precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA AUR-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
32,"SATU MARE","SCOALA CU CLASELE I-IV ROSIORI",327,"VALEA VINULUI",139287,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:45",315,314,1,196,177,0,19,350,154,186,10,2,6,2,48,2,30,6,0,3,8,2,3,0,3,71,0
32,"SATU MARE","SCOALA CU CLASELE I-IV SII",328,"VALEA VINULUI",139287,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:35:20",444,444,0,208,187,0,21,500,292,189,19,4,4,0,33,2,20,0,1,3,9,0,1,0,1,111,0
32,"SATU MARE","ŞCOALA CU CLASELE I-VIII",152,BOGDAND,137130,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:58:18",366,366,0,252,242,0,10,400,148,234,18,2,6,1,80,1,4,2,2,1,7,0,9,0,0,118,1
32,"SATU MARE","SCOALA CU CLASELE I-VIII NISIPENI",222,LAZURI,137960,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:27:18",721,721,0,408,398,0,10,800,392,391,17,1,363,0,8,0,1,1,0,0,3,1,1,0,0,12,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII NR. 2",316,TURŢ,139170,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:37",1416,1416,0,601,588,0,13,1560,959,525,76,6,9,1,102,4,116,0,4,3,14,3,2,2,8,250,1
32,"SATU MARE","SCOALA CU CLASELE I-VIII PELES",224,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:43",764,753,11,446,435,0,11,800,354,425,21,0,390,0,12,0,0,0,0,0,3,0,1,0,0,19,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII SAUCA",286,SĂUCA,138805,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:38:34",320,320,0,238,223,0,15,320,82,218,20,0,30,0,22,0,5,1,1,1,10,0,1,0,1,146,0
32,"SATU MARE","ŞCOALA CU CL. I-VIII GH. BULGĂR-SANISLĂU",278,SANISLĂU,138663,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:23:21",1274,1274,0,748,728,0,20,1380,634,640,106,8,287,14,68,3,26,0,1,2,52,2,3,4,2,168,0
32,"SATU MARE","SCOALA CU CLS.I-IV CEAN",288,SĂUCA,138805,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:12:21",228,226,2,239,226,2,11,219,58,149,12,1,18,0,15,0,1,3,0,0,5,1,2,0,1,102,0
32,"SATU MARE","SCOALA CU CLS. I-IV IEGHERISTE",185,CRUCIŞOR,137504,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:45",406,406,0,328,288,0,40,450,122,303,25,7,8,8,41,1,19,4,4,14,18,4,11,2,4,153,5
32,"SATU MARE","ŞCOALA CU CLS.I-VIII HALMEU",206,HALMEU,137764,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:37:31",1363,1363,0,611,583,0,28,1524,913,570,41,3,227,1,95,3,13,5,1,3,17,2,5,3,4,187,1
32,"SATU MARE","ŞCOALA CU CLS.I-VIII HALMEU",205,HALMEU,137764,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:13",1664,1664,0,742,729,0,13,1840,1098,691,51,6,258,3,113,2,15,8,1,10,29,1,9,1,4,229,2
32,"SATU MARE","SCOALA DARA",200,DOROLŢ,137675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:46",1011,1011,0,717,680,0,37,1110,393,707,10,0,697,0,3,0,3,0,0,0,0,0,0,0,0,4,0
32,"SATU MARE","ŞCOALA DE GIMNAZIALĂ BEM JOZSEF CĂRĂŞEU",189,CULCIU,137540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:48:15",916,916,0,549,516,0,33,1021,472,534,15,4,398,3,12,1,1,2,1,4,13,0,2,0,0,93,0
32,"SATU MARE","SCOALA GENERALA",240,MOFTIN,138208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:55",996,996,0,483,446,0,37,996,513,441,42,2,196,2,51,5,3,4,1,1,7,0,8,2,1,155,3
32,"SATU MARE","SCOALA GENERALA",230,"MEDIEŞU AURIT",138084,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:21",247,247,0,136,128,0,8,370,234,127,9,0,2,6,32,1,3,3,3,0,8,1,2,0,0,64,2
32,"SATU MARE","SCOALA GENERALA",233,"MEDIEŞU AURIT",138084,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:05",576,576,0,336,321,0,15,600,264,317,19,1,88,4,29,3,13,1,2,2,18,1,7,0,2,144,2
32,"SATU MARE","SCOALA GENERALA",231,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:49:16",156,156,0,95,85,0,10,200,105,82,13,1,7,0,17,0,4,2,0,0,2,1,1,0,0,47,0
32,"SATU MARE","SCOALA GENERALA",229,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:59:59",932,932,0,456,433,0,23,1000,544,423,33,3,175,3,32,5,9,5,2,6,15,2,4,4,0,157,1
32,"SATU MARE","SCOALA GENERALA",232,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:49",794,794,0,481,449,0,32,842,361,448,33,5,121,1,43,3,21,2,2,1,10,2,3,0,3,229,2
32,"SATU MARE","ȘCOALA GENERALĂ",274,RACŞA,180091,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:14",1108,1108,0,525,520,0,5,1200,675,503,22,0,1,2,166,1,23,2,2,2,4,1,2,0,0,297,0
32,"SATU MARE","ȘCOALA GENERALĂ",169,CĂUAŞ,137292,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:58:55",70,69,1,44,34,1,9,100,56,41,3,0,3,0,7,1,2,0,0,0,2,0,0,0,0,26,0
32,"SATU MARE","ȘCOALA GENERALĂ AGRIȘ",124,AGRIŞ,179873,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:50",267,267,0,123,116,0,7,289,166,112,11,5,14,0,41,2,1,2,0,1,11,1,2,1,2,29,0
32,"SATU MARE","SCOALA GENERALA BERVENI",143,BERVENI,137032,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:12:10",1627,1620,7,990,978,2,10,1770,780,955,35,1,888,0,24,1,3,0,1,0,12,0,1,2,0,22,0
32,"SATU MARE","SCOALA GENERALA BIXAD",146,BIXAD,137069,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:07:28",1136,1136,0,610,581,0,29,1240,630,554,56,3,1,2,84,3,17,2,1,6,21,0,2,0,2,409,1
32,"SATU MARE","SCOALA GENERALA BIXAD",145,BIXAD,137069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:08:31",1189,1189,0,597,558,0,39,1307,710,563,34,2,6,1,69,0,15,0,1,8,14,2,6,0,5,434,0
32,"SATU MARE","ŞCOALA GENERALĂ BOGHIŞ",194,DOBA,137611,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:25:37",673,673,0,278,264,0,14,752,474,258,20,1,96,2,15,3,8,21,1,1,4,1,8,1,1,94,1
32,"SATU MARE","SCOALA GENERALA CAMARZANA",162,CĂMĂRZANA,137274,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:33:10",914,914,0,395,349,0,46,956,561,333,62,10,4,2,34,0,12,2,1,4,12,1,5,0,5,240,1
32,"SATU MARE","SCOALA GENERALA CL I-VIIII",238,MOFTIN,138208,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:42:35",892,892,0,564,545,0,19,886,327,531,28,3,165,1,17,2,1,1,1,5,30,0,1,0,2,302,0
32,"SATU MARE","SCOALA GENERALA LUCACENI",144,BERVENI,137032,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:34",1220,1220,0,747,713,0,34,1370,623,682,65,3,204,5,133,2,17,8,3,8,22,2,5,4,2,263,1
32,"SATU MARE","SCOALA GENERALĂ MĂDĂRAS",92,"ORAŞ ARDUD",136848,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:56",1022,1017,5,522,504,5,13,1117,595,508,14,2,33,10,122,3,31,17,4,14,24,2,3,2,2,238,1
32,"SATU MARE","ŞCOALA GENERALĂ MIHAIENI",121,ACÂŞ,136713,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:54:16",371,371,0,185,181,0,4,203,18,171,14,1,109,2,5,0,2,1,0,0,2,0,3,0,1,45,0
32,"SATU MARE","SCOALA GENERALA NR.3",105,"ORAŞ NEGREŞTI-OAŞ",136599,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:13:19",1405,1405,0,552,540,0,12,1600,1048,536,16,4,19,8,53,3,74,15,6,13,38,5,12,3,2,278,3
32,"SATU MARE","SCOALA GENERALA NR4",87,"MUNICIPIUL CAREI",136526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:53",946,946,0,392,346,0,46,1101,709,378,14,2,225,7,24,0,9,7,1,10,8,1,1,1,4,77,1
32,"SATU MARE","ȘCOALA GENERALĂ ȘI GRADINIȚA GARA GHILVACI",239,MOFTIN,138208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:35:32",175,175,0,120,107,0,13,198,78,110,10,1,5,1,4,1,1,3,0,4,8,1,4,1,2,73,1
32,"SATU MARE","ŞCOALA GENERALĂ UNIMĂT",122,ACÂŞ,136713,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:10",311,307,4,178,167,4,7,400,222,158,20,1,4,2,20,2,1,0,1,0,5,1,1,2,1,117,0
32,"SATU MARE","SCOALA GEN,NR.1",107,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:42:34",886,886,0,358,347,0,11,1038,680,331,27,1,16,6,21,1,49,10,1,7,12,1,4,1,0,201,0
32,"SATU MARE","SCOALA GEN.NR.1",106,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:53",991,991,0,389,379,0,10,1228,839,363,26,5,11,12,43,1,30,7,0,7,12,1,7,0,1,224,2
32,"SATU MARE","SCOALA GEN.NR,3",103,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:50",1188,1179,9,425,416,0,9,1242,817,399,26,3,32,2,40,0,54,9,4,11,20,2,5,0,0,213,4
32,"SATU MARE","SCOALA GEN.NR.3",104,"ORAŞ NEGREŞTI-OAŞ",136599,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:30:53",1442,1428,14,460,446,0,14,1638,1178,429,31,6,9,0,51,0,25,10,1,7,20,2,7,1,1,288,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ",275,RACŞA,180091,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:20",1111,1111,0,546,539,0,7,1200,654,513,33,1,3,3,191,1,23,0,5,1,9,1,5,1,2,266,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ",166,CĂUAŞ,137292,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:15",566,566,0,375,367,0,8,600,226,328,46,3,15,0,32,1,23,1,2,5,16,0,3,3,3,220,1
32,"SATU MARE","SCOALA GIMNAZIALA ALICENI",307,TÂRŞOLŢ,139143,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:51",356,356,0,148,130,0,18,387,239,128,20,0,0,1,21,0,23,0,1,0,2,0,1,0,2,76,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” ( ŞC. CU CLS.I-VIII ” AVRAM IANCU ”)",36,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:59:54",1125,1125,0,496,481,0,15,1200,704,488,8,2,215,7,56,1,43,16,0,12,8,2,3,1,2,118,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",38,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:31:11",1379,1379,0,622,610,0,12,1500,878,610,12,3,307,8,49,1,44,26,0,6,13,1,19,4,5,123,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",37,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:22",1266,1266,0,584,574,0,10,1400,816,580,4,3,291,8,49,3,45,17,2,11,13,3,7,1,2,124,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”)",39,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:47",1220,1217,3,523,510,3,10,1300,777,517,6,3,235,13,48,1,50,15,4,10,7,1,9,1,5,113,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”) (GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICELUL”)",40,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:27:33",1233,1233,0,540,531,0,9,1314,775,530,9,0,257,11,48,1,37,19,3,7,18,0,11,0,4,112,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” AVRAM IANCU ” (ŞC. CU CLS.I-VIII” AVRAM IANCU ”) (GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICELUL” CORP ” B ”)",35,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:28",1120,1120,0,456,441,0,15,1196,740,447,9,1,222,5,51,3,24,13,3,4,13,0,8,1,1,94,4
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",29,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:40",1325,1315,10,588,574,4,10,1500,912,569,19,5,270,5,58,2,44,17,0,7,7,6,9,2,6,131,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",31,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:31",1280,1280,0,548,474,0,74,1400,852,532,16,1,292,5,53,4,15,6,3,3,18,2,3,1,6,120,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” BĂLCESCU-PETOFI ” (ŞC. CU CLS.I-VIII ” BĂLCESCU-PETOFI ”)",30,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:43",1739,1730,9,752,735,9,8,2000,1248,727,25,5,404,22,47,1,56,22,3,11,20,5,11,3,0,116,1
32,"SATU MARE","SCOALA GIMNAZIALA BĂTARCI",132,BĂTARCI,136919,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:47:31",1848,1848,0,834,809,0,25,2000,1166,758,76,16,28,2,131,4,0,1,4,6,40,1,6,1,5,506,7
32,"SATU MARE","SCOALA GIMNAZIALA BELTIUG",137,BELTIUG,136964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:34:29",1092,1084,8,696,674,4,18,1172,476,616,80,2,241,9,44,0,8,3,0,3,14,2,8,0,3,278,1
32,"SATU MARE","SCOALA GIMNAZIALA CAMIN",163,CĂMIN,179677,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:17",1125,1125,0,696,664,0,32,1239,543,657,39,3,594,2,11,0,1,2,0,0,2,2,5,1,1,33,0
32,"SATU MARE","SCOALA GIMNAZIALA CERTEZE",175,CERTEZE,137407,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:54:14",1443,1443,0,531,509,0,22,1587,1056,462,69,10,8,4,65,10,47,3,7,9,31,3,13,3,6,243,0
32,"SATU MARE","SCOALA GIMNAZIALA CERTEZE",176,CERTEZE,137407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:51",1422,1422,0,570,569,0,1,1563,993,487,83,7,16,1,80,2,23,9,0,12,37,3,13,3,13,266,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ CIDREAG",273,PORUMBEŞTI,180028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:40:02",860,860,0,470,461,0,9,948,478,414,56,0,384,0,1,1,0,0,0,1,2,0,1,1,1,21,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” CONSTANTIN BRÂNCOVEANU ”",68,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:19:22",1419,1405,14,665,638,0,27,1567,902,636,29,3,268,15,62,1,47,35,4,8,17,5,11,1,1,155,3
32,"SATU MARE","SCOALA GIMNAZIALA CU CLASELE I-IV OSVAREU",155,BOTIZ,137185,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:40",1822,1822,0,848,821,0,27,2000,1152,794,54,12,242,15,99,3,48,16,3,9,50,2,12,4,4,273,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ DOBRA",296,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:14",754,754,0,409,387,0,22,800,391,380,29,0,345,1,8,0,0,0,1,1,3,1,0,0,1,19,0
32,"SATU MARE","SCOALA GIMNAZIALA DRAGUSENI",321,TURULUNG,139214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:28:16",1148,1145,3,420,411,2,7,1200,780,391,29,8,14,1,111,2,5,2,2,3,29,1,6,1,1,203,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ DR. STEFAN VONHÁZ",260,PETREŞTI,138501,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:56",1298,1298,0,447,416,0,31,1400,953,423,24,1,363,2,11,1,3,2,0,5,7,0,2,0,2,23,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” DR. VASILE LUCACIU ” ( SC. CU CL. I-VIII ”DR. V. LUCACIU” )",50,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:38:30",955,955,0,522,512,0,10,1000,478,513,9,2,270,6,46,4,37,23,8,3,10,1,9,0,2,87,5
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” DR. VASILE LUCACIU ” ( SC. CU CL. I-VIII ”DR. V. LUCACIU” )",49,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:25",1162,1161,1,573,554,0,19,1300,727,559,14,4,334,4,39,1,32,13,2,16,9,6,5,1,0,93,0
32,"SATU MARE","ŞCOALA GIMNAZIALĂ ” FÉNYI ISTVÁN ” CĂPLENI",165,CĂPLENI,136553,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:46",1444,1444,0,839,799,0,40,1600,761,824,15,1,800,3,2,0,2,4,0,1,0,0,1,0,0,10,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ GHERȚA MARE, CORP A",318,TURŢ,139170,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:41",1380,1380,0,511,507,0,4,1521,1010,465,46,5,3,4,83,5,106,6,3,8,13,2,8,0,0,219,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ GIOROCUTA",297,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:35",621,618,3,338,323,3,12,700,362,318,20,2,4,0,82,1,6,7,0,2,8,1,3,1,3,197,1
32,"SATU MARE","SCOALA GIMNAZIALA GIURTELECU HODODULUI",211,HODOD,137844,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:21",424,424,0,304,258,0,46,500,196,288,16,2,6,2,29,0,7,5,0,4,24,1,3,0,5,200,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” GRIGORE MOISIL ” (ŞC. CU CLS.I-VIII” GRIGORE MOISIL ”)",59,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:30",1089,1089,0,712,541,0,171,1205,495,669,41,2,330,15,65,5,39,31,2,7,5,3,6,2,7,146,4
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” GRIGORE MOISIL ” (ŞC. CU CLS.I-VIII” GRIGORE MOISIL ”)",60,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:32:07",930,930,0,559,426,0,133,1000,441,531,28,2,204,9,64,2,38,15,10,11,10,3,11,2,4,146,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",6,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:29:19",1171,1171,0,564,553,0,11,1300,736,554,10,5,224,9,55,1,39,28,2,8,20,1,16,2,2,141,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",5,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:56:15",1139,1139,0,547,533,0,14,1200,653,530,17,1,194,11,58,3,43,20,2,4,12,2,16,6,3,154,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",7,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:32:24",1490,1490,0,749,725,0,24,1600,851,737,12,6,306,15,58,4,54,17,4,9,28,4,15,1,6,207,3
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” ION CREANGĂ ”(ŞC. CU CLS.I-VIII” ION CREANGĂ ”)",4,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:30:29",1303,1303,0,567,550,0,17,1400,833,558,9,4,213,14,46,3,59,19,3,7,12,3,16,2,1,150,6
32,"SATU MARE","ŞCOALA GIMNAZIALĂ ”IOSIF ŢIPROC” DUMBRAVA",99,"ORAŞ LIVADA",138039,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:59:24",982,982,0,374,361,0,13,1100,726,359,15,6,28,4,56,3,6,0,2,4,35,1,5,0,1,208,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",8,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:25:54",1272,1272,0,531,520,0,11,1398,867,521,10,4,166,7,72,2,47,9,1,5,18,3,9,1,4,172,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",9,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:02",1179,1179,0,547,535,0,12,1300,753,537,10,3,235,6,50,1,28,11,2,9,15,3,16,2,5,151,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",10,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:17:19",1106,1106,0,521,508,0,13,1200,679,510,11,3,191,8,52,2,30,14,2,7,23,1,21,2,1,152,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” LUCIAN BLAGA ” (ŞC. CU CLS.I-VIII ” LUCIAN BLAGA ”)",11,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:48:54",1227,1227,0,546,539,0,7,1402,856,532,14,1,211,12,46,0,45,11,0,6,15,3,16,1,5,157,3
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",24,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:53:26",1567,1567,0,673,650,0,23,1708,1035,656,17,6,372,11,41,4,46,20,7,9,18,1,15,3,2,100,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",25,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:23",1298,1295,3,422,404,3,15,1408,986,407,15,2,236,4,41,2,16,3,1,3,19,3,11,1,3,60,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",23,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:54",1298,1293,5,538,520,5,13,1400,862,531,7,3,290,9,43,2,27,21,2,7,23,2,6,0,2,93,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",26,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:47:17",1098,1098,0,482,472,0,10,1200,718,475,7,3,248,6,36,2,30,11,3,7,20,0,4,0,1,104,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ”MOISE SORA NOVAC” HUREZU MARE",298,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:46:15",264,264,0,157,137,0,20,300,143,147,10,1,14,0,14,1,1,1,0,2,8,2,2,0,1,99,1
