precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL PATRIOȚILOR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","ALIANȚA AUR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
18,GALAŢI,"AȘEZĂMÂNTUL CULTURAL NEGREA",393,SCHELA,77153,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:15:09",533,533,0,340,311,0,29,587,247,309,31,0,6,1,10,1,1,12,0,29,0,3,1,0,235,6,4
18,GALAŢI,"BIBLIOTECA COMUNALA",350,MOVILENI,76745,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:53:51",1541,1541,0,729,709,0,20,1697,968,638,91,6,7,2,22,7,4,60,8,165,5,2,0,1,336,3,10
18,GALAŢI,"CĂMIN CULTURAL",239,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:28",209,209,0,126,106,0,20,232,106,121,5,0,0,0,8,3,2,8,1,5,1,1,1,1,87,0,3
18,GALAŢI,"CAMIN CULTURAL BURSUCANI",225,BĂLĂBĂNEŞTI,75542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:43:17",481,481,0,265,258,0,7,529,264,245,20,1,0,0,4,8,0,5,1,20,1,1,0,1,202,0,1
18,GALAŢI,"CĂMIN CULTURAL DIN SAT FURCENII VECHI",275,COSMEŞTI,76040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:39:30",1267,1267,0,574,544,0,30,1395,821,546,28,4,4,1,53,4,3,32,10,89,3,1,0,2,334,3,3
18,GALAŢI,"CĂMIN CULTURAL ”G-RAL EREMIA GRIGORESCU”",271,COSMEŞTI,76040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:50:09",1202,1202,0,502,463,0,39,1328,826,471,31,5,4,0,38,9,2,31,11,81,10,8,1,1,263,2,5
18,GALAŢI,"CĂMIN CULTURAL OANCEA",368,OANCEA,76932,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:25:07",1215,1215,0,715,708,0,7,1200,485,681,34,3,4,0,12,3,2,32,6,41,3,2,2,0,560,4,7
18,GALAŢI,"CĂMIN CULTURAL PECHEA",374,PECHEA,76969,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:47:20",1928,1928,0,773,762,0,11,2111,1338,727,46,3,12,2,28,3,5,34,17,94,10,2,0,3,458,52,4
18,GALAŢI,"CĂMIN CULTURAL UMBRĂREȘTI",218,"ORAŞ TÂRGU BUJOR",75472,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:17:09",878,878,0,474,463,0,11,967,493,436,38,3,2,1,7,1,1,33,13,31,4,6,1,2,325,2,4
18,GALAŢI,"CAMINUL CULTURAL",437,VLĂDEŞTI,77536,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:37:19",1188,1188,0,563,540,0,23,1319,758,525,36,0,4,0,6,0,2,10,9,98,2,3,0,0,390,1,0
18,GALAŢI,"CAMINUL CULTURAL",389,SCÂNTEIEŞTI,77126,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:34:37",739,739,0,406,396,0,10,812,406,377,29,5,2,0,9,1,3,21,5,47,2,4,1,2,268,5,2
18,GALAŢI,"CAMINUL CULTURAL",390,SCÂNTEIEŞTI,77126,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:42:43",1233,1233,0,728,713,0,15,1357,629,662,66,5,3,1,4,4,2,55,2,50,1,2,5,0,522,2,4
18,GALAŢI,"CĂMINUL CULTURAL BĂLĂBĂNEŞTI",224,BĂLĂBĂNEŞTI,75542,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:04:16",592,592,0,364,351,0,13,651,287,340,24,0,3,2,9,3,0,18,1,45,2,0,2,1,251,0,3
18,GALAŢI,"CĂMINUL CULTURAL BĂLĂŞEŞTI",227,BĂLĂŞEŞTI,75613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:19:12",901,901,0,548,491,0,57,992,444,517,31,0,2,1,7,0,0,21,7,43,0,6,0,0,426,2,2
18,GALAŢI,"CAMINUL CULTURAL COSTACHE NEGRI",277,"COSTACHE NEGRI",76111,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:30:31",1040,1040,0,649,561,0,88,1141,492,598,51,6,7,2,13,8,15,25,5,78,2,18,3,0,394,15,7
18,GALAŢI,"CAMINUL CULTURAL COSTACHE NEGRI",276,"COSTACHE NEGRI",76111,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:12:38",1187,1187,0,691,634,0,57,1302,611,647,44,4,6,1,44,2,6,38,9,91,5,6,1,1,375,50,8
18,GALAŢI,"CĂMINUL CULTURAL CUCA",278,CUCA,76139,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:57:18",859,859,0,557,514,0,43,939,382,506,51,1,1,2,25,4,3,25,11,55,3,4,1,1,365,3,2
18,GALAŢI,"CAMINUL CULTURAL DIN SATUL DRĂGĂNEŞTI",287,DRĂGĂNEŞTI,75221,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:38:42",1985,1985,0,845,826,0,19,2184,1339,758,87,3,9,0,14,11,3,58,5,115,8,10,1,6,500,5,10
18,GALAŢI,"CĂMINUL CULTURAL DIN SATUL NEGRILEŞTI",359,NEGRILEŞTI,77579,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:08",1324,1324,0,811,769,0,42,1456,645,784,27,1,1,2,3,6,0,38,2,66,4,4,0,0,652,3,2
18,GALAŢI,"CĂMINUL CULTURAL FÂRȚĂNEȘTI",296,FÂRŢĂNEŞTI,76255,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:58:44",1350,1350,0,591,569,0,22,1483,892,551,40,3,2,4,3,0,3,45,1,54,1,0,1,0,426,5,3
18,GALAŢI,"CĂMINUL CULTURAL FÂRȚĂNEȘTI",297,FÂRŢĂNEŞTI,76255,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:20:15",1442,1442,0,682,654,0,28,1588,906,653,29,1,2,1,6,2,1,43,12,59,4,1,0,0,516,0,5
18,GALAŢI,"CĂMINUL CULTURAL ION PANAIT-POET 1941-2009",376,PISCU,76996,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:25:38",1183,1183,0,624,588,0,36,1301,677,570,54,4,10,3,44,7,6,27,17,73,6,4,0,2,338,18,11
18,GALAŢI,"CĂMINUL CULTURAL JORĂȘTI",331,JORĂŞTI,76638,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:29:42",834,834,0,501,482,0,19,913,412,449,52,2,3,0,3,0,2,28,2,47,0,6,1,0,349,4,2
18,GALAŢI,"CĂMINUL CULTURAL RĂDEŞTI",385,RĂDEŞTI,77561,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:57:18",874,874,0,522,491,0,31,961,439,459,63,5,6,2,13,4,3,17,4,36,1,1,0,1,361,2,3
18,GALAŢI,"CĂMINUL CULTURAL SUCEVENI",402,SUCEVENI,77288,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:44:19",917,917,0,573,481,0,92,979,406,502,71,4,3,1,43,2,4,19,4,59,4,1,2,1,352,0,3
18,GALAŢI,"CĂMINUL CULTURAL VIILE",298,FÂRŢĂNEŞTI,76255,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:50:15",1207,1207,0,583,566,0,17,1329,746,556,27,1,3,1,7,4,3,25,6,35,4,2,0,0,461,3,1
18,GALAŢI,"CĂMINUL CULTURAL ZĂRNEȘTI",333,JORĂŞTI,76638,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:19:22",268,268,0,173,162,0,11,295,122,152,21,0,2,2,3,0,0,11,1,13,1,0,0,1,117,0,1
18,GALAŢI,"CASA DE CULTURA „ION CREANGĂ” BERESTI",211,"ORAŞ BEREŞTI",75338,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:04:05",1212,1212,0,802,738,0,64,1334,532,760,42,9,6,2,19,6,2,31,12,45,13,4,0,3,601,6,1
18,GALAŢI,"CASA PRAZNICALĂ PAROHIA CĂRĂPCEȘTI",270,COROD,75953,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:44:53",652,652,0,338,333,0,5,719,381,316,22,1,1,0,3,0,2,5,0,30,0,2,0,0,270,0,2
18,GALAŢI,"CENTRU COMUNITAR INTEGRAT DE SERVICII SOCIALE, MEDICALE SI CONEXE",280,CUDALBI,76157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:05:29",1761,1761,0,948,891,0,57,1944,1027,849,68,4,23,2,15,4,4,40,0,129,2,4,1,0,612,0,9
18,GALAŢI,"CENTRUL DE FORMARE PROFESIONALĂ",395,"SLOBOZIA CONACHI",77180,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:22",1226,1226,0,666,654,0,12,1352,686,640,26,5,15,4,15,9,5,35,7,94,7,3,2,3,423,3,10
18,GALAŢI,"CENTRUL SOCIAL MULTIFUNCTIONAL INTEGRAT PENTRU PERSOANE VARSTNICE TIGANESTI",355,MUNTENI,75258,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:47:17",814,814,0,462,453,0,9,904,442,447,15,3,0,1,6,4,0,35,0,40,2,0,0,0,350,0,6
18,GALAŢI,"CLADIREA GRADINITA NR.1",324,INDEPENDENŢA,76585,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:52",923,923,0,507,495,0,12,1019,512,476,31,3,4,1,49,7,3,37,5,54,4,1,3,0,299,3,3
18,GALAŢI,"COLEGIUL DE INDUSTRIE ALIMENTARĂ ”ELENA DOAMNA” (GRUP ȘCOLAR ”ELENA DOAMNA”)",43,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:10:03",1541,1541,0,585,506,0,79,592,7,559,26,3,33,8,59,18,7,36,31,84,33,3,2,8,204,22,8
18,GALAŢI,"COLEGIUL DE INDUSTRIE ALIMENTARĂ ”ELENA DOAMNA” (GRUP ȘCOLAR ”ELENA DOAMNA”)",42,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:18:36",1714,1714,0,609,588,0,21,2000,1391,587,22,4,37,7,78,12,1,25,17,80,35,5,4,8,246,26,2
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",59,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:22:31",1761,1761,0,650,638,0,12,2000,1350,618,32,6,23,6,60,26,6,33,28,72,21,3,1,9,296,24,4
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",58,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:12:37",1916,1916,0,482,449,0,33,2120,1638,458,24,4,5,2,36,13,1,16,16,57,19,5,6,5,251,18,4
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",55,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:47",1898,1898,0,260,185,0,75,2094,1835,253,6,4,10,3,11,6,1,24,6,48,9,2,3,3,101,19,3
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",56,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:21:54",1842,1842,0,163,104,0,59,2043,1880,154,9,1,13,1,20,1,1,3,7,28,6,1,0,0,69,3,0
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",57,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:17:17",1848,1848,0,157,102,0,55,2056,1899,151,6,1,6,1,14,5,1,11,6,24,3,1,0,3,70,4,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",52,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:25:35",1386,1386,0,602,592,0,10,1521,919,562,40,5,19,4,66,22,3,27,13,66,42,9,3,4,258,16,5
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",53,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:42:20",1304,1304,0,498,482,0,16,1445,947,476,22,3,25,3,61,26,2,33,18,49,26,4,7,2,204,13,0
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",51,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:53:41",1199,1199,0,537,528,0,9,1320,783,512,25,6,16,0,80,5,8,14,18,58,54,3,0,10,218,21,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",54,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:29:42",1904,1904,0,417,406,0,11,2102,1685,399,18,5,15,5,40,10,6,28,19,53,17,2,3,8,173,14,1
18,GALAŢI,"COLEGIUL NAŢIONAL CALISTRAT HOGAŞ",207,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:35:34",1925,1925,0,187,181,0,6,2130,1943,179,8,3,0,2,5,3,1,12,0,27,6,1,0,1,116,1,1
18,GALAŢI,"COLEGIUL NAŢIONAL CALISTRAT HOGAŞ",206,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:20:06",1914,1914,0,183,164,0,19,2126,1943,178,5,3,3,0,20,1,3,9,7,26,6,2,1,1,92,3,1
18,GALAŢI,"COLEGIUL NAŢIONAL CALISTRAT HOGAŞ",208,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:32:39",1934,1934,0,271,259,0,12,2148,1877,266,5,1,11,2,19,2,2,20,4,44,7,2,1,0,146,4,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",22,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:44:46",1359,1359,0,568,558,0,10,1495,927,535,33,4,20,6,63,12,5,25,22,59,42,2,5,9,247,13,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",20,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:23:52",1467,1467,0,602,588,0,14,1607,1005,585,17,2,37,4,68,25,7,22,23,70,39,8,8,12,244,14,2
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",18,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:50:40",1199,1199,0,543,513,0,30,1311,768,523,20,5,28,4,62,12,3,16,25,76,26,1,6,8,232,12,7
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",21,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:05",1373,1373,0,565,555,0,10,1515,950,544,21,3,34,4,85,18,1,22,26,63,37,4,4,9,219,11,4
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",19,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:58:26",1468,1468,0,612,587,0,25,1618,1006,589,23,2,36,1,65,15,8,28,20,73,41,6,4,5,263,19,3
18,GALAŢI,"COLEGIUL NAŢIONAL DE AGRICULTURĂ ŞI ECONOMIE",190,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:55:20",1165,1165,0,493,480,0,13,1286,793,477,16,1,16,0,36,14,4,31,9,67,4,1,4,5,280,4,1
18,GALAŢI,"COLEGIUL NAŢIONAL DE AGRICULTURĂ ŞI ECONOMIE",189,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:35:18",925,925,0,367,359,0,8,1019,652,354,13,3,10,3,13,3,2,25,5,31,6,2,3,6,235,4,3
18,GALAŢI,"COLEGIUL NAȚIONAL ”MIHAIL KOGĂLNICEANU”",12,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:21:03",1508,1508,0,618,598,0,20,1600,982,602,16,8,30,5,77,20,9,31,26,56,51,6,2,4,252,20,5
18,GALAŢI,"COLEGIUL NAȚIONAL ”MIHAIL KOGĂLNICEANU”",11,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:08:47",1395,1395,0,568,556,0,12,1540,972,549,19,6,33,3,66,22,18,27,16,50,53,2,0,6,226,18,3
18,GALAŢI,"COLEGIUL NAȚIONAL ”MIHAIL KOGĂLNICEANU”",14,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:32",1118,1118,0,441,428,0,13,1235,794,418,23,8,27,2,55,10,3,20,13,60,27,4,6,2,168,12,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”MIHAIL KOGĂLNICEANU”",13,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:13:13",1062,1062,0,331,302,0,29,1179,848,316,15,5,10,2,24,15,3,22,9,57,19,1,0,3,127,14,5
18,GALAŢI,"COLEGIUL NAŢIONAL SPIRU HARET",188,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:59:36",656,656,0,256,241,0,15,724,468,246,10,1,4,1,20,7,3,19,3,29,5,1,0,0,153,0,0
18,GALAŢI,"COLEGIUL NAŢIONAL SPIRU HARET",187,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:29:39",1153,1153,0,558,539,0,19,1274,716,538,20,6,15,1,45,13,2,32,3,64,12,8,1,2,326,7,1
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",29,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:00:43",1289,1289,0,552,544,0,8,1419,867,540,12,1,34,0,48,21,5,34,21,73,28,3,2,6,228,34,2
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",28,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:27:49",1244,1244,0,487,474,0,13,1373,886,471,16,3,19,4,76,20,4,25,13,48,43,1,10,6,184,9,6
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",27,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:03:44",884,884,0,399,377,0,22,980,581,386,13,4,23,6,57,11,3,29,10,65,22,2,2,2,130,18,2
18,GALAŢI,"CREȘĂ SCHELA",391,SCHELA,77153,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:00:15",1424,1424,0,869,833,0,36,1565,696,833,36,2,16,1,105,9,7,39,30,115,7,6,4,3,479,6,4
18,GALAŢI,"CREȘĂ SCHELA",392,SCHELA,77153,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:43:39",1220,1220,0,746,712,0,34,1344,598,727,19,5,13,2,86,10,11,34,21,99,11,3,1,0,419,7,5
18,GALAŢI,"DIPENSAR BLÂNZI",268,COROD,75953,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:00:48",952,952,0,421,409,0,12,1049,628,379,42,3,3,0,6,0,2,3,6,30,2,2,0,0,312,0,10
18,GALAŢI,GRĂDINIȚĂ,253,BUCIUMENI,75819,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:36:10",310,310,0,192,180,0,12,344,152,177,15,2,0,1,2,2,2,15,1,16,1,1,1,0,130,1,2
18,GALAŢI,"GRĂDINIȚA ”ALBA CA ZĂPADA” BRĂNEȘTI",438,VLĂDEŞTI,77536,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:15:05",767,767,0,399,382,0,17,853,454,373,26,1,3,1,3,2,3,15,2,116,2,0,2,1,219,2,1
18,GALAŢI,"GRĂDINIȚA BĂNEASA",233,BĂNEASA,75686,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:28:29",1165,1165,0,696,630,0,66,1282,586,654,42,2,13,2,6,2,0,40,3,81,1,4,0,0,491,4,5
18,GALAŢI,"GRADINITA COPII",433,VÂNĂTORI,75150,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:22:02",1780,1780,0,923,890,0,33,1944,1054,868,22,11,29,4,106,25,5,54,29,124,48,12,0,7,397,16,1
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL ALEGRETO",201,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:05:03",934,934,0,387,376,0,11,1037,650,365,22,1,4,0,12,11,1,34,12,58,2,1,1,5,214,2,7
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL CĂLMĂȚUI",321,GRIVIŢA,76558,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:47:11",530,530,0,271,263,0,8,598,329,225,44,2,0,0,8,2,0,14,1,15,0,1,1,1,174,1,5
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL CRUCEANU",386,RĂDEŞTI,77561,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:25:54",243,243,0,153,146,0,7,267,114,147,6,0,2,0,1,1,2,5,0,6,3,2,0,4,118,0,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL CU DOUĂ SĂLI DE GRUPĂ",435,VÂRLEZI,77509,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:13:50",835,835,0,563,526,0,37,919,356,526,37,4,0,0,7,1,3,29,1,45,0,1,1,0,431,2,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL FÎNTÎNI",364,NICOREŞTI,76807,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:57:24",462,462,0,267,247,0,20,513,246,243,24,2,1,1,3,4,3,11,2,71,2,3,0,2,134,3,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NICOREȘTI",361,NICOREŞTI,76807,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:23:22",1155,1155,0,601,572,0,29,1271,670,573,28,5,6,2,12,6,2,34,1,193,3,3,1,1,298,3,3
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1",292,DRĂGUŞENI,76175,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:47:13",716,716,0,337,328,0,9,791,454,315,22,0,0,0,1,3,1,13,7,84,0,1,1,1,199,3,1
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1",291,DRĂGUŞENI,76175,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:01:36",460,460,0,256,253,0,3,507,251,242,14,0,1,0,6,0,1,10,0,27,0,1,0,0,193,3,0
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL NR.1",209,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:17:02",780,780,0,277,271,0,6,862,586,260,16,2,5,0,7,4,3,13,6,50,4,0,1,2,159,1,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",293,DRĂGUŞENI,76175,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:30:01",237,237,0,125,114,0,11,262,139,113,10,0,0,0,0,1,0,4,0,11,0,2,0,1,94,0,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",272,COSMEŞTI,76040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:42",697,697,0,350,343,0,7,767,417,332,18,2,0,0,39,1,3,21,8,37,8,1,1,0,208,2,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",294,DRĂGUŞENI,76175,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:00:01",442,442,0,193,185,0,8,486,293,185,8,1,1,0,1,0,2,5,3,65,0,2,0,0,103,1,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",295,DRĂGUŞENI,76175,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:42:38",219,219,0,144,132,0,12,244,100,135,9,0,0,0,0,0,0,2,1,15,0,0,0,0,115,2,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",273,COSMEŞTI,76040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:48:51",918,918,0,457,423,0,34,1016,559,420,37,0,3,0,30,0,3,21,6,111,1,2,0,0,238,2,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.1",419,ŢEPU,77377,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:42:14",798,798,0,612,560,0,52,880,268,587,25,0,7,0,5,7,0,20,7,84,2,2,0,0,344,104,5
