precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
40,VÂLCEA,"ANEXĂ PRIMĂRIE",303,MILCOIU,171469,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:12:09",248,248,0,176,132,0,44,270,94,153,23,3,0,1,1,1,1,2,3,23,0,0,0,115,1,0,2
40,VÂLCEA,"AȘEZĂMÂNT CULTURAL BĂILE GOVORA ( FOST CINEMATOGRAF)",115,"ORAŞ BĂILE GOVORA",167641,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:58:10",1103,1103,0,846,695,0,151,1220,374,821,25,15,3,5,23,12,12,8,57,132,5,8,6,459,28,8,40
40,VÂLCEA,"BLOC B1 - LICEUL TEHNOLOGIC DE TURISM CĂLIMĂNEŞTI",139,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:44",892,892,0,520,478,0,42,990,470,493,27,2,2,3,15,16,11,3,45,75,1,4,2,270,17,5,22
40,VÂLCEA,"CAMIN CULTURAL",314,"NICOLAE BĂLCESCU",171628,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:20:19",667,660,7,412,386,7,19,730,318,377,35,1,2,1,4,2,1,2,18,45,0,0,2,275,5,1,18
40,VÂLCEA,"CĂMIN CULTURAL(ATENEU SĂTESC)",343,PRUNDENI,172457,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:39:42",1146,1146,0,681,642,0,39,1260,579,620,61,6,3,2,3,5,7,7,23,77,0,3,3,446,4,4,27
40,VÂLCEA,"CĂMIN CULTURAL FÂRTĂŢEŞTI",221,FÂRTĂŢEŞTI,169681,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:16:20",300,300,0,253,224,0,29,380,127,223,30,1,1,0,0,0,1,0,6,61,0,1,3,133,6,1,9
40,VÂLCEA,"CĂMIN CULTURAL(FOSTUL CĂMIN CULTURAL DIN CURTEA PRIMĂRIEI)",320,ORLEŞTI,171879,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:44",1407,1407,0,941,922,0,19,1550,609,862,79,8,1,3,23,6,7,3,26,72,8,4,2,498,23,141,37
40,VÂLCEA,"CĂMIN CULTURAL GREBLEŞTI",189,CÂINENI,169119,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:39:11",542,542,0,378,334,0,44,600,222,347,31,26,0,2,5,1,1,5,11,60,0,1,5,213,2,4,11
40,VÂLCEA,"CĂMIN CULTURAL RUDA",179,BUDEŞTI,168791,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:37",458,458,0,279,266,0,13,510,231,265,14,0,0,0,4,9,7,11,5,36,0,1,1,161,2,1,27
40,VÂLCEA,"CĂMIN CULTURAL VOICEŞTI",427,VOICEŞTI,174218,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:32:41",1287,1168,119,918,799,1,118,1287,369,888,30,2,2,0,9,3,2,6,10,127,2,3,9,645,18,9,41
40,VÂLCEA,"CĂMINUL CULTURAL BALOTA",347,RACOVIŢA,172509,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:12:50",338,337,1,173,157,1,15,369,196,149,24,1,0,0,1,0,0,0,2,11,0,1,0,129,0,2,2
40,VÂLCEA,"CĂMINUL CULTURAL BĂRBĂTEŞTI",166,BĂRBĂTEŞTI,168559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:42",1152,1152,0,707,696,0,11,1270,563,649,58,7,0,2,13,10,5,5,7,89,2,5,1,467,13,1,22
40,VÂLCEA,"CĂMINUL CULTURAL BÂRLOGU",378,STOENEŞTI,173230,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:12",270,270,0,235,198,0,37,300,65,222,13,1,0,7,4,5,1,6,17,34,0,2,1,136,2,0,6
40,VÂLCEA,"CĂMINUL CULTURAL BLIDARI",248,GOLEŞTI,170220,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:16:38",856,856,0,654,624,0,30,940,286,614,40,3,3,6,7,7,16,8,13,73,0,2,3,434,10,1,28
40,VÂLCEA,"CĂMINUL CULTURAL BOGDĂNEȘTI",413,TOMŞANI,173935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:26",562,558,4,389,366,4,19,620,231,340,49,2,0,2,9,3,9,6,9,63,3,2,2,206,7,3,14
40,VÂLCEA,"CĂMINUL CULTURAL CĂLINEŞTI",135,"ORAŞ BREZOI",167794,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:51",529,529,0,308,294,0,14,580,272,287,21,3,2,0,7,4,1,6,17,51,1,1,3,172,2,3,14
40,VÂLCEA,"CĂMINUL CULTURAL CREMENARI",238,GALICEA,169994,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:45:45",315,315,0,227,218,0,9,350,123,216,11,2,2,4,1,3,1,1,9,29,3,3,8,133,5,0,12
40,VÂLCEA,"CAMINUL CULTURAL DĂEŞTI",209,DĂEŞTI,169351,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:31",732,732,0,442,426,0,16,800,358,408,34,2,1,1,4,2,8,5,8,67,0,2,2,271,6,3,26
40,VÂLCEA,"CAMINUL CULTURAL DIANU",388,STROEŞTI,173533,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:01",387,387,0,260,244,0,16,430,170,239,21,2,0,0,2,2,0,5,3,70,1,1,1,123,7,1,21
40,VÂLCEA,"CĂMINUL CULTURAL DÎNGEŞTI",168,BERISLĂVEŞTI,168675,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:09",248,248,0,174,166,0,8,270,96,158,16,4,1,1,3,4,3,1,5,23,0,2,0,103,1,1,6
40,VÂLCEA,"CĂMINUL CULTURAL DOBRICENI",379,STOENEŞTI,173230,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:58",983,983,0,625,609,0,16,1080,455,598,27,4,1,4,6,2,5,54,9,67,2,2,6,370,3,4,59
40,VÂLCEA,"CĂMINUL CULTURAL DRĂGANI",423,"VALEA MARE",174085,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:55:54",407,407,0,274,245,0,29,450,176,267,7,0,1,1,3,5,1,3,9,28,0,1,3,199,3,1,9
40,VÂLCEA,"CĂMINUL CULTURAL FOLEȘTII DE JOS",414,TOMŞANI,173935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:55:06",645,630,15,402,385,2,15,690,288,363,39,0,1,5,11,5,7,3,10,83,1,12,7,182,4,10,22
40,VÂLCEA,"CĂMINUL CULTURAL FUMURENI",279,LUNGEŞTI,170952,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:11:21",491,491,0,320,289,0,31,540,220,295,25,2,0,0,2,1,3,4,4,50,2,1,1,208,4,3,10
40,VÂLCEA,"CĂMINUL CULTURAL GALICEA",234,GALICEA,169994,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:08:04",907,904,3,561,549,3,9,990,429,537,24,3,0,1,0,2,6,8,22,110,2,2,14,326,5,3,33
40,VÂLCEA,"CĂMINUL CULTURAL GHIOROIU",241,GHIOROIU,170097,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:20:54",442,442,0,302,276,0,26,490,188,268,34,1,0,0,1,1,0,1,4,32,0,2,5,212,1,0,8
40,VÂLCEA,"CĂMINUL CULTURAL GURA VĂII",182,BUJORENI,168880,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:16",1139,1139,0,658,634,0,24,1250,592,628,30,5,5,2,20,19,5,12,22,96,6,3,8,363,12,5,45
40,VÂLCEA,"CĂMINUL CULTURAL GUŞOIANCA",255,GUŞOENI,170444,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:22:32",416,399,17,283,244,17,22,440,157,264,19,1,1,0,4,1,0,1,6,36,0,2,1,205,2,0,4
40,VÂLCEA,"CĂMINUL CULTURAL IZVORU RECE",418,VAIDEENI,174021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:02:49",588,588,0,373,352,0,21,650,277,358,15,2,0,4,5,0,4,3,14,81,1,4,7,208,1,0,24
40,VÂLCEA,"CĂMINUL CULTURAL MĂGURA",299,MIHĂEŞTI,171325,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:09:16",746,746,0,512,493,0,19,820,308,491,21,3,0,1,11,11,6,6,26,88,2,2,0,305,3,5,22
40,VÂLCEA,"CĂMINUL CULTURAL MARIŢA",419,VAIDEENI,174021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:29:23",459,459,0,284,257,0,27,510,226,264,20,3,2,1,2,3,6,6,8,50,0,3,2,160,5,2,11
40,VÂLCEA,"CÃMINUL CULTURAL MITROFANI",306,MITROFANI,174520,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:54:23",543,502,41,425,341,41,43,560,135,404,21,5,1,1,10,1,0,4,4,63,0,0,3,305,0,1,6
40,VÂLCEA,"CĂMINUL CULTURAL MLĂCENI",332,PERIŞANI,172153,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:47:07",423,406,17,282,265,4,13,450,168,260,22,6,1,0,1,0,1,1,8,20,0,3,1,201,1,0,16
40,VÂLCEA,"CĂMINUL CULTURAL OTEŞANI",322,OTEŞANI,171931,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:26",998,998,0,725,666,0,59,1100,375,662,63,1,0,2,9,10,8,6,11,140,2,1,11,428,4,3,26
40,VÂLCEA,"CĂMINUL CULTURAL PĂSCOAIA",136,"ORAŞ BREZOI",167794,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:58",163,163,0,116,106,0,10,180,64,115,1,2,0,3,2,0,2,0,6,5,0,1,1,89,2,0,2
40,VÂLCEA,"CĂMINUL CULTURAL PĂUŞEŞTI",324,PĂUŞEŞTI,171995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:26",703,703,0,500,490,0,10,788,288,460,40,1,2,3,4,7,6,6,6,65,0,3,3,325,3,4,22
40,VÂLCEA,"CĂMINUL CULTURAL PERIŞANI",331,PERIŞANI,172153,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:09:07",444,435,9,344,320,9,15,490,146,316,28,5,1,0,6,0,1,3,13,54,0,2,3,207,5,2,14
40,VÂLCEA,"CĂMINUL CULTURAL PISCU MARE",380,STOENEŞTI,173230,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:36:40",491,491,0,346,303,0,43,540,194,330,16,0,0,5,5,0,5,5,5,38,0,2,6,237,5,1,16
40,VÂLCEA,"CĂMINUL CULTURAL POJOGI - CERNA",390,STROEŞTI,173533,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:58",199,199,0,142,127,0,15,220,78,130,12,0,0,1,0,1,0,0,2,30,0,1,1,86,5,0,3
40,VÂLCEA,"CĂMINUL CULTURAL POPEŞTI",341,POPEŞTI,172377,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:27",368,368,0,280,239,0,41,410,130,261,19,0,0,2,1,1,0,0,2,27,1,0,0,203,10,1,13
40,VÂLCEA,"CĂMINUL CULTURAL POPEŞTI",247,GOLEŞTI,170220,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:31:46",752,752,0,528,497,0,31,830,302,497,31,3,1,6,7,10,1,8,15,111,0,0,0,305,2,4,24
40,VÂLCEA,"CĂMINUL CULTURAL RACOVIŢA",346,RACOVIŢA,172509,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:51",733,733,0,518,476,0,42,830,312,491,27,0,2,0,8,5,1,4,32,52,7,4,0,338,4,3,31
40,VÂLCEA,"CĂMINUL CULTURAL RĂDĂCINEŞTI",169,BERISLĂVEŞTI,168675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:03",535,535,0,341,333,0,8,560,219,323,18,8,2,2,2,3,6,1,14,57,0,0,1,195,4,0,28
40,VÂLCEA,"CĂMINUL CULTURAL RÂMEȘTI",150,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:53",350,350,0,212,200,0,12,392,180,197,15,2,0,0,2,0,1,2,24,26,1,1,1,130,2,2,3
40,VÂLCEA,"CĂMINUL CULTURAL ROBAIA",170,BERISLĂVEŞTI,168675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:13",176,176,0,133,131,0,2,190,57,118,15,0,0,0,0,0,0,2,1,10,1,0,3,100,0,0,1
40,VÂLCEA,"CĂMINUL CULTURAL ROBEȘTI",190,CÂINENI,169119,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:51:22",166,166,0,112,99,0,13,191,79,103,9,1,0,2,1,0,2,2,24,12,0,0,2,48,1,2,6
40,VÂLCEA,"CĂMINUL CULTURAL ROMANII DE SUS",152,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:07:56",259,259,0,168,156,0,12,280,112,147,21,0,0,2,2,4,2,3,6,29,4,2,0,86,3,0,4
40,VÂLCEA,"CĂMINUL CULTURAL SĂLĂTRUCEL",360,SĂLĂTRUCEL,172894,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:21",1226,1214,12,792,762,12,18,1330,538,751,41,32,4,4,15,9,12,0,16,145,3,6,8,402,29,16,50
40,VÂLCEA,"CĂMINUL CULTURAL ŞERBĂNEŞTI",327,PĂUŞEŞTI,171995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:01",488,483,5,324,314,5,5,530,206,298,26,0,1,0,5,3,3,1,10,51,0,2,3,200,5,0,14
40,VÂLCEA,"CĂMINUL CULTURAL SPINU",335,PERIŞANI,172153,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:04:20",287,280,7,209,201,1,7,310,101,167,42,16,0,1,1,0,0,0,11,18,0,1,1,111,0,0,7
40,VÂLCEA,"CĂMINUL CULTURAL STOENESTI",377,STOENEŞTI,173230,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:50",848,848,0,618,572,0,46,940,322,578,40,3,0,3,18,5,6,10,7,72,1,0,1,415,12,0,25
40,VÂLCEA,"CĂMINUL CULTURAL STOENEŞTI",167,BERISLĂVEŞTI,168675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:59",767,767,0,524,502,0,22,850,326,489,35,7,2,2,18,4,8,9,12,66,0,3,5,309,9,0,35
40,VÂLCEA,"CĂMINUL CULTURAL TĂNĂSEȘTI",154,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:12:42",126,126,0,91,78,0,13,140,49,79,12,1,0,1,1,2,0,1,6,12,0,1,1,43,4,0,6
40,VÂLCEA,"CĂMINUL CULTURAL TETOIU",405,TETOIU,173855,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:06:08",515,489,26,364,295,26,43,540,176,343,21,3,2,1,3,1,2,4,27,70,1,1,4,203,4,2,15
40,VÂLCEA,"CĂMINUL CULTURAL TOMŞANI",412,TOMŞANI,173935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:47:50",897,897,0,592,572,0,20,990,398,538,54,0,3,1,12,11,10,7,21,107,2,11,6,280,17,7,43
40,VÂLCEA,"CĂMINUL CULTURAL URȘANI",155,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:35",369,368,1,257,241,1,15,407,150,244,13,1,0,0,6,12,0,1,34,23,1,2,1,151,3,0,9
40,VÂLCEA,"CĂMINUL CULTURAL UŞUREI",404,ŞUŞANI,173793,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:37:26",438,411,27,266,230,9,27,460,194,253,13,0,0,0,2,2,1,1,11,32,0,0,3,188,2,0,11
40,VÂLCEA,"CĂMINUL CULTURAL VAIDEENI",417,VAIDEENI,174021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:32",1173,1173,0,781,737,0,44,1290,509,682,99,2,2,1,0,20,5,7,12,117,0,3,4,445,16,6,42
40,VÂLCEA,"CĂMINUL CULTURAL VAIDEENI",416,VAIDEENI,174021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:36:18",893,893,0,565,508,0,57,990,425,519,46,1,2,4,28,21,6,4,19,92,2,5,7,293,16,0,19
40,VÂLCEA,"CĂMINUL CULTURAL VULPUEŞTI",301,MIHĂEŞTI,171325,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:36:24",604,604,0,413,404,0,9,660,247,385,28,1,4,2,7,2,0,5,7,60,3,3,2,258,4,6,21
40,VÂLCEA,"CĂMINUL CULTURAL ZMEURĂTU",381,STOENEŞTI,173230,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:21:45",136,136,0,117,88,0,29,143,26,104,13,0,0,0,1,1,1,1,4,16,0,0,0,70,4,2,4
40,VÂLCEA,"CARTIER PETRIŞOR - PT8",49,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:52:35",1456,1448,8,567,559,0,8,1600,1033,548,19,5,1,4,10,14,20,4,33,145,4,10,3,229,18,7,41
40,VÂLCEA,"CASA CĂSĂTORIILOR DIN CADRUL CLĂDIRII BIBLIOTECII COMUNALE",173,BUDEŞTI,168791,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:07:35",1383,1383,0,813,786,0,27,1510,697,802,11,0,4,3,18,19,15,1,39,136,1,4,3,473,16,10,60
40,VÂLCEA,"CASA DE CULTURĂ CONSTANTIN BRÂNCOVEANU",149,"ORAŞ HOREZU",168041,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:50:00",1053,1052,1,646,628,0,18,1162,516,612,34,3,1,4,17,11,5,10,66,113,2,8,4,308,28,2,30
40,VÂLCEA,"CASA DE CULTURĂ SLĂTIOARA",369,SLĂTIOARA,173061,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:46:28",781,781,0,571,551,0,20,900,329,523,48,1,5,1,4,6,1,0,13,108,1,2,1,332,10,2,36
40,VÂLCEA,"CENTRUL CULTURAL TEPŞENARI",305,MILCOIU,171469,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:42:48",313,313,0,279,229,0,50,340,61,261,18,0,1,1,8,9,2,0,13,45,1,0,0,157,3,0,21
40,VÂLCEA,"CENTRUL DE INFORMARE TURISTICA CACIULATA",143,"ORAŞ CĂLIMĂNEŞTI",167909,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:10:25",651,650,1,552,343,1,208,720,168,530,22,7,0,5,13,23,9,10,44,94,7,5,3,260,16,3,31
40,VÂLCEA,"CENTRUL DE ÎNGRIJIRE ȘI ASISTENȚĂ PENTRU PERSOANE VARSTNICE",223,FÂRTĂŢEŞTI,169681,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:46",363,351,12,247,216,12,19,360,113,242,5,2,0,0,0,0,0,0,3,99,0,0,1,134,0,1,2
40,VÂLCEA,"CENTRUL NAȚIONAL DE INFORMARE ȘI PROMOVARE TURISTICĂ CĂLIMĂNEŞTI",142,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:27",501,501,0,301,262,0,39,550,249,288,13,7,2,0,7,7,3,5,18,44,2,2,0,176,4,0,11
40,VÂLCEA,"CENTRUL PENTRU SERVICII SOCIALE",160,ALUNU,168229,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:18:33",269,269,0,163,154,0,9,300,137,149,14,2,0,0,3,2,0,1,4,73,0,1,1,45,4,0,13
40,VÂLCEA,"CENTRUL SOCIAL OBROCEŞTI",389,STROEŞTI,173533,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:43:59",254,254,0,172,157,0,15,280,108,144,28,0,1,0,4,2,3,1,6,27,0,1,3,81,2,2,11
40,VÂLCEA,"CLĂDIRE GRĂDINIȚĂ PÎRÎIENII DE JOS",275,LIVEZI,170872,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:37",895,895,0,598,565,0,33,980,382,564,34,8,1,0,2,2,3,10,10,253,1,1,6,238,2,1,26
40,VÂLCEA,"CLĂDIRE ȘCOALĂ I-IV TINA",274,LIVEZI,170872,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:03:24",535,514,21,399,370,0,29,590,191,372,27,0,0,0,0,3,4,8,10,127,6,0,3,192,7,0,12
40,VÂLCEA,"CLUBUL COPIILOR HOREZU",148,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:04",1031,1031,0,589,568,0,21,1199,610,554,35,1,2,1,10,11,10,11,51,88,4,10,7,297,25,1,25
40,VÂLCEA,"COLEGIUL ECONOMIC",54,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:31:55",1046,1046,0,514,507,0,7,1160,646,507,7,5,6,3,20,35,20,7,35,102,7,7,6,222,11,3,18
40,VÂLCEA,"COLEGIUL ECONOMIC",55,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:35",1053,1038,15,452,421,15,16,1140,688,436,16,3,1,8,13,14,6,7,25,92,3,3,2,216,20,1,22
40,VÂLCEA,"COLEGIUL ECONOMIC",53,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:44:31",1034,1034,0,444,436,0,8,1140,696,436,8,3,6,2,18,26,7,6,35,91,2,10,9,186,5,7,23
40,VÂLCEA,"COLEGIUL ENERGETIC",1,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:05:58",1796,1796,0,772,757,0,15,1970,1198,749,23,9,11,10,36,32,22,7,94,163,7,11,4,275,21,8,39
40,VÂLCEA,"COLEGIUL ENERGETIC",2,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:05",866,866,0,408,393,0,15,1040,630,403,5,3,2,5,8,27,19,3,42,90,6,3,6,150,17,4,18
40,VÂLCEA,"COLEGIUL NAȚIONAL ALEXANDRU LAHOVARI",29,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:02:46",992,992,0,482,460,0,22,1090,608,471,11,7,2,4,15,30,13,1,47,84,3,9,3,211,21,0,21
40,VÂLCEA,"COLEGIUL NAȚIONAL ALEXANDRU LAHOVARI",30,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:11",1365,1349,16,646,630,0,16,1490,844,636,10,6,4,6,22,35,17,5,73,123,5,13,6,258,27,1,35
40,VÂLCEA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”MATEI BASARAB”",15,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:24",752,752,0,363,346,0,17,830,467,345,18,1,4,6,7,19,5,0,32,67,3,6,3,148,22,2,20
40,VÂLCEA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”MATEI BASARAB”",17,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:45",1200,1200,0,544,530,0,14,1330,786,523,21,4,4,7,21,35,12,6,43,115,2,2,0,223,19,4,26
40,VÂLCEA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”MATEI BASARAB”",14,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:09",968,968,0,386,372,0,14,1070,684,376,10,5,4,5,12,14,9,7,23,85,1,5,3,145,18,2,38
40,VÂLCEA,"COLEGIUL NAŢIONAL DE INFORMATICĂ ”MATEI BASARAB”",16,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:48:16",974,974,0,414,409,0,5,1040,626,398,16,6,4,4,10,28,16,3,34,85,3,4,5,155,13,5,23
40,VÂLCEA,"COLEGIUL NAȚIONAL GIB MIHĂESCU",100,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:11:04",1425,1425,0,702,690,0,12,1570,868,664,38,6,4,4,24,22,13,9,67,132,5,5,2,308,21,9,33
40,VÂLCEA,"DADP - SEDIU, BL A17",34,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:55:33",2003,1988,15,924,909,0,15,2200,1276,894,30,6,10,3,42,55,25,6,84,232,2,10,5,339,31,4,40
40,VÂLCEA,"DIRECȚIA ADMINISTRĂRII DOMENIULUI PUBLIC",70,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:17:17",1150,1084,66,667,586,66,15,1190,523,638,29,8,11,6,13,38,26,4,40,146,0,2,4,309,9,2,20
40,VÂLCEA,"FOSTA ŞCOALĂ CU CLASELE I-IV BODEŞTI",164,BĂRBĂTEŞTI,168559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:28",723,723,0,436,426,0,10,800,364,381,55,4,1,3,5,4,5,0,3,73,1,1,7,248,6,1,19
40,VÂLCEA,"FOSTA ȘCOALA CU CLASELE I-IV GIULEȘTII DE SUS",226,FÂRTĂŢEŞTI,169681,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:52:29",258,247,11,183,158,11,14,250,67,177,6,2,2,0,0,0,0,2,1,52,0,1,0,108,0,0,9
40,VÂLCEA,"FOSTA ȘCOALA CU CLASELE I-VIII OCNIŢA",157,"ORAŞ OCNELE MARI",168130,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:13:28",1385,1367,18,1022,944,18,60,1510,488,954,68,6,3,4,11,6,13,15,27,143,4,1,7,619,19,4,72
