precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL DIASPORA UNITĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
30,OLT,"ŞCOALA GIMNAZIALĂ GEORGE POBORAN",47,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:04:32",1353,1353,0,731,714,0,17,1498,747,711,20,26,3,97,412,10,16,18,12,8,3,6,3,4,1,60,32
30,OLT,"ŞCOALA GIMNAZIALĂ GEORGE POBORAN",48,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:09:18",1094,1094,0,516,505,0,11,1202,701,486,15,26,2,75,264,31,14,9,8,0,6,8,4,2,3,29,5
30,OLT,"SCOALA GIMNAZIALA GEORGE VISAN POTELU",225,IANCA,127251,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:34:55",937,937,0,657,630,0,27,1033,376,609,48,0,1,67,471,2,9,3,1,0,3,3,0,0,0,17,32
30,OLT,"ŞCOALA GIMNAZIALĂ GHEORGHE MAGHERU",62,"MUNICIPIUL CARACAL",125472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:32:45",1765,1765,0,895,875,0,20,1951,1056,866,29,12,4,146,519,16,15,16,7,4,3,12,2,13,4,27,66
30,OLT,"ŞCOALA GIMNAZIALĂ GHIMPEŢENI",209,GHIMPEŢENI,130311,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:45:46",756,756,0,574,542,0,32,835,261,548,26,4,1,148,340,3,2,4,2,1,5,11,0,0,1,8,18
30,OLT,"ŞCOALA GIMNAZIALĂ GRĂDINARI",215,GRĂDINARI,127171,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:41:57",763,763,0,631,555,0,76,838,207,603,28,12,1,107,413,2,12,5,0,5,2,3,0,5,1,12,23
30,OLT,"SCOALA GIMNAZIALA HOTARANI",200,FĂRCAŞELE,127019,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:44",664,664,0,395,390,0,5,734,339,379,16,2,3,50,259,1,3,4,4,2,0,5,2,0,1,3,40
30,OLT,"SCOALA GIMNAZIALA ICOANA",229,ICOANA,127322,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:01:37",487,487,0,393,350,0,43,531,137,372,21,0,1,65,254,4,11,0,2,0,4,0,1,0,1,8,21
30,OLT,"ŞCOALA GIMNAZIALĂ ” ION I.GRAURE ” BĂLTENI",127,BĂLTENI,130286,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:41:18",1316,1316,0,811,803,0,8,1444,633,783,28,7,4,111,553,1,9,4,7,10,0,5,1,4,0,15,52
30,OLT,"ŞCOALA GIMNAZIALĂ MATEI BASARAB",141,BRÂNCOVENI,126022,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:25:32",847,847,0,713,602,0,111,924,211,653,60,7,4,58,494,3,6,3,4,1,0,7,0,1,1,33,31
30,OLT,"SCOALA GIMNAZIALĂ ”MIHAIL DRUMES”",73,"ORAŞ BALŞ",125418,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:24:45",1268,1268,0,607,561,0,46,1395,788,579,28,11,11,85,338,14,13,12,0,3,7,5,1,3,2,49,25
30,OLT,"SCOALA GIMNAZIALĂ ”MIHAIL DRUMES”",72,"ORAŞ BALŞ",125418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:50:40",1634,1634,0,786,760,0,26,1803,1017,756,30,20,20,113,468,8,20,22,8,1,0,13,1,3,2,25,32
30,OLT,"ŞCOALA GIMNAZIALĂ MIHAIL EMINESCU",86,"ORAŞ CORABIA",125542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:12:26",1176,1176,0,489,477,0,12,1312,823,450,39,6,2,74,293,7,6,5,8,0,3,1,0,3,1,15,26
30,OLT,"ŞCOALA GIMNAZIALĂMIHAIL EMINESCU",87,"ORAŞ CORABIA",125542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:42:12",1052,1052,0,413,400,0,13,1165,752,387,26,6,5,60,238,6,2,6,5,0,4,6,1,0,3,17,28
30,OLT,"ŞCOALA GIMNAZIALĂ NICOLAE IORGA",17,"MUNICIPIUL SLATINA",125347,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:57:19",1412,1412,0,703,685,0,18,1560,857,677,26,20,0,69,373,17,33,14,14,12,9,7,0,2,8,63,36
30,OLT,"ŞCOALA GIMNAZIALĂ NICOLAE IORGA",18,"MUNICIPIUL SLATINA",125347,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:04:20",1221,1221,0,635,625,0,10,1361,730,601,30,20,5,85,347,10,16,7,48,7,3,3,2,8,5,0,35
30,OLT,"ŞCOALA GIMNAZIALĂ NICOLAE TITULESCU",56,"MUNICIPIUL CARACAL",125472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:10:31",1533,1533,0,675,668,0,7,1695,1020,653,22,18,5,109,396,9,15,15,8,4,3,5,3,3,6,30,24
30,OLT,"ŞCOALA GIMNAZIALĂ NICOLAE TITULESCU",57,"MUNICIPIUL CARACAL",125472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:03:37",1317,1317,0,609,606,0,3,1459,850,590,0,18,8,81,358,10,9,17,10,4,1,2,0,5,2,29,36
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 1",4,"MUNICIPIUL SLATINA",125347,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:13:14",1146,1146,0,685,658,0,27,1263,578,657,28,13,3,89,373,19,9,24,11,5,5,6,4,1,14,51,30
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 1",5,"MUNICIPIUL SLATINA",125347,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:34:42",1016,1016,0,609,596,0,13,1118,509,590,19,18,0,58,405,14,8,0,8,6,2,6,5,4,4,28,24
30,OLT,"ŞCOALA GIMNAZIALĂ NR.1",65,"MUNICIPIUL CARACAL",125472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:06:35",1512,1512,0,818,807,0,11,1670,853,776,41,17,11,157,468,14,10,10,8,6,4,3,4,3,4,34,23
30,OLT,"SCOALA GIMNAZIALA NR. 1 BALS",68,"ORAŞ BALŞ",125418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:24:22",1220,1220,0,625,601,0,24,1345,720,545,80,10,4,89,365,7,8,6,1,5,2,0,3,3,2,16,24
30,OLT,"ŞCOALA GIMNAZIALĂ NR.2",58,"MUNICIPIUL CARACAL",125472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:41:50",1485,1485,0,699,679,0,20,1641,942,653,46,16,1,119,387,6,11,15,5,7,3,3,3,3,5,42,27
30,OLT,"SCOALA GIMNAZIALĂ NR 2 VIRTINA",67,"ORAŞ BALŞ",125418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:37:21",1161,1161,0,620,605,0,15,1283,663,598,22,11,4,103,395,7,10,7,2,2,6,6,3,4,1,16,21
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",31,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:40:48",1209,1209,0,563,551,0,12,1345,783,542,20,19,5,82,258,16,15,24,16,2,4,10,3,6,5,50,27
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",63,"MUNICIPIUL CARACAL",125472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:23:30",1651,1651,0,875,856,0,19,1818,962,829,27,19,5,140,487,18,15,11,7,6,4,4,1,5,6,51,50
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",32,"MUNICIPIUL SLATINA",125347,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:31",810,810,0,401,387,0,14,898,497,394,7,14,0,73,198,6,10,18,6,1,3,3,2,1,1,35,23
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",33,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:10:28",1451,1451,0,682,670,0,12,1608,926,657,25,21,4,97,344,15,21,15,20,2,1,7,6,3,5,51,45
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",30,"MUNICIPIUL SLATINA",125347,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:06:28",1389,1389,0,672,663,0,9,1536,864,646,26,24,4,93,329,20,17,13,15,2,0,6,6,1,4,69,43
30,OLT,"ŞCOALA GIMNAZIALĂ NR. 3",64,"MUNICIPIUL CARACAL",125472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:54:44",1837,1837,0,938,916,0,22,2018,1080,889,49,17,9,146,587,10,18,10,6,7,2,4,0,4,2,26,41
30,OLT,"SCOALA GIMNAZIALĂ NR 3 ROMANA",66,"ORAŞ BALŞ",125418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:55:56",889,889,0,498,478,0,20,979,483,472,24,2,5,65,355,2,3,2,1,0,4,0,1,0,0,13,19
30,OLT,"ŞCOALA GIMNAZIALĂ OBOGA",262,OBOGA,127812,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:31:05",972,972,0,666,590,0,76,1070,404,637,29,6,2,53,524,2,3,4,2,3,2,5,1,3,1,0,26
30,OLT,"SCOALA GIMNAZIALA OLARI",275,PÂRŞCOVENI,128178,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:24:45",1108,1108,0,703,672,0,31,1221,518,668,35,1,1,84,501,2,0,4,2,4,0,8,1,1,3,13,43
30,OLT,"ŞCOALA GIMNAZIALĂ OPTAŞI MĂGURA",265,OPTAŞI-MĂGURA,127901,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:05:12",928,928,0,703,594,0,109,1025,323,687,15,7,2,27,624,1,2,1,4,1,1,7,1,2,1,3,3
30,OLT,"ŞCOALA GIMNAZIALĂ OSICA DE JOS",268,"OSICA DE JOS",130357,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:06",1202,1202,0,907,778,0,129,1322,415,907,0,0,2,3,900,2,0,0,0,0,0,0,0,0,0,0,0
30,OLT,"SCOALA GIMNAZIALA PIRSCOVENI",274,PÂRŞCOVENI,128178,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:46:59",1298,1298,0,951,855,0,96,1428,477,899,52,3,3,150,631,3,8,3,1,4,2,10,0,1,4,23,53
30,OLT,"ŞCOALA GIMNAZIALĂ PLEŞOIU",277,PLEŞOIU,128221,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 00:12:59",1262,1262,0,917,900,0,17,1389,470,867,50,7,0,134,609,7,16,0,3,5,5,10,5,5,5,17,39
30,OLT,"ȘCOALA GIMNAZIALĂ REDEA",287,REDEA,128524,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:24:43",835,835,0,635,559,0,76,927,292,610,25,9,3,104,398,3,9,10,2,2,4,7,1,2,1,11,44
30,OLT,"ȘCOALA GIMNAZIALĂ REDEA",288,REDEA,128524,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:42:54",758,758,0,557,513,0,44,834,277,524,33,6,12,72,383,3,2,4,2,1,0,3,2,1,0,9,24
30,OLT,"ŞCOALA GIMNAZIALĂ SAT TUDOR VLADIMIRESCU",91,"ORAŞ CORABIA",125542,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:20:58",450,450,0,196,190,0,6,497,301,183,13,3,3,35,96,1,4,3,1,2,1,1,0,1,1,17,14
30,OLT,"ŞCOALA GIMNAZIALĂ SCĂRIŞOARA",299,SCĂRIŞOARA,128613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:21:32",895,895,0,501,494,0,7,988,487,433,68,1,1,33,370,3,2,3,2,1,2,2,0,2,1,2,8
30,OLT,"ŞCOALA GIMNAZIALĂ SCĂRIŞOARA",300,SCĂRIŞOARA,128613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:05",888,888,0,540,523,0,17,979,448,472,59,2,1,42,384,1,1,0,2,0,1,6,1,1,0,8,22
30,OLT,"ŞCOALA GIMNAZIALĂ SCHITU",302,SCHITU,128659,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:18:43",1057,1057,0,657,636,0,21,1162,505,603,54,2,2,73,425,5,5,1,15,3,16,4,1,1,2,15,33
30,OLT,"ŞCOALA GIMNAZIALĂ SÎMBUREŞTI",296,SÂMBUREŞTI,128882,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:53:16",828,828,0,673,552,0,121,868,195,628,45,5,2,48,522,1,5,3,3,3,3,4,1,3,1,4,20
30,OLT,"ŞCOALA GIMNAZIALĂ SPĂTARU",169,CUNGREA,126503,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:53:47",204,204,0,204,153,0,51,228,26,193,9,2,1,31,133,1,2,3,5,2,2,0,0,0,0,7,4
30,OLT,"SCOALA GIMNAZIALA SPECIALA",69,"ORAŞ BALŞ",125418,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:12:32",1706,1706,0,761,741,0,20,1880,1119,685,76,11,6,110,455,6,9,11,6,2,8,5,1,2,1,28,24
30,OLT,"ŞCOALA GIMNAZIALĂ ŞTEFAN PROTOPOPESCU",10,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:32:56",1653,1653,0,779,755,0,24,1827,1048,775,4,22,9,94,441,10,12,14,16,12,7,6,4,4,8,46,70
30,OLT,"ŞCOALA GIMNAZIALĂ ŞTEFAN PROTOPOPESCU",11,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:35:04",1637,1637,0,739,721,0,18,1812,1073,712,27,17,7,123,392,5,15,20,22,3,9,6,4,3,1,31,54
30,OLT,"ȘCOALA GIMNAZIALĂ STREJEȘTI",319,STREJEŞTI,129139,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:31",784,784,0,550,529,0,21,863,313,502,48,11,1,73,340,3,12,7,2,1,4,6,1,4,3,5,29
30,OLT,"ŞCOALA GIMNAZIALĂ TĂTULEŞTI",330,TĂTULEŞTI,129317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:37:58",412,412,0,432,266,0,166,475,43,415,17,4,2,56,295,1,2,7,6,3,1,2,0,0,3,16,17
30,OLT,"SCOALA GIMNAZIALA TEIS",78,"ORAŞ BALŞ",125418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:24:11",639,639,0,382,369,0,13,705,323,362,20,7,3,55,255,1,5,0,2,1,1,7,0,2,2,14,7
30,OLT,"SCOALA GIMNAZIALA TOPANA",338,TOPANA,129503,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:15:59",253,253,0,230,169,0,61,243,13,221,9,0,1,20,175,1,3,2,0,0,0,1,0,0,1,8,9
30,OLT,"ŞCOALA GIMNAZIALĂ TRAIAN",343,TRAIAN,129567,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:02:25",1217,1217,0,811,773,0,38,1339,528,730,81,5,4,119,447,8,2,0,53,3,3,3,0,2,1,59,21
30,OLT,"ŞCOALA GIMNAZIALĂ TRAIAN",342,TRAIAN,129567,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:28:03",1126,1126,0,741,697,0,44,1244,503,646,95,6,6,130,358,2,1,3,62,5,6,8,2,2,0,26,29
30,OLT,"SCOALA GIMNAZIALA URSOAIA",231,ICOANA,127322,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:09:09",495,495,0,412,387,0,25,546,134,379,33,8,0,69,240,3,0,2,2,1,1,11,0,1,1,3,37
30,OLT,"SCOALA GIMNAZIALAVIRGIL MAZILESCU",81,"ORAŞ CORABIA",125542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:37:52",974,974,0,429,414,0,15,1075,646,402,27,11,3,55,251,7,9,5,2,4,7,3,1,1,1,23,19
30,OLT,"ŞCOALA GIMNAZIALĂ VIRGIL MAZILESCU",82,"ORAŞ CORABIA",125542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:16:02",1074,1074,0,518,497,0,21,1182,664,494,24,14,4,69,315,10,7,5,8,1,5,1,1,1,1,34,18
30,OLT,"ŞCOALA GIMNAZIALĂ VIRGIL MAZILESCU",83,"ORAŞ CORABIA",125542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:19:30",869,869,0,410,396,0,14,956,546,373,37,14,3,49,218,8,6,10,5,3,4,3,1,4,1,28,16
30,OLT,"ȘCOALA GIMNAZIALĂ VLĂDILA",371,VLĂDILA,130026,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:26",814,814,0,515,501,0,14,900,385,469,46,6,3,59,328,2,11,5,3,1,2,6,0,5,3,5,30
30,OLT,"ȘCOALA GIMNAZIALĂ VLĂDILA",372,VLĂDILA,130026,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:56:52",770,770,0,482,439,0,43,846,383,458,5,9,1,76,316,5,8,2,5,1,2,6,1,2,1,0,23
30,OLT,"ŞCOALA GIMNAZIALĂ VLAICU VODĂ",22,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:55:55",1380,1380,0,683,634,0,49,1541,858,662,21,23,3,81,384,11,19,12,13,11,12,4,1,3,6,39,40
30,OLT,"ŞCOALA GIMNAZIALĂ VLAICU VODĂ",23,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:37:52",1135,1135,0,633,547,0,86,1257,624,609,24,18,4,104,326,7,19,19,7,4,6,6,2,3,5,46,33
30,OLT,"ŞCOALA GIMNAZIALĂ VLAICU VODĂ",24,"MUNICIPIUL SLATINA",125347,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:03:29",1363,1363,0,735,667,0,68,1512,810,678,24,31,0,95,414,15,22,0,7,11,4,1,0,3,5,36,34
30,OLT,"ȘCOALA GIMNAZIALĂ ”VOIEVOD BRÂNCOVEANU”",140,BRÂNCOVENI,126022,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:17",803,803,0,579,533,0,46,896,317,543,36,7,2,55,398,1,8,1,2,6,5,3,0,1,3,14,37
30,OLT,"SCOALA GIMNAZIALA VULPENI",378,VULPENI,130124,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:24:47",743,743,0,502,418,0,84,780,278,481,21,2,3,79,337,3,2,4,1,2,0,9,2,1,1,35,0
30,OLT,"SCOALA GIMNAZIALA VULPENI-STRUCTURA GROPSANI",376,VULPENI,130124,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:14:50",643,643,0,486,462,0,24,707,221,454,32,1,2,143,268,3,6,0,0,2,0,1,0,1,0,8,19
30,OLT,"SCOALA GOJGAREI",340,TOPANA,129503,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:55:03",95,95,0,115,77,0,38,123,8,114,1,0,0,16,89,2,1,0,1,0,0,0,0,0,0,4,1
30,OLT,"ŞCOALA JIENI",295,RUSĂNEŞTI,128588,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:30:40",942,942,0,565,538,0,27,1042,477,521,44,7,2,92,347,4,7,3,1,4,3,9,2,0,1,11,28
30,OLT,"ŞCOALA MIHĂEŞTI",245,MIHĂEŞTI,127536,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:02:14",617,617,0,472,392,0,80,681,209,453,19,4,0,42,360,3,6,7,0,4,0,1,0,2,1,6,17
30,OLT,"ŞCOALA MIRCEŞTI",332,TĂTULEŞTI,129317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:46:14",116,116,0,139,82,0,57,143,7,127,9,0,1,20,70,1,1,0,1,1,1,2,0,0,0,15,14
30,OLT,"ŞCOALA MOVILENI",253,MOVILENI,127689,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:19",988,988,0,622,602,0,20,1089,467,619,3,0,5,131,466,0,0,8,2,3,2,0,0,0,0,0,2
30,OLT,"ŞCOALA NOUA",235,IZBICENI,127368,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:23:42",1292,1292,0,938,915,0,23,1431,493,900,38,18,4,78,434,4,8,12,1,16,2,7,2,3,1,287,23
30,OLT,"ŞCOALA OBOGA DE JOS",263,OBOGA,127812,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:03:07",401,401,0,267,243,0,24,440,173,262,5,2,0,17,218,1,5,1,0,0,0,1,2,1,0,3,11
30,OLT,"ŞCOALA POIANA",286,RADOMIREŞTI,128472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:23:34",197,197,0,140,124,0,16,217,77,132,8,3,0,15,88,2,1,0,1,0,0,1,0,0,0,2,19
30,OLT,"ŞCOALA PRIMARĂ",281,POBORU,128301,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:19:46",215,215,0,145,139,0,6,239,94,136,9,0,0,17,110,0,0,0,0,0,2,0,0,0,0,2,5
30,OLT,"ȘCOALA PRIMARĂ",250,MORUNGLAV,127625,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:06:25",1113,1113,0,804,734,0,70,1220,416,740,64,9,1,83,557,3,1,3,22,9,3,5,2,1,2,21,18
30,OLT,"ŞCOALA PRIMARĂ IZVORU",203,GĂNEASA,127064,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:33:40",574,574,0,480,449,0,31,629,149,459,21,6,0,21,419,0,0,2,0,0,0,1,0,0,0,1,9
30,OLT,"ŞCOALA PRIMARĂ LISA",304,SCHITU,128659,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:30:18",299,299,0,181,176,0,5,330,149,160,21,0,1,18,111,1,0,0,13,1,0,1,0,1,0,7,6
30,OLT,"ŞCOALA PRIMARĂ MALU-ROŞU",244,MĂRUNŢEI,127493,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:04",117,117,0,82,71,0,11,128,46,80,2,0,1,12,55,0,0,0,2,0,1,0,0,0,0,2,7
30,OLT,"ŞCOALA PRIMARĂ PETCULEŞTI",216,GRĂDINARI,127171,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:46",927,927,0,634,607,0,27,1017,383,596,38,3,2,492,85,2,2,1,0,0,1,0,0,0,0,2,6
30,OLT,"ȘCOALA PRIMARĂ, SAT.DIENCI",380,VULTUREŞTI,130231,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:05:51",755,755,0,618,531,0,87,833,215,594,24,2,0,65,478,0,2,2,0,0,2,3,0,0,0,4,36
30,OLT,"ŞCOALA PRIMARĂ TOMENI",272,"OSICA DE SUS",127983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:43",374,374,0,222,212,0,10,410,188,206,16,0,0,15,170,0,3,0,1,0,0,3,0,0,0,2,12
30,OLT,"ŞCOALA PRIMARĂ VIIŞOARA",241,MĂRUNŢEI,127493,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:59:32",804,804,0,582,522,0,60,886,304,546,36,6,1,64,396,4,7,2,6,2,0,8,0,0,2,10,38
30,OLT,"ȘCOALA ROȘIENII MARI",190,DOBRUN,126825,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:24",597,597,0,409,389,0,20,657,248,397,12,1,0,50,319,0,1,1,1,2,0,2,0,1,0,5,14
30,OLT,"ŞCOALA STOBORĂŞTI",345,TUFENI,129585,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:16:26",913,913,0,472,449,0,23,1014,542,455,17,2,0,125,272,1,4,4,4,2,2,6,2,0,2,3,26
30,OLT,"SCOALA UNGURENI",341,TOPANA,129503,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:14:26",83,83,0,100,62,0,38,107,7,90,10,0,0,27,55,0,3,2,0,0,0,0,0,0,0,3,0
30,OLT,"ŞCOALA VECHE",233,IZBICENI,127368,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 01:08:52",903,903,0,636,627,0,9,998,362,611,25,10,2,64,340,1,4,3,1,3,2,9,1,1,1,152,17
30,OLT,"ŞCOALĂ VECHE",284,RADOMIREŞTI,128472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 00:47:10",554,554,0,356,334,0,22,612,258,338,16,0,1,39,244,2,5,4,6,1,1,3,0,0,1,1,30
30,OLT,"ȘCOALA VECHE - CORP 1",346,URZICA,129629,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:57:42",1122,1122,0,780,762,0,18,1231,451,744,36,5,2,129,540,1,8,5,6,0,1,0,0,2,1,8,36
30,OLT,"SCOALA VECHE FRUNZARU",314,SPRÂNCENATA,129040,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 01:12:16",482,482,0,361,341,0,20,528,167,343,18,0,0,48,257,0,0,0,0,0,0,0,0,0,0,19,19
30,OLT,"SCOALA VECHE STĂVARU",347,URZICA,129629,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:30:29",552,552,0,404,382,0,22,608,204,380,24,6,0,53,271,0,6,2,0,4,0,5,0,0,0,3,30
30,OLT,"ȘCOALA VÎLCELE",358,VÂLCELE,129987,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:36:48",1257,1257,0,885,811,0,74,1390,507,849,34,3,3,124,632,0,6,3,3,7,1,11,0,0,1,9,46
30,OLT,"SCOALA ZANOAGA",177,DĂNEASA,126585,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:01",327,327,0,222,215,0,7,362,140,209,13,1,1,24,138,1,1,0,0,1,0,0,0,0,1,19,22
30,OLT,"SEDIU FOSTĂ BRIGADĂ AGRICOLĂ",130,BĂRĂŞTI,125757,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:22:26",51,51,0,69,40,0,29,85,16,65,4,0,1,4,56,0,0,0,0,0,0,1,1,1,0,1,0
30,OLT,"SEDIUL FOSTEI C.A.P.",292,ROTUNDA,128560,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:05:55",1144,1144,0,847,815,0,32,1248,401,796,51,3,6,428,318,0,3,4,0,4,1,4,0,1,0,7,17
