precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL DIASPORA UNITĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA AUR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",65,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:31:22",934,934,0,452,435,0,17,1029,584,425,10,8,1,4,49,80,5,2,29,1,4,153,19,2,18,17,33
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",64,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:27",954,954,0,443,428,0,15,1050,607,433,10,8,0,0,50,66,3,1,25,1,5,180,15,1,14,26,38
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 55",92,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:31:19",1130,1130,0,541,535,0,6,1235,694,527,14,6,1,2,77,57,3,1,22,2,1,253,22,2,22,29,27
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",31,"MUNICIPIUL ORADEA",26564,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:31:51",1666,1666,0,707,687,0,20,1809,1102,693,14,13,2,3,111,68,8,5,38,4,2,310,30,1,32,25,41
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",29,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:28:06",1990,1990,0,943,916,0,27,2181,1238,943,0,19,1,3,180,63,8,4,53,5,2,430,40,9,33,32,61
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",30,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:30:19",1758,1758,0,801,787,0,14,1941,1053,786,15,22,4,0,145,67,4,5,36,3,5,336,31,5,34,38,51
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",28,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:22:20",1869,1869,0,980,940,0,40,2050,1070,969,11,23,3,4,174,54,8,1,44,3,2,454,38,2,38,39,82
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",32,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:32:42",1914,1914,0,811,800,0,11,2106,1205,788,23,20,1,4,137,71,4,2,36,2,6,371,28,3,44,22,37
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCCHIO” HAIEU",558,SÂNMARTIN,26582,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:24:56",1143,1143,0,884,830,0,54,1252,368,855,29,12,1,1,99,24,9,3,18,3,3,570,28,1,34,21,28
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PRIETENII COPILĂRIEI” SÂNMARTIN",551,SÂNMARTIN,26582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:10:07",1456,1456,0,891,857,0,34,1599,708,886,5,17,2,1,104,44,14,7,20,2,5,538,20,6,47,18,41
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”URSULEȚ„SALONTA",174,"MUNICIPIUL SALONTA",26975,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:16:09",556,556,0,193,184,0,9,609,416,191,2,3,0,1,18,71,2,1,2,1,3,54,2,3,11,4,15
5,BIHOR,"GRĂDINIȚA CURCUBEU",169,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:28:39",826,826,0,497,483,0,14,906,409,486,11,1,0,0,24,380,4,1,3,1,0,46,4,1,7,2,12
5,BIHOR,"GRĂDINIȚA DE COPII",414,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:45",655,655,0,474,399,0,75,713,239,456,18,3,1,0,52,9,0,2,1,2,0,354,4,2,18,3,5
5,BIHOR,"GRĂDINIȚA DE COPII BIHARIA",247,BIHARIA,27436,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:25:17",1627,1627,0,988,968,0,20,1780,792,968,20,8,4,1,33,744,3,3,14,1,1,117,11,0,12,6,10
5,BIHOR,"GRĂDINIȚA DE LA LOCUL DE CASĂ",194,"ORAŞ SĂCUENI",30915,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:14:40",862,862,0,490,483,0,7,947,457,444,46,5,4,1,25,287,3,3,1,1,3,84,3,6,10,3,5
5,BIHOR,"GRĂDINIŢA FIZIŞ",393,FINIŞ,29403,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:13:30",184,184,0,140,132,0,8,195,55,134,6,0,1,0,15,7,0,0,0,0,1,96,1,0,8,3,2
5,BIHOR,"GRĂDINIȚA FLOAREA SOARELUI",167,"MUNICIPIUL SALONTA",26975,7,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:35:28",1514,1514,0,864,854,0,10,1661,797,848,16,2,3,1,43,655,3,4,2,2,0,87,9,3,10,4,20
5,BIHOR,"GRĂDINIŢA ” FLOARE DE COLŢ”",151,"MUNICIPIUL BEIUŞ",26804,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:04:08",1150,1150,0,620,607,0,13,1257,637,604,16,10,2,2,95,44,5,0,23,1,4,327,16,2,14,23,36
5,BIHOR,"GRĂDINIȚA FLUIERAȘUL FERMECAT",177,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:42:36",1549,1549,0,807,797,0,10,1616,809,797,10,7,5,0,60,505,3,4,8,0,5,151,5,3,6,7,28
5,BIHOR,"GRĂDINIȚA HOMOROG",444,MĂDĂRAS,30014,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:54",570,570,0,411,374,0,37,624,213,388,23,5,0,0,64,3,2,1,5,2,3,267,2,5,15,3,11
5,BIHOR,"GRĂDINIȚA PETID",341,"COCIUBA MARE",28763,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:14",487,487,0,439,369,0,70,529,93,421,15,0,0,0,63,1,8,3,2,1,1,307,7,3,23,2,0
5,BIHOR,"GRĂDINIȚA PRICHINDEL",179,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:46:23",822,822,0,452,440,0,12,902,450,439,13,1,0,2,35,311,2,7,2,0,0,44,7,1,9,4,14
5,BIHOR,"GRĂDINIȚA SĂLDĂBAGIU MIC",301,CĂPÂLNA,28139,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:21:13",318,318,0,286,239,0,47,341,55,277,9,2,0,0,55,1,3,2,0,0,2,176,2,3,5,0,26
5,BIHOR,"GRĂDINIȚA ȘI ȘCOALA CU CLASELE I-IV",192,"ORAŞ SĂCUENI",30915,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:02:06",1489,1489,0,962,945,0,17,1632,670,793,164,1,0,1,36,638,1,1,0,0,7,99,0,0,5,0,4
5,BIHOR,"GRĂDINIŢA ŞUNCUIŞ",395,FINIŞ,29403,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:19:59",690,690,0,343,336,0,7,738,395,310,33,1,0,0,35,70,4,0,7,1,2,138,3,6,30,0,13
5,BIHOR,"GRĂDINIȚA TALPOȘ",244,BATĂR,27383,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:12:48",1379,1379,0,680,659,0,21,1509,829,619,61,2,0,0,83,5,2,13,3,1,2,454,4,6,39,0,5
5,BIHOR,"GRĂDINIȚA TĂRIAN",399,"GIRIŞU DE CRIŞ",29467,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:57",981,981,0,647,633,0,14,1078,431,620,27,10,3,1,52,284,6,42,3,1,3,149,14,3,24,9,16
5,BIHOR,"GRĂDINIȚA TOLDI",171,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:48",1082,1082,0,466,454,0,12,1183,717,456,10,11,0,0,36,256,5,9,5,2,0,83,9,0,13,7,20
5,BIHOR,"LICEUL DE ARTE",75,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:04:46",1491,1491,0,684,667,0,17,1654,970,667,17,9,2,1,101,126,5,2,53,2,1,251,15,1,8,24,66
5,BIHOR,"LICEUL DE ARTE",77,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:14",1263,1263,0,526,513,0,13,1391,865,512,14,6,0,0,50,145,7,2,34,1,2,175,10,1,16,19,44
5,BIHOR,"LICEUL DE ARTE",73,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:47:34",1525,1525,0,664,651,0,13,1681,1017,649,15,14,0,2,98,122,5,6,36,0,4,256,13,4,19,21,49
5,BIHOR,"LICEUL DE ARTE",79,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:40:32",979,979,0,457,403,0,54,1125,668,452,5,7,0,0,55,146,1,2,30,4,5,126,13,1,8,15,39
5,BIHOR,"LICEUL DE ARTE",78,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:52",1413,1413,0,602,587,0,15,1554,952,587,15,12,0,3,60,104,7,1,32,2,7,259,27,2,15,23,33
5,BIHOR,"LICEUL DE ARTE",76,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:47:32",1240,1240,0,507,497,0,10,1369,862,494,13,6,0,0,63,107,5,2,30,1,2,197,9,1,14,16,41
5,BIHOR,"LICEUL DE ARTE",74,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:59:56",1411,1411,0,662,633,0,29,1550,888,645,15,14,4,1,92,86,4,5,35,2,0,273,22,0,19,27,61
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",128,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:43",1020,1020,0,398,344,0,54,1120,722,386,12,8,5,1,45,120,5,3,19,4,3,95,13,4,24,13,24
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",129,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:30:47",1060,1060,0,347,329,0,18,1164,817,334,13,6,2,0,39,78,2,0,12,0,1,133,7,4,11,15,24
5,BIHOR,"LICEUL ”JOSEF KOZACEK” BUDOI",502,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:40",732,732,0,306,296,0,10,799,493,285,21,5,1,0,65,51,2,2,0,0,1,121,4,9,19,1,4
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",116,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:24:32",1880,1880,0,998,899,0,99,2467,1469,968,30,19,2,5,109,204,6,7,67,3,1,380,20,6,16,33,90
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",115,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:28:14",1084,1084,0,512,477,0,35,1441,929,495,17,14,2,1,55,116,5,3,39,2,3,150,7,3,20,23,52
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",62,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:07",1406,1406,0,607,597,0,10,1540,933,588,19,11,1,2,76,153,9,3,22,2,2,207,25,2,15,25,33
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",60,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:37",826,826,0,322,310,0,12,905,583,315,7,8,2,0,46,60,8,0,14,1,2,107,13,0,11,13,30
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",59,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:01:08",778,778,0,370,352,0,18,853,483,364,6,7,0,1,52,86,6,1,17,2,2,126,14,4,8,11,27
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",58,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:56:00",751,751,0,311,275,0,36,819,508,302,9,7,2,1,30,65,2,4,27,0,3,115,2,0,9,14,21
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",61,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:59",1163,1163,0,483,470,0,13,1284,801,475,8,11,2,1,62,93,1,3,27,2,4,192,17,0,10,17,33
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",63,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:35:45",1212,1212,0,515,499,0,16,1340,825,507,8,12,2,2,41,149,3,3,40,3,3,175,18,0,11,11,34
5,BIHOR,"LICEUL PEDAGOGIC",147,"MUNICIPIUL BEIUŞ",26804,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:25:42",1259,1259,0,773,749,0,24,1379,609,745,25,17,4,3,114,55,3,0,33,2,4,392,11,6,25,13,63
5,BIHOR,"LICEUL REFORMAT ”LORANTFFY ZSUZSANNA”",124,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:12:05",1341,1341,0,774,493,0,281,1773,999,713,36,10,2,4,116,141,10,3,49,3,1,251,12,5,18,36,52
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",4,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:45:10",1272,1272,0,462,441,0,21,1392,930,443,19,9,1,3,76,111,1,2,12,1,2,161,10,0,23,9,22
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",3,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:53",1183,1183,0,429,418,0,11,1353,928,415,10,10,0,2,71,88,2,3,7,4,0,164,19,5,9,10,21
5,BIHOR,"LICEUL TECHNOLOGIC AGROINDUSTRIAL ”TAMASI ARON” BORȘ",258,BORŞ,27631,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:44:47",1233,1233,0,812,749,0,63,1343,531,804,8,3,0,0,24,665,1,0,6,3,1,70,11,4,4,4,8
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",90,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:00:51",1465,1465,0,586,560,0,26,1625,1039,562,22,15,3,3,65,95,5,3,25,0,4,239,25,6,25,24,25
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",91,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:03",1473,1473,0,580,563,0,17,1618,1038,571,9,8,3,0,98,88,9,7,23,3,8,228,18,4,28,11,35
5,BIHOR,"LICEUL TEHNOLOGIC ”FELIX” SÂNMARTIN",553,SÂNMARTIN,26582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:53:53",1061,1061,0,707,660,0,47,1051,344,694,13,18,0,2,96,15,7,3,17,6,1,412,22,6,20,12,57
5,BIHOR,"LICEUL TEHNOLOGIC NR.1",178,"MUNICIPIUL SALONTA",26975,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:43:14",827,827,0,421,418,0,3,894,473,402,19,6,1,1,33,144,4,1,2,0,1,156,4,2,17,6,24
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",499,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:50",862,862,0,410,403,0,7,948,538,381,29,2,1,0,66,44,0,2,2,3,0,213,3,4,33,4,4
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",500,POPEŞTI,30568,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:13:08",897,897,0,570,516,0,54,982,412,544,26,6,0,0,107,29,2,3,9,1,3,318,11,1,30,3,21
5,BIHOR,"LICEUL TEHNOLOGIC NR. 1 - ŞUNCUIUŞ",601,ŞUNCUIUŞ,31510,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:12:31",1207,1207,0,736,707,0,29,1325,589,699,37,13,2,1,216,47,10,6,4,2,2,314,13,13,22,8,26
5,BIHOR,"LICEUL TEHNOLOGIC NR.1 - VALEA LUI MIHAI",212,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:02",1201,1201,0,619,604,0,15,1323,704,602,17,4,0,0,14,483,2,1,4,2,1,79,2,0,6,1,3
5,BIHOR,"LICEUL TEOLOGIC BAPTIST „EMANUEL” - SALA DE SPORT",144,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:34",1162,1162,0,586,542,0,44,1278,692,578,8,7,2,1,64,56,6,2,28,4,0,276,21,0,25,32,54
5,BIHOR,"LICEUL TEORETIC ”ADY ENDRE”",123,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:04:35",1217,1217,0,810,474,0,336,1430,620,751,59,11,9,2,89,170,14,12,35,5,3,269,16,7,17,31,61
5,BIHOR,"LICEUL TEORETIC ARANY JANOS",168,"MUNICIPIUL SALONTA",26975,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:38:52",1121,1121,0,621,609,0,12,1221,600,610,11,7,1,0,17,483,0,2,5,2,0,63,3,0,10,2,15
5,BIHOR,"LICEUL TEORETIC ”AUREL LAZĂR”",127,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:02:17",1405,1405,0,413,365,0,48,1539,1126,403,10,5,3,2,37,69,4,3,18,1,2,163,14,2,18,28,34
5,BIHOR,"LICEUL TEORETIC CONSTANTIN ȘERBAN",182,"ORAŞ ALEŞD",26699,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:22:41",1285,1285,0,586,559,0,27,1417,831,572,14,6,1,3,72,64,0,4,5,2,1,304,17,41,0,11,41
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",137,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:50:28",1427,1427,0,560,544,0,16,1567,1007,553,7,2,2,0,60,172,8,8,17,0,1,173,13,2,21,25,49
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",138,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:39:11",1073,1073,0,460,422,0,38,1174,714,448,12,8,0,0,50,80,2,1,37,6,2,167,14,1,23,17,40
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",136,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:35",866,866,0,363,346,0,17,952,589,357,6,3,2,1,42,120,4,0,16,2,1,99,9,0,10,13,35
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",139,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:00:22",926,926,0,415,383,0,32,1022,607,403,12,4,3,1,40,79,3,1,33,4,0,151,11,2,12,29,30
5,BIHOR,"LICEUL TEORETIC ” HORVÁTH JÁNOS ”",163,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:15",1384,1384,0,798,761,0,37,1525,727,779,19,9,2,3,64,458,0,3,8,2,0,178,5,5,16,7,19
5,BIHOR,"LICEUL TEORETIC ”HORVÁTH JÁNOS”",161,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:48",1268,1268,0,669,647,0,22,1372,703,649,20,3,1,0,51,383,1,2,17,0,2,138,9,1,15,11,15
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",54,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:25:57",1273,1273,0,568,547,0,21,1400,832,557,11,3,2,2,60,114,3,3,19,2,4,242,12,1,21,23,46
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",55,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:01:21",1374,1374,0,480,463,0,17,1520,1040,465,15,6,2,0,63,133,2,2,20,0,1,174,16,0,8,11,27
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",53,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:34:33",1550,1550,0,624,597,0,27,1705,981,615,9,14,3,5,87,138,6,5,20,2,4,204,18,5,32,25,47
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",52,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:17:37",1168,1168,0,501,483,0,18,1277,776,489,12,10,2,3,62,103,4,3,29,1,2,179,17,2,10,20,42
5,BIHOR,"LICEUL TEORETIC N.JIGA",630,TINCA,31789,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:32:22",1351,1351,0,714,685,0,29,1482,768,479,235,6,0,0,67,25,7,2,0,1,5,337,2,2,19,6,0
5,BIHOR,"LIC. TEHNOLOGIC NR1 SUPLACU DE BARCAU",580,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:54",967,967,0,591,570,0,21,1060,469,527,64,4,0,0,34,256,4,2,4,0,1,200,5,4,10,3,0
5,BIHOR,"ORĂŞELUL COPIILOR",80,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:40",1449,1449,0,680,618,0,62,1740,1060,667,13,11,3,2,69,166,8,5,43,4,6,225,28,5,24,20,48
5,BIHOR,"PALATUL COPIILOR ŞI ELEVILOR",120,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:51:05",1416,1416,0,600,553,0,47,1650,1050,580,20,19,3,2,52,143,4,0,31,1,3,216,19,4,24,21,38
5,BIHOR,PRIMĂRIA,423,"LAZURI DE BEIUŞ",29760,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:42:40",278,278,0,227,215,0,12,300,73,222,5,0,1,0,29,4,0,1,6,1,0,151,1,2,7,3,16
5,BIHOR,"PRIMĂRIA ABRAM",219,ABRAM,27070,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:26:30",787,787,0,442,427,0,15,863,421,406,36,4,0,0,66,64,0,1,5,1,3,223,7,2,17,8,5
5,BIHOR,"PRIMĂRIA ALEȘD- SALA MARE",181,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:39:13",1418,1418,0,797,746,0,51,1548,751,783,14,5,1,2,111,168,2,4,17,3,5,357,20,4,28,15,41
5,BIHOR,"PRIMĂRIA BUDUSLĂU",280,BUDUSLĂU,27908,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:08",822,822,0,484,463,0,21,900,416,459,25,0,0,0,2,437,0,0,2,0,0,14,0,0,1,1,2
5,BIHOR,"PRIMĂRIA CĂPÎLNA",298,CĂPÂLNA,28139,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:37",236,236,0,231,193,0,38,256,25,220,11,1,0,0,32,2,1,2,1,1,1,151,9,2,6,3,8
5,BIHOR,"PRIMĂRIA COMUNEI BUNTEȘTI",285,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:17:00",482,482,0,391,370,0,21,526,135,376,15,4,1,0,93,4,0,0,5,0,0,223,7,5,13,8,13
5,BIHOR,"PRIMĂRIA CURTUIŞENI",357,CURTUIŞENI,29001,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:23",1261,1261,0,700,693,0,7,1388,688,636,64,0,3,1,10,453,0,4,2,3,0,150,3,0,4,2,1
5,BIHOR,"PRIMĂRIA DERNA",359,DERNA,29038,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:20",718,718,0,393,371,0,22,784,391,371,22,7,1,0,52,23,8,0,6,1,0,235,7,1,20,4,6
5,BIHOR,"PRIMARIA DRAGANESTI",377,DRĂGĂNEŞTI,29243,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:35:03",354,354,0,325,291,0,34,406,81,315,10,7,1,0,41,9,0,5,4,0,0,205,6,2,23,6,6
5,BIHOR,"PRIMĂRIA DRĂGEŞTI",387,DRĂGEŞTI,29341,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:44:14",275,275,0,288,205,0,83,297,9,272,16,3,2,0,39,3,2,5,1,1,3,184,5,1,12,7,4
5,BIHOR,"PRIMĂRIA FINIŞ",392,FINIŞ,29403,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:19",1353,1353,0,1020,974,0,46,1482,462,999,21,4,0,0,129,429,3,2,0,2,3,346,6,2,29,3,41
5,BIHOR,"PRIMĂRIA MĂGEŞTI",447,MĂGEŞTI,30069,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:49:04",215,215,0,154,141,0,13,229,75,149,5,4,1,0,15,9,2,0,1,0,1,87,4,2,8,0,15
