county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","ONC SABIN-voturi","ONC SABIN-mandate-faza-1","ONC SABIN-mandate-faza-2","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","MACARIE GHEORGHE-voturi","MACARIE GHEORGHE-mandate-faza-1","MACARIE GHEORGHE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-1","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-2","BĂDILA IOAN-voturi","BĂDILA IOAN-mandate-faza-1","BĂDILA IOAN-mandate-faza-2","BUNESCU LUISA-MARIA-voturi","BUNESCU LUISA-MARIA-mandate-faza-1","BUNESCU LUISA-MARIA-mandate-faza-2","CORLACIU RAFILA-voturi","CORLACIU RAFILA-mandate-faza-1","CORLACIU RAFILA-mandate-faza-2","BENCHEA VASILE-voturi","BENCHEA VASILE-mandate-faza-1","BENCHEA VASILE-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","TUHUŢ CRISTIAN-voturi","TUHUŢ CRISTIAN-mandate-faza-1","TUHUŢ CRISTIAN-mandate-faza-2","COMŞA VASILE-voturi","COMŞA VASILE-mandate-faza-1","COMŞA VASILE-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","RADAC VASILE-voturi","RADAC VASILE-mandate-faza-1","RADAC VASILE-mandate-faza-2","DĂRĂŞTEANU PAUL-MIHAI-voturi","DĂRĂŞTEANU PAUL-MIHAI-mandate-faza-1","DĂRĂŞTEANU PAUL-MIHAI-mandate-faza-2","BUCUR VALER-SORIN-voturi","BUCUR VALER-SORIN-mandate-faza-1","BUCUR VALER-SORIN-mandate-faza-2","SÎRB TEODOR-IOAN-voturi","SÎRB TEODOR-IOAN-mandate-faza-1","SÎRB TEODOR-IOAN-mandate-faza-2","DANCIU IONELA-MARIANA-voturi","DANCIU IONELA-MARIANA-mandate-faza-1","DANCIU IONELA-MARIANA-mandate-faza-2","FLOREA PAUL-VICTOR-voturi","FLOREA PAUL-VICTOR-mandate-faza-1","FLOREA PAUL-VICTOR-mandate-faza-2","SZABO-BUZATU GABRIEL-voturi","SZABO-BUZATU GABRIEL-mandate-faza-1","SZABO-BUZATU GABRIEL-mandate-faza-2","GAVRILĂ-PAVEN IONELA-voturi","GAVRILĂ-PAVEN IONELA-mandate-faza-1","GAVRILĂ-PAVEN IONELA-mandate-faza-2","SIDERAŞ ALEXANDRU-voturi","SIDERAŞ ALEXANDRU-mandate-faza-1","SIDERAŞ ALEXANDRU-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","KOPENETZ LORAND-MÁRTON-voturi","KOPENETZ LORAND-MÁRTON-mandate-faza-1","KOPENETZ LORAND-MÁRTON-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","CRIŞAN TEODOR-voturi","CRIŞAN TEODOR-mandate-faza-1","CRIŞAN TEODOR-mandate-faza-2","TAT SORIN-HOREA-voturi","TAT SORIN-HOREA-mandate-faza-1","TAT SORIN-HOREA-mandate-faza-2","BEC TRAIAN-IOAN-voturi","BEC TRAIAN-IOAN-mandate-faza-1","BEC TRAIAN-IOAN-mandate-faza-2"
1,ALBA,"ROŞIA DE SECAŞ",6930,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:42:51",1276,1203,4,31,38,820,750,1,31,38,793,25,1325,507,39,55,63,69,284,4,0,120,1,1,0,0,0,286,4,0,78,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ROŞIA MONTANĂ",6761,1,FINAL,UAT,CL,CL_CE,"2024-06-11 16:25:52",2121,2075,1,34,11,1574,1529,0,34,11,1506,68,2362,788,75,105,120,136,621,4,0,498,3,1,127,0,1,260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SĂLCIUA,6976,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:02:03",1249,1169,3,19,58,804,727,0,19,58,779,25,1317,513,38,54,62,84,389,4,1,114,1,0,90,1,0,125,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SĂLIŞTEA,7044,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:11:04",2007,1892,3,54,58,1529,1414,3,54,58,1485,44,2108,579,74,103,118,135,578,4,0,85,0,1,0,0,0,822,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SÂNCEL,7348,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:23:32",2129,2048,2,18,61,1349,1270,0,18,61,1310,39,2324,975,65,91,104,119,402,3,0,233,1,1,0,0,0,675,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SÂNTIMBRU,7384,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:52:21",2494,2432,0,13,49,1446,1384,0,13,49,1407,39,2717,1271,70,98,112,123,891,7,0,216,1,1,0,0,0,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SĂSCIORI,7099,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:58:24",4948,4907,5,31,5,2869,2833,0,31,5,2782,87,5424,2555,139,194,222,185,1606,8,1,212,1,0,0,0,0,964,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SCĂRIŞOARA,7197,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:06:50",1302,1164,2,55,81,956,818,2,55,81,921,35,1277,320,46,64,73,97,457,4,1,126,1,0,20,0,0,210,2,0,23,0,0,0,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,ŞIBOT,7810,1,FINAL,UAT,CL,CL_CE,"2024-06-10 20:31:52",2080,1981,3,46,50,1265,1167,2,46,50,1218,38,2185,929,60,85,97,110,429,3,1,205,1,1,105,0,1,479,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,SOHODOL,7446,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:03:42",1399,1371,0,21,7,839,811,0,21,7,816,23,1507,668,40,57,65,74,474,6,0,193,2,1,0,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,ŞONA,7865,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:22:28",3574,3486,1,21,66,2086,1999,0,21,66,1975,111,3907,1821,98,138,158,146,864,5,1,151,1,0,68,0,0,493,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,ŞPRING,7945,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:10:48",2073,1964,2,39,68,1366,1259,0,39,68,1310,56,2207,841,65,91,104,119,747,6,0,0,0,0,0,0,0,252,2,0,0,0,0,311,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,STREMŢ,7767,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:19:46",2096,2009,3,25,59,1423,1338,1,25,59,1385,38,2212,789,69,96,110,125,686,5,0,190,1,1,0,0,0,509,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,ŞUGAG,8014,1,FINAL,UAT,CL,CL_CE,"2024-06-10 19:30:22",2287,2253,4,22,8,1539,1509,0,22,8,1503,36,2483,944,75,105,120,136,699,5,0,219,1,1,0,0,0,281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,UNIREA,8158,1,FINAL,UAT,CL,CL_CE,"2024-06-11 14:53:03",3874,3677,2,71,124,1951,1768,0,62,121,1869,82,4212,2261,93,130,149,141,963,6,1,209,1,0,95,0,1,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,31,0,0,0,0,0
1,ALBA,"VADU MOŢILOR",8229,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:58:06",1096,988,2,52,54,879,772,1,52,54,860,19,1142,263,43,60,68,95,460,4,1,132,1,0,0,0,0,268,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"VALEA LUNGĂ",8354,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:42:21",2604,2485,1,62,56,1560,1442,0,62,56,1528,29,2717,1160,76,106,122,117,558,4,1,820,7,0,0,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,VIDRA,8425,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:20:14",1282,1235,0,25,22,945,898,0,25,22,921,24,1381,436,46,64,73,83,150,1,1,88,1,0,162,1,1,435,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0
1,ALBA,"VINŢU DE JOS",8826,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:38:43",4567,4478,10,63,16,2637,2557,1,63,16,2542,95,4928,2291,127,177,203,162,744,4,1,739,4,0,157,0,1,798,4,1,61,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
