county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","STANA GHEORGHE-DORIN-voturi","STANA GHEORGHE-DORIN-mandate-faza-1","STANA GHEORGHE-DORIN-mandate-faza-2","NISTOR ALINA-voturi","NISTOR ALINA-mandate-faza-1","NISTOR ALINA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","BÎRLOVEAN SORIN-VIOREL-voturi","BÎRLOVEAN SORIN-VIOREL-mandate-faza-1","BÎRLOVEAN SORIN-VIOREL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","HERTZ ANDY-voturi","HERTZ ANDY-mandate-faza-1","HERTZ ANDY-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","IONEL VICTOR-COSMIN-voturi","IONEL VICTOR-COSMIN-mandate-faza-1","IONEL VICTOR-COSMIN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SIMEDREA CRISTIAN-NICOLAE-voturi","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-1","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-2","RODEAN MIHAI-EMIL-voturi","RODEAN MIHAI-EMIL-mandate-faza-1","RODEAN MIHAI-EMIL-mandate-faza-2","LĂSCUŢONI BOGDAN-IANCU-voturi","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-1","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-2","OCOLIŞAN OCTAVIAN-voturi","OCOLIŞAN OCTAVIAN-mandate-faza-1","OCOLIŞAN OCTAVIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","NAPĂU-STOICA RADU-CĂLIN-voturi","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-1","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-2","MOLOCEA MIHAI-IULIAN-voturi","MOLOCEA MIHAI-IULIAN-mandate-faza-1","MOLOCEA MIHAI-IULIAN-mandate-faza-2","NIŢĂ DORINA-VERONICA-voturi","NIŢĂ DORINA-VERONICA-mandate-faza-1","NIŢĂ DORINA-VERONICA-mandate-faza-2","NICULESCU FLORIN-VLAD-DAN-voturi","NICULESCU FLORIN-VLAD-DAN-mandate-faza-1","NICULESCU FLORIN-VLAD-DAN-mandate-faza-2","POP LAURENŢIU-MIHAI-voturi","POP LAURENŢIU-MIHAI-mandate-faza-1","POP LAURENŢIU-MIHAI-mandate-faza-2","FILIMON BOGDAN-ALIN-voturi","FILIMON BOGDAN-ALIN-mandate-faza-1","FILIMON BOGDAN-ALIN-mandate-faza-2","ALIANȚA PMP - FORȚA DREPTEI-voturi","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-2","SURULESCU IOSIF-DAN-voturi","SURULESCU IOSIF-DAN-mandate-faza-1","SURULESCU IOSIF-DAN-mandate-faza-2","CAZAMIR ELENA-voturi","CAZAMIR ELENA-mandate-faza-1","CAZAMIR ELENA-mandate-faza-2","RÎŞTEIU ATENA-BETY-voturi","RÎŞTEIU ATENA-BETY-mandate-faza-1","RÎŞTEIU ATENA-BETY-mandate-faza-2","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-voturi","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-1","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-2","ADAM ALEXANDRU-MIHAI-voturi","ADAM ALEXANDRU-MIHAI-mandate-faza-1","ADAM ALEXANDRU-MIHAI-mandate-faza-2","AVRAM MARINEL-voturi","AVRAM MARINEL-mandate-faza-1","AVRAM MARINEL-mandate-faza-2","NICOARĂ ANDREI-DANIEL-voturi","NICOARĂ ANDREI-DANIEL-mandate-faza-1","NICOARĂ ANDREI-DANIEL-mandate-faza-2","ALB IOAN-voturi","ALB IOAN-mandate-faza-1","ALB IOAN-mandate-faza-2","CIOLEA IOAN-voturi","CIOLEA IOAN-mandate-faza-1","CIOLEA IOAN-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g8","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-g9","UNIUNEA SALVAȚI ROMÂNIA-mandate-g9","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-g9","TELLMAN GABRIELA-voturi","TELLMAN GABRIELA-mandate-faza-1","TELLMAN GABRIELA-mandate-faza-2","TELLMAN GABRIELA-mandate-g9","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-voturi","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-1","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-2","CANCELARE IOAN-voturi","CANCELARE IOAN-mandate-faza-1","CANCELARE IOAN-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-voturi","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-g8"
22,HUNEDOARA,"MUNICIPIUL DEVA",86687,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:24:51",55192,54497,184,438,73,24304,23789,5,437,73,23417,796,60959,36729,1170,1639,1873,1047,4555,4,0,7540,7,0,1728,1,1,2564,2,1,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,1423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,2383,2,0,1801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL HUNEDOARA",86810,1,FINAL,UAT,CL,CL_CE,"2024-06-11 16:04:04",57063,56508,65,323,167,21808,21326,6,323,153,20902,826,63227,41453,1045,1463,1672,880,1919,2,0,12869,14,1,1436,1,1,2262,2,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL LUPENI",87059,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:15:20",20345,20194,8,121,22,7873,7730,0,121,22,7612,261,22433,14560,380,532,608,358,765,2,0,4922,13,1,364,0,0,722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL ORĂŞTIE",87638,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:23:12",17393,17192,47,110,44,7226,7076,5,110,35,6979,242,19034,11812,348,488,558,362,872,2,0,3811,10,1,95,0,0,999,2,1,0,0,0,647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL PETROŞANI",86990,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:17:05",32684,32348,20,242,74,12645,12376,1,197,71,12127,504,36212,23581,606,848,970,525,1203,2,1,5009,9,1,545,0,0,2661,5,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,142,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,1,0,125,0,0,122,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL VULCAN",87175,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:48:02",21763,21608,12,138,5,8431,8287,1,138,5,8040,390,23926,15495,402,562,643,347,2012,5,1,3396,9,1,264,0,0,1198,3,0,256,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,198,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ ANINOASA",87219,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:35:33",3546,3525,1,12,8,1591,1570,1,12,8,1508,78,3883,2296,75,105,120,112,317,2,1,787,7,0,50,0,0,225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ CĂLAN",87424,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:01:45",10678,10419,15,150,94,5610,5367,2,150,91,5425,184,11575,5965,271,379,434,298,2229,7,0,1760,5,1,106,0,0,782,2,1,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ GEOAGIU",89561,1,FINAL,UAT,CL,CL_CE,"2024-06-12 09:34:38",4793,4587,28,95,83,3212,3028,6,95,83,3138,73,5152,1941,156,219,251,209,1632,7,1,1343,6,0,0,0,0,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ HAŢEG",87576,1,FINAL,UAT,CL,CL_CE,"2024-06-11 11:14:55",8672,8343,14,220,95,5398,5079,4,220,95,5149,159,9331,4023,257,360,411,302,1534,5,0,1743,5,1,0,0,0,909,3,0,0,0,0,0,0,0,0,0,0,0,0,0,963,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ PETRILA",87077,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:16:33",18781,18631,13,124,13,8024,7882,5,124,13,7705,283,20813,12806,385,539,616,366,559,1,1,4200,11,0,236,0,0,1339,3,1,0,0,0,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ SIMERIA",87665,1,FINAL,UAT,CL,CL_CE,"2024-06-10 22:41:40",11099,10946,25,104,24,5865,5736,1,104,24,5647,216,12144,6279,282,395,451,290,2250,7,1,1611,5,0,111,0,0,623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,133,0,0,122,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORĂŞTIOARA DE SUS",90342,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:13:07",1897,1731,11,102,53,1414,1262,0,100,52,1379,35,1981,567,68,96,110,125,677,5,0,372,2,1,0,0,0,330,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"ORAŞ URICANI",87139,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:16:54",7288,7227,7,27,27,2798,2745,0,27,26,2663,135,8069,5271,133,186,213,172,463,2,1,1855,10,1,75,0,0,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"PESTIŞU MIC",90431,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:08:28",1155,1002,4,122,27,866,717,0,122,27,846,20,1107,241,42,59,67,91,354,3,1,237,2,1,0,0,0,85,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,PUI,90538,1,FINAL,UAT,CL,CL_CE,"2024-06-10 21:31:18",3448,3257,0,94,97,2430,2239,0,94,97,2325,89,3721,1307,116,162,186,167,752,4,0,920,5,1,39,0,0,197,1,0,0,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,RĂCHITOVA,90725,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:39:06",1135,1014,1,80,40,888,767,1,80,40,877,11,1110,222,43,61,70,97,220,2,0,545,5,1,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"RAPOLTU MARE",90663,1,FINAL,UAT,CL,CL_CE,"2024-06-12 12:03:43",1618,1547,0,53,18,1085,1014,0,53,18,1057,27,1732,647,52,73,84,93,192,2,0,350,3,1,0,0,0,309,3,1,0,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"RÂU DE MORI",90878,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:49:34",2590,2510,5,32,43,1934,1858,1,32,43,1837,58,2793,898,91,128,146,133,254,1,1,959,7,0,6,0,0,217,1,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,RIBIŢA,90805,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:41:35",1116,967,3,69,77,876,728,3,69,76,856,20,1180,304,42,59,68,95,271,2,1,527,5,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,ROMOS,90994,1,FINAL,UAT,CL,CL_CE,"2024-06-10 19:57:10",2308,2236,20,32,20,1480,1423,5,32,20,1426,54,2524,1044,71,99,114,129,828,6,1,299,2,0,0,0,0,141,1,0,0,0,0,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"SĂLAŞU DE SUS",91116,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:56:03",1979,1877,6,60,36,1416,1319,1,60,36,1387,29,2084,668,69,97,110,126,356,2,1,721,5,1,124,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,SÂNTĂMĂRIA-ORLEA,91232,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:51:18",2656,2546,5,48,57,1842,1737,2,48,55,1784,57,2837,995,89,124,142,132,292,2,0,874,6,1,0,0,0,272,2,0,0,0,0,284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,SARMIZEGETUSA,91054,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:01:27",920,858,1,24,37,746,685,0,24,37,729,16,989,244,36,51,58,81,230,2,1,253,3,0,61,0,0,49,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
