precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MIHALCEA SERGIU-DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","THUMA HUBERT PETRU ŞTEFAN-ALIANȚA ELECTORALĂ PSD PNL-voturi","BOBEI VICTOR-HORIA-PARTIDUL S.O.S. ROMÂNIA-voturi","DANCĂ IONEL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TĂNĂSESCU CLAUDIU-PARTIDUL ROMÂNIA MARE-voturi"
25,ILFOV,"ŞCOALA GENERALĂ NR. 1",206,DĂRĂŞTI-ILFOV,102525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:37:41",1118,1049,1,26,42,799,731,0,26,42,777,22,1100,301,142,471,20,136,8
25,ILFOV,"ȘCOALA GENERALĂ NR.1",131,AFUMAŢI,100834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:17",763,724,2,23,14,517,480,0,23,14,498,18,800,283,50,363,27,48,10
25,ILFOV,"ŞCOALA GENERALĂ NR. 1 CU CLASELE V - VIII",132,AFUMAŢI,100834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:26:59",1207,1134,4,33,36,812,743,0,33,36,780,32,1250,438,89,545,42,91,13
25,ILFOV,"ȘCOALA GENERALĂ NR. 2",222,DRAGOMIREŞTI-VALE,102605,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:41",1480,1357,2,102,19,857,736,0,102,19,827,30,1500,643,119,496,46,150,16
25,ILFOV,"ŞCOALA GENERALĂ NR. 2 CU CLASELE I - IV",134,AFUMAŢI,100834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:43",1767,1700,0,34,33,1136,1072,0,31,33,1094,42,1950,814,108,810,73,78,25
25,ILFOV,"ŞCOALA GENERALĂ NR. 3 CU CLASELE I - IV",133,AFUMAŢI,100834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:08",1731,1655,4,37,35,1240,1168,0,37,35,1195,45,1850,610,88,969,56,59,23
25,ILFOV,"ŞCOALA GENERALĂ SNAGOV",267,SNAGOV,105160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:19",1993,1904,11,78,0,1225,1147,0,78,0,1166,59,2100,875,154,839,28,124,21
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",119,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:01:14",1897,1874,1,15,7,1062,1040,0,15,7,998,64,2100,1038,121,630,89,109,49
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",116,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:09",1764,1720,0,31,13,1024,980,0,31,13,975,49,2000,976,129,610,77,122,37
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",117,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:53",1706,1675,4,24,3,804,777,0,24,3,766,38,1900,1096,120,424,70,114,38
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",114,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:56",1532,1513,3,13,3,776,760,0,13,3,743,33,1700,924,78,466,59,115,25
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",113,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:32",1381,1348,13,15,5,698,678,0,15,5,681,17,1600,902,88,381,44,146,22
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",115,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:48:26",1905,1848,11,34,12,986,940,0,34,12,960,26,2100,1114,114,567,72,179,28
25,ILFOV,"ŞCOALA GIMNAZIALĂ ANTON PANN",118,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:37:41",1771,1753,2,8,8,904,888,0,8,8,866,38,2000,1096,122,543,85,90,26
25,ILFOV,"ȘCOALA GIMNAZIALĂ ANTON PANN",120,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:04",1792,1764,15,13,0,858,845,0,13,0,822,36,2000,1142,97,457,66,171,31
25,ILFOV,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN I.BĂICOIANU”",271,SNAGOV,105160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:03:11",1509,1467,10,31,1,926,894,0,31,1,890,36,1597,671,109,641,41,73,26
25,ILFOV,"ŞCOALA GIMNAZIALĂ CU CLASELE I- VIII NR.1 ”PROF. ION VIŞOIU”",40,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:59",1094,1091,1,2,0,464,462,0,2,0,432,30,1195,733,56,299,26,40,11
25,ILFOV,"ŞCOALA GIMNAZIALĂ CU CLASELE I- VIII NR.1 ”PROF. ION VIŞOIU” -",37,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:16",1614,1604,4,6,0,643,637,0,6,0,614,29,1800,1157,129,365,46,56,18
25,ILFOV,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII NR.1 ”PROF. ION VIŞOIU”",42,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:24",1105,1099,0,6,0,510,504,0,6,0,494,16,1199,689,74,330,34,47,9
25,ILFOV,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII NR.1 ”PROF. ION VIŞOIU”",36,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:56",1718,1692,9,15,2,889,870,2,15,2,862,27,1899,1010,77,496,31,240,18
25,ILFOV,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII NR.1 ”PROF.ION VIŞOIU”",35,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:20",728,727,0,1,0,728,727,0,1,0,697,31,1750,1022,94,448,36,92,27
25,ILFOV,"SCOALA GIMNAZIALA CU CLASELE I-VIII NR. 1 PROF. ION VISOIU, STRUCTURA CU CLASELE I-IV SI GRUPE DE PRESCOLARI ION OLTEANU-CHITILA",38,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:44",1534,1519,0,14,1,799,784,0,14,1,772,27,1655,851,109,513,27,107,16
25,ILFOV,"ŞCOALA GIMNAZIALĂ DASCĂLU",204,DASCĂLU,102473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:17:35",2042,1974,2,64,2,1370,1303,1,64,2,1305,65,2100,730,144,917,99,115,30
25,ILFOV,"ȘCOALA GIMNAZIALĂ ”GHEORGHE CORNELIU”",218,DOMNEŞTI,102570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:57",1426,1339,2,84,1,737,652,0,84,1,713,24,1500,763,58,447,39,158,11
25,ILFOV,"ȘCOALA GIMNAZIALĂ GHEORGHE CORNELIU",219,DOMNEŞTI,102570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:34",1233,1171,2,58,2,649,589,0,58,2,636,13,1300,651,28,526,27,42,13
25,ILFOV,"ŞCOALA GIMNAZIALĂ IOAN BĂDESCU",91,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:17:37",1945,1840,3,88,14,1398,1296,0,88,14,1258,37,2000,705,285,631,30,292,20
25,ILFOV,"ŞCOALA GIMNAZIALĂ IOAN BĂDESCU",94,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:39",1149,1124,0,23,2,616,591,0,23,2,597,19,1200,584,138,263,26,157,13
25,ILFOV,"ŞCOALA GIMNAZIALĂ IOAN BĂDESCU",93,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:49:52",1893,1834,7,49,3,1242,1189,1,49,3,1199,32,2000,769,254,679,26,221,19
25,ILFOV,"ŞCOALA GIMNAZIALĂ IOAN BĂDESCU",92,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:54",1455,1402,0,44,9,1085,1032,0,44,9,998,34,1600,516,335,422,24,193,24
25,ILFOV,"SCOALA GIMNAZIALA NR. 1",147,BERCENI,101145,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:32:33",2044,1889,0,120,35,1499,1344,0,120,35,1442,57,2079,579,129,1062,56,172,23
25,ILFOV,"SCOALA GIMNAZIALA NR. 1",192,COPĂCENI,179588,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:11",1022,1014,1,5,2,767,760,0,5,2,718,49,1138,371,112,545,20,35,6
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1",146,BERCENI,101145,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:50:42",2000,1805,6,169,20,1364,1175,0,169,20,1317,47,2000,636,117,942,43,189,26
25,ILFOV,"ŞCOALA GIMNAZIALA NR.1",148,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:40",1031,1029,1,1,0,551,550,0,1,0,521,30,1150,599,60,392,21,33,15
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",210,DOBROEŞTI,179310,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:50:14",1637,1589,24,22,2,886,861,1,22,2,828,58,1750,864,107,439,51,169,62
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",230,GLINA,179347,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:03",1702,1693,1,6,2,996,988,0,6,2,968,28,1900,904,169,715,32,32,20
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",209,DOBROEŞTI,179310,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:48:25",1894,1854,15,25,0,898,873,0,25,0,864,9,2000,1102,144,418,52,207,43
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",231,GLINA,179347,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:19",1670,1657,5,8,0,870,862,0,8,0,845,25,1850,980,160,530,43,96,16
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",193,CORBEANCA,102160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:00:10",1001,955,22,21,3,570,545,1,21,3,531,39,1091,521,104,210,33,170,14
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",208,DOBROEŞTI,179310,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:01:38",1626,1593,2,28,3,907,876,0,28,3,893,14,1750,843,108,524,51,154,56
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1",194,CORBEANCA,102160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:25:43",2013,1917,35,58,3,1189,1128,0,58,3,1152,37,2100,911,128,328,40,621,35
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",199,CORNETU,102213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:25",1197,1182,2,8,5,587,572,2,8,5,557,30,1315,728,103,343,34,62,15
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",155,CERNICA,101742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:00",813,787,0,24,2,544,518,0,24,2,528,16,900,356,44,416,42,16,10
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",154,CERNICA,101742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:32",876,813,4,58,1,563,504,0,58,1,543,20,900,337,53,398,28,53,11
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",203,CORNETU,102213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:04",1232,1210,3,4,15,618,599,0,4,15,593,25,1395,777,103,393,35,51,11
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",202,CORNETU,102213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:59",1031,1015,1,4,11,532,517,0,4,11,511,21,1100,568,69,341,28,58,15
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",156,CERNICA,101742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:44",913,901,0,8,4,564,552,0,8,4,538,26,1000,436,51,443,28,10,6
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",201,CORNETU,102213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:34",1028,1008,0,8,12,491,471,0,8,12,469,22,1100,609,86,286,33,56,8
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.1",200,CORNETU,102213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:10",954,934,0,7,13,471,451,0,7,13,451,20,1050,579,74,272,37,54,14
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR.1",243,JILAVA,179383,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:01:28",1878,1853,0,24,1,1112,1087,0,24,1,1048,64,2100,988,144,715,87,72,30
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 BALOTEŞTI",138,BALOTEŞTI,100969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:39",1024,1014,1,6,3,581,572,0,6,3,550,31,1100,519,84,318,37,97,14
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 BALOTEŞTI",137,BALOTEŞTI,100969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:06",1272,1251,10,5,6,704,692,1,5,6,671,33,1400,696,96,423,37,104,11
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BRAGADIRU",1,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:10",1409,1396,2,11,0,674,663,0,11,0,642,32,1500,826,103,358,66,90,25
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BRAGADIRU",2,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:09",1394,1381,5,8,0,746,733,5,8,0,711,35,1550,804,121,380,78,103,29
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BRAGADIRU",4,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:33",1071,1057,3,7,4,561,550,0,7,4,528,33,1200,639,81,308,42,70,27
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BRAGADIRU",3,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:01:41",1477,1459,6,10,2,752,740,0,10,2,721,31,1600,848,104,400,62,125,30
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BRAGADIRU",5,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:57",1483,1469,4,10,0,713,702,1,10,0,693,20,1600,887,76,367,47,170,33
25,ILFOV,"SCOALA GIMNAZIALA NR.1 BRANESTI",150,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:10",1341,1328,0,13,0,727,714,0,13,0,706,21,1500,773,80,523,20,53,30
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BUFTEA",21,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:22:03",1711,1672,2,21,16,970,932,1,21,16,926,44,1900,930,114,546,74,145,47
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BUFTEA",22,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:53:44",1812,1781,2,9,20,1012,983,0,9,20,919,93,2000,988,104,549,94,115,57
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 BUFTEA",20,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:39",1667,1631,2,18,16,936,935,0,0,1,882,47,1800,56,100,533,95,111,43
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 CIOROGÂRLA",184,CIOROGÂRLA,101957,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:13",1957,1908,4,35,10,1197,1152,0,35,10,1149,48,2200,1003,148,703,50,223,25
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 CIOROGÂRLA",183,CIOROGÂRLA,101957,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:15",1580,1473,53,43,11,982,939,0,43,0,959,23,1600,618,85,708,38,103,25
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1, CORP A",127,"1 DECEMBRIE",102543,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:30:10",2008,1972,17,16,3,968,949,0,16,3,929,39,2200,1224,269,446,51,146,17
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1, CORP A",128,"1 DECEMBRIE",102543,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:29:49",1889,1867,0,16,6,894,872,0,16,6,859,35,2050,1156,262,411,60,96,30
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1, CORP B",130,"1 DECEMBRIE",102543,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:50:02",1575,1560,0,14,1,795,780,0,14,1,759,36,1709,914,258,325,69,81,26
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1, CORP B",129,"1 DECEMBRIE",102543,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:45:29",1671,1650,3,13,5,921,903,0,13,5,866,55,1800,879,269,413,64,84,36
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 1 MOARA VLASIEI",248,"MOARA VLĂSIEI",104243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:40:44",1875,1857,0,13,5,990,972,0,13,5,954,36,1995,1005,95,754,47,49,9
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA",251,MOGOŞOAIA,179463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:28",1523,1492,3,28,0,804,776,0,28,0,779,25,1600,796,96,433,39,184,27
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA",250,MOGOŞOAIA,179463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:08:51",1361,1319,7,35,0,818,782,1,35,0,793,25,1500,682,58,436,18,244,37
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -",252,MOGOŞOAIA,179463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:05",1399,1375,2,22,0,845,822,1,22,0,816,29,1500,655,91,522,33,145,25
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -CORP B",253,MOGOŞOAIA,179463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:38:18",1702,1677,0,25,0,1031,1006,0,25,0,966,65,1800,769,69,760,43,81,13
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -CORP B",254,MOGOŞOAIA,179463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:54",1781,1733,0,48,0,1000,952,0,48,0,974,26,1928,928,68,408,17,466,15
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",64,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:46:30",1691,1676,6,9,0,680,669,2,9,0,651,29,1900,1199,96,428,34,81,12
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",66,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:42:05",1856,1843,2,10,1,816,805,0,10,1,791,12,2000,1172,143,479,58,92,19
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",71,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:32",1519,1507,8,4,0,611,607,0,4,0,589,22,1700,1089,90,306,50,126,17
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",67,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:21",1882,1874,1,7,0,831,824,0,7,0,802,29,2050,1219,140,472,63,98,29
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",69,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:32",1508,1493,7,8,0,707,699,0,8,0,677,30,1650,943,75,435,54,94,19
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",65,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:16",1762,1750,0,12,0,762,750,0,12,0,735,27,1900,1138,105,402,35,170,23
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",72,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:01",1076,1063,5,8,0,480,472,0,8,0,474,6,1200,720,117,236,40,64,17
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",74,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:07",1782,1740,30,12,0,643,631,0,12,0,631,12,1900,1257,109,270,27,209,16
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",73,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:40",1524,1503,8,13,0,569,556,0,13,0,537,19,1604,1048,72,225,31,192,17
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",63,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:36",1567,1552,3,11,1,650,638,0,11,1,623,27,1700,1032,92,380,38,89,24
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",70,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:55",1558,1550,1,7,0,738,731,0,7,0,702,36,1700,962,102,486,48,54,12
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 PANTELIMON",68,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:33",1242,1236,0,6,0,528,522,0,6,0,499,29,1400,872,81,311,30,61,16
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",273,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:03:58",1169,1124,1,33,11,883,838,1,33,11,820,62,1250,368,81,555,125,45,14
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",276,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:14:26",1275,1240,0,21,14,1002,967,0,21,14,889,113,1400,398,101,622,110,29,27
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",274,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:21:30",1274,1240,0,21,13,1005,971,0,21,13,919,86,1400,395,89,637,152,21,20
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP A",280,TUNARI,105570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:14:34",1850,1761,0,78,11,1182,1093,0,78,11,1153,29,1900,718,77,916,26,114,20
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP B",282,TUNARI,105570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:47:03",1841,1786,0,53,2,1022,967,0,53,2,1022,0,1950,928,109,551,17,324,21
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP C",281,TUNARI,105570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:40",1558,1523,0,26,9,963,928,0,26,9,929,34,1650,687,83,658,31,149,8
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - SALA DE SPORT",279,TUNARI,105570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:58",2039,1951,0,76,12,1240,1152,0,76,12,1193,37,2150,920,88,872,39,177,17
25,ILFOV,"SCOALA GIMNAZIALA NR.2",197,CORBEANCA,102160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:16",1274,1221,16,36,1,816,778,1,36,1,772,44,1358,542,163,253,49,282,25
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 2",233,GLINA,179347,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:42:21",1190,1183,0,7,0,565,558,0,7,0,535,30,1300,735,83,372,30,39,11
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 2",122,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:32:07",1900,1863,6,21,10,988,957,0,21,10,946,42,2200,1212,93,594,91,123,45
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 2",123,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:45:32",1909,1868,0,36,5,1067,1026,0,36,5,1015,52,2100,1033,126,641,75,138,35
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 2",234,GLINA,179347,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:33",939,929,0,10,0,506,496,0,10,0,484,22,1011,505,65,335,21,54,9
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 2",124,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:53",1793,1767,0,17,9,1004,978,0,17,9,959,45,2002,998,118,576,80,150,35
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR.2",160,CERNICA,101742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:15",1325,1309,0,14,2,771,755,0,14,2,738,33,1450,679,61,598,54,19,6
