precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ROŞCA NICUŞOR-PARTIDUL NAȚIONAL LIBERAL-voturi","VASILE DORIN-COSMIN-PARTIDUL SOCIAL DEMOCRAT-voturi","DĂMUREANU RINGO-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COSTACHE MARIN-PARTIDUL S.O.S. ROMÂNIA-voturi","POPA-INGINERU GHEORGHE-PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","DRĂGOESCU CEZAR-MIHAIL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",42,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:24",1475,1461,8,6,0,550,544,0,6,0,532,18,1700,1150,60,263,92,20,12,85
17,DOLJ,"ŞCOALA GIMNAZIALĂ GHEORGHE BRĂESCU-GRĂDINIŢA CU PROGRAM NORMAL NR. 4",192,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:54:46",1388,1376,1,9,2,714,703,0,9,2,675,39,1500,786,228,357,49,5,3,33
17,DOLJ,"ȘCOALA GIMNAZIALĂ „GHEORGHE JIENESCU”” RAST - SALA DE SPORT",463,RAST,73905,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:35:45",1628,1563,0,51,14,1159,1094,0,51,14,1113,46,1738,579,250,770,56,15,1,21
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",147,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:06",1353,1338,5,10,0,571,560,1,10,0,550,20,1400,826,88,231,63,24,5,139
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",146,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:12",1367,1356,4,7,0,576,569,0,7,0,559,17,1400,824,97,214,71,27,6,144
17,DOLJ,"SCOALA GIMNAZIALA GIURGITA",365,GIURGIŢA,72533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:38",951,930,0,18,3,629,608,0,18,3,585,44,989,360,189,315,34,33,4,10
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”IOAN GRECESCU ” BRĂDEŞTI",262,BRĂDEŞTI,71055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:10",1607,1549,3,42,13,993,937,1,42,13,919,74,1664,671,116,525,124,64,4,86
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",70,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:46:18",1756,1748,0,6,2,621,613,0,6,2,567,54,2000,1379,55,289,109,26,6,82
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",72,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:36",1659,1654,0,5,0,593,588,0,5,0,570,23,1900,1307,46,307,124,49,8,36
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",71,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:45",1712,1698,5,9,0,648,639,0,9,0,613,35,2000,1352,58,338,98,50,8,61
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION GHE. PLEŞA”",228,ALMĂJ,70566,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:06",1194,1050,0,130,14,891,747,0,130,14,830,61,1116,225,145,508,54,7,3,113
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",134,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:53:16",1878,1857,8,6,7,756,743,0,6,7,716,40,2000,1244,80,332,123,32,9,140
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",135,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:30:35",1929,1913,1,12,3,803,788,0,12,3,791,12,2000,1197,92,354,140,44,13,148
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",56,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:23:12",1809,1804,1,4,0,607,603,0,4,0,561,46,2000,1393,50,279,103,38,12,79
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",54,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:27:02",2003,1986,2,15,0,712,697,0,15,0,676,36,2200,1477,58,376,121,24,11,86
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",55,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:04",1892,1885,0,6,1,658,651,0,6,1,623,35,2100,1442,49,369,106,25,12,62
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",57,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:49",1764,1746,3,9,6,738,723,0,9,6,725,13,2000,1262,80,378,118,35,8,106
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE",396,"MALU MARE",73068,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:39:04",1545,1473,2,64,6,931,860,1,64,6,831,84,1600,685,311,297,131,28,5,59
17,DOLJ,"ŞCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",397,"MALU MARE",73068,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:15:31",1984,1920,3,58,3,1158,1097,0,58,3,1080,78,2200,1042,373,415,109,31,10,142
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",398,"MALU MARE",73068,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:09:36",2173,2073,1,98,1,1389,1290,0,98,1,1223,50,2200,927,166,707,106,42,16,186
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR. 37)",17,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:08",1025,1012,1,12,0,373,361,0,12,0,361,12,1200,827,31,194,49,13,6,68
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37",15,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:58",1186,1147,1,38,0,469,430,1,38,0,429,35,1300,834,57,203,51,18,8,92
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37)",16,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:18",1257,1242,0,15,0,458,443,0,15,0,440,18,1400,942,45,244,56,11,11,73
17,DOLJ,"SCOALA GIMNAZIALA MIHAITA",318,"COŢOFENII DIN DOS",71910,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:09",681,607,1,55,18,494,421,0,55,18,479,15,700,206,59,369,26,2,0,23
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",95,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:12",1386,1375,3,8,0,470,462,0,8,0,449,21,1600,1130,46,244,70,26,8,55
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",94,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:49",1288,1277,2,9,0,454,445,0,9,0,432,22,1500,1046,55,200,84,21,3,69
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",98,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:14:41",1302,1291,2,8,1,453,444,0,8,1,440,13,1399,946,52,254,58,18,8,50
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",96,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:14:37",1358,1350,0,8,0,498,490,0,8,0,458,40,1500,1002,48,252,53,21,4,80
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",97,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:16",1240,1229,0,11,0,470,459,0,11,0,452,18,1400,930,53,234,58,20,6,81
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIRCEA ELIADE”",12,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:36",1360,1345,5,10,0,666,656,0,10,0,630,36,1600,934,97,276,61,25,11,160
17,DOLJ,"ȘCOALA GIMNAZIALĂ „ N.B. LOCUSTEANU ” - SALA A",386,LEU,72926,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:40",1382,1348,2,29,3,805,773,0,29,3,747,49,1478,682,120,331,223,19,1,53
17,DOLJ,"ȘCOALA GIMNAZIALĂ „N.B. LOCUSTEANU” - SALA B",387,LEU,72926,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:18:24",1495,1468,0,25,2,899,872,0,25,2,786,113,1600,701,115,335,251,24,0,61
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",422,NEGOI,73460,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:43",933,861,0,25,47,528,456,0,25,47,492,36,959,431,118,280,89,5,0,0
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",423,NEGOI,73460,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:29",801,764,0,10,27,324,287,0,10,27,299,25,900,576,123,124,38,0,1,13
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",159,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:24:23",1338,1320,6,12,0,578,566,0,12,0,549,29,1500,922,70,266,82,14,10,107
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",158,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:15:11",1208,1199,2,7,0,478,471,0,7,0,466,12,1300,822,66,213,57,16,8,106
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",157,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:52",1473,1460,3,10,0,674,664,0,10,0,656,18,1600,926,98,309,91,22,9,127
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",160,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:44",1290,1280,3,7,0,526,519,0,7,0,500,26,1400,874,50,258,71,24,8,89
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”NICOLAE CARAȘ ”",311,"CIUPERCENII NOI",71858,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:29",1451,1405,0,3,43,833,787,0,3,43,782,51,1634,801,43,592,75,18,3,51
17,DOLJ,"ŞCOALA GIMNAZIALĂ „NICOLAE ROMANESCU”",28,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:10",1413,1403,3,7,0,596,589,0,7,0,578,18,1600,1004,67,283,89,20,11,108
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",30,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:07",1247,1238,0,8,1,420,411,0,8,1,402,18,1500,1080,44,187,87,16,4,64
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",32,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:56",1010,998,3,7,2,373,363,1,7,2,351,22,1200,827,49,179,48,14,5,56
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",31,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:32",1212,1200,1,10,1,484,473,0,10,1,467,17,1400,916,63,229,61,17,7,90
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",174,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:36",1369,1362,0,6,1,568,561,0,6,1,523,45,1499,931,346,113,34,11,3,16
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",175,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:38",1091,1083,1,7,0,335,328,0,7,0,318,17,1200,865,79,189,24,8,0,18
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 CĂLĂRAŞI",290,CĂLĂRAŞI,71607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:44:13",1709,1613,2,35,59,999,904,1,35,59,952,31,1800,817,70,809,44,13,2,14
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 CĂLĂRAȘI",289,CĂLĂRAŞI,71607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:57",1462,1411,3,16,32,825,775,2,16,32,771,54,1545,720,59,600,67,0,3,42
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 MÂRȘANI",403,MÂRŞANI,73317,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:37",1048,997,1,15,35,680,629,1,15,35,664,16,1200,520,90,490,33,11,2,38
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.22 ”MIRCEA ELIADE”",11,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:54",1101,1088,4,9,0,452,443,0,9,0,430,22,1200,748,48,198,45,18,6,115
17,DOLJ,"ŞCOALA GIMNAZIALA NR. 26 MOFLENI – STRUCTURĂ A ŞCOLII GIMNAZIALE ”ANTON PAN” (FOSTA NR.13 BUCOVĂŢ)",58,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:03",1284,1275,1,8,0,455,447,0,8,0,431,24,1500,1045,43,176,124,37,4,47
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",170,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:55",1734,1726,2,6,0,578,572,0,6,0,538,40,1800,1222,56,276,123,34,4,45
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",169,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:46",1492,1487,2,3,0,605,602,0,3,0,578,27,1600,995,54,280,129,39,5,71
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",171,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:48",1478,1467,0,11,0,538,527,0,11,0,527,11,1600,1062,49,290,99,35,5,49
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",176,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:14:41",468,460,0,8,0,182,174,0,8,0,174,8,600,418,27,124,16,2,0,5
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",177,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:35",638,627,0,9,2,267,256,0,9,2,245,22,700,433,58,153,20,7,0,7
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",178,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:01",861,852,0,8,1,383,374,0,8,1,361,22,900,517,110,221,18,3,0,9
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 5 ”AV. P. IVANOVICI” BĂILEȘTI",179,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:22",896,886,3,7,0,323,316,0,7,0,306,17,1000,677,78,183,23,7,1,14
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 6 BĂILEȘTI",188,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:19:26",1280,1271,0,3,6,1280,1271,0,3,6,545,17,1300,738,143,292,71,8,9,22
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",437,PIELEŞTI,73629,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:46",612,593,1,13,5,444,426,0,13,5,405,39,700,256,160,185,31,16,0,13
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",434,PIELEŞTI,73629,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:44:10",1349,1264,2,68,15,1012,929,0,68,15,853,104,1298,341,259,297,142,41,12,102
17,DOLJ,"ȘCOALA GIMNAZIALĂ PISCU NOU",483,"SEACA DE CÂMP",74108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:04",594,541,1,20,32,594,541,1,20,32,568,26,800,206,347,178,35,5,2,1
17,DOLJ,"SCOALA GIMNAZIALA PISCU VECHI",439,"PISCU VECHI",73665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:44",945,898,0,8,39,559,512,0,8,39,540,19,1000,441,29,476,16,15,0,4
17,DOLJ,"ŞCOALA GIMNAZIALA RADOVAN",460,RADOVAN,73852,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:07:51",950,840,2,70,38,638,528,2,70,38,576,62,861,223,219,279,52,23,1,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ROJIŞTE",469,ROJIŞTE,74949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:19:11",1535,1427,1,62,45,1011,903,1,62,45,991,20,1584,573,771,193,0,13,3,11
17,DOLJ,"SCOALA GIMNAZIALA SADOVA, LOCAL DEAL",474,SADOVA,73996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:50:46",1227,1186,1,17,23,667,628,0,17,22,602,65,1400,733,90,132,257,23,1,99
17,DOLJ,"SCOALA GIMNAZIALA SADOVA LOCAL VALE",473,SADOVA,73996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:00",1237,1206,2,15,14,689,660,0,15,14,643,46,1300,611,113,135,282,17,0,96
17,DOLJ,"ŞCOALA GIMNAZIALĂ SADOVA, STRUCTURA PISCU – SADOVEI LOCAL VECHI",476,SADOVA,73996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:44",917,882,3,18,14,560,526,2,18,14,531,29,1000,440,58,375,74,12,2,10
17,DOLJ,"ȘCOALA. GIMNAZIALĂ SALCIA",241,ARGETOAIA,70744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:21",1044,954,0,58,32,741,652,0,58,31,696,45,1000,259,100,538,47,4,2,5
17,DOLJ,"ŞCOALA GIMNAZIALĂ SĂRATA",291,CĂLĂRAŞI,71607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:43:12",1556,1502,0,17,37,908,855,0,17,36,887,21,1700,792,66,703,85,24,0,9
17,DOLJ,"ŞCOALA GIMNAZIALĂ SECUI",503,TEASC,74322,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:17:31",1266,1224,0,30,12,865,823,0,30,12,859,6,1400,535,267,451,70,51,2,18
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",122,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:36",1420,1412,2,6,0,615,609,0,6,0,605,10,1500,885,77,296,87,24,8,113
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",120,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:51:49",1623,1604,9,10,0,665,655,0,10,0,635,30,1700,973,71,326,69,30,9,130
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",121,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:23",1362,1329,24,9,0,549,540,0,9,0,545,4,1400,851,81,259,55,24,5,121
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL DUMITRU” (FOSTA NR. 18)",49,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:56",1009,998,3,8,0,450,442,0,8,0,434,16,1300,850,66,181,60,14,8,105
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",129,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:51",1640,1611,18,10,1,683,672,0,10,1,647,36,1700,1017,89,289,85,31,9,144
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",131,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:50",1479,1470,3,6,0,624,615,3,6,0,577,47,1600,976,80,264,80,25,9,119
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",130,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:06",1499,1492,5,2,0,643,641,0,2,0,614,29,1700,1057,90,291,76,22,7,128
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23",132,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:29:07",1111,1066,37,8,0,479,471,0,8,0,460,19,1200,721,56,223,74,26,6,75
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23)",133,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:20",1488,1465,15,6,2,699,691,0,6,2,660,39,1600,901,102,305,81,25,11,136
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",472,SADOVA,73996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:33",1568,1560,0,4,4,275,267,0,4,4,243,32,1700,1425,44,81,94,3,0,21
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",471,SADOVA,73996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:55",537,530,0,3,4,223,216,0,3,4,214,9,558,335,59,63,75,2,0,15
17,DOLJ,"SCOALA GIMNAZIALA TĂLPAȘ",501,TĂLPAŞ,74956,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:59:15",980,951,1,28,0,612,584,0,28,0,599,13,1043,431,79,349,117,17,2,35
17,DOLJ,"SCOALA GIMNAZIALA TESLUI",507,TESLUI,74411,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:41",423,416,0,7,0,229,222,0,7,0,210,19,450,221,58,120,10,8,0,14
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR. 2)",126,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:25:40",941,928,2,10,1,424,413,0,10,1,411,13,1000,576,69,170,53,13,5,101
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR.2)",127,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:32",1106,1087,11,8,0,522,514,0,8,0,506,16,1100,578,90,220,42,15,6,133
17,DOLJ,"ȘCOALA GIMNAZIALĂ ȚUGLUI",511,ŢUGLUI,74509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:14:02",1312,1279,1,15,17,875,843,0,15,17,838,37,1349,474,374,368,33,13,5,45
17,DOLJ,"ŞCOALA GIMNAZIALĂ VÎRTOP",523,VÂRTOP,74732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:32:18",1367,1286,0,61,20,818,737,0,61,20,766,52,1406,588,279,435,32,8,1,11
17,DOLJ,"ŞCOALA GOLENŢI",199,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:07",391,383,0,5,3,225,217,0,5,3,211,14,500,275,81,101,15,6,0,8
17,DOLJ,"ŞCOALA GOLFIN",466,ROBĂNEŞTI,73923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:20",477,442,1,28,6,368,334,0,28,6,351,17,500,132,71,231,13,10,2,24
