precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",84,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:56",1467,1455,0,11,1,634,622,0,11,1,630,4,1624,990,110,63,20,403,15,10,6,2,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",86,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:25",1439,1416,17,6,0,654,648,0,6,0,648,6,1563,909,93,50,15,466,11,7,5,0,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",85,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:10",798,790,1,7,0,330,323,0,7,0,324,6,896,566,71,41,26,167,8,3,3,4,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",142,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:53",2030,1919,91,20,0,909,889,0,20,0,893,8,2092,1183,42,86,31,687,23,12,7,2,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",143,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:50",1780,1749,21,10,0,895,885,0,10,0,891,4,1927,1032,78,133,44,566,40,7,7,7,9
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",71,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:06",1316,1304,3,8,1,562,553,0,8,1,548,7,1468,913,82,68,29,332,22,4,2,6,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",70,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:38",1273,1269,1,3,0,600,597,0,3,0,594,6,1395,793,97,64,20,371,20,6,7,2,7
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",69,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:20",971,963,1,7,0,435,428,0,7,0,428,7,1054,619,85,52,10,264,8,2,2,0,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",72,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:53",1083,1077,2,4,0,506,502,0,4,0,501,5,1214,708,82,63,16,310,18,3,3,3,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",38,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:40",681,671,2,8,0,279,271,0,8,0,276,3,749,470,43,23,11,176,14,1,7,0,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",39,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:07",1037,1008,8,18,3,340,319,0,18,3,337,3,764,46,46,40,21,203,10,4,6,0,7
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",114,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:58",1642,1621,8,6,7,724,710,1,6,7,710,8,1879,1111,157,58,31,388,38,22,10,3,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",113,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:38",1241,1222,5,13,1,605,591,0,13,1,600,5,1393,788,136,56,23,315,26,31,8,2,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",46,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:46",1250,1238,3,9,0,487,478,0,9,0,483,4,1399,912,110,49,19,272,10,11,8,3,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",45,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:25:28",810,797,4,9,0,272,263,0,9,0,266,6,876,604,44,26,17,153,3,4,17,2,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",47,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:23:10",980,972,0,6,2,317,309,0,6,2,317,0,1066,749,85,26,9,174,9,6,4,1,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53",43,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:33",837,824,3,10,0,323,312,1,10,0,318,5,904,581,84,20,11,170,3,12,13,2,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53",44,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:02",827,814,7,6,0,354,348,0,6,0,348,6,893,539,71,50,9,203,7,5,2,0,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",65,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:28",947,934,3,9,1,436,426,0,9,1,415,8,1027,604,63,40,25,262,12,5,5,2,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 54",64,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:27",959,954,1,4,0,436,431,1,4,0,430,6,1048,612,55,60,19,261,19,7,5,2,2
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 55",92,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:19",1131,1128,1,0,2,535,532,1,0,2,529,6,1234,699,52,52,30,374,9,0,7,2,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",31,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:11",1683,1666,6,11,0,699,688,0,11,0,696,3,1828,1129,59,78,35,474,18,10,12,6,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",29,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:17",2020,1990,16,13,1,966,952,0,13,1,946,20,2179,1213,53,115,67,655,25,8,21,2,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",30,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:27:01",1796,1758,34,3,1,791,787,0,3,1,785,6,1939,1148,52,95,37,545,29,7,13,5,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",28,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:06",1885,1869,0,16,0,970,954,0,16,0,963,7,2048,1078,49,82,47,718,50,2,8,1,6
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 56",32,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:54",1943,1915,20,8,0,818,810,0,8,0,799,19,2104,1286,59,78,37,573,21,6,19,4,2
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCCHIO” HAIEU",558,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:33",1158,1130,7,17,4,846,824,1,17,4,823,23,1242,387,12,321,23,432,15,0,4,2,14
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PRIETENII COPILĂRIEI” SÂNMARTIN",551,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:10:08",1488,1456,3,22,7,876,846,1,22,7,874,2,1590,714,30,335,22,449,20,0,11,2,5
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”URSULEȚ„SALONTA",174,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:42",567,556,2,9,0,193,184,0,9,0,193,0,619,426,67,25,10,70,14,0,4,2,1
5,BIHOR,"GRĂDINIȚA CURCUBEU",169,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:39",833,814,3,12,4,495,479,0,12,4,485,10,916,421,377,13,15,59,10,4,5,1,1
5,BIHOR,"GRĂDINIȚA DE COPII",414,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:45",725,655,4,36,30,467,400,1,36,30,452,15,717,250,1,260,20,169,1,0,1,0,0
5,BIHOR,"GRĂDINIȚA DE COPII BIHARIA",247,BIHARIA,27436,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:39",1695,1587,71,4,33,973,936,0,4,33,913,22,1811,838,649,30,16,179,8,23,4,3,1
5,BIHOR,"GRĂDINIȚA DE LA LOCUL DE CASĂ",194,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:57",876,862,2,7,5,492,480,0,7,5,474,18,955,463,228,36,10,70,5,119,3,1,2
5,BIHOR,"GRĂDINIŢA FIZIŞ",393,FINIŞ,29403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:56",196,184,0,8,4,142,130,0,8,4,142,0,201,59,4,37,5,92,2,0,2,0,0
5,BIHOR,"GRĂDINIȚA FLOAREA SOARELUI",167,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:18",1546,1514,0,8,24,858,826,0,8,24,836,22,1671,813,654,37,17,99,11,12,2,2,2
5,BIHOR,"GRĂDINIŢA ” FLOARE DE COLŢ”",151,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:00:26",1161,1150,4,4,3,615,606,2,4,3,602,9,1262,651,36,100,25,404,21,1,10,2,3
5,BIHOR,"GRĂDINIȚA FLUIERAȘUL FERMECAT",177,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:36",1533,1519,3,4,7,821,810,0,4,7,807,12,1701,880,492,61,22,187,17,17,5,3,3
5,BIHOR,"GRĂDINIȚA HOMOROG",444,MĂDĂRAS,30014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:54",600,570,1,12,17,404,375,0,12,17,395,9,629,225,2,85,23,270,5,0,9,0,1
5,BIHOR,"GRĂDINIȚA PETID",341,"COCIUBA MARE",28763,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:16",587,487,0,69,31,438,338,0,69,31,427,8,536,101,0,58,17,347,1,0,4,0,0
5,BIHOR,"GRĂDINIȚA PRICHINDEL",179,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:24",829,822,0,5,2,459,452,0,5,2,438,11,912,463,314,22,18,52,12,5,7,6,2
5,BIHOR,"GRĂDINIȚA SĂLDĂBAGIU MIC",301,CĂPÂLNA,28139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:11",357,318,0,24,15,278,239,0,24,15,270,8,341,38,1,49,25,159,28,0,4,4,0
5,BIHOR,"GRĂDINIȚA ȘI ȘCOALA CU CLASELE I-IV",192,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:18:49",1487,1473,1,7,6,975,962,0,7,6,847,128,1640,665,553,56,14,54,1,165,1,2,1
5,BIHOR,"GRĂDINIŢA ŞUNCUIŞ",395,FINIŞ,29403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:27",693,675,0,3,15,387,369,0,3,15,356,31,743,356,59,131,23,92,14,2,33,1,1
5,BIHOR,"GRĂDINIȚA TALPOȘ",244,BATĂR,27383,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:12",1390,1377,0,11,2,720,707,0,11,2,654,66,1516,794,4,436,30,126,1,1,30,19,7
5,BIHOR,"GRĂDINIȚA TĂRIAN",399,"GIRIŞU DE CRIŞ",29467,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:25:23",1010,981,3,17,9,642,616,0,17,9,621,21,1078,436,275,33,32,205,8,2,14,51,1
5,BIHOR,"GRĂDINIȚA TOLDI",171,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:48",1085,1066,7,5,7,462,448,2,5,7,451,11,1193,731,249,39,19,109,15,8,5,6,1
5,BIHOR,"LICEUL DE ARTE",75,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:47",1507,1491,8,8,0,682,674,0,8,0,682,0,1668,986,92,82,22,421,32,22,4,5,2
5,BIHOR,"LICEUL DE ARTE",77,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:15",1235,1217,9,8,1,522,513,0,8,1,513,3,1260,738,119,61,13,279,17,15,6,3,0
5,BIHOR,"LICEUL DE ARTE",73,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:34",1510,1489,15,6,0,657,651,0,6,0,644,13,1679,1022,108,63,26,398,25,10,9,1,4
5,BIHOR,"LICEUL DE ARTE",79,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:40:32",1005,979,12,4,10,422,407,1,4,10,412,5,1123,706,124,39,23,178,21,19,4,3,1
5,BIHOR,"LICEUL DE ARTE",78,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:53",1433,1413,12,7,1,599,591,0,7,1,589,10,1552,953,91,52,16,401,11,9,5,2,2
5,BIHOR,"LICEUL DE ARTE",76,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:47:33",1224,1209,5,10,0,507,497,0,10,0,501,6,1357,850,89,54,23,294,20,8,8,2,3
5,BIHOR,"LICEUL DE ARTE",74,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:57",1397,1374,12,11,0,646,635,0,11,0,635,11,1548,902,72,69,23,417,36,5,6,3,4
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",128,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:42",1026,1011,7,8,0,353,345,0,8,0,346,7,1119,766,97,29,14,157,18,13,12,2,4
5,BIHOR,"LICEUL GRECO-CATOLIC ”IULIU MANIU”",129,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:12",1034,1025,2,6,1,336,329,0,6,1,325,11,1163,827,70,35,17,169,16,5,7,5,1
5,BIHOR,"LICEUL ”JOSEF KOZACEK” BUDOI",502,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:40",756,732,2,10,12,334,312,0,10,12,306,22,807,473,94,66,37,87,8,4,6,0,4
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",116,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:08",2007,1880,78,9,40,950,899,2,9,40,941,9,2466,1516,175,104,38,520,49,32,10,8,5
5,BIHOR,"LICEUL ORTODOX ” EPISCOP ROMAN CIOROGARIU ”",115,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:25",1145,1084,35,6,20,475,451,0,6,18,473,2,1440,965,100,47,16,260,20,18,5,5,2
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",62,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:08",1380,1366,6,8,0,605,597,0,8,0,601,3,1538,934,122,36,25,372,12,25,5,0,4
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",60,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:37",805,795,2,8,0,319,311,0,8,0,313,6,903,584,51,24,18,188,17,9,3,0,3
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",59,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:57",787,778,0,9,0,361,352,0,9,0,358,3,851,490,73,42,17,193,12,10,5,3,3
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",58,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:02",763,751,4,7,1,283,275,0,7,1,281,2,817,534,52,47,8,156,7,8,2,1,0
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",61,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:59",1141,1128,6,7,0,477,470,0,7,0,474,3,1282,805,87,44,16,305,12,5,3,1,1
5,BIHOR,"LICEUL ORTODOX ”EPISCOP ROMAN CIOROGARIU”",63,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:41",1230,1212,6,8,4,516,504,0,8,4,505,8,1338,825,125,46,19,264,24,17,5,4,1
5,BIHOR,"LICEUL PEDAGOGIC",147,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:29",1240,1213,2,21,4,766,740,1,21,4,748,15,1389,626,44,118,41,502,28,1,9,2,3
5,BIHOR,"LICEUL REFORMAT ”LORANTFFY ZSUZSANNA”",124,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:24",1388,1320,31,9,28,533,496,0,9,28,526,7,1772,1239,104,59,18,285,29,20,4,5,2
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",4,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:39",1290,1272,6,11,1,459,447,0,11,1,445,8,1390,917,96,36,24,250,8,16,9,4,2
5,BIHOR,"LICEUL SANITAR ”VASILE VOICULESCU”",3,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:55",1192,1183,2,7,0,429,422,0,7,0,414,6,1350,930,73,53,32,234,6,9,5,1,1
5,BIHOR,"LICEUL TECHNOLOGIC AGROINDUSTRIAL ”TAMASI ARON” BORȘ",258,BORŞ,27631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:13",1276,1236,10,2,28,782,752,0,2,28,776,6,1359,576,630,25,9,82,8,16,2,3,1
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",90,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:14:34",1474,1465,1,8,0,569,561,0,8,0,559,10,1609,1036,80,72,28,346,14,4,9,4,2
5,BIHOR,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCUȘI”",91,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:03",1432,1422,2,7,1,577,569,0,7,1,571,6,1617,1040,75,66,51,333,20,4,15,4,3
5,BIHOR,"LICEUL TEHNOLOGIC ”FELIX” SÂNMARTIN",553,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:53",1090,1060,3,25,2,695,666,2,25,2,692,3,1142,447,11,198,14,431,22,1,8,4,3
5,BIHOR,"LICEUL TEHNOLOGIC NR.1",178,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:43",832,819,6,3,4,416,409,0,3,4,408,8,904,488,155,65,9,150,13,1,10,2,3
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",499,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:51",849,846,0,3,0,408,405,0,3,0,387,21,956,548,34,104,38,188,4,1,15,1,2
5,BIHOR,"LICEUL TEHNOLOGIC NR 1 POPESTI",500,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:33:04",952,877,1,8,66,565,491,0,8,66,548,16,990,425,23,152,46,291,19,2,10,1,4
5,BIHOR,"LICEUL TEHNOLOGIC NR. 1 - ŞUNCUIUŞ",601,ŞUNCUIUŞ,31510,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:31",1275,1171,2,57,45,740,682,1,12,45,723,17,1329,589,52,130,133,388,6,0,8,2,4
5,BIHOR,"LICEUL TEHNOLOGIC NR.1 - VALEA LUI MIHAI",212,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:01",1208,1186,12,6,4,614,604,0,6,4,600,14,1335,721,440,64,9,42,1,40,4,0,0
5,BIHOR,"LICEUL TEOLOGIC BAPTIST „EMANUEL” - SALA DE SPORT",144,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:35",1226,1163,53,10,0,563,552,1,10,0,561,2,1277,714,46,59,19,392,26,6,8,5,0
5,BIHOR,"LICEUL TEORETIC ”ADY ENDRE”",123,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:34",1318,1180,96,12,30,524,482,0,12,30,507,17,1430,906,114,66,11,259,29,16,6,4,2
5,BIHOR,"LICEUL TEORETIC ARANY JANOS",168,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:11",1132,1121,5,4,2,617,611,0,4,2,605,11,1240,624,468,22,7,85,7,5,4,6,1
5,BIHOR,"LICEUL TEORETIC ”AUREL LAZĂR”",127,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:35:11",1410,1375,27,7,1,373,365,0,7,1,365,8,1538,1165,61,63,22,177,17,5,7,10,3
5,BIHOR,"LICEUL TEORETIC CONSTANTIN ȘERBAN",182,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:38:57",1304,1285,1,17,1,582,564,0,17,1,571,11,1424,842,54,97,32,348,32,1,1,2,4
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",137,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:48",1458,1427,23,7,1,559,551,0,7,1,551,8,1566,1007,135,42,29,290,18,23,9,2,3
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",138,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:37",1139,1073,51,14,1,438,424,0,14,0,430,8,1174,736,58,41,16,278,18,5,11,2,1
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",136,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:35",876,860,9,7,0,356,349,0,7,0,347,7,951,595,101,34,19,151,26,12,3,0,1
5,BIHOR,"LICEUL TEORETIC GERMAN ”FRIEDRICH SCHILLER”",139,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:21",937,912,8,15,2,408,391,0,15,2,397,7,1021,613,70,45,17,221,21,13,6,1,3
5,BIHOR,"LICEUL TEORETIC ” HORVÁTH JÁNOS ”",163,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:16",1405,1366,4,13,22,798,763,0,13,22,785,13,1525,727,435,65,24,237,13,3,6,1,1
5,BIHOR,"LICEUL TEORETIC ”HORVÁTH JÁNOS”",161,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:48",1275,1256,0,8,11,666,647,0,8,11,646,20,1400,734,380,55,26,165,6,1,8,3,2
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",54,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:12:57",1294,1275,2,15,2,566,549,0,15,2,560,6,1398,832,103,54,21,340,18,5,13,1,5
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",55,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:21",1384,1374,0,10,0,474,464,0,10,0,469,5,1518,1044,114,42,28,256,11,9,7,1,1
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",53,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:20",1599,1550,41,8,0,606,598,0,8,0,597,9,1703,1095,118,64,38,328,22,11,11,4,1
5,BIHOR,"LICEUL TEORETIC ”LUCIAN BLAGA”",52,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:31",1171,1168,1,2,0,486,484,0,2,0,481,5,1275,789,88,55,26,276,27,4,3,1,1
5,BIHOR,"LICEUL TEORETIC N.JIGA",630,TINCA,31789,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:19:17",1385,1319,1,14,51,799,734,0,14,51,689,110,1486,687,17,178,23,449,5,6,4,1,6
5,BIHOR,"LIC. TEHNOLOGIC NR1 SUPLACU DE BARCAU",580,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:55",979,959,1,6,13,590,571,0,6,13,565,25,1065,475,244,57,28,228,3,2,2,0,1
5,BIHOR,"ORĂŞELUL COPIILOR",80,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:40",1503,1449,0,40,14,672,618,0,40,14,659,13,1738,1066,142,66,30,353,29,21,9,6,3
