county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","SÎNICA DANIELA-voturi","SÎNICA DANIELA-mandate-faza-1","SÎNICA DANIELA-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","GUZGAN VASILE-voturi","GUZGAN VASILE-mandate-faza-1","GUZGAN VASILE-mandate-faza-2","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-1","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-2","BĂRBĂSCU DANIEL-MIHAIL-voturi","BĂRBĂSCU DANIEL-MIHAIL-mandate-faza-1","BĂRBĂSCU DANIEL-MIHAIL-mandate-faza-2","MIRON ALEXANDRU-voturi","MIRON ALEXANDRU-mandate-faza-1","MIRON ALEXANDRU-mandate-faza-2","NECULA NECULAI-voturi","NECULA NECULAI-mandate-faza-1","NECULA NECULAI-mandate-faza-2","ENACHE MARICEL-voturi","ENACHE MARICEL-mandate-faza-1","ENACHE MARICEL-mandate-faza-2","AGAFIŢEI ROMEUO-EMIL-voturi","AGAFIŢEI ROMEUO-EMIL-mandate-faza-1","AGAFIŢEI ROMEUO-EMIL-mandate-faza-2","PARTIDUL NOUA DREAPTĂ-voturi","PARTIDUL NOUA DREAPTĂ-mandate-faza-1","PARTIDUL NOUA DREAPTĂ-mandate-faza-2","SÂRBU BOGDAN-IOAN-voturi","SÂRBU BOGDAN-IOAN-mandate-faza-1","SÂRBU BOGDAN-IOAN-mandate-faza-2","VLAŞIN ORANIA-voturi","VLAŞIN ORANIA-mandate-faza-1","VLAŞIN ORANIA-mandate-faza-2","RACOVIŢĂ IOAN-voturi","RACOVIŢĂ IOAN-mandate-faza-1","RACOVIŢĂ IOAN-mandate-faza-2","VOLOCARU ALECSANDRU-voturi","VOLOCARU ALECSANDRU-mandate-faza-1","VOLOCARU ALECSANDRU-mandate-faza-2","VOLOCARIU ADRIAN-voturi","VOLOCARIU ADRIAN-mandate-faza-1","VOLOCARIU ADRIAN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","MIHAI PARASCHIV-VASILICĂ-voturi","MIHAI PARASCHIV-VASILICĂ-mandate-faza-1","MIHAI PARASCHIV-VASILICĂ-mandate-faza-2","ARSENE COSTICĂ-voturi","ARSENE COSTICĂ-mandate-faza-1","ARSENE COSTICĂ-mandate-faza-2","ANTONACHE IONEL-voturi","ANTONACHE IONEL-mandate-faza-1","ANTONACHE IONEL-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","MACOVEI NICOLAI-voturi","MACOVEI NICOLAI-mandate-faza-1","MACOVEI NICOLAI-mandate-faza-2"
39,VASLUI,STĂNILEŞTI,165979,2,FINAL,UAT,CL,CL_CE,"2024-06-15 15:01:33",4159,4063,1,26,69,1990,1895,0,26,69,1901,89,4548,2558,95,133,152,124,335,2,1,1101,8,1,154,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,"ŞTEFAN CEL MARE",166057,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:14:46",2769,2719,0,12,38,1573,1523,0,12,38,1536,37,3023,1450,76,107,122,110,52,0,0,1339,12,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ŞULETEA,166137,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:39:53",1808,1691,1,38,78,1037,920,1,38,78,978,59,1906,869,48,68,78,88,258,2,1,537,6,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TĂCUTA,166235,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:04:16",2417,2389,0,20,8,1341,1313,0,20,8,1280,59,2616,1277,64,89,102,97,181,1,1,429,4,0,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TANACU,166182,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:38:01",1508,1467,0,13,28,815,774,0,13,28,761,54,1609,794,38,53,60,69,190,2,1,204,2,1,122,1,1,0,0,0,0,0,0,43,0,0,118,1,1,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TĂTĂRĂNI,166315,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:39:19",1495,1461,0,22,12,801,767,0,22,12,733,68,1631,830,36,51,58,56,174,3,0,305,5,0,41,0,1,0,0,0,0,0,0,0,0,0,37,0,1,30,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,32,0,0,63,1,0,0,0,0
39,VASLUI,TODIREŞTI,166413,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:08:03",2558,2521,0,35,2,1338,1302,0,34,2,1278,60,2812,1474,63,89,102,84,207,2,0,890,10,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TUTOVA,166529,2,FINAL,UAT,CL,CL_CE,"2024-06-15 13:42:52",3128,3043,0,44,41,1681,1596,0,44,41,1614,66,3381,1701,80,112,129,117,68,0,0,1125,9,1,399,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VĂLENI,166636,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:54:18",4425,4398,0,8,19,1626,1599,0,8,19,1534,92,4881,3255,76,107,122,91,600,6,1,572,6,0,127,1,0,0,0,0,0,0,0,0,0,0,78,0,1,27,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
39,VASLUI,VETRIŞOAIA,166672,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:36:49",2316,2185,0,23,108,1406,1275,0,23,108,1349,57,2527,1121,67,94,107,118,324,2,1,841,7,0,143,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VIIŞOARA,166707,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:17:19",1342,1235,0,34,73,676,571,0,34,71,645,31,1381,705,32,45,51,58,120,2,0,525,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VINDEREI,166770,2,FINAL,UAT,CL,CL_CE,"2024-06-14 17:20:58",2940,2856,0,34,50,1391,1307,0,34,50,1318,73,3202,1811,65,92,105,98,133,1,0,1073,10,1,42,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VOINEŞTI,166869,1,FINAL,UAT,CL,CL_CE,"2024-06-10 19:11:38",2776,2739,0,35,2,1438,1401,0,35,2,1304,134,3033,1595,65,91,104,93,41,0,0,694,7,0,40,0,0,0,0,0,0,0,0,0,0,0,525,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VULTUREŞTI,166985,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:23:32",1767,1728,0,14,25,1029,990,0,14,25,996,33,1910,881,49,69,79,90,229,2,0,701,7,1,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VUTCANI,167035,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:16:31",1398,1331,0,13,54,692,625,0,13,54,634,58,1522,830,31,44,50,57,71,1,0,563,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ZĂPODENI,167071,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:30:43",3646,3509,0,42,95,1706,1569,0,42,95,1648,57,3936,2228,82,115,131,126,515,4,0,773,6,0,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ZORLENI,167179,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:42:46",7638,7599,2,36,1,3434,3397,0,36,1,3258,176,8482,5048,162,228,260,217,277,1,0,2392,11,0,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
