precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MANE MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MATE MARTA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MARIAN CĂLIN-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","NISTOR LAURENŢIU-PARTIDUL SOCIAL DEMOCRAT-voturi","APARASCHIVEI CONSTANTIN-DORU-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","MUZSIC ROBERT-EUGEN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PINTE IOANA-CRISTINA-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi"
22,HUNEDOARA,"GRADINIŢA P.N. NR.3",38,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:17:15",1458,1449,1,8,0,561,553,0,8,0,543,18,1500,939,96,32,120,203,15,48,29
22,HUNEDOARA,"GRADINIŢA P.N. NR.3",37,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:45",1441,1432,4,5,0,544,539,0,5,0,518,26,1500,956,118,30,105,160,21,64,20
22,HUNEDOARA,"GRĂDINIȚA PN+PP NR. 1",166,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:42",1131,1116,0,15,0,456,441,0,15,0,432,24,1300,844,62,24,102,210,8,15,11
22,HUNEDOARA,"GRĂDINIŢA P.P. ”FLOARE DE COLŢ”",55,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:50",1051,1032,2,6,11,464,446,1,6,11,448,16,1160,696,70,9,144,192,1,22,10
22,HUNEDOARA,"IMOBILUL NR 9 DIN SATUL COAJA",517,VORŢA,92097,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:47",138,88,0,39,11,130,80,0,39,11,126,4,135,5,2,4,55,62,0,3,0
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUŢĂ",10,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:28",1162,1120,5,5,32,572,535,0,5,32,550,22,1200,628,73,43,133,202,13,65,21
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUŢĂ",11,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:20",1389,1374,4,11,0,584,573,0,11,0,562,22,1500,916,85,49,125,203,18,57,25
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ",9,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:26",1222,1204,6,10,2,551,539,0,10,2,531,20,1300,749,65,32,136,191,20,61,26
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ",8,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:44",1251,1241,0,10,0,478,468,0,10,0,456,22,1400,922,77,41,94,148,14,55,27
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ (FOSTA ŞCOALĂ GENERALĂ LUCIAN BLAGA NR. 2)",14,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:59",1148,1132,6,10,0,518,508,0,10,0,492,26,1200,682,64,31,130,199,12,40,16
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ (FOSTA ŞCOALĂ GENERALĂ LUCIAN BLAGA NR. 2)",15,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:25",1181,1173,1,7,0,565,557,1,7,0,545,20,1200,635,58,41,173,176,12,64,21
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”CRIŞAN” CRIŞCIOR",352,CRIŞCIOR,87362,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:35",1181,1180,0,1,0,654,653,0,1,0,612,42,1297,643,88,10,142,346,3,14,9
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”(FOSTUL LICEU MINIER)",39,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:00",829,812,2,9,6,412,397,0,9,6,368,28,1096,700,45,36,90,145,9,26,17
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”MIHAI VITEAZU” VULCAN",171,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:04",1004,995,1,8,0,394,386,0,8,0,379,15,1100,706,46,10,107,189,3,13,11
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”MIHAI VITEAZU” VULCAN",170,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:17",1004,994,1,9,0,362,353,0,9,0,344,18,1100,738,46,16,89,171,3,14,5
22,HUNEDOARA,"LICEUL TEHNOLOGIC „NICOLAUS OLAHUS”",136,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:54",1326,1309,6,10,1,550,539,0,10,1,524,26,1500,950,70,16,114,272,9,40,3
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”RETEZAT” URICANI",250,"ORAŞ URICANI",87139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:35",1649,1637,3,6,3,594,585,0,6,3,557,37,1800,1206,73,12,69,370,5,21,7
22,HUNEDOARA,"LICEUL TEORETIC „AUREL VLAICU”",137,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:31",1413,1397,7,8,1,639,629,1,8,1,583,56,1540,901,95,10,126,308,10,28,6
22,HUNEDOARA,"LICEUL TEORETIC „AVRAM IANCU” BRAD",53,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:05",960,951,3,6,0,425,419,0,6,0,408,17,1055,630,64,2,109,201,2,20,10
22,HUNEDOARA,"LICEUL TEORETIC „AVRAM IANCU” BRAD",54,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:20",1005,1001,2,2,0,453,450,1,2,0,434,19,1125,672,59,6,140,181,4,37,7
22,HUNEDOARA,"LICEUL TEORETIC ”MIRCEA ELIADE” LUPENI",120,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:38",483,465,0,17,1,483,465,0,17,1,460,23,1500,882,65,11,35,323,8,14,4
22,HUNEDOARA,"LICEUL TEORETIC ”MIRCEA ELIADE” LUPENI",121,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:30",856,847,1,8,0,268,260,0,8,0,256,10,1000,734,40,6,16,181,0,9,4
22,HUNEDOARA,"LICEU TEHNOLOGIC OVID DENSUŞIANU",191,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:14",1486,1467,2,13,4,699,682,0,13,4,665,34,1600,901,112,19,221,218,16,69,10
22,HUNEDOARA,"MAGAZIN SĂTESC DIN SATUL PLOP",370,GHELARI,86883,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:30:23",34,19,0,15,0,27,12,0,15,0,27,0,36,9,1,0,3,23,0,0,0
22,HUNEDOARA,"OCOLUL SILVIC SIMERIA",243,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:20",1397,1375,0,19,3,706,684,0,19,3,675,31,1360,654,95,14,227,263,12,46,18
22,HUNEDOARA,"OFICIUL DE CADASTRU ȘI PUBLICITATE IMOBILIARĂ HUNEDOARA",4,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:16",1281,1275,0,6,0,577,571,0,6,0,554,23,1400,823,79,46,157,183,9,58,22
22,HUNEDOARA,"OFICIUL DE CADASTRU ȘI PUBLICITATE IMOBILIARĂ HUNEDOARA",5,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:14",1331,1324,0,7,0,545,538,0,7,0,524,21,1400,855,80,40,135,160,19,61,29
22,HUNEDOARA,"OFICIUL DE GOSPODĂRIRE A APELOR",135,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:15:22",1532,1521,2,9,0,677,668,0,9,0,642,25,1600,933,78,12,145,328,5,64,10
22,HUNEDOARA,"PALATUL CULTURAL LUPENI",110,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:13",1518,1511,0,7,0,708,701,0,7,0,684,24,1700,992,90,14,61,501,4,11,3
22,HUNEDOARA,"PRIMĂRIA BULZEȘTII DE SUS SALA DE ȘEDINȚĂ",325,"BULZEŞTII DE SUS",88920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:45",226,130,1,93,2,203,107,1,93,2,184,19,210,7,14,0,87,69,2,8,4
22,HUNEDOARA,"PRIMĂRIA COMUNEI BALŞA",259,BALŞA,87843,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:11",254,216,14,14,10,164,135,5,14,10,157,7,252,88,14,4,111,23,1,4,0
22,HUNEDOARA,"PRIMĂRIA COMUNEI BĂTRÂNA",280,BĂTRÂNA,88216,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:49:33",126,90,0,34,2,99,63,0,34,2,99,0,139,40,3,4,8,82,0,2,0
22,HUNEDOARA,"PRIMĂRIA COMUNEI BUCEŞ",314,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:37:22",134,121,0,5,8,97,84,0,5,8,95,2,140,43,8,0,34,50,1,2,0
22,HUNEDOARA,"PRIMĂRIA COMUNEI CRIȘCIOR - CASA CĂSĂTORIILOR",351,CRIŞCIOR,87362,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:34",1288,1267,4,7,10,813,796,0,7,10,773,40,1400,587,76,5,199,465,4,18,6
22,HUNEDOARA,"PRIMĂRIA COMUNEI GHELARI",367,GHELARI,86883,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:13",631,599,5,20,7,388,363,0,20,5,365,23,672,284,27,6,141,166,1,19,5
22,HUNEDOARA,"PRIMARIA COMUNEI LELESE, SALA BIBLIONET",390,LELESE,90066,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:14:19",148,129,0,8,11,104,85,0,8,11,103,1,153,49,6,1,16,80,0,0,0
22,HUNEDOARA,"PRIMĂRIA COMUNEI RAPOLTU MARE",428,"RAPOLTU MARE",90663,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:25",780,753,0,17,10,531,504,0,17,10,512,19,830,299,124,7,133,212,4,17,15
22,HUNEDOARA,"PRIMĂRIA MUNICIPIULUI ORĂŞTIE",138,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:22",1377,1365,4,8,0,594,586,0,8,0,575,19,1500,906,92,11,127,275,5,54,11
22,HUNEDOARA,"PRIMĂRIA ORAŞULUI HAŢEG",214,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:55:59",1485,1429,1,39,16,942,887,0,39,16,922,11,1600,666,159,13,252,433,6,51,8
22,HUNEDOARA,"SALĂ DE ȘEDINȚE PRIMĂRIA COMUNEI GURASADA",372,GURASADA,89687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:21",623,552,0,47,24,417,346,0,47,24,395,22,650,233,44,3,110,232,1,3,2
22,HUNEDOARA,"SALA DE SPORT",175,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:44:49",1378,1371,1,6,0,537,531,0,6,0,513,24,1500,963,86,12,159,209,6,30,11
22,HUNEDOARA,"SALA DE SPORT A ŞCOLII GIMNAZIALE „DOMINIC STANCA”",129,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:40",1461,1443,7,11,0,589,578,0,11,0,572,17,1700,1111,99,10,131,262,8,53,9
22,HUNEDOARA,"SALA SPORTURILOR",7,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:05",1218,1205,4,7,2,541,532,0,7,2,520,21,1300,759,64,42,141,187,11,50,25
22,HUNEDOARA,"SALA SPORTURILOR",6,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:12",1229,1212,1,16,0,540,524,0,16,0,520,20,1400,860,61,40,140,186,19,53,21
22,HUNEDOARA,"ŞCOALA CU CLASELE I-IV GARĂ",134,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:10",1388,1381,0,6,1,552,545,0,6,1,512,40,1500,948,79,11,78,294,10,36,4
22,HUNEDOARA,"ŞCOALA GENERALĂ ALMAŞU MIC DE MUNTE",260,BALŞA,87843,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:42",69,53,0,9,7,47,31,0,9,7,47,0,58,10,4,2,34,5,0,1,1
22,HUNEDOARA,"ȘCOALA GENERALĂ CĂRĂSTĂU",254,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:46",151,145,0,6,0,93,87,0,6,0,92,1,165,72,9,0,38,42,0,1,2
22,HUNEDOARA,"ŞCOALA GENERALĂ CĂRMĂZĂNEŞTI",374,GURASADA,89687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:56:34",77,72,0,5,0,50,45,0,5,0,47,3,80,30,1,2,20,23,0,1,0
22,HUNEDOARA,"ȘCOALA GENERALĂ CĂSTĂU",282,BERIU,88261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:04",1139,1120,0,10,9,676,657,0,10,9,649,27,1250,574,95,9,305,202,6,27,5
22,HUNEDOARA,"ȘCOALA GENERALĂ CLASELE I-VIII TOTEȘTI",493,TOTEŞTI,91624,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:45",284,271,0,4,9,225,212,0,4,9,221,4,303,78,17,2,22,166,1,8,5
22,HUNEDOARA,"ȘCOALA GENERALĂ CLS.1-4 ȘTEIA",487,TOMEŞTI,91447,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:19",277,258,0,8,11,248,229,0,8,11,243,5,329,81,7,2,131,97,2,3,1
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV NOJAG",347,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:54:11",208,189,0,12,7,150,131,0,12,7,148,2,210,60,8,3,50,78,1,7,1
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV VĂRMAGA",350,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:07",268,248,4,13,3,169,153,0,13,3,162,4,270,101,22,0,34,102,4,0,0
22,HUNEDOARA,"ȘCOALA GENERALĂ LUNCA",255,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:37",224,214,0,7,3,138,128,0,7,3,136,2,245,107,29,1,63,37,0,4,2
22,HUNEDOARA,"ŞCOALA GENERALĂ OHABA DE SUB PIATRĂ",460,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:36",164,159,0,4,1,101,96,0,4,1,97,4,177,76,10,7,11,64,1,3,1
22,HUNEDOARA,"ŞCOALA GENERALĂ PAROŞ",461,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:42:00",264,246,0,8,10,205,187,0,8,10,201,4,270,65,9,8,46,128,1,9,0
22,HUNEDOARA,"ŞCOALA GENERALĂ RÂU ALB",462,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:56",164,157,0,6,1,105,98,0,6,1,104,1,175,70,9,4,29,58,0,4,0
22,HUNEDOARA,"ŞCOALA GENERALĂ RÎU DE MORI",436,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:42",852,825,1,10,16,625,599,0,10,16,548,42,925,335,58,3,64,401,10,11,1
22,HUNEDOARA,"ŞCOALA GENERALĂ SĂLAŞU DE JOS",464,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:26:28",183,180,0,2,1,127,124,0,2,1,125,2,198,71,20,0,31,63,0,10,1
22,HUNEDOARA,"SCOALA GENERALA SIMERIA VECHE",246,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:39",345,331,2,11,1,197,185,0,11,1,190,7,332,135,24,6,67,77,2,12,2
22,HUNEDOARA,"ŞCOALA GENERALĂ SULIGHETE",480,ŞOIMUŞ,91330,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:07",234,225,0,8,1,158,149,0,8,1,155,3,248,90,12,1,101,40,0,1,0
22,HUNEDOARA,"ȘCOALA GENERALĂ ŢĂRĂŢEL",59,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:51",575,567,1,7,0,280,273,0,7,0,270,10,680,400,50,4,77,117,3,16,3
22,HUNEDOARA,"ŞCOALA GENERALĂ VALEA BRADULUI",60,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:28",583,575,1,7,0,269,262,0,7,0,259,10,650,381,59,2,58,116,0,15,9
22,HUNEDOARA,"ŞCOALA GENERALĂ VĂLIŞOARA",265,BALŞA,87843,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:10:57",59,52,1,5,1,31,25,0,5,1,29,2,58,27,3,0,20,6,0,0,0
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ",189,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:43",1084,1056,1,20,7,521,494,0,20,7,501,20,1100,579,90,14,197,160,10,28,2
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ",190,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:40",1403,1371,1,18,13,643,615,0,18,10,612,29,1500,857,93,15,237,191,11,62,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”ARON DENSUȘIANU”, HAȚEG",216,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:24:49",1601,1546,0,49,6,927,872,0,49,6,878,47,1703,777,196,14,204,346,7,97,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” BAIA DE CRIŞ",253,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:56:03",584,574,3,5,2,361,353,1,5,2,344,10,639,285,37,1,198,98,1,7,2
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ AVRAM STANCA (ȘCOALA GENERALĂ NR.4)",145,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:12",989,982,1,6,0,420,414,0,6,0,390,30,1200,780,84,38,59,150,4,38,17
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ AVRAM STANCA (ȘCOALA GENERALĂ NR.4)",146,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:28",1583,1572,1,7,3,701,691,0,7,3,678,23,1700,999,136,28,124,293,13,64,20
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ BĂIEŞTI (CORP CLS. I-IV)",417,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:51",141,134,0,6,1,141,134,0,6,1,134,7,210,69,18,1,57,38,1,16,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ BĂNIȚA",279,BĂNIŢA,87246,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:48",1078,1000,0,48,30,824,746,0,48,30,807,17,1094,270,55,4,340,390,1,14,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ BRETEA ROMÂNĂ",303,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:16:49",216,206,1,9,0,134,125,0,9,0,128,6,226,92,13,1,31,79,1,2,1
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ CARMEN SYLVA (ȘCOALA GENERALĂ NR.6)",153,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:50",1554,1551,0,3,0,617,614,0,3,0,577,40,1800,1183,134,33,76,232,15,71,16
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ CARMEN SYLVA (ȘCOALA GENERALĂ NR.6)",154,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:06",1473,1467,0,6,0,506,500,0,6,0,469,37,1600,1094,117,16,54,251,0,12,19
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „DOMINIC STANCA”",131,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:27",1355,1344,1,10,0,495,485,0,10,0,482,13,1500,1005,95,10,103,220,6,35,13
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „DR. A. VLAD”",133,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:19:04",1555,1520,4,5,26,687,661,4,5,17,662,23,1700,1015,118,21,141,296,8,64,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „HOREA CLOŞCA ŞI CRIŞAN”",56,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:18",1041,1036,2,3,0,416,413,0,3,0,400,16,1040,624,58,3,94,200,2,24,19
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ I.G. DUCA (ȘCOALA GENERALĂ NR. 1 - SEDIUL NOU)",142,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:29",1280,1267,3,9,1,576,566,0,9,1,525,42,1400,833,100,33,111,215,6,39,21
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”I. G. DUCA” (ȘCOALA GENERALĂ NR.1) SEDIUL VECHI",140,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:57",1557,1549,1,5,2,672,665,0,5,2,627,45,1700,1028,110,52,121,243,7,62,32
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ I.G.DUCA (ȘCOALA GENERALĂ NR. 1 - SEDIUL VECHI)",141,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:07",1408,1400,1,7,0,584,577,0,7,0,548,36,1600,1016,104,32,102,227,11,47,25
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA",225,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:33",1173,1164,1,8,0,468,460,0,8,0,459,9,1200,728,87,20,34,253,7,44,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA (GRĂDINIȚA CU PROGRAM NORMAL „I.D.SÎRBU”)",224,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:44",1302,1289,1,10,2,512,500,0,10,2,476,36,1400,888,75,26,49,268,29,25,4
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA (GRĂDINIȚA CU PROGRAM NORMAL „I.D.SÎRBU”)",223,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:21",1337,1328,0,8,1,524,515,0,8,1,502,13,1600,1076,115,59,23,15,22,236,32
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION GHEORGHE DUCA” PETROȘANI - GRĂDINIȚA CU PROGRAM NORMAL ȘI PRELUNGIT",148,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:13",843,832,2,9,0,347,338,0,9,0,327,20,1000,653,51,30,63,126,8,35,14
22,HUNEDOARA,"SCOALA GIMNAZIALA ISCRONI",187,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:34",1268,1262,0,3,3,541,535,0,3,3,514,27,1400,859,144,13,111,209,3,29,5
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ LUNCA CERNII DE JOS",393,"LUNCA CERNII DE JOS",90119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:15:18",347,336,2,9,0,251,242,0,9,0,241,10,377,126,9,2,164,64,0,2,0
22,HUNEDOARA,"ŞCOALA GIMNAZIALA „MIRCEA SÂNTIMBREANU”",49,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:54",1373,1370,1,2,0,598,596,0,2,0,567,31,1640,1042,61,9,153,269,3,58,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",51,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:33",1187,1183,0,4,0,478,474,0,4,0,462,16,1180,702,90,0,123,220,25,0,4
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",52,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:18",1221,1202,2,2,15,480,463,0,2,15,465,15,1280,800,47,7,86,289,3,23,10
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",50,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:45",1179,1176,0,3,0,462,459,0,3,0,442,20,1200,738,64,9,135,194,4,30,6
