precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"KUTTESCH PAUL-FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","SAVA AUGUSTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CÎMPEAN DANIELA-PARTIDUL NAȚIONAL LIBERAL-voturi","TRIF BOGDAN-GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","TRANCĂ LUCIAN-LIVIU-PARTIDUL PATRIOȚILOR-voturi","ECHERT ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","GLIGOR IOAN-PARTIDUL ECOLOGIST ROMÂN-voturi","DRAGOŞ PATRICHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.10",3,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:28",1762,1722,30,10,0,744,733,1,10,0,728,16,1946,1202,181,59,186,98,17,137,34,16
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR.10",6,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:49",1268,1255,9,4,0,533,528,1,4,0,528,5,1400,867,132,28,132,39,13,143,31,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 10 CU STRUCTURA GRADINIŢA CU PROGRAM PRELUNGIT NR. 20",2,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:26",1854,1824,17,13,0,713,698,2,13,0,693,20,2026,1313,171,59,187,109,27,88,45,7
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 10 CU STRUCTURA GRADINIŢA CU PROGRAM PRELUNGIT NR. 20",1,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:55",1937,1916,17,4,0,656,652,0,4,0,632,24,2111,1455,142,79,158,74,25,116,23,15
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.13",13,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:38",1173,1166,0,7,0,459,452,0,7,0,442,17,1291,832,99,49,113,72,6,73,25,5
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.13",14,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:16",1196,1185,1,9,1,542,532,0,9,1,531,11,1309,767,138,51,137,81,13,68,26,17
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.13",12,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:52",1023,1016,4,3,0,454,451,0,3,0,439,10,1128,674,121,29,143,45,11,65,14,11
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 13 CU STRUCTURA ŞCOALA GIMNAZIALĂ NR. 12",8,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:28",1623,1613,8,2,0,705,703,0,2,0,684,21,1804,1099,140,62,181,94,22,129,39,17
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 13 CU STRUCTURA ŞCOALA GIMNAZIALĂ NR. 12",9,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:07",1475,1469,5,1,0,659,658,0,1,0,642,17,1630,971,143,66,170,95,19,103,22,24
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 13 CU STRUCTURA ŞCOALA GIMNAZIALĂ NR. 12",7,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:25",1629,1604,15,10,0,719,709,0,10,0,702,17,1790,1071,161,64,161,103,18,151,31,13
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.18",21,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:58",1758,1753,0,5,0,750,745,0,5,0,733,17,1971,1221,184,80,194,89,25,114,35,12
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.18",22,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:07",1678,1636,5,2,35,728,693,0,2,33,703,25,1833,1105,172,72,191,96,23,107,24,18
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.1 COPŞA MICĂ,STRADA ŞOSEAUA MEDIAŞULUI, NR.93",187,"ORAŞ COPŞA MICĂ",143771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:49",1257,1232,3,15,7,495,473,0,15,7,459,25,1360,865,16,56,261,91,14,15,5,1
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.2",38,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:49",999,979,8,12,0,350,338,0,12,0,336,14,1111,761,65,47,76,52,14,60,17,5
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 21",88,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:41:50",1208,1192,6,10,0,517,507,0,10,0,508,9,1340,818,121,34,147,87,9,78,22,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 21",90,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:32",916,913,1,2,0,390,388,0,2,0,378,12,1013,623,89,29,107,62,6,62,13,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 21",91,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:44",1082,1068,0,14,0,415,401,0,14,0,411,4,1196,781,78,38,105,65,9,77,29,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 21",89,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:34",883,873,3,6,1,376,370,0,5,1,369,7,963,587,82,33,75,59,30,62,16,12
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.23",15,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:05",1855,1855,0,0,0,886,886,0,0,0,860,26,2050,1164,246,84,251,92,22,109,40,16
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.23",17,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:05",556,537,12,7,0,544,537,0,7,0,529,15,1740,1196,118,59,148,65,22,74,26,17
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.23",16,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:35",1769,1750,13,6,0,673,667,0,6,0,645,24,1953,1284,142,83,159,78,32,111,28,12
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 25",58,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:42",1213,1205,3,5,0,502,497,0,5,0,489,13,1335,831,137,42,99,56,19,94,24,18
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 25",61,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:50",1577,1569,3,5,0,674,669,0,5,0,659,15,1763,1089,151,52,168,82,20,119,37,30
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 25",60,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:43",1186,1171,9,6,0,537,529,2,6,0,526,11,1302,765,122,62,148,74,18,68,21,13
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 25",59,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:08",1213,1203,2,8,0,524,516,0,8,0,505,19,1354,830,130,40,120,83,18,70,19,25
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE",176,"ORAŞ CISNĂDIE",143735,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:09:01",1825,1802,9,13,1,860,846,0,13,1,816,44,1900,1040,82,110,285,96,24,139,67,13
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR.2 SIBIU",36,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:23",1229,1212,6,10,1,473,460,2,10,1,460,13,1348,875,105,37,125,74,15,71,15,18
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR.2 SIBIU",37,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:47",994,942,29,8,15,448,425,0,8,15,436,12,1071,623,108,45,110,66,8,70,22,7
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR. 3",171,"ORAŞ CISNĂDIE",143735,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:30",1409,1399,0,10,0,609,599,0,10,0,579,30,1500,891,46,81,214,82,11,89,45,11
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.3 CISNĂDIE",173,"ORAŞ CISNĂDIE",143735,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:05",1577,1546,7,18,6,715,691,0,18,6,691,24,1700,985,97,62,236,108,11,125,42,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",128,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:13",1027,1011,7,8,1,460,450,1,8,1,459,1,1100,640,37,29,163,88,88,41,12,1
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",71,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:09",1130,1122,5,3,0,507,503,1,3,0,495,12,1247,740,110,35,125,76,8,102,26,13
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",72,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:16",1411,1385,21,4,1,651,644,2,4,1,635,16,1550,899,172,52,171,85,6,109,30,10
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",127,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:03",1006,994,1,7,4,479,468,0,7,4,466,13,1050,571,28,38,130,93,85,57,29,6
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",70,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:29",1294,1280,6,8,0,584,573,3,8,0,576,8,1436,852,139,48,143,78,8,113,25,22
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR.4 SIBIU",69,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:54",1311,1281,19,6,5,584,572,1,6,5,568,16,1437,853,134,54,126,105,3,103,29,14
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",118,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:32",900,890,0,8,2,346,336,0,8,2,331,15,1000,654,16,27,107,47,94,19,19,2
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",117,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:16",1236,1225,1,6,4,541,531,0,6,4,523,18,1350,809,25,34,204,72,118,53,14,3
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",119,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:50",1073,1065,3,2,3,476,472,0,2,2,453,23,1200,724,25,28,144,79,114,44,16,3
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",120,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:41",925,913,2,6,4,339,329,0,6,4,325,14,1000,661,13,26,101,63,99,16,7,0
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",122,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:37",918,901,1,7,9,411,396,0,7,8,391,20,1000,589,19,26,141,52,108,31,12,2
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",123,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:13",1067,1060,0,5,2,365,358,0,5,2,346,19,1150,785,15,25,72,41,154,30,8,1
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",124,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:48",1047,1046,0,0,1,391,390,0,0,1,376,15,1150,755,18,36,114,54,105,36,12,1
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",31,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:08",1381,1372,6,3,0,635,631,1,3,0,602,33,1522,887,121,50,156,103,20,86,38,28
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",32,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:58",1245,1245,0,0,0,586,586,0,0,0,565,21,1380,794,169,46,138,95,16,68,26,7
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",30,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:15",1153,1148,0,5,0,520,515,0,5,0,500,20,1267,747,153,43,100,68,15,88,24,9
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",33,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:26",1778,1756,15,6,1,772,765,0,6,1,735,37,1950,1178,163,66,213,93,21,136,31,12
34,SIBIU,"ŞCOALA GIMNAZIALA OCNA SIBIULUI",199,"ORAŞ OCNA SIBIULUI",143851,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:59",980,968,3,7,2,532,522,1,7,2,512,20,1070,538,29,60,204,134,5,59,14,7
34,SIBIU,"ŞCOALA GIMNAZIALĂ OCNA SIBIULUI",200,"ORAŞ OCNA SIBIULUI",143851,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:29",969,964,0,4,1,502,497,0,4,1,488,14,1060,558,19,43,227,101,4,77,11,6
34,SIBIU,"ŞCOALA GIMNAZIALĂ OCTAVIAN GOGA RĂŞINARI",331,RĂŞINARI,143520,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:11:19",1526,1515,5,4,2,825,817,2,4,2,792,33,1670,845,31,74,356,236,5,28,57,5
34,SIBIU,"ŞCOALA GIMNAZIALĂ RADU SELEJAN",85,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:22",936,931,0,5,0,365,360,0,5,0,358,7,1036,671,70,23,85,72,5,79,21,3
34,SIBIU,"ŞCOALA GIMNAZIALĂ RADU SELEJAN",86,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:39",1103,1097,1,5,0,374,368,1,5,0,359,10,1216,847,83,39,79,48,18,69,18,5
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",79,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:13",1229,1222,2,5,0,544,539,0,5,0,530,14,1379,835,127,47,146,78,10,88,30,4
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",81,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:56",960,953,2,5,0,358,353,0,5,0,337,21,1070,712,84,27,80,71,7,40,12,16
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",83,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:16",1145,1136,2,7,0,348,341,0,7,0,336,12,1264,916,55,45,89,57,17,47,13,13
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",80,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:06",1170,1163,3,4,0,452,448,0,4,0,438,14,1307,855,89,53,99,91,15,60,23,8
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",77,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:21",1141,1137,2,2,0,356,354,0,2,0,338,18,1268,912,88,43,83,48,12,33,22,9
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",82,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:39",1147,1141,1,5,0,439,434,0,5,0,422,17,1261,822,90,42,122,66,11,52,32,7
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",78,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:45",1290,1283,1,6,0,419,413,0,6,0,407,12,1422,1003,110,50,84,71,17,50,20,5
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGINA MARIA",45,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:19",1159,1139,12,8,0,513,505,0,8,0,502,11,1267,742,89,40,153,83,9,96,19,13
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGINA MARIA",46,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:21",986,962,8,15,1,406,390,0,15,1,396,10,1073,667,88,34,92,59,10,80,24,9
34,SIBIU,"ŞCOALA GIMNAZIALĂ RUJA",158,"ORAŞ AGNITA",143682,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:40",965,957,2,6,0,456,450,0,6,0,438,18,1070,614,14,65,320,28,2,8,0,1
34,SIBIU,"ŞCOALA GIMNAZIALĂ RUŞI (CORP C2)",344,SLIMNIC,145603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:36",731,719,3,7,2,392,382,1,7,2,377,15,810,418,10,23,94,64,6,169,7,4
34,SIBIU,"ŞCOALA GIMNAZIALĂ SAVA POPOVICI BARCIANU RĂŞINARI",332,RĂŞINARI,143520,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:12",1474,1468,0,5,1,791,785,0,5,1,762,29,1610,819,15,73,403,178,14,50,26,3
34,SIBIU,"SCOALA GIMNAZIALA SEICA MARE",347,"ŞEICA MARE",145667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:47:15",867,857,1,2,7,467,458,0,2,7,426,31,895,438,5,36,149,65,3,77,76,15
34,SIBIU,"SCOALA GIMNAZIALA SEICA MARE",346,"ŞEICA MARE",145667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:29",991,953,3,15,20,588,552,1,15,20,523,8,1000,469,13,30,295,80,4,53,44,4
34,SIBIU,"ŞCOALA GIMNAZIALĂ SLIMNIC",342,SLIMNIC,145603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:48:00",1299,1286,0,6,7,746,733,0,6,7,706,27,1550,817,16,63,307,154,7,84,68,7
34,SIBIU,"ŞCOALA GIMNAZIALĂ SLIMNIC",343,SLIMNIC,145603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:50:07",1096,1078,4,7,7,634,620,0,7,7,614,20,1290,656,18,52,298,135,2,61,47,1
34,SIBIU,"SCOALA GIMNAZIALA SURA MICA",369,"ŞURA MICĂ",145792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:41",1341,1319,8,9,5,752,738,0,9,5,728,24,1400,648,38,80,339,167,10,66,21,7
34,SIBIU,"ŞCOALA GIMNAZIALA VESEUD",345,SLIMNIC,145603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:59:56",170,159,0,11,0,91,80,0,11,0,88,3,200,109,3,6,43,10,0,12,14,0
34,SIBIU,"ŞCOALA PRIMARĂ AMNAŞ",206,"ORAŞ SĂLIŞTE",145499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:29",371,353,3,12,3,177,161,2,12,2,173,4,390,213,4,8,103,46,2,6,4,0
34,SIBIU,"ŞCOALA PRIMARĂ APOȘ",240,BÂRGHIŞ,144232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:58",278,275,1,2,0,141,139,0,2,0,129,12,290,149,4,53,38,11,1,5,17,0
34,SIBIU,"ŞCOALA PRIMARĂ ARMENI",292,LOAMNEŞ,144795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:44",439,426,0,12,1,225,212,0,12,1,218,7,470,245,1,15,34,102,0,61,2,3
34,SIBIU,"SCOALA PRIMARA BOARTA",349,"ŞEICA MARE",145667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:31:13",322,312,2,4,4,169,161,0,4,4,164,5,340,171,4,8,48,49,2,23,29,1
34,SIBIU,"ŞCOALA PRIMARA BROŞTENI",319,PĂUCA,145220,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:27",255,249,1,2,3,150,145,0,2,3,145,5,275,125,2,12,113,18,0,0,0,0
34,SIBIU,"SCOALA PRIMARA BUIA",350,"ŞEICA MARE",145667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:23",496,466,3,15,12,268,249,0,7,12,243,25,490,222,3,14,82,41,2,58,41,2
34,SIBIU,"ȘCOALA PRIMARĂ CLASELE I-IV MERGHINDEAL",298,MERGHINDEAL,144964,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:03",737,704,1,11,21,348,320,1,9,18,327,21,790,442,1,56,52,205,1,5,4,3
34,SIBIU,"SCOALA PRIMARA COPSA MARE",246,BIERTAN,144198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:59",412,401,2,7,2,194,183,2,7,2,183,11,440,246,1,41,86,50,1,2,0,2
34,SIBIU,"ȘCOALA PRIMARĂ DEALU FRUMOS",299,MERGHINDEAL,144964,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:29",586,561,3,12,10,313,291,0,12,10,296,17,660,347,5,17,32,237,0,3,1,1
34,SIBIU,"SCOALA PRIMARA FOFELDEA",311,NOCRICH,145140,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:34",392,361,3,27,1,257,228,1,27,1,245,12,400,142,1,9,5,223,1,3,1,2
34,SIBIU,"ŞCOALA PRIMARĂ GLÎMBOACA",166,"ORAŞ AVRIG",144054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:55",205,197,0,8,0,111,103,0,8,0,101,10,220,109,2,21,44,18,2,7,5,2
34,SIBIU,"ŞCOALA PRIMARĂ HAŞAG",293,LOAMNEŞ,144795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:01",527,513,3,6,5,286,274,1,6,5,274,12,580,294,7,24,55,141,3,38,4,2
34,SIBIU,"ŞCOALA PRIMARĂ MAG",209,"ORAŞ SĂLIŞTE",145499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:24",425,412,0,13,0,258,245,0,13,0,223,35,450,192,3,26,83,85,2,19,5,0
34,SIBIU,"ȘCOALA PRIMARĂ METIȘ - CORP NOU",304,MIHĂILENI,145042,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:50",251,248,1,2,0,125,122,1,2,0,116,9,280,155,2,10,9,42,1,48,3,1
34,SIBIU,"ȘCOALA PRIMARĂ MOVILE",279,IACOBENI,144651,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:04",272,270,1,1,0,136,134,1,1,0,132,4,360,224,3,10,26,88,1,1,3,0
34,SIBIU,"ȘCOALA PRIMARĂ NETUȘ",280,IACOBENI,144651,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:57",409,407,0,2,0,225,223,0,2,0,210,15,450,225,3,28,33,139,3,0,4,0
34,SIBIU,"ȘCOALA PRIMARĂ NOU SĂSESC",288,LASLEA,144731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:23",610,598,6,6,0,173,167,0,6,0,169,4,700,527,7,12,87,59,1,3,0,0
34,SIBIU,"ŞCOALA PRIMARĂ NR. 2 COPŞA MICĂ, STRADA TÂRNĂVIOARA, NR.76",188,"ORAŞ COPŞA MICĂ",143771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:41",447,440,1,6,0,171,165,0,6,0,156,15,480,309,1,17,106,23,2,1,2,4
34,SIBIU,"ŞCOALA PRIMARĂ PELIȘOR",242,BÂRGHIŞ,144232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:06",403,396,0,7,0,191,184,0,7,0,178,13,400,209,1,89,32,32,0,23,1,0
34,SIBIU,"ŞCOALA PRIMARA PRESACA",320,PĂUCA,145220,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:35",282,280,0,2,0,178,176,0,2,0,173,5,305,127,1,11,132,22,0,2,1,4
34,SIBIU,"SCOALA PRIMARĂ PROD",276,HOGHILAG,144615,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:05:07",225,202,0,9,14,138,115,0,9,14,135,2,220,83,1,13,2,117,0,2,0,0
34,SIBIU,"ȘCOALA PRIMARĂ RĂVĂȘEL",305,MIHĂILENI,145042,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:37",274,263,0,4,7,166,155,0,4,7,143,23,290,124,1,10,19,37,4,70,1,1
34,SIBIU,"SCOALA PRIMARA RICHIS",247,BIERTAN,144198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:32",648,626,8,8,6,335,319,2,8,6,316,19,680,345,4,79,199,25,1,6,0,2
34,SIBIU,"ȘCOALA PRIMARĂ ROANDOLA",289,LASLEA,144731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:33:56",286,266,9,11,0,81,70,0,11,0,76,5,320,239,5,13,23,20,0,15,0,0
34,SIBIU,"ŞCOALA PRIMARĂ ROD",375,TILIŞCA,145907,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:49",333,316,0,17,0,228,211,0,17,0,208,20,340,112,5,11,118,57,1,11,5,0
