precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL OLTENILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
17,DOLJ,"ȘCOALA GIMNAZIALĂ „GHEORGHE JIENESCU”” RAST - SALA DE SPORT",463,RAST,73905,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:35:45",1628,1563,0,51,14,1159,1094,0,51,14,1102,57,1738,579,253,789,29,2,15,6,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",147,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:05",1353,1338,5,10,0,571,560,1,10,0,548,22,1400,830,94,229,56,9,22,7,131
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",146,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:11",1367,1356,4,7,0,576,569,0,7,0,560,16,1400,824,98,216,74,12,26,14,120
17,DOLJ,"SCOALA GIMNAZIALA GIURGITA",365,GIURGIŢA,72533,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:38",951,930,0,18,3,629,608,0,18,3,589,40,989,360,200,331,23,2,24,5,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”IOAN GRECESCU ” BRĂDEŞTI",262,BRĂDEŞTI,71055,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:07",1607,1549,3,42,13,993,937,1,42,13,931,62,1664,671,131,539,114,9,71,4,63
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",70,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:46:17",1756,1748,0,6,2,621,613,0,6,2,594,27,2000,1379,68,307,117,5,25,6,66
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",72,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:36",1659,1654,0,5,0,593,588,0,5,0,570,23,1900,1307,55,308,125,5,43,0,34
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",71,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:26:44",1712,1698,5,9,0,648,639,0,9,0,619,29,2000,1352,63,341,99,15,45,8,48
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION GHE. PLEŞA”",228,ALMĂJ,70566,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:06",1194,1050,0,130,14,891,747,0,130,14,854,36,1116,226,169,537,44,4,13,5,82
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",134,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:53:15",1878,1857,8,6,7,756,743,0,6,7,734,22,2000,1244,90,350,111,22,27,29,105
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",135,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:30:35",1929,1913,1,12,3,803,788,0,12,3,781,22,2000,1197,93,357,146,16,31,0,138
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",56,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:23:12",1809,1804,1,4,0,607,603,0,4,0,573,34,2000,1393,59,276,111,17,33,4,73
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",54,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:01",2003,1986,2,15,0,712,697,0,15,0,659,47,2200,1494,67,347,129,9,22,10,75
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",55,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:03",1892,1885,0,6,1,658,651,0,6,1,637,21,2100,1442,56,375,106,9,29,2,60
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",57,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:49",1764,1746,3,9,6,738,723,0,9,6,712,26,2000,1262,75,377,117,9,35,7,92
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE",396,"MALU MARE",73068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:39:04",1545,1473,2,64,6,931,860,1,64,6,841,81,1600,678,330,353,81,5,34,3,35
17,DOLJ,"ŞCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",397,"MALU MARE",73068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:15:31",1984,1920,3,58,3,1158,1097,0,58,3,1121,37,2200,1042,403,466,75,6,29,18,124
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",398,"MALU MARE",73068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:09:35",2173,2073,1,98,1,1389,1290,0,98,1,1258,29,2200,913,191,711,103,8,33,10,202
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR. 37)",17,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:08",1025,1012,1,12,0,373,361,0,12,0,360,13,1200,827,30,199,47,6,15,3,60
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37",15,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:58",1186,1147,1,38,0,469,430,1,38,0,449,14,1300,836,54,214,63,10,15,5,88
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37)",16,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:18",1257,1242,0,15,0,458,443,0,15,0,451,7,1400,942,47,251,55,8,13,11,66
17,DOLJ,"SCOALA GIMNAZIALA MIHAITA",318,"COŢOFENII DIN DOS",71910,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:09",681,607,1,55,18,494,421,0,55,18,483,11,700,206,62,383,16,5,7,2,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",95,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:12",1386,1375,3,8,0,470,462,0,8,0,459,11,1600,1130,55,239,64,7,30,4,60
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",94,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:50",1288,1277,2,9,0,454,445,0,9,0,441,13,1500,1046,57,210,79,12,19,6,58
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",98,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:42",1302,1291,2,8,1,453,444,0,8,1,443,10,1400,947,48,246,72,11,16,7,43
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",96,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:37",1358,1350,0,8,0,498,490,0,8,0,478,20,1500,1002,60,266,45,10,21,14,62
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",97,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:15",1240,1229,0,11,0,470,459,0,11,0,450,20,1400,930,47,242,55,10,22,1,73
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIRCEA ELIADE”",12,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:03:32",1360,1345,5,10,0,666,656,0,10,0,641,25,1600,934,103,266,72,17,21,9,153
17,DOLJ,"ȘCOALA GIMNAZIALĂ „ N.B. LOCUSTEANU ” - SALA A",386,LEU,72926,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:45:39",1382,1348,2,29,3,805,773,0,29,3,775,30,1478,667,144,346,227,2,13,3,40
17,DOLJ,"ȘCOALA GIMNAZIALĂ „N.B. LOCUSTEANU” - SALA B",387,LEU,72926,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:18:24",1495,1468,0,25,2,899,872,0,25,2,807,84,1600,701,130,420,186,3,25,5,38
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",422,NEGOI,73460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:43",933,861,0,25,47,528,456,0,25,47,492,36,959,431,124,296,59,1,6,0,6
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",423,NEGOI,73460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:29",801,764,0,10,27,324,287,0,10,27,299,25,900,576,129,131,29,0,1,1,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",159,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:23",1338,1320,6,12,0,578,566,0,12,0,554,24,1500,922,86,256,86,11,12,11,92
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",158,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:15:14",1208,1199,2,7,0,478,471,0,7,0,468,10,1300,822,71,203,65,8,14,8,99
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",157,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:52",1473,1460,3,10,0,674,664,0,10,0,654,20,1600,926,95,317,70,9,19,11,133
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",160,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:44",1290,1280,3,7,0,526,519,0,7,0,504,22,1400,874,61,241,74,8,23,12,85
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”NICOLAE CARAȘ ”",311,"CIUPERCENII NOI",71858,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:29",1451,1405,0,3,43,833,787,0,3,43,783,50,1634,801,43,592,75,1,18,3,51
17,DOLJ,"ŞCOALA GIMNAZIALĂ „NICOLAE ROMANESCU”",28,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:10",1413,1403,3,7,0,596,589,0,7,0,573,23,1600,1004,80,276,80,11,20,11,95
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",30,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:08",1247,1238,0,8,1,420,411,0,8,1,398,22,1500,1080,54,182,82,3,14,7,56
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",32,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:56",1010,998,3,7,2,373,363,1,7,2,360,13,1200,827,56,186,48,6,10,6,48
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",31,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:34",1212,1200,1,10,1,484,473,0,10,1,463,21,1400,916,58,233,68,7,16,4,77
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",174,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:13",1369,1362,0,6,1,568,561,0,6,1,539,29,1499,931,115,358,31,0,17,1,17
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",175,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:41",1091,1083,1,7,0,335,328,0,7,0,320,15,1200,865,88,182,19,3,11,0,17
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 CĂLĂRAŞI",290,CĂLĂRAŞI,71607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:44:11",1709,1613,2,35,59,999,904,1,35,59,972,15,1800,800,68,845,28,5,10,3,13
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 CĂLĂRAȘI",289,CĂLĂRAŞI,71607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:57",1462,1411,3,16,32,825,775,2,16,32,771,42,1545,732,82,620,41,5,22,0,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 MÂRȘANI",403,MÂRŞANI,73317,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:37",1048,997,1,15,35,680,629,1,15,35,663,17,1200,520,103,475,41,10,9,0,25
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.22 ”MIRCEA ELIADE”",11,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:54",1101,1088,4,9,0,452,443,0,9,0,438,14,1200,748,49,195,47,10,11,0,126
17,DOLJ,"ŞCOALA GIMNAZIALA NR. 26 MOFLENI – STRUCTURĂ A ŞCOLII GIMNAZIALE ”ANTON PAN” (FOSTA NR.13 BUCOVĂŢ)",58,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:05",1284,1275,1,8,0,455,447,0,8,0,430,25,1500,1045,39,180,119,6,32,7,47
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",170,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:54",1734,1726,2,6,0,578,572,0,6,0,560,18,1800,1222,53,291,134,9,31,4,38
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",169,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:46",1492,1487,2,3,0,605,602,0,3,0,584,21,1600,995,66,285,126,10,34,5,58
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR.38 - STRUCTURĂ A ŞCOLII GIMNAZIALE ”ION CREANGA” (FOSTĂ NR.16)",171,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:36",1478,1467,0,11,0,538,527,0,11,0,526,12,1600,1062,51,298,88,9,33,4,43
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",176,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:41",468,460,0,8,0,182,174,0,8,0,177,5,600,418,35,127,8,0,1,0,6
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",177,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:33",638,627,0,9,2,267,256,0,9,2,254,13,700,433,49,165,23,4,6,1,6
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI",178,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:01",861,852,0,8,1,383,374,0,8,1,362,21,900,517,103,228,15,3,5,0,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 5 ”AV. P. IVANOVICI” BĂILEȘTI",179,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:22",896,886,3,7,0,323,316,0,7,0,310,13,1000,677,78,188,23,0,7,1,13
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 6 BĂILEȘTI",188,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:19:27",1280,1271,0,3,6,1280,1271,0,3,6,526,15,1300,753,151,271,68,7,13,3,13
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",437,PIELEŞTI,73629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:48",612,593,1,13,5,444,426,0,13,5,418,26,700,256,167,194,28,2,19,1,7
17,DOLJ,"ŞCOALA GIMNAZIALĂ PIELEŞTI",434,PIELEŞTI,73629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:43:41",1349,1264,2,68,15,1012,929,0,68,15,842,87,1298,369,258,283,143,11,50,5,92
17,DOLJ,"ȘCOALA GIMNAZIALĂ PISCU NOU",483,"SEACA DE CÂMP",74108,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:04",594,541,1,20,32,594,541,1,20,32,569,25,800,206,348,183,33,0,4,1,0
17,DOLJ,"SCOALA GIMNAZIALA PISCU VECHI",439,"PISCU VECHI",73665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:44",945,898,0,8,39,559,512,0,8,39,538,21,1000,441,27,479,12,0,17,0,3
17,DOLJ,"ŞCOALA GIMNAZIALA RADOVAN",460,RADOVAN,73852,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:07:52",950,840,2,70,38,638,528,2,70,38,544,94,861,223,216,326,0,0,0,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ROJIŞTE",469,ROJIŞTE,74949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:10",1535,1427,1,62,45,1011,903,1,62,45,1002,9,1584,573,709,243,50,0,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA SADOVA, LOCAL DEAL",474,SADOVA,73996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:47",1227,1186,1,17,23,667,628,0,17,22,600,67,1400,733,97,151,235,3,24,1,89
17,DOLJ,"SCOALA GIMNAZIALA SADOVA LOCAL VALE",473,SADOVA,73996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:00",1237,1206,2,15,14,689,660,0,15,14,636,53,1300,611,123,160,258,0,30,0,65
17,DOLJ,"ŞCOALA GIMNAZIALĂ SADOVA, STRUCTURA PISCU – SADOVEI LOCAL VECHI",476,SADOVA,73996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:42",917,882,3,18,14,560,526,2,18,14,528,32,1000,440,65,380,56,0,14,4,9
17,DOLJ,"ȘCOALA. GIMNAZIALĂ SALCIA",241,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:21",1044,954,0,58,32,741,652,0,58,31,724,17,1000,259,106,579,22,1,8,1,7
17,DOLJ,"ŞCOALA GIMNAZIALĂ SĂRATA",291,CĂLĂRAŞI,71607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:11",1556,1502,0,17,37,908,855,0,17,36,899,9,1700,792,80,723,57,3,27,0,9
17,DOLJ,"ŞCOALA GIMNAZIALĂ SECUI",503,TEASC,74322,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:17:27",1266,1224,0,30,12,865,823,0,30,12,827,38,1400,535,285,444,27,5,47,0,19
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",122,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:36",1420,1412,2,6,0,615,609,0,6,0,603,12,1500,885,84,287,86,9,28,13,96
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",120,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:51:49",1623,1604,9,10,0,665,655,0,10,0,648,17,1701,1036,91,318,78,14,29,8,110
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTU GHEORGHE” (FOSTA NR.24)",121,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:23",1362,1329,24,9,0,549,540,0,9,0,536,13,1400,851,68,256,68,10,25,10,99
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL DUMITRU” (FOSTA NR. 18)",49,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:56",1009,998,3,8,0,450,442,0,8,0,438,12,1300,850,79,167,63,17,10,8,94
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",129,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:51",1640,1611,18,10,1,683,672,0,10,1,649,34,1700,1017,87,282,95,14,22,6,143
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",131,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:49",1479,1470,3,6,0,624,615,3,6,0,596,19,1600,976,95,270,87,13,21,7,103
17,DOLJ,"ŞCOALA GIMNAZIALĂ „SF. GHEORGHE” (FOSTA SCOALA CU CLASELE I - VIII NR.23)",130,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:06",1499,1492,5,2,0,643,641,0,2,0,629,14,1700,1057,92,302,73,19,18,6,119
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23",132,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:29:06",1111,1066,37,8,0,479,471,0,8,0,468,11,1200,721,60,220,75,18,26,5,64
17,DOLJ,"ȘCOALA GIMNAZIALĂ SF. GHEORGHE (FOSTA ȘCOALĂ CU CLASELE I-VIII, NR. 23)",133,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:11:20",1488,1465,15,6,2,699,691,0,6,2,663,36,1600,901,110,296,88,12,23,6,128
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",472,SADOVA,73996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:41",1568,1560,0,4,4,275,267,0,4,4,227,48,1700,1425,42,95,77,0,2,0,11
17,DOLJ,"SCOALA GIMNAZIALA STRUCTURA RAIETI",471,SADOVA,73996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:55",537,530,0,3,4,223,216,0,3,4,195,18,562,349,59,62,63,1,3,0,7
17,DOLJ,"SCOALA GIMNAZIALA TĂLPAȘ",501,TĂLPAŞ,74956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:59:14",980,951,1,28,0,612,584,0,28,0,585,27,1043,431,84,361,90,1,18,2,29
17,DOLJ,"SCOALA GIMNAZIALA TESLUI",507,TESLUI,74411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:39",423,416,0,7,0,229,222,0,7,0,206,23,450,221,59,117,5,2,10,5,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR. 2)",126,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:25:39",941,928,2,10,1,424,413,0,10,1,417,6,1000,576,81,149,61,3,13,5,105
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”TRAIAN” (FOSTA NR.2)",127,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:32",1106,1087,11,8,0,522,514,0,8,0,510,12,1100,578,103,203,43,9,10,5,137
17,DOLJ,"ȘCOALA GIMNAZIALĂ ȚUGLUI",511,ŢUGLUI,74509,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:14:03",1312,1279,1,15,17,875,843,0,15,17,838,37,1349,474,394,402,20,4,12,1,5
17,DOLJ,"ŞCOALA GIMNAZIALĂ VÎRTOP",523,VÂRTOP,74732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:32:18",1367,1286,0,61,20,818,737,0,61,20,761,57,1406,588,324,402,18,1,8,3,5
17,DOLJ,"ŞCOALA GOLENŢI",199,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:06",391,383,0,5,3,225,217,0,5,3,220,5,500,230,82,103,21,1,6,1,6
17,DOLJ,"ŞCOALA GOLFIN",466,ROBĂNEŞTI,73923,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:21",477,442,1,28,6,368,334,0,28,6,355,13,500,132,82,230,5,4,9,2,23
17,DOLJ,"ȘCOALA GRECEȘTI",377,GRECEŞTI,72819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:44",231,198,0,20,13,197,164,0,20,13,185,12,226,29,33,109,12,0,3,0,28
17,DOLJ,"ȘCOALA GROPANELE",380,GRECEŞTI,72819,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:52",221,214,0,2,5,152,145,0,2,5,136,16,190,38,8,101,17,0,1,1,8
17,DOLJ,"SCOALA IZVOR",498,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:37",651,621,0,26,4,433,403,0,26,4,406,27,700,267,52,244,40,23,14,1,32
17,DOLJ,"ŞCOALA LĂCRIŢA MARE",467,ROBĂNEŞTI,73923,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:32",505,478,0,22,5,402,375,0,22,5,392,10,500,98,96,251,18,1,9,1,16
