county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-1","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","RUSU IOAN-voturi","RUSU IOAN-mandate-faza-1","RUSU IOAN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-voturi","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-1","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-2","PARTIDUL LEGE EDUCAȚIE UNITATE-voturi","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-1","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-2","PETRILA PETRONELA-voturi","PETRILA PETRONELA-mandate-faza-1","PETRILA PETRONELA-mandate-faza-2","PARTIDUL POLUL SUVERANIST-voturi","PARTIDUL POLUL SUVERANIST-mandate-faza-1","PARTIDUL POLUL SUVERANIST-mandate-faza-2","SAVA COSTEL-voturi","SAVA COSTEL-mandate-faza-1","SAVA COSTEL-mandate-faza-2","ACATINCĂI CEZAR-voturi","ACATINCĂI CEZAR-mandate-faza-1","ACATINCĂI CEZAR-mandate-faza-2","PALOTE ILIE-voturi","PALOTE ILIE-mandate-faza-1","PALOTE ILIE-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","ANTON VASILE-voturi","ANTON VASILE-mandate-faza-1","ANTON VASILE-mandate-faza-2","PARTIDUL SOCIETĂȚII IEȘENE-voturi","PARTIDUL SOCIETĂȚII IEȘENE-mandate-faza-1","PARTIDUL SOCIETĂȚII IEȘENE-mandate-faza-2","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-voturi","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-mandate-faza-1","PARTIDUL PENTRU NATURĂ, OAMENI ŞI ANIMALE-mandate-faza-2","ŢOGAN OANA-voturi","ŢOGAN OANA-mandate-faza-1","ŢOGAN OANA-mandate-faza-2","RÎZNIC FLORIN-voturi","RÎZNIC FLORIN-mandate-faza-1","RÎZNIC FLORIN-mandate-faza-2","COLOTIN COSTEL-voturi","COLOTIN COSTEL-mandate-faza-1","COLOTIN COSTEL-mandate-faza-2","CEZAR VIOREL-voturi","CEZAR VIOREL-mandate-faza-1","CEZAR VIOREL-mandate-faza-2","APREUTESEI DUMITRU-voturi","APREUTESEI DUMITRU-mandate-faza-1","APREUTESEI DUMITRU-mandate-faza-2","COMAN MARIAN-voturi","COMAN MARIAN-mandate-faza-1","COMAN MARIAN-mandate-faza-2","DOBRE LIVIU-voturi","DOBRE LIVIU-mandate-faza-1","DOBRE LIVIU-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","NISTOR CIPRIAN-FLORIN-voturi","NISTOR CIPRIAN-FLORIN-mandate-faza-1","NISTOR CIPRIAN-FLORIN-mandate-faza-2","NETCĂ VILI-voturi","NETCĂ VILI-mandate-faza-1","NETCĂ VILI-mandate-faza-2","PAŞANIUC SĂNDEL-voturi","PAŞANIUC SĂNDEL-mandate-faza-1","PAŞANIUC SĂNDEL-mandate-faza-2","COZMIŢĂ MIRCEA-voturi","COZMIŢĂ MIRCEA-mandate-faza-1","COZMIŢĂ MIRCEA-mandate-faza-2","CRAUS IONEL-voturi","CRAUS IONEL-mandate-faza-1","CRAUS IONEL-mandate-faza-2"
24,IAŞI,DOBROVĂŢ,96888,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:39:25",1827,1737,3,13,74,1023,936,0,13,74,960,63,1995,972,48,67,76,83,49,0,0,79,0,1,647,7,1,148,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,DOLHEŞTI,96904,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:55:09",2112,2061,1,17,33,1055,1013,0,17,25,986,69,2270,1215,49,69,78,89,97,1,0,0,0,0,350,3,1,539,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,DRĂGUŞENI,100308,2,FINAL,UAT,CL,CL_CE,"2024-06-12 16:41:21",1149,1129,0,7,13,622,602,0,7,13,592,30,1242,620,29,41,47,65,0,0,0,0,0,0,260,4,0,266,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,DUMEŞTI,96940,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:20:22",3878,3839,2,32,5,2106,2069,0,32,5,1984,122,4250,2144,99,138,158,144,310,2,0,318,2,0,805,5,1,447,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,ERBICENI,97009,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:12:34",4515,4473,2,20,20,2361,2320,1,20,20,2235,110,4905,2560,111,156,178,146,0,0,0,171,1,0,988,6,1,1032,7,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,FÂNTÂNELE,100317,3,FINAL,UAT,CL,CL_CE,"2024-06-15 16:26:01",1582,1546,0,3,33,1026,990,0,3,33,942,84,1703,677,47,65,75,79,35,0,0,0,0,0,533,6,1,345,4,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,FOCURI,97063,1,FINAL,UAT,CL,CL_CE,"2024-06-10 20:01:08",3002,2988,0,1,13,1424,1410,0,1,13,1279,143,3284,1862,63,89,102,95,30,0,0,88,0,1,464,4,1,464,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,GOLĂIEŞTI,97090,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:54:11",3102,3028,1,35,38,1842,1768,1,35,38,1767,69,3367,1531,88,123,141,135,132,0,1,0,0,0,604,4,0,1022,7,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,GORBAN,97189,2,FINAL,UAT,CL,CL_CE,"2024-06-28 15:19:58",2473,2414,1,35,23,1338,1279,1,35,23,1269,69,2635,1292,63,88,101,108,140,1,0,55,0,0,505,4,1,551,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,GRAJDURI,97241,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:05:26",7473,7463,1,2,7,1219,1210,0,2,7,1133,86,8280,7061,56,79,90,71,14,0,0,183,2,0,538,7,1,185,2,1,0,0,0,77,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,GROPNIŢA,97321,3,FINAL,UAT,CL,CL_CE,"2024-06-12 15:13:25",2572,2522,0,30,20,1492,1446,0,26,20,1409,62,2761,1290,70,98,112,108,0,0,0,0,0,0,1036,9,1,267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,GROZEŞTI,97394,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:23:55",1408,1318,0,8,82,784,694,0,8,82,753,25,1431,653,37,52,60,63,0,0,0,29,0,0,536,8,0,165,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,HĂLĂUCEŞTI,97438,1,FINAL,UAT,CL,CL_CE,"2024-06-11 09:09:38",4781,4631,2,15,133,2139,1994,0,15,130,2018,76,5154,3060,100,141,161,126,193,1,1,357,2,1,178,1,0,1168,9,0,33,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,HĂRMĂNEŞTI,100326,1,FINAL,UAT,CL,CL_CE,"2024-06-11 16:35:53",2081,2043,0,16,22,1109,1071,0,16,22,1080,27,2282,1175,54,75,86,94,0,0,0,0,0,0,179,1,1,476,5,0,0,0,0,40,0,0,0,0,0,0,0,0,385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,HELEŞTENI,97465,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:19:18",2027,1966,1,31,29,1235,1174,1,31,29,1178,57,2100,865,58,82,94,99,0,0,0,33,0,0,666,6,1,358,3,0,0,0,0,37,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,HOLBOCA,95159,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:20:35",12739,12667,7,63,2,5759,5694,0,63,2,5591,166,13965,8208,279,391,447,307,381,1,0,688,2,0,1113,3,1,3041,9,1,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,HORLEŞTI,97517,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:05:44",2368,2310,3,12,43,1278,1222,1,12,43,1223,55,2600,1322,61,85,97,94,0,0,0,112,1,0,173,1,1,866,9,0,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"ION NECULCE",95499,3,FINAL,UAT,CL,CL_CE,"2024-06-15 16:29:43",4769,4702,3,38,26,2438,2373,1,38,26,2324,114,5173,2735,116,162,185,144,67,0,0,207,1,0,1578,10,1,377,2,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,IPATELE,97553,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:28:56",1317,1293,0,8,16,733,709,0,8,16,711,22,1429,696,35,49,56,61,22,0,0,40,0,1,510,8,0,122,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,LESPEZI,97606,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:33:59",4646,4566,1,34,45,2418,2340,0,34,44,2299,116,5079,2664,114,160,183,144,217,1,1,436,3,0,888,6,0,621,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,LEŢCANI,97679,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:27:21",6424,6411,3,10,0,3523,3513,0,10,0,3371,119,7000,3510,168,235,269,205,126,0,0,207,1,0,417,2,0,1595,7,1,311,1,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,LUNGANI,97722,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:56:50",4386,4310,0,26,50,2345,2269,0,26,50,2261,84,4808,2463,113,158,180,150,0,0,0,190,1,0,1921,12,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MĂDÂRJAC,97777,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:38:23",1162,1100,0,11,51,754,692,0,11,51,699,55,1271,517,34,48,55,58,21,0,0,93,1,1,387,6,1,23,0,0,0,0,0,75,1,0,17,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MIRCEŞTI,97811,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:58:34",3116,3093,0,10,13,1643,1620,0,10,13,1600,43,3400,1757,80,112,128,113,193,1,1,270,2,0,618,5,1,390,3,0,0,0,0,37,0,0,0,0,0,0,0,0,20,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MIRONEASA,97875,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:05:11",4227,4160,1,13,53,1559,1493,0,13,53,1444,75,4640,3081,72,101,115,96,0,0,0,133,1,0,249,2,1,1062,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MIROSLAVA,97919,1,FINAL,UAT,CL,CL_CE,"2024-06-12 11:33:39",24381,24209,51,115,6,11474,11351,2,115,6,11223,251,26413,14938,561,785,897,560,3488,6,0,1532,2,1,1010,1,1,4040,7,0,331,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MIROSLOVEŞTI,98051,3,FINAL,UAT,CL,CL_CE,"2024-06-15 16:17:17",3478,3372,4,30,72,1925,1822,1,30,72,1833,88,3758,1837,91,128,146,141,0,0,0,206,1,0,1072,7,1,442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MOGOŞEŞTI,98113,1,FINAL,UAT,CL,CL_CE,"2024-06-11 12:43:27",4073,4038,3,29,3,2055,2022,1,29,3,1947,108,4400,2345,97,136,155,122,71,0,0,124,1,0,856,7,0,730,5,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MOGOŞEŞTI-SIRET,98168,2,FINAL,UAT,CL,CL_CE,"2024-06-12 15:23:56",3037,3019,0,8,10,1476,1458,0,8,10,1411,65,3400,1924,70,98,112,108,0,0,0,107,0,1,174,1,0,715,6,1,0,0,0,0,0,0,0,0,0,415,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MOŞNA,98202,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:06:41",6223,6211,0,3,9,776,764,0,3,9,725,51,6900,6124,36,50,58,52,28,0,0,41,0,1,121,2,0,449,8,1,11,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MOŢCA,98220,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:37:37",4141,4101,0,9,31,2000,1960,0,9,31,1895,105,4560,2560,94,132,151,126,0,0,0,189,1,1,1008,8,0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,MOVILENI,98257,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:54:49",2433,2410,0,10,13,1271,1248,0,10,13,1202,68,2658,1384,60,84,96,83,0,0,0,50,0,0,354,4,0,725,8,1,0,0,0,33,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"MUNICIPIUL IAŞI",95060,1,FINAL,UAT,CL,CL_CE,"2024-06-11 16:10:49",325467,320335,1466,3226,440,111924,108277,15,3200,432,108116,3704,356493,244583,5405,7568,8649,3576,0,0,0,13264,3,1,22062,6,0,26709,7,0,0,0,0,0,0,0,1698,0,0,23328,6,1,1890,0,0,2064,0,0,11214,3,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
