precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUREŞAN CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITREL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","OLAR CORNELIU-DAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHINESCU ION-PARTIDUL S.O.S. ROMÂNIA-voturi","ROF MARIUS-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALPAŞ CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"PRIMĂRIA COMUNEI GÂRBOVA",260,GÂRBOVA,4482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:47",1282,1206,2,22,52,853,781,0,22,50,829,24,1389,536,275,479,47,15,13,0
1,ALBA,"PRIMĂRIA COMUNEI IGHIU",277,IGHIU,4927,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:19",1243,1228,1,11,3,771,757,0,11,3,753,18,1370,599,173,424,71,19,61,5
1,ALBA,"PRIMĂRIA COMUNEI NOȘLAC",327,NOŞLAC,6048,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:11",976,960,1,9,6,544,529,0,9,6,524,20,1040,496,131,304,52,8,27,2
1,ALBA,"PRIMĂRIA COMUNEI POIANA VADULUI",342,"POIANA VADULUI",6271,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:53",870,817,0,30,23,652,599,0,30,23,639,13,900,248,187,264,139,25,22,2
1,ALBA,"PRIMARIA COMUNEI PONOR",343,PONOR,6397,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:29:24",377,334,0,34,9,286,243,0,34,9,278,8,365,79,28,157,83,9,0,1
1,ALBA,"PRIMĂRIA COMUNEI RÎMEŢ",353,RÂMEŢ,6627,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:48",214,166,1,43,4,180,132,1,43,4,175,5,220,40,57,92,22,3,1,0
1,ALBA,"PRIMARIA COMUNEI ROȘIA MONTANĂ",362,"ROŞIA MONTANĂ",6761,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:14",596,578,0,14,4,430,412,0,14,4,419,11,670,240,97,168,108,6,39,1
1,ALBA,"PRIMĂRIA COMUNEI SÂNTIMBRU",382,SÂNTIMBRU,7384,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:53:12",742,728,0,3,11,435,421,0,3,11,421,14,792,357,71,263,55,19,3,10
1,ALBA,"PRIMĂRIA COMUNEI ŞUGAG",414,ŞUGAG,8014,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:00:18",1390,1372,4,9,5,922,908,0,9,5,907,15,1526,604,196,486,93,23,104,5
1,ALBA,"PRIMĂRIA COMUNEI VIDRA",431,VIDRA,8425,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:09",308,295,0,10,3,218,205,0,10,3,214,4,332,114,80,68,42,2,21,1
1,ALBA,"PRIMĂRIA DAIA ROMÂNĂ",244,"DAIA ROMÂNĂ",4240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:07",1274,1258,0,8,8,798,782,0,8,8,772,26,1396,598,96,562,70,9,32,3
1,ALBA,"PRIMĂRIA DAIA ROMÂNĂ",245,"DAIA ROMÂNĂ",4240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:58",1301,1282,0,3,16,761,742,0,3,16,734,27,1400,639,83,566,56,7,20,2
1,ALBA,"PRIMĂRIA LOPADEA NOUĂ",296,"LOPADEA NOUĂ",5210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:25",842,813,1,6,22,658,629,1,6,22,607,51,896,238,393,193,4,7,9,1
1,ALBA,"PRIMĂRIA ORAŞULUI CÂMPENI",124,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:40",1220,1210,1,7,2,732,723,0,7,2,704,28,1332,600,174,325,122,41,35,7
1,ALBA,"PRIMĂRIA ROŞIA DE SECAŞ",359,"ROŞIA DE SECAŞ",6930,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 09:42:11",616,568,3,23,22,409,363,1,23,22,408,1,650,241,127,139,105,3,2,32
1,ALBA,"PRIMĂRIA VALEA LUNGĂ",426,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:51:36",1629,1570,1,21,37,987,929,0,21,37,966,21,1700,713,117,337,487,13,9,3
1,ALBA,"REFUGIU TURISTIC VALEA BARNII",326,MOGOŞ,5826,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:00:32",121,106,0,11,4,82,67,0,11,4,78,4,125,43,25,47,5,0,1,0
1,ALBA,"SALA DE FESTIVITĂŢI DIN SÎNCRAI",75,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:02",556,550,0,2,4,291,285,0,2,4,282,9,609,318,127,107,24,8,10,6
1,ALBA,"SALA DE FESTIVITĂŢI MESENTEA",257,"GALDA DE JOS",4366,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:23:02",237,221,0,14,2,147,131,0,14,2,143,4,250,103,17,95,17,4,8,2
1,ALBA,"SALA DE ÎNTRUNIRI",242,CRICĂU,4142,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:24:32",334,305,2,6,21,230,203,0,6,21,230,0,342,112,16,195,15,1,2,1
1,ALBA,"SALA MULTIFUNCȚIONALĂ BIIA",407,ŞONA,7865,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:14:58",955,907,0,0,48,657,609,0,0,48,641,16,1050,393,75,492,45,14,11,4
1,ALBA,"SALA PAROHIALĂ SIBIŞENI",436,"VINŢU DE JOS",8826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:39",599,590,0,8,1,312,303,0,8,1,307,5,619,307,76,126,78,10,15,2
1,ALBA,"SC HIDROCONSTRUCȚIA SA SEBEȘ PUNCT DE LUCRU SAT LAZURI",395,SOHODOL,7446,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:49:38",188,183,0,5,0,121,116,0,5,0,119,2,201,80,23,57,29,6,3,1
1,ALBA,"ȘCOALA CU CLASELE I-IV - CORNA",365,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:29",111,105,0,6,0,83,77,0,6,0,82,1,120,37,21,35,14,7,5,0
1,ALBA,"ȘCOALA CU CLASELE I-IV DEALU GEOAGIULUI",284,ÎNTREGALDE,4981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:05:24",90,83,0,4,3,61,54,0,4,3,61,0,86,25,10,44,6,1,0,0
1,ALBA,"ȘCOALA CU CLASELE I-IV GHIONCANI",285,ÎNTREGALDE,4981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:46:42",53,48,0,4,1,40,35,0,4,1,40,0,50,10,7,28,3,1,0,1
1,ALBA,"ŞCOALA CU CLASELE I-IV - GURA ROȘIEI",363,"ROŞIA MONTANĂ",6761,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:24:23",605,597,0,4,4,479,471,0,4,4,449,30,690,211,59,128,226,8,26,2
1,ALBA,"ȘCOALA CU CLASELE I-IV - LUNCA",346,POŞAGA,6468,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:07",124,93,0,27,4,100,69,0,27,4,98,2,110,10,31,41,11,5,10,0
1,ALBA,"ȘCOALA CU CLASELE I-IV - ORĂȘTI",347,POŞAGA,6468,7,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 09:42:22",98,83,0,12,3,84,69,0,12,3,81,3,97,13,29,38,9,0,5,0
1,ALBA,"ŞCOALA CU CLASELE I-IV RĂCĂTĂU",211,BLANDIANA,3397,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:55:20",33,26,0,5,2,31,24,0,5,2,29,2,37,6,4,24,0,0,1,0
1,ALBA,"ŞCOALA CU CLASELE I-IV, SAT BUTEŞTI",325,MOGOŞ,5826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:10:39",46,40,0,5,1,34,28,0,5,1,34,0,45,11,11,12,9,1,1,0
1,ALBA,"ŞCOALA CU CLASELE I-IV - VÎRTOP",366,"ROŞIA MONTANĂ",6761,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:36",179,169,0,10,0,142,132,0,10,0,141,1,190,48,45,57,29,5,3,2
1,ALBA,"ŞCOALA GENERALĂ CISTEIU DE MUREŞ",163,"ORAŞ OCNA MUREŞ",1794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:55",553,547,0,6,0,224,218,0,6,0,217,7,600,376,57,94,52,5,9,0
1,ALBA,"SCOALA GENERALA CRĂCIUNELU DE SUS",227,"CETATEA DE BALTĂ",3958,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:58",58,45,0,9,4,46,33,0,9,4,46,0,54,8,3,40,2,0,0,1
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",117,"ORAŞ BAIA DE ARIEŞ",2915,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:47:57",903,850,1,24,28,532,480,0,24,28,509,23,970,438,85,151,238,11,14,10
1,ALBA,"ŞCOALA GENERALĂ CU CLASELE I-VIII",118,"ORAŞ BAIA DE ARIEŞ",2915,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:53",786,776,0,5,5,376,366,0,5,5,365,11,853,477,53,80,199,6,16,11
1,ALBA,"ŞCOALA GENERALĂ CUNŢA",411,ŞPRING,7945,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:13",481,467,1,5,8,322,309,0,5,8,312,10,510,188,86,172,19,6,28,1
1,ALBA,"SCOALA GENERALA SÎNTĂMĂRIE",228,"CETATEA DE BALTĂ",3958,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:55",240,227,0,7,6,129,116,0,7,6,116,13,260,131,9,79,16,6,5,1
1,ALBA,"ŞCOALA GIMNAZIALĂ AMPOIŢA",310,METEŞ,5577,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:28",608,589,1,9,9,396,377,1,9,9,392,4,680,284,36,307,33,5,8,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ARON COTRUŞ” CERGĂU MARE",221,CERGĂU,3805,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:39",787,759,2,2,24,589,563,0,2,24,562,27,870,281,90,355,16,19,76,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AUGUSTIN BENA” PIANU DE JOS",338,PIANU,6217,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:46",1127,1089,3,5,30,649,614,0,5,30,635,14,1227,578,105,353,121,19,31,6
1,ALBA,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",4,"MUNICIPIUL ALBA IULIA",1017,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 10:06:09",1247,1240,0,6,1,636,629,0,6,1,611,24,1398,762,150,314,70,15,50,12
1,ALBA,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",5,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:35",959,945,5,9,0,469,460,0,9,0,448,21,1100,631,97,211,68,17,47,8
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” ABRUD",113,"ORAŞ ABRUD",1151,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:30:20",1112,1080,0,26,6,710,678,0,26,6,695,15,1225,515,314,242,102,20,13,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” GRADINIȚA CU PROGRAM NORMAL NR. 1 ABRUD",114,"ORAŞ ABRUD",1151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:39:54",1073,1037,1,22,13,671,636,0,22,13,651,20,1225,554,299,233,87,12,17,3
1,ALBA,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU” GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1 ABRUD",115,"ORAŞ ABRUD",1151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:08",1260,1236,0,21,3,644,620,0,21,3,631,13,1450,806,295,203,81,25,23,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",418,UNIREA,8158,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:23:59",777,746,0,12,19,377,357,0,3,17,361,16,875,498,66,185,57,10,38,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” UNIREA",417,UNIREA,8158,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:15",897,855,1,6,35,394,353,0,6,35,363,31,1005,611,59,228,42,10,24,0
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",173,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:27:49",1171,1154,1,11,5,618,602,0,11,5,603,15,1279,661,157,324,73,19,27,3
1,ALBA,"ŞCOALA GIMNAZIALĂ „ AVRAM IANCU” ZLATNA",174,"ORAŞ ZLATNA",1936,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:32:35",968,957,0,5,6,539,528,0,5,6,531,8,1062,523,135,302,42,10,40,2
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AXENTE SEVER” AIUD",60,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:59",1110,1106,0,3,1,504,500,0,3,1,490,14,1220,716,245,146,46,13,33,7
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AXENTE SEVER” AIUD",61,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:51:01",1087,1073,0,10,4,495,481,0,10,4,482,13,1200,705,227,168,47,13,22,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AXENTE SEVER” AIUD",59,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:53:35",1121,1106,1,13,1,492,478,0,13,1,483,9,1220,728,195,186,56,13,24,9
1,ALBA,"ȘCOALA GIMNAZIALĂ ”AXENTE SEVER” AIUD",58,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:15:11",1193,1182,1,9,1,549,539,0,9,1,520,29,1300,751,238,171,61,13,31,6
1,ALBA,"ȘCOALA GIMNAZIALĂ „AXENTE SEVER” AIUD",62,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:03",1195,1191,1,3,0,568,565,0,3,0,550,17,1300,733,277,192,38,13,24,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”AXENTE SEVER” MĂNĂRADE",92,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:27",905,887,3,7,8,429,413,1,7,8,417,12,900,471,40,305,32,14,23,3
1,ALBA,"ŞCOALA GIMNAZIALĂ BENIC",254,"GALDA DE JOS",4366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:00",443,407,2,14,20,329,295,0,14,20,322,7,500,171,51,145,59,8,55,4
1,ALBA,"ŞCOALA GIMNAZIALĂ CÂMPENI",125,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:13",820,806,0,13,1,509,495,0,13,1,494,15,888,379,103,229,94,34,28,6
1,ALBA,"ȘCOALA GIMNAZIALĂ CÂMPENI",126,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:38",773,766,0,4,3,452,445,0,4,3,444,8,844,392,120,191,103,11,16,3
1,ALBA,"ŞCOALĂ GIMNAZIALĂ CIUGUD",230,CIUGUD,1071,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 10:03:30",602,573,5,9,15,444,420,0,9,15,398,46,646,202,59,234,54,5,38,8
1,ALBA,"ŞCOALA GIMNAZIALĂ - CRĂCIUNELU DE JOS",239,"CRĂCIUNELU DE JOS",4188,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:08",915,903,0,3,9,613,601,0,3,9,586,27,1037,424,57,343,42,14,124,6
1,ALBA,"ȘCOALA GIMNAZIALĂ ”DAVID PRODAN” SĂLIȘTEA",369,SĂLIŞTEA,7044,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:25:37",1128,1064,3,30,31,853,789,3,30,31,843,10,1110,257,367,393,62,11,8,2
1,ALBA,"ȘCOALA GIMNAZIALĂ ”DEMETRIU RADU” RĂDEȘTI",350,RĂDEŞTI,6547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:58",569,527,1,24,17,418,376,1,24,17,399,19,624,206,64,299,22,6,5,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”EMIL RACOVIŢĂ” GÎRDA DE SUS",263,"GÂRDA DE SUS",4525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:45",751,739,0,5,7,527,515,0,5,7,498,29,785,258,208,158,118,4,10,0
1,ALBA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE MAIER” UNIREA",419,UNIREA,8158,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:51",1174,1141,0,10,23,580,547,0,10,23,563,17,1300,720,62,403,67,12,16,3
1,ALBA,"ŞCOALA GIMNAZIALĂ GHEŢARI",265,"GÂRDA DE SUS",4525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:07",389,377,0,5,7,310,298,0,5,7,300,10,400,90,89,128,77,2,1,3
1,ALBA,"ŞCOALA GIMNAZIALĂ GÎRDE I - COMUNA BISTRA",208,BISTRA,3039,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:59",577,566,0,5,6,381,370,0,5,6,368,13,641,260,149,155,46,13,3,2
1,ALBA,"ȘCOALA GIMNAZIALĂ HOREA",271,HOREA,4767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:19",593,586,0,1,6,389,382,0,1,6,369,20,626,237,60,94,191,14,6,4
1,ALBA,"ȘCOALA GIMNAZIALĂ IGHIEL",279,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:32:37",849,833,0,9,7,477,461,0,9,7,474,3,930,453,125,270,44,10,22,3
1,ALBA,"ȘCOALA GIMNAZIALĂ ÎNTREGALDE",283,ÎNTREGALDE,4981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:26",227,214,0,3,10,146,133,0,3,10,141,5,214,67,32,99,6,2,2,0
1,ALBA,"ŞCOALA GIMNAZIALĂ IOAN MAIORESCU BUCERDEA GRANOASĂ",213,"BUCERDEA GRÂNOASĂ",9026,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:01",763,749,0,1,13,486,472,0,1,13,463,23,800,314,46,179,223,6,8,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOAN MIHU” VINEREA",154,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:46:03",911,903,3,5,0,505,500,0,5,0,487,18,1000,495,119,285,47,13,20,3
1,ALBA,"ȘCOALA GIMNAZIALĂ IOAN MIHU - VINEREA",153,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:28",1045,1044,0,0,1,544,543,0,0,1,529,15,1200,656,117,315,48,13,34,2
1,ALBA,"ŞCOALA GIMNAZIALĂ „ION AGÂRBICEANU”",18,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:15",810,801,1,7,1,366,358,0,7,1,352,14,900,534,76,184,49,10,25,8
1,ALBA,"ŞCOALA GIMNAZIALĂ „ION AGÂRBICEANU”",17,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:27",840,827,3,10,0,359,349,0,10,0,344,15,900,541,70,158,67,11,32,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION BREAZU” MIHALŢ",316,MIHALŢ,5700,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:58",845,802,1,16,26,525,483,0,16,26,508,17,898,373,96,337,51,3,21,0
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION BREAZU” MIHALŢ",315,MIHALŢ,5700,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:34",1038,973,0,21,44,638,573,0,21,44,627,11,1102,464,92,416,52,20,44,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION MICU MOLDOVAN” BLAJ",88,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:39:07",1582,1569,0,12,1,630,617,0,12,1,572,58,1700,1070,78,388,58,24,18,6
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",148,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:09",1093,1085,2,5,1,537,531,0,5,1,520,17,1200,663,161,224,61,13,57,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",147,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:27",999,984,3,11,1,448,436,0,11,1,436,12,1104,656,152,193,46,8,32,5
1,ALBA,"ȘCOALA GIMNAZIALĂ IOSIF PERVAIN CUGIR",149,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:25:01",1101,1098,0,3,0,465,462,0,3,0,447,18,1200,735,152,161,45,11,73,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IULIU MANIU” VINŢU DE JOS",435,"VINŢU DE JOS",8826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:21:59",1355,1343,3,9,0,757,748,0,9,0,716,41,1559,802,211,245,167,24,54,15
1,ALBA,"ŞCOALA GIMNAZIALĂ LANCRĂM",108,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:29",1437,1415,3,10,9,745,726,0,10,9,725,20,1568,823,82,466,110,29,30,8
1,ALBA,"ŞCOALA GIMNAZIALĂ LĂZEȘTI",389,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:01",206,189,0,5,12,136,119,0,5,12,135,1,210,74,10,59,57,5,4,0
1,ALBA,"ȘCOALA GIMNAZIALĂ LIVEZILE",292,LIVEZILE,5167,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:36:34",572,541,0,3,28,396,365,0,3,28,386,10,580,184,66,269,39,6,5,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU” AIUDUL DE SUS",66,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:07",878,872,1,4,1,373,368,0,4,1,358,15,960,587,131,126,65,11,14,11
1,ALBA,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU” AIUDUL DE SUS",67,"MUNICIPIUL AIUD",1213,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:39:14",1115,1107,0,6,2,437,429,0,6,2,406,31,1220,783,163,152,53,9,19,10
1,ALBA,"ȘCOALA GIMNAZIALĂ LOMAN",376,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:56",694,689,0,4,1,350,345,0,4,1,332,18,746,396,129,167,21,8,7,0
1,ALBA,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA”",156,"ORAŞ OCNA MUREŞ",1794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:33:54",1103,1092,1,7,3,538,528,0,7,3,515,23,1200,662,164,277,39,9,23,3
1,ALBA,"ŞCOALA GIMNAZIALĂ METEŞ",309,METEŞ,5577,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:06",478,461,0,13,4,268,251,0,13,4,257,11,510,242,44,156,38,6,10,3
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI",48,"MUNICIPIUL ALBA IULIA",1017,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 10:09:03",1472,1459,1,11,1,778,766,0,11,1,761,16,1600,822,141,405,110,18,69,18
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI - SALA DE SPORT",47,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:33",1220,1207,7,6,0,648,642,0,6,0,627,21,1400,752,116,326,80,12,83,10
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",22,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:29",1171,1153,5,13,0,529,516,0,13,0,513,16,1198,669,116,227,94,19,48,9
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",23,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:26:29",1645,1632,9,4,0,737,733,0,4,0,720,17,1800,1063,161,364,93,22,58,22
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",106,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:55:38",1076,1071,1,4,0,420,416,0,4,0,408,12,1180,760,77,146,145,21,15,4
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",104,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:37",1014,1004,3,6,1,444,437,0,6,1,437,7,1120,676,87,201,101,8,33,7
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",105,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:31:48",961,953,0,8,0,402,394,0,8,0,389,13,1060,658,64,150,134,16,22,3
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",107,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:53:57",1044,1035,1,7,1,396,388,0,7,1,386,10,1140,744,77,156,121,12,16,4
