precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIOBANU ADRIAN-GEORGE-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","LAZĂR COSTEL-CRISTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","RUGINĂ DAN-CIPRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BIRÓ BARNA-BOTOND-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","TŐKÉS LEHEL-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MIRON CRISTEA” TOPLIŢA",58,"MUNICIPIUL TOPLIŢA",83632,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:39:05",1535,1523,0,0,12,721,709,0,0,12,699,22,1700,979,64,262,246,115,12
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC”",54,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:36",1414,1411,0,1,2,680,677,0,1,2,669,11,1600,920,4,1,9,616,39
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC”",52,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:19",1471,1460,2,8,1,695,686,0,8,1,691,4,1600,905,1,3,10,636,41
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC”",55,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:24",1468,1462,3,3,0,720,717,0,3,0,709,11,1600,880,3,3,11,654,38
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC”",53,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:27",1455,1443,9,3,0,747,744,0,3,0,740,7,1600,853,1,1,5,695,38
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”MÓRA FERENC” GOAGIU",96,AVRĂMEŞTI,83847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:00",535,531,0,4,0,284,280,0,4,0,267,17,600,316,3,0,8,233,23
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”NAGY IMRE”",6,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:47",1582,1561,8,13,0,717,703,1,13,0,716,1,1600,883,31,34,37,533,81
21,HARGHITA,"ŞCOALA GIMNAZIALĂ „NAGY IMRE” MIERCUREA-CIUC",5,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:47:53",1501,1487,1,12,1,710,697,0,12,1,684,26,1600,890,21,26,57,525,55
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”NAGY IMRE” MIERCUREA-CIUC",4,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:06",1510,1481,20,8,1,703,694,0,8,1,691,12,1600,897,23,22,49,524,73
21,HARGHITA,"ȘCOALA GIMNAZIALĂ NR.4 PLĂIEȘII DE SUS",212,"PLĂIEŞII DE JOS",85289,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:25",643,630,4,8,1,304,295,0,8,1,279,25,700,396,0,5,10,255,9
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”ORBÁN BALÁZS”",44,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:53",1354,1340,2,11,1,604,590,2,11,1,587,15,1600,998,2,4,5,531,45
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”ORBÁN BALÁZS”",46,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:38",1138,1129,3,6,0,637,628,3,6,0,621,16,1200,563,4,1,0,581,35
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”ORBÁN BALÁZS”",45,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:01",1132,1124,3,5,0,503,498,0,5,0,490,13,1200,697,1,4,1,462,22
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” CRISTURU SECUIESC",76,"ORAŞ CRISTURU SECUIESC",83525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:14:14",1223,1216,6,1,0,559,558,0,1,0,544,15,1300,741,4,3,4,394,139
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” CRISTURU SECUIESC",77,"ORAŞ CRISTURU SECUIESC",83525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:54",1541,1524,8,5,4,896,887,0,5,4,870,26,1600,704,2,7,3,658,200
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” MIERCUREA-CIUC",8,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:13",1342,1322,4,13,3,485,470,0,13,2,472,13,1600,1115,17,19,42,360,34
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” MIERCUREA-CIUC",7,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:57",1431,1377,17,11,26,612,574,1,11,26,578,13,1600,1009,18,25,29,438,68
21,HARGHITA,"ŞCOALA GIMNAZIALĂ SÂNCRĂIENI",236,SÂNCRĂIENI,85680,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:29:32",1161,1134,2,4,21,617,592,0,4,21,597,20,1300,683,2,1,4,564,26
21,HARGHITA,"ŞCOALA GIMNAZIALĂ SÂNCRĂIENI",237,SÂNCRĂIENI,85680,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:03:38",991,976,3,0,12,540,528,0,0,12,532,8,1050,510,2,2,1,507,20
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”SFÂNTU ANDREI ”SĂRMAȘ",232,SĂRMAŞ,85528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:59",1066,1051,3,0,12,565,553,0,0,12,537,28,1100,535,68,138,237,91,3
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”SF. ILIE” TOPLIŢA",63,"MUNICIPIUL TOPLIŢA",83632,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:31",1012,1004,0,8,0,431,423,0,8,0,397,34,1100,669,42,155,105,90,5
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”SF. ILIE” ZENCANI",67,"MUNICIPIUL TOPLIŢA",83632,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:26",1513,1506,0,7,0,677,670,0,7,0,625,52,1600,923,46,222,225,127,5
21,HARGHITA,"ȘCOALA GIMNAZIALĂ „SIKLODY LORINC” DITRĂU",134,DITRĂU,84344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:27",1577,1552,0,0,25,822,797,0,0,25,773,24,1600,803,5,0,1,704,63
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”SUKOSD FERENC” OCNA DE JOS",218,PRAID,85341,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:30",1203,1181,4,6,12,612,594,0,6,12,589,23,1300,688,1,1,3,518,66
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”SZEKELY MOZES” OCNA DE SUS",219,PRAID,85341,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:13",1234,1192,3,3,36,551,512,0,3,36,536,15,1250,699,1,0,2,497,36
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”TAMASI ARON” LUPENI",173,LUPENI,84825,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:35",1626,1608,0,4,14,1153,1135,0,4,14,1117,18,1700,565,0,2,5,1096,14
21,HARGHITA,"ȘCOALA GIMNAZIALĂ TAMÁSI ÁRON, VLĂHIŢA",85,"ORAŞ VLĂHIŢA",83749,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:29",1088,1084,2,1,1,540,537,1,1,1,519,21,2400,1860,1,3,6,311,198
21,HARGHITA,"ȘCOALA GIMNAZIALĂ TAMÁSI ÁRON, VLĂHIŢA",86,"ORAŞ VLĂHIŢA",83749,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:24",1162,1152,3,3,4,543,535,1,3,4,533,10,1200,657,2,1,2,297,231
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”TARISZNYÁS MÁRTON” VALEA STRÂMBĂ",260,SUSENI,85920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:01",1112,1109,1,2,0,461,459,0,2,0,435,26,1100,639,0,4,4,325,102
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”TEODOR CHINDEA” VOȘLĂBENI",285,VOŞLĂBENI,86339,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:56",1021,955,2,14,50,655,590,1,14,50,613,42,951,296,20,124,313,102,54
21,HARGHITA,"ŞCOALA GIMNAZIALĂ TULGHEŞ",271,TULGHEŞ,86133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:32",1335,1328,1,4,2,546,540,0,4,2,517,29,1400,854,35,68,245,166,3
21,HARGHITA,"ȘCOALA GIMNAZIALĂ TUZSON JÁNOS NR.2 CASINU NOU",210,"PLĂIEŞII DE JOS",85289,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:27",537,533,0,4,0,252,248,0,4,0,237,15,600,348,0,1,4,225,7
21,HARGHITA,"ŞCOALA GIMNAZIALĂ VALEA LUI PAVEL",124,CORUND,84175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:40",295,281,1,7,6,168,155,0,7,6,164,4,300,132,1,1,2,158,2
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”VASKERTES”",28,"MUNICIPIUL GHEORGHENI",83561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:50",1623,1596,10,12,5,687,668,2,12,5,678,9,1800,1113,8,21,40,522,87
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”VASKERTES”",30,"MUNICIPIUL GHEORGHENI",83561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:21",1820,1791,17,5,7,838,827,0,5,6,810,21,2000,1169,3,14,14,661,118
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”VASKERTES”",29,"MUNICIPIUL GHEORGHENI",83561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:38",1600,1589,0,8,3,605,594,0,8,3,591,14,1600,995,14,22,30,457,68
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ”XÁNTUS JÁNOS” HARGHITA-BĂI MIERCUREA-CIUC",24,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:44:40",192,173,3,16,0,93,77,0,16,0,91,2,400,307,0,1,2,83,5
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”XANTUS JANOS” MIERCUREA-CIUC",20,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:38",1231,1213,7,11,0,589,578,0,11,0,570,19,1300,711,11,7,5,475,72
21,HARGHITA,"ȘCOALA GIMNAZIALĂ ZOLD PETER SICULENI",253,SICULENI,85626,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:46",1040,989,0,0,51,701,650,0,0,51,674,27,1200,499,0,0,2,655,17
21,HARGHITA,"SCOALA PRIMARA",195,MIHĂILENI,85074,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:13",514,491,6,5,12,349,332,0,5,12,328,21,600,251,1,3,0,257,67
21,HARGHITA,"SCOALA PRIMARA",194,MIHĂILENI,85074,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:15:49",502,475,1,10,16,297,270,1,10,16,286,11,500,203,0,2,2,235,47
21,HARGHITA,"ȘCOALA PRIMARĂ",148,FRUMOASA,84415,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:14",909,906,0,0,3,503,500,0,0,3,488,15,947,444,2,3,1,429,53
21,HARGHITA,"ȘCOALA PRIMARĂ ALDEA",182,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:34:57",330,320,7,3,0,93,90,0,3,0,91,2,400,307,0,0,4,85,2
21,HARGHITA,"ȘCOALA PRIMARĂ BĂDENI",183,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:10:10",165,156,2,7,0,109,102,0,7,0,103,6,200,91,0,0,0,99,4
21,HARGHITA,"ȘCOALA PRIMARĂ ”BENEDEK ELEK”",246,SÂNSIMION,85840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:34",902,867,0,14,21,580,545,0,14,21,557,23,950,370,1,1,2,531,22
21,HARGHITA,"SCOALA PRIMARĂ BULGĂRENI",175,LUPENI,84825,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:23",237,225,0,5,7,160,148,0,5,7,157,3,300,140,0,1,0,156,0
21,HARGHITA,"ŞCOALA PRIMARĂ CECHEŞTI",94,AVRĂMEŞTI,83847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:15",534,526,2,6,0,308,300,2,6,0,297,11,600,292,3,2,6,260,26
21,HARGHITA,"ŞCOALA PRIMARĂ CHILENI",258,SUSENI,85920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:51:23",627,622,0,5,0,292,287,0,5,0,283,9,700,408,3,1,3,219,57
21,HARGHITA,"ȘCOALA PRIMARĂ COMĂNEȘTI",185,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:44:48",193,185,0,8,0,69,61,0,8,0,68,1,200,131,0,0,1,64,3
21,HARGHITA,"ŞCOALA PRIMARĂ COMIAT",170,"LUNCA DE SUS",84754,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:37:05",308,300,1,7,0,161,154,0,7,0,158,3,300,139,3,0,3,143,9
21,HARGHITA,"ȘCOALA PRIMARĂ DAIA",279,ULIEŞ,86222,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:51",232,227,2,3,0,87,83,1,3,0,80,7,250,163,1,5,0,68,6
21,HARGHITA,"SCOALA PRIMARĂ DELNIŢA",207,PĂULENI-CIUC,83375,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:05",639,635,3,1,0,392,390,1,1,0,390,2,700,308,3,2,0,354,31
21,HARGHITA,"ȘCOALA PRIMARĂ DIN SUBPĂDURE",23,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:16",479,467,4,7,1,223,215,0,7,1,219,4,500,277,2,10,9,174,24
21,HARGHITA,"ȘCOALA PRIMARĂ DR.PATAKI JÓZSEF NR.3 IACOBENI",211,"PLĂIEŞII DE JOS",85289,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:42:20",292,291,0,1,0,137,136,0,1,0,128,9,300,163,0,2,5,116,5
21,HARGHITA,"ŞCOALA PRIMARĂ FIRTĂNUŞ",95,AVRĂMEŞTI,83847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:32:29",282,278,3,1,0,111,109,1,1,0,108,3,300,189,0,2,5,89,12
21,HARGHITA,"ȘCOALA PRIMARĂ FUNDOAIA",233,SĂRMAŞ,85528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:46",505,499,0,3,3,331,325,0,3,3,314,17,600,269,56,83,156,14,5
21,HARGHITA,"SCOALA PRIMARA GAÁL TAMÁS, BORZONT",155,JOSENI,84558,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:31",712,699,5,0,8,381,373,0,0,8,359,22,800,419,0,0,1,353,5
21,HARGHITA,"ȘCOALA PRIMARĂ GHIPEȘ",186,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:01:22",170,166,0,4,0,95,91,0,4,0,92,3,200,105,1,0,0,87,4
21,HARGHITA,"ŞCOALA PRIMARA GURA VAII RECE",168,"LUNCA DE JOS",84656,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:28",895,887,1,6,1,499,492,0,6,1,474,25,950,451,0,0,6,409,59
21,HARGHITA,"ȘCOALA PRIMARĂ ”ION CREANGĂ” IZVORU MUREȘULUI",286,VOŞLĂBENI,86339,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:43",667,623,1,10,33,457,414,0,10,33,437,20,800,343,13,14,125,283,2
21,HARGHITA,"ȘCOALA PRIMARĂ KÖLLŐ MIKLÓS",114,CIUMANI,84086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:01:52",1307,1268,3,1,35,736,700,0,1,35,714,22,1400,664,1,0,2,600,111
21,HARGHITA,"ȘCOALA PRIMARĂ KÖLLŐ MIKLÓS",115,CIUMANI,84086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:35",1155,1132,2,1,20,656,635,0,1,20,641,15,1295,639,3,1,5,523,109
21,HARGHITA,"ŞCOALA PRIMARĂ LIBAN",259,SUSENI,85920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:10",65,56,1,8,0,29,21,0,8,0,26,3,200,171,2,0,0,17,7
21,HARGHITA,"ŞCOALĂ PRIMARĂ MEDIŞORU MARE",264,ŞIMONEŞTI,85984,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:07:03",84,75,2,7,0,48,41,0,7,0,47,1,200,152,0,0,0,37,10
21,HARGHITA,"ŞCOALA PRIMARĂ - MUREŞ SAT",257,SUSENI,85920,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:19",705,703,0,2,0,366,364,0,2,0,338,28,800,434,2,1,1,245,89
21,HARGHITA,"ŞCOALA PRIMARĂ PÁLSZEG SÂNTIMBRU",248,SÂNTIMBRU,86519,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:59",754,731,1,0,22,435,413,0,0,22,424,11,800,365,3,2,3,398,18
21,HARGHITA,"ŞCOALA PRIMARĂ PĂLTINIŞ-CIUC",172,"LUNCA DE SUS",84754,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:35:21",432,426,2,4,0,205,201,0,4,0,202,3,500,295,2,0,4,179,17
21,HARGHITA,"SCOALA PRIMARĂ PĂULENI",178,LUPENI,84825,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:15",295,285,2,3,5,176,168,0,3,5,172,4,300,124,0,0,4,166,2
21,HARGHITA,"ȘCOALA PRIMARĂ PETRENI",188,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:14",152,147,0,5,0,93,88,0,5,0,88,5,200,107,1,0,1,78,8
21,HARGHITA,"ȘCOALA PRIMARĂ PLATONEȘTI",235,SĂRMAŞ,85528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:10",384,373,0,4,7,236,225,0,4,7,231,5,500,263,42,69,117,3,0
21,HARGHITA,"ŞCOALA PRIMARA PUNTEA LUPULUI II",166,"LUNCA DE JOS",84656,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:09:57",121,114,0,7,0,85,78,0,7,0,85,0,200,115,1,1,3,71,9
21,HARGHITA,"ŞCOALA PRIMARĂ PUTNA",272,TULGHEŞ,86133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:02",447,437,0,8,2,225,215,0,8,2,216,9,500,275,16,20,146,29,5
21,HARGHITA,"ȘCOALA PRIMARĂ RAREȘ",189,MĂRTINIŞ,84923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:24:22",113,107,1,5,0,68,63,0,5,0,66,2,200,132,0,0,0,65,1
21,HARGHITA,"ŞCOALA PRIMARĂ RECEA",274,TULGHEŞ,86133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:12:03",209,199,0,7,3,87,77,0,7,3,75,12,300,213,4,14,26,29,2
21,HARGHITA,"SCOALA PRIMARĂ ŞOIMENI",208,PĂULENI-CIUC,83375,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:50",554,547,3,4,0,351,347,0,4,0,345,6,600,249,1,1,1,285,57
21,HARGHITA,"ȘCOALĂ PRIMARĂ SOLYOMKO",284,VĂRŞAG,86311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:43:04",270,264,4,0,2,152,150,0,0,2,147,5,303,151,0,1,2,142,2
21,HARGHITA,"ŞCOALA PRIMARĂ ”SZÉKELY JÁNOS” IZVOARE",290,ZETEA,86366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:12",344,330,8,6,0,133,127,0,6,0,125,8,400,267,1,0,1,118,5
21,HARGHITA,"ȘCOALA PRIMARA SZILÁGYI",116,CIUMANI,84086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:57",1135,1109,3,4,19,650,628,0,4,18,637,11,1200,552,2,0,0,513,122
21,HARGHITA,"SCOALA PRIMARA TIRNOVITA",100,BRĂDEŞTI,83151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:08",619,616,1,2,0,380,378,0,2,0,369,11,700,320,2,1,0,360,6
21,HARGHITA,"ŞCOALA PRIMARĂ TOFĂLĂU ZETEA",289,ZETEA,86366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:36",1147,1139,1,4,3,615,608,0,4,3,599,16,1200,585,1,0,4,587,7
21,HARGHITA,"ŞCOALA PRIMARĂ VALEA FRUMOASĂ",273,TULGHEŞ,86133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:10",562,557,0,4,1,200,195,0,4,1,182,18,600,400,13,14,79,73,3
21,HARGHITA,"SCOLA GIMNAZIALA FRÁTER GYÖRGY",224,REMETEA,85412,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:36",1367,1325,2,0,40,840,800,0,0,40,819,21,1500,660,3,2,7,791,16
21,HARGHITA,"SEDIU ADMINISTRATIV",161,LELICENI,86479,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:52",936,933,1,2,0,562,560,0,2,0,520,42,1000,438,5,4,1,490,20
21,HARGHITA,"SEDIU CLUBUL SPORTIV ŞCOLAR",35,"MUNICIPIUL ODORHEIU SECUIESC",83133,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:54",1561,1552,4,5,0,682,677,0,5,0,620,62,1600,918,6,1,24,534,55
21,HARGHITA,"SEDIU COMPOSESORAT INLÃCENI",91,ATID,83785,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:20:44",122,116,0,6,0,63,57,0,6,0,57,6,200,137,0,0,0,54,3
21,HARGHITA,"SEDIUL ASOCIAȚIEI ”CSÍKSOMLYÓ” MIERCUREA-CIUC",21,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:26",1849,1838,0,11,0,967,956,0,11,0,933,34,1900,933,9,12,8,814,90
21,HARGHITA,"SEDIUL CONSILIULUI LOCAL",75,"ORAŞ BORSEC",83491,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:40",1353,1340,1,0,12,804,793,0,0,11,783,21,1300,496,16,26,131,591,19
21,HARGHITA,"SEDIUL NOU AL PRIMĂRIEI",68,"ORAŞ BĂILE TUŞNAD",83428,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:05",1366,1326,11,8,21,871,834,8,8,21,814,57,1450,579,24,28,22,677,63
21,HARGHITA,"SEDIUL PRIMĂRIEI",162,LUETA,84629,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:17",1451,1447,1,2,1,619,616,0,2,1,603,16,1600,981,1,2,1,581,18
21,HARGHITA,"SEDIUL PRIMĂRIEI AVRĂMEŞTI",93,AVRĂMEŞTI,83847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:00",854,847,2,5,0,474,469,0,5,0,450,24,900,426,8,0,7,386,49
21,HARGHITA,"SEDIUL PRIMĂRIEI LUETA",163,LUETA,84629,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:48",1564,1562,0,0,2,727,725,0,0,2,714,13,1700,973,2,1,1,687,23
21,HARGHITA,"TEATRUL MUNICIPAL ”CSIKI JÁTÉKSZÍN” MIERCUREA-CIUC",1,"MUNICIPIUL MIERCUREA-CIUC",83320,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:04",1778,1712,51,15,0,691,676,0,15,0,661,30,2000,1309,28,37,44,484,68
