precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMION AUREL-PARTIDUL NAȚIONAL LIBERAL-voturi","RĂDULESCU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","NUICĂ IONUŢ-EDUARD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHIU ANDREI-FLORIN-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","NIŢU MARIANA-FORȚA DREPTEI-voturi","CĂLINOIU ANDREI-IONUŢ-PARTIDUL ROMÂNIA MARE-voturi","NICOLAE ION-PARTIDUL S.O.S. ROMÂNIA-voturi"
40,VÂLCEA,"ŞCOALA GENERALĂ CU CLASELE.I-VIII ŢEPEŞTI",409,TETOIU,173855,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:09",647,590,0,19,38,452,395,0,19,38,428,24,720,268,167,181,51,10,14,0,5
40,VÂLCEA,"ŞCOALA GENERALĂ FOLEŞTII DE SUS",415,TOMŞANI,173935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:52",916,895,0,17,4,567,546,0,17,4,528,39,990,423,140,221,65,14,37,22,29
40,VÂLCEA,"ŞCOALA GENERALĂ GORUNEȘTI",371,SLĂTIOARA,173061,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:29",356,350,1,4,1,225,219,1,4,1,211,14,400,175,51,121,29,2,0,2,6
40,VÂLCEA,"ŞCOALA GENERALĂ POPEŞTI, COMUNA MĂCIUCA, SATUL POPEŞTI",288,MĂCIUCA,171101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:14:09",351,334,0,12,5,231,214,0,12,5,227,4,400,169,81,129,10,4,2,1,0
40,VÂLCEA,"ȘCOALA GENERALĂ ROMANII DE SUS - SĂLIȘTEA",153,"ORAŞ HOREZU",168041,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:20",629,620,1,7,1,290,282,0,7,1,236,54,680,390,15,143,42,13,1,1,21
40,VÂLCEA,"ŞCOALA GENERALĂ SEACA",138,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:08",432,419,0,8,5,279,266,0,8,5,266,13,457,178,92,146,15,4,1,4,4
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ACHIM POPESCU",329,PĂUŞEŞTI-MĂGLAŞI,172082,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:26",1320,1309,2,4,5,836,827,0,4,5,795,35,1440,610,228,423,81,19,20,3,21
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ACHIM POPESCU",328,PĂUŞEŞTI-MĂGLAŞI,172082,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:16",1132,1119,1,8,4,733,721,0,8,4,699,34,1230,488,134,396,79,30,20,6,34
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ AMĂRĂŞTI",162,AMĂRĂŞTI,168309,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:37:45",867,787,0,42,38,570,490,0,42,38,543,27,870,300,259,227,29,14,5,2,7
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",72,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 12:18:13",942,929,2,11,0,398,387,0,11,0,382,16,1030,632,65,214,46,23,13,6,15
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",75,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:31",719,708,3,8,0,309,300,1,8,0,298,11,780,471,38,191,29,18,10,3,9
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",73,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:34",1169,1156,0,12,1,576,563,0,12,1,562,14,1270,694,84,320,65,56,17,8,12
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",74,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:36:49",988,976,1,11,0,425,414,0,11,0,414,11,1080,655,52,244,47,31,24,6,10
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",76,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:17",1066,1056,1,9,0,427,418,0,9,0,408,19,1160,733,61,237,46,28,10,11,15
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",77,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:11",1259,1256,0,3,0,562,559,0,3,0,540,22,1390,828,78,316,57,42,15,13,19
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",71,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:43",1485,1475,2,8,0,662,654,0,8,0,637,25,1630,968,76,380,69,48,20,24,20
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”BARTOLOMEU VALERIU ANANIA”GLĂVILE",244,GLĂVILE,170168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:38",819,763,3,29,24,468,416,0,29,23,430,38,850,382,55,254,58,9,18,9,27
40,VÂLCEA,"SCOALA GIMNAZIALĂ BODEȘTI",165,BĂRBĂTEŞTI,168559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:37",702,694,1,7,0,382,375,0,7,0,369,13,760,378,106,182,45,17,2,3,14
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ CÎINENII MARI",188,CÂINENI,169119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:29",640,599,1,31,9,362,321,1,31,9,342,20,660,298,228,78,14,5,3,3,11
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ COLONIE",87,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:48",1032,1023,1,8,0,541,532,1,8,0,481,60,1140,599,57,317,39,14,14,20,20
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ, COMUNA ALUNU, SAT IGOIU",159,ALUNU,168229,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:02",1439,1425,1,7,6,848,836,0,7,5,816,32,1570,722,200,357,200,28,4,2,25
40,VÂLCEA,"SCOALA GIMNAZIALA COMUNA SINESTI",366,SINEŞTI,172992,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:20",716,642,0,53,21,481,407,0,53,21,462,19,720,239,49,361,28,12,1,0,11
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ COSTEA MARINOIU OCNELE MARI",156,"ORAŞ OCNELE MARI",168130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:26",1370,1320,0,30,20,970,920,0,30,20,931,39,1500,530,277,516,57,32,15,10,24
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ CREȚENI",203,CREŢENI,169306,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:58:38",872,836,0,16,20,519,483,0,16,20,496,23,920,401,108,308,51,15,4,3,7
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII PESCEANA",336,PESCEANA,172279,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:53",1270,1217,2,50,1,754,702,1,50,1,701,53,1340,586,154,379,91,12,18,10,37
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII RUNCU",357,RUNCU,172812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:36",473,430,0,42,1,345,302,0,42,1,331,14,464,119,92,191,33,10,1,1,3
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ DUMITRU BĂDESCU",120,"ORAŞ BĂILE OLĂNEŞTI",167696,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:35:39",1375,1355,2,6,12,795,777,0,6,12,754,41,1490,695,94,508,56,12,50,0,34
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ FĂUREŞTI",220,FĂUREŞTI,169583,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:43",661,631,0,21,9,430,400,0,21,9,412,18,690,260,234,109,42,19,1,2,5
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ GORANU",46,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:37",1031,1023,0,7,1,449,441,0,7,1,424,25,1120,671,70,245,48,32,13,5,11
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ GORANU",45,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:27",1395,1389,0,6,0,541,535,0,6,0,514,27,1530,989,70,259,73,46,30,7,29
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ GUŞOENI",256,GUŞOENI,170444,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:27:00",718,645,1,30,42,451,378,1,30,42,442,9,710,259,28,373,24,8,3,0,6
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",24,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:51",760,747,3,10,0,321,311,0,10,0,306,15,850,529,49,170,34,13,25,2,13
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",27,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:27",829,823,0,6,0,349,343,0,6,0,336,13,910,561,50,181,35,27,28,2,13
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",23,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:35",946,936,0,10,0,415,405,0,10,0,395,20,1030,615,67,200,47,44,17,8,12
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",25,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:37:39",816,807,2,6,1,365,358,0,6,1,353,12,880,515,76,166,43,27,22,3,16
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",21,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:57",947,940,3,4,0,403,399,0,4,0,389,14,1030,627,70,182,40,43,25,11,18
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",26,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:43",1026,1015,2,8,1,430,421,0,8,1,425,4,1120,691,66,224,51,44,20,6,14
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”IOAN GH. DUCA”",22,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:27",922,918,2,2,0,428,426,0,2,0,416,12,1010,582,60,227,40,43,26,9,11
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ IONESCU CHEIANU",119,"ORAŞ BĂILE OLĂNEŞTI",167696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:34:16",883,877,0,4,2,532,526,0,4,2,514,18,980,448,84,308,30,5,59,6,22
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ JIBLEA VECHE",144,"ORAŞ CĂLIMĂNEŞTI",167909,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:17:37",975,971,0,3,1,475,471,0,3,1,432,43,1070,595,62,289,36,24,8,5,8
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ JIBLEA VECHE",145,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:19",978,968,3,6,1,526,519,0,6,1,501,25,1060,534,111,305,39,23,4,7,12
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ LĂUNELE DE JOS",212,DĂNICEI,169404,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:31",352,322,0,25,5,276,246,0,25,5,266,10,370,94,64,172,12,13,1,0,4
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ MALAIA",281,MALAIA,171021,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:32",945,861,0,62,22,704,620,0,62,22,680,24,950,246,181,380,40,26,24,4,25
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ MATEEŞTI",284,MATEEŞTI,171067,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:01",1081,1003,2,37,39,743,667,0,37,39,713,30,1150,407,94,560,24,21,5,1,8
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ MIHAI EMINESCU",57,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:19:18",1347,1337,0,10,0,679,669,0,10,0,673,6,1492,813,75,396,91,69,12,14,16
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ MIHAI EMINESCU",58,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:42",1085,1075,1,9,0,456,447,0,9,0,440,16,1210,754,60,266,45,26,28,5,10
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ MIHAI EMINESCU",56,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 12:43:56",1180,1170,0,10,0,560,550,0,10,0,538,22,1300,740,94,302,53,45,26,10,8
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ MOLOGEŞTI",263,LALOŞU,170612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:30",538,496,1,36,5,379,337,1,36,5,362,17,514,135,30,206,41,1,78,2,4
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR.1",397,ŞTEFĂNEŞTI,173748,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:21",553,473,0,41,39,419,339,0,41,39,392,27,560,141,50,277,24,24,4,2,11
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",82,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:39",933,925,0,8,0,398,390,0,8,0,388,10,1020,622,58,243,40,23,7,3,14
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",80,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:46",915,907,0,7,1,400,392,0,7,1,393,7,1000,600,59,233,36,25,14,4,22
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",81,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:18",966,959,0,6,1,403,396,0,6,1,390,13,1060,657,56,238,37,29,10,2,18
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",84,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:45",1379,1376,0,3,0,638,635,0,3,0,618,20,1520,882,79,362,85,39,26,6,21
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",78,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:30",891,885,1,5,0,349,344,0,5,0,343,6,980,631,48,199,46,27,8,6,9
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",79,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:38:16",932,919,1,12,0,412,400,0,12,0,399,13,1010,598,53,228,58,22,13,4,21
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 13",83,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:36",1393,1382,2,9,0,653,644,0,9,0,630,23,1530,877,82,389,63,44,19,14,19
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR.4",50,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:10",940,930,2,8,0,437,429,0,8,0,421,16,1020,583,81,207,55,43,20,8,7
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR.4",51,"MUNICIPIUL RÂMNICU VÂLCEA",167473,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:32:04",1240,1232,1,7,0,584,577,0,7,0,561,23,1360,776,107,304,53,65,11,6,15
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR.4",52,"MUNICIPIUL RÂMNICU VÂLCEA",167473,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:39",933,927,0,6,0,446,440,0,6,0,425,21,1020,574,101,164,56,52,28,11,13
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 5",104,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:36:37",695,690,0,5,0,351,346,0,5,0,324,27,760,409,72,138,46,15,38,4,11
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR.5",33,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:42",1118,1103,4,11,0,581,570,0,11,0,568,13,1210,629,115,291,59,47,37,9,10
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ NR. 8 (BÂRSANU)",102,"MUNICIPIUL DRĂGĂŞANI",167981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:26",841,832,0,7,2,455,446,0,7,2,428,27,920,465,97,135,110,14,54,10,8
40,VÂLCEA,"ŞCOALĂ GIMNAZIALĂ PIETRARI",337,PIETRARI,172340,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:58",1316,1294,2,3,17,801,780,1,3,17,760,41,1420,619,328,283,86,23,4,9,27
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ROŞIILE",354,ROŞIILE,172698,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:14",879,807,1,40,31,603,532,0,40,31,521,36,890,310,126,330,28,7,20,1,9
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ SĂRULEŞTI",272,LĂPUŞATA,170792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:23",1054,1015,0,26,13,753,714,0,26,13,725,23,1054,296,143,403,63,21,88,3,4
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ SAT COLTEȘTI",158,ALUNU,168229,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:47:12",1300,1269,2,15,14,788,758,1,15,14,732,56,1400,612,80,405,139,41,4,7,56
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ, SAT VALEA MARE, ORAȘ BĂBENI",114,"ORAŞ BĂBENI",168372,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:58",1391,1380,2,7,2,590,581,0,7,2,529,61,1530,940,140,235,87,19,17,5,26
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ŞERBĂNEŞTI",326,PĂUŞEŞTI,171995,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:05",363,356,0,0,7,258,251,0,0,7,233,19,400,148,37,170,10,0,3,0,13
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ CANTACUZINO” CĂLIMĂNEŞTI",140,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:33",810,801,0,6,3,467,458,0,6,3,442,25,890,423,120,255,34,17,6,4,6
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ ”ȘERBAN VODĂ CANTACUZINO” CĂLIMĂNEȘTI",141,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:52:18",988,981,0,6,1,578,571,0,6,1,560,18,1080,502,146,316,48,24,7,2,17
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ŞIRINEASA",393,ŞIRINEASA,173686,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 13:08:15",1167,1157,2,0,8,661,653,0,0,8,629,32,1280,619,116,404,50,13,3,8,35
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ”SPIRU HARET” (FOSTĂ NR. 3)",44,"MUNICIPIUL RÂMNICU VÂLCEA",167473,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:46",1617,1607,5,4,1,805,795,5,4,1,779,26,1770,965,155,397,105,51,37,11,23
40,VÂLCEA,"ṢCOALA GIMNAZIALĂ SUTEŞTI",391,SUTEŞTI,173597,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:08:09",1228,1162,2,33,31,817,752,1,33,31,772,45,1320,503,468,201,50,17,9,4,23
40,VÂLCEA,"ȘCOALA GIMNAZIALĂ TAKE IONESCU",28,"MUNICIPIUL RÂMNICU VÂLCEA",167473,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:15",913,897,8,7,1,473,465,0,7,1,443,30,1013,540,91,208,43,46,26,10,19
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ TURCEŞTI",286,MATEEŞTI,171067,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:29",1088,997,2,46,43,721,630,2,46,43,689,32,1090,369,47,585,28,12,2,4,11
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ UDREŞTI",213,DĂNICEI,169404,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:32",756,749,0,6,1,499,492,0,6,1,471,28,830,331,125,235,55,47,1,2,6
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ ZĂTRENI",430,ZĂTRENI,174290,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:24:32",502,480,2,8,12,278,257,1,8,12,263,15,550,272,70,144,26,5,3,1,14
40,VÂLCEA,"ŞCOALA GRUIUL LUPULUI",348,RACOVIŢA,172509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:20",114,103,1,7,3,79,69,0,7,3,76,3,120,41,8,48,3,1,11,3,2
40,VÂLCEA,"ŞCOALA IONEŞTII GOVORII",257,IONEŞTI,170514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:16",1073,1064,2,5,2,543,536,0,5,2,504,39,1170,627,155,236,65,14,7,4,23
40,VÂLCEA,"ŞCOALA LESPEZI - ARHIVĂ",47,"MUNICIPIUL RÂMNICU VÂLCEA",167473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:20",1228,1220,0,8,0,620,612,0,8,0,583,37,1360,740,102,314,63,49,24,7,24
40,VÂLCEA,"ŞCOALA LUNGEŞTI",277,LUNGEŞTI,170952,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:04",802,767,0,16,19,417,382,0,16,19,393,24,880,463,240,99,35,7,4,3,5
40,VÂLCEA,"ŞCOALA MARCEA",260,IONEŞTI,170514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:02",646,642,1,2,1,361,358,0,2,1,345,16,710,349,124,142,60,6,3,4,6
40,VÂLCEA,"ŞCOALA MĂRGINENI",424,"VALEA MARE",174085,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:53:07",316,289,0,20,7,192,165,0,20,7,187,5,320,128,54,100,14,2,0,0,17
40,VÂLCEA,"ŞCOALA MUEREASCA DE JOS",308,MUEREASCA,171539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:08",894,891,0,3,0,456,453,0,3,0,435,21,990,534,120,246,37,7,4,3,18
40,VÂLCEA,"ŞCOALA MUEREASCA DE SUS",309,MUEREASCA,171539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:02",1125,1121,0,4,0,591,587,0,4,0,561,30,1230,639,128,350,59,10,1,2,11
40,VÂLCEA,"ŞCOALA NICOLAE BĂLCESCU",99,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:20:15",1190,1173,1,15,1,650,634,0,15,1,615,35,1300,650,155,233,98,22,78,13,16
40,VÂLCEA,"ȘCOALA NICOLAE BĂLCESCU",98,"MUNICIPIUL DRĂGĂŞANI",167981,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:04:49",1172,1161,1,10,0,608,598,0,10,0,560,48,1280,672,122,202,93,44,76,10,13
40,VÂLCEA,"ŞCOALA PATEŞTI",361,SĂLĂTRUCEL,172894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:06:12",104,95,0,9,0,75,66,0,9,0,72,3,110,35,37,27,6,1,0,1,0
40,VÂLCEA,"ŞCOALA PIMARĂ, SAT VALEA MARE, ORAȘ BĂBENI",113,"ORAŞ BĂBENI",168372,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:40:20",817,807,1,7,2,359,350,0,7,2,293,66,890,531,88,123,47,20,9,0,6
40,VÂLCEA,"ŞCOALA PODENI",333,PERIŞANI,172153,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:43",51,36,0,11,4,51,36,0,11,4,48,3,60,9,40,6,1,1,0,0,0
40,VÂLCEA,"ŞCOALA POENIŢA",249,GOLEŞTI,170220,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:59:09",317,294,0,16,7,209,186,0,16,7,191,18,330,121,40,129,16,4,0,1,1
40,VÂLCEA,"ŞCOALA POIENARI",242,GHIOROIU,170097,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:53",237,213,0,13,11,166,142,0,13,11,160,6,250,84,39,92,15,13,0,0,1
40,VÂLCEA,"ŞCOALA PRIMARĂ ANINOASA",245,GLĂVILE,170168,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:02",129,103,0,21,5,109,83,0,21,5,101,8,120,11,9,72,15,1,2,0,2
40,VÂLCEA,"ŞCOALA PRIMARĂ BARCANELE",325,PĂUŞEŞTI,171995,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:04",472,456,0,8,8,320,304,0,8,8,309,11,500,180,21,241,26,15,0,0,6
