precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GLIGA DUMITRIŢA-PARTIDUL SOCIAL DEMOCRAT-voturi","TOGĂNEL CRISTINA-MARA-PARTIDUL NAȚIONAL LIBERAL-voturi","PÉTER FERENC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","BIRO DANIEL-RĂZVAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GIURGIU ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MAŞCA DAN-SORIN-PARTIDUL OAMENILOR LIBERI-voturi","DEGAN AXENTE-CIPRIAN-PARTIDUL ROMÂNIA MARE-voturi","MÁTHÉ ZSOLT-PÉTER-voturi"
28,MUREŞ,"PRIMĂRIA VIIŞOARA",563,VIIŞOARA,120218,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:00",659,652,0,2,5,393,386,0,2,5,372,21,707,314,245,21,4,26,69,7,0,0
28,MUREŞ,"PRIMARIA ZAGAR",568,ZAGĂR,120343,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:45",1064,1037,8,3,16,506,487,0,3,16,453,53,1152,646,314,69,13,28,22,3,3,1
28,MUREŞ,"PUNCT COLECTARE TAXE ŞI IMPOZITE",43,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:20",1075,1049,15,10,1,596,585,0,10,1,585,11,1170,574,137,107,169,55,70,39,7,1
28,MUREŞ,"SALA DE ŞEDINŢE - PRIMĂRIA COMUNEI ERNEI",356,ERNEI,116652,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:34",1200,1168,2,2,28,657,627,0,2,28,631,26,1320,663,38,45,516,4,17,7,1,3
28,MUREŞ,"SALA DE SPORT",224,ALBEŞTI,114603,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:41:55",1829,1801,9,13,6,916,897,0,13,6,849,67,2000,1084,287,188,140,110,87,9,18,10
28,MUREŞ,"SALA DE SPORT GĂNEŞTI",378,GĂNEŞTI,116938,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:18",949,929,0,0,20,622,602,0,0,20,612,10,1043,421,29,42,512,19,2,5,3,0
28,MUREŞ,"SALA DE SPORT LUDUŞ",165,"ORAŞ LUDUŞ",114710,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:26:14",1530,1516,4,8,2,805,794,1,8,2,797,8,1700,895,294,240,109,79,37,6,13,19
28,MUREŞ,"SALĂ FESTIVĂ ȚIPTELNIC",257,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:40:54",108,102,0,6,0,58,52,0,6,0,53,5,120,62,11,22,5,10,1,1,3,0
28,MUREŞ,"SALĂ MANIFESTĂRI ISTICEU",424,IBĂNEŞTI,117550,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:17",476,468,0,2,6,294,286,0,2,6,282,9,520,229,153,64,3,46,12,1,3,0
28,MUREŞ,"SALĂ ȘEDINȚĂ-PAROHIA REFORMATĂ NEGRENII DE CÂMPIE",254,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:20:16",107,97,0,10,0,59,49,0,10,0,55,4,106,47,11,3,26,13,1,0,1,0
28,MUREŞ,"SALĂ SPORT SĂRMAŞU",181,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:39",1101,1073,0,22,6,660,632,0,22,6,634,26,1194,534,263,154,158,30,18,3,6,2
28,MUREŞ,"ȘCOALA GENERALĂ DÎMBU",521,"SÂNPETRU DE CÂMPIE",119527,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:32:23",477,454,0,4,19,352,329,0,4,19,331,20,500,149,158,46,1,119,5,0,2,0
28,MUREŞ,"ȘCOALA GENERALA TONCIU",364,FĂRĂGĂU,116723,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:23",729,719,0,4,6,373,364,0,4,5,293,80,790,417,124,17,31,111,4,2,4,0
28,MUREŞ,"ȘCOALA GENERALĂ TUȘINU",524,"SÂNPETRU DE CÂMPIE",119527,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:41",382,357,0,16,9,242,217,0,16,9,230,12,400,158,142,20,20,44,1,2,1,0
28,MUREŞ,"ŞCOALA GEN. NR. 19 BEŞA",20,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:03:57",843,837,1,5,0,487,482,0,5,0,453,34,998,511,93,28,223,61,21,16,5,6
28,MUREŞ,"ŞCOALA GIMNANZIALĂ ”KISS GERGELY” PĂSĂRENI",478,PĂSĂRENI,118753,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:30",687,670,2,7,8,450,434,1,7,8,430,20,756,306,3,2,420,2,1,1,0,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ",179,"ORAŞ MIERCUREA NIRAJULUI",118281,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:09",595,576,1,5,13,247,228,1,5,13,231,16,640,393,31,23,149,12,2,3,7,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ADĂMUȘ",218,ADĂMUŞ,115076,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:33",665,653,1,5,6,246,234,1,5,6,234,12,727,481,59,19,104,36,6,4,5,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „ADORJANI KAROLY” GLODENI",391,GLODENI,117113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:49",1005,983,1,3,18,319,297,1,3,18,304,15,1086,767,7,2,287,7,0,0,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „ADORJANI KAROLY” GLODENI",392,GLODENI,117113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:36",1090,974,6,10,100,718,608,0,10,100,707,11,1174,456,14,9,667,7,2,4,1,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEUŞIANU”",86,"MUNICIPIUL REGHIN",114809,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:08",1359,1352,1,6,0,630,624,0,6,0,609,21,1500,870,178,91,194,44,88,4,8,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",14,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:44:51",1855,1834,6,13,2,1030,1015,0,13,2,1010,20,2046,1016,211,285,214,106,89,88,8,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",16,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:48:02",1822,1801,6,13,2,1031,1015,1,13,2,993,38,2010,979,223,207,303,112,72,56,11,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",15,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:56:25",1864,1847,5,6,6,1069,1057,0,6,6,1050,19,2080,1011,245,198,332,88,87,78,13,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",19,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:34:27",1759,1741,6,8,4,976,964,0,8,4,955,21,1950,974,224,212,274,83,83,68,10,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",17,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:05:27",1739,1731,2,5,1,996,990,0,5,1,962,34,1935,939,292,184,201,108,80,88,7,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",18,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:54:07",2016,1989,6,16,5,1019,998,0,16,5,1007,12,2210,1191,178,216,325,114,82,80,4,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUGUSTIN MAIOR”",107,"MUNICIPIUL REGHIN",114809,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:26",1239,1145,85,9,0,536,527,0,9,0,514,22,1260,724,108,80,213,49,47,11,1,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUREL MOSORA”",126,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:04",1346,1334,3,6,3,583,574,0,6,3,557,26,1470,885,152,106,104,45,105,15,17,13
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUREL MOSORA”",127,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:47",1280,1267,8,3,2,546,540,1,3,2,522,24,1420,874,118,110,87,91,88,9,12,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ AVRAM IANCU",140,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:21",861,855,1,5,0,280,275,0,5,0,265,15,959,679,54,69,42,65,14,5,8,8
28,MUREŞ,"ȘCOALA GIMNAZIALĂ AVRAM IANCU",141,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:43",905,894,4,7,0,333,326,0,7,0,326,7,1000,667,78,84,77,47,17,11,9,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BAHNEA",239,BAHNEA,115307,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:21:31",570,564,0,3,3,303,297,0,3,3,273,30,599,296,24,56,157,26,6,2,1,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BAHNEA",238,BAHNEA,115307,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:56:23",994,973,0,6,15,534,513,0,6,15,354,180,1065,531,40,163,52,70,13,5,11,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BĂIŢA",438,LUNCA,117998,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:39",612,588,0,11,13,376,352,0,11,13,352,24,641,265,155,150,1,21,21,1,2,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ BĂRBOȘI",571,"ZAU DE CÂMPIE",120370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:07",358,341,1,6,10,185,169,0,6,10,177,8,380,195,20,110,2,39,2,0,4,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”BELLE JOZSEF”",451,MICA,118209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:45",723,697,1,7,18,454,428,1,7,18,410,44,800,346,12,3,394,0,0,1,0,0
28,MUREŞ,"SCOALA GIMNAZIALĂ BEZID",192,"ORAŞ SÂNGEORGIU DE PĂDURE",119331,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:29",520,488,4,9,19,289,259,2,9,19,284,5,569,280,4,1,278,0,1,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BISTRA-MUREŞULUI",347,DEDA,116545,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:15",828,803,0,12,13,542,517,0,12,13,531,11,900,358,298,84,8,115,21,0,5,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” BORDI ANDRÁS ”IDRIFAIA",534,SUPLAC,119661,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:00:11",503,479,3,4,17,406,382,3,4,17,365,17,550,168,2,0,346,8,7,0,0,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CĂLIMĂNEŞTI",368,FÂNTÂNELE,116796,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:04",706,681,0,4,21,334,309,0,4,21,323,11,780,446,3,0,316,3,0,0,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CIPĂU",157,"ORAŞ IERNUT",117827,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:09:06",908,894,0,12,2,528,514,0,12,2,493,35,1000,472,144,127,49,137,25,3,5,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CORPUL A NADEŞ",457,NADEŞ,118469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:28",1188,1174,3,11,0,573,562,0,11,0,534,39,1285,712,267,116,65,32,49,4,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",59,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:37:28",1379,1365,0,11,3,757,743,0,11,3,730,27,1540,783,167,168,226,47,50,52,8,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",60,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:20",1343,1307,15,18,3,747,726,0,18,3,728,19,1460,713,114,145,323,28,61,49,0,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",61,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:14",952,939,5,7,1,489,480,1,7,1,479,10,1050,561,40,63,263,39,34,34,5,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/B",55,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:50:49",1427,1403,11,12,1,778,765,0,12,1,760,18,1580,802,139,118,347,28,55,54,10,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/B",56,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:09",1394,1371,6,15,2,691,674,0,15,2,670,21,1550,859,133,98,281,49,49,43,8,9
28,MUREŞ,"SCOALA GIMNAZIALĂ DÂMBĂU",222,ADĂMUŞ,115076,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:18",855,832,1,2,20,377,355,0,2,20,366,11,940,563,66,29,227,36,6,2,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ DEAJ",452,MICA,118209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:28",1230,1203,1,5,21,585,559,0,5,21,512,73,1355,770,31,17,439,22,0,2,0,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ DEÁK FARKAS",175,"ORAŞ MIERCUREA NIRAJULUI",118281,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:58:40",1534,1490,3,4,37,786,745,0,4,37,769,17,1670,884,9,4,739,4,3,3,0,7
28,MUREŞ,"ȘCOALĂ GIMNAZIALĂ ”DEÁK FARKAS” MIERCUREA NIRAJULUI",176,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:25",845,839,0,2,4,424,418,0,2,4,409,15,935,511,4,2,393,4,0,1,2,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”DR. NYULAS FERENC ” EREMITU",350,EREMITU,116590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:49",1475,1460,4,2,9,714,703,0,2,9,659,55,1610,896,23,2,600,21,1,4,3,5
28,MUREŞ,"SCOALA GIMNAZIALA DUBISTEA DE PADURE",416,HODAC,117426,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:49:52",384,377,0,4,3,266,259,0,4,3,259,7,433,167,77,55,2,100,16,5,4,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN” UNGHENI",201,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:22",942,912,4,18,8,540,514,0,18,8,527,13,1020,480,133,230,45,49,31,13,22,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN”UNGHENI",202,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:08",800,790,0,8,2,433,423,0,8,2,409,24,881,448,77,153,70,50,41,7,10,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EUROPA”",24,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:16:17",1625,1302,128,189,6,862,667,0,189,6,821,41,1470,608,141,150,305,54,98,59,6,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÂNAȚE",251,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:47",310,304,0,6,0,155,149,0,6,0,148,7,340,185,66,17,6,50,4,1,4,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",365,FÂNTÂNELE,116796,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:56:58",1002,969,4,9,20,505,475,1,9,20,494,11,1066,561,7,4,478,2,3,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",366,FÂNTÂNELE,116796,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:42",948,924,2,0,22,466,444,0,0,22,437,29,1050,584,4,0,416,7,0,0,3,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",102,"MUNICIPIUL REGHIN",114809,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:21",1357,1337,3,9,8,661,644,0,9,8,622,39,1500,839,199,133,156,46,67,10,9,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",103,"MUNICIPIUL REGHIN",114809,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:16",1273,1262,1,9,1,605,595,0,9,1,586,19,1400,795,153,88,212,43,61,10,12,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",101,"MUNICIPIUL REGHIN",114809,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:23",950,941,0,8,1,457,448,0,8,1,435,22,1050,593,131,60,163,26,50,5,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FOGARASI SAMUEL GĂNEŞTI",379,GĂNEŞTI,116938,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:35",782,754,2,0,26,498,471,1,0,26,486,12,830,332,22,28,403,26,5,0,1,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”G.COŞBUC”",54,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:37",1476,1452,4,10,10,773,754,0,10,9,720,53,1620,847,93,76,401,40,50,49,8,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”G.COŞBUC”",53,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:24:02",1354,1333,5,12,4,680,664,0,12,4,642,38,1490,810,97,86,334,26,56,31,4,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ GOGAN",243,BAHNEA,115307,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:35:03",419,403,0,6,10,228,212,0,6,10,205,23,415,187,8,48,128,15,4,1,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HĂRĂNGLAB",453,MICA,118209,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:44",636,627,0,5,4,340,331,0,5,4,305,35,700,360,17,41,238,1,3,4,0,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HODAC",415,HODAC,117426,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:41:57",1062,1053,0,6,3,662,653,0,6,3,616,46,1170,508,152,242,5,168,14,3,31,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HODAC",414,HODAC,117426,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:12:58",1007,998,0,5,4,588,579,0,5,4,547,41,1094,506,174,236,2,82,15,2,33,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ IDECIU DE JOS",429,"IDECIU DE JOS",117783,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:12:34",882,795,4,36,47,622,536,3,36,47,594,27,971,350,134,236,51,83,65,6,19,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ IERNUT",155,"ORAŞ IERNUT",117827,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:06:30",1215,1205,0,7,3,652,642,0,7,3,623,29,1330,678,206,149,76,118,34,30,8,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ IERNUT",156,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:48",1356,1335,0,12,9,757,736,0,12,9,703,54,1480,723,207,209,88,114,50,26,8,1
28,MUREŞ,"ŞCOALA GIMNAZIALA INV.”STROIESCU IOAN ”CRIŞ",342,DANEŞ,116493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:19",572,559,2,6,5,219,208,0,6,5,210,9,621,402,79,90,3,18,13,1,5,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”IOAN VLĂDUŢIU” - LUDUȘ",166,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:34",1299,1286,5,7,1,740,732,0,7,1,717,23,1440,700,260,207,110,66,38,8,12,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”IOAN VLĂDUŢIU” - LUDUȘ",167,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:01",1616,1607,1,4,4,874,866,0,4,4,853,21,1800,926,318,230,143,71,53,2,13,23
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”ION DACIAN”",495,SASCHIZ,119206,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:00",1385,1367,5,6,7,623,609,1,6,7,556,67,1495,872,119,286,9,117,22,2,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ JABENIŢA",531,SOLOVĂSTRU,119590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:44",995,970,4,14,7,591,570,0,14,7,549,42,1077,486,129,211,5,66,123,9,2,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LECHINŢA",159,"ORAŞ IERNUT",117827,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:14",710,703,1,4,2,425,418,1,4,2,390,35,780,355,96,93,6,172,13,5,5,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",66,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:04",1255,1243,6,6,0,647,641,0,6,0,644,3,1420,773,110,59,338,63,34,24,4,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",68,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:57:40",1390,1365,3,17,5,706,683,1,17,5,692,14,1519,813,94,80,425,25,28,27,4,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",69,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:35:20",1404,1387,1,11,5,759,743,0,11,5,731,28,1548,789,129,89,405,33,41,28,4,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",67,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:57",1387,1374,3,9,1,807,797,0,9,1,778,29,1530,723,166,124,313,52,49,57,5,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LIVIU REBREANU",75,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:57:12",1278,1257,5,10,6,729,713,0,10,6,691,22,1420,691,95,88,406,31,33,29,5,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LIVIU REBREANU",76,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:27",1306,1291,3,10,2,672,660,0,10,2,641,31,1373,701,119,84,302,59,35,35,4,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ MĂGHERANI",446,MĂGHERANI,118094,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:43",625,598,1,2,24,327,300,1,2,24,316,11,681,354,13,1,301,0,0,0,0,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ MĂRCULENI",281,BERENI,120511,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:32:36",334,305,1,0,28,195,166,1,0,28,193,2,370,175,3,0,189,1,0,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ MĂTRICI",354,EREMITU,116590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:51:35",752,747,1,4,0,358,354,0,4,0,337,21,828,470,28,1,300,5,0,0,0,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",46,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:09:31",1535,1531,0,4,0,791,787,0,4,0,780,11,1700,909,192,145,246,60,63,53,13,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",45,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:36",1461,1444,7,9,1,816,806,0,9,1,792,24,1600,784,207,143,284,38,51,51,15,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",47,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:37",1409,1396,7,5,1,722,716,0,5,1,700,22,1577,855,172,143,232,43,39,54,12,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",44,"MUNICIPIUL TÂRGU MUREŞ",114319,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:53:15",1522,1481,23,15,3,826,808,0,15,3,794,20,1660,834,196,109,332,50,55,36,12,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIRON NEAGU”",113,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:45:58",1270,1258,6,6,0,478,470,2,6,0,464,14,1400,922,126,93,61,82,80,7,6,9
