precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PREDESCU ANA-LOREDANA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","KIRSCH GABRIEL-FRANCISC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PATRAŞCU LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","VEŞTEA ADRIAN-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","FLORESCU GABRIEL-PARTIDUL S.O.S. ROMÂNIA-voturi","DARĂU AMBROZIE-IRINEU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"SCOALA GIMNAZIALA HARMAN",354,HĂRMAN,41088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:19",1731,1723,5,1,2,895,892,0,1,2,869,26,1900,1005,76,21,119,402,23,228
8,BRAŞOV,"SCOALA GIMNAZIALA HARMAN",353,HĂRMAN,41088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:19:04",906,898,1,6,1,906,898,1,6,1,847,59,2100,1194,62,29,103,395,31,227
8,BRAŞOV,"SCOALA GIMNAZIALA HARMAN",352,HĂRMAN,41088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:03",1972,1959,8,3,2,947,942,0,3,2,903,44,2129,1182,69,14,105,431,31,253
8,BRAŞOV,"SCOALA GIMNAZIALA LUNCA CALNICULUI COLONIE",402,PREJMER,41667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:05",1283,1274,1,5,3,574,566,0,5,3,545,29,1458,884,96,4,91,296,26,32
8,BRAŞOV,"SCOALA GIMNAZIALA LUNCA CALNICULUI SAT",401,PREJMER,41667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:03",1360,1347,0,9,4,698,685,0,9,4,682,16,1500,802,101,3,78,413,39,48
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ MĂGURA",387,MOIECIU,41471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:49",399,391,1,5,2,269,261,1,5,2,253,16,400,131,19,0,49,158,3,24
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ MOIECIU DE SUS",388,MOIECIU,41471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:24",792,782,1,9,0,507,498,0,9,0,485,22,900,393,17,1,71,296,13,87
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",126,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:38",1235,1227,0,8,0,591,583,0,8,0,540,51,1400,809,41,23,107,214,18,137
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",128,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:07",1339,1336,1,2,0,535,533,0,2,0,507,28,1500,965,42,23,124,187,18,113
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",127,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:34",1550,1541,2,7,0,707,700,0,7,0,680,27,1700,993,45,48,102,283,19,183
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",125,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:56",1276,1269,3,3,1,572,568,0,3,1,518,54,1400,828,38,23,83,233,25,116
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",129,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:34",904,896,2,5,1,407,401,0,5,1,385,22,1000,593,27,11,78,154,8,107
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",131,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:54",1417,1413,1,3,0,625,622,0,3,0,603,22,1600,975,46,30,121,229,16,161
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",124,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:35",1350,1343,7,0,0,565,565,0,0,0,551,14,1500,935,35,26,95,232,21,142
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1",130,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:43:01",986,974,2,10,0,432,422,0,10,0,384,17,1100,692,27,11,75,163,14,94
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",64,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:28",1459,1452,0,6,1,696,689,0,6,1,667,29,1600,896,63,33,106,256,34,175
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",62,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:30",1111,1106,1,4,0,499,495,0,4,0,462,37,1200,701,33,11,83,202,24,109
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",65,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:28",1466,1459,3,4,0,638,634,0,4,0,593,45,1600,962,44,33,103,252,17,144
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",61,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:53",1232,1225,1,6,0,586,580,0,6,0,559,27,1400,814,20,23,78,243,26,169
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",60,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:39",1123,1116,0,7,0,495,488,0,7,0,475,20,1200,705,27,19,93,190,18,128
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11",63,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:49",1178,1173,0,5,0,507,502,0,5,0,490,17,1300,793,36,27,82,202,19,124
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",54,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:25",1017,1011,0,6,0,438,432,0,6,0,419,19,1100,662,33,10,95,163,17,101
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",56,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:42",1308,1299,1,8,0,541,533,0,8,0,504,37,1400,859,54,17,107,178,31,117
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",53,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:33",1387,1378,4,5,0,624,619,0,5,0,603,21,1500,876,34,18,102,262,20,167
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",57,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:23",1281,1278,1,2,0,569,567,0,2,0,548,21,1400,831,36,19,99,210,27,157
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",55,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:22",836,829,0,7,0,289,282,0,7,0,275,6,900,605,28,6,49,114,14,64
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 11 „ST.O.IOSIF”",52,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:44",1130,1119,2,7,2,577,568,0,7,2,557,20,1300,723,33,47,75,226,16,160
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 12",28,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:44",1550,1524,9,16,1,693,675,1,16,1,675,18,1700,981,48,58,71,269,13,216
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 12",29,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:17",1387,1387,0,0,0,616,616,0,0,0,599,17,1500,884,37,32,63,262,27,178
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",164,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:28",1835,1788,23,10,14,866,841,1,10,14,828,28,2000,1144,63,31,111,305,38,280
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",166,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:09",1448,1440,5,3,0,660,657,0,3,0,635,25,1600,940,53,19,107,257,15,184
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",165,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:53",1436,1426,4,6,0,685,679,0,6,0,654,31,1600,915,54,29,112,259,28,172
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",163,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:08:57",1864,1784,24,56,0,839,783,0,56,0,756,21,2021,1244,35,19,96,280,24,302
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",167,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:00",1507,1494,3,10,0,668,658,0,10,0,657,11,1700,1032,52,16,128,247,33,181
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",141,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:17",1433,1426,2,5,0,629,624,0,5,0,595,34,1600,971,50,25,95,236,38,151
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",142,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:41:20",1529,1513,10,6,0,707,701,0,6,0,680,27,1701,994,53,22,99,294,17,195
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",147,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:06",1291,1278,1,8,4,608,596,0,8,4,580,24,1400,796,35,22,94,279,21,129
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",140,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:29",1614,1601,3,10,0,710,700,0,10,0,683,27,1800,1090,50,39,97,283,29,185
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",148,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:17",1173,1171,0,2,0,535,533,0,2,0,509,24,1300,765,43,24,60,236,23,123
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",145,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:26",828,818,0,10,0,390,380,0,10,0,375,15,900,510,26,17,64,161,16,91
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",150,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:56:19",1418,1413,0,5,0,716,711,0,5,0,688,23,1500,789,36,16,100,360,23,153
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",144,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:48",1264,1252,4,8,0,568,560,0,8,0,530,38,1404,836,55,28,80,216,15,136
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",143,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:09",1570,1562,3,5,0,704,699,0,5,0,667,37,1700,996,66,13,108,308,34,138
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",149,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:45:38",1668,1643,11,13,1,948,934,0,13,1,916,32,1800,852,46,26,89,429,27,299
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",146,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:01:15",1149,1141,2,6,0,510,504,0,6,0,481,29,1300,790,43,5,69,211,11,142
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 14",151,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:26",1520,1501,3,9,7,899,883,0,9,7,871,28,1600,701,54,17,82,421,30,267
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",25,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:45",1134,1126,0,7,1,489,481,0,7,1,471,18,1300,811,31,22,76,192,19,131
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",26,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:59",1143,1127,5,11,0,583,571,1,11,0,565,18,1300,717,28,109,62,210,16,140
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",21,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:31",1405,1400,0,5,0,636,631,0,5,0,613,23,1500,864,36,39,100,259,3,176
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",20,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:55:59",1606,1565,16,15,10,800,775,0,15,10,780,17,1712,915,56,45,117,307,15,240
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",24,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:44",1188,1181,0,7,0,501,494,0,7,0,483,18,1300,799,39,20,101,181,18,124
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",22,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:34",1350,1331,10,8,1,679,670,0,8,1,648,22,1500,821,38,42,97,263,16,192
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",23,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:21",1374,1355,8,10,1,672,661,0,10,1,628,25,1500,847,34,73,60,280,12,169
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",41,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:56",937,919,7,11,0,435,424,0,11,0,419,16,1000,565,25,19,59,165,17,134
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",40,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:39",1292,1285,0,7,0,655,648,0,7,0,633,22,1400,745,48,34,118,220,26,187
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",39,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:28:11",1082,1063,6,13,0,537,524,0,13,0,528,8,1200,664,27,33,89,200,20,159
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",42,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:00:19",1480,1467,3,10,0,678,668,0,10,0,651,27,1600,922,42,38,104,232,20,215
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",43,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:14",1392,1380,0,12,0,731,719,0,12,0,702,29,1500,769,49,35,117,282,11,208
8,BRAŞOV,"ȘCOALA GIMNAZIALA NR. 1 - COLEGIUL NAŢIONAL ”RADU NEGRU”",215,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:12",1084,1075,1,8,0,426,418,0,8,0,398,28,1200,774,32,13,152,118,20,63
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 - COLEGIUL NAŢIONAL ”RADU NEGRU”",216,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:04",1286,1261,4,5,16,494,473,0,5,16,465,29,1400,906,49,27,173,115,22,79
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR.1 CORP A2",395,"POIANA MĂRULUI",41621,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:32",1270,1237,3,16,14,931,900,1,16,14,901,30,1345,414,70,5,360,392,19,55
8,BRAŞOV,"ȘCOALĂ GIMNAZIALĂ NR.1 CORP B",396,"POIANA MĂRULUI",41621,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:56",987,971,0,9,7,630,614,0,9,7,585,45,1100,470,63,2,280,186,19,35
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1, CORPUL A (LÂNGĂ GRĂDINIŢĂ)",229,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:34",1290,1280,0,9,1,614,604,0,9,1,597,7,1400,796,39,162,84,201,11,100
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 CORPUL B",230,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:09",1342,1332,2,7,1,565,557,0,7,1,530,35,1500,935,45,59,156,202,17,51
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 CORPUL B",231,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:35",1250,1235,4,10,1,564,553,0,10,1,540,24,1400,836,33,94,132,164,21,96
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 CORPUL F",232,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:59",1855,1838,8,7,2,843,834,0,7,2,808,35,2000,1157,72,140,182,282,25,107
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",290,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:02",1390,1384,2,3,1,656,652,0,3,1,630,26,1500,844,37,3,240,246,39,65
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",289,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:17:37",1200,1193,1,5,1,551,545,0,5,1,522,29,1322,771,60,3,168,223,19,49
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",291,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:28",1367,1335,0,7,25,696,664,0,7,25,670,26,1500,804,50,7,263,257,26,67
8,BRAŞOV,"SCOALA GIMNAZIALA NR. 2",293,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:27",1698,1691,0,7,0,563,556,0,7,0,470,93,1900,1337,96,8,272,73,10,11
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",105,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:47",1338,1327,6,5,0,567,562,0,5,0,549,18,1500,933,42,29,117,210,18,133
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",101,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:20",1419,1403,2,13,1,617,603,0,13,1,589,28,1500,883,42,32,116,227,25,147
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",102,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:29",1397,1387,2,8,0,655,647,0,8,0,621,34,1500,845,29,42,98,253,23,176
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",103,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:47",1331,1322,1,6,2,608,600,0,6,2,568,40,1500,892,52,31,78,218,17,172
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",104,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:50",1465,1427,7,30,1,640,609,0,30,1,582,29,1600,989,43,34,89,228,27,161
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 2",106,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:53:03",1706,1697,1,8,0,753,745,0,8,0,717,36,1900,1147,41,37,114,279,36,210
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",67,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:50:00",1741,1715,10,16,0,793,777,0,16,0,771,22,1907,1114,54,23,115,279,18,282
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",68,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:31",802,792,0,10,0,416,406,0,10,0,401,15,900,484,22,16,47,156,22,138
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",69,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:51",1513,1496,7,10,0,699,689,0,10,0,665,34,1600,901,52,20,89,279,26,199
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",66,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:09",1414,1405,2,7,0,692,685,0,7,0,665,27,1500,808,41,26,101,271,17,209
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",46,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:01",1354,1342,5,7,0,639,632,0,7,0,623,16,1500,861,30,25,89,264,14,201
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",48,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:23",1507,1494,2,11,0,731,720,0,11,0,706,17,1600,860,63,25,116,319,21,162
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",50,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:58",1424,1413,3,8,0,675,667,0,8,0,652,23,1600,925,46,47,126,247,16,170
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",49,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:40",1319,1313,0,5,1,581,575,0,5,1,556,25,1500,918,34,37,97,249,14,125
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",45,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:35:06",1403,1383,12,8,0,654,646,0,8,0,646,8,1500,846,52,40,78,249,24,203
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",47,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:42",608,597,5,6,0,328,322,0,6,0,318,10,700,372,14,31,51,124,8,90
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",51,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:50",1415,1403,3,7,2,680,671,0,7,2,652,28,1600,920,42,45,107,252,30,176
8,BRAŞOV,"ȘCOALĂ GIMNAZIALĂ NR. 2 ÎNTRE-VAI",397,"POIANA MĂRULUI",41621,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:46",378,366,0,8,4,231,219,0,8,4,219,12,400,162,17,0,118,71,8,5
8,BRAŞOV,"ŞCOALA GIMNAZIALA NR. 3",197,"MUNICIPIUL CODLEA",40241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:52",1261,1237,2,14,8,497,475,0,14,8,468,22,1400,910,34,8,223,143,22,38
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",160,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:35",1390,1361,20,9,0,665,656,0,9,0,649,16,1500,835,34,10,47,240,10,308
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",156,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:59",1822,1802,11,9,0,933,924,0,9,0,889,44,2000,1067,38,19,104,370,27,331
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",159,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:58",1284,1278,0,6,0,693,687,0,6,0,665,15,1400,707,28,14,78,259,8,278
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",157,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:51",1564,1553,2,8,1,732,723,1,7,1,714,18,1700,968,62,15,123,272,24,218
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",155,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:21",1600,1583,8,7,2,818,809,0,7,2,792,26,1700,882,43,24,125,293,34,273
