precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"IFTIME VALERIU-PARTIDUL NAȚIONAL LIBERAL-voturi","TRUFIN LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CILIBIU EUSEBIU-LAURENŢIU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","AMARANDEI DOINA-PARTIDUL S.O.S. ROMÂNIA-voturi","LĂCĂTUŞU-ANDREI CRISTINA-ANETA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ANDRUŞ DĂNUŢ-voturi"
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 1 HILISEU HORIA",270,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:08",551,550,0,1,0,251,250,0,1,0,245,6,600,349,32,180,15,10,7,1
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 ORĂȘENI- DEAL, CORP B",222,CURTEŞTI,35759,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:29",960,957,0,3,0,482,479,0,3,0,467,15,1047,565,238,165,38,11,6,9
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 - ȘTIUBIENI",379,ŞTIUBIENI,39220,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:33:52",792,723,0,10,59,792,723,0,10,59,749,43,1661,869,151,314,209,16,50,9
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 1 UNGURENI",393,UNGURENI,39417,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:28",1113,1104,0,8,1,490,481,0,8,1,473,17,1205,715,196,179,69,5,20,4
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR.1 UNŢENI",399,UNŢENI,39532,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:08",951,922,1,6,22,490,462,0,6,22,462,28,1000,510,151,245,44,17,3,2
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.1 VLADENI DEAL",250,FRUMUŞICA,37324,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:03",1292,1289,0,3,0,606,603,0,3,0,579,27,1354,748,278,235,34,14,13,5
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.1 VORNICENI",423,VORNICENI,39836,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:31:42",1019,1013,0,5,1,484,478,0,5,1,459,25,1100,616,153,190,25,9,78,4
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",55,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:59",1204,1199,0,5,0,429,424,0,5,0,413,16,1295,866,199,112,49,30,14,9
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",53,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:37",1124,1112,1,11,0,464,453,0,11,0,433,31,1200,736,255,103,42,17,9,7
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",56,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:00:36",1219,1215,2,2,0,423,421,0,2,0,413,10,1305,882,204,117,45,16,14,17
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",54,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:01:14",595,577,0,18,0,246,228,0,18,0,235,11,600,354,120,66,23,15,10,1
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 CODRENI",319,MILEANCA,38321,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:54",245,233,0,4,8,144,132,0,4,8,136,8,300,156,51,43,18,1,11,12
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 - DARABANI",116,"ORAŞ DARABANI",35946,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:40",991,980,0,5,6,379,368,0,5,6,365,14,1100,721,260,59,15,9,7,15
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 FRUMUSICA",245,FRUMUŞICA,37324,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:00",657,653,0,4,0,287,283,0,4,0,277,10,700,413,141,102,14,7,11,2
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 GURANDA",244,DURNEŞTI,37217,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:34",896,873,0,0,23,437,414,0,0,23,411,26,954,517,247,109,26,9,15,5
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 HILISEU CRISAN",272,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:31",1101,1099,0,2,0,528,526,0,2,0,484,44,1200,672,52,316,63,43,6,4
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 IACOBENI",226,DÂNGENI,37057,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:01:04",995,956,0,11,28,495,456,0,11,28,480,13,1040,545,72,390,9,5,3,1
7,BOTOŞANI,"ŞCOALA GIMNAZIALA NR.2 MILETIN",338,PRĂJENI,38580,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:30",499,486,0,8,5,274,261,0,8,5,249,25,566,292,38,179,10,5,17,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 SAT ONEAGA",210,CRISTEŞTI,36907,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:58",1117,1078,0,9,30,542,503,0,9,30,521,21,1200,658,70,368,56,20,5,2
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 SUHARAU",369,SUHARĂU,38982,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:02",531,526,0,0,5,265,260,0,0,5,240,25,600,335,66,112,45,9,7,1
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 TUDOR VLADIMIRESCU",152,ALBEŞTI,36131,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:06",773,767,0,2,4,399,393,0,2,4,385,14,812,413,132,217,19,9,5,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 TUDOR VLADIMIRESCU",151,ALBEŞTI,36131,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:43",725,722,0,1,2,400,397,0,1,2,377,23,800,400,145,204,20,5,3,0
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 UNGURENI",394,UNGURENI,39417,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:31:09",1054,1052,0,2,0,485,483,0,2,0,464,21,1204,719,200,173,62,12,13,4
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.2 VATRA",282,HUDEŞTI,37770,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:17",823,795,0,1,27,479,451,0,1,27,463,16,873,394,206,225,22,1,2,7
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 3 BORZEŞTI",395,UNGURENI,39417,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:01",1102,1095,1,4,2,522,516,0,4,2,497,25,1200,678,105,294,87,3,6,2
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 3 IEZER",273,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:57",476,472,2,2,0,238,235,1,2,0,237,1,498,260,41,155,18,19,1,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.3 RADENI",247,FRUMUŞICA,37324,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:51",794,780,0,11,3,361,347,0,11,3,343,18,895,534,133,159,21,10,14,6
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.3 TUDOR VLADIMIRESCU",157,AVRĂMENI,36202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:31",630,619,0,3,8,336,325,0,3,8,323,13,756,420,63,211,22,4,23,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.4 STORESTI",248,FRUMUŞICA,37324,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:06",880,872,0,6,2,377,369,0,6,2,360,17,894,517,124,183,31,17,5,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.5 SENDRENI",249,FRUMUŞICA,37324,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:24",592,588,0,4,0,256,252,0,4,0,228,28,700,444,122,90,6,5,4,1
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 7",7,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:44",994,986,0,8,0,423,415,0,8,0,409,14,1279,856,192,152,22,9,19,15
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 7",6,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:43",1064,1053,4,7,0,435,428,0,7,0,421,14,1182,747,206,162,28,10,6,9
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ ”PETRE ŞUŞTER”",341,RĂCHIŢI,35839,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:04",1271,1253,0,8,10,736,718,0,8,10,720,16,1396,660,473,151,29,10,52,5
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”PETRU ZAMFIRESCU”",130,"ORAŞ FLĂMÂNZI",37280,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:11",491,483,0,7,1,214,206,0,7,1,201,13,569,355,151,23,15,2,9,1
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ PROF. OCTAVIAN IONESCU VORNICENI",421,VORNICENI,39836,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:16",1451,1444,1,4,2,715,708,1,4,2,678,37,1600,885,222,306,18,9,111,12
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",14,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:51",1294,1287,0,7,0,482,475,0,7,0,466,16,1166,684,212,164,37,11,30,12
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",13,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:08:29",1356,1350,0,6,0,549,543,0,6,0,533,16,1478,929,258,172,43,14,28,18
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",15,"MUNICIPIUL BOTOŞANI",35731,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:22:26",1195,1188,1,6,0,464,458,0,6,0,452,12,1300,836,227,137,41,18,16,13
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",68,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:48",910,896,0,7,7,384,370,0,7,7,375,9,1000,616,209,107,29,13,10,7
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",67,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:58:09",1247,1240,0,6,1,569,562,0,6,1,551,18,1404,835,311,148,39,15,27,11
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",69,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:46",1269,1259,3,7,0,541,534,0,7,0,527,14,1400,859,261,153,44,31,26,12
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” DOROHOI",89,"MUNICIPIUL DOROHOI",36006,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:15",1312,1301,4,7,0,533,526,0,7,0,510,23,1373,840,194,219,41,10,24,22
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ”SPIRU HARET” DOROHOI",90,"MUNICIPIUL DOROHOI",36006,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:02",910,902,1,6,1,412,405,0,6,1,402,10,984,572,169,165,31,15,16,6
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",39,"MUNICIPIUL BOTOŞANI",35731,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:39",1076,1074,0,2,0,383,381,0,2,0,377,6,1190,807,206,123,20,8,9,11
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",38,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:23",1036,1028,1,7,0,392,385,0,7,0,386,6,1200,808,190,132,31,12,15,6
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",36,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:29",565,561,0,4,0,229,225,0,4,0,224,5,700,471,112,80,17,3,9,3
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",37,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:52:54",1029,1020,0,9,0,447,438,0,9,0,433,13,1100,653,249,121,28,10,11,14
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",34,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:12",892,887,0,5,0,370,365,0,5,0,362,8,983,613,203,109,19,15,8,8
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",35,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:12",1367,1358,0,9,0,583,574,0,9,0,565,18,1493,910,296,182,38,23,8,18
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ” ȘTEFAN CEL MARE” DOROHOI",94,"MUNICIPIUL DOROHOI",36006,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:41:05",971,971,0,0,0,435,435,0,0,0,421,14,1100,665,172,161,34,21,13,20
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” DOROHOI",93,"MUNICIPIUL DOROHOI",36006,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:26:40",1036,1024,4,5,3,387,379,0,5,3,370,17,1087,700,126,185,20,14,16,9
7,BOTOŞANI,"SCOALA GORBANESTI",256,GORBĂNEŞTI,37459,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:50",746,735,0,7,4,439,428,0,7,4,413,26,800,361,110,271,15,11,2,4
7,BOTOŞANI,"SCOALA GOROVEI",403,VĂCULEŞTI,39612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:02",32,26,0,6,0,22,16,0,6,0,22,0,32,10,4,13,4,0,1,0
7,BOTOŞANI,"SCOALA GRIVITA",185,CORDĂRENI,36649,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:11:45",380,366,0,5,9,219,205,0,5,9,206,13,400,181,35,134,16,9,1,11
7,BOTOŞANI,"ȘCOALA GRIVIȚA",328,PĂLTINIŞ,38492,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:53",1378,1365,0,9,4,171,158,0,9,4,164,7,1500,1329,26,34,74,2,0,28
7,BOTOŞANI,"SCOALA IPOTEȘTI",304,"MIHAI EMINESCU",38063,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:33:11",529,513,2,2,12,348,333,1,2,12,340,8,600,252,58,251,15,10,5,1
7,BOTOŞANI,"ŞCOALAL BAJURA",118,"ORAŞ DARABANI",35946,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:41",1507,1492,0,5,10,612,597,0,5,10,582,30,1600,988,426,103,24,9,6,14
7,BOTOŞANI,"SCOALA LIBERTATEA",173,CĂLĂRAŞI,36499,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:23:48",347,340,0,2,5,214,207,0,2,5,201,13,406,192,14,153,18,4,11,1
7,BOTOŞANI,"ŞCOALA LIŞMĂNIŢA",120,"ORAŞ DARABANI",35946,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:37",531,520,0,11,0,257,246,0,11,0,243,14,689,432,175,41,9,6,0,12
7,BOTOŞANI,"SCOALA LIVENI",300,MANOLEASA,37958,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:55",565,558,2,5,0,226,221,0,5,0,218,8,600,374,47,132,19,7,5,8
7,BOTOŞANI,"SCOALA LOTURI",301,MANOLEASA,37958,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:24:21",162,155,0,7,0,78,71,0,7,0,75,3,200,122,11,55,4,2,2,1
7,BOTOŞANI,"ȘCOALA MĂNĂSTIREA DOAMNEI",221,CURTEŞTI,35759,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:27:46",1322,1312,2,3,5,704,696,0,3,5,696,8,1400,696,375,229,55,17,12,8
7,BOTOŞANI,"SCOALA MANOLEASA",297,MANOLEASA,37958,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:50:55",523,514,1,0,8,242,233,1,0,8,230,12,550,308,27,170,9,7,9,8
7,BOTOŞANI,"SCOALA ”MIHAIL SADOVEANU”, CORP B",286,IBĂNEŞTI,37823,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:27:53",702,686,0,5,11,394,378,0,5,11,386,8,800,406,251,80,33,13,4,5
7,BOTOŞANI,"SCOALA ”MIHAIL SADOVEANU”, CORP B",285,IBĂNEŞTI,37823,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:55:21",744,729,0,5,10,460,445,0,5,10,445,15,800,340,258,140,23,11,2,11
7,BOTOŞANI,"SCOALA MIHALASENI",314,MIHĂLĂŞENI,38241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:20",1703,1684,0,3,16,374,355,0,3,16,370,4,1852,1478,155,200,8,4,2,1
7,BOTOŞANI,"ȘCOALA MLENĂUȚI",281,HUDEŞTI,37770,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:54",538,519,0,3,16,289,270,0,3,16,284,5,600,311,140,109,17,7,6,5
7,BOTOŞANI,"SCOALA MURGUTA",236,DOBÂRCENI,37100,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:04",400,394,0,6,0,255,249,0,6,0,246,9,433,178,66,146,24,4,6,0
7,BOTOŞANI,"SCOALA NASTASE",315,MIHĂLĂŞENI,38241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:59",343,326,0,2,15,201,184,0,2,15,193,8,400,199,38,134,16,4,1,0
7,BOTOŞANI,"SCOALA NEGRESTI",316,MIHĂLĂŞENI,38241,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:05:30",390,368,0,2,20,245,223,0,2,20,234,11,400,155,44,162,15,10,2,1
7,BOTOŞANI,"SCOALA NR.1 BUCECEA",108,"ORAŞ BUCECEA",36453,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:02",779,754,1,10,14,390,365,1,10,14,378,12,810,420,141,198,23,11,5,0
7,BOTOŞANI,"SCOALA NR. 1 ROMA",354,ROMA,38811,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:42",1446,1435,1,0,10,717,707,0,0,10,677,40,1600,883,302,271,40,13,39,12
7,BOTOŞANI,"SCOALA NR.2 BUCECEA",110,"ORAŞ BUCECEA",36453,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:57",1551,1532,0,2,17,724,705,0,2,17,694,30,1700,976,178,425,40,36,6,9
7,BOTOŞANI,"SCOALA NR.2 ROMA",355,ROMA,38811,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:21:32",989,970,0,3,16,574,555,0,3,16,547,27,1100,526,254,221,28,12,24,8
7,BOTOŞANI,"SCOALA O. BANCILA",191,CORNI,36756,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:45",1284,1283,1,0,0,572,572,0,0,0,547,25,1400,828,83,319,63,17,59,6
7,BOTOŞANI,"SCOALA O. BANCILA",192,CORNI,36756,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:09:42",878,875,1,2,0,424,422,0,2,0,402,21,1008,584,66,253,34,16,32,1
7,BOTOŞANI,"SCOALA PLESANI",174,CĂLĂRAŞI,36499,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:51:20",496,481,0,6,9,264,249,0,6,9,252,12,580,316,23,157,53,5,12,2
7,BOTOŞANI,"SCOALA PODENI",189,CORLĂTENI,36676,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:10:04",329,323,0,4,2,180,174,0,4,2,172,8,348,168,24,107,23,15,2,1
7,BOTOŞANI,"SCOALA POIANA 2",167,BRĂEŞTI,36373,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:56:32",364,350,0,5,9,250,236,0,5,9,224,26,390,140,55,82,76,6,2,3
7,BOTOŞANI,"ŞCOALA POPENI",168,BRĂEŞTI,36373,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:42",220,208,0,9,3,146,134,0,9,3,139,7,220,74,36,90,8,1,2,2
7,BOTOŞANI,"SCOALA PRIMARA BADIUTI",140,"ORAŞ ŞTEFĂNEŞTI",39168,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:21:51",849,824,0,11,14,431,406,0,11,14,397,34,900,469,262,93,31,8,2,1
7,BOTOŞANI,"SCOALA PRIMARA ”DUMITRU POMPAS” BALINTI",265,HAVÂRNA,37547,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:19:25",345,342,0,1,2,113,110,0,1,2,108,5,360,247,43,41,18,2,3,1
7,BOTOŞANI,"ȘCOALA PRIMARĂ ”GHEORGHE PRICOP”",129,"ORAŞ FLĂMÂNZI",37280,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:00:46",467,458,0,5,4,201,192,0,5,4,194,7,500,299,149,20,13,4,6,2
7,BOTOŞANI,"ȘCOALA PRIMARĂ „IOAN ŞI NATALIA CORBU” DĂMILENI",215,CRISTINEŞTI,36952,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:36",260,241,0,12,7,157,141,0,9,7,147,10,301,144,49,65,22,6,3,2
7,BOTOŞANI,"SCOALA PRIMARĂ NR 1",358,ROMÂNEŞTI,38848,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:03",487,468,0,6,13,266,247,0,6,13,252,14,506,240,136,102,3,5,3,3
7,BOTOŞANI,"SCOALA PRIMARA NR.1 ALBESTI",146,ALBEŞTI,36131,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:10",617,600,0,9,8,391,374,0,9,8,363,28,650,259,134,202,14,9,2,2
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 1 CUCUTENI",243,DURNEŞTI,37217,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:33",660,637,0,3,20,411,388,0,3,20,398,13,700,289,269,95,19,7,4,4
7,BOTOŞANI,"ŞCOALA PRIMARĂ NR. 1 HORIA",323,MITOC,38376,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:14:39",380,379,0,0,1,208,207,0,0,1,192,16,446,238,61,113,12,3,1,2
7,BOTOŞANI,"SCOALA PRIMARA NR. 1 SAT CRISTESTI , DENUMIRE UZUALA SCOALA DIN GHILANESTI",209,CRISTEŞTI,36907,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:42:21",476,451,0,8,17,281,256,0,8,17,273,8,500,219,120,115,25,10,1,2
7,BOTOŞANI,"SCOALA PRIMARĂ NR.1 TIMUȘ SAT TIMUȘ",156,AVRĂMENI,36202,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:14:56",558,531,0,15,12,336,309,0,15,12,326,8,600,264,50,230,19,6,20,1
7,BOTOŞANI,"SCOALA PRIMARĂ NR. 2",239,DRĂGUŞENI,37173,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:31",889,889,0,0,0,211,211,0,0,0,192,19,1001,790,42,124,8,3,7,8
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 2 BOZIENI",136,"ORAŞ SĂVENI",36060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:05",229,216,0,9,4,115,102,0,9,4,114,1,300,185,13,93,4,1,3,0
7,BOTOŞANI,"SCOALA PRIMARA NR.2 BUIMACENI",147,ALBEŞTI,36131,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:12:24",608,603,0,3,2,357,352,0,3,2,341,16,650,293,156,158,19,3,2,3
7,BOTOŞANI,"SCOALA PRIMARA NR.2 CERCHEJENI",164,BLÂNDEŞTI,39983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:26",653,628,1,11,13,383,358,1,11,13,363,20,700,317,100,116,96,5,45,1
7,BOTOŞANI,"ŞCOALA PRIMARĂ NR. 2 COTU",183,COPĂLĂU,36569,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:30:06",493,480,0,0,13,248,235,0,0,13,239,9,531,283,144,70,12,4,8,1
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 2 DEALU CRUCII",424,VORNICENI,39836,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:02:31",270,265,0,5,0,135,130,0,5,0,133,2,310,175,27,72,21,7,6,0
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR.2 GHIRENI",205,COŢUŞCA,36809,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:59",273,259,0,6,8,273,259,0,6,8,259,14,700,427,72,165,7,8,4,3
7,BOTOŞANI,"ŞCOALA PRIMARĂ NR. 2 LUNCA",410,"VÂRFU CÂMPULUI",39694,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:06",679,668,0,6,5,331,320,0,6,5,318,13,800,469,168,95,42,7,3,3
7,BOTOŞANI,"ŞCOALA PRIMARĂ NR.2 MÂNĂSTIRENI",401,UNŢENI,39532,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:45:03",620,609,0,8,3,280,269,0,8,3,267,13,686,406,64,131,49,19,4,0
