precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALEXE COSTEL-PARTIDUL NAȚIONAL LIBERAL-voturi","OSTAFICIUC MARIUS-EUGEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COJOCARU PETRU-BOGDAN-PARTIDUL SOCIAL DEMOCRAT-voturi","REBENCIUC CEZAR-IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi","MOVILĂ PETRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÂNTEA PAVEL-GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","RĂŢOI IULIANA-PARTIDUL PRO ROMÂNIA-voturi","APOSTOLACHE ADRIAN-ŞTEFAN-PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"SAT SCOBINTI, SEDIU SCOALA ZVARICI- SCOBINTI",657,SCOBINŢI,98998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:33:07",259,247,0,12,0,129,117,0,12,0,121,8,300,171,77,11,23,6,4,0,0,0
24,IAŞI,"SAT STICLARIA, SEDIU SCOALA REDIU",661,SCOBINŢI,98998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:08:07",285,285,0,0,0,112,112,0,0,0,106,6,300,188,69,16,16,4,1,0,0,0
24,IAŞI,"SAT STICLARIA, SEDIU SCOALA STICLARIA",660,SCOBINŢI,98998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:15",1277,1268,0,9,0,600,591,0,9,0,548,52,1400,800,378,67,70,12,17,0,2,2
24,IAŞI,"SAT .ZAGAVIA ,CU SEDIUL LA SCOALA ZAGAVIA",662,SCOBINŢI,98998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:59",949,940,0,9,0,437,428,0,9,0,403,34,1000,563,269,39,55,12,19,4,4,1
24,IAŞI,"SCAOALA VALEA LUNGA",506,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:14",297,288,1,8,0,143,135,0,8,0,133,10,400,257,74,16,21,4,10,2,3,3
24,IAŞI,"SC. GIMNAZIALA GROZESTI",483,GROZEŞTI,97394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:38",943,888,0,5,50,504,449,0,5,50,477,19,1000,504,101,36,314,12,1,7,4,2
24,IAŞI,"SCOALA BELCEŞTI",344,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:26",989,977,4,8,0,434,429,0,5,0,411,23,1100,666,69,29,247,12,43,9,2,0
24,IAŞI,"SCOALA BELCEŞTI",345,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:17",1276,1274,1,1,0,525,524,0,1,0,507,18,1400,875,90,33,324,10,41,6,3,0
24,IAŞI,"SCOALA BLAGESTI",284,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:10",1113,1107,1,5,0,504,499,0,5,0,476,23,1200,698,124,32,236,18,30,5,31,0
24,IAŞI,"SCOALA BOSTENI",285,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:27",1264,1260,0,4,0,591,587,0,4,0,552,0,1400,767,178,40,154,13,16,4,143,4
24,IAŞI,"ŞCOALA BRĂDICEŞTI",440,DOLHEŞTI,96904,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:25",724,698,0,5,21,393,367,0,5,21,372,21,800,407,250,11,98,1,7,3,0,2
24,IAŞI,"SCOALA CIRJOAIA",407,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:47:04",1306,1304,0,2,0,523,521,0,2,0,488,35,1400,877,134,72,250,12,19,1,0,0
24,IAŞI,"SCOALA CLASELE I-IV COMARNA II",393,COMARNA,96370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:12",1048,1023,0,6,19,396,371,0,6,19,384,12,1100,704,244,13,105,3,14,0,2,3
24,IAŞI,"SCOALA CLASELE I-VII COMARNA I-CORP C2",392,COMARNA,96370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:59",793,775,0,12,6,158,140,0,12,6,151,7,900,742,85,9,48,3,3,3,0,0
24,IAŞI,"ŞCOALA COSIŢENI",307,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:55",276,271,0,5,0,131,126,0,5,0,121,10,300,169,70,12,26,2,10,1,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV",358,BRĂEŞTI,96058,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:08",212,203,0,7,2,112,103,0,7,2,107,5,212,100,2,4,94,1,6,0,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV",504,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:47",352,344,1,7,0,174,167,0,7,0,168,6,400,226,93,39,16,10,3,1,5,1
24,IAŞI,"SCOALA CU CLASELE I-IV ALEXANDRU CEL BUN",771,VLĂDENI,100148,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:28",394,389,0,5,0,210,205,0,5,0,200,10,400,190,96,9,84,5,5,0,1,0
24,IAŞI,"SCOALA CU CLASELE I-IV BRĂTULENI",547,MIROSLAVA,97919,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:37",342,335,0,7,0,173,166,0,7,0,165,8,400,227,86,30,18,7,14,2,2,6
24,IAŞI,"SCOALA CU CLASELE I-IV BROSTENI",773,VLĂDENI,100148,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:00",305,299,0,6,0,166,160,0,6,0,159,7,400,234,69,16,64,5,5,0,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV GURA-BIDILITEI",760,VÂNĂTORI,100086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:45:29",488,475,0,13,0,253,240,0,13,0,240,13,500,247,83,12,127,9,6,1,1,1
24,IAŞI,"SCOALA CU CLASELE I-IV IACOBENI",774,VLĂDENI,100148,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:03:27",178,169,0,9,0,90,81,0,9,0,85,5,200,110,23,7,48,2,5,0,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV SALA 1",672,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:25",796,778,0,18,0,460,442,0,18,0,440,20,800,340,161,25,225,19,6,0,3,1
24,IAŞI,"ŞCOALA CU CLASELE I - IV SOLONEŢ",354,BIVOLARI,95943,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:44",439,434,0,5,0,192,187,0,5,0,184,8,500,308,52,11,98,7,14,0,0,2
24,IAŞI,"SCOALA CU CLASELE I-VIII BORSA",772,VLĂDENI,100148,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:05",656,652,0,4,0,318,314,0,4,0,301,17,712,394,101,13,164,6,14,0,1,2
24,IAŞI,"ȘCOALA CU CLASELE I-VIII CRIVEȘTI",759,VÂNĂTORI,100086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:29",1216,1185,0,19,12,662,631,0,19,12,617,45,1300,638,190,74,322,18,8,1,3,1
24,IAŞI,"SCOALA CU CLASELE I-VIII NR.1 TODIRESTI CORP A",699,TODIREŞTI,99539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:25",994,987,0,2,5,477,470,0,2,5,431,24,1100,645,241,23,104,20,32,3,5,3
24,IAŞI,"ȘCOALA CU CLASELE I-VIII NR.1 TODIREȘTI CORP A",701,TODIREŞTI,99539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:57",1200,1190,0,4,6,566,556,0,4,6,528,38,1300,734,332,0,107,25,54,4,4,2
24,IAŞI,"SCOALA CU CLASELE I-VIII SALA NR.1",673,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:48:25",501,497,0,4,0,294,290,0,4,0,281,13,600,306,52,35,167,6,14,1,6,0
24,IAŞI,"SCOALA CUCOVA",679,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:52:22",143,130,0,9,4,143,130,0,9,4,70,5,200,125,13,4,48,3,2,0,0,0
24,IAŞI,"ŞCOALA CURAGĂU",395,COMARNA,96370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:23",131,124,0,7,0,83,76,0,7,0,78,5,200,117,19,4,51,1,3,0,0,0
24,IAŞI,"ŞCOALA FRĂSULENI",765,VICTORIA,100004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:18:01",324,313,0,6,5,186,175,0,6,5,177,9,400,214,68,14,67,9,12,2,3,2
24,IAŞI,"ŞCOALA FRĂSULENI",766,VICTORIA,100004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:26",256,245,0,9,2,128,117,0,9,2,119,9,300,172,50,6,47,10,3,1,2,0
24,IAŞI,"ŞCOALA FRENCIUGI",443,DRĂGUŞENI,100308,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:05",424,415,0,5,4,227,218,0,5,4,221,6,500,273,100,24,70,10,15,0,1,1
24,IAŞI,"SCOALA GĂNEŞTI",513,"ION NECULCE",95499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:32",623,617,0,4,2,305,299,0,4,2,284,21,700,395,37,25,185,16,10,4,7,0
24,IAŞI,"ŞCOALA GENERALĂ",668,SIREŢEL,99101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:14",1091,1087,0,4,0,559,555,0,4,0,536,18,1200,626,105,63,327,17,15,0,8,1
24,IAŞI,"ŞCOALA GENERALĂ",667,SIREŢEL,99101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:50",995,992,0,3,0,497,494,0,3,0,488,9,1100,603,85,71,303,10,9,2,8,0
24,IAŞI,"SCOALA GENERALA BIRLESTI",451,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:55",624,621,0,3,0,342,339,0,3,0,329,13,700,358,185,18,104,4,6,11,1,0
24,IAŞI,"SCOALA GENERALA BOHOTIN",617,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:11",1266,1257,0,5,4,509,500,0,5,4,472,37,1400,891,96,78,233,17,30,1,7,10
24,IAŞI,"SCOALA GENERALĂ CĂUESTI",684,ŞCHEIA,99290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:45:44",419,415,0,4,0,216,212,0,4,0,206,10,500,284,60,22,91,3,29,1,0,0
24,IAŞI,"SCOALA GENERALĂ CIOCA-BOCA",685,ŞCHEIA,99290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:17",437,428,0,9,0,232,223,0,9,0,215,17,500,268,87,6,112,2,5,1,1,1
24,IAŞI,"SCOALA GENERALA CIRNICENI",737,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:05",1281,1275,1,5,0,641,636,0,5,0,613,28,1400,759,172,31,366,18,17,4,4,1
24,IAŞI,"ŞCOALA GENERALĂ CRISTEŞTI",359,BRĂEŞTI,96058,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:17",822,780,0,15,27,455,413,0,15,27,432,23,900,445,16,12,324,13,57,4,3,3
24,IAŞI,"SCOALA GENERALA ” DIMITRIE STURDZA ”POPESTI",588,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:13:12",933,911,1,12,9,505,484,0,12,9,484,15,996,496,175,146,103,19,21,2,15,3
24,IAŞI,"SCOALA GENERALA ”DIMITRIE STURDZA”POPESTI",589,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:19:52",916,895,2,6,13,533,514,0,6,13,501,32,1000,467,147,169,123,27,23,0,10,2
24,IAŞI,"SCOALA GENERALA ERBICENI CORP CLADIRE",449,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:04",943,930,0,5,8,510,497,0,5,8,482,20,1000,498,254,27,179,11,7,1,3,0
24,IAŞI,"SCOALA GENERALA ERBICENI CORP CLADIRE",450,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:05",1057,1045,0,1,11,550,538,0,1,11,518,32,1100,550,268,37,182,13,10,6,2,0
24,IAŞI,"SCOALA GENERALA GARABET IBRAILEANU",312,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:49:27",1243,1233,1,8,1,483,474,0,8,1,468,15,1300,817,192,59,155,18,25,4,6,9
24,IAŞI,"SCOALA GENERALA GARABET IBRAILEANU",313,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:55",1049,1043,0,6,0,483,477,0,6,0,467,16,1100,617,206,42,170,8,23,4,9,5
24,IAŞI,"ŞCOALA GENERALĂ HUMOSU",669,SIREŢEL,99101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:04",653,645,0,7,1,382,374,0,7,1,360,22,700,318,29,15,310,4,2,0,0,0
24,IAŞI,"SCOALA GENERALA ION CREANGA",311,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:31",843,830,0,11,2,339,326,0,11,2,319,20,900,561,99,19,168,8,17,0,4,4
24,IAŞI,"SCOALA GENERALA ION CREANGA",310,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:09",1575,1552,2,7,14,751,729,1,7,14,731,20,1600,849,366,63,233,21,27,5,12,4
24,IAŞI,"ŞCOALA GENERALĂ ISAIIA",618,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:39",106,98,0,8,0,106,98,0,8,0,96,8,300,194,30,13,43,3,3,0,2,2
24,IAŞI,"SCOALA GENERALA LUNCASI",488,HĂLĂUCEŞTI,97438,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:09",766,751,1,2,12,306,295,0,2,9,298,8,800,494,146,54,39,29,25,1,2,2
24,IAŞI,"SCOALA GENERALĂ MĂNĂSTIREA",426,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:49",853,843,0,0,10,398,388,0,0,10,368,30,900,502,163,41,137,17,3,5,0,2
24,IAŞI,"SCOALA GENERALA MIHAIL KOGALNICEANU",738,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:46",1152,1150,0,1,1,509,507,0,1,1,485,24,1300,791,33,59,364,10,12,2,2,3
24,IAŞI,"ŞCOALA GENERALĂ NR.1 MOLDOVENI",437,DOBROVĂŢ,96888,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:37",1056,1010,2,7,37,562,518,0,7,37,511,51,1200,638,73,44,352,18,18,1,4,1
24,IAŞI,"SCOALA GENERALA NR. 1. SAT.COARNELE CAPREI",388,"COARNELE CAPREI",96334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:50",778,707,0,10,61,517,446,0,10,61,501,16,800,283,283,10,193,6,8,1,0,0
24,IAŞI,"SCOALA GENERALA NR.1. SAT.COARNELE CAPREI",387,"COARNELE CAPREI",96334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:48",1017,943,0,25,49,672,598,0,25,49,635,37,1000,328,370,15,225,12,9,1,1,2
24,IAŞI,"ŞCOALA GENERALA RADUCANENI",615,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:04",1305,1296,0,1,8,514,505,0,1,8,492,22,1400,886,152,29,266,6,26,2,4,7
24,IAŞI,"ȘCOALA GENERALĂ RĂDUCĂNENI",614,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:24",1519,1500,0,5,14,535,516,0,5,14,505,30,1600,1065,180,12,256,13,38,2,2,2
24,IAŞI,"ȘCOALA GENERALĂ RĂDUCĂNENI",613,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:23",1243,1228,0,2,13,502,487,0,2,13,472,16,1400,898,156,23,231,13,46,1,1,1
24,IAŞI,"ŞCOALA GENERALA SAT. ARAMA",389,"COARNELE CAPREI",96334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:02",540,501,0,15,24,368,329,0,15,24,335,31,500,134,191,5,118,5,13,2,1,0
24,IAŞI,"ŞCOALA GENERALA SAT. PETROSICA",390,"COARNELE CAPREI",96334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:36:45",64,58,0,5,1,41,35,0,5,1,41,0,100,59,33,0,6,0,2,0,0,0
24,IAŞI,"SCOALA GENERALĂ SATU-NOU",687,ŞCHEIA,99290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:02",290,283,0,7,0,143,136,0,7,0,134,9,300,156,40,12,74,3,5,0,0,0
24,IAŞI,"ŞCOALA GENERALĂ SLOBOZIA",670,SIREŢEL,99101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:51",694,685,0,5,4,426,417,0,5,4,408,18,700,274,45,34,312,4,1,3,7,2
24,IAŞI,"SCOALA GENERALA TOTOESTI",454,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:52",1345,1339,0,5,1,693,687,0,5,1,644,43,1502,815,283,55,259,22,14,6,3,2
24,IAŞI,"SCOALA GIMNAZIALA",464,GORBAN,97189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:32",645,625,0,12,8,326,306,0,12,8,297,20,700,370,119,17,138,8,11,0,4,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” ALECU RUSSO”",215,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:15",963,960,0,3,0,437,434,0,3,0,428,9,1100,663,118,44,95,16,95,5,10,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",214,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:31",1122,1116,0,6,0,304,298,0,6,0,292,6,1200,902,78,24,71,9,66,3,5,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",213,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:10",1188,1181,1,6,0,505,499,0,6,0,489,16,1300,795,122,48,130,17,105,3,9,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",210,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:05",1053,1043,1,9,0,435,426,0,9,0,427,8,1200,765,82,53,103,18,103,7,9,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",211,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:40",1147,1143,0,4,0,518,514,0,4,0,503,15,1300,782,138,60,119,18,97,7,22,42
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",212,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:10",1271,1261,4,6,0,462,456,0,6,0,447,15,1400,938,111,42,93,22,117,13,12,37
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",87,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:00",1211,1202,1,8,0,537,529,0,8,0,532,5,1300,763,132,41,159,29,109,9,15,38
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",85,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:29",999,995,0,4,0,373,373,0,0,0,351,22,1100,720,90,45,90,10,66,6,14,30
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",88,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:39",1144,1135,3,6,0,390,384,0,6,0,381,9,1300,910,113,44,82,92,15,17,2,16
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",86,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:24:24",1175,1171,1,3,0,517,514,0,3,0,500,17,1300,783,126,44,150,8,99,11,15,47
24,IAŞI,"ŞCOALA GIMNAZIALĂ ALEXENI",718,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:06",622,620,0,2,0,224,222,0,2,0,206,18,700,476,35,22,128,10,11,0,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",299,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:55",717,710,2,2,3,251,246,0,2,3,246,5,800,548,161,21,40,8,8,1,2,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",301,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:59",897,894,0,2,1,403,400,0,2,1,385,18,1000,597,262,30,48,15,13,4,9,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",300,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:28",1133,1126,2,1,4,449,445,0,1,3,402,47,1200,751,294,29,61,6,4,2,5,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",302,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:01",1019,1009,1,2,7,499,490,0,2,7,483,16,1100,601,352,40,57,11,18,0,3,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ AL.I. CUZA",303,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:13",1616,1603,0,2,11,569,567,0,2,0,552,17,1802,1218,365,45,87,14,26,2,8,5
24,IAŞI,"ȘCOALA GIMNAZIALĂ AL.I.CUZA",304,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:19",1167,1155,1,3,8,546,535,0,3,8,524,22,1300,754,346,46,87,21,18,2,2,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODA DIN SAT ARONEANU",325,ARONEANU,95747,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:55",1803,1760,6,21,16,1129,1090,2,21,16,1102,27,1900,771,504,114,159,40,201,31,31,22
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT DOROBANȚ",326,ARONEANU,95747,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:01:42",1278,1258,1,5,14,691,672,0,5,14,661,30,1400,709,301,95,69,26,131,16,13,10
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT REDIU ALDEI",327,ARONEANU,95747,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:33",401,379,0,8,14,278,256,0,8,14,263,15,400,122,206,11,20,8,12,5,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",638,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:03",1613,1612,0,1,0,143,142,0,1,0,138,5,1800,1657,56,27,32,3,16,2,2,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",640,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:31",1633,1630,0,3,0,131,128,0,3,0,126,5,1800,1669,56,25,24,6,5,8,1,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",639,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:30",1637,1635,0,2,0,131,129,0,2,0,126,5,201,70,55,20,23,3,16,1,4,4
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",637,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:51",1611,1606,1,2,2,229,225,0,2,2,216,13,1800,1571,102,15,57,4,33,1,3,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ BĂLUȘEȘTI",424,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:39",152,146,0,6,0,91,85,0,6,0,88,3,200,109,42,6,33,4,1,2,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ BIVOLARI CORP A",352,BIVOLARI,95943,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:12",883,876,0,0,7,416,409,0,0,7,376,40,1000,552,135,43,158,10,16,2,2,10
24,IAŞI,"ȘCOALA GIMNAZIALĂ BIVOLARI CORP A",353,BIVOLARI,95943,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:14",916,904,0,1,11,381,369,0,1,11,359,22,1000,619,104,26,174,9,32,1,2,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ BODEŞTI",643,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:20",362,361,0,1,0,172,171,0,1,0,147,25,400,228,53,5,62,6,9,10,2,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",130,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:59:54",1209,1198,3,8,0,446,438,0,8,0,423,23,1300,853,113,58,98,18,88,5,12,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",131,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:51",1488,1446,20,10,12,595,573,0,10,12,579,16,1600,1005,139,48,100,19,165,8,10,90
