county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","RĂCIANU DANIEL-voturi","RĂCIANU DANIEL-mandate-faza-1","RĂCIANU DANIEL-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","GAFIŢA-CIUDIN VASILE-voturi","GAFIŢA-CIUDIN VASILE-mandate-faza-1","GAFIŢA-CIUDIN VASILE-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-voturi","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-mandate-faza-1","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-mandate-faza-2","OBREJA GHEORGHE-voturi","OBREJA GHEORGHE-mandate-faza-1","OBREJA GHEORGHE-mandate-faza-2","DRĂGĂNESCU DUMITRU-voturi","DRĂGĂNESCU DUMITRU-mandate-faza-1","DRĂGĂNESCU DUMITRU-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ROMÂNIA SOCIALISTĂ-voturi","ROMÂNIA SOCIALISTĂ-mandate-faza-1","ROMÂNIA SOCIALISTĂ-mandate-faza-2","DĂMOC ŞTEFAN-voturi","DĂMOC ŞTEFAN-mandate-faza-1","DĂMOC ŞTEFAN-mandate-faza-2","PARTIDUL PROGRESIST-voturi","PARTIDUL PROGRESIST-mandate-faza-1","PARTIDUL PROGRESIST-mandate-faza-2","PETRESCU DRAGOMIR-voturi","PETRESCU DRAGOMIR-mandate-faza-1","PETRESCU DRAGOMIR-mandate-faza-2","ILADE VASILE-voturi","ILADE VASILE-mandate-faza-1","ILADE VASILE-mandate-faza-2","PARTIDUL ROMÂNIA NOASTRĂ-voturi","PARTIDUL ROMÂNIA NOASTRĂ-mandate-faza-1","PARTIDUL ROMÂNIA NOASTRĂ-mandate-faza-2","UNGUREANU MIHAI-voturi","UNGUREANU MIHAI-mandate-faza-1","UNGUREANU MIHAI-mandate-faza-2","LEHĂDUŞ ALIN-ŞTEFAN-voturi","LEHĂDUŞ ALIN-ŞTEFAN-mandate-faza-1","LEHĂDUŞ ALIN-ŞTEFAN-mandate-faza-2","LUCA-MOISE FLORENTINA-voturi","LUCA-MOISE FLORENTINA-mandate-faza-1","LUCA-MOISE FLORENTINA-mandate-faza-2","ACATRINEI DIANA-NICOLETA-voturi","ACATRINEI DIANA-NICOLETA-mandate-faza-1","ACATRINEI DIANA-NICOLETA-mandate-faza-2","UNIUNEA ARMENILOR DIN ROMÂNIA-voturi","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-2","ŢUŢU SORIN-voturi","ŢUŢU SORIN-mandate-faza-1","ŢUŢU SORIN-mandate-faza-2","ANDONESCU ANTOANETA-voturi","ANDONESCU ANTOANETA-mandate-faza-1","ANDONESCU ANTOANETA-mandate-faza-2","BĂDÎNGĂ CRISTINEL AUREL-voturi","BĂDÎNGĂ CRISTINEL AUREL-mandate-faza-1","BĂDÎNGĂ CRISTINEL AUREL-mandate-faza-2","VRÎNCEANU MARIA-voturi","VRÎNCEANU MARIA-mandate-faza-1","VRÎNCEANU MARIA-mandate-faza-2","PINTILIE CORNELIU-voturi","PINTILIE CORNELIU-mandate-faza-1","PINTILIE CORNELIU-mandate-faza-2","MAFTIŢA VIORICA-voturi","MAFTIŢA VIORICA-mandate-faza-1","MAFTIŢA VIORICA-mandate-faza-2","CEOMEICĂ IOAN-voturi","CEOMEICĂ IOAN-mandate-faza-1","CEOMEICĂ IOAN-mandate-faza-2","BRAIŞ VASILE-voturi","BRAIŞ VASILE-mandate-faza-1","BRAIŞ VASILE-mandate-faza-2","MONU MIHAELA-voturi","MONU MIHAELA-mandate-faza-1","MONU MIHAELA-mandate-faza-2","ANGHEL VASILE-voturi","ANGHEL VASILE-mandate-faza-1","ANGHEL VASILE-mandate-faza-2","DEDIU BRÎNDUŞA-PAULA-voturi","DEDIU BRÎNDUŞA-PAULA-mandate-faza-1","DEDIU BRÎNDUŞA-PAULA-mandate-faza-2"
29,NEAMŢ,PĂSTRĂVENI,123371,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:02:02",2977,2958,1,18,0,1606,1587,1,18,0,1516,90,3434,1824,75,106,121,112,227,2,0,0,0,0,1101,9,1,140,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,PETRICANI,123424,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:26:55",4692,4680,0,11,1,2303,2291,0,11,1,2205,98,5101,2798,110,154,176,142,186,1,0,0,0,0,1590,11,0,217,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"PIATRA ŞOIMULUI",123479,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:23:43",6827,6769,9,43,6,3125,3075,1,43,6,2948,177,7400,4275,147,206,235,173,409,2,1,373,2,0,1203,6,1,231,1,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,0,209,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,PIPIRIG,123521,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:53:34",7165,7121,6,34,4,3413,3375,0,34,4,3265,148,7900,4487,163,228,261,200,355,1,1,0,0,0,2397,11,1,262,1,0,160,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,PODOLENI,123674,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:59:00",4486,4426,1,29,30,2302,2243,0,29,30,2215,82,4800,2503,110,155,177,142,1226,8,1,47,0,0,783,5,0,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"POIANA TEIULUI",123790,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:14:43",4035,3984,0,20,31,2162,2111,0,20,31,2049,103,4400,2235,102,143,163,150,954,6,0,0,0,0,699,4,1,298,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,POIENARI,123709,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:00:33",1216,1185,0,5,26,758,727,0,5,26,717,41,1343,585,35,50,57,65,111,1,1,39,0,0,441,6,1,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,RĂUCEŞTI,123914,1,FINAL,UAT,CL,CL_CE,"2024-06-10 19:14:11",6767,6609,2,53,103,3839,3682,1,53,103,3719,110,7400,3557,185,260,297,242,1946,8,0,285,1,0,823,3,0,342,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,RĂZBOIENI,123969,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:43:39",1528,1437,3,16,72,1027,939,1,16,71,975,52,1784,757,48,68,78,88,298,3,0,152,1,1,468,5,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,REDIU,124028,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:03:51",4278,4207,2,29,40,2127,2056,2,29,40,2015,112,4700,2545,100,141,161,134,730,5,1,0,0,0,815,6,0,171,1,0,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,ROMÂNI,124073,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:49:49",3352,3208,1,34,109,1902,1758,1,34,109,1800,99,3600,1701,90,126,144,130,1040,8,0,0,0,0,521,4,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,RUGINOASA,125105,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:41:30",1519,1337,1,46,135,1115,939,0,46,130,1088,27,1656,541,54,76,87,98,622,6,0,172,1,1,294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,SĂBĂOANI,124206,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:42:38",9590,9481,2,13,94,3754,3647,0,13,94,3593,161,10400,6646,179,251,287,203,603,2,1,0,0,0,2068,10,0,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0
29,NEAMŢ,SAGNA,124153,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:50:38",4303,4271,2,17,13,2011,1981,0,17,13,1941,70,4701,2690,97,135,155,125,979,7,1,0,0,0,590,4,1,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
29,NEAMŢ,SĂVINEŞTI,120824,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:07:49",5906,5803,7,51,45,2696,2599,3,51,43,2600,96,6400,3695,130,182,208,160,1055,6,1,76,0,0,772,4,1,385,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,0
29,NEAMŢ,SECUIENI,124233,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:53:27",2565,2529,2,20,14,1388,1354,0,20,14,1324,64,2848,1460,66,92,105,101,400,3,1,0,0,0,548,5,1,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,STĂNIŢA,124331,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:21:32",1501,1472,1,19,9,725,697,0,19,9,694,31,1800,1075,34,48,55,63,130,2,0,39,0,1,414,6,0,111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"ŞTEFAN CEL MARE",124411,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:15:23",2495,2477,0,15,3,1329,1311,0,15,3,1264,65,2700,1371,63,88,101,114,690,6,0,0,0,0,372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TĂMĂŞENI,124634,2,FINAL,UAT,CL,CL_CE,"2024-06-27 10:11:29",7965,7937,5,23,0,2773,2750,0,23,0,2589,184,8700,5927,129,181,207,172,1375,7,1,873,5,0,341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TARCĂU,124493,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:47:46",2819,2755,3,32,29,1623,1562,0,32,29,1574,49,3100,1466,78,110,125,117,542,4,0,325,2,1,435,3,1,222,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TAŞCA,124563,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:07:23",2133,2103,2,5,23,1166,1138,0,5,23,1120,46,2300,1134,56,78,89,97,261,2,1,99,1,0,420,4,0,229,2,0,62,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TAZLĂU,124616,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:26:24",2202,2145,3,6,48,1222,1168,2,6,46,1146,76,2400,1178,57,80,91,104,563,5,0,71,0,1,512,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,ŢIBUCANI,124803,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:07:23",3149,3071,3,43,32,1843,1767,1,43,32,1745,98,3506,1663,87,122,139,130,424,3,0,55,0,0,1167,8,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TIMIŞEŞTI,124661,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:08:19",3292,3276,3,11,2,1634,1621,0,11,2,1576,58,3618,1984,78,110,126,121,1053,8,1,0,0,0,393,3,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TRIFEŞTI,124723,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:23:17",4110,4063,3,43,1,2094,2049,1,43,1,2015,78,4400,2307,100,141,161,147,1050,7,0,0,0,0,566,3,1,114,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,TUPILAŢI,124750,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:38:44",1740,1723,1,8,8,1027,1011,0,8,8,953,69,1910,888,47,66,76,80,164,2,0,48,0,1,482,6,0,39,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,URECHENI,124849,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:36:54",3326,3219,1,25,81,1709,1603,0,25,81,1618,89,3600,1893,80,113,129,120,342,2,1,309,2,0,918,7,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"VALEA URSULUI",124885,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:44:38",3038,3014,1,14,9,1508,1485,0,14,9,1416,92,3300,1792,70,99,113,108,1086,10,0,0,0,0,162,1,0,89,0,1,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,VĂLENI,125123,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:20:29",1105,1068,0,9,28,679,642,0,9,28,650,29,1300,621,32,45,52,68,376,5,0,0,0,0,243,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,VÂNĂTORI-NEAMŢ,125016,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:31:35",6770,6714,8,42,6,3347,3299,0,42,6,3159,176,7527,4192,157,221,252,203,907,4,1,230,1,0,1718,8,0,195,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,ZĂNEŞTI,125061,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:21:21",4914,4859,2,16,37,2515,2464,0,16,35,2425,90,5200,2685,121,169,194,161,421,2,1,0,0,0,1275,7,1,148,0,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
