precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ ȘTEFAN CEL MARE",41,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:39",1330,1318,6,6,0,606,600,0,6,0,589,17,1500,894,16,5,1,15,198,257,52,35,10
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ ȘTEFAN CEL MARE",42,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:27",899,881,2,15,1,423,407,0,15,1,415,7,1000,578,8,3,4,32,119,165,39,38,7
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ TELCIŞOR",296,TELCIU,35054,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:34:41",872,856,0,5,11,468,452,0,5,11,393,59,950,482,2,2,11,18,140,55,78,86,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ ”TEODOR COTUŢIU” DUMBRĂVIŢA",247,SPERMEZEU,34547,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:49:58",630,611,0,4,15,355,336,0,4,15,325,30,700,345,2,0,1,2,199,79,2,39,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ TIHA BÎRGĂULUI",297,"TIHA BÂRGĂULUI",35090,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:45:01",1366,1348,2,5,11,701,685,0,5,11,651,50,1500,799,4,1,7,10,117,382,24,98,8
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ TUREAC",300,"TIHA BÂRGĂULUI",35090,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:53:43",566,558,0,8,0,237,229,0,8,0,211,26,600,363,1,1,4,7,58,65,6,69,0
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ TUREAC",301,"TIHA BÂRGĂULUI",35090,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:55:06",1632,1621,3,4,4,751,743,0,4,4,697,54,1800,1049,0,5,4,12,197,322,5,148,4
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ ” VALEA SPINULUI”",75,"ORAŞ NĂSĂUD",32544,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:43:59",1032,1025,2,5,0,534,529,0,5,0,460,74,1100,566,6,0,0,10,252,123,18,51,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ ”VICTOR MOTOGNA” BREAZA",197,NEGRILEŞTI,179659,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:19:24",838,801,2,6,29,505,471,0,6,28,472,33,850,345,0,1,21,6,134,251,12,44,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ APATIU",109,CHIOCHIŞ,33015,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:18:09",224,220,0,3,1,153,149,0,3,1,140,13,230,77,2,0,0,14,57,48,1,17,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ BUDEŞTI-FÎNAŢE",98,BUDEŞTI,32768,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:56:49",235,222,0,2,11,164,151,0,2,11,154,10,250,86,0,1,0,8,45,77,5,17,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ CHEŢIU",112,CHIOCHIŞ,33015,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:20:26",257,245,0,3,9,172,160,0,3,9,162,10,263,91,0,0,0,10,56,81,1,14,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ CUŞMA",164,LIVEZILE,33541,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:22",541,525,0,15,1,330,314,0,15,1,302,28,580,250,0,0,1,6,12,258,5,19,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DOBRICEL",246,SPERMEZEU,34547,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:54:39",401,390,0,5,6,272,261,0,5,6,223,49,450,178,1,0,1,3,86,105,5,22,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DOMNEŞTI",184,MĂRIŞELU,33765,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:05:49",753,745,4,4,0,424,420,0,4,0,394,30,799,373,0,3,2,8,51,245,19,64,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DUMBRAVA",166,LIVEZILE,33541,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:26",375,369,0,6,0,206,200,0,6,0,202,4,396,190,0,0,2,5,32,126,3,33,1
6,BISTRIŢA-NĂSĂUD,"ȘCOALA PRIMARĂ FIGA",68,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:21:41",456,425,1,10,20,301,273,0,10,18,285,16,511,210,0,1,2,7,41,211,7,15,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ FÎNTÎNELE",179,MATEI,33658,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:50:12",462,432,1,16,13,344,315,0,16,13,321,23,466,122,1,1,0,121,29,157,3,7,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ FLOREŞTI",200,NIMIGEA,33989,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:28:23",427,413,0,6,8,291,277,0,6,8,247,44,450,159,2,1,3,11,73,124,5,27,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ HĂLMĂSĂU",248,SPERMEZEU,34547,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:45:08",217,210,0,5,2,144,137,0,5,2,133,11,250,106,0,1,1,2,91,32,0,6,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”LUCIAN VALEA”",252,ŞANŢ,34618,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:04:50",272,262,0,9,1,217,207,0,9,1,207,10,300,83,6,0,1,5,80,69,16,30,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ LUNCA",270,ŞIEUŢ,34850,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 14:59:01",315,299,0,3,13,246,230,0,3,13,214,32,350,104,0,0,2,8,28,146,17,12,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MALIN",210,NUŞENI,34075,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:45",352,320,3,5,24,251,222,0,5,24,236,15,380,129,1,0,0,97,36,88,3,11,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MANIC",114,CHIOCHIŞ,33015,7,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:06:18",178,174,0,1,3,124,120,0,1,3,118,6,179,55,0,0,0,5,33,60,3,17,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MINTIU",201,NIMIGEA,33989,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:30",360,343,0,6,11,200,183,0,6,11,193,7,400,200,1,0,1,5,32,138,4,12,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MOGOŞENI",204,NIMIGEA,33989,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:16",301,290,0,5,6,204,193,0,5,6,169,24,350,157,0,0,0,5,48,80,21,15,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MORUŢ",180,MATEI,33658,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:52:01",160,151,0,7,2,96,87,0,7,2,87,9,160,64,0,0,2,5,12,62,1,5,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”NICOLAE BĂLAN” BLĂJENII DE SUS",275,ŞINTEREAG,34903,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:27:51",287,278,0,7,2,168,159,0,7,2,150,18,300,132,0,0,2,3,27,91,9,17,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ NIMIGEA DE SUS",205,NIMIGEA,33989,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:34",465,444,1,3,17,304,284,0,3,17,289,15,500,196,19,0,1,7,64,168,11,19,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ PIATRA",120,CHIUZA,33122,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:19:12",414,394,1,11,8,259,240,0,11,8,252,7,399,140,1,1,2,7,59,104,7,71,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ POSMUŞ",255,ŞIEU,34645,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:12",549,538,1,6,4,303,293,0,6,4,270,33,600,297,1,0,0,13,55,157,4,37,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ RUŞTIOR",271,ŞIEUŢ,34850,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:02:55",492,475,0,5,12,370,353,0,5,12,345,25,530,160,9,3,4,26,81,166,22,33,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SĂRATA",52,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:03",1021,1009,8,4,0,467,461,2,4,0,433,34,1150,683,2,2,4,129,122,91,20,59,4
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SÎNNICOARĂ",115,CHIOCHIŞ,33015,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:39:36",98,86,0,9,3,68,56,0,9,3,62,6,100,32,0,1,0,5,18,35,2,1,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SÎNTIOANA",187,MĂRIŞELU,33765,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:03:52",366,361,0,4,1,218,213,0,4,1,201,17,400,182,1,0,1,5,31,134,13,15,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ STRÎMBA",152,"JOSENII BÂRGĂULUI",33382,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:33:02",394,386,0,8,0,188,180,0,8,0,178,10,400,212,2,2,1,5,35,71,6,41,15
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ STRUGURENI",116,CHIOCHIŞ,33015,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:44:35",164,154,0,5,5,113,103,0,5,5,110,3,175,62,0,0,0,87,7,13,0,3,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SUSENII BÎRGĂULUI",222,"PRUNDU BÂRGĂULUI",34235,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:27",1148,1133,1,8,6,628,614,0,8,6,599,29,1299,671,4,3,2,15,64,372,36,80,23
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢAGU",99,BUDEŞTI,32768,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:02:24",501,480,0,7,14,326,305,0,7,14,287,38,500,175,1,0,0,16,87,143,14,25,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ TĂURE",206,NIMIGEA,33989,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:55",347,336,0,2,9,187,176,0,2,9,167,20,350,163,0,0,0,3,57,92,7,7,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢENTEA",117,CHIOCHIŞ,33015,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:47:07",78,75,1,2,0,54,52,0,2,0,50,4,85,31,0,0,0,3,27,13,3,4,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢIGĂU",158,LECHINŢA,33435,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:49:54",348,331,0,10,7,242,225,0,10,7,237,5,374,132,5,0,0,160,18,45,2,2,5
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”VALEA BABII”",228,REBRIŞOARA,34280,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:59:49",140,132,0,5,3,95,87,0,5,3,86,9,200,105,1,0,0,8,20,44,2,10,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ VALEA POENII",167,LIVEZILE,33541,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:02:52",130,125,0,5,0,92,87,0,5,0,83,9,140,48,0,1,1,2,6,60,0,13,0
6,BISTRIŢA-NĂSĂUD,"ȘCOALA PROFESIONALĂ SPECIALĂ ”SFÂNTA MARIA” BISTRIŢA",7,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:12:49",1233,1218,4,10,1,566,555,0,10,1,553,13,1355,789,16,6,5,44,181,208,37,39,17
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PROFESIONALĂ ”TIBERIU MORARIU”",238,SALVA,34397,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:04:01",1254,1182,1,52,19,921,849,1,52,19,872,43,1300,379,2,4,3,12,440,317,28,63,3
6,BISTRIŢA-NĂSĂUD,"SOCIETATEA AGRICOLĂ",185,MĂRIŞELU,33765,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:00:14",104,85,0,16,3,104,85,0,16,3,80,2,134,52,0,0,1,64,3,6,3,3,0
6,BISTRIŢA-NĂSĂUD,"UNIVERSITATEA ”BABEŞ-BOLYAI” CLUJ-NAPOCA, EXTENSIA UNIVERSITARĂ BISTRIŢA",30,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:27:31",1459,1453,0,6,0,539,533,0,6,0,521,8,1600,1061,12,3,3,23,178,203,50,39,10
6,BISTRIŢA-NĂSĂUD,"UNIVERSITATEA ”BABEŞ-BOLYAI” CLUJ-NAPOCA, EXTENSIA UNIVERSITARĂ BISTRIŢA",29,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:37:24",1716,1705,0,11,0,688,677,0,11,0,679,9,1900,1212,11,8,7,44,186,265,58,84,16
