county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","COJOCARU DOREL-voturi","COJOCARU DOREL-mandate-faza-1","COJOCARU DOREL-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SPULBER GHEORGHE-voturi","SPULBER GHEORGHE-mandate-faza-1","SPULBER GHEORGHE-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","ZAMFIR VIORICA-voturi","ZAMFIR VIORICA-mandate-faza-1","ZAMFIR VIORICA-mandate-faza-2","SECARĂ SORIN-voturi","SECARĂ SORIN-mandate-faza-1","SECARĂ SORIN-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","ZÎRNĂ CRISTIAN-voturi","ZÎRNĂ CRISTIAN-mandate-faza-1","ZÎRNĂ CRISTIAN-mandate-faza-2","DANŢIŞ COSTICĂ-voturi","DANŢIŞ COSTICĂ-mandate-faza-1","DANŢIŞ COSTICĂ-mandate-faza-2","RADU IONEL-voturi","RADU IONEL-mandate-faza-1","RADU IONEL-mandate-faza-2","OPREA ZAMFIREL-voturi","OPREA ZAMFIREL-mandate-faza-1","OPREA ZAMFIREL-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","DUMITRACHE MARICICA-voturi","DUMITRACHE MARICICA-mandate-faza-1","DUMITRACHE MARICICA-mandate-faza-2","MORARU CRISTINEL-voturi","MORARU CRISTINEL-mandate-faza-1","MORARU CRISTINEL-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ANGHEL IUSTINA-voturi","ANGHEL IUSTINA-mandate-faza-1","ANGHEL IUSTINA-mandate-faza-2","PANTAZICĂ SIMION-voturi","PANTAZICĂ SIMION-mandate-faza-1","PANTAZICĂ SIMION-mandate-faza-2","TUFĂNOIU CRISTINA-voturi","TUFĂNOIU CRISTINA-mandate-faza-1","TUFĂNOIU CRISTINA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2"
41,VRANCEA,NEGRILEŞTI,178885,2,FINAL,UAT,CL,CL_CE,"2024-06-11 19:46:33",1364,1329,1,3,31,757,722,1,3,31,619,138,1492,735,30,43,49,56,241,4,1,124,2,0,68,1,0,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,NEREJU,176944,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:56:03",3502,3465,0,37,0,2213,2176,0,37,0,2095,118,3819,1606,104,146,167,157,1100,7,0,814,5,0,0,0,0,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,NISTOREŞTI,177003,2,FINAL,UAT,CL,CL_CE,"2024-06-11 19:25:03",1613,1558,1,6,48,935,881,0,6,48,889,46,1766,831,44,62,71,77,659,8,0,54,0,1,35,0,0,141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,OBREJIŢA,178947,2,FINAL,UAT,CL,CL_CE,"2024-06-17 15:51:58",1304,1240,2,14,48,874,811,1,14,48,843,31,1427,553,42,59,67,71,301,4,0,409,5,1,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"ORAŞ MĂRĂŞEŞTI",174922,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:49:57",10069,9945,10,70,44,4245,4130,1,70,44,3958,282,10202,5957,197,277,316,214,1479,6,1,690,3,0,0,0,0,1175,5,1,0,0,0,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"ORAŞ ODOBEŞTI",175019,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:07:12",7905,7798,9,65,33,4060,3963,1,65,31,3927,133,8692,4632,196,274,314,261,2878,11,0,415,1,1,0,0,0,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"ORAŞ PANCIU",175055,3,FINAL,UAT,CL,CL_CE,"2024-06-19 17:33:51",7419,7321,11,78,9,3602,3515,0,78,9,3493,106,8078,4478,174,244,279,221,1036,4,1,845,3,1,0,0,0,534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,560,2,0,175,0,1,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,PALTIN,177101,2,FINAL,UAT,CL,CL_CE,"2024-06-12 20:19:46",1511,1467,0,7,37,1021,977,0,7,37,978,43,1641,620,48,68,78,87,607,6,1,359,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,PĂULEŞTI,178910,2,FINAL,UAT,CL,CL_CE,"2024-06-11 18:08:00",1540,1511,0,7,22,974,945,0,7,22,918,56,1689,715,45,64,73,78,428,5,0,236,3,0,0,0,0,39,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,PĂUNEŞTI,177236,2,FINAL,UAT,CL,CL_CE,"2024-06-12 20:18:36",5273,5246,0,26,1,2373,2346,0,26,1,2198,175,5777,3404,109,153,175,138,329,2,1,954,6,1,127,0,0,300,2,0,0,0,0,370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,PLOSCUŢENI,178894,2,FINAL,UAT,CL,CL_CE,"2024-06-17 15:55:33",2507,2424,0,7,76,1289,1210,0,7,72,1236,53,2737,1448,61,86,98,95,670,7,0,399,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"POIANA CRISTEI",177263,2,FINAL,UAT,CL,CL_CE,"2024-06-11 20:41:02",2051,1979,1,21,50,1369,1298,0,21,50,1282,87,2230,861,64,89,102,116,569,4,1,163,1,0,346,2,1,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,POPEŞTI,178901,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:16:47",2465,2434,0,19,12,1416,1385,0,19,12,1350,66,2702,1286,67,94,108,122,553,4,0,470,3,1,0,0,0,327,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,PUFEŞTI,177352,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:05:05",3318,3301,1,16,0,1738,1722,0,16,0,1660,75,3642,1907,83,116,132,127,628,4,1,170,1,0,270,2,0,592,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,RĂCOASA,177405,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:45:28",2485,2409,3,29,44,1305,1233,1,27,44,1216,89,2676,1371,60,85,97,102,654,6,0,116,1,0,87,0,0,359,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,RĂSTOACA,178956,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:30:28",2017,1953,0,9,55,1169,1105,0,9,55,1119,50,2209,1040,55,78,89,101,178,1,1,490,4,1,316,3,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,REGHIU,177469,2,FINAL,UAT,CL,CL_CE,"2024-06-12 22:24:02",1686,1654,0,15,17,990,958,0,15,17,956,34,1840,850,47,66,76,79,739,9,0,138,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,RUGINEŞTI,177557,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:57:59",3389,3328,3,28,30,1659,1601,0,28,30,1562,97,3689,2030,78,109,124,120,913,7,1,383,3,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,SIHLEA,177600,2,FINAL,UAT,CL,CL_CE,"2024-06-17 11:47:11",4027,3921,2,38,66,2009,1905,0,38,66,1887,122,4405,2396,94,132,150,121,432,3,1,1267,10,0,63,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"SLOBOZIA BRADULUI",177655,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:49:42",5053,5003,0,31,19,3311,3261,0,31,19,3135,176,5511,2200,156,219,250,175,928,5,0,2049,11,1,72,0,0,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"SLOBOZIA CIORĂŞTI",177726,2,FINAL,UAT,CL,CL_CE,"2024-06-12 09:24:12",1650,1597,5,12,36,872,822,2,12,36,802,70,1799,927,40,56,64,72,699,9,1,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,SOVEJA,177762,2,FINAL,UAT,CL,CL_CE,"2024-06-14 09:52:56",1701,1628,2,25,46,1035,963,1,25,46,986,49,1819,784,49,69,78,86,200,2,1,612,7,0,81,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,SPULBER,178965,2,FINAL,UAT,CL,CL_CE,"2024-06-11 12:31:27",1024,978,0,17,29,727,681,0,17,29,693,29,1096,374,34,48,55,77,175,2,0,353,4,1,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,STRĂOANE,177799,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:15:16",2887,2863,3,20,1,1490,1468,1,20,1,1440,50,3166,1676,72,100,115,110,753,6,1,289,2,1,0,0,0,261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,SURAIA,177842,2,FINAL,UAT,CL,CL_CE,"2024-06-11 20:42:42",4892,4801,5,48,38,2410,2321,3,48,38,2273,137,5328,2918,113,159,181,148,603,4,0,1375,9,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,TÂMBOEŞTI,178046,2,FINAL,UAT,CL,CL_CE,"2024-06-11 20:43:31",2396,2170,2,94,130,1417,1193,0,94,130,1339,78,2540,1123,66,93,107,103,166,1,1,1173,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,TĂNĂSOAIA,177879,2,FINAL,UAT,CL,CL_CE,"2024-06-17 15:58:15",1622,1499,0,49,74,1020,900,0,49,71,988,32,1756,736,49,69,79,89,300,3,0,100,1,0,323,3,1,265,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,TĂTĂRANU,177986,2,FINAL,UAT,CL,CL_CE,"2024-06-12 19:15:38",3572,3442,2,47,81,1811,1681,2,47,81,1725,86,3889,2078,86,120,138,124,1180,9,1,432,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,ŢIFEŞTI,178180,2,FINAL,UAT,CL,CL_CE,"2024-06-17 16:01:29",4155,4103,3,41,8,2211,2162,0,41,8,2110,101,4536,2325,105,147,168,162,258,1,1,1188,7,0,520,3,0,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,TULNICI,178117,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:59:27",3378,3308,2,49,19,1733,1665,0,49,19,1646,87,3646,1913,82,115,131,126,317,2,0,1225,9,1,0,0,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,URECHEŞTI,178279,2,FINAL,UAT,CL,CL_CE,"2024-06-17 16:05:14",2205,2189,2,14,0,1117,1102,1,14,0,1064,53,2403,1286,53,74,85,96,200,2,0,810,8,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,"VALEA SĂRII",178313,2,FINAL,UAT,CL,CL_CE,"2024-06-17 16:09:39",1647,1553,0,38,56,1106,1012,0,38,56,1070,36,1765,659,53,74,85,93,541,5,1,311,3,0,39,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,VÂNĂTORI,178607,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:55:05",5983,5917,6,57,3,2986,2924,2,57,3,2880,106,6521,3535,144,201,230,177,898,5,0,696,3,1,0,0,0,343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,214,1,0,253,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,VÂRTEŞCOIU,178689,2,FINAL,UAT,CL,CL_CE,"2024-06-11 10:33:07",2875,2826,3,20,26,1559,1512,1,20,26,1491,68,3137,1578,74,104,119,108,1188,11,0,104,0,1,83,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,VIDRA,178377,2,FINAL,UAT,CL,CL_CE,"2024-06-12 21:52:29",5774,5668,7,66,33,2926,2825,2,66,33,2733,193,6287,3361,136,191,218,173,1146,6,1,578,3,0,257,1,1,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,200,1,0,0,0,0,0,0,0
41,VRANCEA,VINTILEASCA,178475,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:32:52",1592,1500,0,63,29,969,877,0,63,29,909,60,1683,714,45,63,72,82,655,7,1,149,1,1,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,VIZANTEA-LIVEZI,178545,2,FINAL,UAT,CL,CL_CE,"2024-06-13 09:01:32",3123,2996,1,27,99,1567,1441,0,27,99,1510,57,3406,1839,75,105,120,112,167,1,0,1291,11,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,VRANCEA,VRÂNCIOAIA,178750,2,FINAL,UAT,CL,CL_CE,"2024-06-11 12:03:33",2258,2051,1,119,87,1393,1187,0,119,87,1306,87,2357,964,65,91,104,115,791,6,1,481,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
41,VRANCEA,VULTURU,178821,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:16:13",6848,6753,3,37,55,2498,2411,0,33,54,2362,136,7499,5001,118,165,188,150,1353,9,0,379,2,1,229,1,0,294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0
