precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STÂNGĂ GEORGE-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","FOTEA COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TONIŢĂ MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN VASILE-PARTIDUL PRO ROMÂNIA-voturi","MITROFAN LIVIU-ROMÂNIA SOCIALISTĂ-voturi","IORDĂCHIŢĂ GABRIELA-VIOLETA-PARTIDUL S.O.S. ROMÂNIA-voturi","MARIN ROMEO-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DOBROVICI-BACALBAŞA NICOLAE-PARTIDUL CONSERVATOR DEMOCRAT-voturi","POTEC NICOLAE-PETRIŞOR-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
18,GALAŢI,"LICEUL TEORETIC ”EMIL RACOVIȚĂ” (LICEUL ”EMIL RACOVIŢĂ” - ȘCOALA GENERALĂ NR. 6)",15,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:35",1726,1720,0,6,0,664,658,0,6,0,626,32,2000,1342,82,393,35,10,2,24,21,10,49
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",160,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:33",1685,1676,1,8,0,94,86,0,8,0,92,2,2000,1906,2,61,6,1,1,10,6,1,4
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",159,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:51",1894,1886,0,8,0,250,242,0,8,0,246,4,2000,1658,14,153,34,2,4,15,11,2,11
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",161,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:54",1865,1855,1,9,0,98,89,0,9,0,95,3,2000,1902,4,68,4,2,2,4,5,2,4
18,GALAŢI,"LICEUL TEORETIC ”SFÂNTA MARIA” (GRUP ȘCOLAR INDUSTRIAL ”SFÂNTA MARIA” - LICEUL INDUSTRIAL NR.10)",130,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:24",1390,1380,3,7,0,543,536,0,7,0,524,19,1600,1057,46,345,35,5,5,18,15,2,53
18,GALAŢI,"LICEUL TEORETIC ”SFÂNTA MARIA” (GRUP ȘCOLAR INDUSTRIAL ”SFÂNTA MARIA” - LICEUL INDUSTRIAL NR.10)",129,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:45",1179,1170,2,7,0,474,467,0,7,0,459,15,1200,726,28,298,30,7,3,22,4,4,63
18,GALAŢI,MUZEU,423,UMBRĂREŞTI,77402,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:26",259,256,0,3,0,133,130,0,3,0,130,3,282,149,33,79,9,2,0,2,3,0,2
18,GALAŢI,"SALĂ DE ACTIVITĂȚI SOCIAL-CULTURALE, SAT BALINTEȘTI",237,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:35",725,710,1,7,7,398,383,1,7,7,385,13,800,402,80,269,18,0,3,12,1,0,2
18,GALAŢI,"SALA DE SPORT",212,"ORAŞ BEREŞTI",75338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:39:01",1273,1222,0,24,27,788,737,0,24,27,772,16,1373,585,414,343,9,0,0,2,1,0,3
18,GALAŢI,"SALA DE SPORT SIVITA",415,TULUCEŞTI,77331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:59",1062,1037,0,6,19,507,482,0,6,19,484,23,1141,529,72,354,33,3,1,9,5,1,6
18,GALAŢI,"SALĂ ÎNTRUNIRI LUNCA",332,JORĂŞTI,76638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:48",186,178,0,8,0,111,103,0,8,0,107,4,195,84,33,65,3,0,1,2,1,0,2
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",9,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:25",1558,1541,10,7,0,655,648,0,7,0,620,35,1600,945,56,352,52,7,6,20,14,7,106
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",10,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:40",1285,1269,6,10,0,532,522,0,10,0,513,19,1200,668,35,358,21,7,0,13,14,9,56
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",8,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:20",1622,1606,8,8,0,725,717,0,8,0,707,18,1600,775,56,448,36,10,8,23,17,10,99
18,GALAŢI,"ȘCOALA COASTA VĂII",429,"VALEA MĂRULUI",77475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:16",389,379,1,5,4,242,233,0,5,4,233,9,421,179,111,106,14,0,0,2,0,0,0
18,GALAŢI,"SCOALA CU CLASE I-IV",252,BUCIUMENI,75819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:24",334,323,0,10,1,233,222,0,10,1,226,7,369,136,18,193,8,0,1,4,1,0,1
18,GALAŢI,"ȘCOALA CU CLASELE I-IV AUREL BRĂESCU",367,NICOREŞTI,76807,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:52",242,233,0,9,0,128,119,0,9,0,122,6,253,125,64,33,22,1,0,1,0,0,1
18,GALAŢI,"ŞCOALA CU CLASELE I-IV NĂRTEŞTI",318,GOHOR,76497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:35",694,609,0,48,37,467,382,0,48,37,457,10,700,233,204,199,38,0,0,9,2,1,4
18,GALAŢI,"ȘCOALA CU CLASELE I-IV, SAT PLEVNA",388,REDIU,77082,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:37",443,417,0,9,17,241,218,0,6,17,227,14,473,232,80,128,8,6,0,1,0,1,3
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",340,MATCA,76692,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:26",1471,1467,0,4,0,819,815,0,4,0,787,32,1628,809,88,659,27,0,0,9,1,0,3
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",341,MATCA,76692,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:35",2010,1985,0,25,0,1111,1086,0,25,0,1105,6,2184,1073,88,942,36,7,0,21,0,0,11
18,GALAŢI,"SCOALA DIN MALU ALB",288,DRĂGĂNEŞTI,75221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:48",1684,1662,0,7,15,843,821,0,7,15,793,43,1770,934,351,338,39,5,5,26,2,5,22
18,GALAŢI,"SCOALA DIN SATUL DRĂGĂNEŞTI",286,DRĂGĂNEŞTI,75221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:02",1814,1791,0,8,15,823,800,0,8,15,787,36,2101,1278,294,381,74,1,2,18,1,2,14
18,GALAŢI,"SCOALA ELEMENTARA LUNGOCI",309,FUNDENI,76353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:43",400,389,0,11,0,226,215,0,11,0,211,15,429,203,28,151,25,1,0,4,0,0,2
18,GALAŢI,"SCOALA GENERALĂ CIUREŞTI",228,BĂLĂŞEŞTI,75613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:11",225,205,0,8,12,128,108,0,8,12,115,4,226,106,3,75,37,0,0,0,0,0,0
18,GALAŢI,"SCOALA GENERALĂ COMĂNEŞTI",256,CAVADINEŞTI,75864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:22",166,152,0,12,2,91,77,0,12,2,85,6,197,106,43,34,4,0,0,2,0,0,2
18,GALAŢI,"ŞCOALA GENERALĂ DOBRINEŞTI CLASELE I-IV",363,NICOREŞTI,76807,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:48",417,408,0,8,1,223,214,0,8,1,205,13,450,232,87,50,59,0,0,3,2,1,3
18,GALAŢI,"ŞCOALA GENERALA FUNDENI",306,FUNDENI,76353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:45",639,630,1,6,2,378,370,0,6,2,362,16,695,317,44,273,25,2,1,9,1,1,6
18,GALAŢI,"ŞCOALA GENERALA HANU CONACHI",308,FUNDENI,76353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:16",848,847,0,0,1,447,446,0,0,1,427,20,934,487,135,189,78,1,1,16,3,3,1
18,GALAŢI,"ŞCOALA GENERALA HANU CONACHI",307,FUNDENI,76353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:01",1174,1165,1,0,8,622,614,0,0,8,584,33,1284,667,173,291,80,4,1,19,9,2,5
18,GALAŢI,"SCOALA GENERALA IJDILENI",304,FRUMUŞIŢA,76317,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:01",755,742,0,6,7,367,354,0,6,7,351,7,850,438,131,176,13,3,1,17,5,2,3
18,GALAŢI,"ȘCOALA GENERALĂ LIEȘTI",384,PRIPONEŞTI,77028,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:04",183,168,0,15,0,117,102,0,15,0,114,3,183,66,12,73,18,0,0,6,1,0,4
18,GALAŢI,"SCOALA GENERALĂ LUNGEŞTI",226,BĂLĂBĂNEŞTI,75542,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:05",460,456,0,0,4,238,234,0,0,4,223,15,500,262,53,160,5,0,0,4,0,1,0
18,GALAŢI,"SCOALA GENERALA MĂCIŞENI",263,CORNI,76004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:32",654,623,1,15,15,437,406,1,15,15,420,17,709,272,138,252,13,2,1,3,1,0,10
18,GALAŢI,"ŞCOALA GENERALA NR.1 FRUMUŞIŢA (ŞCOALA DIN CENTRU)",302,FRUMUŞIŢA,76317,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:14",1771,1733,2,4,32,886,850,0,4,32,836,50,1900,1014,184,525,35,24,3,49,10,4,2
18,GALAŢI,"SCOALA GENERALĂ NR.2 PETRU RAREŞ",303,FRUMUŞIŢA,76317,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:15",820,805,0,4,11,438,423,0,4,11,420,18,970,532,96,268,12,4,0,31,8,1,0
18,GALAŢI,"SCOALA GENERALĂ PUPEZENI",230,BĂLĂŞEŞTI,75613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:15",162,149,0,5,8,88,75,0,5,8,83,5,164,76,4,67,10,0,1,0,0,0,1
18,GALAŢI,"SCOALA GENERALA TĂMĂOANI",305,FRUMUŞIŢA,76317,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:01",976,958,0,4,14,518,500,0,4,14,497,21,1027,509,152,288,14,4,0,24,6,1,8
18,GALAŢI,"SCOALA GENERALĂ TRAIAN",243,BRANIŞTEA,75711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:24:26",491,480,0,8,3,286,275,0,8,3,282,4,529,243,21,196,28,4,3,7,3,1,19
18,GALAŢI,"SCOALA GENERALA URLEŞTI",264,CORNI,76004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:26",368,345,0,14,9,368,345,0,14,9,239,18,384,127,8,102,6,4,2,4,3,2,108
18,GALAŢI,"SCOALA GENERALA VASILE ALECSANDRI",244,BRANIŞTEA,75711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:40",929,879,0,20,30,584,534,0,20,30,562,22,1000,416,66,421,54,0,0,11,0,5,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ „ALEXANDRU MORUZI” PECHEA",371,PECHEA,76969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:25",1403,1397,0,5,1,616,610,0,5,1,594,22,1550,934,151,359,36,3,0,10,26,1,8
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",178,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:59",1309,1304,1,3,1,559,554,1,3,1,541,18,1450,891,230,222,37,14,3,24,5,5,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",179,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:47:29",1487,1485,1,1,0,650,648,1,1,0,635,1,1650,1000,227,292,41,13,7,36,3,3,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",177,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:29",1254,1252,0,2,0,575,573,0,2,0,563,12,1410,835,228,220,46,6,7,32,3,5,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ CONDREA",421,UMBRĂREŞTI,77402,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:53",579,574,0,4,1,282,277,0,4,1,275,7,630,348,57,131,64,3,0,13,0,0,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",79,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:12",1361,1357,0,4,0,549,545,0,4,0,533,16,1600,1051,42,367,27,9,3,15,22,3,45
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",76,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:08:32",1384,1378,0,6,0,506,500,0,6,0,500,6,1600,1090,46,340,30,4,4,14,12,5,45
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",80,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:05",1437,1427,0,10,0,545,535,0,10,0,537,0,1600,1045,33,366,41,5,5,13,13,9,52
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",75,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:44",1383,1370,0,5,8,548,535,0,5,8,530,18,1600,1052,40,387,28,4,4,10,12,5,40
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",74,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:59:12",1534,1528,0,6,0,574,568,0,6,0,558,16,1604,1030,38,381,25,5,1,15,27,11,55
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",77,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:50:06",1425,1419,1,5,0,564,559,0,5,0,552,9,1600,1039,51,384,32,7,7,21,18,6,26
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",78,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:55",1436,1430,1,5,0,540,535,0,5,0,528,12,1600,1060,36,384,37,8,1,22,12,5,23
18,GALAŢI,"SCOALA GIMNAZIALĂ ”DIMITRIE LUCHIAN ”CORP B , PISCU",377,PISCU,76996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:53",894,869,0,10,15,468,443,0,10,15,449,19,1000,532,52,314,16,24,0,13,8,2,20
18,GALAŢI,"ŞCOALA GIMNAZIALĂ DIMITRIE STURDZA TECUCI",180,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:34",923,915,2,6,0,417,411,0,6,0,402,14,1010,593,114,222,19,9,4,14,2,0,18
18,GALAŢI,"ŞCOALA GIMNAZIALĂ DIMITRIE STURDZA TECUCI",181,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:25",735,726,0,8,1,323,314,0,8,1,315,8,800,477,100,175,8,7,2,13,2,0,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DOAMNA NICA” CORP C5",428,"VALEA MĂRULUI",77475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:45",832,786,1,9,36,430,385,0,9,36,408,22,860,430,127,238,27,0,2,11,2,0,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DOAMNA NICA” CORP C5",427,"VALEA MĂRULUI",77475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:47",985,927,0,7,51,549,497,0,7,45,530,19,1080,531,133,323,41,1,1,17,4,1,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA",319,GRIVIŢA,76558,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:05:03",1583,1543,0,9,31,808,768,0,9,31,776,32,1698,890,218,472,26,4,1,12,3,1,39
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA, CORP C2,",320,GRIVIŢA,76558,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:18",951,932,0,5,14,494,475,0,5,14,446,48,1048,506,110,289,23,5,2,5,0,0,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",24,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:20",1713,1703,6,4,0,604,600,0,4,0,573,31,2000,1396,53,353,44,4,5,25,25,8,56
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",23,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:13",1268,1260,0,8,0,508,500,0,8,0,486,22,1600,1092,42,292,48,7,5,29,11,6,46
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",26,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:12",1288,1279,2,7,0,410,403,0,7,0,387,23,1200,790,27,236,46,10,1,24,13,10,20
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",25,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:38",1278,1269,2,7,0,390,383,0,7,0,380,10,1200,810,37,214,31,7,8,35,14,2,32
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",285,"CUZA VODĂ",77595,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:37",1044,1012,0,4,28,584,552,0,4,28,561,23,1210,626,123,326,40,51,2,15,0,1,3
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",284,"CUZA VODĂ",77595,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:34",1163,1138,0,5,20,629,604,0,5,20,598,31,1210,581,125,387,33,28,1,12,2,1,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GEORGE IVAȘCU”",259,CERŢEŞTI,75917,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:27",726,684,1,17,24,447,406,0,17,24,436,11,747,300,46,309,71,0,0,6,3,0,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",138,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:07",1424,1418,0,6,0,496,490,0,6,0,487,9,1600,1104,29,21,5,15,22,0,0,0,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",137,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:52:29",1354,1348,0,6,0,523,517,0,6,0,508,15,1600,1077,34,360,28,8,3,21,16,3,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",139,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:30",1783,1779,0,4,0,630,626,0,4,0,605,25,2000,1370,40,451,34,6,3,17,19,3,32
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",182,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:26",979,971,0,8,0,380,372,0,8,0,350,30,1070,690,134,174,17,5,1,10,1,1,7
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",183,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:04:49",1461,1456,0,4,1,586,581,0,4,1,553,33,1610,1024,218,243,34,12,7,26,2,2,9
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”GRIGORE HAGIU”",215,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:16",1889,1872,0,5,12,625,608,0,5,12,609,16,2079,1454,135,435,13,3,2,6,1,0,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",136,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:10",1594,1589,0,5,0,624,619,0,5,0,604,20,1600,976,33,456,34,12,4,21,15,6,23
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",134,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:01:00",1273,1266,0,7,0,523,516,0,7,0,504,18,1200,678,32,372,22,4,3,15,13,8,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",135,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:10",1401,1395,0,6,0,549,543,0,6,0,526,16,1600,1058,51,369,39,5,3,23,8,0,28
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",133,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:33:04",1686,1681,1,4,0,646,642,0,4,0,632,14,2000,1354,45,453,43,7,5,23,16,5,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ION CREANGĂ TĂLPIGI",314,GHIDIGENI,76406,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:11",1648,1639,0,5,4,951,942,0,5,4,892,59,1810,859,659,163,33,0,0,21,11,0,5
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",185,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:06:38",982,966,0,4,12,430,414,0,4,12,407,23,1080,650,147,195,24,4,2,15,5,4,11
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",186,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:11",676,665,0,10,1,296,285,0,10,1,283,4,730,443,70,144,28,6,1,11,0,4,19
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",195,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:46",1149,1147,0,2,0,548,546,0,2,0,539,9,1270,722,162,312,24,12,2,11,1,2,13
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",194,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:59",1072,1070,0,2,0,451,449,0,2,0,433,18,1180,729,98,275,27,6,1,7,0,8,11
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",193,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:49",779,772,2,5,0,350,345,0,5,0,319,31,850,500,78,188,14,4,3,12,1,1,18
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",87,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:25",1310,1303,1,6,0,511,505,0,6,0,490,21,1600,1089,38,336,20,2,5,20,28,5,36
