precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL VERDE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"ȘCOALA GIMNAZIALĂ HADÂMBU",566,MOGOŞEŞTI,98113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:19",834,825,0,9,0,383,374,0,9,0,343,40,900,517,213,23,64,12,6,20,3,0,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ HĂRMĂNEȘTII VECHI",489,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:55",1313,1288,0,7,18,720,695,0,7,18,686,30,1400,684,243,64,137,12,29,21,2,175,3
24,IAŞI,"ŞCOALA GIMNAZIALA HARPASESTI,CORP CLADIRE NOU,SALA DIN PARTEA DREAPTA,PARTER",591,POPEŞTI,98435,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:01:17",776,756,0,3,17,486,466,0,3,17,438,28,900,434,203,136,46,0,16,22,8,5,2
24,IAŞI,"SCOALA GIMNAZIALA HECI",524,LESPEZI,97606,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:33:24",904,894,0,7,3,453,443,0,7,3,424,29,1000,547,95,117,148,2,14,42,1,3,2
24,IAŞI,"SCOALA GIMNAZIALA HECI",525,LESPEZI,97606,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:38",829,820,1,3,5,414,406,0,3,5,389,22,919,503,84,135,107,3,11,35,5,6,3
24,IAŞI,"SCOALA GIMNAZIALA HELESTENI",491,HELEŞTENI,97465,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:39",686,666,1,10,9,450,430,1,10,9,427,23,700,250,116,37,230,5,7,26,1,4,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ HERMEZIU",714,TRIFEŞTI,99600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:34",750,740,0,3,7,479,469,0,3,7,452,27,800,321,278,24,134,0,7,5,1,1,2
24,IAŞI,"SCOALA GIMNAZIALA HINDRESTI",585,OŢELENI,98300,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:39",877,857,0,7,13,408,388,0,7,13,364,44,1000,592,176,58,96,2,8,21,1,0,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ HÎRTOAPE",761,VÂNĂTORI,100086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:26",941,902,0,32,7,588,549,0,32,7,557,31,1000,412,84,42,396,1,20,12,0,1,1
24,IAŞI,"SCOALA GIMNAZIALA HORLESTI",625,REDIU,95239,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:52:07",1067,1056,0,11,0,492,481,0,11,0,467,25,1200,708,165,31,101,6,24,42,85,1,12
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",508,HORLEŞTI,97517,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:43",686,670,1,1,14,369,353,1,1,14,346,23,700,331,264,34,23,0,4,20,1,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",507,HORLEŞTI,97517,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:55",898,872,1,1,24,510,485,0,1,24,485,25,1000,490,356,43,51,2,10,15,4,2,2
24,IAŞI,"SCOALA GIMNAZIALA IAZU NOU",691,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:56",793,791,0,2,0,316,314,0,2,0,299,17,900,584,81,70,130,0,7,9,1,0,1
24,IAŞI,"SCOALA GIMNAZIALA ”IOANID ROMANESCU” ROMANESTI",626,ROMÂNEŞTI,98738,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:46",704,675,0,5,24,432,403,0,5,24,405,27,800,368,305,25,48,2,9,12,1,2,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",778,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:05",1014,1010,0,4,0,441,437,0,4,0,406,35,1100,659,176,47,143,5,9,19,2,1,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",776,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:26:30",1176,1173,0,1,2,533,530,0,1,2,487,46,1300,767,187,85,172,2,16,18,0,6,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",777,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:52:58",789,786,0,3,0,369,366,0,3,0,343,26,900,531,151,44,116,1,10,13,3,1,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",12,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:38",1250,1225,14,11,0,562,551,0,11,0,544,18,1300,738,130,56,119,18,23,128,3,9,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",11,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:00",1624,1609,5,10,0,742,732,0,10,0,714,28,1800,1058,157,51,109,12,32,225,10,8,110
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",14,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:49",1230,1215,2,13,0,567,553,1,13,0,557,10,1400,833,140,56,129,15,26,120,2,8,61
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",13,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:51",1177,1169,1,7,0,523,516,0,7,0,504,19,1300,777,114,61,108,14,24,109,8,14,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",151,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:40",1384,1378,0,6,0,530,524,0,6,0,503,21,1500,975,130,54,90,18,25,113,9,9,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",154,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:13",1629,1624,0,5,0,82,77,0,5,0,82,0,1800,1718,18,12,16,1,5,14,1,2,13
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",153,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:49",1454,1448,1,5,0,487,482,0,5,0,478,9,1602,1105,125,77,70,21,23,109,11,8,34
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",152,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:41",1354,1346,1,6,1,493,486,0,6,1,459,34,1500,1007,118,55,91,9,25,104,7,3,47
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",150,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:47",1498,1491,1,6,0,564,557,1,6,0,542,21,1700,1136,140,57,104,14,28,131,8,15,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",167,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:23",527,519,5,3,0,214,211,0,3,0,205,9,600,386,54,22,28,7,8,55,1,7,23
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",166,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:24",1310,1299,1,10,0,506,496,0,10,0,482,24,1400,894,118,60,116,19,32,90,8,7,32
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",168,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:04",612,602,0,9,1,245,235,0,9,1,237,8,700,455,59,31,39,7,11,56,1,7,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",248,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:54",889,883,0,6,0,322,316,0,6,0,306,16,1000,678,82,43,66,10,21,49,4,5,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",247,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:35",1078,1069,2,5,2,482,480,0,0,2,465,17,1200,718,112,54,89,9,31,124,5,9,32
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",246,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:04",946,937,2,7,0,391,384,0,7,0,373,18,1000,609,90,34,59,12,10,122,3,8,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",245,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:36",1140,1136,0,4,0,364,360,0,4,0,354,10,1200,836,82,52,70,19,20,70,3,5,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",56,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:23",1474,1466,0,8,0,622,614,0,8,0,593,29,1590,968,141,98,111,14,28,135,8,12,46
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",59,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:59",1524,1517,0,6,1,656,649,0,6,1,642,14,1700,1044,149,91,134,13,34,147,11,9,54
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",61,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:32",1543,1530,7,6,0,588,582,0,6,0,574,14,1700,1112,148,56,58,10,14,197,7,9,75
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",58,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:09:09",1481,1471,2,8,0,614,606,0,8,0,583,31,1600,986,153,74,123,28,29,127,0,7,42
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",57,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:07",1402,1386,2,11,3,579,565,0,11,3,561,18,1500,921,153,59,114,12,27,134,8,6,48
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",60,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:36",1593,1584,0,8,1,639,630,0,8,1,622,17,1700,1061,135,92,81,12,33,162,6,16,85
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",267,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:37",1136,1127,1,8,0,476,468,0,8,0,459,17,1200,724,183,34,133,7,22,37,10,26,7
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”IORDACHE CANTACUZINO”",266,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:07:55",1432,1428,0,4,0,682,678,0,4,0,664,18,1600,918,285,49,168,15,30,67,7,34,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",537,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:16",1352,1342,0,5,5,734,724,0,5,5,705,29,1500,766,222,115,223,3,13,114,2,2,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",538,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:27",526,517,0,4,5,281,272,0,4,5,262,19,600,319,85,55,69,3,6,40,2,1,1
24,IAŞI,"SCOALA GIMNAZIALA LARGA JIJIA",581,MOVILENI,98257,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:08",582,576,0,3,3,309,303,0,3,3,297,12,600,290,199,17,54,0,5,12,8,1,1
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",527,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:41",1827,1820,1,6,0,1013,1007,0,6,0,992,21,2000,987,449,138,97,14,93,172,10,10,9
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",526,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:16:48",2002,1999,2,1,0,1157,1156,0,1,0,1079,49,2200,1072,530,114,81,28,133,159,6,11,17
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",605,PRISĂCANI,98603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:18:00",1501,1498,0,3,0,4,1,0,3,0,4,0,1700,1696,0,0,3,1,0,0,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",604,PRISĂCANI,98603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:22",1292,1290,0,2,0,303,301,0,2,0,282,21,1400,1097,64,75,108,0,11,23,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ MAXUT CORP A",433,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:52",1082,1079,0,1,2,467,464,0,1,2,439,28,1200,733,265,53,60,2,20,27,1,5,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",42,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:22:56",491,398,32,6,55,230,169,0,6,55,227,3,400,170,57,23,68,4,6,52,2,1,14
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",43,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:22",501,462,0,6,33,244,205,0,6,33,235,7,500,258,52,33,55,6,4,66,4,4,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ MÎNJEȘTI, CORP CLĂDIRE NR. 2",567,MOGOŞEŞTI,98113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:53",507,501,0,6,0,285,279,0,6,0,261,24,500,215,98,22,114,2,12,11,1,1,0
24,IAŞI,"SCOALA GIMNAZIALA ”MIRON BARNOVSCHI”-URICANI",552,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:23:55",1173,1168,1,4,0,553,549,0,4,0,522,31,1200,647,211,69,82,7,12,113,4,6,18
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",539,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:45",1340,1320,0,1,19,386,366,0,1,19,371,13,1500,1114,316,31,16,1,6,1,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",541,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:31",1083,1062,0,9,12,396,375,0,9,12,337,34,1200,804,252,43,32,0,6,1,1,0,2
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",540,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:08",1282,1261,1,0,20,500,480,0,0,20,468,25,1400,900,341,54,65,0,5,1,0,1,1
24,IAŞI,"SCOALA GIMNAZIALA MIROSLOVESTI",560,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:42",1563,1511,0,17,35,873,821,0,17,35,801,65,1700,834,246,60,441,2,25,17,6,2,2
24,IAŞI,"SCOALA GIMNAZIALA MOGOSESTI-SIRET",568,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:02",1259,1251,0,4,4,595,587,0,4,4,571,24,1400,805,321,61,59,4,21,100,2,2,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ MOŞNA",571,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:47:32",1260,1260,0,0,0,141,141,0,0,0,130,11,1400,1259,99,7,10,0,7,7,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",575,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:49",1410,1407,0,1,2,54,51,0,1,2,51,3,1600,1546,42,0,4,0,1,3,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",573,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:19",1204,1201,0,0,3,246,243,0,0,3,231,15,1300,1054,181,4,22,2,9,13,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",574,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:19:31",1132,1131,0,1,0,2,1,0,1,0,2,0,1300,1298,1,0,0,0,0,1,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",572,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:04",1217,1212,0,1,4,333,328,0,1,4,298,35,1300,967,194,14,65,2,8,9,3,2,1
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",569,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:02",904,897,0,2,5,447,440,0,2,5,414,33,1000,553,224,31,64,1,13,78,1,1,1
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",570,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:32",874,871,0,2,1,434,431,0,2,1,411,23,1000,566,196,46,46,0,15,104,3,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",187,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:38",1699,1694,0,5,0,223,218,0,5,0,217,6,1900,1677,36,16,39,12,5,66,2,4,37
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",189,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:46",1757,1752,0,5,0,417,412,0,5,0,406,9,1900,1483,97,36,67,16,20,107,7,6,50
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",191,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:42",1799,1792,0,7,0,349,342,0,7,0,339,10,2000,1651,92,28,56,11,14,94,4,7,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",192,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:17",1564,1555,3,6,0,560,554,0,6,0,544,16,1700,1140,134,48,67,13,28,156,7,11,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",186,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:56",1685,1679,1,5,0,320,314,1,5,0,307,13,1900,1580,79,32,60,5,14,77,2,8,30
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",194,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:47",1677,1668,0,9,0,242,233,0,9,0,239,3,1900,1658,50,26,56,6,12,66,1,1,21
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",190,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:24",1726,1725,1,0,0,326,326,0,0,0,305,21,1900,1399,80,25,58,3,13,76,3,2,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",193,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:24:44",1717,1704,0,6,7,365,352,0,6,7,351,14,1900,1535,91,34,63,15,20,86,1,6,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",188,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:04",1712,1704,1,6,1,422,414,1,6,1,413,9,1900,1478,102,49,62,15,19,102,3,11,50
24,IAŞI,"SCOALA GIMNAZIALA ”NICOLAE IORGA” BUHALNITA",365,CEPLENIŢA,96147,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:08",1164,1155,0,8,1,547,538,0,8,1,509,38,1300,753,248,49,132,5,12,58,4,1,0
24,IAŞI,"ȘCOALA GIMNAZIALA NR. 1 COSTEȘTI-CORP A",397,COSTEŞTI,100282,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:37",1066,1047,1,6,12,645,626,1,6,12,592,53,1200,555,99,36,404,2,22,23,3,2,1
24,IAŞI,"SCOALA GIMNAZIALA OBOROCENI",494,HELEŞTENI,97465,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:50",595,573,0,9,13,327,305,0,9,13,308,19,600,273,115,30,142,2,7,6,5,0,1
24,IAŞI,"ŞCOALA GIMNAZIALA OSOI",665,SINEŞTI,99058,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:37",846,830,0,9,7,176,160,0,9,7,160,16,900,724,128,6,20,0,3,3,0,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",223,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:47",1060,1051,0,9,0,419,410,0,9,0,391,19,1200,779,103,38,67,20,21,86,8,16,32
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",225,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:08",1047,1037,2,8,0,388,380,0,8,0,376,12,1100,712,90,57,67,11,20,79,4,8,40
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",226,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:02",1203,1192,1,10,0,479,469,0,10,0,465,13,1300,821,108,39,107,16,20,105,6,8,56
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",224,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:00",1100,1090,0,10,0,493,483,0,10,0,481,9,1200,710,121,53,63,14,14,135,7,7,67
24,IAŞI,"SCOALA GIMNAZIALA PAUSESTI",448,DUMEŞTI,96940,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:28",1429,1425,0,4,0,756,752,0,4,0,671,85,1600,844,159,112,271,6,10,107,3,3,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",16,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:25",1226,1210,0,16,0,519,503,0,16,0,510,9,1300,781,110,71,85,16,29,140,12,7,40
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",15,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:00",1232,1225,0,7,0,593,586,0,7,0,577,16,1300,707,163,57,93,15,13,161,6,9,60
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",17,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:27",1160,1145,7,8,0,521,513,0,8,0,513,8,1300,779,128,46,115,13,20,131,3,4,53
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",18,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:05",1127,1114,9,4,0,480,476,0,4,0,473,7,1200,720,102,52,103,15,14,124,7,10,46
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP A",294,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:22",432,426,0,5,1,432,426,0,5,1,415,17,2000,1568,138,65,115,4,15,68,2,5,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP C",296,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:19:05",1787,1778,0,7,2,457,448,0,7,2,435,22,2000,1543,185,51,113,3,2,59,2,17,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - CORP VECHI",293,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:58",1832,1824,0,7,1,513,505,0,7,1,498,15,2000,1473,178,38,162,10,20,83,3,0,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - SALA DE SPORT",295,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:25:34",1554,1545,0,5,4,574,565,0,5,4,483,91,1700,1126,184,36,173,5,20,58,4,2,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ PICIORU LUPULUI",385,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:23",479,472,0,3,4,211,204,0,3,4,190,19,500,291,48,19,99,2,8,13,1,0,0
24,IAŞI,"SCOALA GIMNAZIALA PIETROSU",697,TĂTĂRUŞI,99478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:13",1119,1105,0,5,9,542,528,0,5,9,511,31,1200,658,76,63,346,2,7,10,1,3,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ PÎRCOVACI - CORP ŞCOALĂ",298,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:53:54",1335,1326,0,8,1,693,684,0,8,1,639,54,1500,807,368,41,164,3,27,28,1,3,4
