county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-voturi","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA CREȘTIN DEMOCRATĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","PUNGILĂ IACOB-voturi","PUNGILĂ IACOB-mandate-faza-1","PUNGILĂ IACOB-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","HEIM CRISTIAN-ELVIS-voturi","HEIM CRISTIAN-ELVIS-mandate-faza-1","HEIM CRISTIAN-ELVIS-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-voturi","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-g8","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CRÎŞMARIU GHEORGHE-voturi","CRÎŞMARIU GHEORGHE-mandate-faza-1","CRÎŞMARIU GHEORGHE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","LIUBA PETRU-OVIDIU-voturi","LIUBA PETRU-OVIDIU-mandate-faza-1","LIUBA PETRU-OVIDIU-mandate-faza-2","UNIUNEA CROAȚILOR DIN ROMÂNIA-voturi","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-mandate-g8","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","FORUMUL CEHILOR DIN ROMÂNIA-voturi","FORUMUL CEHILOR DIN ROMÂNIA-mandate-faza-1","FORUMUL CEHILOR DIN ROMÂNIA-mandate-faza-2","RADU PAVEL-LUCIAN-voturi","RADU PAVEL-LUCIAN-mandate-faza-1","RADU PAVEL-LUCIAN-mandate-faza-2","FORUMUL CEHILOR DIN ROMÂNIA-mandate-g8","SPOREA ILIE-voturi","SPOREA ILIE-mandate-faza-1","SPOREA ILIE-mandate-faza-2","PARTIDUL SOLIDARITĂȚII SOCIALE-voturi","PARTIDUL SOLIDARITĂȚII SOCIALE-mandate-faza-1","PARTIDUL SOLIDARITĂȚII SOCIALE-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-mandate-g8","PARTIDUL MIȘCAREA POPULARĂ-mandate-g9","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PLEŞA TRAIAN-ADRIAN-voturi","PLEŞA TRAIAN-ADRIAN-mandate-faza-1","PLEŞA TRAIAN-ADRIAN-mandate-faza-2","ROGIN TUDOR-BOGDAN-voturi","ROGIN TUDOR-BOGDAN-mandate-faza-1","ROGIN TUDOR-BOGDAN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","AMARIEI VASILE-voturi","AMARIEI VASILE-mandate-faza-1","AMARIEI VASILE-mandate-faza-2","ŢUGUI GHEORGHE-voturi","ŢUGUI GHEORGHE-mandate-faza-1","ŢUGUI GHEORGHE-mandate-faza-2","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-voturi","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-1","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-2","ARTENIE ADRIAN-voturi","ARTENIE ADRIAN-mandate-faza-1","ARTENIE ADRIAN-mandate-faza-2","BUTAN SEBASTIAN-DANIEL-voturi","BUTAN SEBASTIAN-DANIEL-mandate-faza-1","BUTAN SEBASTIAN-DANIEL-mandate-faza-2","TAMAŞ GHEORGHE-voturi","TAMAŞ GHEORGHE-mandate-faza-1","TAMAŞ GHEORGHE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","POPA ANTONIE-voturi","POPA ANTONIE-mandate-faza-1","POPA ANTONIE-mandate-faza-2","GALBEN NICOLAE-DAN-voturi","GALBEN NICOLAE-DAN-mandate-faza-1","GALBEN NICOLAE-DAN-mandate-faza-2","PĂTRAŞCU ROMEO-ALEXANDRU-voturi","PĂTRAŞCU ROMEO-ALEXANDRU-mandate-faza-1","PĂTRAŞCU ROMEO-ALEXANDRU-mandate-faza-2","VĂSINCA ANA-voturi","VĂSINCA ANA-mandate-faza-1","VĂSINCA ANA-mandate-faza-2","VIOR DUMITRU-voturi","VIOR DUMITRU-mandate-faza-1","VIOR DUMITRU-mandate-faza-2"
11,CARAŞ-SEVERIN,LUNCAVIŢA,53130,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:39:51",1908,1834,0,30,44,1279,1205,0,30,44,1231,45,2019,743,61,86,98,111,120,1,0,685,6,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,LUPAC,53167,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:00:28",2256,2183,4,58,11,1260,1189,2,58,11,1187,73,2407,1147,59,83,94,98,144,1,0,564,5,1,55,0,0,0,0,0,175,1,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MARGA,53210,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:05:16",918,882,3,9,24,574,541,0,9,24,559,15,970,396,27,39,44,62,111,1,1,325,5,0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MĂURENI,53247,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:16:16",2345,2245,5,24,71,1276,1180,1,24,71,1233,43,2478,1202,61,86,98,112,63,0,0,1101,9,1,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MEHADIA,53274,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:38:34",3696,3404,6,178,108,2403,2117,2,178,106,2330,73,3738,1335,116,163,186,175,546,3,0,1329,7,1,229,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MEHADICA,53327,2,FINAL,UAT,CL,CL_CE,"2024-06-11 12:31:07",608,527,0,53,28,466,385,0,53,28,431,33,580,81,21,30,34,47,121,2,0,110,2,0,28,0,1,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,32,0,1,50,1,0,0,0,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"MUNICIPIUL CARANSEBEŞ",51010,2,FINAL,UAT,CL,CL_CE,"2024-06-11 23:38:27",23938,23665,43,186,44,9607,9377,1,185,44,9153,428,26175,16580,457,640,732,464,2882,6,0,2895,6,0,1032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,1,1,611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"MUNICIPIUL REŞIŢA",50790,2,FINAL,UAT,CL,CL_CE,"2024-06-20 14:01:35",67611,66967,118,466,60,22559,22032,1,466,60,21788,664,74643,51809,1089,1525,1743,894,11847,13,0,5002,5,1,1931,2,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,NAIDĂŞ,53345,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:16:59",956,842,2,62,50,688,576,0,62,50,666,22,912,224,33,46,53,74,52,0,1,164,2,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1,54,0,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,54,0,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,OBREJA,53372,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:58:12",2784,2659,2,102,21,1855,1732,0,102,21,1807,48,2939,1084,90,126,144,137,693,5,0,689,5,0,264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"OCNA DE FIER",50987,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:29:25",680,567,2,92,19,458,346,1,92,19,440,18,743,285,22,30,35,48,241,5,0,199,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ ANINA",50889,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:36:57",7134,6924,19,98,93,2885,2691,3,98,93,2706,176,7548,4662,135,189,216,174,1078,6,0,714,4,0,299,1,1,0,0,0,326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ BĂILE HERCULANE",50923,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:53:17",4001,3847,13,105,36,2209,2065,3,105,36,2144,64,4247,2038,107,150,171,159,613,3,1,1005,6,0,158,0,1,0,0,0,148,0,1,0,0,0,151,0,1,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ BOCŞA",50969,1,FINAL,UAT,CL,CL_CE,"2024-06-11 14:12:15",14930,14695,17,102,116,6261,6044,3,102,112,5968,252,16201,9981,298,417,477,319,1756,5,1,3227,10,0,441,1,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ MOLDOVA NOUĂ",51056,1,FINAL,UAT,CL,CL_CE,"2024-06-10 22:02:27",10616,10413,8,110,85,4905,4710,0,110,85,4644,217,11520,6597,232,325,371,236,931,3,1,1745,7,1,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,546,2,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,0,0,0,0,0,0,0,112,0,0,243,1,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ ORAVIŢA",51118,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:07:56",10145,9969,19,128,29,4314,4155,2,128,29,4115,169,11035,6742,205,288,329,242,409,1,1,1822,7,1,820,3,0,0,0,0,0,0,0,0,0,0,416,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"ORAŞ OŢELU ROŞU",51207,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:59:03",9981,9809,11,83,78,4245,4082,2,83,78,4078,167,10831,6586,203,285,326,234,516,2,0,2437,10,1,481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,PĂLTINIŞ,53425,2,FINAL,UAT,CL,CL_CE,"2024-06-24 10:58:58",2486,2114,2,307,63,1777,1406,1,307,63,1730,47,2699,922,86,121,138,144,547,3,1,948,6,0,49,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,POJEJENA,53513,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:06:08",2508,2311,9,58,130,1401,1210,6,58,127,1358,43,2553,1152,67,95,108,117,215,1,1,687,5,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,PRIGOR,53577,2,FINAL,UAT,CL,CL_CE,"2024-06-11 15:32:17",2014,1924,0,54,36,1308,1218,0,54,36,1243,65,2108,800,62,87,99,113,348,3,0,594,5,0,66,0,1,0,0,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,RĂCĂŞDIA,53675,2,FINAL,UAT,CL,CL_CE,"2024-06-12 03:45:12",1684,1591,6,66,21,947,856,4,66,21,908,39,1752,805,45,63,72,78,341,4,0,312,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,RAMNA,53639,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:17:47",1407,1269,2,97,39,927,792,1,95,39,893,34,1390,463,44,62,71,97,399,4,0,303,3,0,172,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"RUSCA MONTANĂ",53728,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:13:49",1557,1498,1,27,31,921,862,1,27,31,902,19,1648,721,45,63,72,82,214,2,1,534,6,0,0,0,0,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,SACU,53755,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:52:32",1331,1235,1,45,50,814,718,1,45,50,779,35,1357,543,38,54,62,70,131,1,1,413,5,1,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"SASCA MONTANĂ",53791,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:43:39",1443,1229,1,157,56,921,709,1,157,54,883,36,1518,598,44,61,70,96,249,2,1,441,4,1,47,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,SICHEVIŢA,53853,1,FINAL,UAT,CL,CL_CE,"2024-06-10 20:23:27",1784,1669,4,34,77,1210,1097,2,34,77,1149,61,1830,620,57,80,91,99,277,2,1,309,3,0,161,1,1,0,0,0,55,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,SLATINA-TIMIŞ,54056,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:17:43",2554,2431,8,18,97,1487,1373,2,15,97,1447,26,2686,1212,72,101,115,131,206,1,1,701,5,0,372,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
