county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","ALIANȚA USR - SENS-voturi","ALIANȚA USR - SENS-mandate-faza-1","ALIANȚA USR - SENS-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","SEGĂRCEANU CRISTI-DANIEL-voturi","SEGĂRCEANU CRISTI-DANIEL-mandate-faza-1","SEGĂRCEANU CRISTI-DANIEL-mandate-faza-2","IOANA ROBERT-CRISTIAN-voturi","IOANA ROBERT-CRISTIAN-mandate-faza-1","IOANA ROBERT-CRISTIAN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL OAMENILOR CREDINCIOȘI-voturi","PARTIDUL OAMENILOR CREDINCIOȘI-mandate-faza-1","PARTIDUL OAMENILOR CREDINCIOȘI-mandate-faza-2","VANCEA ILEANA-CRISTINA-voturi","VANCEA ILEANA-CRISTINA-mandate-faza-1","VANCEA ILEANA-CRISTINA-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","POPA ION-ANDREIŢĂ-voturi","POPA ION-ANDREIŢĂ-mandate-faza-1","POPA ION-ANDREIŢĂ-mandate-faza-2","PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","PARTIDUL LIGA ACȚIUNII NAȚIONALE-mandate-faza-1","PARTIDUL LIGA ACȚIUNII NAȚIONALE-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","MÎRLOI GABRIEL-voturi","MÎRLOI GABRIEL-mandate-faza-1","MÎRLOI GABRIEL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","POPESCU LILIANA-voturi","POPESCU LILIANA-mandate-faza-1","POPESCU LILIANA-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL OLTENILOR-voturi","PARTIDUL OLTENILOR-mandate-faza-1","PARTIDUL OLTENILOR-mandate-faza-2","CIMPOERU EMILIAN-voturi","CIMPOERU EMILIAN-mandate-faza-1","CIMPOERU EMILIAN-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","DAN AURELIAN-LEONARD-voturi","DAN AURELIAN-LEONARD-mandate-faza-1","DAN AURELIAN-LEONARD-mandate-faza-2","BIŢĂ LAURENŢIU-FLORIN-voturi","BIŢĂ LAURENŢIU-FLORIN-mandate-faza-1","BIŢĂ LAURENŢIU-FLORIN-mandate-faza-2","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-voturi","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-1","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","POPA MIHAI-OVIDIU-voturi","POPA MIHAI-OVIDIU-mandate-faza-1","POPA MIHAI-OVIDIU-mandate-faza-2","GHIMPĂU ŞTEFAN-voturi","GHIMPĂU ŞTEFAN-mandate-faza-1","GHIMPĂU ŞTEFAN-mandate-faza-2","RADU MARIN-voturi","RADU MARIN-mandate-faza-1","RADU MARIN-mandate-faza-2","STANCIU CRISTINA-NICOLETA-voturi","STANCIU CRISTINA-NICOLETA-mandate-faza-1","STANCIU CRISTINA-NICOLETA-mandate-faza-2"
17,DOLJ,"COŢOFENII DIN FAŢĂ",74875,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:04:17",1609,1564,1,30,14,1060,1015,1,30,14,1009,51,1723,663,50,70,80,91,103,1,0,799,8,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DANEŢI,71956,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:26:04",4649,4565,1,83,0,2501,2417,1,83,0,2327,147,5033,2559,116,162,186,150,389,2,1,1706,11,0,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DESA,72034,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:33:55",3907,3741,1,15,150,2443,2279,0,15,149,2368,75,4220,1742,118,165,189,182,981,5,1,1140,6,0,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DIOŞTI,72052,2,FINAL,UAT,CL,CL_CE,"2024-06-12 18:55:55",2321,2215,1,20,85,1396,1291,0,20,85,1282,111,2504,1111,64,89,102,110,270,2,0,450,4,0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DOBREŞTI,72098,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:12:39",1865,1727,0,54,84,1218,1080,0,54,84,1134,61,2005,810,56,79,90,103,360,3,1,531,5,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DOBROTEŞTI,74883,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:42:56",1457,1298,0,70,89,1019,860,0,70,89,969,37,1417,411,48,67,77,107,318,2,1,535,5,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DRĂGOTEŞTI,72150,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:21:51",1801,1597,2,142,60,1310,1107,2,142,59,1229,81,1845,535,61,86,98,108,403,3,1,625,5,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DRĂNIC,72221,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:49:48",1903,1809,0,67,27,1368,1274,0,67,27,1290,78,2004,636,64,90,103,114,210,1,1,935,8,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,FĂRCAŞ,72276,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:03:22",1740,1651,0,77,12,1130,1041,0,77,12,1063,67,1809,679,53,74,85,93,383,4,0,297,3,0,197,2,0,0,0,0,155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"GALICEA MARE",72383,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:07:05",3359,3204,2,104,49,2045,1892,0,104,49,1940,105,3564,1519,97,135,155,142,663,4,1,850,5,1,88,0,0,0,0,0,0,0,0,0,0,0,339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GALICIUICA,74891,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:13:41",1143,1099,2,6,36,785,741,2,6,36,751,34,1199,414,37,52,60,78,252,3,0,277,3,1,80,1,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GÂNGIOVA,72579,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:03:15",2050,1978,0,31,41,1202,1130,0,31,41,1089,110,2169,970,54,76,87,96,400,4,0,443,4,0,83,0,1,0,0,0,74,0,0,0,0,0,60,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHERCEŞTI,72409,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:41:15",1885,1666,0,188,31,1447,1228,0,188,31,1410,37,1819,372,70,98,112,128,198,1,0,969,7,1,0,0,0,0,0,0,0,0,0,0,0,0,243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHIDICI,74907,1,FINAL,UAT,CL,CL_CE,"2024-06-10 04:53:34",1849,1728,1,8,112,884,763,1,8,112,855,29,2036,1152,42,59,68,77,64,0,1,791,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHINDENI,74915,2,FINAL,UAT,CL,CL_CE,"2024-06-27 14:04:48",1696,1543,1,109,43,1136,983,1,109,43,1076,60,1667,531,53,75,86,94,274,2,1,244,2,1,113,1,0,0,0,0,0,0,0,34,0,0,133,1,0,278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIGHERA,72463,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:54:18",2279,2184,3,44,48,1297,1204,1,44,48,1254,43,2420,1123,62,87,100,114,110,0,1,1050,9,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIUBEGA,72506,2,FINAL,UAT,CL,CL_CE,"2024-06-12 19:08:29",1820,1652,2,132,34,1239,1074,0,132,33,1180,59,1806,567,59,82,94,97,489,5,0,356,3,1,75,0,1,0,0,0,0,0,0,0,0,0,155,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIURGIŢA,72533,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:02:27",2318,2261,2,50,5,1467,1411,1,50,5,1385,82,2485,1018,69,96,110,120,481,4,0,724,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOGOŞU,72604,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:14:48",475,381,0,77,17,381,287,0,77,17,361,20,461,80,18,25,28,40,297,7,0,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOICEA,72640,1,FINAL,UAT,CL,CL_CE,"2024-06-10 22:31:24",2021,1816,2,119,84,1283,1091,0,119,73,1185,98,2085,802,59,82,94,103,534,5,0,518,5,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOIEŞTI,72677,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:33:58",2589,2491,3,64,31,1747,1653,0,63,31,1670,77,2787,1040,83,116,133,110,787,7,0,559,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GRECEŞTI,72819,2,FINAL,UAT,CL,CL_CE,"2024-06-27 14:08:53",1354,1158,0,131,65,1040,844,0,131,65,988,52,1402,362,49,69,79,109,153,1,0,506,4,1,152,1,0,0,0,0,0,0,0,0,0,0,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,ÎNTORSURA,74923,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:18:56",1196,1148,2,17,29,789,741,2,17,29,757,32,1282,493,37,52,60,81,393,4,1,343,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,IŞALNIŢA,70094,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:22:23",3641,3469,1,31,140,2424,2257,0,31,136,2341,83,3961,1537,117,163,187,180,287,1,0,1733,9,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,IZVOARE,72882,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:11:04",1241,1138,0,52,51,897,794,0,52,51,782,5,1249,462,39,54,62,86,176,2,0,427,4,1,45,0,0,0,0,0,0,0,0,0,0,0,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,LEU,72926,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:46:17",3769,3695,4,63,7,2231,2161,0,63,7,2112,117,4073,1834,105,147,168,158,265,1,1,924,5,1,645,4,0,0,0,0,0,0,0,0,0,0,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,LIPOVU,72953,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:51:49",2554,2427,0,74,53,1175,1048,0,74,53,1091,84,2629,1454,54,76,87,82,216,2,1,701,8,0,154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MĂCEŞU DE JOS",72980,1,FINAL,UAT,CL,CL_CE,"2024-06-11 18:44:28",1068,957,0,82,29,769,658,0,82,29,740,29,1084,315,37,51,59,82,102,1,0,566,6,1,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MĂCEŞU DE SUS",73013,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:17:20",1011,897,0,114,0,758,644,0,114,0,720,38,991,233,36,50,57,76,333,4,0,357,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MAGLAVIT,73031,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:39:10",3787,3608,2,67,110,2289,2111,1,67,110,2146,116,4032,1741,107,150,171,158,1365,8,1,698,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MALU MARE",73068,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:08:34",6787,6493,6,271,17,4048,3759,1,271,17,3882,163,6820,2775,194,271,310,246,1431,5,1,1518,6,0,400,1,1,0,0,0,0,0,0,20,0,0,345,1,0,119,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MÂRŞANI,73317,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:32:40",3563,3366,1,44,152,2311,2116,1,44,150,2216,95,3778,1467,110,155,177,170,511,3,0,1567,9,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
