precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIOBOTARU DRAGOŞ-FĂNICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","HALICI NICUŞOR-PARTIDUL SOCIAL DEMOCRAT-voturi","BADIU GEORGEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMAN VICTOR-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","VASILIU CARMEN-PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ADRIAN PĂUNESCU” FOCȘANI",11,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:37",1612,1608,0,4,0,652,648,0,4,0,638,14,1780,1127,236,183,108,53,20,38
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ADRIAN PĂUNESCU” FOCȘANI",12,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:37",1559,1553,0,6,0,597,591,0,6,0,580,17,1711,1108,184,211,56,90,10,29
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUŢĂ”",51,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:10",843,836,0,7,0,371,364,0,7,0,350,21,924,553,120,124,33,49,5,19
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUŢĂ”",49,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:59:56",831,824,0,7,0,340,333,0,7,0,328,12,911,565,90,130,23,62,7,16
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUŢĂ”",50,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:07",1367,1356,0,11,0,552,541,0,11,0,527,25,1499,947,149,218,53,12,73,22
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUȚĂ” GUGEŞTI",183,GUGEŞTI,176301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:22",965,950,1,4,10,444,429,1,4,10,436,8,1077,633,83,267,36,22,5,23
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE JOS",100,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:00",482,434,0,18,30,307,259,0,18,30,289,17,474,160,86,165,15,19,2,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE SUS",101,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:44",371,357,0,7,7,238,224,0,7,7,222,16,394,156,86,105,23,4,0,4
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”ANGELA GHEORGHIU”",68,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:13",1464,1454,1,6,3,693,684,0,6,3,664,29,1726,1033,225,214,73,42,73,37
41,VRANCEA,"SCOALA GIMNAZIALA ANGHELESTI",270,RUGINEŞTI,177557,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:31",1021,1012,2,5,2,496,489,0,5,2,469,27,1116,620,99,227,70,17,42,14
41,VRANCEA,"ȘCOALA GIMNAZIALĂ BĂTINEȘTI",314,ŢIFEŞTI,178180,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:17:09",1341,1325,1,12,3,732,717,0,12,3,676,56,1464,732,366,101,53,130,3,23
41,VRANCEA,"ȘCOALA GIMNAZIALĂ BOGHEȘTI",108,BOGHEŞTI,175260,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:08",658,625,0,12,21,455,422,0,12,21,413,42,702,238,100,124,21,34,108,26
41,VRANCEA,"ŞCOALA GIMNAZIALA CÎMPURI",125,CÂMPURI,175670,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:33",855,823,1,6,25,454,422,1,6,25,437,17,931,477,179,218,11,3,1,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ CLIPICEȘTI",315,ŢIFEŞTI,178180,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:37",678,667,2,9,0,308,299,0,9,0,286,22,737,429,107,63,25,82,1,8
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COROTENI",282,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:51",766,747,0,5,14,426,407,0,5,14,392,34,841,415,219,117,20,28,1,7
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COZA - SALA 1",311,TULNICI,178117,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:33",653,636,0,9,8,353,336,0,9,8,338,15,700,347,152,159,14,4,1,8
41,VRANCEA,"ȘCOALA GIMNAZIALĂ CU CLASELE I-IV ” EPISCOP MITROFAN ”",130,CÂRLIGELE,175732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:47",380,358,0,4,18,211,189,0,4,18,200,11,418,207,16,141,14,16,5,8
41,VRANCEA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BALESTI",104,BĂLEŞTI,175206,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:32",573,486,0,21,66,573,486,0,21,66,485,22,763,256,390,76,9,5,1,4
41,VRANCEA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BALESTI",103,BĂLEŞTI,175206,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:30",912,808,0,25,79,589,485,0,25,79,560,29,883,294,416,120,12,8,2,2
41,VRANCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII RĂSTOACA",263,RĂSTOACA,178956,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:06",1189,1148,0,6,35,683,642,0,6,35,656,27,1301,618,290,103,65,181,5,12
41,VRANCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII RĂSTOACA",264,RĂSTOACA,178956,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:19",828,805,0,3,20,486,463,0,3,20,457,29,908,422,179,82,53,128,7,8
41,VRANCEA,"ŞCOALA GIMNAZIALĂ DOMNEŞTI-TÂRG",257,PUFEŞTI,177352,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:22",1238,1231,0,7,0,637,630,0,7,0,614,23,1355,718,34,287,172,81,19,21
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",39,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:56:27",1342,1332,1,9,0,592,583,0,9,0,576,12,1473,885,204,172,50,118,6,26
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",38,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:11",820,814,1,5,0,303,298,0,5,0,293,10,910,605,90,117,18,57,4,7
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",40,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:06",1621,1607,1,13,0,706,693,0,13,0,674,32,1779,1073,219,215,65,142,11,22
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”DUMITRU PRICOP”",227,NEGRILEŞTI,178885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:09:41",1364,1329,1,3,31,757,722,1,3,31,610,144,1492,738,190,249,78,63,5,25
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ECATERINA TEODOROIU”",75,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:20",766,759,0,5,2,320,313,0,5,2,295,8,843,540,59,105,97,21,7,6
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ECATERINA TEODOROIU”",74,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:18",1333,1324,0,3,6,646,637,0,3,6,613,28,1455,814,141,212,179,40,19,22
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „EMIL ATANASIU” GAROAFA",171,GAROAFA,176212,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:31",1619,1607,2,9,1,848,837,1,9,1,807,41,1789,941,469,120,133,60,0,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ FELDIOARA",298,TĂNĂSOAIA,177879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:47",546,522,0,14,10,304,280,0,14,10,293,11,587,283,33,104,104,38,5,9
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",113,BOLOTEŞTI,175368,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:57",538,512,0,13,13,333,307,0,13,13,323,10,564,229,242,39,18,21,1,2
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",112,BOLOTEŞTI,175368,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:53",1214,1148,1,21,44,725,659,1,21,44,696,29,1338,613,445,127,34,66,4,20
41,VRANCEA,"ŞCOALA GIMNAZIALĂ GOLEŞTI",175,GOLEŞTI,174824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:01:03",1439,1435,0,0,4,696,692,0,0,4,675,21,1588,892,36,381,89,126,7,36
41,VRANCEA,"ȘCOALA GIMNAZIALĂ GURA CALIȚEI",185,"GURA CALIŢEI",176338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:55",819,778,0,17,24,534,493,0,17,24,509,25,882,348,354,90,33,14,4,14
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ION BASGAN” FOCȘANI",20,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:40:05",1772,1733,7,12,20,845,813,0,12,20,818,27,1931,1086,340,240,55,141,17,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ION BASGAN” FOCȘANI",19,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:21:22",1633,1624,0,9,0,730,721,0,9,0,709,21,1798,1068,263,195,77,138,11,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „IONEL SÎRBU” CIORĂȘTI",137,CIORĂŞTI,175590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:57",153,150,1,2,0,86,84,0,2,0,81,5,168,82,42,24,9,5,1,0
41,VRANCEA,"SCOALA GIMNAZIALA JARISTEA",195,JARIŞTEA,176506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:11",1646,1620,1,20,5,867,842,0,20,5,856,11,1791,924,562,211,46,18,3,16
41,VRANCEA,"ȘCOALA GIMNAZIALĂ LĂSTUNI",161,DUMITREŞTI,175983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:47",269,245,0,11,13,186,163,0,11,12,184,2,267,2,36,141,1,4,1,1
41,VRANCEA,"SCOALA GIMNAZIALA MAICANESTI",204,MĂICĂNEŞTI,176613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:52",1124,1080,0,8,36,622,578,0,8,36,592,30,1198,576,487,34,41,27,1,2
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”MAREȘAL ALEXANDRU AVERESCU”",62,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:33",1326,1319,0,7,0,538,531,0,7,0,498,40,1445,907,98,175,32,17,150,26
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”MIHAIL ARMENCEA”",61,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:21",991,981,0,10,0,453,443,0,10,0,433,20,1094,641,146,164,48,26,36,13
41,VRANCEA,"ŞCOALA GIMNAZIALĂ MIRCEŞTII NOI",327,VÂNĂTORI,178607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:12",776,772,0,4,0,387,383,0,4,0,357,30,850,463,98,108,81,55,3,12
41,VRANCEA,"SCOALA GIMNAZIALA NEREJU-MIC",229,NEREJU,176944,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:58",1528,1511,0,17,0,985,968,0,17,0,928,57,1667,682,406,420,57,14,4,27
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",46,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:46",1436,1423,1,11,1,551,539,0,11,1,535,16,1578,1027,160,205,52,91,6,21
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",47,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:44:47",1215,1203,3,9,0,729,720,0,9,0,706,23,1325,596,273,206,63,121,10,33
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",44,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:46:57",1377,1368,1,8,0,540,532,0,8,0,521,19,1519,979,148,194,52,90,8,29
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",48,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:35:52",1552,1545,0,7,0,572,565,0,7,0,552,20,1705,1133,161,236,60,60,7,28
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",45,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:44",1434,1419,2,13,0,584,571,0,13,0,563,21,1567,983,173,223,56,75,8,28
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NISTOREȘTI",231,NISTOREŞTI,177003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:08",834,795,0,3,36,460,421,0,3,36,442,18,913,453,68,280,73,5,5,11
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1- CORP A",212,MERA,176686,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:47:54",1576,1529,1,7,39,931,885,0,7,39,901,30,1726,795,447,339,65,29,3,18
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1 ȘINDRILARI",266,REGHIU,177469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:37",948,932,0,5,11,570,554,0,5,11,549,21,1028,458,102,383,24,33,0,7
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1 ȘINDRILARI",267,REGHIU,177469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:48",514,501,0,7,6,270,257,0,7,6,257,13,551,281,50,178,17,9,0,3
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2",79,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:27",1156,1144,3,8,1,444,435,0,8,1,427,17,1258,814,100,145,100,47,21,14
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2",80,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:27",307,297,0,9,1,119,109,0,9,1,113,6,328,209,28,39,32,7,5,2
41,VRANCEA,"SCOALA GIMNAZIALA NR. 2 BORDEASCA VECHE",302,TĂTĂRANU,177986,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:33",604,585,0,7,12,313,294,0,7,12,299,14,644,331,62,198,16,12,1,10
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2 GUGEŞTI",181,GUGEŞTI,176301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:46",1424,1387,0,7,30,732,695,0,7,30,703,29,1571,839,98,484,46,45,4,26
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.4 OREAVU",184,GUGEŞTI,176301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:03",450,434,0,9,7,216,200,0,9,7,202,14,484,268,70,105,16,2,2,7
41,VRANCEA,"SCOALA GIMNAZIALĂ OBREJIŢA",233,OBREJIŢA,178947,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:02:31",1304,1240,2,14,48,874,811,1,14,48,837,37,1427,553,443,295,61,0,24,14
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”PETRACHE BLÎNDU”",173,GAROAFA,176212,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:09:29",1333,1319,0,14,0,728,714,0,14,0,678,50,1456,728,385,137,111,29,3,13
41,VRANCEA,"SCOALA GIMNAZIALA „ PICTOR MIHAIL BALASESCU” BAHNELE",345,VINTILEASCA,178475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:53:34",476,459,0,12,5,279,262,0,12,5,262,17,504,225,61,190,9,1,0,1
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „PRINCIPELE RADU”",66,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:50",1394,1383,1,7,3,581,571,0,7,3,537,34,1527,956,141,177,58,46,88,27
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” A",63,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:12",1181,1172,1,5,3,468,460,0,5,3,451,17,1293,825,149,166,30,30,56,20
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” B",64,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:16",1155,1149,0,6,0,475,469,0,6,0,452,23,1287,812,138,166,49,23,53,23
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” C",65,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:39",1174,1169,0,5,0,446,441,0,5,0,418,28,1289,843,132,149,56,29,41,11
41,VRANCEA,"SCOALA GIMNAZIALA PROFESOR DOCTOR GENERAL GHEORGHE V. ZAHARIA",252,POPEŞTI,178901,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:59",1107,1093,0,8,6,641,627,0,8,6,608,33,1214,573,246,216,86,24,6,30
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”PROFESOR GENERAL GHEORGHE GHEORGHIU” GOLOGANU",179,GOLOGANU,178938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:42",1374,1355,0,6,13,854,835,0,6,13,802,52,1504,650,137,349,168,114,19,15
41,VRANCEA,"ŞCOALA GIMNAZIALĂ PUFEŞTI",255,PUFEŞTI,177352,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:17",1269,1268,0,1,0,666,665,0,1,0,639,25,1405,741,94,202,169,122,22,30
41,VRANCEA,"SCOALA GIMNAZIALA PUTNA",115,BOLOTEŞTI,175368,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:03",538,504,0,11,23,353,319,0,11,23,337,16,582,229,215,68,30,18,1,5
41,VRANCEA,"SCOALA GIMNAZIALA RIMNICENI",205,MĂICĂNEŞTI,176613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:54:38",1144,1062,1,31,50,741,660,0,31,50,721,20,1239,498,621,77,11,7,0,5
41,VRANCEA,"SCOALA GIMNAZIALA ROTILESTII MICI",127,CÂMPURI,175670,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:57",521,493,0,7,21,307,279,0,7,21,288,19,568,261,171,103,5,1,1,7
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",269,RUGINEŞTI,177557,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:32",773,759,0,9,5,367,353,0,9,5,342,25,837,470,62,168,42,26,17,27
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",268,RUGINEŞTI,177557,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:18",797,785,1,5,6,369,358,0,5,6,356,13,860,491,85,187,36,22,15,11
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA A",277,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:56",822,815,0,4,3,571,564,0,4,3,536,35,894,323,318,191,4,15,0,8
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA B",278,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:20",974,968,0,5,1,642,636,0,5,1,614,28,1059,417,394,193,12,8,4,3
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA C",279,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:59",1317,1315,0,2,0,832,830,0,2,0,782,50,1448,616,495,272,10,3,0,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ SPULBER",287,SPULBER,178965,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:28",911,871,0,11,29,657,617,0,11,29,626,27,991,338,380,188,41,6,0,11
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",7,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:18",802,793,0,9,0,374,365,0,9,0,360,14,881,507,119,133,29,63,4,12
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",6,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:54:36",1115,1105,0,9,1,440,430,0,9,1,422,18,1223,783,146,170,27,59,17,3
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",5,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:09:06",1067,1059,1,7,0,449,442,0,7,0,440,9,1175,726,137,169,37,66,3,28
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE” FOCȘANI",4,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:40",1267,1248,8,11,0,522,511,0,11,0,503,19,1381,859,184,136,37,117,15,14
41,VRANCEA,"SCOALA GIMNAZIALA SURAIA",293,SURAIA,177842,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:09",1778,1734,3,31,10,878,835,2,31,10,802,76,1930,1052,453,214,38,79,4,14
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ȚIFEȘTI",313,ŢIFEŞTI,178180,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:53",836,827,0,9,0,475,466,0,9,0,454,21,914,439,242,55,30,98,6,23
41,VRANCEA,"SCOALA GIMNAZIALĂ ” VASILE IFTIMESCU ” VALEA SARII",320,"VALEA SĂRII",178313,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:50",691,655,0,11,25,450,414,0,11,25,428,22,720,270,138,218,22,23,1,26
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „VICTOR SLĂVESCU” COTEȘTI",147,COTEŞTI,175885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:33:04",1134,1111,1,12,10,637,614,1,12,10,608,29,1226,589,109,181,69,227,5,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ VÎNĂTORI",324,VÂNĂTORI,178607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:38:41",1391,1377,0,13,1,761,747,0,13,1,729,32,1513,752,294,195,62,114,10,54
41,VRANCEA,"ȘCOALA GIMNAZIALĂ VOETIN",276,SIHLEA,177600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:16",877,849,0,12,16,419,391,0,12,16,392,27,936,517,291,62,20,4,5,10
41,VRANCEA,"SCOALA GOGOIU",259,RĂCOASA,177405,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:58",187,174,0,6,7,93,80,0,6,7,85,8,180,87,23,38,15,5,0,4
41,VRANCEA,"SCOALA HANGULESTI",362,VULTURU,178821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:47:35",912,893,0,6,13,428,410,0,6,12,401,27,984,556,47,257,29,55,1,12
41,VRANCEA,"ȘCOALA I-IV NOUĂ",123,CÂMPINEANCA,174780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:58",580,555,1,22,2,328,304,0,22,2,311,17,613,285,96,156,22,27,1,9
41,VRANCEA,"ȘCOALA I-IV NOUĂ",121,CÂMPINEANCA,174780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:02:29",1752,1720,1,19,12,987,956,0,19,12,955,32,1877,890,326,397,64,128,5,35
41,VRANCEA,"ȘCOALA I-IV NOUĂ",122,CÂMPINEANCA,174780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:02:12",1634,1604,2,22,6,885,857,0,22,6,857,28,1759,874,293,340,66,109,5,44
41,VRANCEA,"SCOALA ION CREANGA DUPA MAGURA",346,VINTILEASCA,178475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:28:16",71,64,0,7,0,40,33,0,7,0,38,2,70,30,12,17,3,1,0,5
41,VRANCEA,"SCOALA IUGANI",109,BOGHEŞTI,175260,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:19",110,95,0,11,4,77,62,0,11,4,75,2,109,32,14,17,5,7,28,4
41,VRANCEA,"ŞCOALA LEPŞA",312,TULNICI,178117,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:31",405,388,1,15,1,203,187,0,15,1,195,8,430,227,108,49,18,11,1,8
41,VRANCEA,"SCOALA MALURI",363,VULTURU,178821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:33",410,396,0,5,9,187,173,0,5,9,176,11,447,260,16,103,41,10,3,3
41,VRANCEA,"SCOALA NR.1",218,MOVILIŢA,176793,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:04:34",709,702,0,4,3,354,347,0,4,3,329,25,775,421,65,110,34,103,8,9
