precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POGAR LAURENŢIU-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","FECHET MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","MARGINĂ GELU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BREAHNĂ-PRAVĂŢ IONELA-CRISTINA-PARTIDUL SOCIAL DEMOCRAT-voturi","DÂRLEA ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","GRIGOROAIA CORNEL-VIOREL-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","MELINTE ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MOGHIOR MARIUS-CĂTĂLIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
4,BACĂU,"ADMINISTRAȚIA FINANȚELOR PUBLICE BACĂU",21,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:03",953,942,1,10,0,381,371,0,10,0,361,20,1000,619,4,77,39,119,18,19,78,7
4,BACĂU,"ASOCIAȚIA ”SFÂNTUL VOIEVOD ŞTEFAN CEL MARE- HÂRJA”",475,OITUZ,23797,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:05",240,233,0,7,0,65,58,0,7,0,61,4,328,263,2,13,17,23,3,1,2,0
4,BACĂU,"BAZA SPORTIVA ”LIA MANOLIU” RĂCĂCIUNI",537,RĂCĂCIUNI,24766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:42",1575,1563,0,9,3,693,681,0,9,3,660,33,1700,1007,7,136,52,317,25,43,40,40
4,BACĂU,"BAZINUL OLIMPIC BACĂU",103,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:19",1533,1525,0,8,0,233,225,0,8,0,220,13,1700,1467,1,46,36,70,14,10,39,4
4,BACĂU,"BAZINUL OLIMPIC BACĂU",102,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:40",1785,1778,0,7,0,348,341,0,7,0,329,19,1900,1552,3,84,38,102,24,11,56,11
4,BACĂU,"BIBLIOTECA MUNICIPALĂ ” PROFESOR CONSTANTIN LOVIN”",131,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:26",1141,1136,1,4,0,494,489,1,4,0,469,25,1300,806,2,195,46,130,38,24,30,4
4,BACĂU,"BIBLIOTECA ORĂŞENEASCĂ ”GEORGE BACOVIA”",184,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:23",1669,1667,0,0,2,530,528,0,0,2,504,26,1800,1270,2,152,53,214,20,6,54,3
4,BACĂU,"BIBLIOTECA ORAŞULUI COMĂNEȘTI",195,"ORAŞ COMĂNEŞTI",20821,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:09",1339,1331,1,7,0,589,582,0,7,0,575,14,1500,911,1,246,55,205,30,8,25,5
4,BACĂU,"BIBLIOTECA PUBLICA ”CALISTRAT HOGAS” BALCANI",248,BALCANI,21196,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:43:45",1067,1047,0,4,16,498,478,0,4,16,459,39,1200,702,2,163,71,193,16,7,7,0
4,BACĂU,"CABINET MEDICAL",582,SOLONŢ,25488,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:20",656,650,0,4,2,283,277,0,4,2,268,15,700,417,0,37,27,150,12,1,40,1
4,BACĂU,"CAMIN CULTURAL",594,"ŞTEFAN CEL MARE",20670,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:04",749,742,1,2,4,372,366,0,2,4,364,8,800,428,0,42,43,244,20,3,9,3
4,BACĂU,"CĂMIN CULTURAL",375,"GURA VĂII",20607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:04",931,922,0,3,6,474,465,0,3,6,457,17,1000,526,5,28,26,377,5,0,14,2
4,BACĂU,"CĂMIN CULTURAL COȚOFĂNEȘTI",318,COŢOFĂNEŞTI,22059,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:29:48",974,947,0,6,21,601,574,0,6,21,583,18,1000,399,8,115,58,369,19,3,8,3
4,BACĂU,"CAMIN CULTURAL DEALU MORII",325,"DEALU MORII",22237,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:52",830,785,1,9,35,527,483,0,9,35,502,25,905,378,4,45,26,395,12,3,17,0
4,BACĂU,"CAMIN CULTURAL DRĂGUGEŞTI",383,HELEGIU,22898,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:24",1196,1180,0,8,8,557,541,0,8,8,521,36,1300,743,6,85,87,282,5,1,53,2
4,BACĂU,"CĂMIN CULTURAL FĂGET",360,GHIMEŞ-FĂGET,22718,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:44:54",1106,1102,0,4,0,605,601,0,4,0,575,30,1200,595,391,38,20,103,13,0,8,2
4,BACĂU,"CAMIN CULTURAL FLORESTI",574,SCORŢENI,25291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:12",567,557,0,7,3,302,292,0,7,3,287,15,600,298,3,95,30,77,59,5,15,3
4,BACĂU,"CAMIN CULTURAL GRIGORENI",575,SCORŢENI,25291,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:32:21",662,643,1,7,11,388,369,1,7,11,368,20,708,320,2,254,23,41,15,4,15,14
4,BACĂU,"CAMIN CULTURAL SAUCESTI",567,SĂUCEŞTI,25228,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:55",1170,1164,2,1,3,588,584,0,1,3,557,31,1300,712,3,82,92,299,33,17,20,11
4,BACĂU,"CĂMINUL CULTURAL BOANŢA",347,FILIPEŞTI,22576,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:20",268,252,0,15,1,146,130,0,15,1,136,10,300,154,2,78,21,23,5,4,1,2
4,BACĂU,"CAMINUL CULTURAL BOGATA",331,DOFTEANA,22380,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:49",692,677,1,8,6,360,345,1,8,6,340,20,800,440,2,51,38,209,17,2,17,4
4,BACĂU,"CĂMINUL CULTURAL CIUMAŞI",401,ITEŞTI,26379,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:14",146,137,0,5,4,92,83,0,5,4,89,3,200,108,1,47,33,6,2,0,0,0
4,BACĂU,"CĂMINUL CULTURAL COȘNEA",233,AGĂŞ,21007,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:57:59",332,326,0,6,0,165,159,0,6,0,160,5,400,235,31,30,1,94,0,4,0,0
4,BACĂU,"CĂMINUL CULTURAL DIN SATUL BORŞANI",320,COŢOFĂNEŞTI,22059,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:12:52",580,565,0,5,10,334,319,0,5,10,321,13,600,266,2,13,44,236,12,0,14,0
4,BACĂU,"CĂMINUL CULTURAL FRUMUŞELU",370,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:16",960,945,1,12,2,593,579,0,12,2,575,18,1000,407,2,300,25,202,16,1,25,4
4,BACĂU,"CĂMINUL CULTURAL GLĂVĂNEŞTI",369,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:20",1324,1324,0,0,0,738,738,0,0,0,704,34,1500,762,3,224,67,357,19,3,29,2
4,BACĂU,"CĂMINUL CULTURAL HEMEIUŞ",385,HEMEIUŞ,20313,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:04:06",1567,1554,5,6,2,792,783,1,6,2,764,28,1700,908,3,390,73,169,40,19,62,8
4,BACĂU,"CĂMINUL CULTURAL ITEŞTI",400,ITEŞTI,26379,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:38",746,713,0,19,14,458,425,0,19,14,426,18,798,340,1,258,107,44,7,0,9,0
4,BACĂU,"CAMINUL CULTURAL MAGIRESTI",427,MĂGIREŞTI,23387,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:54:48",1018,1008,0,2,8,543,533,0,2,8,515,28,1090,547,1,311,48,115,10,6,14,10
4,BACĂU,"CĂMINUL CULTURAL ”OLGA MARIA TUDORACHE” OITUZ",472,OITUZ,23797,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:55:23",1011,1009,0,1,1,397,395,0,1,1,379,18,1100,703,4,197,51,102,19,0,6,0
4,BACĂU,"CĂMINUL CULTURAL PODU TURCULUI",527,"PODU TURCULUI",24524,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:54:01",1748,1736,0,7,5,962,950,0,7,5,912,50,1893,931,5,169,123,397,30,6,179,3
4,BACĂU,"CAMINUL CULTURAL SAT LEHANCEA",530,"PODU TURCULUI",24524,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:12",492,486,0,6,0,261,255,0,6,0,239,22,524,263,2,66,17,122,7,1,23,1
4,BACĂU,"CĂMINUL CULTURAL SATUL BOTEŞTI",621,UNGURENI,25932,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:58",724,719,0,1,4,337,332,0,1,4,326,11,800,463,3,131,9,172,6,0,4,1
4,BACĂU,"CĂMINUL CULTURAL SATUL CĂBEŞTI",529,"PODU TURCULUI",24524,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:41",663,656,0,7,0,373,366,0,7,0,356,17,700,327,2,131,21,150,17,2,31,2
4,BACĂU,"CĂMINUL CULTURAL SATUL CIUGHEŞ",486,PALANCA,23975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:20",1397,1385,1,11,0,694,683,0,11,0,655,39,1500,806,10,68,102,448,13,6,6,2
4,BACĂU,"CĂMINUL CULTURAL SATUL CORNĂŢEL",624,URECHEŞTI,26029,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:55",705,703,0,2,0,374,372,0,2,0,353,21,800,426,1,60,26,109,7,1,145,4
4,BACĂU,"CĂMINUL CULTURAL SATUL MĂNĂSTIREA CAŞIN",438,"MĂNĂSTIREA CAŞIN",23449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:27",549,546,0,0,3,296,293,0,0,3,289,7,600,304,2,144,13,111,8,0,10,1
4,BACĂU,"CĂMINUL CULTURAL SATUL MĂNĂSTIREA CAŞIN",436,"MĂNĂSTIREA CAŞIN",23449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:35:07",1486,1478,0,5,3,789,781,0,5,3,738,51,1600,811,1,283,29,399,14,2,9,1
4,BACĂU,"CĂMINUL CULTURAL SATUL ONCEŞTI",478,ONCEŞTI,23868,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:48:44",733,724,0,7,2,393,384,0,7,2,357,33,800,407,5,54,60,204,5,1,27,1
4,BACĂU,"CĂMINUL CULTURAL SATUL RĂCHITOASA",543,RĂCHITOASA,24837,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:20:08",1039,981,0,20,38,562,504,0,20,38,529,33,1200,638,7,43,39,382,28,2,8,20
4,BACĂU,"CĂMINUL CULTURAL UNGURENI",618,UNGURENI,25932,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:14:20",781,752,0,9,20,412,383,0,9,20,378,34,800,388,1,85,12,262,14,0,3,1
4,BACĂU,"CASA DE CULTURĂ ”ELISABETA BOSTAN”",182,"ORAŞ BUHUŞI",20778,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:45:08",1474,1466,2,4,2,589,583,0,4,2,551,32,1600,1017,5,174,115,186,24,8,35,4
4,BACĂU,"CASA DE CULTURA ”RADU BELIGAN” FILIPESTI",346,FILIPEŞTI,22576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:09",897,834,4,51,8,509,450,0,51,8,479,30,900,391,2,223,36,184,12,4,15,3
4,BACĂU,"CASA NATIONALA DE ASIGURĂRI DE SĂNĂTATE BACĂU",104,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:37:16",1693,1686,2,5,0,303,298,0,5,0,287,16,1907,1604,2,69,38,89,15,15,56,3
4,BACĂU,"CASA NATIONALĂ DE ASIGURĂRI DE SĂNĂTATE BACĂU",105,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:58",1241,1234,2,5,0,267,262,0,5,0,252,15,1400,1133,1,55,30,83,20,16,44,3
4,BACĂU,"CASA PRAZNICALA A PAROHIEI ADORMIREA MAICII DOMNULUI",245,ASĂU,21123,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:39",619,614,0,3,2,322,317,0,3,2,296,26,722,400,13,51,42,136,35,4,12,3
4,BACĂU,"CASA SATULUI SI TRADITIILOR",449,MOTOŞENI,23494,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:08",850,839,0,2,9,450,439,0,2,9,418,32,900,450,19,31,24,311,13,2,17,1
4,BACĂU,"CENTRU CULTURAL HÂRLEȘTI",350,FILIPEŞTI,22576,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:49",681,657,0,21,3,430,406,0,21,3,416,14,700,270,0,287,28,76,15,3,5,2
4,BACĂU,"CENTRU DE SOCIALIZARE PENTRU PERSOANE VÂRSNICE DIN SAT CONȚEȘTI",555,SASCUT,25068,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:32",422,408,0,9,5,238,224,0,9,5,224,14,500,262,2,92,18,97,8,0,6,1
4,BACĂU,"CENTRU DE ZI LICHITISENI",632,VULTURENI,26118,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:53",273,249,0,8,16,249,225,0,8,16,232,17,400,151,3,73,18,69,4,0,65,0
4,BACĂU,"CENTRU DE ZI PENTRU PERSOANE ADULTE CU DIZABILITATI",229,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:09:26",1155,1126,0,27,2,597,568,0,27,2,584,13,1200,603,6,194,86,232,30,4,28,4
4,BACĂU,"CENTRU EVENIMENTE POIENI",494,PARINCEA,24089,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:29:06",233,227,0,6,0,104,98,0,6,0,99,5,300,196,6,13,19,60,0,0,1,0
4,BACĂU,"CENTRUL 5",191,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:08",1097,1083,5,6,3,505,496,0,6,3,487,18,1200,695,4,182,51,180,30,15,23,2
4,BACĂU,"CENTRUL DE ZI ”CLUBUL PENSIONARILOR” BACĂU",106,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:59:21",1350,1253,0,32,65,588,491,0,32,65,564,24,1408,820,11,144,60,183,34,25,97,10
4,BACĂU,"CENTRUL EDUCAŢIONAL ÎNV.DUMITRU NEDIŢĂ TAMAŞI",600,TAMAŞI,25692,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:48:37",723,707,0,13,3,382,366,0,13,3,361,21,800,418,1,70,37,226,12,1,12,2
4,BACĂU,"CENTRUL SOCIAL SLOBOZIA",178,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:58",1051,1043,1,6,1,442,435,0,6,1,429,13,1100,658,3,99,34,248,21,2,11,11
4,BACĂU,"CENTRU MULTIFUNCȚIONAL ONIȘCANI",351,FILIPEŞTI,22576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:31",429,410,0,17,2,246,227,0,17,2,243,3,500,254,1,168,10,47,12,0,4,1
4,BACĂU,"CENTRU RECREERE",381,HELEGIU,22898,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:31",815,809,1,3,2,363,358,0,3,2,337,26,900,537,4,136,41,94,14,5,42,1
4,BACĂU,"CENTRU TIP AFTER SCHOOL SĂUCEȘTI",568,SĂUCEŞTI,25228,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:05",994,988,3,0,3,507,502,2,0,3,488,19,1100,593,1,81,73,259,16,15,37,6
4,BACĂU,"CLĂDIRE ADMINISTRATIVĂ",376,"GURA VĂII",20607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:12",98,92,0,6,0,60,54,0,6,0,60,0,104,44,1,20,5,33,0,0,1,0
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",70,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:58",1508,1505,3,0,0,548,548,0,0,0,521,27,1700,1152,8,137,46,164,31,28,98,9
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",69,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:06:24",1727,1718,1,8,0,634,626,0,8,0,622,12,1800,1166,6,145,71,176,50,33,125,16
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",71,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:23:53",1604,1597,0,6,1,579,572,0,6,1,540,39,1700,1121,1,118,82,165,48,16,110,0
4,BACĂU,"CLĂDIRE ŞIPOTENI (FOSTĂ ȘCOALĂ ȘIPOTENI)",207,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:58:44",636,625,5,5,1,283,277,0,5,1,279,4,700,417,0,100,48,92,22,8,8,1
4,BACĂU,"CLUBUL ELEVILOR",224,"ORAŞ TÂRGU OCNA",20965,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:39:31",1310,1294,0,13,3,652,636,0,13,3,640,12,1500,848,3,190,60,297,23,18,34,15
4,BACĂU,"CLUBUL ELEVILOR",135,"MUNICIPIUL MOINEŞTI",20876,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:31:12",1306,1267,1,11,27,543,505,0,11,27,524,19,1400,857,1,178,62,175,83,20,3,2
4,BACĂU,"COLEGIUL ECONOMIC ”ION GHICA”",119,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:17",1248,1234,7,5,2,603,596,0,5,2,580,23,1400,797,4,221,40,136,18,24,126,11
4,BACĂU,"COLEGIUL ECONOMIC ”ION GHICA”",120,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:58",1011,1002,2,7,0,310,303,0,7,0,296,14,1100,790,3,62,57,68,25,17,59,5
4,BACĂU,"COLEGIUL ”MIHAI EMINESCU”",44,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:11",1274,1247,2,16,9,439,422,1,7,9,430,9,1400,961,1,116,53,135,38,17,63,7
4,BACĂU,"COLEGIUL ”MIHAI EMINESCU”",43,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:32",1021,1014,2,5,0,412,406,1,5,0,391,21,1100,688,5,115,39,122,20,15,66,9
4,BACĂU,"COLEGIUL NATIONAL COSTACHE NEGRI",225,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:58",1445,1389,3,10,43,669,616,0,10,43,622,47,1500,831,5,165,61,292,31,6,53,9
4,BACĂU,"COLEGIUL NAȚIONAL DE ARTĂ ”GEORGE APOSTU”",49,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:26",691,678,6,6,1,283,276,0,6,1,272,11,798,515,1,90,20,84,15,12,44,6
4,BACĂU,"COLEGIUL NAȚIONAL ”DIMITRIE CANTEMIR”",162,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:31",1280,1271,1,8,0,518,510,0,8,0,502,16,1400,882,2,154,44,212,15,10,46,19
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",26,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:34",919,911,0,8,0,374,366,0,8,0,360,14,1000,626,5,105,40,96,14,14,82,4
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",27,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:11",1451,1440,6,5,0,554,549,0,5,0,535,19,1600,1046,0,147,54,168,17,41,90,18
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",25,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:46",1074,1064,1,9,0,434,425,0,9,0,419,15,1200,766,7,114,35,132,20,21,82,8
4,BACĂU,"COLEGIUL NAȚIONAL ”FERDINAND I”",28,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:20",1161,1154,1,6,0,464,458,0,6,0,448,16,1300,836,1,129,50,119,22,15,100,12
4,BACĂU,"COLEGIUL NAȚIONAL ”FERDINAND I”",29,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:07",1497,1491,0,6,0,646,640,0,6,0,618,28,1700,1054,4,187,61,193,27,35,97,14
4,BACĂU,"COLEGIUL NAŢIONAL ”GHEORGHE VRÂNCEANU”",22,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:31",1368,1356,2,10,0,656,646,0,10,0,634,22,1482,826,5,238,46,128,25,27,154,11
4,BACĂU,"COLEGIUL NAŢIONAL ”GHEORGHE VRÂNCEANU”",23,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:41",1201,1194,2,5,0,475,470,0,5,0,457,18,1300,825,1,153,26,123,29,18,98,9
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",146,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:39",888,879,0,6,3,309,300,0,6,3,304,5,1000,691,0,70,19,155,18,11,20,11
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",145,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:12",1027,1020,0,5,2,366,359,0,5,2,357,9,1100,732,0,93,26,180,15,9,21,13
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",143,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:42",1314,1306,0,5,3,530,523,0,5,2,513,17,1500,970,4,147,37,219,23,15,53,15
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",144,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:41",1007,993,3,9,2,362,351,0,9,2,340,22,1100,738,1,103,23,167,10,3,27,6
4,BACĂU,"COLEGIUL NAȚIONAL ”GRIGORE C.MOISIL”",147,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:57",1343,1322,0,8,13,542,521,0,8,13,519,23,1500,958,2,230,40,168,33,9,19,18
4,BACĂU,"COLEGIUL NAȚIONAL PEDAGOGIC ”ŞTEFAN CEL MARE”",51,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:29",1442,1395,15,6,26,526,494,0,6,26,502,24,1515,989,2,132,55,160,30,11,99,13
4,BACĂU,"COLEGIUL NAȚIONAL PEDAGOGIC ”ŞTEFAN CEL MARE”",50,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:17",1254,1242,3,9,0,502,493,0,9,0,496,6,1400,898,6,149,45,136,20,18,106,16
4,BACĂU,"COLEGIUL NATIONAL ”VASILE ALECSANDRI”",47,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:25",821,810,2,9,0,331,322,0,9,0,316,15,900,569,3,118,39,69,15,15,47,10
4,BACĂU,"COLEGIUL NATIONAL ”VASILE ALECSANDRI”",48,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:50",810,801,1,8,0,341,333,0,8,0,319,22,900,559,4,105,26,67,15,26,70,6
4,BACĂU,"COLEGIUL ”N.VASILESCU-KARPEN”",40,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:39:40",1548,1539,1,8,0,625,617,0,8,0,596,27,1704,1081,5,177,68,160,37,27,106,16
4,BACĂU,"COLEGIUL ”N.VASILESCU-KARPEN”",39,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:58",1350,1342,0,8,0,209,201,0,8,0,206,3,1505,1296,1,61,23,49,9,8,49,6
4,BACĂU,"COLEGIUL ”N.VASILESCU-KARPEN”",37,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:12",1459,1449,2,8,0,612,604,0,8,0,582,30,1600,988,5,179,55,147,31,32,122,11
4,BACĂU,"COLEGIUL ”N.VASILESCU-KARPEN”",38,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:18",1689,1681,0,8,0,627,619,0,8,0,607,20,1800,1173,8,139,68,177,40,24,130,21
4,BACĂU,"COLEGIUL TEHNIC ”GHEORGHE ASACHI”",175,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:34",1153,1148,0,5,0,428,423,0,5,0,421,7,1300,872,2,110,36,195,24,14,35,5
4,BACĂU,"COLEGIUL TEHNIC ”GHEORGHE ASACHI”",174,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:21",1328,1324,0,4,0,508,504,0,4,0,484,24,1500,992,6,127,43,217,31,11,29,20
