precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"HOTEL MANGALIA",230,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:14",1178,1170,2,4,2,594,588,0,4,2,573,21,1300,706,100,180,169,27,8,61,19,9
14,CONSTANŢA,"HOTEL ”STADION”",258,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:50",842,839,0,3,0,413,410,0,3,0,401,12,900,487,49,200,79,28,10,21,6,8
14,CONSTANŢA,"HOTEL ”STADION”",259,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:12",960,955,1,4,0,492,488,0,4,0,470,22,1100,608,58,230,110,18,5,25,8,16
14,CONSTANŢA,"HOTEL ”STADION”",257,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:26",840,837,0,2,1,377,374,0,2,1,360,17,900,523,40,188,66,22,8,24,8,4
14,CONSTANŢA,"HOTEL ”TRAIAN” EFORIE NORD",290,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:57",1296,1286,4,3,3,603,597,0,3,3,567,36,1400,797,93,317,86,14,2,38,9,8
14,CONSTANŢA,"LICEUL CALLATIS",234,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:10:39",1118,1095,0,5,18,582,559,0,5,18,540,31,1400,813,102,187,133,27,9,56,17,9
14,CONSTANŢA,"LICEUL CALLATIS",235,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:32:58",1002,979,0,11,12,471,448,0,11,12,448,23,1200,729,95,173,90,26,4,40,13,7
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",22,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:59",1324,1324,0,0,0,591,591,0,0,0,574,17,1500,909,89,170,126,22,8,126,30,3
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",25,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:53",1369,1362,0,7,0,659,652,0,7,0,645,14,1500,841,81,173,142,25,11,171,28,14
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",23,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:41",1069,1063,2,4,0,426,422,0,4,0,410,16,1200,774,63,116,102,21,8,69,22,9
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",24,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:35:31",1199,1189,2,8,0,556,548,0,8,0,540,16,1300,744,101,124,130,31,5,113,19,17
14,CONSTANŢA,"LICEUL ”EMIL RACOVIȚĂ”",352,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:42:30",1644,1626,7,10,1,873,859,3,10,1,845,28,1898,1025,106,380,167,23,5,100,12,52
14,CONSTANŢA,"LICEUL ENERGETIC CONSTANȚA",181,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:58",1113,1094,9,9,1,512,502,0,9,1,501,11,1400,888,73,178,74,11,11,121,20,13
14,CONSTANŢA,"LICEUL ENERGETIC CONSTANȚA",182,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:20",1596,1533,3,28,32,760,700,0,28,32,645,11,1700,1044,69,200,146,18,16,160,24,12
14,CONSTANŢA,"LICEUL NICOLAE ISTRATOIU",433,DELENI,61675,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:44",297,282,0,8,7,201,186,0,8,7,190,11,300,99,65,44,65,6,0,9,0,1
14,CONSTANŢA,"LICEUL TEHNOLOGIC",453,INDEPENDENŢA,61871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:11:54",983,957,1,8,17,624,599,0,8,17,580,44,1100,476,102,290,76,18,1,90,3,0
14,CONSTANŢA,"LICEUL TEHNOLOGIC AXIOPOLIS CERNAVODĂ",285,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:51:51",1129,1115,2,11,1,547,535,0,11,1,529,18,1198,651,93,147,110,17,5,103,26,28
14,CONSTANŢA,"LICEUL TEHNOLOGIC AXIOPOLIS CERNAVODĂ",284,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:20:43",1350,1334,6,7,3,679,669,0,7,3,647,32,1500,821,130,192,159,23,9,93,18,23
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",38,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:38",1026,1008,11,7,0,470,463,0,7,0,456,14,1300,830,72,137,77,16,8,111,22,13
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",40,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:20:59",1190,1180,5,5,0,544,539,0,5,0,522,22,1300,747,68,169,106,19,9,117,25,9
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",39,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:19",1067,1061,0,6,0,430,424,0,6,0,409,21,1200,770,58,111,78,17,8,105,20,12
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”C.A.ROSETTI”",41,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:07",797,791,0,6,0,381,375,0,6,0,370,11,900,519,39,84,92,13,12,100,30,0
14,CONSTANŢA,"LICEUL TEHNOLOGIC DE ELECTROTEHNICA SI TELECOMUNICAȚII",206,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:06",1184,1170,7,7,0,571,564,0,7,0,554,17,1300,729,69,207,99,23,8,119,23,6
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DIMITRIE LEONIDA”",75,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:30",1662,1644,10,8,0,701,693,0,8,0,679,22,1800,1099,114,199,142,47,14,114,38,11
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DIMITRIE LEONIDA”",74,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:48",1621,1615,2,4,0,713,709,0,4,0,701,12,1800,1087,140,196,151,44,16,109,27,18
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”DRAGOMIR HURMUZESCU”",246,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:59",1272,1266,0,6,0,496,490,0,6,0,429,67,1400,904,66,199,76,27,14,31,10,6
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE DUCA”",88,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:20",1608,1597,1,10,0,652,642,0,10,0,612,22,1800,1166,97,195,150,18,10,115,17,10
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE MIRON COSTIN” (INDUSTRIE ALIMENTARA)",72,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:33",1211,1201,0,10,0,509,499,0,10,0,505,4,1201,692,86,141,106,27,6,87,34,18
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”GHEORGHE MIRON COSTIN” (INDUSTRIE ALIMENTARA)",73,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:33",1544,1531,4,9,0,569,560,0,9,0,533,36,1700,1131,90,155,116,32,12,93,24,11
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”I.C. BRĂTIANU” NICOLAE BĂLCESCU",500,"NICOLAE BĂLCESCU",62440,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:22:02",1399,1353,1,21,24,856,811,0,21,24,808,48,1500,644,93,461,136,34,8,64,5,7
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”I.C. BRĂTIANU” NICOLAE BĂLCESCU",501,"NICOLAE BĂLCESCU",62440,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:04",1461,1432,1,11,17,944,916,0,11,17,871,42,1600,687,90,492,153,17,12,98,4,5
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”IOAN N.ROMAN” (ŞCOALA NR.25)",12,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:46",1045,1038,2,5,0,418,413,0,5,0,403,15,1100,682,56,139,63,11,9,98,22,5
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”IOAN N.ROMAN” (ŞCOALA NR.25)",13,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:08",1017,1003,4,10,0,461,451,0,10,0,445,16,1100,637,79,151,79,23,9,74,18,12
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION BĂNESCU”",216,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:36",1052,1040,1,6,5,520,509,0,6,5,498,22,1200,677,118,127,142,24,5,55,13,14
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION BĂNESCU” MANGALIA",214,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:24",1046,1034,0,9,3,537,525,0,9,3,513,24,1100,563,145,144,102,37,4,42,20,19
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",341,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:23:03",1862,1843,4,12,3,898,883,0,12,3,849,49,2000,1102,148,415,128,57,11,63,17,10
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",342,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:57:58",1820,1809,0,8,3,876,865,0,8,3,809,67,1900,1024,108,457,133,38,7,62,0,4
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",312,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:37",1596,1585,0,6,5,714,703,0,6,5,655,59,1800,1084,131,133,186,75,7,54,27,42
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",310,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:27",1198,1191,0,7,0,556,549,0,7,0,533,23,1300,744,118,110,135,38,12,67,26,27
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",311,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:13",1079,1072,0,3,4,474,467,0,3,4,458,16,1200,726,90,104,123,27,8,68,21,17
14,CONSTANŢA,"LICEUL TEHNOLOGIC „LAZĂR EDELEANU”",313,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:13",1348,1339,0,9,0,580,571,0,9,0,542,35,1500,923,104,91,179,39,8,67,25,29
14,CONSTANŢA,"LICEUL TEHNOLOGIC ” MIHAI VITEAZUL”",495,"MIHAI VITEAZU",62253,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:11",1583,1555,1,5,22,871,843,1,5,22,828,43,1700,829,89,379,211,122,3,14,3,7
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",426,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:43",1764,1753,1,8,2,903,893,0,8,2,881,22,1900,997,133,209,349,48,23,102,17,0
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",425,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:23",1866,1837,2,26,1,989,962,0,26,1,948,41,1900,911,175,168,398,59,11,101,20,16
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”NICOLAE DUMITRESCU”",424,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:52",1734,1727,1,5,1,819,813,0,5,1,766,47,1900,1087,177,185,279,23,0,85,15,2
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",148,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:49",722,706,9,7,0,300,292,1,7,0,280,20,800,500,52,58,72,11,6,60,13,8
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",149,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:33",1036,1030,1,5,0,444,439,0,5,0,426,18,1100,656,59,105,96,20,13,99,28,6
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU” (ŞCOALA NR.35)",150,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:06",747,718,21,8,0,287,279,0,8,0,271,16,800,513,34,73,68,5,6,56,18,11
14,CONSTANŢA,"LICEUL TEORETIC ANGHEL SALIGNY",280,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:57:10",1523,1506,3,9,5,767,753,0,9,5,746,20,1700,934,161,204,153,44,14,108,26,36
14,CONSTANŢA,"LICEUL TEORETIC ANGHEL SALIGNY",281,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:32:03",1420,1407,5,6,2,757,749,0,6,2,727,30,1600,843,133,235,165,25,12,118,10,29
14,CONSTANŢA,"LICEUL TEORETIC BĂNEASA CORP A",379,BĂNEASA,61069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:44:25",1616,1579,0,5,32,1052,1015,0,5,32,1013,37,1600,550,124,557,229,13,2,22,5,61
14,CONSTANŢA,"LICEUL TEORETIC CARMEN SILVA EFORIE",287,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:54:07",1407,1384,15,1,7,770,762,0,1,7,729,41,1600,830,158,327,78,99,32,17,6,12
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",146,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:23",432,426,0,6,0,191,185,0,6,0,186,5,500,309,26,54,48,7,3,39,7,2
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",147,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:47",815,800,6,9,0,274,265,0,9,0,258,16,900,626,47,69,67,15,4,34,11,11
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",145,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:52",536,526,2,8,0,194,186,0,8,0,186,8,600,406,42,43,40,12,2,35,11,1
14,CONSTANŢA,"LICEUL TEORETIC ”DECEBAL”",144,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:27:03",850,829,10,11,0,370,359,0,11,0,364,6,900,530,46,89,101,7,7,81,23,10
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",138,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:41",968,958,1,9,0,441,432,0,9,0,415,26,1100,659,62,100,86,16,11,106,25,9
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",136,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:47",1045,1025,8,10,2,469,457,0,10,2,435,16,1100,649,72,111,109,15,5,92,17,14
14,CONSTANŢA,"LICEUL TEORETIC ”GEORGE CĂLINESCU”",137,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:41",993,981,2,10,0,495,485,0,10,0,481,14,1100,605,75,131,112,20,84,6,30,23
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU”",295,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:02",1251,1236,1,8,6,671,656,1,8,6,655,16,1400,729,172,241,185,17,2,15,18,5
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU”",296,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:02",1406,1387,1,7,11,783,765,0,7,11,733,50,1500,717,169,264,252,13,3,20,2,10
14,CONSTANŢA,"LICEUL TEORETIC ”IOAN COTOVU” HÂRȘOVA (ȘCOALA PORT HÂRȘOVA)",297,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:48:34",1141,1123,1,17,0,608,591,0,17,0,567,41,1200,592,146,185,185,10,3,17,6,15
14,CONSTANŢA,"LICEUL TEORETIC ” LUCIAN BLAGA”",47,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:47",1667,1663,0,4,0,697,693,0,4,0,670,27,1800,1103,118,127,175,40,17,131,39,23
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",53,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:40",1442,1435,0,7,0,625,618,0,7,0,601,24,1600,975,81,166,136,23,16,142,18,19
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",50,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:55",1565,1561,2,2,0,673,671,0,2,0,656,17,1700,1027,93,178,169,20,11,143,28,14
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",51,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:30",1597,1582,8,7,0,677,670,0,7,0,657,20,1706,1029,136,176,137,23,12,126,27,20
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",52,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:42",1419,1414,0,5,0,619,614,0,5,0,601,18,1600,981,94,160,135,27,17,126,33,9
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",48,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:52",1684,1676,4,4,0,613,609,0,4,0,589,20,1800,1190,125,140,121,41,11,105,35,11
14,CONSTANŢA,"LICEUL TEORETIC ”LUCIAN BLAGA”",49,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:19",1426,1416,2,8,0,623,615,0,8,0,593,30,1600,977,80,181,129,28,12,116,30,17
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",302,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:46",1230,1222,1,6,1,563,556,0,6,1,545,18,1400,837,57,375,60,20,3,25,4,1
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",303,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:39",1130,1126,0,2,2,616,612,0,2,2,603,13,1200,584,57,426,72,10,5,26,5,2
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",250,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:41:58",783,776,1,6,0,316,310,0,6,0,297,19,893,577,39,121,62,18,8,28,10,11
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",252,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:39",339,332,0,7,0,339,332,0,7,0,325,14,900,561,45,145,75,21,4,22,5,8
14,CONSTANŢA,"LICEUL TEORETIC ”NICOLAE BĂLCESCU”",251,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:38",694,685,1,8,0,285,277,0,8,0,276,9,800,515,26,110,70,19,9,21,6,15
14,CONSTANŢA,"LICEUL TEORETIC ”OVIDIUS”",31,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:00:59",1196,1179,1,6,10,567,551,0,6,10,517,34,1300,749,81,140,103,38,5,111,23,16
14,CONSTANŢA,"LICEUL TEORETIC ”OVIDIUS”",30,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:27",1459,1452,3,4,0,597,593,0,4,0,583,14,1500,903,80,181,99,37,6,137,0,43
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",18,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:09:16",1281,1276,0,4,1,580,575,0,4,1,553,27,1400,820,74,186,92,9,8,135,19,30
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",17,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:14",413,405,3,5,0,197,191,1,5,0,184,12,594,398,23,63,25,6,6,43,13,5
14,CONSTANŢA,"LICEUL TEORETIC ”TRAIAN”",16,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:15",776,768,2,6,0,350,344,0,6,0,336,14,900,359,53,85,64,11,5,86,27,5
14,CONSTANŢA,"LICEUL TEORETOC BĂNEASA CORP B",378,BĂNEASA,61069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:20:42",1050,1026,0,5,19,649,625,0,5,19,598,51,1100,451,52,405,103,3,5,5,2,23
14,CONSTANŢA,"PALATUL COPIILOR",167,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:35",677,673,0,4,0,305,301,0,4,0,292,13,700,395,24,87,60,8,5,88,12,8
14,CONSTANŢA,"PALATUL COPIILOR",168,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:22",566,560,0,6,0,231,225,0,6,0,225,6,600,369,21,63,35,10,6,73,8,9
14,CONSTANŢA,"PIAŢA AGROALIMENTARĂ-CENTRUL TRANSFRONTALIER DE AFACERI",557,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:02",1550,1536,5,8,1,889,880,0,8,1,875,14,1600,711,83,677,54,13,3,32,7,6
14,CONSTANŢA,"PRO GRUP EXCLUSIV AUTO ENB-SHOWROOM SEAT",208,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:24",1483,1476,0,7,0,639,632,0,7,0,602,22,1600,961,66,251,64,14,6,162,16,23
14,CONSTANŢA,"SALA DE SPORT",349,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:27:03",1811,1776,2,23,10,1084,1051,0,23,10,1036,48,1977,893,131,544,186,40,10,83,10,32
14,CONSTANŢA,"SALA DE SPORT",553,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:48",1898,1877,4,9,8,953,936,0,9,8,922,31,2100,1147,87,670,87,30,6,26,10,6
14,CONSTANŢA,"SALA DE SPORT",304,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:50",1141,1123,2,9,7,591,579,0,6,6,554,25,1200,621,45,427,60,12,2,0,4,4
14,CONSTANŢA,"SALA DE SPORT 1",427,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:20:48",1976,1967,1,5,3,1005,997,0,5,3,967,38,2100,1095,193,169,388,56,10,104,30,17
14,CONSTANŢA,"SALA DE SPORT 1",428,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:59:24",1981,1971,4,6,0,966,959,1,6,0,908,58,2200,1234,208,155,341,55,18,98,21,12
14,CONSTANŢA,"SALA DE SPORT CU NIVEL DE PRACTICĂ ȘCOLARĂ COMPETIȚIONALĂ LOCALĂ",331,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:38:15",1526,1513,6,7,0,666,659,0,7,0,618,48,1699,1033,119,126,162,53,18,79,30,31
14,CONSTANŢA,"SALA DE SPORT EFORIE NORD",291,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:16",1495,1474,9,12,0,751,739,0,12,0,718,33,1594,843,113,344,89,26,16,80,32,18
14,CONSTANŢA,"SC MAMAIA SA",211,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:00",673,620,45,8,0,247,239,0,8,0,241,6,700,453,30,111,26,4,3,53,5,9
14,CONSTANŢA,"S.C. ”MAXICOMP” SRL",274,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:35:44",300,288,0,11,1,147,135,0,11,1,141,6,300,153,10,89,28,1,3,6,1,3
