precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POPESCU COSMIN-MIHAI-PARTIDUL SOCIAL DEMOCRAT-voturi","IORDACHE ION-PARTIDUL NAȚIONAL LIBERAL-voturi","ZORLESCU ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PĂNESCU CONSTANTIN-ALIANȚA NAȚIONAL CREȘTINĂ-voturi","DAVIŢOIU NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","IACOBESCU MARCEL-PETRICĂ-PARTIDUL VERDE-voturi","MOTOHONU ALEXANDRU-MARIUS-PARTIDUL S.O.S. ROMÂNIA-voturi","MIROIU DUMITRU-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DUMITRU RAUL-ŞTEFĂNIŢĂ-PARTIDUL ROMÂNIA MARE-voturi"
20,GORJ,"ŞCOALA GIMNAZIALĂ NEGRENI",240,LICURICI,80711,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:07:45",533,502,0,14,17,354,323,0,14,17,336,18,600,246,60,234,32,0,4,3,2,0,1
20,GORJ,"ȘCOALA GIMNAZIALĂ” NICOLAE TOMOVICI PLOPȘOR” PLOPȘORU",265,PLOPŞORU,81264,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 13:02:00",1885,1860,0,10,15,1248,1223,0,10,15,1224,24,2000,752,344,447,322,5,37,3,28,30,8
20,GORJ,"ŞCOALA GIMNAZIALĂ NOVACI",82,"ORAŞ NOVACI",78258,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 20:35:26",1626,1596,6,4,20,1066,1042,0,4,20,986,80,1800,734,384,319,132,13,89,18,14,3,14
20,GORJ,"ȘCOALA GIMNAZIALĂ NOVACI",83,"ORAŞ NOVACI",78258,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 09:54:12",1099,1083,1,8,7,721,706,0,8,7,686,35,1200,479,344,209,75,11,31,6,5,2,3
20,GORJ,"ȘCOALA GIMNAZIALĂ NR.1 BUMBEȘTI-JIU",76,"ORAŞ BUMBEŞTI-JIU",79308,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:36:22",1325,1314,0,9,2,529,518,0,9,2,494,35,1500,971,240,112,57,2,34,19,17,4,9
20,GORJ,"ȘCOALA GIMNAZIALĂ NR.1 BUMBEȘTI-JIU",77,"ORAŞ BUMBEŞTI-JIU",79308,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:40",820,813,1,6,0,342,336,0,6,0,333,9,900,558,160,56,46,3,30,14,13,7,4
20,GORJ,"ŞCOALA GIMNAZIALĂ NR.1 MOTRU",63,"MUNICIPIUL MOTRU",78141,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:49:05",1488,1475,2,9,2,682,671,0,9,2,650,32,1700,1018,276,226,77,4,28,11,14,4,10
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 MOTRU",68,"MUNICIPIUL MOTRU",78141,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:19:04",1489,1480,0,9,0,676,667,0,9,0,648,28,1700,1024,244,229,84,3,41,12,16,9,10
20,GORJ,"ȘCOALA GIMNAZIALĂ NR.1 NEGOMIR",255,NEGOMIR,80980,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:04",1072,1047,1,7,17,768,744,0,7,17,741,27,1200,432,385,208,95,0,38,3,11,0,1
20,GORJ,"ŞCOALA GIMNAZIALĂ NR.1 POLOVRAGI",269,POLOVRAGI,81380,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:51:19",916,899,1,8,8,653,637,0,8,8,623,30,1000,347,344,142,74,2,28,12,18,1,2
20,GORJ,"ȘCOALA GIMNAZIALĂ NR.1 POLOVRAGI",270,POLOVRAGI,81380,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:29",941,936,0,3,2,668,663,0,3,2,552,116,1000,332,316,115,72,1,19,9,18,0,2
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 1 ROVINARI",87,"ORAŞ ROVINARI",82895,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:00:31",1157,1133,0,24,0,502,478,0,24,0,477,25,1300,798,102,209,102,2,23,4,19,12,4
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 1 ROVINARI",86,"ORAŞ ROVINARI",82895,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:17:02",1312,1295,1,13,3,599,583,0,13,3,588,11,1400,801,133,268,98,4,31,7,30,7,10
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",119,"ORAŞ ŢICLENI",78454,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:07",1005,982,1,13,9,659,636,1,13,9,637,22,1100,441,318,161,70,2,61,7,13,2,3
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",120,"ORAŞ ŢICLENI",78454,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:54",894,885,1,6,2,527,519,0,6,2,509,18,1000,473,276,126,45,0,37,8,11,4,2
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 1 TOTEA",241,LICURICI,80711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:47",595,560,0,10,25,391,356,0,10,25,375,16,599,208,52,220,77,0,10,1,10,3,2
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 1 URDARI",327,URDARI,82733,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:05",1310,1285,0,9,16,869,844,0,9,16,827,42,1400,531,200,392,147,1,52,4,24,4,3
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 2 MOTRU",59,"MUNICIPIUL MOTRU",78141,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:32:15",1329,1305,4,18,2,617,597,0,18,2,589,28,1500,883,272,163,69,4,42,12,15,3,9
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 3 ROVINARI",89,"ORAŞ ROVINARI",82895,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:54:49",1236,1213,0,20,3,506,483,0,20,3,489,17,1400,894,108,218,86,7,30,4,15,16,5
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 3 ROVINARI",88,"ORAŞ ROVINARI",82895,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:46:01",1263,1244,2,17,0,577,560,0,17,0,547,30,1400,823,85,277,108,6,21,13,17,11,9
20,GORJ,"ŞCOALA GIMNAZIALĂ NR.7",48,"MUNICIPIUL TÂRGU JIU",77812,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 19:53:30",1654,1643,4,7,0,746,738,1,7,0,721,25,1900,1154,262,179,77,15,29,95,43,6,15
20,GORJ,"ŞCOALA GIMNAZIALĂ NR.7",47,"MUNICIPIUL TÂRGU JIU",77812,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 17:48:25",1696,1687,2,7,0,781,774,0,7,0,744,37,1900,1119,305,207,73,11,34,67,26,10,11
20,GORJ,"ŞCOALA GIMNAZIALĂ NR.9",54,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:17",1516,1505,5,6,0,750,743,1,6,0,737,13,1700,950,231,182,63,4,40,163,41,4,9
20,GORJ,"ȘCOALA GIMNAZIALĂ OBÂRȘIA",202,DĂNCIULEŞTI,80043,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:39",479,442,1,21,15,315,278,1,21,15,307,8,500,185,198,66,20,0,13,3,6,1,0
20,GORJ,"ȘCOALA GIMNAZIALĂ PADEȘ",259,PADEŞ,81095,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 19:51:59",1341,1317,1,11,12,883,860,0,11,12,840,43,1400,517,425,267,84,2,33,2,20,3,4
20,GORJ,"ȘCOALA GIMNAZIALĂ PEȘTIȘANI",263,PEŞTIŞANI,81184,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:12:34",1318,1278,1,25,14,847,808,0,25,14,814,33,1400,553,487,160,68,5,62,11,15,4,2
20,GORJ,"ȘCOALA GIMNAZIALĂ PISCURI",267,PLOPŞORU,81264,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:28:56",1025,1009,1,7,8,724,709,0,7,8,718,6,1100,376,294,299,104,2,11,0,6,1,1
20,GORJ,"ŞCOALA GIMNAZIALĂ POCIOVALIŞTEA",85,"ORAŞ NOVACI",78258,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:35:24",1413,1372,2,26,13,913,873,1,26,13,866,47,1474,561,374,294,116,6,35,10,13,3,15
20,GORJ,"ŞCOALA GIMNAZIALĂ POJOGENI",101,"ORAŞ TÂRGU CĂRBUNEŞTI",78329,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:46",597,574,0,15,8,318,295,0,15,8,309,9,600,282,178,45,50,5,12,4,5,8,2
20,GORJ,"ŞCOALA GIMNAZIALĂ POMPILIU MARCEA",21,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:50:38",1612,1602,4,6,0,659,653,0,6,0,647,12,1800,1141,251,182,72,3,40,56,22,11,10
20,GORJ,"ŞCOALA GIMNAZIALĂ POMPILIU MARCEA",20,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:51:15",1554,1547,0,7,0,561,554,0,7,0,547,14,1700,1139,196,166,53,6,37,40,32,7,10
20,GORJ,"ŞCOALA GIMNAZIALĂ PRIGORIA",272,PRIGORIA,81415,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:29",342,323,0,17,2,225,206,0,17,2,221,4,400,175,77,118,15,1,8,1,0,0,1
20,GORJ,"ŞCOALA GIMNAZIALĂ PROF. NICOLAE CARANDA",221,GLOGOVA,80365,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:06:15",574,540,0,14,20,401,367,0,14,20,389,12,600,199,247,45,68,1,4,10,10,1,3
20,GORJ,"ȘCOALA GIMNAZIALĂ RACI",257,NEGOMIR,80980,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:46:39",799,782,0,8,9,551,534,0,8,9,540,11,845,294,326,115,76,1,17,0,5,0,0
20,GORJ,"ȘCOALA GIMNAZIALĂ SĂULEȘTI",291,SĂULEŞTI,81816,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:40:51",1275,1185,1,58,31,884,795,0,58,31,852,32,1300,416,648,81,79,1,12,3,18,1,9
20,GORJ,"ŞCOALA GIMNAZIALĂ SFÂNTU NICOLAE",41,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:01",1166,1147,0,7,12,588,569,0,7,12,576,12,1300,712,235,155,55,6,34,43,17,11,20
20,GORJ,"ŞCOALA GIMNAZIALĂ SFÂNTU NICOLAE",40,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 17:30:46",732,705,1,7,19,338,312,0,7,19,324,14,800,462,141,78,30,5,17,38,9,1,5
20,GORJ,"ŞCOALA GIMNAZIALĂ SFÂNTU NICOLAE",39,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 17:22:12",1507,1481,16,10,0,752,742,0,10,0,741,11,1600,848,366,192,44,5,41,65,16,8,4
20,GORJ,"ŞCOALA GIMNAZIALĂ VOIEVOD LITOVOI",50,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:44:30",1635,1629,2,4,0,920,916,0,4,0,897,23,1800,880,475,199,74,10,44,50,27,6,12
20,GORJ,"ŞCOALA GIMNAZIALĂ VOIEVOD LITOVOI",49,"MUNICIPIUL TÂRGU JIU",77812,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:29",1546,1538,2,6,0,733,727,0,6,0,703,30,1700,967,271,177,64,4,50,79,35,7,16
20,GORJ,"ŞCOALA GIMNAZIALĂ VOIEVOD LITOVOI",52,"MUNICIPIUL TÂRGU JIU",77812,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 17:46:23",1354,1344,3,7,0,679,672,0,7,0,665,14,1500,821,254,204,67,12,27,57,20,10,14
20,GORJ,"ŞCOALA GIMNAZIALĂ VOIEVOD LITOVOI",51,"MUNICIPIUL TÂRGU JIU",77812,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 19:18:30",1470,1467,0,3,0,650,647,0,3,0,626,24,1600,950,268,174,73,5,26,36,32,6,6
20,GORJ,"ŞCOALA HORĂŞTI",69,"MUNICIPIUL MOTRU",78141,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:16",373,354,0,7,12,230,211,0,7,12,225,5,400,170,59,115,39,0,4,2,3,1,2
20,GORJ,"ŞCOALA LEURDA",70,"MUNICIPIUL MOTRU",78141,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:58",614,609,0,5,0,344,339,0,5,0,325,19,800,456,140,129,33,0,9,1,11,1,1
20,GORJ,"ȘCOALA PÎRÎU DE VALE",226,GODINEŞTI,80427,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:40:57",173,164,0,8,1,105,96,0,8,1,99,6,195,90,57,28,6,0,5,3,0,0,0
20,GORJ,"ȘCOALA PRIMARÂ ALBENI",123,ALBENI,78472,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:58:09",816,797,1,15,3,448,430,0,15,3,426,22,900,452,119,244,38,0,6,0,14,0,5
20,GORJ,"ȘCOALA PRIMARĂ ARTANU",256,NEGOMIR,80980,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:41:59",936,905,1,16,14,659,628,1,16,14,646,13,1000,341,364,166,87,2,13,0,11,0,3
20,GORJ,"ȘCOALA PRIMARĂ BĂDEȘTI",168,BRĂNEŞTI,79237,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:52:55",192,179,0,4,9,124,111,0,4,9,119,5,200,76,44,48,10,0,11,0,1,4,1
20,GORJ,"ŞCOALA PRIMARĂ BĂLĂCEŞTI",161,BOLBOŞI,79077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:06",532,524,0,3,5,373,365,0,3,5,352,21,600,227,114,191,27,3,9,4,3,1,0
20,GORJ,"ȘCOALA PRIMARĂ BĂLANEȘTI",137,BĂLĂNEŞTI,78748,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 23:03:58",678,646,1,18,13,478,447,0,18,13,448,30,700,222,245,91,72,8,12,5,10,2,3
20,GORJ,"ŞCOALA PRIMARĂ BALOŞANI",308,STEJARI,82243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:24",429,376,0,45,8,322,269,0,45,8,317,5,400,78,196,22,91,2,0,3,1,2,0
20,GORJ,"ȘCOALA PRIMARĂ BIBEȘTI",292,SĂULEŞTI,81816,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:06:29",620,585,0,17,18,405,370,0,17,18,385,20,671,266,291,29,34,3,12,2,7,5,2
20,GORJ,"ȘCOALA PRIMARÂ BOLBOCEȘTI",124,ALBENI,78472,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 22:10:34",420,406,1,2,11,286,273,0,2,11,279,7,500,214,69,153,22,0,20,0,12,0,3
20,GORJ,"ŞCOALA PRIMARĂ BOLBOŞI",160,BOLBOŞI,79077,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:22:11",895,875,0,9,11,629,609,0,9,11,586,43,1000,371,317,196,31,1,24,3,9,1,4
20,GORJ,"ȘCOALA PRIMARĂ BRĂDICENI",264,PEŞTIŞANI,81184,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:36",508,504,0,4,0,335,331,0,4,0,328,7,610,275,158,120,28,1,11,3,5,1,1
20,GORJ,"ȘCOALA PRIMARĂ BRĂNEȘTI",167,BRĂNEŞTI,79237,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:29",571,546,0,15,10,394,369,0,15,10,380,14,600,206,144,176,38,0,12,1,9,0,0
20,GORJ,"ŞCOALA PRIMARĂ BRĂTUIA",205,DĂNEŞTI,80123,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:59:31",803,731,0,53,19,595,523,0,53,19,542,53,800,205,362,58,99,1,5,6,7,0,4
20,GORJ,"ȘCOALA PRIMARĂ BROȘTENI",266,PLOPŞORU,81264,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 13:20:09",808,795,1,0,12,538,526,0,0,12,516,22,900,362,163,201,95,4,34,2,2,14,1
20,GORJ,"ŞCOALA PRIMARĂ BULBUCENI",180,CĂPRENI,79497,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:53:01",368,362,0,2,4,221,215,0,2,4,209,12,400,179,85,32,75,0,14,0,1,1,1
20,GORJ,"ȘCOALA PRIMARĂ BUMBEȘTI-JIU",79,"ORAŞ BUMBEŞTI-JIU",79308,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:25",851,835,3,10,3,494,480,1,10,3,478,16,900,406,280,78,48,5,30,16,8,6,7
20,GORJ,"ŞCOALA PRIMARĂ CĂPRENI DE SUS",181,CĂPRENI,79497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:40",500,481,0,9,10,276,257,0,9,10,262,14,573,297,140,9,95,0,10,1,3,1,3
20,GORJ,"ŞCOALA PRIMARĂ CHICIORA",324,ŢÂNŢĂRENI,82680,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:49",257,246,0,11,0,129,118,0,11,0,123,6,300,171,90,25,5,0,2,0,1,0,0
20,GORJ,"ŞCOALA PRIMARĂ CÎLNICU DE SUS",187,CÂLNIC,79736,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:52:26",698,670,1,18,9,414,387,0,18,9,407,7,700,286,49,185,122,1,9,5,16,17,3
20,GORJ,"ȘCOALA PRIMARĂ CIOCADIA",156,BENGEŞTI-CIOCADIA,78873,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:42:22",718,704,1,12,1,413,400,0,12,1,391,22,800,387,211,106,52,5,10,2,2,1,2
20,GORJ,"ŞCOALA PRIMARĂ COCORENI",149,BÂLTENI,79004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:54",1058,1047,0,8,3,615,604,0,8,3,593,22,1200,585,174,188,171,6,36,3,9,3,3
20,GORJ,"ŞCOALA PRIMARĂ COCOROVA",318,TURBUREA,82555,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:26:59",366,356,0,3,7,192,182,0,3,7,186,6,400,208,117,38,12,0,12,1,5,1,0
20,GORJ,"ŞCOALA PRIMARĂ COJANI",99,"ORAŞ TÂRGU CĂRBUNEŞTI",78329,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:50:11",368,352,1,9,6,228,212,1,9,6,220,8,400,172,109,61,33,0,5,0,4,6,2
20,GORJ,"ŞCOALA PRIMARĂ COPĂCIOASA",299,SCOARŢA,81861,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:29",766,725,1,30,10,487,447,0,30,10,477,10,800,313,266,144,22,0,11,8,9,14,3
20,GORJ,"ŞCOALA PRIMARĂ COSTEȘTI",129,ANINOASA,78604,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 19:11:04",805,763,1,30,11,572,531,0,30,11,555,17,900,328,241,193,80,2,24,3,3,8,1
20,GORJ,"ŞCOALA PRIMARĂ CROICI",251,MĂTĂSARI,80846,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:20",263,249,0,5,9,151,137,0,5,9,145,6,300,149,85,26,12,0,18,0,1,1,2
20,GORJ,"ȘCOALA PRIMARĂ CRUȘEȚ",198,CRUŞEŢ,79932,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:13",1397,1323,2,47,25,888,816,0,47,25,847,41,1500,612,658,58,84,2,23,1,19,1,1
20,GORJ,"ȘCOALA PRIMARĂ CU CLASELE I - IV GORNĂCEL",295,SCHELA,81987,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:35",463,457,0,6,0,322,316,0,6,0,308,14,529,207,143,111,28,1,10,2,5,6,2
20,GORJ,"ŞCOALA PRIMARĂ DĂNEȘTI",204,DĂNEŞTI,80123,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:24",1179,1136,1,35,7,760,718,0,35,7,734,26,1300,540,416,151,43,5,48,44,23,2,2
20,GORJ,"ȘCOALA PRIMARĂ DEALU VIILOR",182,CĂTUNELE,79585,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:03",500,499,1,0,0,347,347,0,0,0,332,15,500,153,177,52,56,1,33,1,9,3,0
20,GORJ,"ȘCOALA PRIMARĂ DINKĂ SKELERU",148,BÂLTENI,79004,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:35:29",1580,1566,2,6,6,875,863,0,6,6,834,41,1700,825,266,264,225,4,46,7,14,4,4
20,GORJ,"ŞCOALA PRIMARĂ DIN LOCALITATEA COMPONENTĂ DRĂGOENI",55,"MUNICIPIUL TÂRGU JIU",77812,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 19:23:45",1579,1571,3,5,0,743,738,0,5,0,725,18,1800,1057,265,200,71,13,41,83,31,8,13
20,GORJ,"ȘCOALA PRIMARĂ DIN LOCALITATEA COMPONENTĂ ROMANEȘTI",57,"MUNICIPIUL TÂRGU JIU",77812,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-14 19:33:52",814,808,2,4,0,385,382,0,3,0,374,11,900,515,160,110,31,4,21,29,8,6,5
20,GORJ,"ŞCOALA PRIMARĂ DRĂGOIEŞTI",196,CRASNA,79834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:04:44",1032,994,2,29,7,668,630,2,29,7,656,12,1100,432,302,155,137,4,1,10,16,29,2
20,GORJ,"ŞCOALA PRIMARĂ FĂRCĂŞEŞTI",215,FĂRCĂŞEŞTI,80285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:38",623,583,0,22,18,449,409,0,22,18,429,20,611,162,113,206,59,0,22,2,14,6,7
20,GORJ,"ȘCOALA PRIMARĂ FLOREȘTI NR. 2",325,ŢÂNŢĂRENI,82680,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 10:52:58",995,974,0,14,7,642,621,0,14,7,612,30,1100,458,416,115,31,1,22,0,21,0,6
20,GORJ,"ȘCOALA PRIMARĂ GILORTU",170,BRĂNEŞTI,79237,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:14:13",498,478,0,4,16,328,308,0,4,16,314,14,507,179,140,118,18,1,30,0,3,4,0
20,GORJ,"ȘCOALA PRIMARĂ GLODENI",138,BĂLĂNEŞTI,78748,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:43",640,619,0,10,11,435,414,0,10,11,420,15,736,301,279,43,44,1,33,4,9,2,5
20,GORJ,"ŞCOALA PRIMARĂ HĂLĂNGEȘTI",201,DĂNCIULEŞTI,80043,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:51",704,619,0,64,21,469,384,0,64,21,446,23,700,231,239,132,32,2,29,1,10,1,0
20,GORJ,"ŞCOALA PRIMARĂ HODOREASCA",188,CÂLNIC,79736,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:33",334,314,0,18,2,229,209,0,18,2,223,6,400,171,52,109,40,1,5,4,3,5,4
20,GORJ,"ȘCOALA PRIMARĂ IAȘI-GORJ",212,DRĂGUŢEŞTI,78016,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:37:02",876,827,0,39,10,641,592,0,39,10,616,25,900,259,431,75,55,3,22,8,12,2,8
20,GORJ,"ȘCOALA PRIMARĂ ILIEȘTI",231,IONEŞTI,80560,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 22:26:11",452,424,0,9,19,347,319,0,9,19,311,36,500,153,158,97,36,0,14,0,5,1,0
20,GORJ,"ȘCOALA PRIMARĂ ”ÎNVĂȚĂTOR GRIGORE MAGHERESCU”",290,SĂCELU,81754,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:53",468,443,1,21,3,361,337,0,21,3,358,3,462,101,136,131,54,3,20,3,8,2,1
20,GORJ,"ŞCOALA PRIMARĂ LARGA",254,MUŞETEŞTI,80908,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:07:07",475,453,1,10,11,367,346,0,10,11,352,15,529,162,193,85,29,1,14,25,4,1,0
20,GORJ,"ŞCOALA PRIMARĂ LARGA",288,SAMARINEŞTI,81656,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:25",367,322,0,40,5,283,238,0,40,5,274,9,348,65,39,210,13,1,7,0,2,0,2
20,GORJ,"ŞCOALA PRIMARĂ LICURICI",239,LICURICI,80711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:08",630,582,0,20,28,402,354,0,20,28,382,20,700,298,81,208,74,1,4,1,8,4,1
20,GORJ,"ȘCOALA PRIMARĂ MĂRU",245,LOGREŞTI,80766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:06",284,265,0,16,3,191,172,0,16,3,179,12,300,109,81,52,34,1,3,0,1,4,3
20,GORJ,"ȘCOALA PRIMARĂ MOȘTENI",244,LOGREŞTI,80766,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:33",461,445,0,14,2,305,289,0,14,2,292,13,500,195,151,65,33,3,8,0,11,17,4
20,GORJ,"ŞCOALA PRIMARĂ NR.1 BUDUHALA",314,TELEŞTI,82396,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:19",715,680,0,15,20,405,370,0,15,20,396,9,738,333,262,70,46,0,4,3,4,1,6
20,GORJ,"ŞCOALA PRIMARĂ NR 1 VLADIMIR",333,VLADIMIR,82831,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:17",845,791,0,28,26,570,516,0,28,26,542,28,900,330,240,85,141,5,42,4,15,2,8
20,GORJ,"ŞCOALA PRIMARĂ NR. 2 FRASIN",334,VLADIMIR,82831,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:52",572,539,1,24,8,371,339,0,24,8,356,15,581,210,132,87,90,0,22,2,6,13,4
20,GORJ,"ŞCOALA PRIMARĂ NR.2 PEŞTEANA-JIU",151,BÂLTENI,79004,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:31:08",1732,1721,2,4,5,897,888,0,4,5,856,41,1900,1003,309,281,209,2,31,7,12,4,1
