precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","PARTIDUL PATRIOȚILOR-voturi","FORȚA DREPTEI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL VERTICALA NOUĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",206,"ORAŞ ULMENI",109265,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:37:07",1302,1247,0,24,31,909,854,0,24,31,892,17,1400,491,5,0,39,8,19,0,0,3,0,1,0,3,8,806
26,MARAMUREŞ,"ȘCOALĂ GIMNAZIALĂ",365,RECEA,106407,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:02:37",1116,1078,7,28,3,713,682,0,28,3,685,28,1200,487,52,4,12,69,231,17,11,1,7,37,5,9,17,213
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",24,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:09:36",1455,1435,0,9,11,609,589,0,9,11,599,10,1600,991,84,3,25,35,111,6,5,3,12,65,50,12,16,172
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",23,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:22:16",1352,1324,0,10,18,544,516,0,10,18,525,19,1500,956,87,0,23,27,102,5,0,1,14,56,35,21,10,144
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IVASIUC”",38,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:22:53",1319,1309,2,8,0,569,561,0,8,0,557,12,1507,938,97,1,18,42,109,4,1,0,13,68,15,15,11,163
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IVASIUC”",37,"MUNICIPIUL BAIA MARE",106318,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:28:01",1343,1335,0,7,1,461,453,0,7,1,450,11,1500,1039,78,4,19,27,83,2,2,2,9,55,17,12,15,125
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",13,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:39",1363,1323,9,31,0,657,625,1,31,0,642,15,1400,743,124,0,17,42,135,3,2,4,7,59,70,25,22,132
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",12,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:16:26",907,895,1,11,0,418,407,0,11,0,407,11,1000,582,68,1,26,17,77,6,4,2,10,32,63,18,7,76
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",11,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:28:37",1037,1031,2,4,0,457,453,0,4,0,443,14,1100,643,82,1,14,23,94,5,0,2,19,29,54,10,8,102
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",10,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:18",928,920,4,4,0,398,394,0,4,0,387,11,1000,602,78,4,23,19,65,5,3,0,8,28,52,11,9,82
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ CU CLASELE I-VIII",444,"VIŞEU DE JOS",109504,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:24:19",1276,1256,0,9,11,672,652,0,9,11,639,33,1431,759,22,0,7,13,293,13,1,2,1,0,0,6,8,273
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",39,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 23:01:18",1366,1359,0,7,0,562,555,0,7,0,550,12,1500,938,87,2,20,36,108,10,1,0,8,69,18,14,10,167
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",40,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:44",1336,1328,0,8,0,503,495,0,8,0,492,11,1500,997,72,0,19,37,79,4,4,0,9,80,24,7,11,146
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",41,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 12:18:05",1432,1427,0,5,0,547,542,0,5,0,530,17,1600,1053,63,4,16,31,118,6,4,0,15,55,29,16,15,158
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „DRAGOȘ VODĂ”",346,MOISEI,108348,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:50:08",1369,1351,2,10,6,707,691,0,10,6,664,43,1500,793,34,2,19,38,272,4,3,1,12,2,1,6,11,259
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „DRAGOȘ VODĂ”",347,MOISEI,108348,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:05",972,952,6,14,0,488,474,0,14,0,456,32,1000,512,13,2,11,30,189,5,0,3,8,0,1,2,9,183
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DR. VICTOR BABEȘ”",3,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:59:05",1670,1649,10,11,0,810,799,0,11,0,778,32,1800,990,94,0,35,51,172,4,10,3,15,84,67,15,20,208
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DR. VICTOR BABEȘ”",4,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 23:03:49",1812,1794,3,14,1,852,837,0,14,1,837,15,1900,1048,136,2,43,38,178,14,7,2,15,91,71,31,14,195
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „GEORGE COȘBUC”",16,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:59",1109,1091,8,10,0,489,479,0,10,0,473,16,1200,711,74,0,15,23,80,6,2,3,8,48,84,15,11,104
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „GEORGE COȘBUC”",17,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 12:33:22",1002,988,3,11,0,443,432,0,11,0,409,20,1100,657,55,0,21,22,72,2,0,1,9,36,58,22,11,100
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „GHEORGHE LUPAN”",324,GROŞI,106363,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:48",1544,1510,3,26,5,880,848,1,26,5,862,18,1600,720,64,1,12,49,428,2,1,3,22,32,12,22,17,197
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN HOREA”",344,MOISEI,108348,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:00:50",1611,1599,0,3,9,884,872,0,3,9,839,45,1800,916,15,4,17,37,381,33,3,2,7,1,5,11,20,303
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",127,"ORAŞ BAIA SPRIE",106684,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:44",1002,991,2,9,0,553,544,0,9,0,535,16,1000,449,40,3,9,34,208,5,3,2,14,25,5,10,10,167
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",128,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:29",1290,1272,2,9,7,534,518,0,9,7,495,39,1500,966,50,2,6,44,75,38,0,4,23,31,39,7,17,159
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",129,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:47",1262,1255,1,4,2,571,565,0,4,2,548,23,1400,829,54,2,16,32,141,31,1,5,22,40,15,9,10,170
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",32,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:48",839,831,0,8,0,319,311,0,8,0,311,8,906,587,46,0,11,17,45,1,5,3,8,33,24,12,13,93
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",34,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:08",1149,1134,0,15,0,433,418,0,15,0,413,20,1300,867,45,2,13,28,59,5,5,0,8,39,21,7,30,151
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",33,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:37:58",1288,1280,0,7,1,488,480,0,7,1,468,20,1400,912,71,3,21,23,78,6,0,1,21,61,49,11,17,106
26,MARAMUREŞ,"ŞCOALA GIMNAZIALA ”ION POPESCU DE COAȘ”",281,COAŞ,179837,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:50",1211,1109,2,52,48,922,821,1,52,48,892,30,1298,376,60,3,14,54,201,2,1,1,8,12,4,5,14,513
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „KOS KAROLY”",205,"ORAŞ ULMENI",109265,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:41",683,639,0,6,38,472,428,0,6,38,464,8,700,228,1,0,2,4,13,0,0,0,0,0,343,2,0,99
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „LAURENŢIU ULICI”",383,"RONA DE JOS",108614,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:05:52",1718,1651,1,7,59,1060,994,0,7,59,1025,35,1822,762,14,1,0,50,316,0,0,6,2,0,0,31,24,581
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",67,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:25",1658,1642,6,9,1,835,825,0,9,1,814,21,1800,965,105,7,34,37,191,5,5,2,24,81,90,8,8,217
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",65,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 11:56:38",1101,1089,3,9,0,523,514,0,9,0,509,14,1200,677,76,1,20,18,117,2,3,1,6,66,57,12,11,119
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",66,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:59:40",1018,986,17,11,4,463,448,0,11,4,448,15,1100,637,70,3,14,19,98,1,2,0,7,50,53,12,2,117
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",68,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 11:48:09",1516,1492,14,10,0,593,583,0,10,0,586,7,1600,1007,86,4,23,45,126,5,3,2,9,78,34,18,6,147
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA” CORP C",316,FĂRCAŞA,108106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:05",1506,1441,4,36,25,1013,948,4,36,25,968,45,1600,587,40,1,19,29,428,5,2,1,3,11,7,5,13,404
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",156,"ORAŞ SĂLIŞTEA DE SUS",108892,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:25:31",1511,1494,1,12,4,645,629,0,12,4,603,42,1700,1055,34,3,61,25,90,10,6,5,4,1,1,27,11,325
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU” LOCAL CENTRU 2",157,"ORAŞ SĂLIŞTEA DE SUS",108892,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:56:34",1028,1021,0,7,0,452,445,0,7,0,412,40,1100,648,26,2,55,24,33,21,1,0,2,0,1,15,13,219
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAIL SADOVEANU”",58,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:48:08",1187,1181,0,6,0,535,529,0,6,0,516,19,1300,765,34,1,11,31,120,3,7,0,12,61,5,14,7,210
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIHAIL SADOVEANU”",57,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:05",1250,1243,1,6,0,592,586,0,6,0,571,21,1400,808,53,4,15,43,81,4,5,4,12,80,9,16,15,230
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIRCEA VULCANESCU”",241,BÂRSANA,107314,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:13:33",1447,1429,0,2,16,768,750,0,2,16,731,35,1615,847,12,1,1,31,276,3,1,0,2,0,4,7,9,384
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „MIRCEA VULCĂNESCU”",242,BÂRSANA,107314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:55",1173,1161,0,4,8,637,625,0,4,8,610,27,1290,653,14,3,5,18,186,10,1,0,4,0,7,8,15,339
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICHITA STĂNESCU”",8,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 11:51:38",1564,1550,9,5,0,761,756,0,5,0,744,17,1700,939,120,1,31,34,164,3,7,3,11,72,95,18,19,166
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICHITA STĂNESCU”",9,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:48:24",1492,1420,2,40,30,646,609,0,11,26,624,22,1600,954,122,1,25,41,124,2,6,4,14,65,51,16,8,145
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE BĂLCESCU”",56,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:25",1319,1303,9,7,0,565,558,0,7,0,519,46,1400,835,41,4,16,42,65,1,20,1,17,51,36,8,18,199
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE BĂLCESCU”",55,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:40",1553,1544,1,8,0,639,631,0,8,0,604,35,1700,1061,64,2,30,50,79,16,14,1,11,59,59,17,19,183
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE IORGA”",19,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:56",1044,1030,2,12,0,466,454,0,12,0,455,11,1100,634,75,1,27,23,78,9,2,3,12,48,56,17,8,96
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE IORGA”",18,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:00",797,786,0,11,0,369,358,0,11,0,359,10,900,531,66,1,17,19,58,5,2,2,6,21,58,15,5,84
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 13",59,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:47:33",1416,1394,7,14,1,677,662,0,14,1,640,37,1500,823,42,7,27,33,110,9,3,2,11,46,9,10,6,325
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 18",26,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:09:15",1376,1363,0,13,0,586,573,0,13,0,578,8,1600,1014,95,2,27,46,108,3,4,1,8,64,44,15,21,140
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 18",27,"MUNICIPIUL BAIA MARE",106318,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 23:42:11",1380,1374,1,5,0,538,533,0,5,0,509,29,1500,962,56,4,21,47,67,5,6,1,10,67,32,13,17,163
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR.1, CORP B",334,LEORDINA,108240,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:22:35",1441,1397,0,9,35,871,827,0,9,35,756,115,1600,729,95,46,14,60,140,3,1,6,7,1,2,9,10,362
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4",363,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:39",1089,1083,0,6,0,568,562,0,6,0,510,58,1200,632,20,1,0,0,152,12,11,31,11,2,2,11,73,184
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4, HORB",361,"POIENILE DE SUB MUNTE",108473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:50",1142,1140,0,2,0,547,545,0,2,0,494,53,1300,753,21,1,3,46,121,0,9,23,2,5,7,0,41,215
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ NR. 4, STRUCTURA LUHEI",362,"POIENILE DE SUB MUNTE",108473,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:16:55",912,904,0,7,1,513,505,0,7,1,456,57,1000,487,11,0,1,74,128,3,10,16,0,0,1,0,20,192
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7",221,"ORAŞ VIŞEU DE SUS",106979,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 23:34:03",1674,1661,2,6,5,721,710,0,6,5,670,30,1800,1079,11,1,5,0,251,10,1,4,0,0,0,7,13,367
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ NR. 7",222,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:49",1482,1470,4,8,0,577,567,2,8,0,567,10,1600,1023,16,1,5,19,202,13,0,7,0,1,14,9,13,267
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „OCTAVIAN GOGA”",61,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:29",1197,1177,10,8,2,546,535,1,8,2,529,17,1400,854,66,2,29,24,61,4,6,3,11,53,161,19,6,84
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „OCTAVIAN GOGA”",60,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:00",1148,1104,11,11,22,539,507,1,11,20,517,22,1300,761,64,0,24,26,90,2,2,3,10,59,120,11,11,95
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ REGINA ELISABETA",234,BĂIUŢ,107154,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:26",1175,1155,0,3,17,631,611,0,3,17,609,22,1300,669,40,4,7,12,146,1,0,1,2,1,119,20,6,250
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „SIMION BĂRNUȚIU”",81,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:26",1924,1919,2,3,0,749,745,1,3,0,726,23,2106,1357,100,4,28,41,142,4,6,2,10,94,22,24,26,223
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „SIMION BĂRNUȚIU”",82,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:27",1939,1927,4,8,0,881,873,0,8,0,860,21,2100,1219,132,2,25,35,200,9,2,1,24,113,58,14,25,220
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ VADU IZEI",426,"VADU IZEI",106648,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:39",1042,1021,0,5,16,586,565,0,5,16,561,25,1100,514,10,0,6,68,218,3,0,0,0,3,1,7,13,232
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ VADU IZEI",427,"VADU IZEI",106648,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:43",1018,997,0,9,12,557,536,0,9,12,545,12,1100,543,7,1,3,68,171,3,0,5,3,2,0,10,5,267
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",75,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:46",1440,1425,8,7,0,544,537,0,7,0,532,12,1600,1056,66,2,27,34,107,3,4,5,11,65,43,23,13,129
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",74,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:55",1316,1302,0,13,1,499,485,0,13,1,478,21,1500,1001,74,4,19,32,82,4,4,2,10,79,19,10,19,120
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",73,"MUNICIPIUL BAIA MARE",106318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:38:07",1464,1452,4,8,0,518,510,0,8,0,498,20,1693,1175,80,3,18,34,78,2,5,2,6,81,12,21,21,135
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",76,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:40",1204,1197,0,7,0,423,416,0,7,0,398,25,1300,877,52,1,22,30,60,3,2,3,8,53,24,6,15,119
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „VASILE ALECSANDRI”",72,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:59",1394,1388,2,4,0,547,543,0,4,0,534,13,1500,953,75,2,10,49,92,2,8,1,19,88,30,23,17,118
26,MARAMUREŞ,"ŞCOALA GÎRLEA",139,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:40",1095,1082,0,5,8,514,501,0,5,8,500,14,1200,686,13,0,7,55,135,6,0,3,4,1,5,2,31,238
26,MARAMUREŞ,"ŞCOALA MAGHIARĂ",161,"ORAŞ SEINI",108963,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:49",1317,1290,2,12,13,654,629,0,12,13,629,25,1288,634,22,1,10,18,112,1,3,0,3,12,56,9,15,367
26,MARAMUREŞ,"ȘCOALA „NĂNEȘTI”",244,BÂRSANA,107314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:48",543,531,1,5,6,316,304,1,5,6,310,6,595,279,12,0,0,12,68,1,0,0,2,0,1,0,3,211
26,MARAMUREŞ,"ȘCOALA NEJNI CRAI",360,"POIENILE DE SUB MUNTE",108473,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:12:22",1143,1133,0,10,0,551,541,0,10,0,496,55,1200,649,42,1,4,27,77,3,7,51,0,0,4,2,29,249
26,MARAMUREŞ,"ŞCOALA NOUĂ",310,DUMBRĂVIŢA,108035,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:29",927,902,2,0,23,614,591,0,0,23,594,20,1000,386,29,0,4,19,424,1,1,1,2,2,2,6,8,95
26,MARAMUREŞ,"ŞCOALA NR. 1",131,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 22:05:23",1386,1380,0,6,0,580,574,0,6,0,556,24,1600,1020,24,6,26,31,197,13,1,2,5,1,2,4,27,217
26,MARAMUREŞ,"ŞCOALA NR. 1",130,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:50:22",1220,1211,0,8,1,412,406,0,5,1,398,13,1300,888,18,10,8,28,106,7,0,2,7,0,1,5,18,188
26,MARAMUREŞ,"ŞCOALA NR. 7",149,"ORAŞ BORŞA",106746,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 14:24:09",1342,1334,1,7,0,506,498,1,7,0,476,30,1580,1074,15,7,15,77,82,2,0,2,4,1,21,8,17,225
26,MARAMUREŞ,"ŞCOALA NR. 7",148,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 23:29:54",1158,1154,0,4,0,440,436,0,4,0,422,18,1300,860,21,12,23,56,118,6,0,0,2,0,30,3,15,136
26,MARAMUREŞ,"ŞCOALA NR. 8",132,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:50:34",1326,1315,2,5,4,552,542,1,5,4,519,32,1400,848,25,7,7,62,105,9,0,2,4,3,1,0,40,254
26,MARAMUREŞ,"ŞCOALA NR. 8",133,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 22:41:11",1353,1347,0,5,1,604,598,0,5,1,593,11,1600,996,22,11,19,65,183,7,0,1,5,0,4,6,30,240
26,MARAMUREŞ,"ŞCOALA NR. 9",134,"ORAŞ BORŞA",106746,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 22:48:15",1608,1593,2,11,2,618,605,0,11,2,597,21,1700,1082,35,10,10,36,200,7,1,3,6,1,1,6,23,258
26,MARAMUREŞ,"ŞCOALA NR. 9",135,"ORAŞ BORŞA",106746,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:46:57",1097,1085,2,8,2,427,417,0,8,2,416,11,1200,773,12,7,9,55,118,2,2,3,1,1,5,4,21,176
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",138,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:11",1069,1025,1,9,34,414,373,0,9,32,387,24,1100,686,16,16,11,30,138,5,3,1,6,0,6,4,12,139
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",136,"ORAŞ BORŞA",106746,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:43",1190,1174,3,10,3,517,504,0,10,3,500,17,1303,786,18,5,12,45,185,2,0,2,5,1,3,5,20,197
26,MARAMUREŞ,"ŞCOALA NR. 9 CORP B",137,"ORAŞ BORŞA",106746,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:51",798,789,1,8,0,315,307,0,8,0,300,15,900,585,14,6,11,34,94,4,2,4,4,0,3,5,12,107
