precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSOMA BOTOND-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","CORDOŞ ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi","ŞIPOŞ EUGEN-CRISTIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TIŞE ALIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NICULA FLORIAN-ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","OROS NECHITA-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
13,CLUJ,"ALUNISU NR.74 CAMINUL CULTURAL",619,SÂNCRAIU,59434,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:15:39",95,88,2,3,2,61,55,1,3,2,58,3,102,41,36,5,5,11,0,1
13,CLUJ,"ASEZAMANTUL SOCIAL BISERICESC",520,JUCU,58259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:35",649,628,6,9,6,405,389,1,9,6,399,6,692,287,5,123,27,96,10,138
13,CLUJ,"ASOCIAŢIA ”CARITATEA”",57,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:42:25",1192,1089,88,15,0,667,652,0,15,0,649,18,1301,634,39,45,55,233,19,258
13,CLUJ,"BIROUL PRIMĂRIEI CARA",424,COJOCNA,57350,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:27",701,680,0,21,0,392,371,0,21,0,366,26,749,357,34,123,26,104,19,60
13,CLUJ,"CAMIN CULT. SAMBOIENI",627,SÂNMĂRTIN,59498,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:10:28",106,100,1,5,0,73,68,0,5,0,68,5,100,27,0,5,4,58,0,1
13,CLUJ,"CAMIN CULTURAL",290,"ORAŞ HUEDIN",55446,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:05",253,246,0,6,1,133,126,0,6,1,133,0,272,139,101,4,1,13,0,14
13,CLUJ,"CAMIN CULTURAL",560,MOCIU,58623,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:37:17",274,260,1,11,2,200,187,0,11,2,179,21,288,88,4,32,18,117,5,3
13,CLUJ,"CAMIN CULTURAL",549,"MIHAI VITEAZU",55277,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:38",686,667,1,15,3,409,391,0,15,3,388,21,743,334,101,36,19,207,11,14
13,CLUJ,"CAMIN CULTURAL",643,"TRITENII DE JOS",59693,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:20:27",232,224,0,8,0,137,129,0,8,0,128,9,246,109,2,21,19,44,5,37
13,CLUJ,"CAMIN CULTURAL",641,"TRITENII DE JOS",59693,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:19:12",950,940,1,9,0,496,487,0,9,0,483,13,1036,540,6,70,53,162,17,175
13,CLUJ,"CAMIN CULTURAL",574,PANTICEU,58856,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:54:38",59,51,0,8,0,41,33,0,8,0,41,0,56,15,0,3,2,34,1,1
13,CLUJ,"CĂMIN CULTURAL",535,MĂRGĂU,58464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:52",208,183,0,24,1,162,137,0,24,1,152,10,205,43,0,56,12,65,2,17
13,CLUJ,"CĂMIN CULTURAL",637,SUATU,59657,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:50",221,213,0,4,4,134,126,0,4,4,125,9,240,106,11,17,10,71,8,8
13,CLUJ,"CĂMIN CULTURAL",537,MĂRGĂU,58464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:29:13",157,145,0,6,6,116,104,0,6,6,111,5,160,44,0,49,4,52,1,5
13,CLUJ,"CĂMIN CULTURAL",580,"PETREŞTII DE JOS",58918,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:16",533,443,1,65,24,400,311,0,65,24,385,15,526,126,1,21,162,154,10,37
13,CLUJ,"CĂMIN CULTURAL",536,MĂRGĂU,58464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:37",602,555,2,38,7,495,448,2,38,7,481,14,632,137,0,128,30,292,16,15
13,CLUJ,"CĂMIN CULTURAL",615,SĂVĂDISLA,59327,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:48:39",232,227,0,5,0,151,146,0,5,0,147,4,251,100,5,18,8,101,5,10
13,CLUJ,"CAMIN CULTURAL AITON",301,AITON,55598,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:57",564,506,2,39,17,355,298,1,39,17,333,22,548,193,78,55,24,140,10,26
13,CLUJ,"CAMIN CULTURAL ALUNIS",303,ALUNIŞ,55623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:07",467,429,0,18,20,299,261,0,18,20,281,18,470,171,0,36,76,151,11,7
13,CLUJ,"CAMIN CULTURAL ARGHISU",294,AGHIREŞU,55473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:30:45",98,86,1,11,0,42,31,0,11,0,40,2,96,54,0,13,1,24,0,2
13,CLUJ,"CAMIN CULTURAL BABDIU",345,BOBÂLNA,56096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:20",132,124,1,4,3,82,74,1,4,3,77,5,143,61,1,21,17,33,1,4
13,CLUJ,"CAMIN CULTURAL BABUTIU",670,VULTURENI,60099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:22",208,203,0,5,0,145,140,0,5,0,141,4,229,84,3,64,9,43,12,10
13,CLUJ,"CAMIN CULTURAL BAGARA",295,AGHIREŞU,55473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:06",325,319,0,6,0,169,163,0,6,0,163,6,351,182,115,9,6,32,0,1
13,CLUJ,"CĂMIN CULTURAL BĂLCEŞTI",339,BELIŞ,56014,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:12",131,125,0,6,0,86,80,0,6,0,84,2,139,53,0,30,7,37,0,10
13,CLUJ,"CĂMIN CULTURAL BERINDU",630,SÂNPAUL,59586,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:47",358,342,0,11,5,255,244,0,6,5,223,22,372,117,3,123,18,54,6,19
13,CLUJ,"CĂMIN CULTURAL BÎRLEA",427,CORNEŞTI,57449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:04",130,113,0,12,5,107,90,0,12,5,104,3,123,16,0,20,6,74,2,2
13,CLUJ,"CAMIN CULTURAL BOLDUT",400,"CEANU MARE",56844,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:43:09",674,665,0,4,5,383,374,0,4,5,347,36,739,356,7,94,42,145,18,41
13,CLUJ,"CĂMIN CULTURAL BOLOGA",590,POIENI,59041,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:35",470,464,0,6,0,309,303,0,6,0,294,15,518,209,2,89,29,137,13,24
13,CLUJ,"CAMIN CULTURAL BONT",445,"FIZEŞU GHERLII",57644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:18",291,278,0,12,1,161,148,0,12,1,153,8,309,148,4,14,5,98,8,24
13,CLUJ,"CAMIN CULTURAL BONTIDA",352,BONŢIDA,56210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:51",1662,1638,1,10,13,999,977,0,10,12,902,97,1782,783,241,83,79,379,62,58
13,CLUJ,"CĂMIN CULTURAL CALNA",660,VAD,59942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:12:27",130,108,1,14,7,101,80,0,14,7,94,7,131,30,0,12,6,70,1,5
13,CLUJ,"CAMIN CULTURAL CAMARASU",376,CĂMĂRAŞU,56522,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:21",1193,1186,1,4,2,715,709,0,4,2,593,122,1319,604,22,99,84,358,18,12
13,CLUJ,"CAMIN CULTURAL CATINA",392,CĂTINA,56773,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:47:05",924,851,0,19,54,608,535,0,19,54,564,44,941,333,29,79,36,371,15,34
13,CLUJ,"CAMIN CULTURAL CEANU MARE",398,"CEANU MARE",56844,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:46:06",1093,1066,1,23,3,631,604,1,23,3,587,44,1195,564,26,113,120,215,15,98
13,CLUJ,"CĂMIN CULTURAL CETAN",661,VAD,59942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:37:31",530,474,0,25,31,349,293,0,25,31,336,13,564,215,1,81,34,201,11,8
13,CLUJ,"CĂMIN CULTURAL CHINTENI",404,CHINTENI,56988,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:44:32",1096,1038,5,52,1,723,670,0,52,1,704,7,1124,413,93,165,46,278,22,100
13,CLUJ,"CAMIN CULTURAL COASTA",354,BONŢIDA,56210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:16:37",101,80,0,20,1,73,52,0,20,1,68,5,89,16,3,12,3,43,1,6
13,CLUJ,"CAMIN CULTURAL CORNENI",304,ALUNIŞ,55623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:13",92,89,0,1,2,48,45,0,1,2,45,3,101,53,0,11,7,20,7,0
13,CLUJ,"CĂMIN CULTURAL CORPADEA",312,APAHIDA,55687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:34",354,340,0,9,5,186,172,0,9,5,178,8,378,192,3,52,15,67,17,24
13,CLUJ,"CAMIN CULTURAL DOROLTU",296,AGHIREŞU,55473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:26:04",81,73,0,8,0,56,48,0,8,0,56,0,81,25,36,3,0,14,0,3
13,CLUJ,"CAMIN CULTURAL FELDIOARA",394,CĂTINA,56773,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:14:24",364,358,0,3,3,203,197,0,3,3,189,14,396,193,64,48,18,50,4,5
13,CLUJ,"CĂMIN CULTURAL GĂDĂLIN",521,JUCU,58259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:29",580,518,1,46,15,442,381,0,46,15,426,16,582,140,4,229,30,103,11,49
13,CLUJ,"CAMIN CULTURAL GEACA",483,GEACA,57831,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:43:40",498,407,1,76,14,371,281,0,76,14,356,15,442,71,7,91,21,220,2,15
13,CLUJ,"CĂMIN CULTURAL IGRIŢIA",428,CORNEŞTI,57449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:47",39,28,0,11,0,30,19,0,11,0,29,1,31,1,1,9,4,12,1,2
13,CLUJ,"CAMIN CULTURAL JICHISU DE SUS",516,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:36",177,153,0,15,9,150,126,0,15,9,144,6,180,30,1,13,5,122,0,3
13,CLUJ,"CAMIN CULTURAL LEGHIA",298,AGHIREŞU,55473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:20",369,354,1,6,8,222,208,0,6,8,215,7,392,170,152,12,2,48,0,1
13,CLUJ,"CAMIN CULTURAL LIVADA",583,"PETREŞTII DE JOS",58918,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:23",164,158,0,4,2,98,92,0,4,2,78,20,154,56,1,2,29,39,3,4
13,CLUJ,"CAMIN CULTURAL MARE BORSA",357,BORŞA,56265,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:46:20",861,797,0,11,53,569,505,0,11,53,552,17,935,366,11,73,16,425,12,15
13,CLUJ,"CAMIN CULTURAL MOCIU - SALA MICA",556,MOCIU,58623,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:29:15",1392,1345,1,17,29,969,923,0,17,29,786,137,1487,564,34,121,157,423,24,27
13,CLUJ,"CĂMIN CULTURAL MORĂU",430,CORNEŞTI,57449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:10:24",60,43,1,15,1,47,31,0,15,1,47,0,61,14,0,5,3,37,1,1
13,CLUJ,"CAMIN CULTURAL NAOIU",377,CĂMĂRAŞU,56522,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:22",320,317,0,3,0,180,177,0,3,0,159,21,350,170,5,50,10,77,4,13
13,CLUJ,"CĂMIN CULTURAL PLĂIEȘTI",567,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:44",527,506,0,5,16,344,323,0,5,16,329,15,581,237,252,36,26,10,3,2
13,CLUJ,"CĂMIN CULTURAL PODENI",568,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:51",339,333,0,6,0,142,136,0,6,0,134,8,370,228,9,41,18,57,2,7
13,CLUJ,"CAMIN CULTURAL REDIU",302,AITON,55598,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:49",378,354,2,14,8,218,196,0,14,8,215,3,389,171,2,24,15,160,6,8
13,CLUJ,"CĂMIN CULTURAL RUSEȘTI",538,MĂRIŞEL,58534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:29",112,99,0,12,1,78,65,0,12,1,77,1,110,32,0,6,8,60,3,0
13,CLUJ,"CAMIN CULTURAL SACALAIA",447,"FIZEŞU GHERLII",57644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:56",222,196,0,25,1,167,141,0,25,1,157,10,219,52,3,16,23,98,8,9
13,CLUJ,"CAMIN CULTURAL SALISTE",418,CIURILA,57225,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:51",99,83,0,16,0,81,65,0,16,0,77,4,111,30,0,31,13,24,2,7
13,CLUJ,"CĂMIN CULTURAL ȘARDU",632,SÂNPAUL,59586,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:19",343,328,0,9,6,238,223,0,9,6,218,20,361,123,1,37,7,87,5,81
13,CLUJ,"CAMIN CULTURAL SIC",634,SIC,59416,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:16",735,664,2,6,63,529,460,0,6,63,482,47,800,271,441,0,6,35,0,0
13,CLUJ,"CAMIN CULTURAL SIC",635,SIC,59416,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:06",1155,1024,2,1,128,798,671,1,1,125,757,41,1270,472,710,11,4,21,3,8
13,CLUJ,"CAMIN CULTURAL SIMBOLENI",378,CĂMĂRAŞU,56522,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:34",438,426,0,7,5,265,253,0,7,5,247,18,487,222,2,36,17,188,4,0
13,CLUJ,"CĂMIN CULTURAL SÎNNICOARĂ",316,APAHIDA,55687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:40",1195,1186,2,7,0,737,730,0,7,0,721,16,1311,574,15,146,83,348,25,104
13,CLUJ,"CĂMIN CULTURAL SÎNTIOANA",652,ŢAGA,59826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:44",429,425,0,4,0,241,237,0,4,0,226,15,469,228,3,23,29,135,9,27
13,CLUJ,"CĂMIN CULTURAL SRTÂMBU",411,CHIUIEŞTI,57083,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:44:07",312,307,0,5,0,199,194,0,5,0,191,8,339,140,1,46,8,130,3,3
13,CLUJ,"CĂMIN CULTURAL TIOCU DE JOS",432,CORNEŞTI,57449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:54:58",89,86,0,3,0,53,50,0,3,0,49,4,96,43,6,12,4,27,0,0
13,CLUJ,"CĂMIN CULTURAL TIOCU DE SUS",433,CORNEŞTI,57449,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:24",74,57,0,10,7,51,34,0,10,7,43,8,62,11,5,7,2,25,1,3
13,CLUJ,"CĂMIN CULTURAL TIOLTIUR",434,CORNEŞTI,57449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:04:22",149,133,0,7,9,103,87,0,7,9,99,3,156,54,0,18,5,74,1,1
13,CLUJ,"CĂMIN CULTURAL TRANIŞU",594,POIENI,59041,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:43",259,253,0,6,0,159,153,0,6,0,150,9,278,119,1,45,29,70,2,3
13,CLUJ,"CAMIN CULTURAL TUREA",481,GÂRBĂU,57948,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:13:02",428,421,0,7,0,271,264,0,7,0,260,11,463,192,133,25,9,66,3,24
13,CLUJ,"CĂMIN CULTURAL VAD",657,VAD,59942,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:52",288,251,0,27,10,205,168,0,27,10,197,8,288,83,0,30,34,112,5,16
13,CLUJ,"CAMIN CULTURAL VALE",306,ALUNIŞ,55623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:25",84,78,0,6,0,57,51,0,6,0,51,6,87,30,0,13,9,26,2,1
13,CLUJ,"CĂMIN CULTURAL VIȘEA",524,JUCU,58259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:20",456,440,0,15,1,270,254,0,15,1,241,29,487,217,150,32,3,23,2,31
13,CLUJ,"CĂMINUL CLULTURAL",384,"CĂPUŞU MARE",56568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:19",234,224,0,9,1,138,128,0,9,1,135,3,246,108,4,21,29,67,3,11
13,CLUJ,"CAMINUL CULTURAL",585,"PETREŞTII DE JOS",58918,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:09",87,72,0,12,3,54,39,0,12,3,48,6,84,30,0,9,10,25,2,2
13,CLUJ,"CAMINUL CULTURAL",361,CĂIANU,56354,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:53",428,411,0,9,8,248,231,0,9,8,238,10,451,203,2,34,27,163,10,2
13,CLUJ,"CAMINUL CULTURAL",607,SĂCUIEU,59283,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:24",193,185,1,5,2,129,122,0,5,2,122,7,208,79,0,24,37,60,1,0
13,CLUJ,"CĂMINUL CULTURAL",613,SĂVĂDISLA,59327,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:43",253,240,0,6,7,182,169,0,6,7,176,6,274,92,1,23,15,131,2,4
13,CLUJ,"CĂMINUL CULTURAL",605,SĂCUIEU,59283,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:23",462,455,0,5,2,298,291,0,5,2,288,10,504,206,1,15,144,115,3,10
13,CLUJ,"CĂMINUL CULTURAL",515,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:18",361,342,0,14,5,254,235,0,14,5,247,7,381,127,0,30,37,176,2,2
13,CLUJ,"CĂMINUL CULTURAL",542,MICA,55160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:06",607,591,3,6,7,405,390,2,6,7,385,20,668,263,4,54,50,241,13,23
13,CLUJ,"CĂMINUL CULTURAL",616,SĂVĂDISLA,59327,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:30:15",43,37,0,6,0,33,27,0,6,0,32,1,43,10,2,2,11,15,0,2
13,CLUJ,"CĂMINUL CULTURAL",514,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:42",389,319,0,41,29,299,229,0,41,29,288,11,365,66,2,41,33,197,2,13
13,CLUJ,"CĂMINUL CULTURAL",606,SĂCUIEU,59283,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:36:38",486,477,0,7,2,364,355,0,7,2,341,23,536,172,1,32,37,257,6,8
13,CLUJ,"CĂMINUL CULTURAL",437,CUZDRIOARA,55062,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:46",754,744,3,5,2,346,339,0,5,2,324,22,826,480,2,47,157,74,15,29
13,CLUJ,"CĂMINUL CULTURAL",541,MICA,55160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:53",546,523,1,14,8,341,319,0,14,8,329,12,579,238,3,63,53,188,8,14
13,CLUJ,"CĂMINUL CULTURAL",617,SĂVĂDISLA,59327,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:43",798,754,3,16,25,565,524,0,16,25,560,5,859,294,494,11,4,42,2,7
13,CLUJ,"CĂMINUL CULTURAL",610,SĂVĂDISLA,59327,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:33",881,850,4,6,21,627,598,2,6,21,611,16,968,341,487,11,7,89,3,14
13,CLUJ,"CĂMINUL CULTURAL",570,NEGRENI,60169,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:39:56",1274,1256,2,11,5,901,885,0,11,5,865,36,1384,483,3,210,61,560,15,16
13,CLUJ,"CĂMINUL CULTURAL",512,"IZVORU CRIŞULUI",58204,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:16",186,175,0,10,1,102,91,0,10,1,95,7,193,91,8,27,24,32,3,1
13,CLUJ,"CĂMINUL CULTURAL",587,PLOSCOŞ,58990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:00",352,326,0,16,10,247,221,0,16,10,230,17,359,112,1,100,35,70,2,22
13,CLUJ,"CĂMINUL CULTURAL",385,CĂŞEIU,56666,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:59:04",1214,1192,0,10,12,795,773,0,10,12,760,35,1326,531,4,75,274,365,16,26
13,CLUJ,"CĂMINUL CULTURAL",566,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:34:49",108,101,0,7,0,66,59,0,7,0,64,2,109,43,19,10,10,15,3,7
13,CLUJ,"CĂMINUL CULTURAL AGHIREŞU FABRICI",292,AGHIREŞU,55473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:36",1118,1108,0,4,6,540,530,0,4,6,521,19,1221,681,54,158,34,240,21,14
13,CLUJ,"CAMINUL CULTURAL BADESTI",671,VULTURENI,60099,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:19:21",121,104,0,14,3,100,83,0,14,3,98,2,114,14,6,28,1,57,0,6
13,CLUJ,"CAMINUL CULTURAL BĂRĂI",362,CĂIANU,56354,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:55",197,185,2,4,6,98,88,0,4,6,93,5,212,114,2,34,12,43,2,0
13,CLUJ,"CĂMINUL CULTURAL BEDECIU",533,MĂNĂSTIRENI,58393,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:09",421,394,0,19,8,315,288,0,19,8,286,29,447,132,2,112,49,109,6,8
13,CLUJ,"CAMINUL CULTURAL BERCHIESU",475,FRATA,57742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:59",466,447,1,12,6,259,240,1,12,6,245,14,500,241,3,165,12,56,6,3
13,CLUJ,"CĂMINUL CULTURAL BOGATA",368,CĂLĂRAŞI,56425,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:06",910,902,2,3,3,462,456,0,3,3,443,19,1001,539,34,37,155,188,11,18
13,CLUJ,"CAMINUL CULTURAL BUZA",360,BUZA,56327,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:50:38",949,905,1,8,35,683,640,0,8,35,640,43,1039,356,290,82,40,202,14,12
13,CLUJ,"CAMINUL CULTURAL CALARASI",367,CĂLĂRAŞI,56425,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:50",765,755,1,7,2,414,405,0,7,2,394,20,832,418,172,23,41,139,13,6
13,CLUJ,"CAMINUL CULTURAL CALARASI -GARA",369,CĂLĂRAŞI,56425,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:53",296,291,4,0,1,178,175,2,0,1,170,8,430,252,4,19,15,122,1,9
13,CLUJ,"CAMINUL CULTURAL CĂLĂŢELE PĂDURE",371,CĂLĂŢELE,56461,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:58:24",231,207,0,19,5,186,162,0,19,5,176,10,235,49,1,83,27,48,2,15
13,CLUJ,"CĂMINUL CULTURAL CĂPUŞU MARE",379,"CĂPUŞU MARE",56568,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:47",698,673,6,12,7,454,435,2,10,7,447,7,738,284,310,39,18,58,11,11
13,CLUJ,"CAMINUL CULTURAL CEANU MIC , NR.184",645,TURENI,59764,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:42",321,310,0,9,2,146,135,0,9,2,139,7,344,198,2,28,13,86,2,8
13,CLUJ,"CAMINUL CULTURAL CIUBANCA",597,RECEA-CRISTUR,59130,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:49:11",69,54,0,6,9,48,33,0,6,9,46,2,70,22,1,3,3,37,1,1
13,CLUJ,"CĂMINUL CULTURAL COPRU",393,CĂTINA,56773,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:44:37",87,80,0,7,0,55,48,0,7,0,54,1,88,33,1,27,2,21,0,3
13,CLUJ,"CAMINUL CULTURAL CORNESTI",479,GÂRBĂU,57948,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:30",93,82,0,11,0,58,47,0,11,0,58,0,95,37,2,10,9,30,0,7
13,CLUJ,"CAMINUL CULTURAL DEJ",213,"MUNICIPIUL DEJ",55008,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:38",742,735,0,7,0,397,390,0,7,0,384,13,811,414,6,66,51,185,15,61
13,CLUJ,"CĂMINUL CULTURAL DEZMIR",313,APAHIDA,55687,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:04:12",1385,1365,6,8,6,829,814,1,8,6,810,15,1508,683,33,120,70,353,37,197
13,CLUJ,"CĂMINUL CULTURAL DEZMIR",314,APAHIDA,55687,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:51:06",1218,1193,3,10,12,695,673,0,10,12,674,20,1312,618,37,110,56,291,21,159
13,CLUJ,"CAMINUL CULTURAL DIN LOCALITATEA GHEORGHENI",442,FELEACU,57582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:18",939,921,2,14,2,608,592,0,14,2,588,20,1024,416,481,21,8,38,6,34
13,CLUJ,"CAMINUL CULTURAL FAURENI",673,VULTURENI,60099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:26:47",159,148,0,7,4,104,93,0,7,4,97,7,168,64,1,46,11,28,8,3
