county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PANDURU ION-DANIEL-voturi","PANDURU ION-DANIEL-mandate-faza-1","PANDURU ION-DANIEL-mandate-faza-2","ACȚIUNEA CONSERVATORILOR ROMÂNI-voturi","ACȚIUNEA CONSERVATORILOR ROMÂNI-mandate-faza-1","ACȚIUNEA CONSERVATORILOR ROMÂNI-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PAPUC NICUŞOR-FLORIN-voturi","PAPUC NICUŞOR-FLORIN-mandate-faza-1","PAPUC NICUŞOR-FLORIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g9","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PURCĂRIN ILEANA-voturi","PURCĂRIN ILEANA-mandate-faza-1","PURCĂRIN ILEANA-mandate-faza-2","BELGIU ANTONICĂ-voturi","BELGIU ANTONICĂ-mandate-faza-1","BELGIU ANTONICĂ-mandate-faza-2","VOICHIŢA DOINEL-voturi","VOICHIŢA DOINEL-mandate-faza-1","VOICHIŢA DOINEL-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","BIVOLARU MIHAELA-voturi","BIVOLARU MIHAELA-mandate-faza-1","BIVOLARU MIHAELA-mandate-faza-2","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-1","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-2","CIOFÎCĂ ION-MARIAN-voturi","CIOFÎCĂ ION-MARIAN-mandate-faza-1","CIOFÎCĂ ION-MARIAN-mandate-faza-2","GRUESCU ION-voturi","GRUESCU ION-mandate-faza-1","GRUESCU ION-mandate-faza-2","UDRESCU GEORGIAN-LUCIAN-voturi","UDRESCU GEORGIAN-LUCIAN-mandate-faza-1","UDRESCU GEORGIAN-LUCIAN-mandate-faza-2","ŞERBAN SIDOR-voturi","ŞERBAN SIDOR-mandate-faza-1","ŞERBAN SIDOR-mandate-faza-2","DUŢĂ NELU-ALIN-voturi","DUŢĂ NELU-ALIN-mandate-faza-1","DUŢĂ NELU-ALIN-mandate-faza-2","CHIVU LAURENŢIU-voturi","CHIVU LAURENŢIU-mandate-faza-1","CHIVU LAURENŢIU-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","ISDRUGĂ CRISTINEL-LAURENŢIU-voturi","ISDRUGĂ CRISTINEL-LAURENŢIU-mandate-faza-1","ISDRUGĂ CRISTINEL-LAURENŢIU-mandate-faza-2"
20,GORJ,GLOGOVA,80365,3,FINAL,UAT,CL,CL_CE,"2024-06-13 22:53:51",1569,1493,2,34,40,1140,1065,1,34,40,1103,30,1698,558,55,77,88,100,112,1,0,114,1,0,572,5,1,0,0,0,0,0,0,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,GODINEŞTI,80427,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:03:11",1659,1606,3,43,7,1035,985,0,43,7,1001,34,1795,760,50,70,80,87,89,1,0,70,0,1,640,7,0,0,0,0,15,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,HUREZANI,80506,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:27:44",1313,1230,0,61,22,792,709,0,61,22,767,25,1378,586,38,53,61,69,40,0,0,223,3,0,394,5,1,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,IONEŞTI,80560,2,FINAL,UAT,CL,CL_CE,"2024-06-12 12:02:03",1930,1798,0,69,63,1428,1296,0,69,63,1343,85,2029,601,67,94,107,122,0,0,0,367,3,0,976,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,JUPÂNEŞTI,80613,2,FINAL,UAT,CL,CL_CE,"2024-06-11 17:44:33",1635,1599,1,33,2,965,930,0,33,2,936,29,1776,811,46,65,74,82,24,0,0,91,1,0,610,7,0,0,0,0,0,0,0,0,0,0,72,0,1,0,0,0,73,0,1,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,LELEŞTI,80677,2,FINAL,UAT,CL,CL_CE,"2024-06-12 18:37:41",1535,1409,1,110,15,1173,1048,0,110,15,1134,39,1624,451,56,79,90,94,0,0,0,221,2,1,575,6,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,LICURICI,80711,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:05:26",1758,1644,0,44,70,1147,1033,0,44,70,1103,44,1899,752,55,77,88,100,190,1,1,749,7,0,164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,LOGREŞTI,80766,2,FINAL,UAT,CL,CL_CE,"2024-06-14 09:36:13",2109,2005,0,84,20,1389,1285,0,84,20,1304,81,2221,836,65,91,104,108,315,2,1,219,2,0,535,4,1,0,0,0,0,0,0,0,0,0,124,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,MĂTĂSARI,80846,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:38:53",3944,3848,3,48,45,1970,1877,0,48,45,1903,67,4295,2325,95,133,152,146,192,1,1,456,3,0,774,5,0,481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"MUNICIPIUL MOTRU",78141,2,FINAL,UAT,CL,CL_CE,"2024-06-14 08:56:26",16471,16283,16,142,30,7920,7747,1,142,30,7663,257,18745,10825,383,536,613,421,1001,2,0,2945,6,1,3221,7,1,278,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"MUNICIPIUL TÂRGU JIU",77812,2,FINAL,UAT,CL,CL_CE,"2024-06-14 23:09:36",74898,74307,138,366,87,33875,33421,2,365,87,32939,885,83664,49789,1646,2305,2635,1288,3252,2,1,9063,7,0,11673,9,0,2124,0,0,296,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,3077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,MUŞETEŞTI,80908,2,FINAL,UAT,CL,CL_CE,"2024-06-12 01:18:02",1599,1518,1,38,42,1241,1161,0,38,42,1221,20,1729,488,61,85,97,107,94,0,1,264,2,0,695,6,0,0,0,0,0,0,0,12,0,0,72,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,NEGOMIR,80980,2,FINAL,UAT,CL,CL_CE,"2024-06-12 14:09:56",2807,2734,2,31,40,1978,1906,1,31,40,1909,69,3045,1067,95,133,152,146,227,1,1,172,1,0,1146,7,1,0,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ BUMBEŞTI-JIU",79308,2,FINAL,UAT,CL,CL_CE,"2024-06-13 22:41:18",7527,7436,10,54,27,3548,3466,1,54,27,3381,156,8406,4858,169,236,270,225,364,1,1,389,1,1,1567,6,1,268,1,0,278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ NOVACI",78258,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:24:39",4657,4560,11,40,46,3067,2979,2,40,46,2934,133,5074,2007,146,205,234,187,329,1,1,852,4,1,1094,5,1,282,1,0,0,0,0,255,1,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ ROVINARI",82895,2,FINAL,UAT,CL,CL_CE,"2024-06-14 12:22:59",10343,10187,8,129,19,4672,4524,0,129,19,4520,152,11424,6752,226,316,361,239,603,2,1,2157,9,0,776,3,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,299,1,0,237,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ TÂRGU CĂRBUNEŞTI",78329,2,FINAL,UAT,CL,CL_CE,"2024-06-13 21:07:34",6917,6740,10,115,52,3906,3734,5,115,52,3778,128,7585,3679,188,264,302,237,349,1,0,721,3,0,2493,10,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ ŢICLENI",78454,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:10:28",3808,3757,4,25,22,2386,2338,1,25,22,2335,51,4180,1794,116,163,186,179,192,1,0,614,3,0,1178,6,1,351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ TISMANA",82430,2,FINAL,UAT,CL,CL_CE,"2024-06-13 09:39:43",5737,5645,7,68,17,3691,3604,2,68,17,3580,111,6236,2545,179,250,286,229,518,2,0,721,3,0,2197,9,1,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ORAŞ TURCENI",82617,2,FINAL,UAT,CL,CL_CE,"2024-06-14 12:56:03",6536,6423,6,31,76,3770,3663,0,31,76,3672,97,7210,3440,183,257,293,234,649,2,1,2013,8,0,856,3,1,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,PADEŞ,81095,2,FINAL,UAT,CL,CL_CE,"2024-06-13 22:52:13",3908,3832,3,33,40,2676,2603,0,33,40,2543,133,4259,1583,127,178,203,184,280,1,0,833,4,1,1280,6,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
20,GORJ,PEŞTIŞANI,81184,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:04:41",3166,3105,2,39,20,1971,1912,0,39,20,1913,57,3410,1439,95,133,153,147,145,0,1,364,2,0,871,5,1,0,0,0,0,0,0,107,0,1,95,0,1,0,0,0,0,0,0,331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,PLOPŞORU,81264,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:40:54",5268,5203,4,17,44,3419,3358,0,17,44,3328,91,5748,2329,166,232,266,218,798,3,1,1059,4,1,857,3,1,0,0,0,0,0,0,0,0,0,227,1,0,0,0,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,POLOVRAGI,81380,2,FINAL,UAT,CL,CL_CE,"2024-06-12 15:26:05",2215,2184,1,17,13,1586,1556,0,17,13,1435,151,2427,841,71,100,114,123,354,2,1,299,2,0,482,3,1,0,0,0,101,0,1,0,0,0,126,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,PRIGORIA,81415,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:08:32",2338,2271,1,53,13,1615,1548,1,53,13,1517,98,2522,902,75,106,121,131,129,0,1,577,4,0,605,4,1,0,0,0,0,0,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,"ROŞIA DE AMARADIA",81497,2,FINAL,UAT,CL,CL_CE,"2024-06-13 21:43:31",2432,2365,0,28,39,1553,1486,0,28,39,1524,29,2644,1091,76,106,121,133,54,0,0,1080,8,0,271,2,0,0,0,0,0,0,0,0,0,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,RUNCU,81576,2,FINAL,UAT,CL,CL_CE,"2024-06-12 12:22:22",4506,4255,3,153,95,3017,2770,0,153,94,2942,75,4760,1743,147,205,235,182,327,1,1,108,0,0,2410,13,0,67,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SĂCELU,81754,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:20:35",1221,1152,1,61,7,922,854,0,61,7,885,37,1262,340,44,61,70,95,181,1,1,240,2,0,245,2,0,0,0,0,17,0,0,68,0,1,67,0,1,0,0,0,7,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SAMARINEŞTI,81656,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:03:38",1486,1379,0,79,28,1099,992,0,79,28,1078,21,1548,449,53,75,86,95,29,0,0,778,8,0,271,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SĂULEŞTI,81816,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:09:29",1895,1770,1,75,49,1289,1165,0,75,49,1239,50,1971,682,61,86,99,105,94,0,1,101,0,1,966,9,0,0,0,0,0,0,0,0,0,0,23,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SCHELA,81987,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:57:26",1442,1399,0,37,6,1052,1009,0,37,6,1001,51,1529,477,50,70,80,79,158,2,0,367,4,0,293,3,1,0,0,0,55,0,1,41,0,0,48,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SCOARŢA,81861,2,FINAL,UAT,CL,CL_CE,"2024-06-12 21:04:02",4108,3867,3,167,71,2434,2198,1,167,68,2273,161,4264,1830,113,159,181,172,138,0,1,487,2,1,1315,7,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,SLIVILEŞTI,82047,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:27:17",2516,2427,0,34,55,1659,1570,0,34,55,1592,67,2712,1053,79,111,127,134,226,1,1,205,1,0,1044,7,1,0,0,0,0,0,0,28,0,0,72,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,STĂNEŞTI,82136,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:13:07",1924,1900,0,21,3,1320,1296,0,21,3,1271,49,2104,784,63,88,101,115,92,0,1,222,1,1,646,5,1,118,1,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
20,GORJ,STEJARI,82243,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:14:55",2097,1824,0,236,37,1583,1310,0,236,37,1544,39,2046,463,77,108,123,133,748,5,1,79,0,0,640,4,1,0,0,0,0,0,0,28,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,STOINA,82314,2,FINAL,UAT,CL,CL_CE,"2024-06-12 21:17:16",1994,1801,1,183,9,1402,1209,1,183,9,1366,36,1977,575,68,95,109,124,537,4,0,163,1,0,464,3,1,0,0,0,0,0,0,0,0,0,202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,GORJ,ŢÂNŢĂRENI,82680,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:29:56",4522,4446,1,58,17,2610,2534,1,58,17,2433,177,4919,2309,121,170,194,149,195,1,0,415,2,1,1639,11,0,0,0,0,0,0,0,9,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
