county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-mandate-faza-1","PARTIDUL ROMÂNIA ÎN ACȚIUNE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ALIANȚA PMP - FORȚA DREPTEI-voturi","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","BELCIUG MIHAIL-CĂTĂLIN-voturi","BELCIUG MIHAIL-CĂTĂLIN-mandate-faza-1","BELCIUG MIHAIL-CĂTĂLIN-mandate-faza-2","FLOREA POMPILIUS-voturi","FLOREA POMPILIUS-mandate-faza-1","FLOREA POMPILIUS-mandate-faza-2","ALIANȚA ELECTORALĂ PSD-PUSL-voturi","ALIANȚA ELECTORALĂ PSD-PUSL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD-PUSL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-2","DINU SORIN-MIHAI-voturi","DINU SORIN-MIHAI-mandate-faza-1","DINU SORIN-MIHAI-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL ROMÂNI PENTRU ROMÂNIA-voturi","PARTIDUL ROMÂNI PENTRU ROMÂNIA-mandate-faza-1","PARTIDUL ROMÂNI PENTRU ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL DE CENTRU-voturi","PARTIDUL NAȚIONAL DE CENTRU-mandate-faza-1","PARTIDUL NAȚIONAL DE CENTRU-mandate-faza-2","NIŢĂ VIOREL-voturi","NIŢĂ VIOREL-mandate-faza-1","NIŢĂ VIOREL-mandate-faza-2","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-voturi","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-mandate-faza-1","PARTIDUL MIŞCAREA NOI, PLOIEŞTENII-mandate-faza-2","NICOLAE SORIN-MARIAN-voturi","NICOLAE SORIN-MARIAN-mandate-faza-1","NICOLAE SORIN-MARIAN-mandate-faza-2","CREŢU DUMITRU-voturi","CREŢU DUMITRU-mandate-faza-1","CREŢU DUMITRU-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","PARTIDUL CÂMPINA CURATĂ-voturi","PARTIDUL CÂMPINA CURATĂ-mandate-faza-1","PARTIDUL CÂMPINA CURATĂ-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","ANGHELESCU MARIUS-voturi","ANGHELESCU MARIUS-mandate-faza-1","ANGHELESCU MARIUS-mandate-faza-2","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-1","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","TOTPAL MIHAI-MIRCEA-voturi","TOTPAL MIHAI-MIRCEA-mandate-faza-1","TOTPAL MIHAI-MIRCEA-mandate-faza-2","ZANFIR GHEORGHE-voturi","ZANFIR GHEORGHE-mandate-faza-1","ZANFIR GHEORGHE-mandate-faza-2","DAN SEPTIMIU-voturi","DAN SEPTIMIU-mandate-faza-1","DAN SEPTIMIU-mandate-faza-2","GÂJMAN DORU-voturi","GÂJMAN DORU-mandate-faza-1","GÂJMAN DORU-mandate-faza-2","OLTEANU VALERIU-voturi","OLTEANU VALERIU-mandate-faza-1","OLTEANU VALERIU-mandate-faza-2","SAVU REASILVIA-voturi","SAVU REASILVIA-mandate-faza-1","SAVU REASILVIA-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","DRĂGAN BOGDAN-FĂNEL-voturi","DRĂGAN BOGDAN-FĂNEL-mandate-faza-1","DRĂGAN BOGDAN-FĂNEL-mandate-faza-2"
31,PRAHOVA,PĂCUREŢI,134336,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:37:37",1655,1550,1,71,33,1166,1070,1,71,24,1123,43,1698,532,56,78,89,99,351,3,0,290,2,1,394,3,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,PĂULEŞTI,130847,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:22:40",6612,6476,29,94,13,4052,3945,0,94,13,3948,104,7102,3050,197,276,315,247,1274,5,0,283,1,0,1784,7,0,0,0,0,43,0,0,0,0,0,0,0,0,372,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,PLOPU,134390,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:04:05",2045,1973,1,36,35,1429,1357,1,36,35,1395,34,2160,731,69,97,111,126,338,2,1,76,0,0,981,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"PODENII NOI",134443,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:28:39",4023,3835,0,109,79,2520,2337,0,109,74,2393,125,4226,1708,119,167,191,181,0,0,0,345,1,1,184,1,0,0,0,0,0,0,0,413,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"POIANA CÂMPINA",131274,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:34:47",4116,4084,3,22,7,2456,2427,0,22,7,2362,94,4514,2058,118,165,188,170,293,1,1,158,0,1,1636,9,0,0,0,0,89,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
31,PRAHOVA,"POIENARII BURCHII",134559,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:56:57",3838,3734,1,47,56,2524,2421,0,47,56,2463,61,4093,1569,123,172,197,172,749,4,0,196,1,0,876,5,0,0,0,0,419,2,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
31,PRAHOVA,POSEŞTI,134648,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:17:01",3020,2955,1,21,43,1900,1835,1,21,43,1807,91,3279,1381,90,126,144,129,1259,9,1,195,1,0,59,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,PREDEAL-SĂRARI,134755,1,FINAL,UAT,CL,CL_CE,"2024-06-11 10:47:27",1804,1778,0,7,19,1123,1097,0,7,19,1053,63,1958,835,52,73,84,84,238,2,1,0,0,0,693,8,0,0,0,0,34,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"PROVIŢA DE JOS",134853,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:38:34",1738,1692,1,27,18,1043,1012,0,13,18,994,49,1911,868,49,69,79,90,732,8,0,178,1,1,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"PROVIŢA DE SUS",134899,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:22:53",1630,1569,1,10,50,1126,1066,0,10,50,1101,25,1730,604,55,77,88,95,614,6,0,0,0,0,81,0,1,0,0,0,0,0,0,357,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
31,PRAHOVA,"PUCHENII MARI",134942,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:41:19",6782,6698,5,37,42,3673,3594,0,37,42,3551,120,7400,3729,177,248,284,233,572,2,0,0,0,0,1563,6,1,42,0,0,0,0,0,0,0,0,689,2,1,685,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,RÂFOV,135020,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:44:38",4395,4299,2,92,2,2814,2720,0,92,2,2709,101,4742,1932,135,189,216,162,1417,8,1,451,2,1,568,3,0,66,0,0,116,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SALCIA,135128,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:26:06",798,739,0,39,20,526,467,0,39,20,504,22,803,277,25,35,40,56,78,1,0,68,1,0,358,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SĂLCIILE,135146,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:36:48",1493,1189,0,182,122,1187,883,0,182,122,1151,34,1433,248,57,80,92,104,560,5,0,0,0,0,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SÂNGERU,135244,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:19:58",3848,3818,1,20,9,1812,1783,0,20,9,1727,85,4359,2547,86,120,138,113,1294,11,0,201,1,1,204,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SCORŢENI,135164,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:42:51",4620,4491,4,46,79,2876,2748,3,46,79,2776,71,4934,2079,138,194,222,169,886,5,0,259,1,1,1049,6,0,0,0,0,100,0,0,0,0,0,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SECĂRIA,135226,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:15:44",962,941,0,3,18,683,662,0,3,18,662,21,1035,352,33,46,52,73,305,4,0,59,0,1,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ŞIRNA,135431,2,FINAL,UAT,CL,CL_CE,"2024-06-18 16:33:48",3760,3720,4,28,8,2257,2219,2,28,8,2191,66,4114,1857,109,153,175,168,573,3,0,119,0,1,1046,6,0,0,0,0,0,0,0,453,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ŞOIMARI,135501,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:46:17",2310,2281,2,12,15,1407,1378,2,12,15,1320,87,2519,1112,66,92,105,120,450,3,1,210,1,1,128,1,0,0,0,0,125,1,0,107,0,1,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ŞOTRILE,135547,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:04:12",2616,2543,2,17,54,1801,1730,0,17,54,1730,62,2789,997,86,121,138,133,1167,8,1,131,0,1,332,2,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,STARCHIOJD,135315,2,FINAL,UAT,CL,CL_CE,"2024-06-13 19:16:56",2800,2783,1,15,1,1650,1634,0,15,1,1587,63,3052,1402,79,111,126,110,469,4,0,188,1,1,662,6,0,113,1,0,40,0,0,0,0,0,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,ŞTEFEŞTI,135618,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:52:07",1868,1829,1,2,36,1113,1074,1,2,36,1081,31,1915,802,54,75,86,98,393,4,0,301,3,0,148,1,0,0,0,0,56,0,1,0,0,0,183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,SURANI,135404,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:49:48",1441,1408,2,5,26,874,841,2,5,26,848,26,1566,692,42,59,67,77,180,2,0,0,0,0,668,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,TALEA,135654,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:21:47",826,798,0,4,24,627,599,0,4,24,600,27,892,265,30,42,48,65,325,5,0,80,1,0,149,2,0,32,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,"TÂRGŞORU VECHI",130892,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:58:02",9289,9207,6,63,13,4924,4848,0,63,13,4706,213,10063,5144,235,329,376,270,1643,6,0,364,1,0,1046,3,1,0,0,0,0,0,0,1162,4,0,386,1,1,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,TĂTARU,135681,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:39:17",853,775,0,26,52,644,566,0,26,52,628,16,858,214,31,43,50,69,500,7,0,0,0,0,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,TEIŞANI,135725,1,FINAL,UAT,CL,CL_CE,"2024-06-11 16:14:41",2956,2913,7,28,8,1864,1827,1,28,8,1807,57,3212,1348,90,126,144,131,293,2,0,105,0,1,888,6,1,325,2,0,24,0,0,0,0,0,93,0,1,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,TELEGA,135789,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:08:41",4325,4274,2,38,11,2496,2447,0,38,11,2428,68,4700,2204,121,169,194,182,1046,5,1,163,0,1,237,1,0,0,0,0,0,0,0,0,0,0,58,0,0,570,3,0,0,0,0,0,0,0,0,0,0,354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,PRAHOVA,TINOSU,135850,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:29:21",1887,1873,1,12,1,945,932,0,12,1,906,39,2056,1111,45,63,72,82,176,2,0,110,1,0,493,6,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
