county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","ALIANȚA PENTRU AGIGEA-voturi","ALIANȚA PENTRU AGIGEA-mandate-faza-1","ALIANȚA PENTRU AGIGEA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CĂLIN IONEL-voturi","CĂLIN IONEL-mandate-faza-1","CĂLIN IONEL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","COCOŞ GRIGORE-voturi","COCOŞ GRIGORE-mandate-faza-1","COCOŞ GRIGORE-mandate-faza-2","ROBESCU JENICA-voturi","ROBESCU JENICA-mandate-faza-1","ROBESCU JENICA-mandate-faza-2","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-voturi","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-1","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","ROMAN IOAN-voturi","ROMAN IOAN-mandate-faza-1","ROMAN IOAN-mandate-faza-2","ROTARIU IRINA-IULIANA-voturi","ROTARIU IRINA-IULIANA-mandate-faza-1","ROTARIU IRINA-IULIANA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PARTIDUL MAKEDONARMÂNILOR DIN ROMÂNIA-voturi","PARTIDUL MAKEDONARMÂNILOR DIN ROMÂNIA-mandate-faza-1","PARTIDUL MAKEDONARMÂNILOR DIN ROMÂNIA-mandate-faza-2","OVANESIAN FELICIA-NADINA-voturi","OVANESIAN FELICIA-NADINA-mandate-faza-1","OVANESIAN FELICIA-NADINA-mandate-faza-2","POPESCU GEORGE-ANDREI-voturi","POPESCU GEORGE-ANDREI-mandate-faza-1","POPESCU GEORGE-ANDREI-mandate-faza-2","VOINEAGU EUGEN-voturi","VOINEAGU EUGEN-mandate-faza-1","VOINEAGU EUGEN-mandate-faza-2","ALIANȚA NOI SUNTEM MANGALIA-voturi","ALIANȚA NOI SUNTEM MANGALIA-mandate-faza-1","ALIANȚA NOI SUNTEM MANGALIA-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ALIANȚA PENTRU MEDGIDIA-voturi","ALIANȚA PENTRU MEDGIDIA-mandate-faza-1","ALIANȚA PENTRU MEDGIDIA-mandate-faza-2","CHIRIAC LILIANA-voturi","CHIRIAC LILIANA-mandate-faza-1","CHIRIAC LILIANA-mandate-faza-2","STOIAN PETRICĂ-voturi","STOIAN PETRICĂ-mandate-faza-1","STOIAN PETRICĂ-mandate-faza-2","LUNGU CĂTĂLIN-voturi","LUNGU CĂTĂLIN-mandate-faza-1","LUNGU CĂTĂLIN-mandate-faza-2","CONSTANTIN LUCIAN-voturi","CONSTANTIN LUCIAN-mandate-faza-1","CONSTANTIN LUCIAN-mandate-faza-2","PARTIDUL NEAMUL ROMÂNESC-voturi","PARTIDUL NEAMUL ROMÂNESC-mandate-faza-1","PARTIDUL NEAMUL ROMÂNESC-mandate-faza-2","PARASCHIV IONEL-CLAUDIU-voturi","PARASCHIV IONEL-CLAUDIU-mandate-faza-1","PARASCHIV IONEL-CLAUDIU-mandate-faza-2","STREINU FLORENTIN-voturi","STREINU FLORENTIN-mandate-faza-1","STREINU FLORENTIN-mandate-faza-2","PARTIDUL ADEVĂR, DEMOCRAȚIE, EDUCAȚIE, RECONSTRUCȚIE-voturi","PARTIDUL ADEVĂR, DEMOCRAȚIE, EDUCAȚIE, RECONSTRUCȚIE-mandate-faza-1","PARTIDUL ADEVĂR, DEMOCRAȚIE, EDUCAȚIE, RECONSTRUCȚIE-mandate-faza-2","SCRABA ION-voturi","SCRABA ION-mandate-faza-1","SCRABA ION-mandate-faza-2","CONSTANTIN GEORGEL-voturi","CONSTANTIN GEORGEL-mandate-faza-1","CONSTANTIN GEORGEL-mandate-faza-2","ŞTEFAN MARIA-voturi","ŞTEFAN MARIA-mandate-faza-1","ŞTEFAN MARIA-mandate-faza-2"
14,CONSTANŢA,"ORAŞ TECHIRGHIOL",60534,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:10:55",7277,7192,10,56,19,4150,4072,3,56,19,4033,117,7952,3802,201,282,322,246,2143,8,1,940,3,1,199,0,0,327,1,0,0,0,0,140,0,0,0,0,0,0,0,0,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,OSTROV,62538,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:45:02",3784,3731,2,48,3,2124,2073,0,48,3,2014,77,4112,2021,100,140,161,142,717,5,0,856,6,0,0,0,0,281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,PANTELIMON,62609,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:08:53",1495,1436,1,35,23,1017,958,1,35,23,975,38,1552,539,48,68,78,80,650,8,0,237,2,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,PECINEAGA,62672,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:58:19",2799,2758,3,12,26,1568,1530,0,12,26,1515,53,2894,1326,75,106,121,108,248,2,0,1071,9,1,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,PEŞTERA,62707,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:32:35",2818,2795,6,14,3,1433,1415,1,14,3,1366,67,3077,1644,68,95,109,99,485,4,1,655,6,1,0,0,0,150,1,0,0,0,0,19,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,"POARTA ALBĂ",62761,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:49:56",4971,4675,0,19,277,2908,2612,0,19,277,2598,90,5135,2227,129,181,207,167,1672,10,0,292,1,1,83,0,0,551,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,RASOVA,62798,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:17:12",2905,2844,2,32,27,1763,1703,1,32,27,1698,65,2988,1225,84,118,135,123,646,5,0,964,7,1,23,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,SĂCELE,62878,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:15:20",1516,1381,2,90,43,1427,1293,1,90,43,1294,43,2113,776,64,90,103,117,206,1,1,315,2,1,0,0,0,372,3,0,0,0,0,241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,0,0,0,0
14,CONSTANŢA,SALIGNY,63318,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:16:59",1870,1862,1,7,0,883,875,1,7,0,843,40,2054,1171,42,59,67,76,81,1,0,661,8,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,SARAIU,62823,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:20:11",1069,1017,0,15,37,717,665,0,15,37,698,19,1073,356,34,48,55,68,115,1,1,500,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,SEIMENI,62903,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:44:18",1710,1694,1,9,6,1012,997,0,9,6,973,37,1862,850,48,68,77,84,271,3,0,591,7,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
14,CONSTANŢA,SILIŞTEA,62949,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:27:36",1162,1131,2,20,9,791,761,1,20,9,774,17,1260,469,38,54,61,79,207,2,1,407,5,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,TÂRGUŞOR,62985,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:29:50",1344,1298,2,33,11,957,912,1,33,11,925,32,1421,464,46,64,74,84,273,3,1,514,6,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
14,CONSTANŢA,TOPALU,63045,1,FINAL,UAT,CL,CL_CE,"2024-06-10 20:58:14",1430,1368,0,16,46,971,909,0,16,46,937,34,1507,536,46,65,74,81,578,7,0,316,3,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,TOPRAISAR,63072,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:08:34",5134,5053,6,58,17,2767,2692,0,58,17,2676,89,5564,2797,133,187,214,170,692,4,0,1165,6,1,125,0,0,490,2,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,TORTOMAN,63189,1,FINAL,UAT,CL,CL_CE,"2024-06-11 13:30:35",1490,1479,0,11,0,939,928,0,11,0,905,34,1626,687,45,63,72,82,301,3,1,194,2,0,0,0,0,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,TUZLA,60721,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:08:34",6073,5988,5,55,25,3433,3353,0,55,25,3330,101,6601,3170,166,233,266,203,793,3,1,962,4,1,0,0,0,507,2,1,76,0,0,280,1,0,505,2,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,"VALU LUI TRAIAN",63125,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:46:49",14573,14465,14,71,23,7732,7638,0,71,23,7516,216,15946,8214,375,526,601,426,5533,12,1,1163,2,1,0,0,0,550,1,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CONSTANŢA,VULTURU,63170,1,FINAL,UAT,CL,CL_CE,"2024-06-10 04:03:59",570,563,0,1,6,338,331,0,1,6,314,24,623,285,15,21,25,34,0,0,0,314,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
