county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","STOIAN FLORIAN-voturi","STOIAN FLORIAN-mandate-faza-1","STOIAN FLORIAN-mandate-faza-2","OLTEANU MIRCEA-voturi","OLTEANU MIRCEA-mandate-faza-1","OLTEANU MIRCEA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","GHERA MITICĂ-EUGEN-voturi","GHERA MITICĂ-EUGEN-mandate-faza-1","GHERA MITICĂ-EUGEN-mandate-faza-2","GHEORGHE MARIAN-voturi","GHEORGHE MARIAN-mandate-faza-1","GHEORGHE MARIAN-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","DOBRE DAN-GEORGE-voturi","DOBRE DAN-GEORGE-mandate-faza-1","DOBRE DAN-GEORGE-mandate-faza-2","IORDAN SERGIU-MIHAI-voturi","IORDAN SERGIU-MIHAI-mandate-faza-1","IORDAN SERGIU-MIHAI-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","ALBU PAUL-voturi","ALBU PAUL-mandate-faza-1","ALBU PAUL-mandate-faza-2","ALMĂJANU RALUCA-GABRIELA-voturi","ALMĂJANU RALUCA-GABRIELA-mandate-faza-1","ALMĂJANU RALUCA-GABRIELA-mandate-faza-2","MARDALE SANDU-NICU-voturi","MARDALE SANDU-NICU-mandate-faza-1","MARDALE SANDU-NICU-mandate-faza-2","PARTIDUL LEGE EDUCAȚIE UNITATE-voturi","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-1","PARTIDUL LEGE EDUCAȚIE UNITATE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","DOBRE FLORIN-voturi","DOBRE FLORIN-mandate-faza-1","DOBRE FLORIN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-mandate-faza-2","COMAN IONUŢ-voturi","COMAN IONUŢ-mandate-faza-1","COMAN IONUŢ-mandate-faza-2"
36,TELEORMAN,SEGARCEA-VALE,154184,1,FINAL,UAT,CL,CL_CE,"2024-06-11 23:03:52",2306,2208,1,41,56,1508,1414,1,41,52,1408,67,2428,953,70,98,112,128,562,4,0,758,5,1,0,0,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,SFINŢEŞTI,154166,2,FINAL,UAT,CL,CL_CE,"2024-06-20 12:16:43",921,814,0,54,53,668,561,0,54,53,647,21,881,213,32,45,51,71,413,5,1,191,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,SILIŞTEA,154228,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:06:48",1727,1651,0,38,38,1245,1169,0,38,38,1208,37,1804,559,60,84,96,109,674,6,0,440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,SILIŞTEA-GUMEŞTI,154282,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:36:59",1891,1779,0,34,78,1206,1094,0,34,78,1170,33,1993,790,58,81,93,106,425,4,0,288,2,1,367,3,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,"SLOBOZIA MÂNDRA",154344,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:56:02",1370,1185,0,74,111,880,695,0,74,111,855,25,1298,418,42,59,68,90,740,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,SMÂRDIOASA,154380,1,FINAL,UAT,CL,CL_CE,"2024-06-11 10:12:30",1781,1732,2,19,28,1190,1143,0,19,28,1151,39,1925,727,57,80,92,104,625,6,0,413,3,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,STEJARU,154415,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:23:41",1456,1285,0,102,69,1054,887,0,100,67,1015,28,1428,381,50,71,81,92,652,7,0,118,1,0,245,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,ŞTOROBĂNEASA,154497,1,FINAL,UAT,CL,CL_CE,"2024-06-10 19:45:03",2377,2235,1,61,80,1629,1525,0,61,43,1566,63,2541,912,78,109,125,136,761,5,1,62,0,0,743,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,SUHAIA,154460,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:36:52",1767,1623,1,88,55,1339,1195,1,88,55,1296,43,1783,444,64,90,103,117,372,3,0,924,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,TALPA,154521,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:17:09",1440,1100,0,178,162,1283,943,0,178,162,1248,18,1377,111,62,87,99,108,409,3,1,785,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
36,TELEORMAN,"TĂTĂRĂŞTII DE JOS",154585,1,FINAL,UAT,CL,CL_CE,"2024-06-11 09:29:52",2439,2367,2,54,16,1450,1381,0,53,16,1323,112,2614,1179,66,92,105,120,738,6,0,175,1,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,2,1,0,0,0
36,TELEORMAN,"TĂTĂRĂŞTII DE SUS",154665,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:03:31",2202,2032,1,99,70,1892,1723,0,99,70,1447,55,2297,795,72,101,115,131,521,3,1,926,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,ŢIGĂNEŞTI,154834,2,FINAL,UAT,CL,CL_CE,"2024-06-14 10:27:34",3398,3312,0,4,82,2311,2225,0,4,82,2231,71,4299,1997,111,156,178,169,1909,11,0,175,1,0,122,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,TRAIAN,154736,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:30:30",1393,1338,1,16,38,718,665,1,16,36,680,38,1461,743,34,47,54,57,409,7,0,61,1,0,157,2,1,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,TRIVALEA-MOŞTENI,154754,2,FINAL,UAT,CL,CL_CE,"2024-06-23 12:36:07",2198,1897,0,175,126,1562,1264,0,175,123,1503,59,2074,512,75,105,120,130,602,4,1,454,3,0,378,2,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,TROIANUL,154790,1,FINAL,UAT,CL,CL_CE,"2024-06-11 11:11:23",2228,2057,0,98,73,1499,1337,0,98,64,1420,79,2317,818,71,99,113,116,578,4,1,68,0,0,70,0,0,0,0,0,176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0
36,TELEORMAN,UDA-CLOCOCIOV,155154,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:45:07",1235,1069,0,79,87,801,635,0,79,87,752,45,1169,372,37,52,60,83,541,6,0,211,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,VÂRTOAPE,154932,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:08:22",2087,1888,1,117,81,1581,1383,0,117,81,1547,34,2099,518,77,108,123,140,514,3,1,902,6,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,VEDEA,154852,2,FINAL,UAT,CL,CL_CE,"2024-06-22 19:53:43",2170,2117,0,5,48,1386,1333,0,5,48,1313,73,2372,986,65,91,105,119,1175,9,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,VIIŞOARA,154914,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:40:59",1218,1110,0,36,72,967,859,0,36,72,943,24,1291,324,47,66,75,104,251,2,0,611,5,1,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,VITĂNEŞTI,153776,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:47:53",2201,1919,2,95,185,1426,1146,0,95,185,1399,27,2300,874,69,97,111,118,1231,10,0,77,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
36,TELEORMAN,ZÂMBREASCA,154978,2,FINAL,UAT,CL,CL_CE,"2024-06-13 18:57:01",1134,1017,0,6,111,750,633,0,6,111,720,30,1111,361,36,50,57,77,452,5,1,243,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
