precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMONIS ALFRED-ROBERT-ALIANȚA ELECTORALĂ PSD PNL-voturi","IACOB ADRIAN-VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MAYER MARIAN-PARTIDUL ROMÂNIA MARE-voturi","SIMUŢ GLAD-PARTIDUL S.O.S. ROMÂNIA-voturi","NICA ALIN-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BALAŞ NELU-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","SZIME OVIDIU-DANIEL-PARTIDUL ROMÂNIA PUTERNICĂ-voturi"
37,TIMIŞ,"S.C.” DRUMURI MUNICIPALE TIMIŞOARA ” S.A.",144,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:22",1581,1564,4,13,0,564,551,0,13,0,529,35,1600,1036,186,52,7,26,242,11,5
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",62,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:16",1165,1151,6,8,0,492,484,0,8,0,464,28,1200,708,144,50,3,12,236,8,11
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",63,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:13",1351,1339,3,7,2,461,452,0,7,2,449,12,1400,939,170,59,9,27,173,6,5
37,TIMIŞ,"ŞCOALA GENERALĂ",241,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:03",1332,1311,5,16,0,564,547,1,16,0,516,48,1600,1036,330,37,15,19,98,12,5
37,TIMIŞ,"ȘCOALA GENERALĂ ”IOSIF CIOROGARIU”",435,GIROC,155314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:28:24",1282,1274,0,6,2,665,657,0,6,2,641,24,1400,735,246,75,15,16,259,15,15
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ACADEMICIAN PROFESOR DOCTOR MUNTEANU IOAN IGRIȘ",563,"SÂNPETRU MARE",158733,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:06",951,918,2,3,28,603,571,1,3,28,586,17,1000,397,261,276,9,31,0,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BACOVA",244,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:51",1681,1644,1,15,21,593,556,1,15,21,561,32,1700,1107,199,186,9,25,133,8,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BAZOȘ",286,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:20:49",844,825,0,19,0,492,473,0,19,0,460,32,900,408,265,39,6,41,100,8,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BENCECU DE SUS",521,PIŞCHIA,158181,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:53",761,747,0,5,9,441,427,0,5,9,426,15,812,371,236,49,7,26,104,2,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BIRDA",331,BIRDA,159366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:31",958,925,3,8,22,511,481,0,8,22,480,31,1100,589,380,49,3,16,28,2,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BOLDUR",337,BOLDUR,156106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:43",517,491,1,22,3,400,375,0,22,3,382,12,600,206,176,27,7,12,159,0,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BUZIAŞ",240,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:31",1519,1491,3,10,15,655,630,0,10,15,623,32,1600,945,340,61,24,19,163,10,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",349,CENAD,156259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:18",1996,1976,2,0,18,871,853,0,0,18,808,63,2200,1329,122,56,5,36,583,1,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",350,CENAD,156259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:32",1891,1865,1,9,16,856,830,1,9,16,799,57,1900,1044,153,42,1,38,552,1,12
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CHEVEREȘU MARE",354,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:18",1156,1080,2,59,15,522,446,2,59,15,500,22,1400,878,329,70,1,18,75,5,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CLASELE V-VIII",443,"IECEA MARE",159428,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:00:22",1364,1191,0,136,37,881,708,0,136,37,848,26,1300,421,555,98,6,38,126,18,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMLOŞU MARE",357,"COMLOŞU MARE",156437,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:30",1505,1452,1,5,47,686,633,1,5,47,633,53,1701,1015,391,87,18,41,88,7,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA BILED",330,BILED,155911,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:37",1565,1507,2,7,49,799,743,0,7,49,743,56,1800,1001,328,85,12,27,258,22,11
37,TIMIŞ,"SCOALA GIMNAZIALA COMUNA DAROVA",372,DAROVA,156623,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:38:35",1807,1760,3,18,26,897,850,3,18,26,836,61,2000,1103,301,148,10,42,311,17,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",480,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:47",1368,1342,0,25,1,871,845,0,25,1,853,18,1600,729,362,48,9,24,375,15,20
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",479,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:42",1467,1437,8,15,7,783,761,0,15,7,753,30,1800,1017,296,60,6,19,342,15,15
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",546,SĂCĂLAZ,158564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:59:45",1856,1800,14,42,0,937,894,1,42,0,909,28,1800,863,376,116,6,19,371,11,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",545,SĂCĂLAZ,158564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:55:09",1634,1590,4,37,3,823,782,1,37,3,794,29,1600,777,342,173,7,23,219,20,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",544,SĂCĂLAZ,158564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:46:55",1675,1628,5,39,3,811,769,0,39,3,800,11,1700,889,347,179,13,35,204,10,12
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",376,DENTA,156669,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:04",986,955,1,8,22,567,537,0,8,22,504,63,1000,433,330,60,13,20,71,4,6
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",375,DENTA,156669,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:17",1006,989,2,6,9,618,603,0,6,9,561,57,1000,382,340,73,23,28,90,4,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",253,"ORAŞ DETA",155458,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:45",1593,1576,2,10,5,546,531,0,10,5,528,18,1600,1054,280,72,12,21,134,6,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",252,"ORAŞ DETA",155458,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:45",1538,1523,7,6,2,531,523,0,6,2,508,23,1600,1069,303,72,14,23,87,3,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",388,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:40",1647,1552,72,22,1,855,830,2,22,1,832,22,1700,846,267,43,7,10,476,18,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",390,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:41:19",1633,1589,13,29,2,1011,979,1,29,2,994,14,1804,796,297,59,15,20,569,16,18
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",387,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:05:11",1713,1618,60,34,1,973,938,0,34,1,940,33,1800,827,302,42,7,13,544,22,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",391,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:56",1750,1689,33,23,5,938,910,0,23,5,905,33,1798,860,343,45,9,14,471,13,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",389,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:25",1723,1680,28,15,0,958,943,0,15,0,931,27,1800,842,352,56,12,26,454,16,15
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",396,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:13",1726,1682,24,17,3,857,837,0,17,3,841,16,1800,943,258,51,4,21,484,10,13
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",392,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:43:18",1737,1693,14,26,4,973,941,2,26,4,928,45,1800,827,328,67,16,16,464,15,22
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",393,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:30",1663,1600,32,30,1,1025,995,0,30,0,995,30,1800,775,341,66,5,21,536,8,18
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",394,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:56",1767,1675,68,19,5,834,807,3,19,5,815,19,2000,1166,284,50,8,12,415,23,23
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",395,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:29:11",1799,1722,27,28,22,1063,1010,3,28,22,1025,38,2000,937,351,50,16,20,551,24,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",224,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:54",1136,1121,7,8,0,508,499,1,8,0,491,17,1200,692,252,54,4,20,132,20,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",225,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:45",1207,1199,0,8,0,504,496,0,8,0,488,15,1300,797,233,60,4,11,157,16,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ FOENI",401,FOENI,157004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:24:48",1038,993,2,13,30,587,543,1,13,30,563,24,1100,477,407,50,2,39,60,3,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GELU",606,VARIAŞ,159213,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:31:24",1282,1261,0,17,4,631,610,0,17,4,591,40,1300,669,373,98,13,33,65,3,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ - ”GEORGE GÂRDA” MĂNĂŞTIUR (BIBLIOTECA)",470,MĂNĂŞTIUR,157736,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:57",993,954,0,11,28,657,618,0,11,28,611,46,1000,343,298,85,11,53,148,11,5
37,TIMIŞ,"ŞCOALA GIMNAZIALA GHILAD",407,GHILAD,159400,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:02:59",1619,1604,1,14,0,962,948,0,14,0,910,49,1700,741,534,155,13,22,173,8,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",409,GHIRODA,155289,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:25",1853,1822,25,5,1,948,942,0,5,1,941,7,2000,1052,412,63,14,35,378,33,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",410,GHIRODA,155289,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:00",2007,1986,7,12,2,1006,991,1,12,2,960,46,2000,994,419,101,12,35,363,17,13
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GIARMATA",417,GIARMATA,157246,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:04:07",1829,1803,12,13,1,892,876,2,13,1,847,43,1900,1010,337,137,22,24,294,13,20
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ HITIAŞ",527,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:06",723,650,0,48,25,543,470,0,48,25,517,26,700,157,308,27,2,18,155,5,2
37,TIMIŞ,"SCOALA GIMNAZIALA HODONI",543,SATCHINEZ,158528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:18",994,983,1,5,5,551,541,0,5,5,526,24,1112,562,224,64,7,18,202,9,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",433,GIROC,155314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:20",1338,1299,15,17,7,770,747,0,17,6,739,31,1800,1030,285,63,11,36,319,12,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",434,GIROC,155314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:18",1459,1411,11,28,9,717,703,0,5,9,691,26,1600,883,305,73,11,24,254,6,18
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ IZVIN",288,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:39:41",1415,1384,12,14,5,766,746,1,14,5,750,16,1500,734,344,103,8,50,224,17,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",277,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:01",1649,1634,5,7,3,606,596,0,7,3,575,31,1800,1194,197,138,14,33,158,27,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",278,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:38:13",1694,1674,1,12,7,687,667,1,12,7,640,47,1800,1113,265,146,28,38,123,28,12
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ LIEBLING",455,LIEBLING,157497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:53:43",1307,1292,3,7,5,697,682,3,7,5,646,51,1500,803,277,187,4,23,121,4,30
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ „MARIA BRINDEA”",514,PESAC,159507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:12",938,924,3,3,8,461,450,0,3,8,423,38,1100,639,238,130,8,29,15,2,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",478,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:32:38",1757,1721,5,31,0,1112,1081,0,31,0,1101,11,1800,688,487,80,7,20,477,14,16
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",477,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:05",1572,1555,4,6,7,886,873,0,6,7,805,81,1800,914,374,52,5,26,316,20,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",68,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:22",1172,1139,20,9,4,446,433,0,9,4,404,29,1200,767,146,50,3,14,177,6,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",67,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:45",936,903,11,12,10,405,383,0,12,10,391,14,1000,595,121,34,5,24,191,9,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",149,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:05",1023,1006,10,7,0,407,400,0,7,0,397,10,1100,693,128,35,6,17,199,3,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",148,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:10",1105,1092,5,8,0,415,407,0,8,0,405,10,1200,785,117,60,8,19,185,11,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",147,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:16",1242,1234,0,8,0,495,487,0,8,0,476,19,1300,805,140,43,10,24,245,10,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",146,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:34",1142,1110,21,11,0,436,425,0,11,0,415,20,1200,764,140,50,3,14,190,6,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",142,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:06",1227,1221,3,3,0,470,467,0,3,0,457,13,1300,830,168,40,6,24,198,11,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",141,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:18",1239,1215,6,18,0,587,584,0,3,0,572,2,1300,726,184,46,2,25,305,5,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",140,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:39",1016,1007,1,8,0,414,406,0,8,0,393,21,1100,686,134,35,6,14,185,7,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",139,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:34",1329,1313,5,10,1,548,537,0,10,1,537,11,1400,852,180,37,9,29,267,5,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",99,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:07",1421,1406,6,9,0,539,530,0,9,0,518,21,1500,961,179,55,4,19,233,22,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",100,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:55",1455,1438,10,7,0,578,570,1,7,0,556,22,1500,922,190,54,2,16,275,10,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",161,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:21",1064,908,91,12,53,514,445,4,12,53,478,36,1000,486,175,40,10,6,235,6,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",159,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:37:30",1492,1314,155,22,1,577,551,3,22,1,551,26,1600,1023,171,38,4,21,304,5,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",160,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:17",1043,981,50,12,0,477,465,0,12,0,465,12,1200,723,157,41,7,12,236,9,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.16 ”TAKE IONESCU”",162,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:13",1107,965,51,21,70,520,426,3,21,70,505,15,1000,480,155,40,6,10,277,11,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",37,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:01",1391,1375,6,10,0,583,573,0,10,0,536,47,1400,817,171,40,7,12,280,16,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",38,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:23",1429,1416,1,12,0,625,613,0,12,0,615,10,1500,875,191,42,11,24,328,7,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",39,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:05:51",1165,1155,4,5,1,472,466,0,5,1,440,10,1200,750,126,24,8,18,252,6,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",42,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:13",963,948,13,1,1,443,438,3,1,1,434,9,1000,557,129,28,4,9,256,5,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",44,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:34",1169,1151,11,6,1,561,553,1,6,1,543,18,1200,639,180,37,5,14,291,6,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",43,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:46",1069,1053,2,14,0,441,427,0,14,0,425,16,1100,659,129,45,4,11,225,6,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",45,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:17",1272,1251,14,7,0,519,512,0,7,0,515,4,1300,781,153,34,7,11,294,7,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",59,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:49",1603,1578,17,8,0,734,725,1,8,0,722,12,1700,966,218,47,7,26,401,15,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",60,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:08",1504,1496,0,8,0,552,544,0,8,0,529,15,1600,1056,185,69,6,35,212,11,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",58,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:08",1781,1746,17,17,1,733,716,0,16,1,716,17,1800,1067,227,64,13,20,369,9,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",28,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:22",1419,1404,11,4,0,591,587,0,4,0,573,18,1500,909,158,42,7,13,327,19,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",27,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:41",1288,1279,5,4,0,625,619,2,4,0,602,23,1400,775,190,41,9,22,303,26,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",202,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:07",1469,1450,10,9,0,673,663,1,9,0,648,25,1500,827,202,62,15,15,325,18,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",201,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:47",1606,1599,0,7,0,652,645,0,7,0,621,31,1700,1048,196,70,10,34,280,17,14
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",205,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:07",1269,1257,3,9,0,358,349,0,9,0,332,26,1300,942,116,41,6,23,136,6,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",206,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:00",971,962,4,5,0,337,332,0,5,0,327,10,1000,662,98,37,4,7,167,8,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",104,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:32",1303,1294,6,3,0,542,538,1,3,0,518,24,1300,758,165,37,15,14,269,8,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",217,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:35",1450,1437,3,10,0,561,551,0,10,0,526,35,1500,939,223,88,5,34,154,17,5
