precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUŢĂ”",50,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:07",1367,1356,0,11,0,552,541,0,11,0,531,21,1499,947,150,237,55,57,10,22
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU VLAHUȚĂ” GUGEŞTI",183,GUGEŞTI,176301,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:21",965,950,1,4,10,444,429,1,4,10,432,12,1077,633,85,270,38,13,6,20
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE JOS",100,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:40",482,434,0,18,30,307,259,0,18,30,285,19,474,168,80,178,9,14,2,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ANDREIAȘU DE SUS",101,"ANDREIAŞU DE JOS",175126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:44",371,357,0,7,7,238,224,0,7,7,224,14,394,156,87,111,16,4,1,5
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”ANGELA GHEORGHIU”",68,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:13",1464,1454,1,6,3,693,684,0,6,3,663,30,1726,1033,237,229,64,31,61,41
41,VRANCEA,"SCOALA GIMNAZIALA ANGHELESTI",270,RUGINEŞTI,177557,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:31",1021,1012,2,5,2,496,489,0,5,2,458,38,1116,620,122,229,61,10,23,13
41,VRANCEA,"ȘCOALA GIMNAZIALĂ BĂTINEȘTI",314,ŢIFEŞTI,178180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:09",1341,1325,1,12,3,732,717,0,12,3,676,56,1464,732,366,101,53,130,3,23
41,VRANCEA,"ȘCOALA GIMNAZIALĂ BOGHEȘTI",108,BOGHEŞTI,175260,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:09",658,625,0,12,21,455,422,0,12,21,410,45,687,223,109,137,23,19,93,29
41,VRANCEA,"ŞCOALA GIMNAZIALA CÎMPURI",125,CÂMPURI,175670,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:34",855,823,1,6,25,454,422,1,6,25,433,21,931,477,168,216,17,2,4,26
41,VRANCEA,"ȘCOALA GIMNAZIALĂ CLIPICEȘTI",315,ŢIFEŞTI,178180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:41:36",678,667,2,9,0,308,299,0,9,0,279,29,737,429,115,76,19,58,0,11
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COROTENI",282,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:51",766,747,0,5,14,426,407,0,5,14,422,4,841,415,243,133,17,18,0,11
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COZA - SALA 1",311,TULNICI,178117,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:31",653,636,0,9,8,353,336,0,9,8,338,15,700,347,169,143,14,2,1,9
41,VRANCEA,"ȘCOALA GIMNAZIALĂ CU CLASELE I-IV ” EPISCOP MITROFAN ”",130,CÂRLIGELE,175732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:48",380,358,0,4,18,211,189,0,4,18,199,12,418,207,18,150,10,9,5,7
41,VRANCEA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BALESTI",104,BĂLEŞTI,175206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:32",573,486,0,21,66,573,486,0,21,66,483,24,763,256,385,79,3,4,7,5
41,VRANCEA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BALESTI",103,BĂLEŞTI,175206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:30",912,808,0,25,79,589,485,0,25,79,560,29,883,294,417,120,7,10,3,3
41,VRANCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII RĂSTOACA",263,RĂSTOACA,178956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:04",1189,1148,0,6,35,683,642,0,6,35,651,32,1301,618,309,114,63,139,9,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII RĂSTOACA",264,RĂSTOACA,178956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:18",828,805,0,3,20,486,463,0,3,20,451,35,908,422,188,94,56,95,9,9
41,VRANCEA,"ŞCOALA GIMNAZIALĂ DOMNEŞTI-TÂRG",257,PUFEŞTI,177352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:22",1238,1231,0,7,0,637,630,0,7,0,602,35,1355,718,44,301,162,69,12,14
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",39,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:56:27",1342,1332,1,9,0,592,583,0,9,0,574,17,1473,882,176,195,59,99,11,34
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",38,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:11",820,814,1,5,0,303,298,0,5,0,293,10,910,605,74,135,28,41,4,11
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „DUILIU ZAMFIRESCU” FOCȘANI",40,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:03",1621,1607,1,13,0,706,693,0,13,0,670,36,1779,1073,198,227,71,126,22,26
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”DUMITRU PRICOP”",227,NEGRILEŞTI,178885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:09:41",1364,1329,1,3,31,757,722,1,3,31,540,188,1492,764,161,232,72,42,7,26
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ECATERINA TEODOROIU”",75,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:15",766,759,0,5,2,320,313,0,5,2,300,8,843,503,65,105,95,18,8,9
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”ECATERINA TEODOROIU”",74,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:17",1333,1324,0,3,6,646,637,0,3,6,610,36,1455,809,155,225,149,35,24,22
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „EMIL ATANASIU” GAROAFA",171,GAROAFA,176212,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:31",1619,1607,2,9,1,848,837,1,9,1,813,35,1789,941,472,151,115,43,7,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ FELDIOARA",298,TĂNĂSOAIA,177879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:48",546,522,0,14,10,304,280,0,14,10,289,15,587,283,45,111,90,28,6,9
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",113,BOLOTEŞTI,175368,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:57",538,512,0,13,13,333,307,0,13,13,320,12,564,232,245,38,13,21,0,3
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",112,BOLOTEŞTI,175368,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:53",1214,1148,1,21,44,725,659,1,21,44,708,17,1338,613,445,139,24,74,5,21
41,VRANCEA,"ŞCOALA GIMNAZIALĂ GOLEŞTI",175,GOLEŞTI,174824,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:01:01",1439,1435,0,0,4,696,692,0,0,4,666,30,1588,892,148,314,72,83,14,35
41,VRANCEA,"ȘCOALA GIMNAZIALĂ GURA CALIȚEI",185,"GURA CALIŢEI",176338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:20",819,778,0,17,24,534,493,0,17,24,503,31,882,348,355,91,29,9,3,16
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ION BASGAN” FOCȘANI",20,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 19:40:04",1772,1733,7,12,20,845,813,0,12,20,825,20,1931,1086,285,288,72,128,21,31
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ION BASGAN” FOCȘANI",19,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:21:23",1633,1624,0,9,0,730,721,0,9,0,713,17,1798,1068,227,235,93,123,10,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „IONEL SÎRBU” CIORĂȘTI",137,CIORĂŞTI,175590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:58",153,150,1,2,0,86,84,0,2,0,79,7,167,81,44,22,7,6,0,0
41,VRANCEA,"SCOALA GIMNAZIALA JARISTEA",195,JARIŞTEA,176506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:17",1646,1620,1,20,5,867,842,0,20,5,842,25,1791,924,593,185,32,13,1,18
41,VRANCEA,"ȘCOALA GIMNAZIALĂ LĂSTUNI",161,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:51",269,245,0,11,13,186,163,0,11,12,183,3,267,81,33,147,2,1,0,0
41,VRANCEA,"SCOALA GIMNAZIALA MAICANESTI",204,MĂICĂNEŞTI,176613,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:52",1124,1080,0,8,36,622,578,0,8,36,590,32,1198,576,491,44,38,14,2,1
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”MAREȘAL ALEXANDRU AVERESCU”",62,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:33",1326,1319,0,7,0,538,531,0,7,0,485,53,1445,907,104,181,34,9,134,23
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”MIHAIL ARMENCEA”",61,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:22",991,981,0,10,0,453,443,0,10,0,433,20,1094,641,148,185,41,20,25,14
41,VRANCEA,"ŞCOALA GIMNAZIALĂ MIRCEŞTII NOI",327,VÂNĂTORI,178607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:20",776,772,0,4,0,387,383,0,4,0,357,30,850,463,98,108,81,55,3,12
41,VRANCEA,"SCOALA GIMNAZIALA NEREJU-MIC",229,NEREJU,176944,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:56",1528,1511,0,17,0,985,968,0,17,0,940,45,1667,682,430,446,31,11,3,19
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",46,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:46",1436,1423,1,11,1,551,539,0,11,1,533,18,1578,1027,141,226,56,75,14,21
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",47,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:44:47",1215,1203,3,9,0,729,720,0,9,0,692,37,1325,596,227,252,66,103,14,30
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",44,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:46:57",1377,1368,1,8,0,540,532,0,8,0,522,18,1519,979,134,218,49,82,11,28
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",48,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:35:53",1552,1545,0,7,0,572,565,0,7,0,552,0,1705,1133,139,259,64,53,10,27
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",45,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:42",1434,1419,2,13,0,584,571,0,13,0,519,65,1567,983,154,214,58,58,8,27
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NISTOREȘTI",231,NISTOREŞTI,177003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:08",834,795,0,3,36,460,421,0,3,36,434,26,913,453,73,289,48,6,7,11
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1- CORP A",212,MERA,176686,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:47:52",1576,1529,1,7,39,931,885,0,7,39,889,42,1726,795,417,380,45,12,13,22
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1 ȘINDRILARI",266,REGHIU,177469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:38",948,932,0,5,11,570,554,0,5,11,551,19,1028,458,103,400,13,26,3,6
41,VRANCEA,"ȘCOALA GIMNAZIALĂ NR.1 ȘINDRILARI",267,REGHIU,177469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:49",514,501,0,7,6,270,257,0,7,6,260,10,551,281,56,178,11,7,3,5
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2",79,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:27",1156,1144,3,8,1,444,435,0,8,1,425,19,1258,814,95,158,96,39,24,13
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2",80,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:27",307,297,0,9,1,119,109,0,9,1,115,4,328,209,27,42,30,5,5,6
41,VRANCEA,"SCOALA GIMNAZIALA NR. 2 BORDEASCA VECHE",302,TĂTĂRANU,177986,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:32",604,585,0,7,12,313,294,0,7,12,292,21,644,331,61,196,12,11,1,11
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.2 GUGEŞTI",181,GUGEŞTI,176301,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:45",1424,1387,0,7,30,732,695,0,7,30,697,35,1571,839,109,489,35,28,6,30
41,VRANCEA,"ŞCOALA GIMNAZIALĂ NR.4 OREAVU",184,GUGEŞTI,176301,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:03",450,434,0,9,7,216,200,0,9,7,194,22,484,268,72,102,11,2,1,6
41,VRANCEA,"SCOALA GIMNAZIALĂ OBREJIŢA",233,OBREJIŢA,178947,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:02:31",1304,1240,2,14,48,874,811,1,14,48,843,28,1427,553,448,313,44,17,4,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ ”PETRACHE BLÎNDU”",173,GAROAFA,176212,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:09:31",1333,1319,0,14,0,728,714,0,14,0,607,121,1456,728,365,137,74,16,3,12
41,VRANCEA,"SCOALA GIMNAZIALA „ PICTOR MIHAIL BALASESCU” BAHNELE",345,VINTILEASCA,178475,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:53:34",476,459,0,12,5,279,262,0,12,5,265,14,504,225,62,193,7,1,0,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „PRINCIPELE RADU”",66,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:50",1394,1383,1,7,3,581,571,0,7,3,544,27,1527,956,163,189,52,29,77,34
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” A",63,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:10",1181,1172,1,5,3,468,460,0,5,3,435,33,1293,825,151,172,33,21,44,14
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” B",64,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:16",1155,1149,0,6,0,475,469,0,6,0,453,22,1287,812,151,174,52,15,38,23
41,VRANCEA,"SCOALĂ GIMNAZIALĂ ”PRINCIPELE RADU” C",65,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:40",1174,1169,0,5,0,446,441,0,5,0,416,30,1289,843,140,39,46,159,18,14
41,VRANCEA,"SCOALA GIMNAZIALA PROFESOR DOCTOR GENERAL GHEORGHE V. ZAHARIA",252,POPEŞTI,178901,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:59",1107,1093,0,8,6,641,627,0,8,6,633,8,1214,573,259,221,78,26,24,25
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”PROFESOR GENERAL GHEORGHE GHEORGHIU” GOLOGANU",179,GOLOGANU,178938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:43",1374,1355,0,6,13,854,835,0,6,13,801,53,1504,650,162,382,158,62,20,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ PUFEŞTI",255,PUFEŞTI,177352,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:25",1269,1268,0,1,0,666,665,0,1,0,619,43,1405,743,107,197,159,103,19,34
41,VRANCEA,"SCOALA GIMNAZIALA PUTNA",115,BOLOTEŞTI,175368,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:03",538,504,0,11,23,353,319,0,11,23,341,12,582,229,218,66,30,22,1,4
41,VRANCEA,"SCOALA GIMNAZIALA RIMNICENI",205,MĂICĂNEŞTI,176613,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:54:36",1144,1062,1,31,50,741,660,0,31,50,710,31,1239,498,608,87,7,3,2,3
41,VRANCEA,"SCOALA GIMNAZIALA ROTILESTII MICI",127,CÂMPURI,175670,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:57",521,493,0,7,21,307,279,0,7,21,294,13,568,261,179,101,5,0,1,8
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",269,RUGINEŞTI,177557,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:33",773,759,0,9,5,367,353,0,9,5,333,34,837,470,73,168,35,28,8,21
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",268,RUGINEŞTI,177557,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:18",797,785,1,5,6,369,358,0,5,6,354,15,860,491,91,195,26,23,10,9
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA A",277,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:56",822,815,0,4,3,571,564,0,4,3,543,28,894,323,326,198,3,9,1,6
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA B",278,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:20",974,968,0,5,1,642,636,0,5,1,613,29,1059,417,395,198,2,8,3,7
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA C",279,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:00",1317,1315,0,2,0,832,830,0,2,0,826,6,1448,616,560,253,8,1,2,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ SPULBER",287,SPULBER,178965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:48:27",911,871,0,11,29,657,617,0,11,29,618,32,991,341,377,189,33,8,2,9
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",7,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:18",802,793,0,9,0,374,365,0,9,0,360,14,881,507,101,156,27,58,6,12
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",6,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:54:37",1115,1105,0,9,1,440,430,0,9,1,419,21,1223,783,134,181,28,51,8,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",5,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:09:05",1067,1059,1,7,0,449,442,0,7,0,439,10,1176,727,108,187,43,67,7,27
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE” FOCȘANI",4,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:40",1267,1248,8,11,0,522,511,0,11,0,501,21,1381,859,190,155,43,77,20,16
41,VRANCEA,"SCOALA GIMNAZIALA SURAIA",293,SURAIA,177842,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:25:15",1778,1734,3,31,10,878,835,2,31,10,816,62,1930,1052,485,230,28,54,3,16
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ȚIFEȘTI",313,ŢIFEŞTI,178180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:54",836,827,0,9,0,475,466,0,9,0,450,25,914,439,258,56,38,73,1,24
41,VRANCEA,"SCOALA GIMNAZIALĂ ” VASILE IFTIMESCU ” VALEA SARII",320,"VALEA SĂRII",178313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:44",691,655,0,11,25,450,414,0,11,25,430,20,720,270,120,233,26,20,1,30
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „VICTOR SLĂVESCU” COTEȘTI",147,COTEŞTI,175885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:04",1134,1111,1,12,10,637,614,1,12,10,596,41,1226,589,119,198,66,181,10,22
41,VRANCEA,"ŞCOALA GIMNAZIALĂ VÎNĂTORI",324,VÂNĂTORI,178607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:38:40",1391,1377,0,13,1,761,747,0,13,1,704,57,1513,752,250,210,72,109,17,46
41,VRANCEA,"ȘCOALA GIMNAZIALĂ VOETIN",276,SIHLEA,177600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:15",877,849,0,12,16,419,391,0,12,16,388,31,936,517,286,78,13,2,2,7
41,VRANCEA,"SCOALA GOGOIU",259,RĂCOASA,177405,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:57",187,174,0,6,7,93,80,0,6,7,85,8,180,87,20,37,18,5,0,5
41,VRANCEA,"SCOALA HANGULESTI",362,VULTURU,178821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:47:53",912,893,0,6,13,428,410,0,6,12,404,24,984,556,54,276,27,35,5,7
41,VRANCEA,"ȘCOALA I-IV NOUĂ",123,CÂMPINEANCA,174780,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:58",580,555,1,22,2,328,304,0,22,2,316,12,613,285,102,170,11,18,4,11
41,VRANCEA,"ȘCOALA I-IV NOUĂ",121,CÂMPINEANCA,174780,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:29",1752,1720,1,19,12,987,956,0,19,12,949,38,1877,890,320,432,61,95,5,36
41,VRANCEA,"ȘCOALA I-IV NOUĂ",122,CÂMPINEANCA,174780,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:02:13",1634,1604,2,22,6,885,857,0,22,6,850,35,1759,874,308,369,48,72,8,45
41,VRANCEA,"SCOALA ION CREANGA DUPA MAGURA",346,VINTILEASCA,178475,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:28:16",71,64,0,7,0,40,33,0,7,0,38,2,70,30,13,18,3,2,2,0
41,VRANCEA,"SCOALA IUGANI",109,BOGHEŞTI,175260,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:19",110,95,0,11,4,77,62,0,11,4,74,3,109,32,18,14,5,6,27,4
41,VRANCEA,"ŞCOALA LEPŞA",312,TULNICI,178117,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:31",405,388,1,15,1,203,187,0,15,1,198,5,430,227,119,38,21,10,1,9
41,VRANCEA,"SCOALA MALURI",363,VULTURU,178821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:33",410,396,0,5,9,187,173,0,5,9,180,7,447,260,22,109,35,8,2,4
41,VRANCEA,"SCOALA NR.1",218,MOVILIŢA,176793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:04:34",709,702,0,4,3,354,347,0,4,3,324,30,778,424,63,108,41,97,5,10
41,VRANCEA,"SCOALA NR.2",217,MOVILIŢA,176793,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:27",623,615,0,2,6,329,321,0,2,6,308,21,685,356,68,130,30,63,3,14
41,VRANCEA,"ŞCOALA PĂDURENI",84,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:44",413,401,0,10,2,203,191,0,10,2,195,8,440,237,79,71,18,7,15,5
41,VRANCEA,"ȘCOALA PRIMARĂ ALEXANDRU VLAHUȚĂ DRAGOSLOVENI",154,DUMBRĂVENI,175938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:01",917,885,1,19,12,546,514,1,19,12,518,28,980,434,258,186,34,12,4,24
41,VRANCEA,"ŞCOALA PRIMARĂ BALTA RAŢEI",325,VÂNĂTORI,178607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:30",254,243,0,11,0,114,103,0,11,0,106,8,269,155,24,31,15,16,2,18
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE JOS",156,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:27:34",555,537,0,7,11,350,332,0,7,11,292,40,600,268,46,222,12,0,4,8
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE SUS",157,DUMITREŞTI,175983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:30",570,534,0,16,20,447,411,0,16,20,398,33,609,178,134,210,44,6,1,3
41,VRANCEA,"SCOALA PRIMARA BOSTANESTI",241,PĂUNEŞTI,177236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:57",880,874,0,6,0,402,396,0,6,0,372,30,971,569,159,88,33,20,66,6
