precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR. 1 PILDEŞTI",231,CORDUN,120888,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:37",1807,1764,0,7,36,879,836,0,7,36,831,48,1900,1021,73,649,19,0,1,69,2,12,6
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 1 RADENI",343,PĂSTRĂVENI,123371,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:00",743,738,0,5,0,361,356,0,5,0,339,22,800,439,220,46,38,3,10,19,0,0,3
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR. 1 RĂUCEŞTI",379,RĂUCEŞTI,123914,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:42",1267,1249,1,1,16,712,695,0,1,16,696,16,1400,688,249,283,34,0,3,105,1,19,2
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.1 ȚIBUCANI",464,ŢIBUCANI,124803,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:18",1277,1241,1,22,13,778,743,0,22,13,728,50,1400,622,511,133,28,5,2,23,3,16,7
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 2",175,BICAZ-CHEI,121297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:57",790,780,0,7,3,438,428,0,7,3,425,13,900,462,169,232,15,1,0,0,1,6,1
29,NEAMŢ,"ŞCOALA GIMNAZIALA NR.2",179,"BICAZU ARDELEAN",121340,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:03",1040,1020,0,5,15,546,526,0,5,15,524,22,1100,554,73,342,41,3,6,39,1,15,4
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.2",41,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:06",1067,1060,0,7,0,445,438,0,7,0,422,23,1200,755,137,102,53,7,11,51,4,26,31
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.2",42,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:52",1279,1269,3,7,0,495,487,1,7,0,475,20,1400,905,159,112,38,5,11,64,10,42,34
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",39,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:03",854,833,14,7,0,366,359,0,7,0,348,18,1000,634,114,99,38,3,4,35,6,27,22
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",40,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:05",842,830,3,9,0,410,401,0,9,0,380,30,900,490,161,87,45,6,9,30,5,20,17
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",38,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:27",987,978,0,9,0,420,411,0,9,0,405,15,1100,680,120,123,39,2,6,58,8,18,31
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 2 IZVOARE",271,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:06",1060,1059,0,1,0,484,483,0,1,0,456,28,1200,716,152,141,61,1,10,36,7,41,7
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR. 2, LOC ZĂNEŞTI",487,ZĂNEŞTI,125061,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:41",1513,1502,1,4,6,730,722,0,4,4,692,38,1600,870,332,131,54,6,15,80,5,62,7
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR. 2 ”MIHAIL KOGĂLNICEANU” RĂUCEŞTI",380,RĂUCEŞTI,123914,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:38",524,501,0,3,20,299,276,0,3,20,284,15,600,301,116,88,24,0,1,45,0,5,5
29,NEAMŢ,"SCOALA GIMNAZIALA NR.3",177,BICAZ-CHEI,121297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:01",713,698,0,6,9,492,477,0,6,9,482,9,800,307,206,248,19,0,0,3,0,4,2
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3",1,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:37",1085,1075,0,10,0,377,367,0,10,0,360,17,1100,722,122,88,42,2,7,45,7,18,29
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3",2,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:07",871,854,2,15,0,369,354,0,15,0,348,20,900,532,112,94,39,4,3,44,6,14,32
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.3",4,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:06",1074,1059,7,8,0,422,414,0,8,0,396,26,1100,678,138,126,24,4,4,61,9,16,14
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.3",3,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:17",888,880,2,6,0,369,363,0,6,0,344,25,1000,631,131,70,41,4,5,48,8,17,20
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR. 3 CUT",270,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:15",1267,1264,2,1,0,618,617,0,1,0,576,42,1400,782,123,312,49,3,8,30,5,34,12
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR. 3 CUT",269,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:25",892,886,6,0,0,409,409,0,0,0,372,37,1000,591,68,178,51,9,5,25,5,23,8
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3 ȚIBUCANI",465,ŢIBUCANI,124803,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:37",813,802,1,4,6,524,513,1,4,6,494,30,899,375,305,127,29,1,2,15,0,10,5
29,NEAMŢ,"SCOALA GIMNAZIALA NR 4 BRASAUTI",268,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:25",594,592,0,2,0,262,260,0,2,0,245,17,700,438,79,90,38,1,1,18,1,14,3
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",15,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:52:14",1393,1386,0,6,1,480,473,0,6,1,458,22,1500,1020,170,114,53,4,7,41,14,30,25
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",16,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:22",1266,1258,3,5,0,535,530,0,5,0,515,20,1400,865,167,132,55,9,12,56,16,28,40
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",13,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:13",1233,1221,2,10,0,458,448,0,10,0,432,16,1300,841,166,116,41,6,6,29,8,28,32
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.5",14,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:05",1357,1352,0,5,0,550,545,0,5,0,529,21,1500,950,200,121,58,10,6,45,8,30,51
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.7",35,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:11:36",1527,1519,3,5,0,606,601,0,5,0,560,46,1600,994,163,127,94,5,8,21,9,107,26
29,NEAMŢ,"SCOALA GIMNAZIALA ” OTILIA CAZIMIR ” COTU VAMES",312,HORIA,120922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:46",1386,1370,1,6,9,622,607,0,6,9,594,28,1500,878,116,196,170,1,6,58,3,38,6
29,NEAMŢ,"ŞCOALA GIMNAZIALA PETRU VODA",375,"POIANA TEIULUI",123790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:40",1088,1069,0,3,16,543,524,0,3,16,516,27,1200,657,181,152,115,1,2,10,1,49,5
29,NEAMŢ,"SCOALA GIMNAZIALA PLUTON",366,PIPIRIG,123521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:00:45",822,810,0,12,0,376,364,0,12,0,356,19,900,524,218,60,22,1,3,1,4,34,13
29,NEAMŢ,"SCOALA GIMNAZIALA POIENI,COMUNA PIATRA SOIMULUI",360,"PIATRA ŞOIMULUI",123479,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:37:56",1111,1105,0,6,0,628,622,0,6,0,552,76,1200,572,284,113,31,2,2,93,8,13,6
29,NEAMŢ,"SCOALA GIMNAZIALA ”PROF. GHEORGHE DUMITREASA” GIROV",290,GIROV,122702,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:49",1379,1367,0,5,7,697,685,0,5,7,659,38,1500,803,232,251,55,2,4,40,13,51,11
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",106,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:37",1276,1268,0,8,0,538,530,0,8,0,519,19,1400,862,186,208,43,7,3,40,7,19,6
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",107,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:06",1202,1197,0,5,0,472,467,0,5,0,450,22,1300,828,157,164,33,4,8,54,4,22,4
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",108,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:09",1300,1294,0,6,0,499,493,0,6,0,484,15,1400,901,163,197,28,2,6,66,1,18,3
29,NEAMŢ,"ŞCOALA GIMNAZIALA SAT COSTISA",233,COSTIŞA,122132,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:48",1396,1368,1,8,19,784,759,0,8,17,742,42,1500,716,434,123,129,6,0,14,3,29,4
29,NEAMŢ,"SCOALA GIMNAZIALA SATUL MOLDOVENI",331,MOLDOVENI,123228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:03",986,958,0,2,26,617,589,0,2,26,534,55,1100,483,129,244,30,2,31,49,7,38,4
29,NEAMŢ,"ŞCOALA GIMNAZIALA SĂVINESTI",418,SĂVINEŞTI,120824,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:08",1463,1428,3,15,17,770,738,2,15,15,738,32,1600,830,265,299,85,5,11,34,9,22,8
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ SLOBOZIA",195,BOGHICEA,125178,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:32",602,590,0,3,9,347,335,0,3,9,330,17,700,353,237,61,20,0,1,6,0,5,0
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN CEL MARE”",205,BORLEŞTI,121732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:41:32",1490,1488,0,2,0,656,654,0,2,0,635,21,1600,944,164,336,60,3,6,22,7,29,8
29,NEAMŢ,"SCOALA GIMNAZIALA STINCA",367,PIPIRIG,123521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:24",1320,1314,0,6,0,641,635,0,6,0,599,42,1400,759,441,45,52,0,3,10,2,30,16
29,NEAMŢ,"SCOALA GIMNAZIALA STRUCTURA SACALENI",378,POIENARI,123709,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:00",271,264,0,2,5,153,146,0,2,5,142,11,300,147,89,23,25,0,1,4,0,0,0
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ TRAIAN-SĂBĂOANI",414,SĂBĂOANI,124206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:17",1029,1011,0,4,14,464,446,0,4,14,427,37,1100,636,212,112,31,0,5,39,3,20,5
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",469,URECHENI,124849,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:28",900,876,1,1,22,445,422,0,1,22,420,25,1000,555,236,79,12,0,2,76,2,12,1
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",468,URECHENI,124849,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:35",575,562,0,3,10,280,267,0,3,10,263,17,600,320,191,40,10,1,3,13,0,3,2
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",156,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:19",877,865,0,9,3,435,423,0,9,3,423,12,900,465,133,134,74,7,5,35,4,23,8
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",155,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:38:44",1857,1834,1,9,13,921,899,0,9,13,892,29,2000,1079,237,213,210,15,19,100,7,57,34
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",157,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:16",1118,1094,8,9,7,657,640,1,9,7,624,33,1200,543,160,229,122,2,6,43,3,24,35
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ VADURI (CLĂDIREA FOSTEI ȘCOLI DIN SATUL AGÂRCIA)",154,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:42",285,283,0,1,1,139,137,0,1,1,126,13,299,160,38,48,22,0,2,4,2,5,5
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”VASILE ALECSANDRI” - LOCAL NOU",102,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:45",1323,1316,2,3,2,518,513,0,3,2,498,15,1500,987,179,165,41,5,8,53,5,29,13
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”VASILE ALECSANDRI” - LOCAL NOU",101,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:10",1183,1174,3,6,0,533,527,0,6,0,503,30,1300,767,185,179,37,3,2,50,8,29,10
29,NEAMŢ,"ŞCOALA GIMNAZIALA ”VLAD DANULESCU ” PANCESTI",345,PÂNCEŞTI,125141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:10",951,925,0,1,25,560,534,0,1,25,517,43,1000,440,316,79,8,1,1,98,0,14,0
29,NEAMŢ,"SCOALA GIURGENI , COMUNA VALEA URSULUI",476,"VALEA URSULUI",124885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:56:50",482,477,0,2,3,223,218,0,2,3,198,25,500,277,59,96,10,0,0,2,1,28,2
29,NEAMŢ,"ŞCOALA GRIGORE UNGUREANU",226,CEAHLĂU,122025,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:03:06",1456,1381,0,17,58,896,840,0,17,39,864,32,1500,604,166,588,54,2,7,19,2,17,9
29,NEAMŢ,"SCOALA MUNCEL , COMUNA VALEA URSULUI",477,"VALEA URSULUI",124885,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:19",318,317,0,1,0,167,166,0,1,0,156,11,400,233,28,112,5,1,0,2,2,5,1
29,NEAMŢ,"ŞCOALA NOUĂ VĂRATEC",152,AGAPIA,121108,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:32",727,681,1,1,44,481,436,0,1,44,410,26,800,364,261,61,47,1,0,2,0,37,1
29,NEAMŢ,"SCOALA PIPIRIG NR. 2",361,PIPIRIG,123521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:54",906,900,2,3,1,469,465,0,3,1,439,30,1000,531,295,88,19,0,5,7,2,17,6
29,NEAMŢ,"SCOALA PRIMARA",302,GRUMĂZEŞTI,122908,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:38",603,595,0,7,1,268,260,0,7,1,255,13,700,432,139,25,70,0,0,9,2,9,1
29,NEAMŢ,"SCOALA PRIMARA",435,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:00",481,473,0,8,0,274,266,0,8,0,266,8,500,226,64,163,11,1,3,13,0,8,3
29,NEAMŢ,"SCOALA PRIMARA",261,DRĂGĂNEŞTI,125132,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:37",398,387,1,10,0,221,211,0,10,0,212,9,400,179,66,124,14,0,1,2,0,5,0
29,NEAMŢ,"SCOALA PRIMARA",260,DRĂGĂNEŞTI,125132,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:25",297,290,0,6,1,188,181,0,6,1,174,14,399,211,38,94,27,1,0,3,1,7,3
29,NEAMŢ,"ŞCOALA PRIMARĂ",454,TIMIŞEŞTI,124661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:34",666,661,1,4,0,294,290,0,4,0,285,9,700,406,102,127,27,5,1,12,1,10,0
29,NEAMŢ,"ŞCOALA PRIMARĂ",455,TIMIŞEŞTI,124661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:15",450,450,0,0,0,241,241,0,0,0,229,12,500,259,78,127,11,0,1,3,0,8,1
29,NEAMŢ,"ȘCOALA PRIMARĂ",224,CÂNDEŞTI,122061,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:34:44",306,297,0,7,2,164,155,0,7,2,148,16,400,236,66,36,36,1,2,2,0,2,3
29,NEAMŢ,"ȘCOALA PRIMARĂ BĂLĂNEȘTI",168,BÂRGĂUANI,121466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:21",521,508,0,3,10,280,267,0,3,10,269,11,600,320,70,120,21,2,3,7,8,31,7
29,NEAMŢ,"ŞCOALA PRIMARĂ BOBOTENI",305,HANGU,122953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:49",452,434,0,12,6,233,215,0,12,6,214,19,500,267,77,84,25,4,2,16,0,3,3
29,NEAMŢ,"SCOALA PRIMARA BUDESTI",276,FĂUREI,122613,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:34",866,860,0,5,1,501,495,0,5,1,489,12,900,399,194,245,21,0,1,15,1,10,2
29,NEAMŢ,"ȘCOALA PRIMARĂ CĂUȘENI",193,BOGHICEA,125178,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:51:37",146,137,0,5,4,84,75,0,5,4,77,7,200,116,46,23,5,0,0,2,0,1,0
29,NEAMŢ,"ŞCOALA PRIMARĂ CHIRIŢENI",307,HANGU,122953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:51",392,377,0,5,10,219,204,0,5,10,209,10,500,281,77,67,23,1,3,25,0,11,2
29,NEAMŢ,"ŞCOALA PRIMARA CIUREA",346,PÂNCEŞTI,125141,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:33:44",199,186,0,11,2,122,109,0,11,2,116,6,199,77,92,10,1,0,0,12,0,0,1
29,NEAMŢ,"ŞCOALA PRIMARA,COMUNA PIATRA SOIMULUI",356,"PIATRA ŞOIMULUI",123479,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:32",1462,1446,6,8,2,634,624,0,8,2,591,43,1600,966,219,148,84,2,6,85,8,29,10
29,NEAMŢ,"SCOALA PRIMARA DUMBRAVA DEAL",420,SĂVINEŞTI,120824,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:11",338,327,0,5,6,185,174,0,5,6,164,20,400,216,31,92,23,1,1,10,3,3,0
29,NEAMŢ,"SCOALA PRIMARA, GHERAESTII NOI",287,GHERĂEŞTI,122668,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:37",488,485,0,3,0,249,246,0,3,0,236,13,600,351,81,103,15,0,1,27,0,7,2
29,NEAMŢ,"ŞCOALA PRIMARĂ GROZĂVEŞTI",308,HANGU,122953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:39",319,302,1,6,10,146,130,0,6,10,137,9,400,254,77,36,7,2,1,5,0,4,5
29,NEAMŢ,"SCOALA PRIMARA GURA VAII",295,GIROV,122702,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:06",599,594,0,5,0,332,327,0,5,0,310,22,700,368,139,67,24,2,5,10,10,34,19
29,NEAMŢ,"ŞCOALA PRIMARĂ HLĂPEŞTI",255,DRAGOMIREŞTI,122392,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:16",649,618,0,13,18,376,345,0,13,18,355,20,700,325,30,289,10,0,3,5,5,4,9
29,NEAMŢ,"SCOALA PRIMARA MESTEACAN",317,ICUŞEŞTI,123013,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:39",432,429,0,3,0,234,231,0,3,0,220,14,500,266,80,114,19,0,0,0,0,6,1
29,NEAMŢ,"ŞCOALA PRIMARĂ NEGRITEŞTI",372,PODOLENI,123674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:16",286,277,0,8,1,154,145,0,8,1,141,13,300,146,50,74,9,2,0,5,0,0,1
29,NEAMŢ,"ȘCOALA PRIMARĂ NISTRIA",194,BOGHICEA,125178,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:09:48",229,225,0,4,0,127,123,0,4,0,118,9,300,173,59,53,2,0,0,4,0,0,0
29,NEAMŢ,"ȘCOALA PRIMARĂ NOUĂ TICOȘ",181,"BICAZU ARDELEAN",121340,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:55",237,225,0,6,6,149,137,0,6,6,142,7,299,150,19,103,9,1,1,3,1,3,2
29,NEAMŢ,"ȘCOALA PRIMARĂ NR.1",227,CEAHLĂU,122025,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:32",607,600,1,3,3,355,349,0,3,3,335,9,700,356,94,191,32,1,2,5,0,10,0
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 BUHONCA",250,DOLJEŞTI,122347,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:21",572,557,0,4,11,241,226,0,4,11,229,12,600,359,73,122,14,1,3,10,0,4,2
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 LOCALITATEA SOCI",202,BORCA,121652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:12",737,733,0,4,0,398,394,0,4,0,380,14,800,402,185,120,48,0,1,4,1,10,11
29,NEAMŢ,"SCOALA PRIMARA NR.1 TODIRENI",430,STĂNIŢA,124331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:09",223,217,0,5,1,115,109,0,5,1,106,9,299,184,74,19,4,1,0,5,0,1,2
29,NEAMŢ,"ȘCOALA PRIMARĂ NR. 2 BORLEȘTI",204,BORLEŞTI,121732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:25",813,803,0,7,3,391,381,0,7,3,363,28,900,509,115,142,38,1,14,17,1,23,12
29,NEAMŢ,"SCOALA PRIMARA NR.2 GHIDION",428,STĂNIŢA,124331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:07",288,284,0,3,1,137,133,0,3,1,133,4,300,163,83,22,16,1,0,10,0,1,0
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.2 LOCALITATEA PÎRÎUL PÎNTEI",199,BORCA,121652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:29",402,398,0,4,0,233,229,0,4,0,230,3,500,267,87,115,9,2,2,1,3,6,5
29,NEAMŢ,"ŞCOALA PRIMARĂ NR. 2 OGLINZI",383,RĂUCEŞTI,123914,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:00",935,909,0,18,8,535,509,0,18,8,514,21,1000,465,167,244,50,0,2,28,6,15,2
29,NEAMŢ,"SCOALA PRIMARA NR. 2 RADENI",344,PĂSTRĂVENI,123371,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:35",602,595,0,7,0,317,310,0,7,0,292,25,704,387,207,41,27,1,3,0,3,6,4
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.3 LOCALITATEA PÎRÎUL CÎRJEI",198,BORCA,121652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:13:31",566,564,0,2,0,313,311,0,2,0,301,12,600,287,105,162,19,1,2,6,1,3,2
29,NEAMŢ,"SCOALA PRIMARA NR.3 VEJA",431,STĂNIŢA,124331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:53",244,241,0,1,2,141,138,0,1,2,129,12,300,159,91,16,6,0,1,7,3,5,0
29,NEAMŢ,"SCOALA PRIMARA NR.4 POIENILE OANCEI",429,STĂNIŢA,124331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:31",190,186,0,4,0,86,82,0,4,0,80,6,200,114,37,8,22,1,0,6,0,4,2
29,NEAMŢ,"SCOALA PRIMARA NR. 5 CHICEREA",427,STĂNIŢA,124331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:02",209,203,0,4,2,99,93,0,4,2,96,3,299,200,55,13,23,0,0,2,1,1,1
29,NEAMŢ,"SCOALA PRIMARA ROCNA",318,ICUŞEŞTI,123013,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:28",445,436,0,7,2,232,223,0,7,2,218,14,500,268,32,170,10,2,1,1,0,0,2
29,NEAMŢ,"ŞCOALA PRIMARĂ RUGINEŞTI",309,HANGU,122953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:50",293,281,2,6,4,133,123,0,6,4,125,8,400,267,46,38,22,2,2,8,0,6,1
29,NEAMŢ,"ŞCOALA PRIMARĂ SĂCĂLUŞEŞTI",151,AGAPIA,121108,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:09",561,556,1,3,1,302,298,0,3,1,284,18,603,301,143,50,29,2,3,27,0,27,3
