precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PINTE IOANA-CRISTINA-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","MATE MARTA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","NISTOR LAURENŢIU-PARTIDUL SOCIAL DEMOCRAT-voturi","MUZSIC ROBERT-EUGEN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","APARASCHIVEI CONSTANTIN-DORU-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","MARIAN CĂLIN-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","MANE MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",112,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:48",1002,995,0,7,0,377,370,0,7,0,356,21,1100,723,2,37,231,11,4,16,55
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",111,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:06",1257,1235,2,2,18,509,489,0,2,18,478,31,1300,791,7,19,321,21,1,49,60
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",63,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:56",1380,1371,1,8,0,393,385,0,8,0,371,22,1600,1207,6,8,196,23,9,39,90
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",61,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:48",1403,1395,0,8,0,468,460,0,8,0,428,40,1600,1132,6,11,264,21,2,35,89
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",62,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:46:08",1392,1380,0,7,5,399,387,0,7,5,362,37,1600,1201,7,10,229,16,2,31,67
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",68,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:22",1205,1199,1,5,0,442,437,0,5,0,414,28,1300,858,11,6,260,22,8,38,69
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",66,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:29:20",1399,1391,1,6,1,417,410,0,6,1,391,26,1600,1183,11,9,251,15,5,42,58
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",67,"MUNICIPIUL HUNEDOARA",86810,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:53:53",1390,1383,3,4,0,511,507,0,4,0,494,17,1600,1089,5,12,315,18,4,56,84
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",65,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:22",1401,1394,0,7,0,468,461,0,7,0,446,22,1600,1132,7,8,282,11,7,43,88
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ȘCOALĂ GENERALĂ NR. 9)",64,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:01:41",1300,1296,0,4,0,383,379,0,4,0,363,20,1400,1017,14,10,211,24,9,34,61
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2",163,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:49",1169,1160,0,8,1,427,418,0,8,1,409,18,1300,873,10,18,193,22,5,38,123
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",103,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:16:42",1249,1242,2,5,0,503,497,1,5,0,483,19,1400,897,9,37,276,37,13,42,69
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",101,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:40:12",1415,1408,0,7,0,576,569,0,7,0,535,26,1600,1014,9,13,336,39,4,52,82
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",102,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:58",1180,1173,2,5,0,410,405,0,5,0,387,23,1300,890,10,12,239,22,9,32,63
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",100,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:19",1201,1191,4,6,0,430,424,0,6,0,407,23,1350,920,6,10,235,36,7,52,61
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR.11)",104,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:46",665,660,1,4,0,299,295,0,4,0,283,16,800,501,8,13,145,23,1,45,48
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",96,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:25",1227,1221,1,5,0,509,504,0,5,0,481,28,1300,791,8,20,281,35,6,63,68
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",97,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:03",1313,1308,0,5,0,481,476,0,5,0,454,27,1600,1119,9,23,269,35,7,44,67
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",95,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:31",1496,1487,0,9,0,603,594,0,9,0,578,25,1600,997,13,20,348,45,8,70,74
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",94,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:43",1418,1410,1,7,0,592,585,0,7,0,568,24,1600,1008,14,40,363,31,14,50,56
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",123,"MUNICIPIUL LUPENI",87059,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:26:32",982,975,2,4,1,422,417,0,4,1,396,26,1100,678,8,17,264,20,6,42,39
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",122,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:39",1191,1186,0,5,0,459,454,0,5,0,434,25,1300,841,9,20,281,10,4,36,74
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 PETROȘANI",164,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:41:29",1089,1079,0,10,0,432,422,0,10,0,409,23,1200,768,14,19,153,19,5,46,153
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 URICANI",249,"ORAŞ URICANI",87139,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:46",1731,1721,2,4,4,597,589,0,4,4,577,20,1900,1303,12,10,392,25,7,60,71
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",115,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:57",928,920,0,6,2,409,401,0,6,2,395,14,1000,591,8,32,257,23,1,37,37
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",116,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:39",907,901,1,5,0,345,340,0,5,0,328,17,1000,655,2,22,209,7,8,29,51
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 3",184,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:39",1309,1307,0,1,1,614,612,0,1,1,587,27,1536,922,9,3,265,16,4,184,106
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 4",168,"MUNICIPIUL VULCAN",87175,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:57:53",972,965,1,6,0,390,384,0,6,0,364,26,1100,710,8,15,183,27,6,69,56
22,HUNEDOARA,"ȘCOALĂ GIMNAZIALĂ NR. 4",167,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:51",975,968,1,6,0,374,368,0,6,0,359,15,1100,726,5,21,147,18,3,85,80
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",172,"MUNICIPIUL VULCAN",87175,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:27:03",1254,1249,0,5,0,493,488,0,5,0,458,35,1400,907,9,19,226,23,3,112,66
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",173,"MUNICIPIUL VULCAN",87175,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:18:02",1407,1397,2,7,1,520,511,1,7,1,496,24,1500,980,12,27,207,31,5,116,98
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",229,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 01:49:57",1316,1304,1,10,1,444,433,0,10,1,426,18,1400,956,8,15,236,29,7,28,103
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",230,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 01:58:14",1222,1214,0,8,0,452,444,0,8,0,412,30,1400,958,8,13,238,16,22,32,83
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",176,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:18",1162,1153,0,9,0,424,415,0,9,0,388,36,1300,876,1,5,176,11,3,106,86
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",177,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:43",1244,1235,0,9,0,399,390,0,9,0,381,18,1300,901,5,5,186,11,2,92,80
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6,",178,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:45",1340,1330,1,9,0,433,424,0,9,0,414,19,1500,1067,11,6,173,22,6,110,86
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",80,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:00:08",1445,1438,2,5,0,556,549,2,5,0,521,33,1600,1044,8,32,314,35,15,61,56
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",79,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:52:10",1403,1393,2,6,2,568,560,0,6,2,541,27,1600,1032,12,27,303,46,7,80,66
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",227,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:28:31",1150,1144,1,5,0,441,435,1,5,0,418,23,1200,759,7,10,221,36,8,45,91
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",228,"ORAŞ PETRILA",87077,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:39",871,865,2,4,0,324,320,0,4,0,310,14,1000,676,4,15,169,20,15,30,57
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",159,"MUNICIPIUL PETROŞANI",86990,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:25",1692,1684,1,7,0,577,570,0,7,0,538,39,1800,1223,14,8,301,12,11,40,152
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",158,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:02:34",1580,1573,0,7,0,506,499,0,7,0,481,25,1700,1194,14,9,269,29,3,51,106
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",87,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:37",1051,1046,2,3,0,447,444,0,3,0,427,20,1200,753,11,22,260,25,8,57,44
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",89,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:54",1103,1089,5,8,1,436,427,0,8,1,410,26,1200,764,14,21,228,32,9,51,55
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",88,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:27:50",1099,1091,0,8,0,387,379,0,8,0,375,12,1200,813,12,14,214,40,9,44,42
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 7 PETROȘANI - SALA DE EDUCAȚIE FIZICĂ ȘCOLARĂ",160,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:26",617,610,0,7,0,271,264,0,7,0,263,8,800,529,5,1,158,13,1,18,67
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”, HAȚEG",215,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:51:49",1517,1485,2,19,11,878,848,0,19,11,840,38,1600,722,9,15,358,79,4,215,160
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ PUI",416,PUI,90538,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:14:26",650,627,0,16,7,434,411,0,16,7,412,22,738,304,3,6,183,26,3,138,53
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ROMOS (CORP CLĂDIRE ȘCOALA PRIMARĂ ROMOS)",447,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:40:21",977,958,5,5,9,650,633,3,5,9,622,28,1087,437,7,3,128,26,2,428,28
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SF. VARVARA” ANINOASA",185,"ORAŞ ANINOASA",87219,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:55:40",1434,1423,0,7,4,645,634,0,7,4,598,38,1488,843,2,21,366,28,2,125,54
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",239,"ORAŞ SIMERIA",87665,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:50:05",1438,1422,2,10,4,775,761,0,10,4,741,34,1350,575,21,27,279,50,9,262,93
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",238,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:17",1413,1393,2,9,9,787,769,0,9,9,762,25,1350,563,16,30,287,44,7,264,114
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",181,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:22",941,935,0,6,0,397,391,0,6,0,374,23,1000,603,6,10,182,22,4,96,54
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",180,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:59",1118,1111,1,6,0,411,405,0,6,0,393,18,1200,789,7,14,191,17,8,83,73
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ VAȚA DE JOS",500,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:17",805,788,0,7,10,504,487,0,7,10,485,19,850,346,2,2,213,12,0,196,60
22,HUNEDOARA,"ȘCOALA NR. 2",183,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:19",795,789,0,6,0,368,362,0,6,0,342,26,900,532,4,5,166,10,1,94,62
22,HUNEDOARA,"ŞCOALA PRIMARĂ",194,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:13",483,476,0,5,2,215,208,0,5,2,208,7,500,285,2,6,83,5,1,81,30
22,HUNEDOARA,"ŞCOALA PRIMARĂ",195,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:57",202,192,0,8,2,148,138,0,8,2,144,4,250,102,0,1,66,4,0,64,9
22,HUNEDOARA,"ŞCOALA PRIMARĂ BĂRĂŞTII-HAŢEGULUI",468,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:00",285,272,1,3,9,182,169,1,3,9,174,8,290,108,0,3,78,4,1,55,33
22,HUNEDOARA,"SCOALA PRIMARĂ BARU",267,BARU,87996,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:14:54",1641,1581,3,16,41,1047,989,1,16,41,998,49,1708,661,6,31,268,22,2,567,102
22,HUNEDOARA,"ȘCOALA PRIMARĂ BĂȚĂLAR",304,"BRETEA ROMÂNĂ",88644,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:36:58",206,194,0,7,5,145,133,0,7,5,141,4,223,78,1,2,99,4,2,18,15
22,HUNEDOARA,"ȘCOALA PRIMARĂ BIRTIN",501,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:11",244,234,0,8,2,159,149,0,8,2,153,6,250,91,0,0,89,2,0,40,22
22,HUNEDOARA,"ȘCOALA PRIMARĂ BLĂJENI-VULCAN",288,BLĂJENI,88350,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:13:38",82,62,0,16,4,77,57,0,16,4,75,2,80,3,1,2,32,4,0,31,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ BRĂDĂŢEL",331,BURJUC,89080,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:51",112,103,0,9,0,75,66,0,9,0,74,1,108,33,0,1,49,9,0,9,6
22,HUNEDOARA,"SCOALA PRIMARA BREAZOVA",452,SARMIZEGETUSA,91054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:17",146,142,0,3,1,118,114,0,3,1,113,5,141,23,0,7,60,6,0,30,10
22,HUNEDOARA,"ȘCOALA PRIMARĂ BUCEȘ-VULCAN",315,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:51",162,155,0,2,5,128,121,0,2,5,124,4,180,52,0,1,38,1,0,65,19
22,HUNEDOARA,"ŞCOALA PRIMARĂ CÂMPU LUI NEAG",252,"ORAŞ URICANI",87139,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:39",423,408,0,8,7,227,212,0,8,7,218,9,500,273,1,6,117,6,4,50,34
22,HUNEDOARA,"ȘCOALA PRIMARĂ CĂZĂNEȘTI",502,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:01",169,162,0,7,0,115,108,0,7,0,111,4,175,60,1,2,34,1,1,55,17
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIGMAU",208,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:49",89,75,3,10,1,56,45,0,10,1,54,2,100,44,1,0,25,0,0,24,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIOPEIA",470,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:24",350,337,0,7,6,214,201,0,7,6,204,10,380,166,0,2,138,6,0,40,18
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIUNGANI",503,"VAŢA DE JOS",91795,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:02",186,175,1,8,2,141,130,1,8,2,133,8,185,44,0,0,53,2,0,57,21
22,HUNEDOARA,"ȘCOALA PRIMARĂ CLOPOTIVA",437,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:40",690,671,3,7,9,502,486,0,7,9,490,12,750,248,5,2,304,36,3,101,39
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRIȘ",289,BLĂJENI,88350,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:19:42",253,222,1,24,6,205,175,0,24,6,195,10,250,45,0,0,115,4,1,57,18
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRISTUR",45,"MUNICIPIUL DEVA",86687,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 19:12:39",1413,1403,0,8,2,673,663,0,8,2,642,21,1588,925,12,227,185,25,6,133,54
22,HUNEDOARA,"ȘCOALA PRIMARĂ CUCUIȘ",283,BERIU,88261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:56",117,108,0,7,2,72,63,0,7,2,68,4,120,48,0,3,11,3,2,46,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ DUMBRAVA DE SUS",445,RIBIŢA,90805,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:11:26",66,50,1,11,4,42,26,1,11,4,41,1,58,16,1,0,23,1,0,11,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ DUPĂPIATRĂ",316,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:32",372,356,3,6,7,258,243,2,6,7,252,6,389,131,1,1,75,5,3,146,21
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEDERI",418,PUI,90538,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:28:22",195,184,0,6,5,134,123,0,6,5,125,9,210,76,0,2,65,0,0,43,15
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEREGI",341,CERBĂL,89151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:09",104,96,0,8,0,78,70,0,8,0,77,1,99,21,0,0,71,0,1,2,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ GALAŢI",420,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:03",398,382,0,4,12,246,230,0,4,12,234,12,420,174,1,3,121,2,1,87,19
22,HUNEDOARA,"ȘCOALA PRIMARĂ GÂNȚAGA",307,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:38",228,223,0,5,0,156,151,0,5,0,153,3,243,87,1,3,91,10,0,14,34
22,HUNEDOARA,"ŞCOALA PRIMARĂ GELMAR",209,"ORAŞ GEOAGIU",89561,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:10:45",381,361,3,8,9,268,250,1,8,9,261,5,400,132,1,3,146,5,2,85,19
22,HUNEDOARA,"SCOALA PRIMARA GEOAGIU BAI",210,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:27",375,356,1,11,7,243,225,0,11,7,240,3,400,157,0,3,85,8,3,122,19
22,HUNEDOARA,"ŞCOALA PRIMARĂ GLODGHILEŞTI",332,BURJUC,89080,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:46",181,171,0,7,3,122,112,0,7,3,115,7,189,67,2,0,88,9,0,8,8
22,HUNEDOARA,"ȘCOALA PRIMARĂ GROHOȚELE",317,BUCEŞ,88788,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:07",169,157,2,8,2,137,125,2,8,2,133,4,180,43,1,1,32,1,1,88,9
22,HUNEDOARA,"ȘCOALA PRIMARĂ HĂȘDĂU",491,TOPLIŢA,91535,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:05",329,279,0,45,5,284,234,0,45,5,275,9,338,54,0,2,155,10,1,75,32
22,HUNEDOARA,"ŞCOALA PRIMARĂ HOBIŢA",421,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:23",160,151,0,6,3,123,114,0,6,3,122,1,170,47,1,2,36,3,1,62,17
22,HUNEDOARA,"SCOALA PRIMARA HOBITA-GRADISTE",453,SARMIZEGETUSA,91054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:10",108,98,1,6,3,80,71,0,6,3,75,5,90,10,0,1,23,2,1,45,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ JOSANI",412,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:36",203,179,0,23,1,168,144,0,23,1,167,1,190,22,3,1,62,5,0,62,34
22,HUNEDOARA,"SCOALA PRIMARĂ LIVADIA",268,BARU,87996,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:27:39",556,520,1,5,30,351,316,1,5,29,341,10,600,249,0,10,55,11,0,232,33
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂCEU",308,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:24",267,263,0,4,0,169,165,0,4,0,163,6,283,114,1,2,112,7,1,19,21
