precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSEKE ATTILA-ZOLTAN-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MOHAN AUREL-GEORGE-PARTIDUL SOCIAL DEMOCRAT-voturi","BLEJAN CIPRIAN-MIRCEA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BOLOJAN ILIE-GAVRIL-PARTIDUL NAȚIONAL LIBERAL-voturi","ORJAN ALEX-ŞERBAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","HABINYÁK ISTVÁN-SEBESTYÉN-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","LASCA MIHAI-IOAN-PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi"
5,BIHOR,"CLUBUL COPIILOR",160,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:11",1197,1174,2,9,12,575,554,0,9,12,569,6,1279,704,288,36,11,226,5,2,1
5,BIHOR,"CLUBUL TINERETULUI",197,"ORAŞ SĂCUENI",30915,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 23:58:06",753,711,1,6,35,551,510,0,6,35,535,16,824,273,444,9,3,15,3,61,0
5,BIHOR,"COLEGIUL ECONOMIC ” PARTENIE COSMA ”",1,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:28",1675,1542,93,39,1,742,702,0,39,1,733,9,1665,923,75,40,14,579,15,7,3
5,BIHOR,"COLEGIUL NAŢIONAL ”EMANUIL GOJDU”",125,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:15",782,739,37,6,0,303,297,0,6,0,297,6,805,502,68,27,3,172,13,9,5
5,BIHOR,"COLEGIUL NAŢIONAL ”EMANUIL GOJDU”",126,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:35",718,699,8,11,0,317,306,0,11,0,313,4,766,449,53,24,9,212,11,3,1
5,BIHOR,"COLEGIUL NAŢIONAL ”IOSIF VULCAN”",131,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:16",943,890,31,21,1,323,301,0,21,1,316,7,977,654,83,33,16,148,11,22,3
5,BIHOR,"COLEGIUL NAŢIONAL ”IOSIF VULCAN”",130,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:53",750,740,6,4,0,313,309,0,4,0,310,3,810,497,78,12,10,181,13,15,1
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",135,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:30",1096,1061,26,9,0,469,460,0,9,0,460,9,1158,689,40,44,19,335,10,8,4
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",133,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:26",1243,1227,8,8,0,589,581,0,8,0,578,11,1384,795,53,51,28,426,11,7,2
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",134,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:04",1010,1002,5,3,0,436,433,0,3,0,430,6,1138,702,35,42,15,329,5,2,2
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",132,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:40",1754,1725,18,10,1,735,724,0,10,1,727,8,1893,1158,81,68,18,535,11,12,2
5,BIHOR,"COLEGIUL NAŢIONAL ”MIHAI EMINESCU”",121,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:34",1057,1036,8,12,1,435,425,0,9,1,433,2,1215,780,109,30,18,236,19,18,3
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",154,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:55",1547,1501,2,9,35,862,818,0,9,35,837,25,1657,795,438,64,21,303,7,1,3
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",155,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:50",1484,1456,2,8,18,793,766,1,8,18,780,13,1606,813,316,69,12,374,8,1,0
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",156,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:43",1227,1212,0,10,5,644,629,0,10,5,635,9,1340,696,258,43,14,315,3,2,0
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",158,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:31",1243,1223,2,12,6,641,623,0,12,6,632,9,1333,692,232,54,10,324,12,0,0
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",157,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:29",1163,1144,5,4,10,595,581,0,4,10,592,3,1270,675,266,42,7,267,8,1,1
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",25,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:09",1615,1601,6,8,0,614,606,0,8,0,603,11,1819,1205,68,43,27,451,5,6,3
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",24,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:05",1330,1321,1,7,1,539,531,0,7,1,534,5,1453,914,57,43,23,395,5,7,4
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",27,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:59",1345,1325,7,12,1,554,541,0,12,1,545,9,1504,950,66,46,10,401,14,6,2
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",26,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:49",1419,1394,4,21,0,558,537,0,21,0,545,13,1629,1071,34,34,21,436,10,6,4
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",23,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:20",1621,1555,37,11,18,700,672,0,11,17,696,4,1763,1063,51,46,15,553,26,4,1
5,BIHOR,"COLEGIUL NAȚIONAL TEODOR NEŞ",172,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:53",740,732,3,4,1,382,377,0,4,1,374,8,812,430,192,24,16,121,10,8,3
5,BIHOR,"COLEGIUL TEHNIC ALEXANDRU ROMAN",183,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:02",1483,1466,7,10,0,680,670,0,10,0,667,13,1622,942,75,85,33,426,41,2,5
5,BIHOR,"COLEGIUL TEHNIC ”IOAN CIORDAŞ”",149,"MUNICIPIUL BEIUŞ",26804,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:56:00",1157,1112,0,8,37,693,648,0,8,37,602,91,1278,585,60,80,26,419,15,1,1
5,BIHOR,"COLEGIUL TEHNIC„UNIREA” ŞTEI",203,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:28",938,909,0,29,0,524,495,0,29,0,515,9,1117,593,7,96,21,368,22,0,1
5,BIHOR,"COLEGIUL TEHNIC „UNIREA” ŞTEI - ŞCOALA DE ŞOFERI",204,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:36",1263,1219,0,38,6,634,590,0,38,6,626,8,1356,722,1,92,34,473,23,0,3
5,BIHOR,CONTAINER,330,CHIŞLAZ,28530,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:56",537,472,0,57,8,403,338,0,57,8,393,10,527,124,7,18,6,353,8,0,1
5,BIHOR,"CREŞA NR.2 ”PICIORUŞE VESELE”",9,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:16",1096,1084,4,8,0,401,393,0,8,0,391,10,1238,837,61,20,23,273,8,4,2
5,BIHOR,"CREȘA NR. 2 ” PICIORUȘE VESELE ”",7,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:26",723,713,3,7,0,247,240,0,7,0,242,5,811,564,29,19,8,172,8,5,1
5,BIHOR,"CREȘA ORADEA",37,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:33:02",1748,1738,3,7,0,755,748,0,7,0,748,7,1877,1122,45,42,35,611,10,3,2
5,BIHOR,"FOSTĂ GRADINIȚA PONIȚA",526,ROŞIA,30844,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:17",602,591,1,2,8,448,437,1,2,8,432,16,632,184,1,86,21,323,0,1,0
5,BIHOR,"FOSTA ŞCOALĂ CU CLASELE I - IV",598,ŞOIMI,31422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:44",91,84,0,7,0,57,50,0,7,0,56,1,93,36,0,13,1,41,1,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - IV",594,ŞOIMI,31422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:52",88,84,0,3,1,88,84,0,3,1,88,0,141,53,0,25,1,59,3,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - IV",597,ŞOIMI,31422,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:37:50",64,59,0,5,0,52,47,0,5,0,51,1,68,16,1,13,1,35,1,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I- IV",595,ŞOIMI,31422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:28",131,126,0,4,1,109,104,0,4,1,108,1,139,30,2,32,11,63,0,0,0
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV CIULEȘTI",576,SPINUŞ,31208,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:32:40",175,144,0,28,3,127,96,0,28,3,125,2,162,35,0,65,2,55,3,0,0
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV GURBEŞTI",577,SPINUŞ,31208,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:59",97,87,0,8,2,70,60,0,8,2,67,3,97,27,1,12,3,50,1,0,0
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV NĂDAR",578,SPINUŞ,31208,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:34",200,170,0,25,5,142,112,0,25,5,141,1,191,49,2,53,1,83,2,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I-IV ȘOIMI",593,ŞOIMI,31422,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:25:39",625,617,0,7,1,192,184,0,7,1,177,15,689,497,2,55,4,114,2,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - VIII",599,ŞOIMI,31422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:26:21",109,103,0,6,0,68,62,0,6,0,65,3,115,47,0,19,2,42,2,0,0
5,BIHOR,"FOSTA ȘCOALĂ CU CLS.I-IV",532,SĂCĂDAT,30871,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:35",168,139,0,28,1,108,79,0,28,1,107,1,153,45,1,28,3,74,1,0,0
5,BIHOR,"FOSTA ȘCOALĂ PRIMARĂ CU CLASELE I-IV",589,ŞIMIAN,31333,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:32:14",149,138,0,8,3,113,102,0,8,3,110,3,158,45,103,0,2,5,0,0,0
5,BIHOR,"FOSTA ŞCOALA PRIMARĂ DIN SĂRSIG",333,CHIŞLAZ,28530,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:36",245,215,0,26,4,161,131,0,26,4,155,6,240,79,5,4,3,139,2,0,2
5,BIHOR,"FOST SEDIU PRIMARIE",581,"SUPLACU DE BARCĂU",31262,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:58:33",972,966,0,3,3,596,590,0,3,3,587,9,1086,490,196,75,29,266,16,4,1
5,BIHOR,"FOSTUL MAGAZIN WAGNER",166,"MUNICIPIUL SALONTA",26975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:19:52",1508,1490,6,7,5,752,739,1,7,5,720,32,1645,893,476,32,19,149,19,17,8
5,BIHOR,"FUNDAŢIA DE SCLEROZĂ MULTIPLĂ",94,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:28",1182,1175,0,7,0,457,450,0,7,0,453,4,1334,877,67,32,11,325,7,8,3
5,BIHOR,"FUNDAŢIA DE SCLEROZĂ MULTIPLĂ",93,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:50:39",1042,1031,6,5,0,432,427,0,5,0,424,8,1131,699,44,41,13,308,7,4,7
5,BIHOR,GRADINITA,562,"SÂNNICOLAU ROMÂN",32179,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:37",582,542,0,30,10,463,423,0,30,10,430,33,598,135,4,151,6,269,0,0,0
5,BIHOR,GRĂDINIŢA,313,CEFA,28246,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:29",173,161,2,3,7,111,99,2,3,7,107,4,180,69,1,10,5,89,1,0,1
5,BIHOR,"GRĂDINIȚA CETEA",253,BOROD,27560,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:48:55",191,174,0,17,0,136,119,0,17,0,131,5,192,56,2,66,8,49,3,1,2
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL",292,BUNTEŞTI,27971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:58",378,367,0,6,5,299,288,0,6,5,295,4,400,101,0,22,78,188,7,0,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL ”101 DALMAŢIENI” CORDĂU",557,SÂNMARTIN,26582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:00",1431,1403,3,16,9,974,949,0,16,9,957,17,1531,557,3,351,12,580,7,1,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL BELFIR",633,TINCA,31789,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:32",472,462,0,8,2,227,217,0,8,2,200,27,503,276,31,28,3,80,5,53,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",184,"ORAŞ ALEŞD",26699,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:34:45",1235,1198,10,20,7,676,649,0,20,7,673,3,1321,645,138,77,24,407,21,1,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR. 15",81,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:44",1999,1987,9,3,0,832,820,9,3,0,814,18,2181,1349,375,33,20,340,10,31,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.17",56,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:53",1478,1453,18,7,0,610,603,0,7,0,605,5,1653,1043,91,48,14,437,8,6,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.1 PETREU",476,PETREU,27169,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:32",1423,1398,2,10,13,733,708,2,10,13,680,53,1565,832,557,28,16,78,0,1,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",33,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:41",1595,1564,3,28,0,718,690,0,28,0,708,10,1715,997,79,48,28,534,11,6,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 SITANI",496,POMEZEU,30470,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:06",355,335,0,6,14,283,263,0,6,14,278,5,385,102,0,55,9,214,0,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ZĂVOIU",546,SÂMBĂTA,31057,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:54",237,178,0,46,13,200,142,0,46,12,198,2,215,15,1,90,6,99,0,1,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",648,"UILEACU DE BEIUŞ",31921,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:21",351,309,0,29,13,305,263,0,29,13,289,16,353,48,2,170,3,92,22,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR,3",587,ŞIMIAN,31333,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:38",255,244,1,4,6,134,124,0,4,6,127,7,278,144,107,2,11,6,1,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.3",363,DERNA,29038,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:16:15",227,211,0,12,4,132,116,0,12,4,123,9,232,100,3,57,12,51,0,0,0
5,BIHOR,"GRĂDINIȚĂ CU PROGRAM NORMAL NR.3",342,COPĂCEL,28816,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:08:08",403,352,1,38,12,268,217,1,38,12,255,13,399,131,1,129,9,108,8,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 MUNTENI",283,BULZ,27935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:14",403,393,0,4,6,326,316,0,4,6,320,6,440,114,0,78,10,225,6,0,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 OGEȘTI",543,SÂMBĂTA,31057,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:28",170,155,0,4,11,141,126,0,4,11,138,2,184,44,3,32,6,97,0,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.4 ROGOZ",544,SÂMBĂTA,31057,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:37",241,214,0,13,14,186,159,0,13,14,181,5,210,24,0,64,9,105,3,0,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR. 4 UCURIŞ",465,OLCEA,30229,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:38",450,444,0,6,0,195,189,0,6,0,180,15,495,300,1,13,48,109,5,0,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL SĂCĂDAT",531,SĂCĂDAT,30871,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:34:09",878,758,2,112,6,640,522,0,112,6,629,9,829,189,2,233,16,375,2,0,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT",148,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:26",1081,1063,0,14,4,514,496,0,14,4,501,13,1187,673,31,70,13,368,17,0,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT",473,PALEU,32161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:54",780,757,9,13,1,503,489,0,13,1,498,5,800,297,54,65,11,350,5,13,0
5,BIHOR,"GRĂDINIȚĂ CU PROGRAM PRELUNGIT",193,"ORAŞ SĂCUENI",30915,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:41:51",1179,1161,2,11,5,675,659,0,11,5,649,26,1246,571,400,9,4,92,3,141,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”5 URSULEŢI” RONTĂU",559,SÂNMARTIN,26582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:07",1155,1141,1,13,0,726,712,1,13,0,701,25,1256,530,2,378,15,301,4,1,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”ALBĂ CA ZĂPADA” BĂILE FELIX",554,SÂNMARTIN,26582,7,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 22:32:20",483,460,2,14,7,341,319,1,14,7,335,6,506,165,9,77,5,243,0,0,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”CĂSUŢA POVEŞTILOR” BETFIA",555,SÂNMARTIN,26582,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:43:08",430,412,1,15,2,334,317,0,15,2,326,8,548,214,3,134,3,183,2,0,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”CLOPOȚEL” LIVADA",459,NOJORID,30149,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:13:37",1369,1301,3,43,22,822,777,2,21,22,776,15,1435,613,2,153,33,579,6,0,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1 TINCA",632,TINCA,31789,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:24:31",1084,1005,0,22,57,726,647,0,22,57,697,29,1199,473,108,168,23,358,2,37,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20",57,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:53:46",1293,1279,0,14,0,464,450,0,14,0,451,13,1400,936,66,24,14,332,5,6,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.22",6,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:21",1330,1310,7,13,0,567,554,0,13,0,558,9,1529,962,37,43,10,443,12,10,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.22",5,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:36",1273,1264,0,9,0,415,406,0,9,0,413,2,1389,974,59,22,17,309,2,2,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 22",8,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:37",1126,1119,0,7,0,391,384,0,7,0,387,4,1224,833,47,35,14,274,6,7,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.24",22,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:08",1310,1288,5,14,3,564,546,1,14,3,552,12,1411,847,73,43,18,397,11,5,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.25",15,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:42",773,757,10,6,0,258,252,0,6,0,248,10,847,589,46,29,15,145,7,5,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.25",16,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:57",956,945,1,10,0,327,317,0,10,0,320,7,1061,734,46,15,8,240,1,6,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 28",35,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:28",1476,1455,1,20,0,630,610,0,20,0,622,8,1595,950,42,61,17,480,8,13,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 28",34,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:22",1283,1272,0,11,0,551,540,0,11,0,544,7,1462,911,52,57,12,402,8,7,6
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 28",36,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:39",1296,1284,5,7,0,543,536,0,7,0,540,3,1461,918,58,46,20,407,4,5,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 35",96,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:43",935,928,0,7,0,406,399,0,7,0,401,5,1014,608,75,24,8,283,4,7,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 35",95,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:40:20",1051,1043,4,4,0,406,402,0,4,0,394,12,1149,743,74,31,17,260,1,10,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.4",162,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:01",986,974,0,5,7,427,415,0,5,7,408,19,1098,671,231,33,20,120,1,2,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 41",108,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:55",1588,1571,8,7,2,651,642,0,7,2,641,10,1729,1078,114,41,16,448,13,6,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 41",109,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:27",1571,1560,6,5,0,650,645,0,5,0,646,4,1751,1101,105,43,15,462,9,10,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",84,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:58:59",1467,1455,0,11,1,634,622,0,11,1,631,3,1624,990,98,44,21,441,11,10,6
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",86,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:26",1439,1416,17,6,0,654,648,0,6,0,648,6,1563,909,88,40,14,494,7,5,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",85,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:10",798,790,1,7,0,330,323,0,7,0,327,3,896,566,68,27,14,210,2,1,5
