county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","LÖRINCZI PAL-voturi","LÖRINCZI PAL-mandate-faza-1","LÖRINCZI PAL-mandate-faza-2","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-1","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","KOVÁCS MELINDA-voturi","KOVÁCS MELINDA-mandate-faza-1","KOVÁCS MELINDA-mandate-faza-2","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-1","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-mandate-faza-2","PÉTER FERENC-voturi","PÉTER FERENC-mandate-faza-1","PÉTER FERENC-mandate-faza-2","BERECZKI KOVÁCS ATTILA-voturi","BERECZKI KOVÁCS ATTILA-mandate-faza-1","BERECZKI KOVÁCS ATTILA-mandate-faza-2","ÖRSI SÁNDOR-voturi","ÖRSI SÁNDOR-mandate-faza-1","ÖRSI SÁNDOR-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA NAȚIUNII ROMÂNE-voturi","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-1","UNIUNEA NAȚIUNII ROMÂNE-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","NAGY NORBERT-voturi","NAGY NORBERT-mandate-faza-1","NAGY NORBERT-mandate-faza-2","PÁL ISTVÁN-CSABA-voturi","PÁL ISTVÁN-CSABA-mandate-faza-1","PÁL ISTVÁN-CSABA-mandate-faza-2","ÁBRAHÁM-PÉTERFI RÓBERT-voturi","ÁBRAHÁM-PÉTERFI RÓBERT-mandate-faza-1","ÁBRAHÁM-PÉTERFI RÓBERT-mandate-faza-2","BENCZE ARNOLD-voturi","BENCZE ARNOLD-mandate-faza-1","BENCZE ARNOLD-mandate-faza-2","BÁLINT ERVIN-voturi","BÁLINT ERVIN-mandate-faza-1","BÁLINT ERVIN-mandate-faza-2","BIRÓ IBOLYA-voturi","BIRÓ IBOLYA-mandate-faza-1","BIRÓ IBOLYA-mandate-faza-2","BÁLINT EMMA-voturi","BÁLINT EMMA-mandate-faza-1","BÁLINT EMMA-mandate-faza-2","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","PARTIDUL PENTRU ODORHEIU SECUIESC-voturi","PARTIDUL PENTRU ODORHEIU SECUIESC-mandate-faza-1","PARTIDUL PENTRU ODORHEIU SECUIESC-mandate-faza-2","PUI NÁNDOR-voturi","PUI NÁNDOR-mandate-faza-1","PUI NÁNDOR-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SZÁFTA ANDRÁS-voturi","SZÁFTA ANDRÁS-mandate-faza-1","SZÁFTA ANDRÁS-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-voturi","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-1","PARTIDUL ALIANȚA RENAȘTEREA NAȚIONALĂ-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","HUSZÁR FARKAS-GÁBOR-voturi","HUSZÁR FARKAS-GÁBOR-mandate-faza-1","HUSZÁR FARKAS-GÁBOR-mandate-faza-2","BÁLINT-TULIT GYÖRGY-voturi","BÁLINT-TULIT GYÖRGY-mandate-faza-1","BÁLINT-TULIT GYÖRGY-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g9","TODOR TAMÁS-voturi","TODOR TAMÁS-mandate-faza-1","TODOR TAMÁS-mandate-faza-2","SZABÓ ZSOLT-voturi","SZABÓ ZSOLT-mandate-faza-1","SZABÓ ZSOLT-mandate-faza-2","RÉSZEG ERNŐ-voturi","RÉSZEG ERNŐ-mandate-faza-1","RÉSZEG ERNŐ-mandate-faza-2","POTYÓ ÉVA-voturi","POTYÓ ÉVA-mandate-faza-1","POTYÓ ÉVA-mandate-faza-2","FÁBIÁN ZOLTÁN-voturi","FÁBIÁN ZOLTÁN-mandate-faza-1","FÁBIÁN ZOLTÁN-mandate-faza-2","BERNAD ADRIAN-GHEORGHE-voturi","BERNAD ADRIAN-GHEORGHE-mandate-faza-1","BERNAD ADRIAN-GHEORGHE-mandate-faza-2","MEZEI LILIANA-voturi","MEZEI LILIANA-mandate-faza-1","MEZEI LILIANA-mandate-faza-2","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-1","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-2","POPA PETRU-CRISTIAN-voturi","POPA PETRU-CRISTIAN-mandate-faza-1","POPA PETRU-CRISTIAN-mandate-faza-2","DOBREAN VASILE-voturi","DOBREAN VASILE-mandate-faza-1","DOBREAN VASILE-mandate-faza-2","COTFAS VASILE-DORIN-IULIU-voturi","COTFAS VASILE-DORIN-IULIU-mandate-faza-1","COTFAS VASILE-DORIN-IULIU-mandate-faza-2","BIRÓ KÁROLY-voturi","BIRÓ KÁROLY-mandate-faza-1","BIRÓ KÁROLY-mandate-faza-2","RAFAIN ENDRE-voturi","RAFAIN ENDRE-mandate-faza-1","RAFAIN ENDRE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","BORBÉLY ZSUZSÁNNA-voturi","BORBÉLY ZSUZSÁNNA-mandate-faza-1","BORBÉLY ZSUZSÁNNA-mandate-faza-2","BORBÉLY ZSUZSÁNNA-mandate-g9","TIFÁN CSABA-voturi","TIFÁN CSABA-mandate-faza-1","TIFÁN CSABA-mandate-faza-2","TIFÁN CSABA-mandate-g9"
21,HARGHITA,"MUNICIPIUL ODORHEIU SECUIESC",83133,2,FINAL,UAT,CL,CL_CE,"2024-06-27 13:09:23",30575,30234,97,151,93,15082,14832,7,151,92,14793,288,33600,18519,739,1035,1183,730,11953,16,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,2,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"MUNICIPIUL TOPLIŢA",83632,2,FINAL,UAT,CL,CL_CE,"2024-06-27 12:41:33",12695,12602,6,63,24,5758,5671,0,63,24,5520,227,13898,8151,276,386,441,296,860,2,1,1872,6,0,0,0,0,0,0,0,0,0,0,1946,6,1,356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,OCLAND,85243,1,FINAL,UAT,CL,CL_CE,"2024-06-10 04:37:22",980,977,1,2,0,524,522,0,2,0,489,35,1070,546,24,34,39,54,489,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"ORAŞ BĂILE TUŞNAD",83428,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:15:29",1366,1326,11,8,21,871,834,8,8,21,809,60,1450,581,40,56,64,73,436,5,1,0,0,0,0,0,0,60,0,1,0,0,0,40,0,1,0,0,0,0,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"ORAŞ BĂLAN",83464,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:39:55",6144,6091,1,24,28,2140,2089,0,24,27,2053,87,6700,4560,102,143,164,121,779,6,1,392,3,0,0,0,0,0,0,0,83,0,0,123,1,0,234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,133,1,0,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"ORAŞ BORSEC",83491,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:15:51",2250,2215,6,4,25,1310,1281,1,4,24,1274,36,2400,1090,63,89,101,111,843,7,1,254,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"ORAŞ CRISTURU SECUIESC",83525,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:18:34",8849,8765,33,34,17,4437,4384,2,34,17,4303,134,9700,5263,215,301,344,253,2251,8,1,0,0,0,0,0,0,2052,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"ORAŞ VLĂHIŢA",83749,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:41:54",6107,6069,13,17,8,3291,3260,6,17,8,3194,97,6700,3409,159,223,255,212,728,3,0,0,0,0,0,0,0,2466,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,PĂULENI-CIUC,83375,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:01:38",1758,1742,8,7,1,1096,1086,2,7,1,1069,27,1900,804,53,74,85,97,862,8,1,0,0,0,0,0,0,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"PLĂIEŞII DE JOS",85289,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:03:19",2104,2080,6,17,1,1008,989,1,17,1,941,67,2270,1262,47,65,75,85,839,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,PORUMBENI,86487,1,FINAL,UAT,CL,CL_CE,"2024-06-10 03:53:25",1448,1407,6,4,31,877,840,2,4,31,869,8,1590,713,43,60,69,79,869,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,PRAID,85341,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:42:02",5586,5480,18,23,65,2649,2561,0,23,65,2552,97,6090,3441,127,178,204,163,2077,12,1,0,0,0,0,0,0,368,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,RACU,86495,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:50:42",1285,1228,2,0,55,786,731,0,0,55,771,15,1400,614,38,53,61,70,771,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,REMETEA,85412,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:17:49",5121,4944,11,1,165,3064,2896,2,1,165,2973,91,5600,2536,148,208,237,198,2973,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SĂCEL,85467,2,FINAL,UAT,CL,CL_CE,"2024-06-13 10:48:53",917,899,0,18,0,463,445,0,18,0,415,41,980,524,20,29,33,46,352,7,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SÂNCRĂIENI,85680,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:20:58",2152,2110,5,4,33,1157,1120,0,4,33,1088,69,2340,1183,54,76,87,98,1088,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SÂNDOMINIC,85760,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:45:31",5081,5019,9,3,50,2667,2612,2,3,50,2594,73,5600,2933,129,181,207,172,2412,14,0,0,0,0,0,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SÂNMARTIN,85788,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:31:14",1800,1772,3,3,22,1075,1049,1,3,22,979,96,1980,905,48,68,78,89,622,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,158,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SÂNSIMION,85840,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:03:07",2848,2755,4,22,67,1747,1658,0,22,67,1678,69,3070,1323,83,117,134,126,1544,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SÂNTIMBRU,86519,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:49:32",1749,1710,3,0,36,990,954,0,0,36,937,53,1880,890,46,65,74,85,937,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SĂRMAŞ,85528,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:33:44",3125,3083,5,9,28,1707,1670,0,9,28,1660,47,3400,1693,83,116,132,123,183,1,1,585,4,1,0,0,0,0,0,0,178,1,1,383,3,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,"SATU MARE",86501,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:50:49",1630,1624,4,2,0,789,786,1,2,0,731,58,1800,1011,36,51,58,66,731,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HARGHITA,SECUIENI,85582,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:05:18",2315,2298,5,12,0,1094,1078,4,12,0,1014,80,2500,1406,50,70,81,92,771,8,0,0,0,0,0,0,0,0,0,0,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
