precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FIREA GABRIELA-PARTIDUL SOCIAL DEMOCRAT-voturi","BURDUJA SEBASTIAN-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ENACHE MIHAI-ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","IACOB DORIN-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","IOVANOVICI-ŞOŞOACĂ DIANA-PARTIDUL S.O.S. ROMÂNIA-voturi","POPESCU CRISTIAN-VICTOR PIEDONE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PÂNIŞOARĂ ALEXANDRU-PARTIDUL ECOLOGIST ROMÂN-voturi","DAN NICUŞOR-DANIEL-voturi","FILIP CONSTANTIN-TITIAN-voturi"
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.80;",402,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:16:06",1237,1219,11,7,0,584,577,0,7,0,580,4,1342,758,179,44,22,3,19,44,1,266,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.80;",405,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:28:38",1435,1420,5,8,2,709,698,1,8,2,703,6,1577,868,174,54,14,3,13,59,4,377,5
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.80;",406,"BUCUREŞTI SECTORUL 3",179169,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-16 18:13:34",1003,986,0,16,1,453,436,0,16,1,448,5,1090,637,91,31,9,4,9,47,0,253,4
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.80;",404,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-13 22:57:18",1936,1841,86,9,0,868,859,0,9,0,852,14,2018,1152,163,74,22,4,24,75,5,482,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.80;",407,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:07:28",970,956,7,7,0,425,417,1,7,0,424,1,1075,650,102,37,10,3,12,30,4,225,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",414,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 16:37:22",1814,1775,25,13,1,972,958,0,13,1,951,15,1958,992,192,87,20,3,14,65,6,563,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",412,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 19:39:59",1371,1350,7,13,1,701,687,0,13,1,680,11,1489,788,143,48,20,3,19,55,8,384,0
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",417,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 10:30:49",1329,1305,6,18,0,613,595,0,18,0,606,7,1431,818,108,51,17,1,8,57,1,363,0
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",418,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 21:56:07",1171,1142,17,12,0,603,591,0,12,0,600,3,1252,648,137,57,12,1,6,48,3,335,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",411,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 18:45:16",1568,1552,5,11,0,628,617,0,11,0,619,9,1712,1084,131,49,13,2,26,58,4,334,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",416,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:53:24",1414,1407,3,4,0,670,666,0,4,0,665,5,1552,882,166,71,17,3,12,47,1,345,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",410,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 12:00:39",1817,1769,19,29,0,924,894,1,29,0,918,6,1949,1025,216,86,31,10,16,68,3,485,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",415,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 05:37:07",1453,1421,19,13,0,658,645,0,13,0,649,9,1561,903,126,54,27,4,9,57,1,368,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.81;",413,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 22:26:23",1034,997,19,15,3,481,469,1,8,3,479,2,1095,614,104,40,11,1,14,53,2,254,0
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",606,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:21:47",1737,1722,6,9,0,749,740,0,9,0,733,16,1920,1171,198,66,22,2,18,67,6,347,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",611,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 12:52:06",1511,1496,5,9,1,662,652,0,9,1,652,10,1659,997,156,51,33,5,13,59,2,330,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",608,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 06:47:58",1464,1456,3,5,0,616,611,0,5,0,611,5,1621,1005,164,38,21,3,21,55,4,305,0
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",607,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:13:46",1376,1356,2,17,1,576,558,0,17,1,565,11,1492,916,150,40,18,5,16,73,3,251,9
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",609,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 05:17:01",1919,1913,1,5,0,860,855,0,5,0,841,19,2114,1254,203,57,24,4,18,78,4,446,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",612,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 10:39:54",1990,1981,2,6,1,872,865,0,6,1,864,8,2162,1290,174,68,20,3,23,94,4,471,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",610,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 09:52:52",1912,1892,7,13,0,957,944,0,13,0,947,10,2079,1122,183,62,18,5,14,44,5,614,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR. 82;",605,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 08:19:49",2040,2014,8,18,0,1026,1007,1,18,0,1018,8,2165,1139,149,59,16,3,15,87,5,675,9
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84",446,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-13 15:25:35",1321,1311,1,9,0,583,574,0,9,0,576,6,1442,860,156,46,13,0,5,49,0,299,8
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84",444,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 08:06:39",1201,1189,5,7,0,539,531,1,7,0,532,7,1320,781,145,43,11,2,10,55,3,261,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84",445,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:47:51",1321,1309,4,8,0,564,556,0,8,0,559,5,1443,879,140,44,20,1,18,65,4,263,4
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84",442,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 01:30:47",1442,1425,9,8,0,670,662,0,8,0,663,7,1593,923,134,52,11,2,22,79,1,359,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84",443,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 06:21:14",1334,1313,0,21,0,409,388,0,21,0,397,12,1445,1036,101,13,9,1,25,71,0,174,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.84;",447,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:06:36",1086,1073,4,9,0,425,416,0,9,0,420,5,1195,770,110,25,12,2,5,63,2,201,0
45,"Sector 2","ŞCOALA GIMNAZIALĂ NR. 85",364,"BUCUREŞTI SECTORUL 2",179150,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-19 11:56:46",1221,1206,8,7,0,528,521,0,7,0,517,3,1300,780,101,37,16,2,5,66,4,283,3
45,"Sector 2","ŞCOALA GIMNAZIALĂ NR. 85",363,"BUCUREŞTI SECTORUL 2",179150,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 13:38:40",976,960,11,5,0,460,455,0,5,0,459,1,1200,740,101,47,7,3,7,32,1,259,2
45,"Sector 2","ŞCOALA GIMNAZIALĂ NR. 85",366,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:27:17",1055,1042,5,6,2,495,487,0,6,2,487,5,1198,706,105,42,13,3,5,24,2,292,1
45,"Sector 2","ŞCOALA GIMNAZIALĂ NR. 85",365,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:59:24",1189,1178,7,4,0,549,545,0,4,0,541,8,1300,751,117,40,16,2,13,51,2,297,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",449,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 07:48:03",1783,1763,7,13,0,842,829,0,13,0,831,11,1945,1103,172,59,19,0,19,39,2,510,11
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",454,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 11:46:03",1600,1584,7,9,0,718,709,0,9,0,705,10,1740,1024,137,55,9,3,16,36,3,444,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",451,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 09:20:15",1544,1533,3,8,0,692,684,0,8,0,678,14,1688,996,166,46,25,2,17,49,6,361,6
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",453,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 09:26:52",1268,1246,9,13,0,569,554,2,13,0,557,10,1387,820,126,33,22,2,13,56,3,299,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",452,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:27:05",1522,1513,2,7,0,618,611,0,7,0,610,8,1661,1043,145,53,20,5,17,43,5,321,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",448,"BUCUREŞTI SECTORUL 3",179169,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 15:44:25",1262,1244,5,11,2,576,563,0,11,2,565,11,1382,806,109,51,12,0,12,35,6,333,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.86;",450,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 21:44:32",1551,1536,4,10,1,704,693,0,10,1,694,10,1687,983,155,54,29,3,23,61,6,357,6
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",479,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:38:14",1424,1412,2,10,0,722,712,0,10,0,706,16,1554,832,168,63,23,1,10,30,5,404,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",476,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:54:52",1336,1323,4,9,0,643,633,1,9,0,631,12,1454,811,138,50,16,4,13,33,4,368,5
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",480,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:34:33",1229,1209,4,16,0,589,573,0,16,0,574,15,1334,745,119,37,25,0,10,47,3,332,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",475,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 20:06:39",1295,1280,1,14,0,563,549,0,14,0,550,13,1409,846,126,54,9,1,14,36,5,305,0
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",478,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 17:51:07",1395,1381,1,12,1,706,693,0,12,1,702,4,1522,816,158,50,14,3,14,27,3,426,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",477,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 17:46:19",1222,1207,3,12,0,567,555,0,12,0,554,13,1337,770,125,50,20,1,21,43,1,291,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",535,"BUCUREŞTI SECTORUL 3",179169,4,PROV,PRCNCT,PCJ,PG_SV,"2024-06-16 17:21:05",1391,1386,2,3,0,608,605,0,3,0,595,12,1547,940,164,43,15,3,13,70,5,280,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",529,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 11:17:48",1539,1519,5,14,1,689,674,0,14,1,679,10,1673,984,169,63,25,3,16,69,3,328,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",534,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:59:23",1664,1659,2,3,0,731,728,0,3,0,724,7,1829,1098,184,48,20,3,26,52,6,382,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",531,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:06:52",1706,1697,1,6,2,813,805,0,6,2,799,14,1869,1056,203,70,19,1,24,91,3,381,7
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",537,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-16 19:40:36",1372,1366,1,5,0,583,578,0,5,0,560,10,1533,963,163,46,15,2,19,75,1,234,5
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",533,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-16 19:32:02",1784,1764,7,13,0,823,810,0,13,0,815,8,1938,1115,216,67,38,4,18,66,2,401,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",532,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:09:57",1289,1284,1,4,0,571,567,0,4,0,562,9,1431,860,168,45,21,2,8,55,2,258,3
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",530,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 02:43:57",1383,1374,4,5,0,617,612,0,5,0,610,7,1518,901,157,48,14,1,15,69,4,296,6
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",536,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 21:04:43",1668,1663,0,5,0,774,769,0,5,0,763,11,1829,1055,197,76,20,5,23,92,4,344,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",437,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-16 19:36:57",1429,1411,10,8,0,477,469,0,8,0,473,4,1561,1084,88,33,18,2,16,95,2,213,6
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",441,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:37:36",1473,1457,10,6,0,681,675,0,6,0,671,10,1457,776,142,58,19,2,17,90,5,334,4
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",436,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 02:20:26",1424,1397,21,6,0,607,601,0,6,0,604,3,1542,935,115,61,17,1,1,36,2,369,2
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",433,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-13 20:31:52",1784,1725,39,20,0,806,782,4,20,0,806,0,1895,1089,211,55,15,4,10,79,3,423,6
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",439,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 02:48:54",1296,1279,2,12,3,661,646,0,12,3,653,8,1409,743,137,46,24,1,20,77,6,337,5
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",438,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 06:44:32",1615,1603,0,9,3,800,788,0,9,3,791,9,1762,962,154,67,13,2,20,76,4,451,4
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",435,"BUCUREŞTI SECTORUL 3",179169,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 01:53:24",1453,1413,31,9,0,650,641,0,9,0,646,2,1553,905,106,54,16,3,25,50,0,391,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",440,"BUCUREŞTI SECTORUL 3",179169,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 11:35:18",1468,1436,16,16,0,679,663,0,16,0,674,5,1588,909,123,46,27,7,26,51,4,389,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",434,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:04:08",1414,1399,8,6,1,505,498,6,0,1,495,10,1554,1049,103,29,13,5,16,64,1,263,1
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",432,"BUCUREŞTI SECTORUL 3",179169,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 19:15:46",1475,1435,32,8,0,667,657,2,8,0,649,18,1575,908,114,53,15,1,10,69,8,376,3
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",753,"BUCUREŞTI SECTORUL 4",179178,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 12:44:22",1566,1502,55,9,0,656,647,0,9,0,638,18,1600,944,129,58,10,4,15,140,4,274,4
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",751,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:44:47",1081,1070,3,7,1,513,505,0,7,1,501,12,1200,687,112,53,24,3,6,104,3,193,3
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",750,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:34:44",898,889,2,7,0,433,426,0,7,0,424,9,994,561,92,30,9,3,10,77,2,201,0
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",754,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:59:13",1131,1117,6,8,0,501,493,0,8,0,491,10,1200,699,96,57,28,5,13,83,4,205,0
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",752,"BUCUREŞTI SECTORUL 4",179178,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 03:21:24",1031,1016,0,14,1,437,423,0,13,1,435,2,1099,662,85,30,17,2,16,87,1,195,2
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",686,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 04:39:52",1450,1229,213,8,0,662,654,0,8,0,656,6,1400,738,115,47,19,3,16,63,4,383,6
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",685,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:05:59",1303,1285,9,9,0,602,593,0,9,0,595,7,1405,803,115,45,18,5,14,57,2,334,5
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",688,"BUCUREŞTI SECTORUL 4",179178,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-12 12:13:42",988,959,19,10,0,538,528,0,10,0,538,0,1100,562,109,33,7,1,6,62,0,319,1
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",684,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:54:38",1173,1157,6,9,1,560,550,0,9,1,556,4,1300,740,115,41,26,2,5,42,2,321,2
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",687,"BUCUREŞTI SECTORUL 4",179178,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 15:45:05",1191,1173,6,12,0,623,611,0,12,0,616,6,1300,677,93,52,14,0,11,56,3,384,3
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",691,"BUCUREŞTI SECTORUL 4",179178,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 17:30:48",996,983,7,6,0,505,499,0,6,0,499,6,1100,595,101,38,17,2,5,68,2,265,1
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",690,"BUCUREŞTI SECTORUL 4",179178,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 12:54:23",1472,1426,38,8,0,712,704,0,8,0,707,5,1600,888,125,60,17,1,9,48,3,439,5
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",692,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:00:12",906,890,6,10,0,466,456,0,10,0,458,8,1000,534,113,25,11,2,10,49,3,245,0
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",689,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 05:03:15",1204,1111,9,84,0,561,549,0,12,0,547,11,1200,641,104,36,23,4,8,78,1,288,5
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",845,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 06:31:55",1447,1434,3,9,1,639,629,0,9,1,633,6,1600,961,144,37,32,3,8,186,6,216,1
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",847,"BUCUREŞTI SECTORUL 4",179178,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 18:19:11",1422,1412,4,5,1,559,553,0,5,1,553,6,1501,942,138,20,18,7,19,141,2,204,4
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",846,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 13:08:15",1774,1764,1,9,0,732,723,0,9,0,719,13,1898,1166,158,50,23,3,15,205,3,256,6
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",848,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 03:37:56",1674,1666,3,5,0,652,647,0,5,0,637,15,1800,1148,155,45,27,1,16,205,1,186,1
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",918,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 09:56:53",1719,1716,1,2,0,620,618,0,2,0,608,12,1800,1180,94,18,24,1,18,336,3,113,1
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",917,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 07:27:54",1623,1619,0,3,1,594,590,0,3,1,570,24,1800,1206,64,17,20,2,21,361,2,82,1
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",913,"BUCUREŞTI SECTORUL 5",179187,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-14 10:10:02",1962,1948,3,11,0,751,739,1,11,0,726,9,2000,1249,93,23,25,2,17,395,3,167,1
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",916,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 08:52:06",1805,1796,0,7,2,671,662,0,7,2,662,9,1900,1229,90,24,18,2,25,338,1,160,4
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",912,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 20:55:49",1666,1658,3,5,0,553,548,0,5,0,539,14,1800,1247,108,26,26,1,19,253,1,103,2
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",911,"BUCUREŞTI SECTORUL 5",179187,2,PROV,PRCNCT,PCJ,PG_SV,"2024-06-14 13:59:20",1614,1612,1,1,0,528,527,0,1,0,501,22,1800,1277,89,17,25,4,22,260,3,81,0
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",915,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 06:52:03",1749,1740,3,6,0,650,644,0,6,0,637,13,1900,1250,96,25,24,2,32,327,6,123,2
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",914,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-10 10:43:46",1644,1634,2,8,0,695,687,0,8,0,691,4,1800,1105,73,33,3,1,11,366,2,201,1
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",919,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 11:18:54",1653,1653,0,0,0,673,673,0,0,0,669,4,1800,1127,107,32,17,0,12,315,0,180,6
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",282,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,PCJ,PG_SV,"2024-06-11 19:42:53",1614,1601,6,7,0,691,684,0,7,0,684,7,1699,1008,184,48,18,1,20,89,1,321,2
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",283,"BUCUREŞTI SECTORUL 2",179150,3,PROV,PRCNCT,PCJ,PG_SV,"2024-06-15 20:24:25",1722,1708,1,12,1,891,877,1,12,1,886,5,2000,1108,134,60,16,3,15,57,5,595,1
