precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL ROMÂNIA MARE-voturi"
28,MUREŞ,"SALĂ ȘEDINȚĂ-PAROHIA REFORMATĂ NEGRENII DE CÂMPIE",254,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:20:13",107,97,0,10,0,59,49,0,10,0,53,6,110,51,12,3,28,7,2,0,1,0
28,MUREŞ,"SALĂ SPORT SĂRMAŞU",181,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:39",1101,1073,0,22,6,660,632,0,22,6,634,26,1194,534,255,175,143,26,17,6,5,7
28,MUREŞ,"ȘCOALA GENERALĂ DÎMBU",521,"SÂNPETRU DE CÂMPIE",119527,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:51:49",477,454,0,4,19,352,329,0,4,19,318,21,500,151,170,53,0,84,6,0,2,3
28,MUREŞ,"ȘCOALA GENERALA TONCIU",364,FĂRĂGĂU,116723,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:23",729,719,0,4,6,373,364,0,4,5,259,114,790,417,131,26,25,67,4,3,1,2
28,MUREŞ,"ȘCOALA GENERALĂ TUȘINU",524,"SÂNPETRU DE CÂMPIE",119527,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:54",382,357,0,16,9,267,242,0,16,9,228,13,400,158,151,25,18,31,2,0,1,0
28,MUREŞ,"ŞCOALA GEN. NR. 19 BEŞA",20,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:48",843,837,1,5,0,487,482,0,5,0,458,29,998,511,118,43,204,46,24,6,9,8
28,MUREŞ,"ŞCOALA GIMNANZIALĂ ”KISS GERGELY” PĂSĂRENI",478,PĂSĂRENI,118753,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:30",687,670,2,7,8,450,434,1,7,8,411,39,756,306,11,2,393,0,1,0,4,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ",179,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:53",595,576,1,5,13,247,228,1,5,13,224,22,640,393,32,32,133,11,4,3,6,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ADĂMUȘ",218,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:32",665,653,1,5,6,246,234,1,5,6,231,15,727,481,60,23,100,31,5,3,5,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „ADORJANI KAROLY” GLODENI",391,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:49",1005,983,1,3,18,319,297,1,3,18,293,26,1086,767,21,3,265,4,0,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ „ADORJANI KAROLY” GLODENI",392,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:32",1090,974,6,10,100,718,608,0,10,100,693,25,1165,447,16,8,656,7,2,1,3,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEUŞIANU”",86,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:32",1359,1352,1,6,0,630,624,0,6,0,605,25,1450,820,165,122,180,37,80,3,8,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",14,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:37:41",1855,1834,6,13,2,1030,1015,0,13,2,1000,30,2069,1039,265,229,201,100,115,15,67,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",16,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:48:08",1822,1801,6,13,2,1031,1015,1,13,2,1014,17,2010,979,252,172,305,108,98,16,56,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AL.I.CUZA”",15,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 20:38:34",1864,1847,5,6,6,1069,1057,0,6,6,1047,22,2080,1011,243,186,327,86,110,15,70,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",19,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:23",1759,1741,6,8,4,976,964,0,8,4,959,17,1950,967,214,196,258,90,99,11,77,14
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",17,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:22",1739,1731,2,5,1,996,990,0,5,1,963,33,1932,936,311,156,196,111,88,9,81,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ”AL.I.CUZA”",18,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:17",2016,1989,6,16,5,1019,998,0,16,5,978,41,2210,1191,220,205,289,89,103,5,60,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUGUSTIN MAIOR”",107,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:05",1239,1145,85,9,0,536,527,0,9,0,504,32,1260,724,95,106,198,38,58,0,6,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUREL MOSORA”",126,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:54",1346,1334,3,6,3,583,574,0,6,3,557,26,1470,885,149,113,103,40,112,7,17,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”AUREL MOSORA”",127,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:47",1280,1267,8,3,2,546,540,1,3,2,515,31,1420,874,131,103,85,70,101,7,10,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ AVRAM IANCU",140,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:22",861,855,1,5,0,280,275,0,5,0,261,19,954,674,55,71,42,55,23,3,7,5
28,MUREŞ,"ȘCOALA GIMNAZIALĂ AVRAM IANCU",141,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:42",905,894,4,7,0,333,326,0,7,0,321,12,1000,667,71,89,75,44,22,3,14,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BAHNEA",239,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:16",570,564,0,3,3,303,297,0,3,3,256,34,605,300,26,57,136,19,7,5,0,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BAHNEA",238,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:27",994,973,0,6,15,534,513,0,6,15,355,179,1055,521,38,193,44,57,9,3,1,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BĂIŢA",438,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:58",612,588,0,11,13,376,352,0,11,13,355,21,641,265,160,163,0,14,15,1,0,2
28,MUREŞ,"ȘCOALA GIMNAZIALĂ BĂRBOȘI",571,"ZAU DE CÂMPIE",120370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:06",358,341,1,6,10,185,169,0,6,10,178,7,380,195,20,111,2,42,0,0,0,3
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”BELLE JOZSEF”",451,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:45",723,697,1,7,18,454,428,1,7,18,384,70,790,336,14,7,356,4,1,1,1,0
28,MUREŞ,"SCOALA GIMNAZIALĂ BEZID",192,"ORAŞ SÂNGEORGIU DE PĂDURE",119331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:23",520,488,4,9,19,289,259,2,9,19,274,15,557,268,7,2,263,1,1,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ BISTRA-MUREŞULUI",347,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:15",828,803,0,12,13,542,517,0,12,13,520,22,900,358,294,86,6,99,28,1,2,4
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ” BORDI ANDRÁS ”IDRIFAIA",534,SUPLAC,119661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:04:51",503,479,3,4,17,406,382,3,4,17,367,14,550,169,7,6,338,6,8,1,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CĂLIMĂNEŞTI",368,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:05",706,681,0,4,21,334,309,0,4,21,320,14,780,446,10,2,305,3,0,0,0,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CIPĂU",157,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:14",914,898,2,12,2,528,514,0,12,2,481,47,1000,472,151,146,47,104,22,0,4,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CORPUL A NADEŞ",457,NADEŞ,118469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:27",1188,1174,3,11,0,573,562,0,11,0,534,39,1285,712,278,130,49,20,49,0,4,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",59,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:26",1379,1365,0,11,3,757,743,0,11,3,733,24,1540,783,189,173,204,33,66,7,50,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",60,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:20",1343,1307,15,18,3,747,726,0,18,3,718,29,1460,713,125,110,308,40,67,5,53,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/A",61,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:14",952,939,5,7,1,489,480,1,7,1,476,13,1050,561,53,62,258,27,36,6,31,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/B",55,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:44:04",1427,1403,11,12,1,778,765,0,12,1,765,13,1580,802,132,109,342,40,64,9,58,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”DACIA”/B",56,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:09",1394,1371,6,15,2,691,674,0,15,2,668,23,1550,859,136,102,270,47,57,12,37,7
28,MUREŞ,"SCOALA GIMNAZIALĂ DÂMBĂU",222,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:18",855,832,1,2,20,377,355,0,2,20,363,14,940,563,68,34,219,31,7,3,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ DEAJ",452,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:28",1230,1203,1,5,21,585,559,0,5,21,477,108,1346,761,45,26,386,11,0,0,1,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ DEÁK FARKAS",175,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:07",826,782,3,4,37,786,745,0,4,37,744,36,1670,838,15,27,687,4,7,0,3,1
28,MUREŞ,"ȘCOALĂ GIMNAZIALĂ ”DEÁK FARKAS” MIERCUREA NIRAJULUI",176,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:25",845,839,0,2,4,424,418,0,2,4,397,27,935,511,9,15,369,1,1,1,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”DR. NYULAS FERENC ” EREMITU",350,EREMITU,116590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:49",1475,1460,4,2,9,714,703,0,2,9,615,99,1610,888,56,9,529,12,4,1,2,2
28,MUREŞ,"SCOALA GIMNAZIALA DUBISTEA DE PADURE",416,HODAC,117426,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:49:52",384,377,0,4,3,266,259,0,4,3,252,14,433,167,77,62,2,83,18,1,3,6
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN” UNGHENI",201,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:22",942,912,4,18,8,540,514,0,18,8,521,19,1020,480,140,235,37,39,36,9,6,19
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EMIL DRĂGAN”UNGHENI",202,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:07",800,790,0,8,2,433,423,0,8,2,409,24,886,453,76,158,65,41,39,5,6,19
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”EUROPA”",24,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:16:16",1625,1302,128,189,6,862,667,0,189,6,781,81,1470,608,129,142,279,57,111,10,44,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÂNAȚE",251,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:48",310,304,0,6,0,155,149,0,6,0,142,13,340,185,67,19,6,41,3,0,1,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",365,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:01",1002,969,4,9,20,505,475,1,9,20,478,27,1056,551,8,3,461,2,3,0,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",366,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:47",948,924,2,0,22,466,444,0,0,22,433,33,1050,584,4,1,420,6,1,0,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",102,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:59",1338,1318,3,9,8,661,644,0,9,8,634,27,1500,839,184,162,152,38,69,4,7,18
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",103,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:43",1273,1262,1,9,1,605,595,0,9,1,574,31,1400,795,145,116,194,50,45,4,7,13
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”FLOREA BOGDAN”",101,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:31",942,933,0,8,1,457,448,0,8,1,445,12,1050,593,119,80,159,20,54,2,7,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ FOGARASI SAMUEL GĂNEŞTI",379,GĂNEŞTI,116938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:06",782,754,2,0,26,498,471,1,0,26,483,15,830,332,25,25,393,27,12,0,1,0
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”G.COŞBUC”",54,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:37",1476,1452,4,10,10,773,754,0,10,9,745,28,1620,847,104,68,421,41,64,3,41,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”G.COŞBUC”",53,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:57",1354,1333,5,12,4,680,664,0,12,4,650,11,1490,829,103,76,335,31,53,4,41,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ GOGAN",243,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:35",419,403,0,6,10,228,212,0,6,10,214,14,440,209,9,77,111,11,4,1,1,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HĂRĂNGLAB",453,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:43",640,631,0,5,4,340,331,0,5,4,297,43,700,360,31,49,205,2,8,0,0,2
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HODAC",415,HODAC,117426,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:00",1062,1053,0,6,3,662,653,0,6,3,613,49,1170,508,143,280,1,140,20,4,2,23
28,MUREŞ,"ȘCOALA GIMNAZIALĂ HODAC",414,HODAC,117426,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:15",1007,998,0,5,4,588,579,0,5,4,514,74,1090,486,172,240,1,51,14,2,2,32
28,MUREŞ,"ȘCOALA GIMNAZIALĂ IDECIU DE JOS",429,"IDECIU DE JOS",117783,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:06",882,795,4,36,47,622,536,3,36,47,588,34,965,343,126,247,42,68,74,3,4,24
28,MUREŞ,"ŞCOALA GIMNAZIALĂ IERNUT",155,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:57",1215,1205,0,7,3,652,642,0,7,3,621,31,1330,678,218,160,66,107,39,5,14,12
28,MUREŞ,"ŞCOALA GIMNAZIALĂ IERNUT",156,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:27:48",1356,1335,0,12,9,757,736,0,12,9,705,52,1480,723,213,231,69,109,47,6,20,10
28,MUREŞ,"ŞCOALA GIMNAZIALA INV.”STROIESCU IOAN ”CRIŞ",342,DANEŞ,116493,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:19",572,559,2,6,5,219,208,0,6,5,203,16,621,402,74,96,1,11,15,1,3,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”IOAN VLĂDUŢIU” - LUDUȘ",166,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:34",1299,1286,5,7,1,740,732,0,7,1,719,21,1440,700,276,206,103,61,53,6,4,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”IOAN VLĂDUŢIU” - LUDUȘ",167,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:03",1616,1607,1,4,4,874,866,0,4,4,848,26,1800,926,341,232,138,60,57,4,5,11
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”ION DACIAN”",495,SASCHIZ,119206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:00",1385,1367,5,6,7,623,609,1,6,7,553,70,1505,882,140,292,5,82,25,3,3,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ JABENIŢA",531,SOLOVĂSTRU,119590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:43",995,970,4,14,7,591,570,0,14,7,555,36,1078,487,132,229,5,52,124,4,5,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LECHINŢA",159,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:54",710,703,1,4,2,425,418,1,4,2,382,43,780,351,111,101,4,143,15,2,2,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",66,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:53",1255,1243,6,6,0,647,641,0,6,0,626,21,1420,773,115,42,333,63,37,7,21,8
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",68,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:57:40",1390,1365,3,17,5,706,683,1,17,5,690,16,1519,813,92,76,430,26,34,8,22,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",69,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:48",1404,1387,1,11,5,759,743,0,11,5,733,23,1548,792,133,73,402,31,48,10,25,11
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”",67,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:46",1387,1374,3,9,1,807,797,0,9,1,770,37,1530,723,169,115,310,53,52,5,59,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LIVIU REBREANU",75,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:19",1278,1257,5,10,6,729,713,0,10,6,714,15,1420,691,97,80,410,42,45,3,32,5
28,MUREŞ,"ŞCOALA GIMNAZIALĂ LIVIU REBREANU",76,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:21",1306,1291,3,10,2,672,660,0,10,2,641,31,1373,701,119,84,302,59,35,35,4,3
28,MUREŞ,"ŞCOALA GIMNAZIALĂ MĂGHERANI",446,MĂGHERANI,118094,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:20",625,598,1,2,24,327,300,1,2,24,293,34,684,357,11,3,278,0,1,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ MĂRCULENI",281,BERENI,120511,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:57",334,305,1,0,28,195,166,1,0,28,192,3,370,175,0,1,189,1,0,0,0,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ MĂTRICI",354,EREMITU,116590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:51:34",752,747,1,4,0,358,354,0,4,0,323,35,818,460,47,8,262,4,0,0,0,2
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",46,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:33:22",1535,1531,0,4,0,795,791,0,4,0,776,0,1700,924,211,118,235,66,71,6,53,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",45,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:26",1461,1444,7,9,1,816,806,0,9,1,798,18,1600,784,236,124,267,42,63,12,47,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",47,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:34",1409,1396,7,5,1,722,716,0,5,1,705,17,1580,858,185,113,232,51,57,3,48,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",44,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:26:33",1522,1481,23,15,3,851,833,0,15,3,768,21,1660,854,183,85,343,46,59,7,35,10
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIRON NEAGU”",113,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:57",1270,1258,6,6,0,478,470,2,6,0,464,14,1400,922,126,93,61,82,80,7,6,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”MIRON NEAGU”",112,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:37",1303,1291,5,7,0,454,446,1,7,0,429,25,1430,975,109,76,74,63,78,4,9,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NAZNA",504,"SÂNCRAIU DE MUREŞ",114382,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:59",1233,1218,5,10,0,764,753,1,10,0,745,19,1350,586,124,415,24,79,69,7,11,16
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NEAUA",461,NEAUA,118511,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:33",302,290,3,3,6,168,159,0,3,6,146,22,320,148,5,0,137,3,1,0,0,0
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",9,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:33:58",1537,1513,7,5,12,830,813,0,5,12,808,22,1730,900,92,53,558,31,30,7,29,8
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",5,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:24",1667,1634,20,7,6,796,783,0,7,6,769,27,1830,1034,127,83,395,64,48,9,36,7
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",7,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:50:17",1326,1318,1,4,3,633,626,0,4,3,617,16,1480,847,132,84,248,51,47,3,40,12
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",8,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:28",1252,1225,19,5,3,685,677,0,5,3,657,28,1392,707,99,71,367,35,38,6,40,1
28,MUREŞ,"ȘCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",6,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:51:52",1645,1596,34,12,3,756,740,1,12,3,715,40,1760,1004,140,120,227,71,102,7,41,7
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE GHEORGHE”",98,"MUNICIPIUL REGHIN",114809,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:35",1104,1100,0,4,0,647,643,0,4,0,522,125,1210,563,96,209,158,35,9,10,2,3
