county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","MANEA GHEORGHE-voturi","MANEA GHEORGHE-mandate-faza-1","MANEA GHEORGHE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","LIGA PENTRU UNIFICAREA PATRIOȚILOR-voturi","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-1","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-2","CHIHA MARIN-voturi","CHIHA MARIN-mandate-faza-1","CHIHA MARIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CÎRSTEA VIOREL-voturi","CÎRSTEA VIOREL-mandate-faza-1","CÎRSTEA VIOREL-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","POPESCU EUGEN-voturi","POPESCU EUGEN-mandate-faza-1","POPESCU EUGEN-mandate-faza-2","DUMITRESCU GHEORGHE-voturi","DUMITRESCU GHEORGHE-mandate-faza-1","DUMITRESCU GHEORGHE-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","PARTIDUL SATULUI ROMÂNESC-voturi","PARTIDUL SATULUI ROMÂNESC-mandate-faza-1","PARTIDUL SATULUI ROMÂNESC-mandate-faza-2","MINCU GHEORGHE-SORINEL-voturi","MINCU GHEORGHE-SORINEL-mandate-faza-1","MINCU GHEORGHE-SORINEL-mandate-faza-2","GOGORICI CONSTANTIN-voturi","GOGORICI CONSTANTIN-mandate-faza-1","GOGORICI CONSTANTIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","NECULA MARIAN-voturi","NECULA MARIAN-mandate-faza-1","NECULA MARIAN-mandate-faza-2","GHIŢĂ DANIEL-GHEORGHE-voturi","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-1","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-2","IOSIF AUREL-voturi","IOSIF AUREL-mandate-faza-1","IOSIF AUREL-mandate-faza-2","ŢELINOIU IULIAN-voturi","ŢELINOIU IULIAN-mandate-faza-1","ŢELINOIU IULIAN-mandate-faza-2","GROŞANU VALENTIN-voturi","GROŞANU VALENTIN-mandate-faza-1","GROŞANU VALENTIN-mandate-faza-2","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-voturi","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-1","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-2","PARTIDUL UNIUNEA GETO-DACILOR-voturi","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-1","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-2","TROCAN CONSTANTIN-IULIAN-voturi","TROCAN CONSTANTIN-IULIAN-mandate-faza-1","TROCAN CONSTANTIN-IULIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","MOISESCU PAUL-voturi","MOISESCU PAUL-mandate-faza-1","MOISESCU PAUL-mandate-faza-2","STATE DUMITRU-voturi","STATE DUMITRU-mandate-faza-1","STATE DUMITRU-mandate-faza-2","OPRESCU ŞTEFAN-voturi","OPRESCU ŞTEFAN-mandate-faza-1","OPRESCU ŞTEFAN-mandate-faza-2","TICĂ ION-voturi","TICĂ ION-mandate-faza-1","TICĂ ION-mandate-faza-2","FICA ELENA-voturi","FICA ELENA-mandate-faza-1","FICA ELENA-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","COŞA ANCA-MIHAELA-voturi","COŞA ANCA-MIHAELA-mandate-faza-1","COŞA ANCA-MIHAELA-mandate-faza-2","PĂCIOIANU CONSTANTIN-voturi","PĂCIOIANU CONSTANTIN-mandate-faza-1","PĂCIOIANU CONSTANTIN-mandate-faza-2","TACHE IOANA-voturi","TACHE IOANA-mandate-faza-1","TACHE IOANA-mandate-faza-2","MAZILU NICOLAE-voturi","MAZILU NICOLAE-mandate-faza-1","MAZILU NICOLAE-mandate-faza-2","AVRAM BOGDAN-MIHAI-voturi","AVRAM BOGDAN-MIHAI-mandate-faza-1","AVRAM BOGDAN-MIHAI-mandate-faza-2","MITIRIŢĂ ALINA-MARIA-voturi","MITIRIŢĂ ALINA-MARIA-mandate-faza-1","MITIRIŢĂ ALINA-MARIA-mandate-faza-2","SIMION NECULAE-voturi","SIMION NECULAE-mandate-faza-1","SIMION NECULAE-mandate-faza-2","ANGHEL ION-EDUARD-voturi","ANGHEL ION-EDUARD-mandate-faza-1","ANGHEL ION-EDUARD-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","BADEA ADRIAN-voturi","BADEA ADRIAN-mandate-faza-1","BADEA ADRIAN-mandate-faza-2"
3,ARGEŞ,CUCA,16132,1,FINAL,UAT,CL,CL_CE,"2024-06-12 15:19:35",1619,1526,2,82,9,1078,985,2,82,9,1033,45,1805,699,51,72,82,89,469,5,0,444,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DÂMBOVICIOARA,16329,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:11:13",855,750,0,89,16,731,626,0,89,16,705,24,809,80,35,49,56,74,168,2,0,88,1,0,68,0,1,42,0,1,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,89,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DÂRMĂNEŞTI,16365,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:13:44",2836,2817,0,18,1,1658,1639,0,18,1,1608,50,3095,1428,80,112,128,123,885,7,1,238,1,1,0,0,0,0,0,0,0,0,0,159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DAVIDEŞTI,16285,2,FINAL,UAT,CL,CL_CE,"2024-06-12 18:54:12",2131,2092,0,29,10,1648,1609,0,29,10,1570,63,2676,1030,78,109,125,118,965,8,0,296,2,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DOBREŞTI,16427,2,FINAL,UAT,CL,CL_CE,"2024-06-12 20:15:32",1463,1398,1,38,26,1089,1026,0,37,26,1017,51,1544,456,50,71,81,86,385,4,0,142,1,1,112,1,0,56,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DOMNEŞTI,16454,3,FINAL,UAT,CL,CL_CE,"2024-06-14 13:51:49",2625,2526,0,54,45,1926,1827,0,54,45,1866,45,2773,846,93,130,149,169,625,3,1,1083,6,0,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DRĂGANU,16506,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:20:17",1678,1656,1,20,1,1049,1028,0,20,1,1025,24,1837,788,51,71,82,87,679,7,1,72,0,1,207,2,0,32,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,DRAGOSLAVELE,16472,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:04:58",2064,2032,1,26,5,1442,1411,0,26,5,1307,115,2249,827,65,91,104,117,327,2,1,429,3,1,0,0,0,0,0,0,0,0,0,189,1,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,GODENI,16551,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:17:34",2357,2329,1,4,23,1461,1434,0,4,23,1391,70,2552,1091,69,97,111,126,668,5,0,324,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,HÂRSEȘTI,16613,3,FINAL,UAT,CL,CL_CE,"2024-06-12 18:46:10",1748,1687,0,48,13,974,913,0,48,13,931,43,1919,945,46,65,74,84,758,9,0,87,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,HÂRTIEŞTI,16659,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:59:05",1770,1690,0,36,44,1424,1344,0,36,44,1390,34,1917,493,69,97,111,126,1031,8,0,359,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,IZVORU,16739,1,FINAL,UAT,CL,CL_CE,"2024-06-13 13:07:54",1725,1705,0,18,2,1125,1105,0,18,2,1070,55,1882,757,53,74,85,97,296,3,0,512,5,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,LEORDENI,16757,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:35:52",4394,4319,5,46,24,2555,2485,0,46,24,2463,85,4793,2242,123,172,197,164,1259,7,1,587,3,0,485,2,1,0,0,0,0,0,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,LEREŞTI,16908,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:02:49",3630,3554,2,18,56,2317,2243,0,18,56,2275,42,3993,1676,113,159,182,175,1640,9,1,318,1,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"LUNCA CORBULUI",16944,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:29:17",2115,2088,2,20,5,1177,1152,0,20,5,1137,40,2301,1124,56,79,90,103,693,6,1,284,2,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MĂLURENI,17049,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:37:25",3478,3413,1,39,25,2140,2075,1,39,25,2005,129,3783,1649,100,140,160,146,1183,8,0,224,1,0,115,0,1,380,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MĂRĂCINENI,13365,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:01:12",4577,4555,21,1,0,2691,2689,1,1,0,2630,61,5044,2348,131,184,210,175,1730,9,1,270,1,0,449,2,1,0,0,0,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MERIŞANI,17101,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:56:16",3676,3606,2,40,28,2243,2175,0,40,28,2140,103,3991,1748,107,149,171,154,985,6,0,877,5,1,148,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MICEŞTI,17209,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:22:58",3803,3782,6,4,11,2738,2723,0,4,11,2633,102,4165,1430,131,184,210,197,885,4,0,251,1,0,758,3,1,0,0,0,0,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MIHĂEŞTI,17254,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:23:46",4831,4792,3,32,4,3029,2991,2,32,4,2826,203,5297,2268,141,197,226,181,1402,7,1,758,4,1,238,1,1,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MIOARELE,17334,2,FINAL,UAT,CL,CL_CE,"2024-06-13 16:53:36",1267,1250,0,7,10,888,871,0,7,10,867,21,1386,498,43,60,69,93,302,3,0,332,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MIROŞI,17398,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:52:54",1795,1764,0,5,26,1057,1026,0,5,26,1010,47,1953,896,50,70,80,85,632,7,1,89,1,0,102,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MORĂREŞTI,17423,3,FINAL,UAT,CL,CL_CE,"2024-06-12 19:43:09",1400,1367,2,27,4,1020,989,0,27,4,972,44,1540,524,48,68,77,88,522,5,1,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,MOŞOAIA,17496,1,FINAL,UAT,CL,CL_CE,"2024-06-11 15:39:01",6323,6278,8,35,2,3462,3425,0,35,2,3377,85,6897,3429,168,236,270,225,711,3,0,1435,6,0,367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
