precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",37,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:37:52",1391,1375,6,10,0,583,573,0,10,0,561,22,1400,817,5,13,31,20,38,29,280,131,8,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",38,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:23",1429,1416,1,12,0,625,613,0,12,0,612,13,1500,875,6,9,33,22,54,24,254,195,4,4,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",39,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:25:19",1165,1155,4,5,1,472,466,0,5,1,439,33,1200,728,5,8,23,9,32,20,186,136,9,3,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",42,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:13",963,948,13,1,1,443,438,3,1,1,430,13,1000,557,2,6,23,9,31,22,195,131,3,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",44,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:24",1169,1151,11,6,1,561,553,1,6,1,552,9,1200,639,3,10,19,21,39,35,247,170,4,3,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",43,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:46",1069,1053,2,14,0,441,427,0,14,0,426,15,1100,659,3,4,16,17,49,18,173,133,4,4,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",45,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:28:32",1272,1251,14,7,0,519,512,0,7,0,516,3,1300,781,3,3,13,15,46,22,246,158,5,0,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",59,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:49",1603,1578,17,8,0,734,725,1,8,0,717,17,1700,966,5,11,29,34,55,28,329,209,8,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",60,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:47:34",1504,1496,0,8,0,552,544,0,8,0,528,24,1600,1048,6,14,15,39,70,19,164,183,4,5,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",58,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:01:54",1781,1746,17,17,1,733,716,0,16,1,712,21,1800,1067,0,10,22,25,66,34,318,222,4,3,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",28,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:22",1419,1404,11,4,0,591,587,0,4,0,577,14,1500,909,11,12,24,20,47,33,248,167,4,6,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",27,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:42",1288,1279,5,4,0,625,619,2,4,0,605,20,1400,775,16,18,20,20,54,17,241,202,7,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",202,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:07",1469,1450,10,9,0,673,663,1,9,0,656,17,1500,827,6,9,33,18,65,22,261,225,4,5,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",201,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:47",1606,1599,0,7,0,652,645,0,7,0,629,23,1700,1048,9,13,26,30,75,19,211,217,12,8,9
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",205,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:07",1269,1257,3,9,0,358,349,0,9,0,338,20,1300,942,2,13,16,22,45,4,108,121,1,4,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",206,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:03",971,962,4,5,0,337,332,0,5,0,328,8,1000,663,3,6,23,14,35,10,126,103,2,2,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",104,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:32",1303,1294,6,3,0,542,538,1,3,0,527,15,1300,758,5,5,20,19,48,15,211,179,10,2,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",217,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:16:42",1450,1437,3,10,0,561,551,0,10,0,528,33,1500,939,11,15,24,36,86,17,98,226,6,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",105,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:46",1213,1205,0,8,0,506,498,0,8,0,487,19,1300,794,2,10,19,20,46,18,178,181,6,2,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",103,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:10",1364,1355,3,6,0,532,526,0,6,0,505,27,1400,868,7,9,37,18,68,21,163,167,6,4,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",166,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:51",1264,1247,5,12,0,504,492,0,12,0,491,13,1300,796,7,6,15,8,52,23,203,169,2,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",168,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:10",1361,1350,4,7,0,604,597,0,7,0,584,20,1400,796,9,18,27,20,70,23,194,207,2,4,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",169,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:48",1048,1038,3,7,0,415,408,0,7,0,402,13,1100,685,4,9,14,19,46,14,155,126,4,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",167,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:41:56",1448,1429,4,15,0,610,595,0,15,0,597,13,1500,890,4,13,22,28,60,17,246,186,9,5,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",36,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:23",1191,1179,6,6,0,552,546,0,6,0,544,8,1200,648,7,18,15,20,49,18,248,157,5,2,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",31,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:03",719,709,3,7,0,317,309,1,7,0,308,9,1200,883,4,3,10,14,29,7,129,105,0,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",30,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:58:47",1238,1220,6,12,0,527,515,0,12,0,504,16,1300,773,7,15,23,20,49,27,205,143,5,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",32,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:33",861,843,10,8,0,345,337,0,8,0,334,11,900,555,3,6,13,20,27,21,134,98,3,3,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",34,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:42:39",1014,995,2,17,0,432,415,0,17,0,427,5,1100,668,1,5,22,14,24,24,178,142,8,2,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",29,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:43",1162,1153,3,6,0,485,478,1,6,0,477,8,1200,715,5,7,21,10,38,21,214,144,5,2,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",35,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:55",1166,1124,29,13,0,511,498,0,13,0,507,4,1200,689,4,8,17,15,48,12,220,175,4,1,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",33,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:12:05",1221,1208,6,7,0,488,481,0,7,0,474,14,1300,812,3,7,12,17,34,20,202,169,3,2,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",26,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:46",1224,1213,1,10,0,547,537,0,10,0,530,17,1300,753,5,12,24,3,44,16,220,193,6,4,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",25,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:27",1237,1226,4,6,1,540,534,0,5,1,526,14,1304,764,2,18,23,15,60,11,233,158,1,0,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",133,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:06:19",1474,1443,0,31,0,644,613,0,31,0,589,55,1500,856,3,7,20,21,52,25,257,185,4,6,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",137,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:03:09",1523,1507,6,10,0,652,641,1,10,0,632,20,1600,948,3,10,26,15,57,30,272,211,3,1,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",136,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:56",1576,1554,7,15,0,731,715,1,15,0,707,24,1600,869,5,11,18,27,49,23,269,282,9,7,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",134,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 11:57:55",1474,1444,21,9,0,648,639,0,9,0,627,21,1500,852,5,16,34,26,45,15,266,197,14,1,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",135,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:31",1825,1790,18,17,0,882,865,0,17,0,854,28,1800,918,4,18,18,22,65,38,390,281,8,0,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",86,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:36:58",1523,1514,4,5,0,630,625,0,5,0,605,19,1600,970,2,9,26,31,35,16,232,237,6,3,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",88,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:48",1538,1528,1,9,0,584,575,0,9,0,577,7,1600,1016,5,8,15,36,47,12,263,180,9,2,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",87,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:04:33",1541,1530,5,6,0,631,625,0,6,0,616,15,1600,969,2,7,34,30,66,14,242,206,2,6,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",85,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:48",1566,1560,2,4,0,628,624,0,4,0,618,10,1600,972,5,13,26,23,64,22,201,236,6,8,14
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",83,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:09",1173,1160,9,4,0,501,497,0,4,0,490,11,1200,699,4,11,26,19,55,10,191,158,5,7,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",84,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:47",1150,1146,0,4,0,449,445,0,4,0,440,9,1200,751,5,3,14,14,52,20,172,135,6,7,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",102,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:59:16",1130,1121,1,8,0,499,490,1,8,0,486,13,1200,701,1,7,21,11,34,26,223,152,5,1,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",101,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:35",1300,1289,7,4,0,495,489,2,4,0,478,17,1300,805,1,12,22,19,40,17,196,154,2,7,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.3",209,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:46",1410,1400,0,10,0,567,557,0,10,0,548,19,1500,933,39,18,23,30,45,17,104,260,6,2,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",115,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:15",1735,1706,13,16,0,833,817,0,16,0,805,28,1800,967,4,11,26,22,65,36,335,284,6,7,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",119,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:49",1224,1208,3,12,1,576,563,0,12,1,558,18,1300,724,3,14,16,21,43,19,210,223,2,2,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",116,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:39",1225,1209,4,11,1,631,618,1,11,1,620,11,1300,669,3,7,21,21,67,27,191,266,6,5,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",118,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:23",1638,1623,1,14,0,803,789,0,14,0,763,40,1700,897,4,14,36,21,58,29,256,329,4,6,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",117,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:27:39",1351,1332,2,17,0,661,644,0,17,0,631,30,1400,739,4,10,25,22,62,34,185,273,7,5,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",157,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1542,1476,53,13,0,704,691,0,13,0,682,22,1900,1196,5,5,37,24,53,21,203,318,8,7,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",158,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 15:26:43",1400,1383,0,17,0,649,632,0,17,0,637,12,1500,851,1,7,20,22,57,19,247,252,5,3,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.4",214,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:55",965,944,9,11,1,432,420,0,11,1,402,30,1000,568,10,15,23,22,49,15,103,156,0,7,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",91,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:27:40",1188,1167,7,14,0,523,507,2,14,0,511,12,1200,677,4,10,29,21,50,18,178,179,6,4,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",92,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:09",1395,1384,3,8,0,504,496,0,8,0,493,11,1400,896,6,10,19,24,67,10,187,151,7,3,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",89,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:23",1026,1013,2,11,0,390,379,0,11,0,344,46,1100,710,1,7,16,16,33,15,110,130,10,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",90,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:01:48",1166,1154,6,5,1,530,524,0,5,1,518,12,1200,670,2,10,19,30,47,20,211,161,6,4,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",199,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:14",1606,1596,2,8,0,625,617,0,8,0,606,19,1700,1075,5,7,32,17,71,27,219,214,3,6,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",198,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:07",1563,1546,5,11,1,563,550,1,11,1,548,15,1600,1037,5,9,25,32,66,16,213,161,3,10,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",171,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:58",1331,1319,3,9,0,523,514,0,9,0,508,15,1400,877,3,8,15,30,62,19,189,163,5,5,9
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",170,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:18",1654,1574,74,6,0,709,703,0,6,0,694,15,1600,891,2,6,16,30,50,24,303,246,7,8,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",172,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:28",1300,1289,3,8,0,593,585,0,8,0,567,26,1400,807,3,8,23,14,47,26,210,222,4,5,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",174,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:27:17",1027,1016,4,7,0,451,444,0,7,0,444,7,1100,649,2,4,14,17,41,18,185,147,8,3,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",175,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:40",1117,1095,6,16,0,463,447,0,16,0,460,3,6000,5537,3,4,18,18,47,11,159,186,2,7,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",173,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:34:15",1284,1261,12,11,0,495,490,0,5,0,472,23,1300,805,4,1,10,28,45,25,179,158,7,7,8
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",16,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:19:16",1024,1016,1,7,0,404,397,0,7,0,391,13,1300,896,2,6,16,15,33,20,148,135,3,5,8
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",15,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:46",1031,1019,7,5,0,421,416,0,5,0,409,12,1102,681,6,7,12,27,48,14,154,128,2,2,9
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA”TIMIȘOARA",17,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:04",1587,1578,1,8,0,659,651,0,8,0,635,24,1700,1041,4,15,12,22,90,18,228,220,7,9,10
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ OTELEC",502,OTELEC,159525,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:27",680,664,1,11,4,309,294,0,11,4,297,12,700,391,1,3,149,7,14,0,28,84,2,5,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ PETROASA MARE",613,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:07",873,867,1,4,1,375,370,0,4,1,348,27,900,525,9,8,13,34,63,3,69,139,1,4,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ PIŞCHIA",519,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:41",1186,1140,4,21,21,749,705,2,21,21,691,58,1200,451,1,23,14,28,45,9,62,501,5,3,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RĂCHITA",386,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:09",904,893,1,2,8,573,563,0,2,8,520,53,1200,627,3,15,27,39,87,1,42,297,2,2,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RACOVIŢA",523,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:46",687,598,2,55,32,537,450,0,55,32,503,34,800,263,4,6,8,8,30,2,123,312,0,6,4
37,TIMIŞ,"ŞCOALA GIMNAZIALA REMETEA MARE",529,"REMETEA MARE",158396,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:28:48",1684,1632,11,35,6,1073,1032,0,35,6,997,76,1700,627,17,50,26,74,128,21,244,397,10,16,14
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:30",942,823,3,97,19,680,564,0,97,19,653,27,900,220,3,12,6,23,63,9,76,440,8,6,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ SÂNANDREI",552,SÂNANDREI,158653,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:30",1422,1421,0,1,0,630,629,0,1,0,591,39,1500,870,0,11,19,16,119,17,134,260,3,5,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNANDREI",553,SÂNANDREI,158653,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:25",1321,1315,2,4,0,710,706,0,4,0,682,28,1400,690,5,25,24,31,143,14,189,231,5,5,10
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",570,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:53:34",963,941,2,4,16,568,548,0,4,16,531,37,1000,432,6,34,5,31,98,3,89,229,26,5,5
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",569,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:29",1155,1134,0,12,9,625,604,0,12,9,598,27,1200,575,3,30,10,22,123,4,88,272,40,4,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN",557,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:03",1882,1870,1,7,4,1081,1069,1,7,4,1045,36,1900,819,7,8,36,41,83,13,225,594,10,16,12
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",541,SATCHINEZ,158528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:15:11",1474,1468,0,3,3,823,817,0,3,3,741,82,1502,679,13,25,18,36,114,2,147,373,4,8,1
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",540,SATCHINEZ,158528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:57",1142,1125,3,6,8,627,612,1,6,8,580,47,1200,573,7,26,13,63,65,0,104,288,1,9,4
