precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
13,CLUJ,"ŞCOALA GENERALĂ",553,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:39:20",72,64,0,8,0,39,31,0,8,0,36,3,70,31,0,15,4,13,0,4,0,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",584,"PETREŞTII DE JOS",58918,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:09",134,94,0,40,0,103,63,0,40,0,99,4,146,43,1,38,22,26,2,10,0,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",544,MICA,55160,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:00",887,871,0,6,10,524,508,0,6,10,467,41,977,469,99,58,57,180,9,55,2,6,1,0
13,CLUJ,"SCOALA GENERALA AGHIRESU",291,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:58",1030,1009,0,2,19,371,353,0,2,16,334,37,1131,760,33,85,40,139,14,13,4,0,3,3
13,CLUJ,"SCOALA GENERALA AGHIRESU-FABRICI",293,AGHIREŞU,55473,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 11:16:43",1387,1377,0,4,6,632,622,0,4,6,590,42,1516,884,74,235,35,195,28,19,1,0,3,0
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ",215,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:56:37",1461,1454,1,6,0,623,617,0,6,0,609,14,1650,1027,37,165,72,172,22,110,7,14,8,2
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ",214,"MUNICIPIUL DEJ",55008,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:06:49",1310,1303,1,6,0,566,560,0,6,0,544,22,1431,865,44,155,64,182,17,67,5,5,3,2
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ - CORP B",224,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:50:59",1321,1318,1,2,0,541,539,0,2,0,537,4,1459,918,59,120,58,166,19,85,5,18,6,1
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ - CORP B",223,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:41",1296,1285,1,9,1,505,495,0,9,1,487,18,1413,908,52,102,72,141,9,80,13,10,5,3
13,CLUJ,"ŞCOALA GENERALĂ BĂIŞOARA",332,BĂIŞOARA,55918,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:44",811,772,0,26,13,571,532,0,26,13,544,27,881,310,2,211,91,116,28,83,4,4,3,2
13,CLUJ,"SCOALA GENERALA BOBÎLNA",344,BOBÂLNA,56096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:54",357,257,0,97,3,296,196,0,97,3,275,21,324,28,6,47,21,186,3,3,6,1,2,0
13,CLUJ,"SCOALA GENERALĂ CĂIANU VAMĂ",364,CĂIANU,56354,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:34",338,326,0,6,6,219,207,0,6,6,214,5,362,143,10,66,13,112,5,5,1,0,2,0
13,CLUJ,"SCOALA GENERALA CIUMĂFAIA",358,BORŞA,56265,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:42",116,112,0,3,1,78,74,0,3,1,72,6,125,47,1,9,5,55,0,0,0,2,0,0
13,CLUJ,"SCOALA GENERALA INUCU",297,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:41",268,254,0,7,7,194,180,0,7,7,188,6,279,85,161,4,0,14,3,3,0,1,2,0
13,CLUJ,"SCOALĂ GENERALĂ IULIU HAȚIEGANU PANTICEU",573,PANTICEU,58856,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:12:32",536,498,1,21,16,346,309,0,21,16,319,27,554,208,6,50,16,224,9,9,2,2,0,1
13,CLUJ,"SCOALA GENERALA MAIA",346,BOBÂLNA,56096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:50:21",186,171,0,13,2,126,111,0,13,2,122,4,156,30,2,42,11,57,7,1,1,1,0,0
13,CLUJ,"ȘCOALA GENERALĂ MIHĂIEȘTI",631,SÂNPAUL,59586,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:37",211,207,0,3,1,132,128,0,3,1,122,10,229,97,1,51,16,36,3,8,2,2,2,1
13,CLUJ,"SCOALA GENERALA NR.1 DEJ",205,"MUNICIPIUL DEJ",55008,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:50:14",1201,1192,0,7,2,589,580,0,7,2,569,20,1326,737,69,117,70,153,14,111,5,16,11,3
13,CLUJ,"SCOALA GENERALA NR. 5 DEJ",216,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:46:05",1749,1725,9,14,1,817,802,0,14,1,801,16,1918,1101,64,229,80,259,13,108,3,23,17,5
13,CLUJ,"SCOALA GENERALA NR.5 DEJ",217,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:54",1411,1403,2,6,0,589,583,0,6,0,575,14,1593,1004,46,154,71,180,13,75,3,16,14,3
13,CLUJ,"SCOALA GENERALA NR.5 DEJ",218,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:31",1331,1327,1,3,0,645,642,0,3,0,629,16,1464,819,50,165,69,200,14,94,3,20,10,4
13,CLUJ,"SCOALA GENERALA OCNA DEJ",226,"MUNICIPIUL DEJ",55008,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:35:49",1110,1107,0,3,0,555,552,0,3,0,533,22,1218,663,50,141,65,132,28,80,7,22,4,4
13,CLUJ,"SCOALA GENERALA OCNA DEJ",225,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:44",1010,1002,0,7,1,502,494,0,7,1,495,7,1107,605,44,109,73,165,19,60,3,19,2,1
13,CLUJ,"SCOALA GENERALA RAZBUNENI",349,BOBÂLNA,56096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:38",183,170,0,13,0,137,124,0,13,0,131,6,196,59,5,53,9,57,4,2,0,0,1,0
13,CLUJ,"SCOALA GENERALA TICU-COLONIE",300,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:27",226,217,1,8,0,85,77,0,8,0,74,11,241,156,3,40,3,26,0,1,0,0,1,0
13,CLUJ,"SCOALA GENERALA VÎLCELELE",351,BOBÂLNA,56096,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:20:42",78,71,0,6,1,46,39,0,6,1,45,1,83,37,4,9,3,26,1,2,0,0,0,0
13,CLUJ,"ŞCOALA GEN. SĂLIŞCA",397,CÂŢCĂU,57314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:59",499,438,1,35,25,393,333,0,35,25,372,21,515,122,11,29,24,273,2,7,0,24,1,1
13,CLUJ,"SCOALA GIMNAZ. CHIUIESTI",408,CHIUIEŞTI,57083,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:56",1148,1128,1,7,12,734,715,0,7,12,690,44,1283,549,13,198,127,288,10,40,0,6,3,5
13,CLUJ,"SCOALA GIMNAZIALA",419,CIURILA,57225,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:16",280,258,1,20,1,175,154,0,20,1,167,8,283,108,5,50,15,76,5,8,0,1,2,5
13,CLUJ,"SCOALA GIMNAZIALA",416,CIURILA,57225,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:22",250,216,1,28,5,166,132,1,28,5,161,5,245,79,0,75,17,48,3,11,2,1,3,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",261,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:33:50",1030,1018,5,7,0,461,452,2,7,0,451,8,1137,673,42,92,108,114,10,66,8,2,5,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",259,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:42:18",1227,1220,0,7,0,505,498,0,7,0,479,12,1363,858,26,84,144,120,19,73,4,0,7,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",260,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:51:57",948,940,0,7,1,444,436,0,7,1,425,11,1051,573,42,66,90,117,17,71,12,3,6,1
13,CLUJ,"ŞCOALA GIMNAZIALA ”AUREL MUNTEANU” VALEA DRĂGANULUI",595,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:34:08",1277,1264,1,8,4,798,786,0,8,4,763,35,1390,592,10,224,82,380,19,26,4,6,7,5
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",265,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:45",1186,1177,0,8,1,525,516,0,8,1,508,17,1316,791,18,108,123,117,22,102,4,2,8,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",264,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:31",1028,1021,2,4,1,456,451,0,4,1,441,15,1144,688,27,89,94,110,12,87,8,4,5,5
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",263,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:33:39",1071,1064,1,6,0,436,430,0,6,0,417,17,1182,745,33,95,97,76,20,76,9,2,6,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",262,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:30",948,941,1,6,0,424,418,0,6,0,407,17,1036,612,15,90,92,91,14,91,6,2,4,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",196,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:16",1144,1128,3,6,7,517,504,0,6,7,500,17,1261,744,89,91,85,157,16,31,9,2,18,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",194,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:07",1140,1136,0,3,1,494,490,0,3,1,483,11,1256,762,24,108,65,190,9,62,2,3,18,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",195,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:38",1165,1146,1,5,13,500,482,0,5,13,488,12,1270,770,78,95,73,145,22,42,2,2,26,3
13,CLUJ,"SCOALA GIMNAZIALA BATIN",655,UNGURAŞ,59880,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:33",507,479,0,9,19,378,350,0,9,19,343,35,550,172,35,223,14,60,3,6,0,0,0,2
13,CLUJ,"ȘCOALĂ GIMNAZIALĂ CĂIANU",363,CĂIANU,56354,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:33",164,156,0,6,2,113,105,0,6,2,109,4,172,59,8,16,15,62,3,2,0,1,2,0
13,CLUJ,"SCOALA GIMNAZIALA CÎŢCĂU",395,CÂŢCĂU,57314,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:26:11",1219,1141,0,19,59,837,759,0,19,59,807,30,1333,496,5,104,82,569,22,20,1,1,3,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ COJOCNA SALA NR.4",420,COJOCNA,57350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:39:35",1070,1044,1,7,18,686,660,1,7,18,581,105,1174,488,124,204,19,3,4,55,3,20,117,32
13,CLUJ,"ȘCOALA GIMNAZIALĂ COJOCNA SALA NR.7",421,COJOCNA,57350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:18:39",868,847,0,13,8,586,565,0,13,8,501,83,962,376,104,119,37,51,19,145,8,14,2,2
13,CLUJ,"SCOALA GIMNAZIALA CU CLASELE I-IV IARA",495,IARA,58008,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:01",818,803,1,13,1,439,424,1,13,1,398,40,921,483,7,126,28,219,7,4,4,2,0,1
13,CLUJ,"ȘCOALA GIMNAZIALA CU CLASELE I-IV IARA",494,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:03",714,705,0,7,2,386,377,0,7,2,356,30,785,399,11,125,33,150,12,14,4,3,2,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII",602,RIŞCA,59238,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:34:57",734,706,1,21,6,563,536,0,21,6,524,39,810,247,3,256,37,187,6,18,4,3,7,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII ”GELU ROMÂNUL”",438,DĂBÂCA,57546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:40:58",606,504,1,94,7,439,337,1,94,7,409,30,562,123,11,181,21,161,13,12,4,3,2,1
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GEORGE BARIȚIU”",519,JUCU,58259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:18",1049,1032,2,15,0,637,622,0,15,0,618,19,1138,501,21,236,30,121,10,181,4,2,9,4
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",455,FLOREŞTI,57706,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:26:02",1069,1058,7,3,1,512,508,0,3,1,500,7,1191,679,43,89,51,190,16,87,6,0,14,4
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",456,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:53:35",1882,1843,19,20,0,785,764,1,20,0,769,16,2034,1249,84,79,55,286,33,166,3,4,50,9
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",457,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:46:35",1903,1872,15,16,0,790,774,0,16,0,774,16,2075,1285,79,62,64,294,36,182,7,5,36,9
13,CLUJ,"ȘCOALA GIMNAZIALĂ „GHEORGHE ȘINCAI” FLOREȘTI",470,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:02:33",1419,1394,9,16,0,614,598,0,16,0,604,10,1536,922,58,63,56,230,24,122,3,6,33,9
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI-GRĂDINIȚA",465,FLOREŞTI,57706,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:53:05",1286,1269,9,8,0,513,505,0,8,0,503,10,1405,892,36,68,43,178,8,110,3,4,38,15
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI-GRĂDINIȚA",466,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:17:24",1755,1732,4,19,0,758,739,0,19,0,740,18,1931,1173,42,73,42,287,12,204,1,2,70,7
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",278,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:12",1245,1236,3,5,1,543,537,0,5,1,514,29,1391,848,35,94,146,120,21,81,5,1,7,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",281,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:00",1284,1276,2,4,2,510,503,1,4,2,498,12,1425,915,38,105,102,118,14,93,12,4,7,5
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",280,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:07:57",1131,1126,0,5,0,496,491,0,5,0,481,15,1246,750,39,79,107,123,24,84,11,1,12,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",277,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:11",1347,1336,2,9,0,582,573,0,9,0,557,25,1488,906,18,86,156,151,27,91,5,5,13,5
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",279,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:08",1140,1130,1,8,1,471,462,0,8,1,455,16,1268,797,25,93,105,111,19,83,10,2,5,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",275,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:07",1335,1329,2,4,0,562,558,0,4,0,550,12,1486,924,31,83,128,119,21,139,7,5,11,6
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",276,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:57",1286,1277,1,8,0,573,565,0,8,0,558,15,1418,845,31,112,161,106,33,95,6,3,7,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",76,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:37:40",1401,1394,1,6,0,565,558,1,6,0,551,14,1571,1006,91,77,48,172,12,95,3,4,40,9
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",78,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:01",1393,1380,3,9,1,634,624,0,9,1,604,30,1533,899,77,79,54,212,18,108,5,2,44,5
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",77,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:54",1587,1566,14,7,0,678,671,0,7,0,646,32,1744,1066,88,78,49,230,13,123,6,3,53,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",268,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:20",1299,1256,1,3,39,615,573,0,3,39,603,12,1386,771,55,136,96,147,19,131,7,1,9,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",266,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:28:36",1127,1120,1,6,0,534,528,0,6,0,520,14,1257,723,15,101,146,120,11,106,6,3,10,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",267,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:50",960,950,4,6,0,463,457,0,6,0,454,9,1050,587,46,133,80,68,16,87,4,3,11,6
13,CLUJ,"ŞCOALA GIMNAZIALĂ LIA MANOLIU CORNEŞTI",426,CORNEŞTI,57449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:20",176,163,0,3,10,119,106,0,3,10,110,9,191,72,13,15,8,62,8,1,0,1,0,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",200,"MUNICIPIUL CÂMPIA TURZII",55357,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:00:48",1040,1022,2,8,8,482,466,0,8,8,477,5,1145,663,38,125,80,131,19,55,2,3,17,7
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",202,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:15",1314,1310,0,4,0,516,512,0,4,0,501,15,1456,940,34,115,88,171,16,57,4,5,10,1
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",203,"MUNICIPIUL CÂMPIA TURZII",55357,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:46",1075,1071,0,4,0,386,382,0,4,0,373,13,1180,794,28,87,101,98,19,25,3,3,6,3
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",201,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:18:37",1430,1417,2,9,2,606,595,0,9,2,569,37,1512,906,25,142,137,171,29,35,4,1,18,7
13,CLUJ,"SCOALA GIMNAZIALA MUNTELE-RECE",531,MĂGURI-RĂCĂTĂU,58357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:53",444,433,1,9,1,316,306,0,9,1,306,10,483,167,4,113,24,138,10,4,2,5,3,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ NR.1",237,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:56",810,797,0,8,5,348,335,0,8,5,335,13,895,547,58,57,33,105,13,61,0,1,6,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ NR.1",236,"MUNICIPIUL GHERLA",55384,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:06:00",1807,1795,6,4,2,805,799,0,4,2,779,26,2026,1221,161,135,90,231,23,123,3,3,6,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ RUGĂŞEŞTI",389,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:20",878,864,1,12,1,567,554,0,12,1,533,34,958,391,4,157,163,186,9,11,0,1,0,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",250,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:03",1136,1119,6,11,0,542,531,0,11,0,524,18,1263,721,65,91,72,140,22,116,7,1,5,5
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",248,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:46",1067,1059,1,6,1,473,466,0,6,1,458,15,1185,712,64,76,85,91,13,106,11,3,8,1
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",251,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:22:39",1134,1124,0,8,2,498,488,0,8,2,480,18,1256,758,16,74,74,128,31,123,15,1,13,5
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",249,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:43",1465,1458,0,7,0,637,630,0,7,0,627,10,1605,968,94,97,88,144,20,145,17,1,13,8
13,CLUJ,"SCOALA GIMNAZIALA VAIDA CĂMĂRAS",365,CĂIANU,56354,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:25:27",697,683,2,2,10,338,326,0,2,10,321,17,757,419,278,13,4,21,0,4,0,0,1,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ VALEA IERII",664,"VALEA IERII",60026,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:44:00",780,731,2,18,29,613,566,0,18,29,578,24,836,223,10,304,98,92,21,20,2,1,28,2
13,CLUJ,"ȘCOALA GIMNAZIALA VIIȘOARA CORP II",667,VIIŞOARA,60062,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:43",1277,1268,0,0,9,638,629,0,0,9,565,73,1399,761,46,214,42,223,21,7,3,0,4,5
13,CLUJ,"ȘCOALA GIMNAZIALA VIIȘOARA CORP II",666,VIIŞOARA,60062,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:14:36",1391,1375,2,2,12,701,687,0,2,12,659,42,1529,828,34,291,54,213,30,18,5,4,8,2
13,CLUJ,"ŞCOALA GUGA",388,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:12",251,242,0,7,2,176,167,0,7,2,167,9,267,91,2,49,54,60,0,1,0,0,1,0
13,CLUJ,"ŞCOALA HODIŞU",591,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:11",267,262,0,5,0,137,132,0,5,0,127,10,294,157,2,49,14,46,7,6,1,1,0,1
13,CLUJ,"ŞCOALA ”HOREA”",141,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:16",1432,1394,15,15,8,578,554,1,15,8,560,18,1556,978,87,84,38,152,21,102,7,7,58,4
13,CLUJ,"ŞCOALA ”HOREA” (FOSTĂ NR.27)",163,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:36:00",1481,1461,14,6,0,753,747,0,6,0,740,13,1627,874,186,78,57,189,14,136,11,8,50,11
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",30,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:12:03",1346,1191,130,14,11,553,528,0,14,11,539,14,1445,892,62,62,48,175,15,103,11,3,52,8
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",28,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:41:39",2038,1908,111,19,0,991,971,1,19,0,977,14,2217,1226,58,100,62,321,25,271,6,7,116,11
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",31,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:55:59",1141,1108,23,10,0,506,496,0,10,0,495,11,1252,746,70,81,29,129,14,115,3,7,44,3
