precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FLUTUR GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞOLDAN GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","BĂLAN SILVESTRU-RĂDĂUŢI-PARTIDUL S.O.S. ROMÂNIA-voturi","UNGUREANU EMANUEL-DUMITRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","SAVA PAULA-PARTIDUL PATRIOȚILOR-voturi"
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL PLĂVĂLARI",498,UDEŞTI,150588,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:02",927,921,2,4,0,406,402,0,4,0,336,60,1015,619,85,183,41,17,10
35,SUCEAVA,"GRADINITA CU PROGRAM NORMAL PODENI",245,BUNEŞTI,147465,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:12",510,505,0,5,0,243,238,0,5,0,230,13,560,317,78,123,7,19,3
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL RAŞCA",406,MOLDOVIŢA,149539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:39",689,679,0,7,3,427,417,0,7,3,415,12,746,319,259,131,11,14,0
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL RUSCA, SAT RUSCA, NR. 59A",285,DORNA-ARINI,148131,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:43",643,639,0,1,3,438,434,0,1,3,425,13,800,362,313,82,14,12,4
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL STULPICANI",471,STULPICANI,150356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:32",1073,1070,1,1,1,624,622,0,1,1,589,35,1180,556,470,93,15,6,5
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM NORMAL ”VOINICEL” DEIA",329,FRUMOSU,148729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:11",619,593,0,4,22,446,420,0,4,22,435,11,700,254,274,139,10,9,3
35,SUCEAVA,"GRADINITA CU PROGRAM NORMAL VORONET",164,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:54",702,693,0,9,0,387,378,0,9,0,343,24,832,465,215,75,20,25,8
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”CĂSUȚA PITICILOR”- CORP B",163,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:30",1057,1045,0,12,0,476,464,0,12,0,450,26,1164,673,169,192,50,33,6
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",92,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:55",995,987,0,5,3,398,390,0,5,3,392,6,1200,802,69,243,29,43,8
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",93,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:51",1022,1017,0,5,0,420,415,0,5,0,401,19,1200,780,78,240,25,49,9
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",94,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:02:26",899,885,3,5,6,405,394,0,5,6,392,13,1000,595,89,216,24,47,16
35,SUCEAVA,"GRADINIŢA CU PROGRAM PRELUNGIT NR.1 ”GULIVER”",24,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:49",1199,1188,2,9,0,549,540,0,9,0,528,21,1300,751,206,204,20,84,14
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.3 ”SCUFIȚA ROȘIE”",124,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:44",1057,1044,0,7,6,552,539,0,7,6,524,28,1200,648,215,232,18,39,20
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.7 ”ABC ”",19,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:15:17",1496,1487,0,9,0,568,559,0,9,0,551,17,1600,1032,214,237,13,63,24
35,SUCEAVA,"GRADINITA CU PROGRAM PRELUNGIT PINOCHIO",114,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:24",1737,1712,9,15,1,742,726,0,15,1,711,31,2000,1258,313,296,52,37,13
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT, SAT MOARA NICA, COMUNA MOARA , JUDEȚUL SUCEAVA",395,MOARA,149414,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:06",1783,1749,5,1,28,988,959,0,1,28,941,47,1800,812,557,233,47,84,20
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 1 STRAJA",463,STRAJA,150294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:21",1284,1259,0,3,22,745,720,0,3,22,715,30,1400,655,260,405,27,13,10
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 2 STRAJA",466,STRAJA,150294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:27",996,986,0,8,2,557,547,0,8,2,542,15,1135,578,147,346,33,8,8
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 3 STRAJA",464,STRAJA,150294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:17",1128,1099,0,9,20,661,632,0,9,20,644,17,1200,539,223,377,19,14,11
35,SUCEAVA,"GRĂDINIȚA MIRONU",516,"VALEA MOLDOVEI",150891,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:10:27",1763,1729,1,15,18,1171,1138,0,15,18,948,223,1896,699,173,678,57,26,14
35,SUCEAVA,"GRĂDINIŢA NOUĂ BIVOLĂRIE",200,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:16",909,909,0,0,0,374,374,0,0,0,366,8,1102,728,246,82,17,11,10
35,SUCEAVA,"GRĂDINIŢA NR. 4 „VALEA SEACĂ”",77,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:07",1267,1265,1,0,1,687,686,0,0,1,662,25,1400,713,361,155,35,100,11
35,SUCEAVA,"GRĂDINIŢA ”POD DABÎCA”",536,"VICOVU DE JOS",151077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:45",1074,1069,0,2,3,536,531,0,2,3,513,23,1180,644,125,330,30,19,9
35,SUCEAVA,"HOTEL BRADUL",118,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:53",801,787,4,10,0,401,391,0,10,0,395,6,900,499,146,172,19,37,21
35,SUCEAVA,"LICEUL CU PROGRAM SPORTIV SALA A",25,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:05",1456,1452,0,4,0,618,614,0,4,0,593,25,1600,982,203,248,27,94,21
35,SUCEAVA,"LICEUL CU PROGRAM SPORTIV SALA B",26,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:25",1678,1669,0,9,0,693,684,0,9,0,680,13,1800,1107,244,278,35,98,25
35,SUCEAVA,"LICEUL TEHHNOLOGIC ”ION NISTOR” VICOVU DE SUS-CORPUL 4",194,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:07",1091,1091,0,0,0,477,477,0,0,0,467,10,1200,723,292,141,17,12,5
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",138,"ORAŞ CAJVANA",147633,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:42",1972,1962,0,2,8,835,825,0,2,8,826,9,2400,1565,103,674,18,20,11
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",139,"ORAŞ CAJVANA",147633,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:10",1827,1821,0,0,6,724,718,0,0,6,705,19,1600,876,106,545,18,26,10
35,SUCEAVA,"LICEUL TEHNOLOGIC LIVIU SUHAR IACOBENI CORP A STR. MINELOR NR 17 COMUNA IACOBENI JUDETUL SUCEAVA",362,IACOBENI,149138,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:54",554,536,0,5,13,338,320,0,5,13,328,10,590,252,105,187,9,11,16
35,SUCEAVA,"LICEUL TEHNOLOGIC MIHAI EMINESCU DUMBRAVENI",297,DUMBRĂVENI,148426,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:49",1883,1872,0,3,8,890,879,0,3,8,859,31,2002,1112,165,573,45,46,30
35,SUCEAVA,"LICEUL TEHNOLOGIC ”NICANOR MOROȘAN” PÎRTEȘTII DE JOS",424,"PÂRTEŞTII DE JOS",149780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:38:33",1620,1575,1,11,33,926,882,0,11,33,869,57,1700,774,407,279,33,69,81
35,SUCEAVA,"LICEUL TEHNOLOGIC ”NICOLAI NANU” BROŞTENI",131,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:59:30",1402,1389,1,9,3,629,616,1,9,3,595,34,1500,871,269,265,19,25,17
35,SUCEAVA,"LICEUL TEHNOLOGIC NR. 1",67,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:45",850,841,1,7,1,350,342,0,7,1,334,16,1100,750,166,102,8,46,12
35,SUCEAVA,"LICEUL TEHNOLOGIC ”OLTEA DOAMNA”",141,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:42",1181,1169,2,9,1,570,560,0,9,1,546,24,1313,743,222,276,26,16,6
35,SUCEAVA,"LICEUL TEHNOLOGIC ”OLTEA DOAMNA” ȘCOALA PRIMARĂ - CORP C",142,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:29",1002,992,0,7,3,516,506,0,7,3,499,17,1134,618,186,265,17,23,8
35,SUCEAVA,"LICEUL TEHNOLOGIC TOMŞA VODĂ SOLCA",191,"ORAŞ SOLCA",146708,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:10",1058,1044,0,9,5,551,537,0,9,5,522,29,1200,649,122,327,31,40,2
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",379,MARGINEA,149290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:34",1739,1732,1,0,6,828,821,1,0,6,769,59,1904,1076,444,209,53,41,22
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",378,MARGINEA,149290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:22",1692,1689,0,0,3,807,804,0,0,3,720,87,1900,1093,382,225,62,36,15
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",377,MARGINEA,149290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:41",1697,1690,0,1,6,738,731,0,1,6,673,65,1900,1162,342,215,42,49,25
35,SUCEAVA,"LOCALUL FOSTEI ŞCOLI HREAŢCA (IMOBIL PROPRIETATEA SOCIETĂŢII COOPERATIVE ”VULTURUL PLEŞUV” VULTUREŞTI)",544,VULTUREŞTI,151157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:50",343,331,0,9,3,218,206,0,9,3,212,6,400,182,54,141,14,1,2
35,SUCEAVA,"LOCALUL FOSTEI ŞCOLI JACOTA",545,VULTUREŞTI,151157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:03",138,124,0,12,2,94,80,0,12,2,88,6,150,56,23,62,2,0,1
35,SUCEAVA,PRIMARIA,221,BILCA,147036,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:26",1191,1172,0,2,17,563,544,0,2,17,522,41,1280,717,341,125,40,10,6
35,SUCEAVA,"PRIMĂRIA BROŞTENI",130,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:15",812,803,2,6,1,475,468,0,6,1,457,18,900,425,188,219,14,19,17
35,SUCEAVA,"PRIMĂRIA BURDUJENI",60,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:23",1349,1335,0,13,1,606,592,0,13,1,583,23,1500,894,255,165,66,65,32
35,SUCEAVA,"PRIMĂRIA COM MOLDOVA SULIȚA",401,MOLDOVA-SULIŢA,149502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:40",1017,990,0,0,27,590,563,0,0,27,558,32,1123,533,325,204,17,8,4
35,SUCEAVA,"PRIMARIA COMUNEI CIPRIAN PORUMBESCU",259,"CIPRIAN PORUMBESCU",151567,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:56:08",1749,1747,0,2,0,756,754,0,2,0,718,38,1921,1165,55,611,27,15,10
35,SUCEAVA,"PRIMĂRIA COMUNEI CRUCEA SALĂ FESTIVITĂȚI",272,CRUCEA,147884,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:57",1180,1172,0,2,6,643,635,0,2,6,589,46,1292,657,111,378,35,25,40
35,SUCEAVA,"PRIMĂRIA COMUNEI DORNA CANDRENILOR",286,"DORNA CANDRENILOR",148202,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:17:49",1708,1684,0,9,15,1076,1052,0,9,15,1057,19,1927,851,244,686,66,39,22
35,SUCEAVA,"PRIMĂRIA COMUNEI DORNEȘTI",289,DORNEŞTI,148293,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:12:32",1817,1788,0,7,22,932,903,0,7,22,870,62,1950,1018,322,331,143,62,12
35,SUCEAVA,"PRIMARIA COMUNEI DRĂGOIEŞTI",291,DRĂGOIEŞTI,148328,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:36",289,274,0,11,4,289,274,0,11,4,266,23,500,211,82,134,17,27,6
35,SUCEAVA,"PRIMĂRIA COMUNEI DRĂGUŞENI",294,DRĂGUŞENI,148382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:00:25",1811,1735,2,7,67,935,861,0,7,67,737,38,1976,1201,190,479,36,22,10
35,SUCEAVA,"PRIMĂRIA COMUNEI HORODNICENI",356,HORODNICENI,149049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:07",867,838,0,7,22,529,500,0,7,22,510,19,957,428,321,108,22,17,42
35,SUCEAVA,"PRIMĂRIA COMUNEI STRAJA",465,STRAJA,150294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:57",1163,1135,0,11,17,674,646,0,11,17,652,22,1300,626,206,412,12,12,10
35,SUCEAVA,"PRIMĂRIA COMUNEI UDEŞTI",495,UDEŞTI,150588,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:37",1973,1965,1,4,3,976,969,0,4,3,924,52,2169,1193,376,368,50,83,47
35,SUCEAVA,"PRIMĂRIA COMUNEI VOLOVĂŢ",541,VOLOVĂŢ,151120,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:21",941,938,0,0,3,439,436,0,0,3,410,29,1000,561,122,233,25,20,10
35,SUCEAVA,"PRIMĂRIA DOLHEŞTI",280,DOLHEŞTI,148097,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:17",1385,1342,2,8,33,785,743,1,8,33,728,57,1468,683,87,584,31,17,9
35,SUCEAVA,"PRIMARIA ILISESTI",366,ILIŞEŞTI,147660,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:28:15",2016,1984,2,6,24,1096,1066,0,6,24,1054,42,2800,1704,442,496,50,49,17
35,SUCEAVA,"PRIMARIA IZVOARELE SUCEVEI",373,"IZVOARELE SUCEVEI",149183,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:17",414,401,0,2,11,414,401,0,2,11,396,18,780,366,172,190,16,16,2
35,SUCEAVA,"PRIMARIA MALINI",381,MĂLINI,149316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:11",1289,1275,0,10,4,844,831,0,10,3,802,42,1510,666,193,555,27,24,3
35,SUCEAVA,"PRIMĂRIA MUNICIPIULUI SUCEAVA",1,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:44:08",1755,1738,3,13,1,855,841,0,13,1,822,33,1900,1045,332,281,31,146,32
35,SUCEAVA,"PRIMĂRIA ORAŞULUI FRASIN",151,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:13",1318,1307,3,8,0,583,575,0,8,0,544,39,1400,817,221,191,49,71,12
35,SUCEAVA,"PRIMĂRIA ORAŞULUI SOLCA",190,"ORAŞ SOLCA",146708,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:41",988,983,2,2,1,451,448,0,2,1,429,22,1056,605,112,267,14,32,4
35,SUCEAVA,"PRIMĂRIA POIENI-SOLCA",429,POIENI-SOLCA,151585,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:35",1735,1707,0,13,15,815,787,0,13,15,779,36,1901,1086,380,378,9,10,2
35,SUCEAVA,"PRIMARIA RADAUTI",100,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:38",1908,1892,9,7,0,701,694,0,7,0,669,32,2000,1299,275,275,54,47,18
35,SUCEAVA,"PUNCT DOCUMENTAR NICOALE ISTRATI",360,HORODNICENI,149049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:11",420,403,0,5,12,219,202,0,5,12,210,9,443,224,145,44,2,17,2
35,SUCEAVA,"SALĂ DE FESTIVITĂȚI A PRIMĂRIEI FRUMOSU",328,FRUMOSU,148729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:22",1825,1788,0,2,35,1193,1156,0,2,35,1165,28,1935,742,884,212,25,30,14
35,SUCEAVA,"SALĂ DE FESTIVITĂŢI CLIT",209,ARBORE,146860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:07",1066,1066,0,0,0,544,544,0,0,0,513,31,1130,586,105,371,12,18,7
35,SUCEAVA,"SALA DE ŞEDINŢE A CONSILIULUI LOCAL ULMA",506,ULMA,150702,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:16",355,353,0,1,1,214,212,0,1,1,208,6,404,190,87,106,7,6,2
35,SUCEAVA,"SALA DE SEDINTE A CONSILIULUI LOCAL VERESTI",531,VEREŞTI,151022,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:37",952,949,0,3,0,524,521,0,3,0,446,78,1200,676,115,281,27,17,6
35,SUCEAVA,"SALA DE SPECTACOLE",403,MOLDOVIŢA,149539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:49:41",1834,1832,0,2,0,1043,1041,0,2,0,989,54,2015,972,315,560,39,54,21
35,SUCEAVA,"SALA DE SPORT CALAFINDESTI SALA A",252,CALAFINDEŞTI,147580,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:33",1006,994,0,3,9,600,588,0,3,9,580,20,1100,500,375,163,16,24,2
35,SUCEAVA,"SALA DE SPORT CALAFINDESTI- SALA B",253,CALAFINDEŞTI,147580,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:06",1019,1013,1,0,5,623,618,0,0,5,589,34,1200,577,386,167,13,21,2
35,SUCEAVA,"SALA MICĂ A CĂMINULUI CULTURAL IASLOVĂŢ",364,IASLOVĂŢ,151442,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:53",1701,1699,0,2,0,710,708,0,2,0,674,36,1900,1190,245,359,36,23,11
35,SUCEAVA,"SALA POLIVALENTĂ CIUMÂRNA",524,"VATRA MOLDOVIŢEI",150980,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:27",387,384,0,3,0,202,199,0,3,0,189,13,400,198,144,30,9,6,0
35,SUCEAVA,"SCOALA ANTOCENI",311,FORĂŞTI,148514,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:51",263,252,0,5,6,147,136,0,5,6,138,9,320,173,61,56,8,10,3
35,SUCEAVA,"ȘCOALA BOTOȘ",258,CIOCĂNEŞTI,151451,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:43",328,318,0,6,4,237,227,0,6,4,232,5,373,136,148,47,14,13,10
35,SUCEAVA,"ȘCOALA CACICA",249,CACICA,147526,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:47",1103,1083,1,7,12,569,549,1,7,12,555,14,1200,617,222,289,18,24,2
35,SUCEAVA,"ŞCOALA CĂLINEŞTI-VASILACHE",276,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:28",173,166,0,7,0,93,86,0,7,0,90,3,187,94,54,29,2,5,0
35,SUCEAVA,"ŞCOALA COTÎRGAŞI NR.1",133,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:13",1051,1033,0,9,9,672,654,0,9,9,654,15,1100,431,337,246,28,24,19
35,SUCEAVA,"ŞCOALA CU CLASELE I - IV",546,VULTUREŞTI,151157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:24",206,190,0,15,1,136,120,0,15,1,131,5,200,64,21,102,2,4,2
35,SUCEAVA,"ŞCOALA CU CLASELE I-IV BOTOŞANIŢA MICĂ",338,GRĂMEŞTI,148916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:56",199,189,0,8,2,138,128,0,8,2,130,8,239,101,70,50,4,0,6
35,SUCEAVA,"SCOALA CU CLASELE I-IV COTU BAII",302,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:15",760,758,0,2,0,383,381,0,2,0,357,26,850,467,100,201,28,19,9
35,SUCEAVA,"SCOALA CU CLASELE I-IV COVERCA",415,PANACI,149682,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:10:55",650,646,0,4,0,361,357,0,4,0,352,9,694,333,113,205,16,11,7
35,SUCEAVA,"SCOALA CU CLASELE I-IV FANTANA MARE",301,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:13:05",881,873,1,0,7,522,514,1,0,7,488,34,970,448,171,242,40,28,7
35,SUCEAVA,"SCOALA CU CLASELE I-IV GURA HAITII",479,"ŞARU DORNEI",150445,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:42",471,461,0,7,3,313,303,0,7,3,301,12,543,230,137,134,3,21,6
35,SUCEAVA,"SCOALA CU CLASELE I - IV ” ILIE GRAMADA”",469,STROIEŞTI,150310,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:30",586,580,0,6,0,362,356,0,6,0,334,28,692,330,228,81,15,10,0
35,SUCEAVA,"SCOALA CU CLASELE I-IV MARGINE",535,"VICOVU DE JOS",151077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:33",765,751,0,3,11,402,388,0,3,11,378,24,850,448,58,292,14,9,5
35,SUCEAVA,"ȘCOALA CU CLASELE I-IV PĂLTINIȘ",417,PANACI,149682,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:16:06",271,271,0,0,0,124,124,0,0,0,114,10,319,195,67,41,5,0,1
35,SUCEAVA,"ŞCOALA CU CLASELE I-IV POJORÎTA",430,POJORÂTA,149931,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:40",780,764,1,6,9,529,513,1,6,9,512,17,857,328,270,184,23,24,11
35,SUCEAVA,"SCOALA CU CLASELE I-IV PRAXIA",303,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:34:02",129,123,0,6,0,63,57,0,6,0,62,1,135,72,30,23,6,2,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV SARISORU MARE",480,"ŞARU DORNEI",150445,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:58",436,424,2,9,1,290,280,0,9,1,285,5,500,210,102,160,2,14,7
35,SUCEAVA,"SCOALA CU CLASELE I-IV SPĂTĂREȘTI",304,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:51:29",397,392,0,5,0,186,181,0,5,0,181,5,438,252,46,104,13,17,1
35,SUCEAVA,"SCOALA CU CLASELE I-VIII IOAN VICOVEANU",532,"VICOVU DE JOS",151077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:37",1345,1321,0,5,19,690,666,0,5,19,659,31,1450,760,150,420,40,28,21
35,SUCEAVA,"SCOALA CU CLASELE I-VIII NR. 2 MARGINEA",376,MARGINEA,149290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:36",1653,1640,1,9,3,795,783,0,9,3,728,67,1800,1005,408,195,55,53,17
35,SUCEAVA,"SCOALA CU CLASELE I-VIII NR. 3 MARGINEA",380,MARGINEA,149290,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:24",1948,1931,0,8,9,929,912,0,8,9,857,72,2110,1181,497,217,62,58,23
35,SUCEAVA,"SCOALA CU CLASELE I-VIII SARU DORNEI",481,"ŞARU DORNEI",150445,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:27:16",977,963,1,7,6,617,604,0,7,6,608,9,1006,389,148,396,24,29,11
35,SUCEAVA,"SCOALA CU CLASELE I-VIII VOITINEL",538,VOITINEL,151558,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:38",1751,1723,1,1,26,916,889,0,1,26,879,37,1982,1066,173,647,43,11,5
35,SUCEAVA,"ȘCOALA CU CL.I-IV BOTEȘTI",357,HORODNICENI,149049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:18",364,346,1,2,15,210,192,1,2,15,195,15,405,195,126,29,10,15,15
