precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII FLOREŞTI",173,FLOREŞTI,111685,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:14",1363,1316,0,18,29,808,761,0,18,29,799,9,1439,631,109,550,54,48,19,19
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII HALÎNGA",206,"IZVORU BÂRZII",112469,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:03",723,672,0,50,1,522,471,0,50,1,515,7,818,296,109,340,19,9,5,33
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII HINOVA",192,HINOVA,112076,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:28:55",1055,944,1,106,4,599,489,0,106,4,569,30,1030,431,285,218,39,6,13,8
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII JIANA",207,JIANA,112548,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:11",618,588,0,4,26,374,344,0,4,26,361,13,639,265,10,330,7,6,0,8
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII JIANA VECHE",211,JIANA,112548,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:52:36",1004,949,0,3,52,333,278,0,3,52,325,8,1046,713,7,309,6,0,0,3
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII NUMĂRUL 1 NORD",72,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:13",1208,1176,3,23,6,507,478,0,23,6,479,28,1298,791,200,163,79,28,4,5
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII OBÎRȘIA CLOȘANI",219,OBÂRŞIA-CLOŞANI,110027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:50",849,782,0,52,15,687,620,0,52,15,588,29,869,252,412,67,53,19,0,37
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII OPRIȘOR",223,OPRIŞOR,112771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:15:44",664,588,1,25,50,472,396,1,25,50,426,20,704,258,189,169,29,33,2,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ROGOVA",253,ROGOVA,113466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:38",1364,1096,1,171,96,1012,745,0,171,96,960,52,1306,294,92,737,21,81,8,21
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ŞIMIAN",261,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:23",1902,1884,2,5,11,769,753,0,5,11,769,0,2089,1320,589,150,17,5,1,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ŞIMIAN",260,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:43",1830,1816,6,4,4,820,812,0,4,4,820,0,2001,1181,666,137,15,0,0,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII VÎNJU MARE",91,"ORAŞ VÂNJU MARE",110232,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:58:10",1647,1582,3,22,40,830,792,1,22,15,797,33,1673,843,179,565,25,16,4,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII VOLOIAC",286,VOLOIAC,113974,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:40:45",552,488,0,41,23,384,320,0,41,23,369,15,537,153,48,286,20,7,3,5
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII VOLOIAC",287,VOLOIAC,113974,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:47:56",98,81,0,14,3,81,64,0,14,3,74,4,90,12,7,58,4,1,0,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ZEGUJANI",174,FLOREŞTI,111685,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:16",876,828,0,28,20,593,545,0,28,20,573,20,907,314,18,485,50,20,0,0
27,MEHEDINŢI,"ȘCOALA GENERALĂ IZVORU FRUMOS",130,"BURILA MARE",110946,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:44",172,154,0,12,6,105,87,0,12,6,100,5,176,71,22,72,3,2,0,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ LUNCA BANULUI",87,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:27",370,361,0,9,0,229,220,0,9,0,221,8,399,170,64,91,5,56,1,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ MĂRĂŞEŞTI",77,"ORAŞ BAIA DE ARAMĂ",109924,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:43",1073,1056,0,11,6,697,680,0,11,6,670,27,1069,372,177,293,108,74,7,11
27,MEHEDINŢI,"ŞCOALA GENERALĂ MĂRU ROŞU",149,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:00:10",513,477,0,34,2,360,324,0,34,2,342,18,525,165,56,240,25,3,1,17
27,MEHEDINŢI,"ȘCOALA GENERALĂ NADANOVA",203,ISVERNA,112370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:51",338,310,0,26,2,246,218,0,26,2,229,17,353,107,11,182,29,5,0,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ NEGOEŞTI",78,"ORAŞ BAIA DE ARAMĂ",109924,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:49:50",672,663,0,6,3,405,396,0,6,3,395,10,731,326,111,232,27,9,2,14
27,MEHEDINŢI,"ŞCOALA GENERALĂ OSTROVU MARE",181,GOGOŞU,111863,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 22:23:21",687,584,3,77,23,395,296,0,76,23,380,15,641,246,75,261,22,9,1,12
27,MEHEDINŢI,"ŞCOALA GENERALĂ PĂDINA MICĂ",227,PĂDINA,112806,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:31:11",207,158,0,35,14,156,107,0,35,14,148,4,169,13,60,51,34,1,2,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ PLOPI",278,TÂMNA,113732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:02",523,489,0,28,6,316,282,0,28,6,293,23,541,225,40,172,67,3,4,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ POROINA MARE",239,"POROINA MARE",113153,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:20",382,260,0,100,22,305,183,0,100,22,293,8,328,27,120,147,7,12,2,5
27,MEHEDINŢI,"ȘCOALA GENERALĂ PRISĂCEAUA",224,OPRIŞOR,112771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:15",263,220,0,21,22,190,147,0,21,22,140,28,266,77,41,91,1,4,3,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ PRUNIŞOR",244,PRUNIŞOR,113233,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:05:04",612,437,1,162,12,491,317,0,162,12,471,14,541,56,103,317,21,15,4,11
27,MEHEDINŢI,"ŞCOALA GENERALĂ SĂLĂTRUC",184,GRECI,111916,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:37",191,154,0,25,12,143,106,0,25,12,136,7,167,24,64,61,2,3,1,5
27,MEHEDINŢI,"ŞCOALA GENERALĂ SATU MARE",258,STÂNGĂCEAUA,113518,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:47:24",346,324,0,14,8,236,214,0,14,8,227,9,370,134,52,146,10,15,1,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ SCĂPĂU",162,DEVESEL,111480,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:47",766,697,0,35,34,434,365,0,35,34,420,14,764,330,225,178,6,4,1,6
27,MEHEDINŢI,"ŞCOALA GENERALĂ SLĂTINICUL MARE",88,"ORAŞ STREHAIA",110116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:58",268,250,0,16,2,189,171,0,16,2,180,9,278,89,25,138,2,11,2,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ STĂNCEŞTI",89,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:31",151,140,0,10,1,88,77,0,10,1,86,2,191,103,23,54,1,8,0,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ STÎNGĂCEAUA",256,STÂNGĂCEAUA,113518,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:50:30",429,361,0,59,9,429,361,0,59,9,417,12,563,134,170,195,6,42,0,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ STREHAIA",82,"ORAŞ STREHAIA",110116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:16",1366,1335,1,23,7,767,737,0,23,7,731,36,1466,699,180,481,36,20,4,10
27,MEHEDINŢI,"ȘCOALA GENERALĂ ŢIGĂNAŞI",131,"BURILA MARE",110946,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:39",262,233,0,10,19,183,154,0,10,19,179,4,272,89,40,121,8,5,1,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ TITERLEŞTI",79,"ORAŞ BAIA DE ARAMĂ",109924,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:59",400,390,0,6,4,253,243,0,6,4,241,8,371,122,51,147,16,20,1,6
27,MEHEDINŢI,"ŞCOALA GENERALĂ VALEA COPCII",268,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:45:49",105,97,0,8,0,82,74,0,8,0,81,1,107,25,63,6,9,1,0,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ V-VIII SALCIA",254,SALCIA,113493,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:42:56",1196,1073,1,31,91,755,633,0,31,91,748,7,1182,427,137,481,57,73,0,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ V-VIII SALCIA",255,SALCIA,113493,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 19:15:29",1228,1132,0,37,59,746,650,0,37,59,703,43,1246,500,132,472,62,29,1,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ ZEGAIA",248,PRUNIŞOR,113233,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:36:57",288,207,0,79,2,224,143,0,79,2,214,10,266,42,60,147,2,0,0,5
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”ALICE VOINESCU” (ȘCOALA GENERALĂ NR.2)",50,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:29:10",1331,1311,3,13,4,608,591,0,13,4,585,23,1331,723,124,274,74,86,13,14
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ BĂLĂCIŢA",110,BĂLĂCIŢA,110535,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:52:11",703,552,0,105,46,657,506,0,105,46,629,28,1053,363,300,281,20,23,0,5
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ BRANIȘTEA",119,BRANIŞTEA,114060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:08",1070,954,0,28,88,723,607,0,28,88,705,18,1143,420,102,589,10,0,0,4
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN NEGREANU” (ȘCOALA GENERALĂ NR.9)",9,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:06",1379,1365,1,10,3,531,518,0,10,3,510,21,1464,933,98,271,70,45,10,16
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN NEGREANU” (ȘCOALA GENERALĂ NR.9)",11,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:29",1584,1577,0,3,4,533,526,0,3,4,514,19,1713,1180,164,198,69,43,13,27
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN NEGREANU” (ȘCOALA GENERALĂ NR.9)",10,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:17",1278,1266,2,7,3,478,468,0,7,3,464,14,1387,909,119,222,58,44,8,13
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ DEVESEL",159,DEVESEL,111480,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:12:29",1125,939,1,126,59,821,636,0,126,59,792,29,1092,271,342,419,20,2,3,6
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”DIMITRIE GRECESCU” (ȘCOALA GENERALĂ NR.1)",47,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:51",1463,1431,9,11,12,661,638,0,11,12,613,35,1604,956,204,282,45,41,10,31
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”DIMITRIE GRECESCU” (ȘCOALA GENERALĂ NR.15 GURA VĂII)",65,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:38:30",1425,1406,0,8,11,728,709,0,8,11,695,33,1635,907,211,392,56,10,8,18
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU I.TOTIR” (ȘCOALA GENERALĂ NR.10)",3,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:59",1369,1355,2,9,3,601,589,0,9,3,573,28,1407,806,163,224,69,79,9,29
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU I.TOTIR”(ȘCOALA GENERALĂ NR.10)",4,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:34",1210,1204,0,6,0,460,454,0,6,0,435,19,1342,882,103,208,45,47,9,23
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ GVARDINIŢA",112,BĂLĂCIŢA,110535,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:56:52",780,648,0,83,49,563,431,0,83,49,538,25,769,206,173,340,13,4,3,5
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ HUSNICIOARA-C2",195,HUSNICIOARA,112129,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:52:31",815,493,1,303,18,686,365,0,303,18,651,35,823,137,335,272,18,21,2,3
27,MEHEDINŢI,"SCOALA GIMNAZIALA NOAPTEȘA",272,ŞIŞEŞTI,113625,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:50",340,328,0,11,1,340,328,0,11,1,326,14,583,243,80,182,50,2,1,11
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 11",21,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:03:09",1476,1464,0,10,2,606,594,0,10,2,593,13,1448,842,126,328,69,35,7,28
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 11",22,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:52:41",1216,1197,0,16,3,510,491,0,16,3,485,19,1310,806,106,263,49,47,8,12
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 14",18,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:26",977,966,0,11,0,334,323,0,11,0,312,22,1013,679,61,174,32,31,4,10
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 14",19,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:36",1290,1278,0,10,2,446,434,0,10,2,426,20,1465,1019,85,191,81,38,12,19
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15",57,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:17:41",1272,1259,0,10,3,433,420,0,10,3,401,32,1427,994,94,189,66,27,6,19
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15",60,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:27",1507,1495,1,8,3,600,589,0,8,3,574,26,1825,1225,130,294,68,55,8,19
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15",58,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:01",951,944,0,4,3,377,370,0,4,3,364,13,1076,699,51,202,54,24,13,20
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15",59,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:05",1291,1282,1,8,0,464,456,0,8,0,442,22,1370,906,69,252,69,30,9,13
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15 (FOSTA ȘCOALĂ GENERALĂ NR.8)",52,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:09",1790,1764,3,12,11,791,768,0,12,11,770,21,1883,1092,173,418,67,75,26,11
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.15 (FOSTA ȘCOALĂ GENERALĂ NR.8)",51,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:11",964,950,1,6,7,382,369,0,6,7,368,14,1070,688,86,168,55,40,7,12
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.3",49,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:31",1370,1338,6,24,2,604,578,0,24,2,563,25,1481,893,140,270,75,52,7,19
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR.5",64,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:23:59",1640,1627,1,6,6,762,750,0,6,6,714,48,1684,922,142,428,80,33,7,24
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 6",36,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:10:37",1171,1163,0,7,1,435,427,0,7,1,420,15,1322,887,98,194,53,51,10,14
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 6",37,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:00",1128,1115,1,11,1,415,403,0,11,1,395,20,1261,846,90,202,38,39,12,14
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 6",35,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:56",1455,1440,4,7,4,549,538,0,7,4,529,20,1641,1092,147,259,50,48,5,20
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ NR. 6",34,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:57:48",1164,1156,0,8,0,470,462,0,8,0,454,16,1311,841,97,245,47,36,10,19
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”PETRE SERGESCU” (ȘCOALA GENERALĂ NR.4)",42,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:03",1211,1189,8,8,6,556,541,1,8,6,537,18,1390,835,130,271,70,26,9,31
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”PETRE SERGESCU” (ȘCOALA GENERALĂ NR.4)",38,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:38",1249,1234,0,10,5,410,395,0,10,5,394,16,1337,927,107,176,60,26,7,18
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”PETRE SERGESCU” (ȘCOALA GENERALĂ NR.4)",39,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:40",1098,1086,4,7,1,350,342,0,7,1,330,20,1227,877,63,170,34,41,9,13
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”PETRE SERGESCU” (ȘCOALA GENERALĂ NR.4)",41,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:59",1171,1161,1,6,3,477,468,0,6,3,465,12,1264,787,137,233,56,25,3,11
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”PETRE SERGESCU” (ȘCOALA GENERALĂ NR.4)",40,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:53:50",1045,1031,1,6,7,442,429,0,6,7,424,18,1284,842,116,223,38,26,4,17
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”TEODOR COSTESCU” ( ȘCOALA GENERALĂ NR.7)",55,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:21",1726,1711,1,10,4,578,564,0,10,4,566,12,1700,1110,116,293,73,49,7,28
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”TEODOR COSTESCU” ( ȘCOALA GENERALĂ NR.7)",54,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:16:32",1612,1600,0,5,7,598,586,0,5,7,576,6,1790,1208,123,299,70,51,8,25
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”TEODOR COSTESCU” ( ȘCOALA GENERALĂ NR.7)",53,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:35",1743,1734,2,5,2,614,607,0,5,2,584,30,1919,1305,132,289,70,62,8,23
27,MEHEDINŢI,"ȘCOALA GIMNAZIALĂ ”TEODOR COSTESCU” (ȘCOALA GENERALĂ NR.7)",56,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:31",1524,1513,1,8,2,587,577,0,8,2,579,8,1697,1110,106,318,61,52,19,23
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ VÎNJU MARE, GRĂDINIŢA CU PROGRAM NORMAL TRAIAN",95,"ORAŞ VÂNJU MARE",110232,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 23:11:39",500,472,1,19,8,277,250,0,19,8,268,9,522,245,93,157,7,2,0,9
27,MEHEDINŢI,"ŞCOALA I-IV RECEA",252,PUNGHINA,113395,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:22",836,818,0,18,0,347,329,0,18,0,339,8,905,558,4,332,1,2,0,0
27,MEHEDINŢI,"ŞCOALA I-VIII PREDA BUZESCU, VLĂDAIA",282,VLĂDAIA,113929,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:44",506,371,0,129,6,368,233,0,129,6,345,23,404,36,142,175,4,17,4,3
27,MEHEDINŢI,"ŞCOALA POIANA GRUII",191,GRUIA,112030,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:54:46",122,108,0,13,1,97,83,0,13,1,91,6,133,36,40,47,2,0,0,2
27,MEHEDINŢI,"ŞCOALA PRIMARĂ DOBRA",111,BĂLĂCIŢA,110535,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:49",418,324,0,77,17,314,220,0,77,17,302,12,360,45,120,174,3,1,1,3
27,MEHEDINŢI,"ŞCOALA PRIMARĂ IZVORĂLU DE JOS",213,LIVEZILE,112600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:19",183,126,0,54,3,146,89,0,54,3,146,0,150,4,14,116,3,13,0,0
27,MEHEDINŢI,"ŞCOALA PRIMARĂ IZVORU ANEŞTILOR",214,LIVEZILE,112600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:32",416,342,0,67,7,304,230,0,67,7,289,15,377,73,16,248,15,5,0,5
27,MEHEDINŢI,"ȘCOALA PROFESIONALĂ CORLĂŢEL",151,CORLĂŢEL,111417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:37",619,564,2,26,27,481,428,0,26,27,467,14,682,201,30,403,18,0,2,14
27,MEHEDINŢI,"ȘCOALA PROFESIONALĂ VALEA ANILOR",152,CORLĂŢEL,111417,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:22",441,420,0,6,15,259,238,0,6,15,243,16,477,218,15,208,14,3,0,3
27,MEHEDINŢI,"ȘCOALA VECHE VRANCEA",132,"BURILA MARE",110946,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:57",172,134,3,23,12,132,95,2,23,12,127,5,185,53,44,67,10,4,2,0
27,MEHEDINŢI,"S.C. TRANSPORT PUBLIC URBAN ”DROBETA” S.A. (AUTOGARĂ)",8,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:28:50",1324,1310,2,7,5,464,452,1,7,4,443,19,1473,1011,85,207,71,47,13,20
27,MEHEDINŢI,"STADIONUL COMUNAL GRUIA",189,GRUIA,112030,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:45:17",743,731,0,4,8,327,315,0,4,8,314,13,801,474,55,252,4,0,0,3
