county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","AILENEI DUMITRU-voturi","AILENEI DUMITRU-mandate-faza-1","AILENEI DUMITRU-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-1","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","TOMNIUC ADRIAN-voturi","TOMNIUC ADRIAN-mandate-faza-1","TOMNIUC ADRIAN-mandate-faza-2","LUNTRARIU GHEORGHIŢĂ-voturi","LUNTRARIU GHEORGHIŢĂ-mandate-faza-1","LUNTRARIU GHEORGHIŢĂ-mandate-faza-2","ULINIUC VALENTIN-voturi","ULINIUC VALENTIN-mandate-faza-1","ULINIUC VALENTIN-mandate-faza-2","BELDEA PUIU-CONSTANTIN-voturi","BELDEA PUIU-CONSTANTIN-mandate-faza-1","BELDEA PUIU-CONSTANTIN-mandate-faza-2","URSU MARIA-VIOLETA-voturi","URSU MARIA-VIOLETA-mandate-faza-1","URSU MARIA-VIOLETA-mandate-faza-2","STOICIUC MIHAELA-VIORICA-voturi","STOICIUC MIHAELA-VIORICA-mandate-faza-1","STOICIUC MIHAELA-VIORICA-mandate-faza-2","BOTEZATU DANIEL-voturi","BOTEZATU DANIEL-mandate-faza-1","BOTEZATU DANIEL-mandate-faza-2","CĂRĂUŞU IONUŢ-BOGDAN-voturi","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-1","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ŢUCĂ MARIAN-LAURENŢIU-voturi","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-1","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-2","BALTARIU SIMONA-OANA-voturi","BALTARIU SIMONA-OANA-mandate-faza-1","BALTARIU SIMONA-OANA-mandate-faza-2","NICORICI SANDU-FĂNICĂ-voturi","NICORICI SANDU-FĂNICĂ-mandate-faza-1","NICORICI SANDU-FĂNICĂ-mandate-faza-2","COZARIUC DUMITRU-voturi","COZARIUC DUMITRU-mandate-faza-1","COZARIUC DUMITRU-mandate-faza-2","GAVRILUŢĂ TATIANA-voturi","GAVRILUŢĂ TATIANA-mandate-faza-1","GAVRILUŢĂ TATIANA-mandate-faza-2","COSTAŞ DUMITRU-FLORIN-voturi","COSTAŞ DUMITRU-FLORIN-mandate-faza-1","COSTAŞ DUMITRU-FLORIN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PODARIU ONICA-DANIELA-voturi","PODARIU ONICA-DANIELA-mandate-faza-1","PODARIU ONICA-DANIELA-mandate-faza-2","PODARU ANGELA-voturi","PODARU ANGELA-mandate-faza-1","PODARU ANGELA-mandate-faza-2","BURLACU CONSTANTIN-voturi","BURLACU CONSTANTIN-mandate-faza-1","BURLACU CONSTANTIN-mandate-faza-2"
7,BOTOŞANI,ADĂŞENI,40035,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:26:45",1815,1731,1,18,65,606,522,1,18,65,574,32,1853,1247,28,40,45,52,301,5,1,93,1,1,180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,ALBEŞTI,36131,3,FINAL,UAT,CL,CL_CE,"2024-06-13 10:28:33",4949,4856,1,62,30,2812,2719,1,62,30,2670,142,5362,2550,133,186,213,171,94,0,0,1175,6,1,1401,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,AVRĂMENI,36202,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:36:17",3015,2913,0,50,52,1645,1543,0,50,52,1586,59,3252,1607,79,111,126,122,146,1,0,171,1,1,994,8,0,275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,BĂLUŞENI,36300,3,FINAL,UAT,CL,CL_CE,"2024-06-13 10:53:26",4073,3881,0,52,140,2160,1971,0,52,137,2092,68,4350,2190,104,146,167,149,89,0,0,908,6,0,1029,6,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,BLÂNDEŞTI,39983,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:28:35",1570,1530,1,16,23,909,869,1,16,23,876,32,1692,784,43,61,70,79,160,2,0,303,3,1,320,4,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,BRĂEŞTI,36373,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:35:53",1717,1653,0,20,44,1115,1051,0,20,44,1073,42,1810,695,53,75,85,96,227,2,0,240,2,1,434,4,1,12,0,0,93,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,BROSCĂUŢI,36426,1,FINAL,UAT,CL,CL_CE,"2024-06-11 09:04:10",2724,2678,0,4,42,1539,1493,0,4,42,1464,57,2965,1444,73,102,117,112,104,0,1,688,6,0,672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CĂLĂRAŞI,36499,3,FINAL,UAT,CL,CL_CE,"2024-06-13 10:46:31",2720,2609,2,19,90,1551,1445,0,19,87,1476,75,2875,1323,73,103,118,109,310,2,1,56,0,0,907,8,0,203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CÂNDEŞTI,39967,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:52:39",1889,1851,4,15,19,967,933,0,15,19,934,33,2009,1042,46,65,74,81,194,2,0,158,1,1,402,4,1,0,0,0,36,0,0,0,0,0,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CONCEŞTI,36532,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:46:09",1561,1517,0,5,39,802,758,0,5,39,738,64,1614,812,36,51,59,62,46,0,1,188,3,0,296,4,1,53,0,0,0,0,0,0,0,0,0,0,0,88,1,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,COPĂLĂU,36569,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:50:19",3403,3335,3,4,61,1789,1723,2,4,60,1701,88,3731,1942,85,119,136,118,72,0,0,939,7,1,603,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CORDĂRENI,36649,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:28:57",1344,1289,1,9,45,774,720,0,9,45,746,28,1464,690,37,52,59,67,0,0,0,122,1,1,624,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CORLĂTENI,36676,1,FINAL,UAT,CL,CL_CE,"2024-06-11 17:47:55",1612,1549,0,17,46,924,861,0,17,46,876,48,1692,768,43,61,70,79,0,0,0,192,2,0,684,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CORNI,36756,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:28:01",5082,5066,5,11,0,2343,2332,0,11,0,2215,128,5616,3273,110,155,177,143,227,1,1,172,1,0,1441,10,0,307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,COŞULA,39975,2,FINAL,UAT,CL,CL_CE,"2024-06-29 13:19:09",2443,2429,2,9,3,1067,1054,1,9,3,923,144,2701,1634,46,64,73,71,72,1,0,222,3,0,377,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,COŢUŞCA,36809,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:01:29",4404,4315,0,45,44,1899,1810,0,45,44,1806,93,5639,3740,90,126,144,108,86,0,0,513,4,1,1109,10,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CRISTEŞTI,36907,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:36:24",3691,3557,1,35,98,1944,1810,1,35,98,1839,105,4057,2113,91,128,147,141,174,1,0,471,3,0,1194,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CRISTINEŞTI,36952,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:21:53",2856,2690,0,83,83,1615,1452,0,80,83,1510,105,3081,1466,75,105,120,112,226,2,0,188,1,1,927,8,0,44,0,0,0,0,0,0,0,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,CURTEŞTI,35759,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:53:04",5216,5163,11,29,13,2716,2670,4,29,13,2609,107,5699,2983,130,182,208,173,207,1,0,1047,6,0,1355,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DÂNGENI,37057,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:03:10",2691,2574,0,27,90,1369,1252,0,27,90,1322,47,2892,1523,66,92,105,101,68,0,1,223,2,0,1031,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DERSCA,37011,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:56:09",2456,2360,0,10,86,1347,1251,0,10,86,1291,56,2701,1354,64,90,103,99,159,1,1,234,2,0,775,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DIMĂCHENI,39959,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:43:24",1016,933,2,21,60,713,631,1,21,60,695,18,1091,378,34,48,55,71,92,1,0,31,0,0,552,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DOBÂRCENI,37100,2,FINAL,UAT,CL,CL_CE,"2024-07-01 14:54:55",1915,1865,1,17,32,1083,1034,0,17,32,1036,47,2083,1000,51,72,82,94,91,0,1,230,2,0,653,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DRĂGUŞENI,37173,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:54:27",4000,3997,0,3,0,1049,1046,0,3,0,990,59,4421,3372,49,69,79,74,79,1,0,150,2,0,613,8,0,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,DURNEŞTI,37217,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:40:14",3010,2928,1,7,74,1739,1657,1,7,74,1655,84,3259,1520,82,115,132,117,55,0,0,879,7,0,647,5,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,FRUMUŞICA,37324,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:18:41",4727,4688,0,34,5,2128,2089,0,34,5,2004,124,5157,3029,100,140,160,124,122,0,1,797,6,0,954,7,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,"GEORGE ENESCU",37397,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:01:40",2402,2365,0,12,25,1402,1365,0,12,25,1360,42,2629,1225,68,95,108,118,55,0,0,321,2,1,984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,GORBĂNEŞTI,37459,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:39:18",2605,2507,1,74,23,1496,1398,1,74,23,1448,47,2786,1288,72,101,115,107,127,1,0,124,1,0,1140,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,HĂNEŞTI,37618,2,FINAL,UAT,CL,CL_CE,"2024-07-01 14:48:08",3672,3635,0,14,23,852,815,0,14,23,799,53,3995,3143,39,55,63,61,0,0,0,85,1,0,714,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,HAVÂRNA,37547,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:16:33",3391,3346,1,5,39,1594,1550,0,5,39,1514,80,3727,2133,75,105,121,106,290,2,1,532,5,0,563,5,0,46,0,0,34,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,HILIŞEU-HORIA,37672,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:54:49",2643,2629,2,12,0,1276,1263,1,12,0,1216,60,2898,1622,60,85,97,93,82,0,1,85,0,1,855,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,HLIPICENI,37734,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:11:28",2707,2677,2,12,16,1262,1235,1,10,16,1219,43,2956,1694,60,85,97,93,171,1,1,295,3,0,691,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,HUDEŞTI,37770,3,FINAL,UAT,CL,CL_CE,"2024-06-13 10:57:28",4280,4098,2,22,158,2694,2513,1,22,158,2593,101,5127,2433,129,181,207,172,200,1,0,1194,6,1,1199,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,IBĂNEŞTI,37823,3,FINAL,UAT,CL,CL_CE,"2024-06-13 11:12:43",3054,2944,2,17,91,1831,1722,1,17,91,1762,68,3301,1470,88,123,140,129,80,0,0,1170,9,0,512,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,LEORDA,37850,1,FINAL,UAT,CL,CL_CE,"2024-06-10 20:17:17",2159,2088,0,15,56,1328,1257,0,15,56,1288,40,2362,1034,64,90,103,110,102,0,1,403,3,1,713,6,0,14,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,LOZNA,39942,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:32:36",1529,1514,0,7,8,796,781,0,7,8,745,51,1682,886,37,52,59,65,62,0,1,159,2,0,321,4,1,97,1,1,12,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,LUNCA,37912,1,FINAL,UAT,CL,CL_CE,"2024-06-11 18:32:53",3220,3079,0,24,117,1789,1653,0,21,115,1648,140,3481,1692,82,115,131,123,140,1,0,580,4,1,523,4,0,227,1,1,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
