precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi"
4,BACĂU,"ŞCOALA CU CLASELE I-VIII LUNCANI",444,MĂRGINENI,20466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:13",1086,1072,0,12,2,485,471,0,12,2,458,27,1202,714,7,94,56,196,25,13,47,4,13,3
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",440,MĂRGINENI,20466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:13",1163,1160,0,2,1,505,502,0,2,1,474,31,1299,794,11,201,35,95,32,18,57,15,8,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",442,MĂRGINENI,20466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:17",1169,1155,1,7,6,455,442,0,7,6,430,25,1300,845,5,193,49,63,27,14,58,8,11,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",441,MĂRGINENI,20466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:55",1444,1436,1,5,2,590,583,0,5,2,560,30,1600,1010,5,182,77,99,43,21,79,33,19,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MARVILA",314,CORBASCA,21971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:14",467,461,0,5,1,223,217,0,5,1,200,23,500,277,10,62,6,107,6,1,5,1,0,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII M.EMINESCU LIPOVA",412,LIPOVA,23207,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:17",505,489,1,5,10,258,243,0,5,10,224,34,500,240,1,24,36,129,7,0,23,1,3,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MÎLOSU",413,LIPOVA,23207,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:27",772,762,0,7,3,423,413,0,7,3,386,31,900,473,3,193,25,143,16,2,0,4,0,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII NEGULEŞTI",327,"DEALU MORII",22237,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:34",453,440,0,7,6,269,256,0,7,6,255,14,499,230,4,143,19,75,3,3,6,2,0,0
4,BACĂU,"ŞCOALA CU CLASELE .I-VIII NR.1 BLĂGEŞTI",276,BLĂGEŞTI,21506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:18",945,942,0,3,0,437,434,0,3,0,384,53,1000,563,10,106,35,199,0,5,21,4,3,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII NR.1 BLĂGEŞTI",275,BLĂGEŞTI,21506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:05",957,952,2,3,0,445,441,1,3,0,386,59,1100,655,6,117,49,172,18,4,14,3,1,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII NR.1 BUDA",277,BLĂGEŞTI,21506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:30",1588,1582,1,5,0,658,652,1,5,0,565,93,1700,1042,10,144,93,261,24,6,16,4,1,6
4,BACĂU,"SCOALA CU CLASELE I-VIII NR 1 PANCESTI",557,SASCUT,25068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 00:02:18",1249,1241,0,4,4,577,569,0,4,4,549,28,1400,823,13,258,26,210,9,2,13,4,12,2
4,BACĂU,"SCOALA CU CLASELE I-VIII NR 1 PANCESTI",556,SASCUT,25068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:04",849,831,1,11,6,429,412,0,11,6,391,38,900,471,7,175,14,152,14,0,16,2,11,0
4,BACĂU,"ŞCOALA CU CLASELE.I-VIII NR.1 VALEA LUI ION",280,BLĂGEŞTI,21506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:28",1154,1152,1,1,0,562,560,1,1,0,489,72,1300,739,11,157,37,230,19,10,14,3,4,4
4,BACĂU,"ŞCOALA CU CLASELE I-VIII NR.2 DRAGOMIR",274,BERZUNŢI,21418,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:28",752,741,0,11,0,217,206,0,11,0,129,88,800,583,8,14,9,29,5,0,53,10,1,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII OSEBIŢI",425,LUIZI-CĂLUGĂRA,23350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:36",879,874,0,0,5,394,389,0,0,5,358,33,1000,609,17,68,22,125,7,23,91,1,3,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII OSEBIŢI",426,LUIZI-CĂLUGĂRA,23350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:38:49",894,884,2,1,7,389,381,0,1,7,361,21,1000,618,18,63,11,126,6,23,110,0,4,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII PLOPU",219,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:54",1278,1252,2,5,19,517,493,0,5,19,483,34,1400,883,8,326,37,69,21,6,10,3,3,0
4,BACĂU,"ŞCOALA CU CLASELE .I-VIII PUSTIANA",514,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:26",829,808,0,12,9,287,266,0,12,9,268,19,900,613,65,97,31,51,6,5,12,0,1,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL CHETRIŞ",602,TAMAŞI,25692,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:08",767,731,0,31,5,430,394,0,31,5,400,30,800,370,6,128,32,195,17,9,10,1,2,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL CUCUIEȚI",581,SOLONŢ,25488,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:50:27",964,957,0,4,3,476,469,0,4,3,441,35,1100,624,12,51,49,245,24,6,49,1,4,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL FUNDU RĂCĂCIUNI",540,RĂCĂCIUNI,24766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:24",1480,1463,5,9,3,649,636,1,9,3,564,85,1600,951,39,270,47,152,13,4,14,20,4,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL GHEORGHE DOJA",542,RĂCĂCIUNI,24766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:38",902,895,0,4,3,377,370,0,4,3,346,31,1000,623,8,100,68,103,25,7,13,15,6,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL GÎŞTENI",541,RĂCĂCIUNI,24766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:29",829,789,0,35,5,440,400,0,35,5,393,47,900,460,10,101,38,188,8,11,7,25,5,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL ORBENI",480,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:54",894,873,2,11,8,463,444,0,11,8,411,52,1000,537,7,66,41,228,11,4,46,1,7,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL RUSENII-RĂZEŞI",519,PLOPANA,24427,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:04",318,290,0,12,16,189,161,0,12,16,161,21,300,118,6,22,21,100,5,3,2,2,0,0
4,BACĂU,"SCOALA CU CLASELE I-VIII SATUL SASCUT-SAT",558,SASCUT,25068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:19",801,789,0,0,12,405,393,0,0,12,373,32,900,405,19,151,13,167,7,0,11,4,1,0
4,BACĂU,"SCOALA CU CLASELE I-VIII SATUL SASCUT-SAT",559,SASCUT,25068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:13:54",810,800,0,0,10,430,420,0,0,10,386,44,900,470,7,151,22,189,5,1,4,0,7,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL SCORŢENI",573,SCORŢENI,25291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 19:37:36",1214,1177,0,9,28,702,665,0,9,28,645,57,1300,598,7,247,107,96,40,1,97,46,3,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL SOLONŢ",580,SOLONŢ,25488,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:53",1181,1175,0,2,4,557,551,0,2,4,510,47,1300,743,27,87,82,210,34,5,49,7,5,4
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATU NOU",414,LIPOVA,23207,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:48:52",415,396,0,3,16,217,198,0,3,16,197,20,500,283,3,57,26,96,6,0,6,3,0,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII TISA SILVESTRI",467,ODOBEŞTI,26353,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:23:55",940,883,0,48,9,601,544,0,48,9,544,57,1000,399,13,117,61,311,14,5,11,1,9,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII TREBEŞ",447,MĂRGINENI,20466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:43",697,690,0,7,0,312,305,0,7,0,290,22,800,488,1,109,23,96,11,8,26,9,4,3
4,BACĂU,"ŞCOALA CU CLASELE I-VIII VALEA ARINILOR",431,MĂGIREŞTI,23387,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:53",923,909,0,3,11,482,468,0,3,11,433,43,1007,531,8,187,38,140,32,9,9,3,5,2
4,BACĂU,"ŞCOALA CU CLASELE L-IV PĂGUBENI",215,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:06",306,296,0,10,0,173,163,0,10,0,160,13,300,127,3,98,6,31,11,0,7,1,2,1
4,BACĂU,"ŞCOALA CU CL.I-VIII GÎRLENI",356,GÂRLENI,22781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:32",1080,1079,1,0,0,535,534,1,0,0,499,35,1200,665,8,127,32,44,25,31,99,0,132,1
4,BACĂU,"ŞCOALA CU CL.I-VIII GÎRLENI",357,GÂRLENI,22781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:16",1002,1000,0,1,1,480,478,0,1,1,450,30,1100,620,8,106,44,51,18,60,64,3,94,2
4,BACĂU,"ŞCOALA CU CL.I-VIII GÎRLENII DE SUS",355,GÂRLENI,22781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:08:11",1581,1572,2,3,4,677,670,0,3,4,657,20,1700,1023,24,152,122,67,12,157,90,4,29,0
4,BACĂU,"ŞCOALA CU CL.I-VIII LESPEZI",358,GÂRLENI,22781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:00",837,832,1,0,4,371,367,0,0,4,346,24,900,530,6,100,37,61,8,90,28,3,13,0
4,BACĂU,"ŞCOALA CU CL.I-VIII LESPEZI",359,GÂRLENI,22781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:13",1320,1318,2,0,0,583,583,0,0,0,559,24,1400,817,14,129,40,101,14,173,61,4,20,3
4,BACĂU,"ŞCOALA DIMITRIE GHICA ZĂVOI",205,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:34",1242,1226,3,10,3,479,466,0,10,3,456,23,1300,821,6,161,62,159,41,8,14,3,2,0
4,BACĂU,"ŞCOALA DRĂGUGEŞTI 2",384,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:52:15",337,327,0,8,2,164,154,0,8,2,127,37,400,236,5,21,30,46,1,0,22,2,0,0
4,BACĂU,"ŞCOALA DUMBRAVA",402,ITEŞTI,26379,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:44",365,356,3,5,1,221,214,1,5,1,214,7,404,183,2,55,48,59,14,5,16,5,8,2
4,BACĂU,"ŞCOALA GALBENI",349,FILIPEŞTI,22576,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:04",665,650,0,14,1,342,327,0,14,1,315,27,700,358,6,205,13,73,8,3,2,1,4,0
4,BACĂU,"ŞCOALA GENERALĂ ANTOHEŞTI",405,"IZVORU BERHECIULUI",23127,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:30",315,300,0,13,2,181,166,0,13,2,155,26,400,219,6,50,7,88,4,0,0,0,0,0
4,BACĂU,"ŞCOALA GENERALĂ BOŞOTENI",264,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:30",344,332,0,3,9,177,165,0,3,9,167,10,400,223,3,53,9,94,4,1,1,1,1,0
4,BACĂU,"SCOALA GENERALA CETATUIA",591,STRUGARI,25629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:33",216,214,0,0,2,127,125,0,0,2,124,3,300,173,9,10,60,32,9,0,1,3,0,0
4,BACĂU,"ȘCOALA GENERALĂ CRIHAN",435,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:43:11",1174,1164,1,7,2,617,608,0,7,2,579,38,1296,679,15,296,77,80,25,6,53,8,14,5
4,BACĂU,"ŞCOALA GENERALA CU CASELE I-IV SATUL LUNCA DOCHIEI",625,URECHEŞTI,26029,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:11",247,240,0,7,0,140,133,0,7,0,119,13,300,168,4,40,16,28,1,1,28,0,0,1
4,BACĂU,"SCOALA GENERALA CU CLASELE I-IV BERESTI",554,SASCUT,25068,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:51",1113,1098,1,7,7,615,601,0,7,7,587,28,1200,585,7,226,18,249,22,4,55,3,3,0
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-IV DĂMIENEŞTI",322,DĂMIENEŞTI,22111,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:08",440,423,0,3,14,291,274,0,3,14,260,31,500,209,11,48,12,153,11,13,8,1,2,1
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV FĂGETUL DE SUS",362,GHIMEŞ-FĂGET,22718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:46",204,200,1,3,0,121,118,0,3,0,117,4,300,179,73,12,1,27,1,0,3,0,0,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV RĂCHITIŞ",364,GHIMEŞ-FĂGET,22718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:35:41",196,187,0,8,1,115,106,0,8,1,102,13,205,90,12,17,4,48,6,0,13,1,0,1
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV SATUL SATU NOU",626,URECHEŞTI,26029,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:48",241,236,0,4,1,144,139,0,4,1,135,9,300,156,4,30,15,48,6,0,28,4,0,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV SEACA",336,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:36",370,357,1,8,4,216,204,0,8,4,202,14,400,184,3,32,41,109,5,1,9,1,1,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV ŞTEFAN VODĂ",337,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:52",835,818,0,10,7,451,434,0,10,7,416,35,900,449,8,79,40,259,10,1,15,0,3,1
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-IV STUFU",562,SĂNDULENI,25148,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:04",278,275,0,3,0,143,140,0,3,0,129,14,300,157,6,37,6,71,3,2,2,1,0,1
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII APA-ASĂU",243,ASĂU,21123,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:51",569,559,0,6,4,308,298,0,6,4,290,18,600,292,7,62,44,138,17,6,12,2,2,0
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII APA-ASĂU",242,ASĂU,21123,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:08",654,648,0,1,5,363,357,0,1,5,340,23,700,337,8,65,48,146,46,5,14,0,6,2
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII ASAU",240,ASĂU,21123,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:24",834,823,0,4,7,381,370,0,4,7,357,24,900,519,15,72,47,146,34,8,26,3,5,1
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII ASAU",241,ASĂU,21123,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:00",847,838,0,7,2,411,402,0,7,2,388,23,900,489,14,101,66,136,49,6,13,1,2,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII BOLOVĂNIŞ",361,GHIMEŞ-FĂGET,22718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:18",708,706,0,2,0,343,341,0,2,0,308,35,800,457,128,61,25,71,12,3,6,2,0,0
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII CĂLUGĂRENI",323,DĂMIENEŞTI,22111,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:11",780,770,0,4,6,423,413,0,4,6,382,41,900,477,19,132,26,163,10,28,2,2,0,0
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII COMAN",561,SĂNDULENI,25148,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:38",1025,1021,0,2,2,426,422,0,2,2,372,54,1100,674,22,55,16,264,10,1,3,0,1,0
4,BACĂU,"SCOALA GENERALA CU CLASELE I-VIII CUCUIETI",332,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:05",870,831,0,3,36,491,452,0,3,36,466,25,1000,509,14,93,39,281,19,1,12,5,2,0
4,BACĂU,"SCOALA GENERALA CU CLASELE I-VIII CUCUIETI",333,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:25:51",1048,1019,0,3,26,554,525,0,3,26,530,24,1100,546,6,104,43,311,27,3,25,9,2,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII GHIMEŞ",363,GHIMEŞ-FĂGET,22718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:33",900,894,0,6,0,538,532,0,6,0,518,20,1000,462,439,24,6,33,6,4,3,0,3,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII HĂGHIAC",334,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:33",1263,1234,3,6,20,660,633,1,6,20,621,39,1400,740,17,159,74,312,22,1,23,11,1,1
4,BACĂU,"SCOALA GENERALA CU CLASELE I-VIII ION STRAT GIOSENI",368,GIOSENI,26346,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:28",1127,1125,0,2,0,433,431,0,2,0,411,22,1200,767,4,221,21,111,11,4,25,12,1,1
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII ION STRAT GIOSENI",367,GIOSENI,26346,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:00",1238,1236,0,2,0,592,590,0,2,0,561,31,1400,808,7,342,21,115,10,1,41,23,1,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII ION STRAT GIOSENI",366,GIOSENI,26346,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:29",866,866,0,0,0,386,386,0,0,0,346,40,1000,614,11,204,18,66,9,1,22,13,1,1
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII LARGA",335,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:05:34",1055,1025,0,3,27,626,596,0,3,27,581,45,1100,474,1,60,73,407,25,1,13,1,0,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII TĂRHĂUŞI",365,GHIMEŞ-FĂGET,22718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:26",629,624,0,5,0,309,304,0,5,0,283,26,700,391,141,45,21,51,8,1,14,1,1,0
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII VERŞEŞTI",563,SĂNDULENI,25148,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:56",639,636,0,0,3,330,327,0,0,3,293,23,708,373,11,37,12,218,11,0,1,2,1,0
4,BACĂU,"ŞCOALA GENERALĂ ENĂCHEŞTI",265,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:54",623,607,0,6,10,309,293,0,6,10,283,26,700,391,2,90,36,119,18,5,9,3,1,0
4,BACĂU,"ŞCOALA GENERALĂ GOIOASA",235,AGĂŞ,21007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:08",664,661,0,2,1,321,318,0,2,1,304,17,700,379,10,79,39,151,10,3,1,7,4,0
4,BACĂU,"ŞCOALA GENERALA GRIGORE TĂBĂCARU HEMEIUŞ",386,HEMEIUŞ,20313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:54",1271,1268,0,3,0,683,680,0,3,0,657,26,1400,717,7,285,70,122,24,24,86,12,20,7
4,BACĂU,"SCOALA GENERALA ION SIMIONESCU, LILIECI",387,HEMEIUŞ,20313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:00",1581,1577,1,2,1,733,730,0,2,1,698,35,1700,967,16,291,66,128,44,21,103,7,20,2
4,BACĂU,"SCOALA GENERALA NR. 1",223,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:49",1347,1330,3,13,1,623,607,2,13,1,591,32,1500,877,4,200,86,212,27,8,32,18,3,1
4,BACĂU,"ŞCOALA GENERALA.NR.2 MĂNĂSTIREA CAŞIN",439,"MĂNĂSTIREA CAŞIN",23449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:56",1634,1620,0,6,8,922,908,0,6,8,836,86,1799,877,8,401,26,365,12,3,16,2,1,2
4,BACĂU,"SCOALA GENERALA NR. 3",228,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:23",909,900,0,9,0,420,411,0,9,0,392,28,1000,580,8,86,46,183,20,6,28,9,6,0
4,BACĂU,"SCOALA GENERALA NR. 3",227,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:11",1055,1038,0,14,3,474,457,0,14,3,445,28,1100,626,11,95,57,209,24,5,22,17,5,0
4,BACĂU,"ȘCOALA GENERALĂ NR. 3 PODU TURCULUI",528,"PODU TURCULUI",24524,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:43",497,490,0,6,1,314,307,0,6,1,291,23,500,186,7,38,16,174,8,3,42,2,1,0
4,BACĂU,"SCOALA GENERALA NR. 5",230,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:52",758,751,1,6,0,367,361,0,6,0,353,14,800,433,3,80,41,180,22,3,7,10,4,3
4,BACĂU,"SCOALA GENERALA NR. 6",231,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:07",951,936,2,9,4,521,508,0,9,4,501,20,1000,479,10,67,48,311,44,5,8,4,4,0
4,BACĂU,"ŞCOALA GENERALĂ PRELUCI",236,AGĂŞ,21007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:23",989,984,1,4,0,574,570,0,4,0,534,40,1100,526,6,131,49,289,12,7,6,31,0,3
4,BACĂU,"ŞCOALA GENERALĂ PRISACA",266,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:34",433,420,0,6,7,214,201,0,6,7,192,22,500,286,3,57,11,111,2,0,7,0,0,1
4,BACĂU,"ŞCOALA GENERALĂ ROMÂNEŞTI",267,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:12",372,352,0,5,15,247,227,0,5,15,237,10,400,153,5,96,38,76,10,1,5,3,2,1
4,BACĂU,"SCOALA GENERALA SATUL BOGDANA",595,"ŞTEFAN CEL MARE",20670,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:47",448,432,1,3,12,261,246,0,3,12,248,13,500,239,4,25,21,185,3,1,5,2,2,0
4,BACĂU,"ŞCOALA GENERALĂ SATUL FULGERIŞ",499,PÂNCEŞTI,24187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:44",427,417,0,5,5,138,128,0,5,5,129,9,500,362,1,47,8,59,2,1,7,3,0,1
4,BACĂU,"ŞCOALA GENERALĂ SATUL PETREŞTI",500,PÂNCEŞTI,24187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:04:32",670,649,0,14,7,335,314,0,14,7,294,41,700,365,4,132,31,86,15,5,13,2,4,2
4,BACĂU,"ŞCOALA GENERALĂ SATUL PETRICICA",592,STRUGARI,25629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:41",567,556,0,0,11,299,288,0,0,11,268,31,600,300,6,50,75,105,13,4,6,4,3,2
4,BACĂU,"ŞCOALA GENERALĂ SATUL RĂCHITIŞ",593,STRUGARI,25629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:00",332,325,0,2,5,216,209,0,2,5,198,18,400,184,6,17,44,102,22,1,2,2,2,0
4,BACĂU,"ŞCOALA GENERALĂ SATUL SÎRBI",531,"PODU TURCULUI",24524,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:51",334,320,0,9,5,214,200,0,9,5,186,28,400,186,13,46,10,66,5,0,46,0,0,0
4,BACĂU,"ŞCOALA GENERALĂ SATUL SOCI",501,PÂNCEŞTI,24187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:12",630,620,0,7,3,352,345,0,4,3,305,47,700,348,15,85,19,159,9,0,13,4,0,1
4,BACĂU,"ŞCOALA GENERALĂ SATUL STRUGARI",590,STRUGARI,25629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:42",780,767,1,6,6,463,450,1,6,6,424,39,800,337,16,47,106,190,41,6,11,4,2,1
