county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","IOJĂ LAZĂR-voturi","IOJĂ LAZĂR-mandate-faza-1","IOJĂ LAZĂR-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CĂTĂNEA MARICICA-voturi","CĂTĂNEA MARICICA-mandate-faza-1","CĂTĂNEA MARICICA-mandate-faza-2","JINGA ION-voturi","JINGA ION-mandate-faza-1","JINGA ION-mandate-faza-2","MĂRCUŢ ION-voturi","MĂRCUŢ ION-mandate-faza-1","MĂRCUŢ ION-mandate-faza-2","ARDELEANU GHEORGHE-voturi","ARDELEANU GHEORGHE-mandate-faza-1","ARDELEANU GHEORGHE-mandate-faza-2","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-voturi","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-1","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-2","PETREA PAUL-voturi","PETREA PAUL-mandate-faza-1","PETREA PAUL-mandate-faza-2","BUCHIR COSTEL-voturi","BUCHIR COSTEL-mandate-faza-1","BUCHIR COSTEL-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PATRAŞCU ANTON-voturi","PATRAŞCU ANTON-mandate-faza-1","PATRAŞCU ANTON-mandate-faza-2","VELEA MARIAN-voturi","VELEA MARIAN-mandate-faza-1","VELEA MARIAN-mandate-faza-2","STANCIU TEODOR-voturi","STANCIU TEODOR-mandate-faza-1","STANCIU TEODOR-mandate-faza-2","SURUGIU DANIEL-voturi","SURUGIU DANIEL-mandate-faza-1","SURUGIU DANIEL-mandate-faza-2","DOBOŞ AUGUSTIN-voturi","DOBOŞ AUGUSTIN-mandate-faza-1","DOBOŞ AUGUSTIN-mandate-faza-2","OPRIŞAN ŞTEFAN-BOGDAN-voturi","OPRIŞAN ŞTEFAN-BOGDAN-mandate-faza-1","OPRIŞAN ŞTEFAN-BOGDAN-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-2","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-1","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-voturi","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-1","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-2","CHIRILESCU DORIN-voturi","CHIRILESCU DORIN-mandate-faza-1","CHIRILESCU DORIN-mandate-faza-2","LUNCANU CLARA-voturi","LUNCANU CLARA-mandate-faza-1","LUNCANU CLARA-mandate-faza-2","ANTIP CRINA-RAMONA-voturi","ANTIP CRINA-RAMONA-mandate-faza-1","ANTIP CRINA-RAMONA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-mandate-g8","UNIUNEA SALVAȚI ROMÂNIA-mandate-g9","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-1","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-2","LANG ILIE-voturi","LANG ILIE-mandate-faza-1","LANG ILIE-mandate-faza-2","CHIRILOIU OANA-IONELA-voturi","CHIRILOIU OANA-IONELA-mandate-faza-1","CHIRILOIU OANA-IONELA-mandate-faza-2","CRIŞAN IOAN-voturi","CRIŞAN IOAN-mandate-faza-1","CRIŞAN IOAN-mandate-faza-2","RUSU BEBI-voturi","RUSU BEBI-mandate-faza-1","RUSU BEBI-mandate-faza-2","BOTEZATU VASILE-voturi","BOTEZATU VASILE-mandate-faza-1","BOTEZATU VASILE-mandate-faza-2","CERNEA MIHAI-ANDREI-voturi","CERNEA MIHAI-ANDREI-mandate-faza-1","CERNEA MIHAI-ANDREI-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","FECHET IOSIF-voturi","FECHET IOSIF-mandate-faza-1","FECHET IOSIF-mandate-faza-2","CIOROABĂ VASILE-voturi","CIOROABĂ VASILE-mandate-faza-1","CIOROABĂ VASILE-mandate-faza-2"
4,BACĂU,PARAVA,24034,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:54:56",2657,2577,0,28,52,1139,1059,0,28,52,1056,83,2800,1661,52,73,84,76,238,3,0,485,6,0,0,0,0,135,1,1,43,0,0,0,0,0,130,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PÂRGĂREŞTI,24276,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:32:12",3769,3738,1,26,4,1752,1722,0,26,4,1375,92,4108,2641,68,96,110,101,378,3,1,562,5,0,52,0,0,383,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PARINCEA,24089,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:25:43",2739,2674,0,48,17,1406,1341,0,48,17,1314,92,3000,1594,65,91,105,98,171,1,1,841,8,0,191,1,1,76,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PÂRJOL,24338,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:24:46",5106,4997,1,71,37,2030,1922,0,71,37,1916,114,5404,3374,95,134,153,127,825,6,0,324,2,1,131,1,0,234,1,1,0,0,0,0,0,0,0,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PLOPANA,24427,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:38:36",2481,2368,1,51,61,1246,1133,1,51,61,1185,57,2600,1358,59,82,94,91,103,1,0,779,8,1,0,0,0,303,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PODURI,24631,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:16:26",6464,6373,3,62,26,3056,2966,2,62,26,2937,115,7004,3949,146,205,234,182,316,1,1,2192,12,0,0,0,0,230,1,0,116,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"PODU TURCULUI",24524,1,FINAL,UAT,CL,CL_CE,"2024-06-10 21:46:49",3737,3691,0,35,11,2124,2078,0,35,11,2042,82,4000,1876,102,142,163,157,384,2,1,990,6,0,0,0,0,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PRĂJEŞTI,26361,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:06:53",1958,1875,2,43,38,936,854,1,43,38,902,34,2000,1064,45,63,72,82,438,5,0,364,4,1,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,RĂCĂCIUNI,24766,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:12:24",6600,6496,7,77,20,2952,2854,1,77,20,2770,182,7200,4248,138,193,221,160,658,4,0,1286,8,0,59,0,0,219,1,0,244,1,1,130,0,0,0,0,0,69,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,RĂCHITOASA,24837,2,FINAL,UAT,CL,CL_CE,"2024-06-11 15:29:07",3467,3357,0,53,57,1714,1604,0,53,57,1585,129,3700,1986,79,110,126,111,123,1,0,1120,10,0,0,0,0,204,1,1,66,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,RACOVA,24711,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:40:19",2959,2933,0,18,8,1497,1471,0,18,8,1421,76,3200,1703,71,99,113,100,814,8,0,122,1,0,0,0,0,373,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,ROŞIORI,24999,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:51:34",1838,1794,3,26,15,1048,1007,0,26,15,962,86,1949,901,48,67,76,81,185,2,0,388,4,1,0,0,0,208,2,1,114,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SĂNDULENI,25148,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:38:03",3549,3533,0,8,8,1628,1612,0,8,8,1525,103,3803,2175,76,106,122,117,195,1,1,1224,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SĂRATA,26320,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:12:09",1929,1902,1,13,13,960,933,1,13,13,935,25,2100,1140,46,65,74,85,263,3,0,539,6,0,0,0,0,66,0,1,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SASCUT,25068,1,FINAL,UAT,CL,CL_CE,"2024-06-11 13:56:09",7866,7764,3,50,49,3852,3753,0,50,49,3665,181,8499,4653,183,256,293,224,1380,6,0,1770,7,1,75,0,0,152,0,0,0,0,0,0,0,0,216,0,1,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SĂUCEŞTI,25228,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:46:25",4723,4690,8,14,11,2378,2350,3,14,11,2273,105,5096,2718,113,159,181,151,298,1,1,1556,10,0,0,0,0,419,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SCORŢENI,25291,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:19:31",2443,2377,1,23,42,1392,1326,1,23,42,1312,80,2600,1208,65,91,104,109,564,5,0,172,1,1,0,0,0,133,1,0,92,0,1,0,0,0,165,1,0,81,0,1,0,0,0,46,0,0,35,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SECUIENI,25362,2,FINAL,UAT,CL,CL_CE,"2024-06-13 13:45:41",1783,1670,0,99,14,1176,1063,0,99,14,1100,76,1888,700,55,77,88,97,559,5,1,356,3,1,0,0,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,SOLONŢ,25488,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:30:27",2801,2782,0,10,9,1316,1297,0,10,9,1252,64,3000,1684,62,87,100,96,132,1,0,742,7,1,0,0,0,162,1,1,0,0,0,0,0,0,216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,STĂNIŞEŞTI,25521,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:03:40",3402,3316,2,36,48,1589,1505,0,36,48,1492,97,3605,2016,74,104,119,110,166,1,1,1096,9,1,0,0,0,94,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ŞTEFAN CEL MARE",20670,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:12:25",4005,3958,2,17,28,1953,1908,0,17,28,1879,74,4300,2347,93,131,150,125,204,1,1,1497,11,1,0,0,0,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,STRUGARI,25629,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:18:48",1895,1862,1,8,24,1105,1072,1,8,24,1046,59,2040,935,52,73,83,91,57,0,1,555,6,0,0,0,0,319,3,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,TAMAŞI,25692,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:25:16",2655,2575,1,65,14,1410,1330,1,65,14,1337,73,2820,1410,66,93,106,100,349,3,0,873,8,1,0,0,0,88,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"TÂRGU TROTUŞ",25825,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:28:57",4455,4430,1,16,8,2393,2368,1,16,8,2315,78,4800,2407,115,162,185,143,393,2,1,1340,9,0,94,0,0,277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,0,0,0,0,0,0
4,BACĂU,TĂTĂRĂŞTI,25745,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:12:04",1883,1836,1,39,7,1171,1135,1,28,7,1112,59,2000,829,55,77,88,101,316,3,0,796,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,TRAIAN,25861,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:03:21",2698,2662,2,26,8,1132,1097,1,26,8,1076,56,2909,1777,53,75,86,82,560,6,1,256,3,0,0,0,0,84,1,0,0,0,0,0,0,0,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
