precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HARPA DANIEL-VASILICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","LAZĂR GEORGE-PARTIDUL NAȚIONAL LIBERAL-voturi","LAVRIC SORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MELINTE LUCIA-ROMÂNIA SOCIALISTĂ-voturi","CUCU RALUCA-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","APOSTOL MARIA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","NEGURIŢĂ CLAUDIU-ŞTEFAN-PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 2",175,BICAZ-CHEI,121297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:56",790,780,0,7,3,438,428,0,7,3,426,12,900,462,172,217,27,0,1,1,8
29,NEAMŢ,"ŞCOALA GIMNAZIALA NR.2",179,"BICAZU ARDELEAN",121340,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:03",1040,1020,0,5,15,546,526,0,5,15,529,17,1100,554,61,358,49,1,2,36,22
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.2",41,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:06",1067,1060,0,7,0,445,438,0,7,0,415,30,1200,755,137,112,61,8,17,55,25
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.2",42,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:52",1279,1269,3,7,0,495,487,1,7,0,469,26,1400,905,169,117,33,12,21,74,43
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",39,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:03",854,833,14,7,0,366,359,0,7,0,343,23,1000,634,116,107,41,7,8,37,27
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",40,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:06",842,830,3,9,0,410,401,0,9,0,389,21,900,490,166,94,53,10,9,35,22
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.2",38,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:27",987,978,0,9,0,420,411,0,9,0,402,18,1100,680,129,127,47,4,13,53,29
29,NEAMŢ,"SCOALA GIMNAZIALA NR. 2 IZVOARE",271,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:04",1060,1059,0,1,0,484,483,0,1,0,449,35,1200,716,130,151,67,5,15,37,44
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR. 2, LOC ZĂNEŞTI",487,ZĂNEŞTI,125061,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:40",1513,1502,1,4,6,730,722,0,4,4,687,43,1600,870,322,128,65,6,10,97,59
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR. 2 ”MIHAIL KOGĂLNICEANU” RĂUCEŞTI",380,RĂUCEŞTI,123914,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:40",524,501,0,3,20,299,276,0,3,20,287,12,600,301,105,93,24,0,0,64,1
29,NEAMŢ,"SCOALA GIMNAZIALA NR.3",177,BICAZ-CHEI,121297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:02",713,698,0,6,9,492,477,0,6,9,484,8,800,308,209,240,22,0,2,4,7
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3",1,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:37",1085,1075,0,10,0,377,367,0,10,0,357,20,1100,719,120,103,49,4,9,46,26
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3",2,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:08",871,854,2,15,0,369,354,0,15,0,343,25,900,532,119,103,41,10,6,47,17
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.3",4,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:07",1074,1059,7,8,0,422,414,0,8,0,392,30,1100,678,137,141,32,7,8,53,14
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.3",3,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:17",888,880,2,6,0,369,363,0,6,0,345,24,1000,631,141,84,45,6,8,41,20
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR. 3 CUT",270,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:15",1267,1264,2,1,0,618,617,0,1,0,577,41,1400,782,112,319,55,3,12,42,34
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR. 3 CUT",269,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:25",892,886,6,0,0,409,409,0,0,0,374,35,1000,591,66,177,62,9,3,25,32
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.3 ȚIBUCANI",465,ŢIBUCANI,124803,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:38",813,802,1,4,6,524,513,1,4,6,494,30,900,376,307,117,40,2,0,15,13
29,NEAMŢ,"SCOALA GIMNAZIALA NR 4 BRASAUTI",268,"DUMBRAVA ROŞIE",120771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:50",594,592,0,2,0,262,260,0,2,0,245,17,700,438,74,80,51,1,3,19,17
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",15,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:15",1393,1386,0,6,1,480,473,0,6,1,449,31,1500,1020,162,131,56,5,12,47,36
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",16,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:16:22",1266,1258,3,5,0,535,530,0,5,0,503,32,1400,865,165,138,75,13,17,62,33
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.5",13,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:11",1233,1221,2,10,0,458,448,0,10,0,445,3,1300,852,173,133,49,11,11,41,27
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ NR.5",14,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:05",1357,1352,0,5,0,550,545,0,5,0,524,26,1500,950,201,140,64,23,14,49,33
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.7",35,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:11:36",1527,1519,3,5,0,606,601,0,5,0,565,41,1600,994,164,142,106,13,12,23,105
29,NEAMŢ,"SCOALA GIMNAZIALA ” OTILIA CAZIMIR ” COTU VAMES",312,HORIA,120922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:25:49",1386,1370,1,6,9,622,607,0,6,9,589,33,1500,878,117,188,178,3,2,60,41
29,NEAMŢ,"ŞCOALA GIMNAZIALA PETRU VODA",375,"POIANA TEIULUI",123790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:39",1088,1069,0,3,16,543,524,0,3,16,512,31,1200,657,180,150,124,1,1,9,47
29,NEAMŢ,"SCOALA GIMNAZIALA PLUTON",366,PIPIRIG,123521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:16",822,810,0,12,0,376,364,0,12,0,358,18,900,524,230,53,28,5,1,11,30
29,NEAMŢ,"SCOALA GIMNAZIALA POIENI,COMUNA PIATRA SOIMULUI",360,"PIATRA ŞOIMULUI",123479,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:56",1111,1105,0,6,0,628,622,0,6,0,576,52,1200,572,289,116,36,7,4,109,15
29,NEAMŢ,"SCOALA GIMNAZIALA ”PROF. GHEORGHE DUMITREASA” GIROV",290,GIROV,122702,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:47",1379,1367,0,5,7,697,685,0,5,7,657,40,1500,801,224,264,71,4,12,26,56
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",106,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:23:38",1276,1268,0,8,0,538,530,0,8,0,513,25,1400,862,169,227,44,6,2,39,26
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",107,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:06",1202,1197,0,5,0,472,467,0,5,0,450,22,1300,828,145,183,37,6,6,49,24
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ROMAN MUŞAT”",108,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:25:11",1300,1294,0,6,0,499,493,0,6,0,483,16,1400,901,150,206,34,6,7,58,22
29,NEAMŢ,"ŞCOALA GIMNAZIALA SAT COSTISA",233,COSTIŞA,122132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:47",1396,1368,1,8,19,784,759,0,8,17,748,36,1500,716,420,126,146,4,3,16,33
29,NEAMŢ,"SCOALA GIMNAZIALA SATUL MOLDOVENI",331,MOLDOVENI,123228,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:03",986,958,0,2,26,617,589,0,2,26,541,48,1100,483,130,251,30,9,33,48,40
29,NEAMŢ,"ŞCOALA GIMNAZIALA SĂVINESTI",418,SĂVINEŞTI,120824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:11",1463,1428,3,15,17,770,738,2,15,15,727,43,1600,830,248,300,104,4,9,31,31
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ SLOBOZIA",195,BOGHICEA,125178,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:04:32",602,590,0,3,9,347,335,0,3,9,332,15,700,353,231,65,19,0,2,8,7
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN CEL MARE”",205,BORLEŞTI,121732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:43:13",1490,1488,0,2,0,656,654,0,2,0,625,31,1600,944,158,329,65,4,12,25,32
29,NEAMŢ,"SCOALA GIMNAZIALA STINCA",367,PIPIRIG,123521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:24",1320,1314,0,6,0,641,635,0,6,0,600,41,1400,759,426,51,59,7,5,14,38
29,NEAMŢ,"SCOALA GIMNAZIALA STRUCTURA SACALENI",378,POIENARI,123709,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:00",271,264,0,2,5,153,146,0,2,5,149,4,300,147,87,29,24,2,1,6,0
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ TRAIAN-SĂBĂOANI",414,SĂBĂOANI,124206,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:18",1029,1011,0,4,14,464,446,0,4,14,430,34,1100,636,206,113,41,8,3,46,13
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",469,URECHENI,124849,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:27",900,876,1,1,22,445,422,0,1,22,426,19,1000,555,232,86,14,0,1,81,12
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",468,URECHENI,124849,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:36",575,562,0,3,10,280,267,0,3,10,261,19,600,320,192,36,10,0,0,18,5
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",156,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:04:18",877,865,0,9,3,435,423,0,9,3,420,15,900,465,124,139,68,12,8,33,36
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",155,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:38:39",1857,1834,1,9,13,921,899,0,9,13,881,40,2000,1079,236,233,208,10,25,95,74
29,NEAMŢ,"SCOALA GIMNAZIALĂ VADURI",157,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:17",1118,1094,8,9,7,657,640,1,9,7,621,36,1200,543,160,236,129,9,12,44,31
29,NEAMŢ,"ȘCOALA GIMNAZIALĂ VADURI (CLĂDIREA FOSTEI ȘCOLI DIN SATUL AGÂRCIA)",154,"ALEXANDRU CEL BUN",124938,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:42",285,283,0,1,1,139,137,0,1,1,125,14,298,159,41,36,26,0,5,11,6
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”VASILE ALECSANDRI” - LOCAL NOU",102,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:44",1323,1316,2,3,2,518,513,0,3,2,490,19,1500,991,183,177,40,4,6,49,31
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”VASILE ALECSANDRI” - LOCAL NOU",101,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:10",1183,1174,3,6,0,533,527,0,6,0,511,22,1300,767,187,194,35,3,6,52,34
29,NEAMŢ,"ŞCOALA GIMNAZIALA ”VLAD DANULESCU ” PANCESTI",345,PÂNCEŞTI,125141,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:22:12",951,925,0,1,25,560,534,0,1,25,524,36,1000,440,314,79,9,0,1,104,17
29,NEAMŢ,"SCOALA GIURGENI , COMUNA VALEA URSULUI",476,"VALEA URSULUI",124885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:56:48",482,477,0,2,3,223,218,0,2,3,210,13,500,277,57,106,11,1,0,1,34
29,NEAMŢ,"ŞCOALA GRIGORE UNGUREANU",226,CEAHLĂU,122025,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:08",1456,1381,0,17,58,896,840,0,17,39,875,21,1500,604,170,615,49,5,3,13,20
29,NEAMŢ,"SCOALA MUNCEL , COMUNA VALEA URSULUI",477,"VALEA URSULUI",124885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:20",318,317,0,1,0,167,166,0,1,0,158,9,400,233,26,114,11,0,0,2,5
29,NEAMŢ,"ŞCOALA NOUĂ VĂRATEC",152,AGAPIA,121108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:32",727,681,1,1,44,481,436,0,1,44,410,26,800,364,260,58,57,1,0,1,33
29,NEAMŢ,"SCOALA PIPIRIG NR. 2",361,PIPIRIG,123521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:54",906,900,2,3,1,469,465,0,3,1,438,31,1000,531,291,91,26,0,3,8,19
29,NEAMŢ,"SCOALA PRIMARA",302,GRUMĂZEŞTI,122908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:39",603,595,0,7,1,268,260,0,7,1,259,9,700,432,147,22,65,0,0,9,16
29,NEAMŢ,"SCOALA PRIMARA",435,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:00",481,473,0,8,0,274,266,0,8,0,264,10,500,226,60,160,19,0,1,11,13
29,NEAMŢ,"SCOALA PRIMARA",261,DRĂGĂNEŞTI,125132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:37",398,387,1,10,0,221,211,0,10,0,217,4,396,175,62,131,15,1,3,0,5
29,NEAMŢ,"SCOALA PRIMARA",260,DRĂGĂNEŞTI,125132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:14:25",297,290,0,6,1,188,181,0,6,1,168,20,404,216,32,106,19,4,0,1,6
29,NEAMŢ,"ŞCOALA PRIMARĂ",454,TIMIŞEŞTI,124661,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:29",666,661,1,4,0,294,290,0,4,0,287,7,700,406,113,125,27,2,0,12,8
29,NEAMŢ,"ŞCOALA PRIMARĂ",455,TIMIŞEŞTI,124661,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:15",450,450,0,0,0,241,241,0,0,0,227,14,506,265,84,120,15,1,1,3,3
29,NEAMŢ,"ȘCOALA PRIMARĂ",224,CÂNDEŞTI,122061,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:34:44",306,297,0,7,2,164,155,0,7,2,155,9,400,236,66,41,43,0,0,2,3
29,NEAMŢ,"ȘCOALA PRIMARĂ BĂLĂNEȘTI",168,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:04:21",521,508,0,3,10,280,267,0,3,10,264,16,600,320,77,119,16,6,1,7,38
29,NEAMŢ,"ŞCOALA PRIMARĂ BOBOTENI",305,HANGU,122953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:50",452,434,0,12,6,233,215,0,12,6,220,13,500,267,78,83,28,4,1,21,5
29,NEAMŢ,"SCOALA PRIMARA BUDESTI",276,FĂUREI,122613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:34",866,860,0,5,1,501,495,0,5,1,484,17,900,399,191,241,27,3,1,11,10
29,NEAMŢ,"ȘCOALA PRIMARĂ CĂUȘENI",193,BOGHICEA,125178,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:51:37",146,137,0,5,4,84,75,0,5,4,81,3,200,116,49,25,5,0,0,1,1
29,NEAMŢ,"ŞCOALA PRIMARĂ CHIRIŢENI",307,HANGU,122953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:51",392,377,0,5,10,219,204,0,5,10,211,8,500,281,73,68,28,1,2,31,8
29,NEAMŢ,"ŞCOALA PRIMARA CIUREA",346,PÂNCEŞTI,125141,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:33:45",199,186,0,11,2,122,109,0,11,2,119,3,200,78,93,11,2,1,0,12,0
29,NEAMŢ,"ŞCOALA PRIMARA,COMUNA PIATRA SOIMULUI",356,"PIATRA ŞOIMULUI",123479,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:31",1462,1446,6,8,2,634,624,0,8,2,595,39,1600,966,216,156,91,9,7,84,32
29,NEAMŢ,"SCOALA PRIMARA DUMBRAVA DEAL",420,SĂVINEŞTI,120824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:12",338,327,0,5,6,185,174,0,5,6,162,23,400,215,26,92,30,1,0,9,4
29,NEAMŢ,"SCOALA PRIMARA, GHERAESTII NOI",287,GHERĂEŞTI,122668,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:38",488,485,0,3,0,249,246,0,3,0,234,15,600,351,71,104,16,1,4,33,5
29,NEAMŢ,"ŞCOALA PRIMARĂ GROZĂVEŞTI",308,HANGU,122953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:24:39",319,302,1,6,10,146,130,0,6,10,138,8,400,254,77,34,10,2,1,9,5
29,NEAMŢ,"SCOALA PRIMARA GURA VAII",295,GIROV,122702,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:06",599,594,0,5,0,332,327,0,5,0,308,24,700,368,132,79,36,9,4,11,37
29,NEAMŢ,"ŞCOALA PRIMARĂ HLĂPEŞTI",255,DRAGOMIREŞTI,122392,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:16",649,618,0,13,18,376,345,0,13,18,351,25,700,324,32,290,13,3,4,4,5
29,NEAMŢ,"SCOALA PRIMARA MESTEACAN",317,ICUŞEŞTI,123013,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:39",432,429,0,3,0,234,231,0,3,0,225,9,500,266,76,126,18,1,0,1,3
29,NEAMŢ,"ŞCOALA PRIMARĂ NEGRITEŞTI",372,PODOLENI,123674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:16",286,277,0,8,1,154,145,0,8,1,143,11,300,146,49,73,12,4,0,4,1
29,NEAMŢ,"ȘCOALA PRIMARĂ NISTRIA",194,BOGHICEA,125178,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:09:49",229,225,0,4,0,127,123,0,4,0,120,7,300,173,57,55,4,0,0,4,0
29,NEAMŢ,"ȘCOALA PRIMARĂ NOUĂ TICOȘ",181,"BICAZU ARDELEAN",121340,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:56",237,225,0,6,6,149,137,0,6,6,146,3,300,151,15,115,5,1,1,6,3
29,NEAMŢ,"ȘCOALA PRIMARĂ NR.1",227,CEAHLĂU,122025,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:32",607,600,1,3,3,355,349,0,3,3,339,7,700,354,89,204,33,0,2,5,6
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 BUHONCA",250,DOLJEŞTI,122347,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:21",572,557,0,4,11,241,226,0,4,11,238,3,600,359,82,123,14,1,1,12,5
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 LOCALITATEA SOCI",202,BORCA,121652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:04",737,733,0,4,0,398,394,0,4,0,386,12,800,402,190,117,57,1,3,8,10
29,NEAMŢ,"SCOALA PRIMARA NR.1 TODIRENI",430,STĂNIŢA,124331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:12",223,217,0,5,1,115,109,0,5,1,103,12,300,185,71,23,3,1,1,4,0
29,NEAMŢ,"ȘCOALA PRIMARĂ NR. 2 BORLEȘTI",204,BORLEŞTI,121732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:23",813,803,0,7,3,391,381,0,7,3,365,26,900,509,114,139,57,5,3,20,27
29,NEAMŢ,"SCOALA PRIMARA NR.2 GHIDION",428,STĂNIŢA,124331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:07",288,284,0,3,1,137,133,0,3,1,129,8,300,163,78,28,15,1,0,7,0
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.2 LOCALITATEA PÎRÎUL PÎNTEI",199,BORCA,121652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:30",402,398,0,4,0,233,229,0,4,0,221,12,500,267,85,108,17,3,3,2,3
29,NEAMŢ,"ŞCOALA PRIMARĂ NR. 2 OGLINZI",383,RĂUCEŞTI,123914,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:00",935,909,0,18,8,535,509,0,18,8,508,27,1000,465,182,215,59,1,3,29,19
29,NEAMŢ,"SCOALA PRIMARA NR. 2 RADENI",344,PĂSTRĂVENI,123371,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:34",602,595,0,7,0,317,310,0,7,0,289,28,717,400,214,37,2,26,1,2,7
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.3 LOCALITATEA PÎRÎUL CÎRJEI",198,BORCA,121652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:13:31",566,564,0,2,0,313,311,0,2,0,305,8,600,287,101,166,23,4,4,6,1
29,NEAMŢ,"SCOALA PRIMARA NR.3 VEJA",431,STĂNIŢA,124331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:53",244,241,0,1,2,141,138,0,1,2,132,9,300,159,92,19,5,1,0,8,7
29,NEAMŢ,"SCOALA PRIMARA NR.4 POIENILE OANCEI",429,STĂNIŢA,124331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:31",190,186,0,4,0,86,82,0,4,0,81,5,200,114,38,9,24,0,0,6,4
29,NEAMŢ,"SCOALA PRIMARA NR. 5 CHICEREA",427,STĂNIŢA,124331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:01",209,203,0,4,2,99,93,0,4,2,97,2,300,201,55,12,28,0,1,1,0
29,NEAMŢ,"SCOALA PRIMARA ROCNA",318,ICUŞEŞTI,123013,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:27",445,436,0,7,2,232,223,0,7,2,222,10,500,268,35,171,8,1,1,4,2
29,NEAMŢ,"ŞCOALA PRIMARĂ RUGINEŞTI",309,HANGU,122953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:54",293,281,2,6,4,133,123,0,6,4,129,4,401,268,52,37,22,0,0,9,9
29,NEAMŢ,"ŞCOALA PRIMARĂ SĂCĂLUŞEŞTI",151,AGAPIA,121108,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:09",561,556,1,3,1,302,298,0,3,1,288,14,602,300,168,61,27,1,4,18,9
29,NEAMŢ,"ŞCOALA PRIMARA SAT FRUNZENI",235,COSTIŞA,122132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:43",518,514,0,2,2,247,243,0,2,2,235,12,600,353,107,28,86,2,1,2,9
29,NEAMŢ,"ŞCOALA PRIMARA SAT MANOAIA",236,COSTIŞA,122132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:46",793,781,0,3,9,408,396,0,3,9,396,12,900,492,237,46,86,2,2,7,16
29,NEAMŢ,"SCOALA PRIMARA SAVINESTI",419,SĂVINEŞTI,120824,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:18",1225,1211,0,8,6,684,670,0,8,6,656,28,1300,616,188,285,117,6,7,31,22
29,NEAMŢ,"ȘCOALA PRIMARĂ ȘOVOAIA",210,BORLEŞTI,121732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:35",405,397,0,8,0,190,182,0,8,0,185,5,500,310,32,107,23,0,1,12,10
29,NEAMŢ,"SCOALA PRIMARA SPIRIDONESTI",319,ICUŞEŞTI,123013,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:01",168,162,0,6,0,87,81,0,6,0,81,6,200,113,14,61,4,0,0,1,1
