precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ŞERBAN MARCEL-IULIAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",164,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:07:27",1835,1788,23,10,14,866,841,1,10,14,822,24,2000,1154,202,70,119,34,43,20,334
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",166,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:09",1448,1440,5,3,0,660,657,0,3,0,623,37,1600,940,181,62,123,21,10,14,212
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",165,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:09:18",1436,1426,4,6,0,685,679,0,6,0,646,39,1600,915,172,58,129,30,32,30,195
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",163,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:21:36",1864,1784,24,56,0,801,745,0,56,0,761,40,2000,1199,195,55,113,25,32,28,313
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 13",167,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:49:04",1507,1494,3,10,0,668,658,0,10,0,640,28,1700,1032,157,60,147,32,20,18,206
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",141,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:22:17",1433,1426,2,5,0,629,624,0,5,0,604,25,1600,970,172,68,99,37,39,21,168
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",142,"MUNICIPIUL BRAŞOV",40198,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 08:46:24",1529,1513,10,6,0,707,701,0,6,0,670,37,1703,994,210,63,107,24,28,14,224
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",147,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:05",1291,1278,1,8,4,608,596,0,8,4,575,30,1400,795,197,53,122,24,28,10,141
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",140,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:25",1614,1601,3,10,0,710,700,0,10,0,679,31,1800,1090,186,69,115,24,59,17,209
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",148,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:14:22",1173,1171,0,2,0,533,531,0,2,0,499,34,1300,767,167,56,80,23,29,11,133
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",145,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:26",828,818,0,10,0,390,380,0,10,0,371,18,900,511,110,26,82,17,19,13,104
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",150,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:50:42",1418,1413,0,5,0,716,711,0,5,0,689,27,1500,784,258,54,105,24,25,18,205
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",144,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:48",1264,1252,4,8,0,568,560,0,8,0,525,43,1400,832,132,70,86,18,33,10,176
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",143,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:09",1570,1562,3,5,0,704,699,0,5,0,671,32,1700,996,200,93,131,31,25,21,170
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",149,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:45:38",1668,1643,11,13,1,948,934,0,13,1,914,23,1800,863,308,61,100,24,41,26,354
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 14",146,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:01:15",1149,1141,2,6,0,510,504,0,6,0,485,25,1300,790,131,53,96,15,16,10,164
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 14",151,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:25",1520,1501,3,9,7,899,883,0,9,7,863,36,1600,701,281,80,104,30,28,13,327
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",25,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:44",1134,1126,0,7,1,489,481,0,7,1,471,18,1300,811,117,44,95,22,30,11,152
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",26,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:22",1143,1127,5,11,0,583,571,1,11,0,558,25,1300,717,134,46,65,22,122,13,156
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",21,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:57",1405,1400,0,5,0,636,631,0,5,0,621,15,1500,864,158,47,130,14,46,11,215
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",20,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:31:28",1606,1565,16,15,10,800,775,0,15,10,777,15,1699,907,189,77,133,18,58,21,281
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",24,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:44",1188,1181,0,7,0,501,494,0,7,0,463,38,1300,799,124,50,101,19,22,12,135
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",22,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:03:12",1350,1331,10,8,1,670,661,0,8,1,641,29,1500,830,155,51,111,20,53,16,235
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 15",23,"MUNICIPIUL BRAŞOV",40198,7,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:45:00",1374,1355,8,10,1,672,661,0,10,1,648,13,1500,839,184,50,90,13,102,10,199
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",41,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:20:52",937,919,7,11,0,435,424,0,11,0,412,23,1000,565,109,41,63,14,24,9,152
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",40,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:39",1292,1285,0,7,0,655,648,0,7,0,632,23,1400,745,150,63,118,25,37,26,213
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",39,"MUNICIPIUL BRAŞOV",40198,7,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 09:01:58",1082,1063,6,13,0,537,524,0,13,0,513,22,1200,663,129,39,88,18,42,10,187
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",42,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:00:19",1480,1467,3,10,0,678,668,0,10,0,644,30,1600,922,158,47,110,23,44,13,249
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 19",43,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:11",1392,1380,0,12,0,731,719,0,12,0,708,23,1500,768,180,66,135,21,42,20,244
8,BRAŞOV,"ȘCOALA GIMNAZIALA NR. 1 - COLEGIUL NAŢIONAL ”RADU NEGRU”",215,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:12",1084,1075,1,8,0,426,418,0,8,0,399,27,1200,774,93,39,143,21,17,14,72
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 - COLEGIUL NAŢIONAL ”RADU NEGRU”",216,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:04",1286,1261,4,5,16,494,473,0,5,16,466,28,1400,906,92,59,174,19,32,12,78
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR.1 CORP A2",395,"POIANA MĂRULUI",41621,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:30",1270,1237,3,16,14,931,900,1,16,14,879,52,1345,414,291,128,365,17,22,5,51
8,BRAŞOV,"ȘCOALĂ GIMNAZIALĂ NR.1 CORP B",396,"POIANA MĂRULUI",41621,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:56",987,971,0,9,7,630,614,0,9,7,574,56,1100,470,136,94,268,14,17,1,44
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1, CORPUL A (LÂNGĂ GRĂDINIŢĂ)",229,"MUNICIPIUL SĂCELE",40438,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 14:44:44",1290,1280,0,9,1,604,594,0,9,1,593,11,1400,796,139,42,92,13,182,4,121
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 CORPUL B",230,"MUNICIPIUL SĂCELE",40438,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:14:42",1342,1332,2,7,1,565,557,0,7,1,535,30,1500,935,172,61,142,14,76,4,66
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 CORPUL B",231,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:35",1250,1235,4,10,1,564,553,0,10,1,541,23,1400,836,125,43,134,26,98,9,106
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 CORPUL F",232,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:59",1855,1838,8,7,2,843,834,0,7,2,796,47,2000,1157,214,77,172,22,172,13,126
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",290,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:03",1390,1384,2,3,1,656,652,0,3,1,624,32,1500,844,165,65,242,42,7,28,75
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",289,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:17:37",1200,1193,1,5,1,551,545,0,5,1,521,30,1322,771,172,72,177,18,6,18,58
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 1 GHEORGHE CRĂCIUN",291,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:28",1367,1335,0,7,25,696,664,0,7,25,672,24,1500,804,187,63,272,20,27,32,71
8,BRAŞOV,"SCOALA GIMNAZIALA NR. 2",293,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:12",1698,1691,0,7,0,563,556,0,7,0,451,112,1900,1337,44,117,237,13,25,5,10
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",105,"MUNICIPIUL BRAŞOV",40198,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:28:32",1338,1327,6,5,0,581,576,0,5,0,553,14,1500,933,147,57,121,16,38,21,153
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",101,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:20",1419,1403,2,13,1,617,603,0,13,1,582,35,1500,883,141,49,122,26,58,21,165
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",102,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:29",1397,1387,2,8,0,655,647,0,8,0,614,41,1500,845,164,46,104,19,50,20,211
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",103,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:02:51",1331,1322,1,6,2,608,600,0,6,2,587,13,1500,900,151,84,91,21,35,18,187
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 2",104,"MUNICIPIUL BRAŞOV",40198,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:15:01",1441,1428,7,5,1,610,604,0,5,1,576,32,1600,990,153,52,105,24,45,17,180
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 2",106,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:48",1706,1697,1,8,0,753,745,0,8,0,715,38,1900,1147,190,56,131,34,44,15,245
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",67,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:49:59",1741,1715,10,16,0,793,777,0,16,0,760,33,1903,1110,168,63,128,16,38,21,326
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",68,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:32",802,792,0,10,0,416,406,0,10,0,401,15,900,484,93,34,62,21,22,12,157
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",69,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:05",1513,1496,7,10,0,699,689,0,10,0,661,38,1600,901,179,70,113,24,25,23,227
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 25",66,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:08",1414,1405,2,7,0,692,685,0,7,0,674,18,1500,808,175,57,132,18,34,19,239
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",46,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:01",1354,1342,5,7,0,639,632,0,7,0,614,25,1500,861,149,45,123,13,41,12,231
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",48,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:23",1507,1494,2,11,0,731,720,0,11,0,701,24,1600,867,193,77,157,24,27,21,202
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",50,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:59",1424,1413,3,8,0,675,667,0,8,0,633,42,1600,925,178,51,136,19,45,21,183
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",49,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:40",1319,1313,0,5,1,581,575,0,5,1,552,29,1500,919,164,53,112,15,40,9,159
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",45,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:18",1403,1383,12,8,0,654,646,0,8,0,627,27,1500,846,156,56,104,20,41,17,233
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",47,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:42",608,597,5,6,0,328,322,0,6,0,319,9,700,372,80,22,68,8,35,6,100
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 27 ”ANATOL GHERMANSCHI”",51,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:50",1415,1403,3,7,2,680,671,0,7,2,652,28,1600,920,161,60,114,28,57,17,215
8,BRAŞOV,"ȘCOALĂ GIMNAZIALĂ NR. 2 ÎNTRE-VAI",397,"POIANA MĂRULUI",41621,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:53",378,366,0,8,4,231,219,0,8,4,216,15,400,169,60,39,97,8,5,0,7
8,BRAŞOV,"ŞCOALA GIMNAZIALA NR. 3",197,"MUNICIPIUL CODLEA",40241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:49",1261,1237,2,14,8,497,475,0,14,8,475,15,1400,910,91,50,228,32,17,16,41
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",160,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:02:36",1390,1361,20,9,0,665,656,0,9,0,637,28,1500,835,161,42,66,10,16,10,332
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",156,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:39:59",1822,1802,11,9,0,933,924,0,9,0,884,49,2000,1067,230,61,130,29,21,19,394
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",159,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:58",1284,1278,0,6,0,693,687,0,6,0,676,17,1400,707,203,31,85,7,21,16,313
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",157,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:51",1564,1553,2,8,1,732,723,1,7,1,698,34,1700,968,165,83,144,26,14,14,252
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",155,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:20",1600,1583,8,7,2,818,809,0,7,2,794,24,1700,882,219,60,122,20,36,19,318
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30",158,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:59",1490,1480,4,6,0,722,716,0,6,0,705,17,1600,878,199,72,136,16,25,8,249
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",161,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:39:48",1524,1499,14,11,0,756,745,0,11,0,746,10,1600,844,184,43,67,24,24,20,384
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",162,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:20",1604,1558,27,19,0,820,801,0,19,0,789,31,1700,880,198,53,51,21,28,21,417
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",182,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:43",1316,1310,0,6,0,625,619,0,6,0,587,38,1500,875,185,58,114,21,18,15,176
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",181,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:31",1277,1270,0,7,0,615,608,0,7,0,580,35,1400,785,150,56,133,29,28,26,158
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",183,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:47",1096,1091,1,4,0,517,513,0,4,0,487,30,1200,683,146,38,141,8,16,10,128
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",91,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:45",1480,1474,0,5,1,677,671,0,5,1,660,17,1600,923,185,47,144,32,37,11,204
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",96,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:47:09",1560,1547,3,9,1,716,706,0,9,1,674,19,1700,984,183,51,112,20,40,12,256
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",93,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:18",1195,1190,1,4,0,587,583,0,4,0,568,19,1300,713,147,48,122,29,34,26,162
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",90,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:39",1461,1453,1,7,0,712,705,0,7,0,680,32,1600,888,147,62,133,30,52,16,240
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",95,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:54",1354,1347,1,4,2,638,632,0,4,2,600,35,1500,800,143,51,118,14,44,22,208
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",92,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:36",1601,1592,2,7,0,751,744,0,7,0,719,32,1800,1049,197,60,148,29,50,29,206
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",94,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:49",1453,1444,2,7,0,645,638,0,7,0,620,25,1600,955,148,48,117,14,63,25,205
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 POMPILIU DAN-CORP A",288,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:24:53",1090,1075,4,10,1,563,551,1,10,1,533,30,1200,637,194,51,139,27,29,13,80
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",76,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:24",1278,1268,4,6,0,603,597,0,6,0,579,24,1400,797,153,43,96,23,24,10,230
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",78,"MUNICIPIUL BRAŞOV",40198,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 09:10:52",1163,1156,0,7,0,575,568,0,7,0,532,16,1300,752,169,52,83,22,8,14,184
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",74,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:04:34",1130,1116,2,12,0,502,490,0,12,0,490,12,1200,698,128,43,64,12,40,15,188
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",75,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:52",1198,1193,1,4,0,622,618,0,4,0,591,31,1300,678,145,50,115,20,43,14,204
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",77,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:46",1499,1479,7,13,0,756,742,1,13,0,736,20,1600,844,191,61,120,19,42,17,286
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",73,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:30",1301,1294,0,6,1,613,606,0,6,1,590,23,1400,787,159,51,116,11,50,11,192
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",241,"MUNICIPIUL SĂCELE",40438,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 13:16:35",1053,1046,0,7,0,432,425,0,7,0,415,17,1200,768,91,31,156,20,25,11,81
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",240,"MUNICIPIUL SĂCELE",40438,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:19",1319,1313,0,6,0,553,547,0,6,0,525,28,1400,847,154,71,169,16,35,16,64
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",242,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:26",1386,1379,1,6,0,538,532,0,6,0,509,29,1500,962,149,54,169,14,40,6,77
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",239,"MUNICIPIUL SĂCELE",40438,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:35",1702,1683,1,17,1,847,828,1,17,1,818,29,1900,1053,242,85,235,25,69,18,144
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 4 - ȘCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",211,"MUNICIPIUL FĂGĂRAŞ",40278,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:34:17",1191,1182,0,5,4,607,598,0,5,4,462,141,1300,697,74,77,189,76,12,6,28
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",19,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:40",1450,1429,12,9,0,616,607,0,9,0,596,20,1600,984,137,50,101,18,73,16,201
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",18,"MUNICIPIUL BRAŞOV",40198,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:16:24",1391,1373,14,0,4,688,684,0,0,4,645,43,1500,812,166,46,86,19,89,17,222
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",247,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:38",1251,1244,0,7,0,623,616,0,7,0,476,147,1400,777,208,66,145,18,29,0,10
