county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PĂTRULESCU NARCIS-IORGU-voturi","PĂTRULESCU NARCIS-IORGU-mandate-faza-1","PĂTRULESCU NARCIS-IORGU-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PURCOI CLAUDIU-FLORIAN-voturi","PURCOI CLAUDIU-FLORIAN-mandate-faza-1","PURCOI CLAUDIU-FLORIAN-mandate-faza-2","PARTIDUL ACUM-voturi","PARTIDUL ACUM-mandate-faza-1","PARTIDUL ACUM-mandate-faza-2","POPA FLORIN-GEORGICĂ-voturi","POPA FLORIN-GEORGICĂ-mandate-faza-1","POPA FLORIN-GEORGICĂ-mandate-faza-2","POPESCU VASILE-voturi","POPESCU VASILE-mandate-faza-1","POPESCU VASILE-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","SALOMIA DUMITRU-voturi","SALOMIA DUMITRU-mandate-faza-1","SALOMIA DUMITRU-mandate-faza-2","DRĂGHICI MARIAN-voturi","DRĂGHICI MARIAN-mandate-faza-1","DRĂGHICI MARIAN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","DICU MIRCEA-voturi","DICU MIRCEA-mandate-faza-1","DICU MIRCEA-mandate-faza-2","ALIANŢA PENTRU REFORMĂ ECHITATE SOCIALĂ EMANCIPARE ŞI LIBERTATE-voturi","ALIANŢA PENTRU REFORMĂ ECHITATE SOCIALĂ EMANCIPARE ŞI LIBERTATE-mandate-faza-1","ALIANŢA PENTRU REFORMĂ ECHITATE SOCIALĂ EMANCIPARE ŞI LIBERTATE-mandate-faza-2","NAȚIUNE OAMENI ÎMPREUNĂ-voturi","NAȚIUNE OAMENI ÎMPREUNĂ-mandate-faza-1","NAȚIUNE OAMENI ÎMPREUNĂ-mandate-faza-2","ROMÂNIA SOCIALISTĂ-voturi","ROMÂNIA SOCIALISTĂ-mandate-faza-1","ROMÂNIA SOCIALISTĂ-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","STOICA CONSTANTIN-MIRCEA-voturi","STOICA CONSTANTIN-MIRCEA-mandate-faza-1","STOICA CONSTANTIN-MIRCEA-mandate-faza-2","BUŞE DANIEL-voturi","BUŞE DANIEL-mandate-faza-1","BUŞE DANIEL-mandate-faza-2","ŢIGARET BOGDAN-FLORIN-voturi","ŢIGARET BOGDAN-FLORIN-mandate-faza-1","ŢIGARET BOGDAN-FLORIN-mandate-faza-2","ZOTICA NICOLAE-voturi","ZOTICA NICOLAE-mandate-faza-1","ZOTICA NICOLAE-mandate-faza-2","MATEI CONSTANTIN-voturi","MATEI CONSTANTIN-mandate-faza-1","MATEI CONSTANTIN-mandate-faza-2","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL OAMENILOR LIBERI-mandate-faza-1","PARTIDUL OAMENILOR LIBERI-mandate-faza-2","DUŢĂ ION-voturi","DUŢĂ ION-mandate-faza-1","DUŢĂ ION-mandate-faza-2","ZĂULEŢ IONEL-voturi","ZĂULEŢ IONEL-mandate-faza-1","ZĂULEŢ IONEL-mandate-faza-2","TĂNASIE ION-voturi","TĂNASIE ION-mandate-faza-1","TĂNASIE ION-mandate-faza-2","COSMA VASILE-voturi","COSMA VASILE-mandate-faza-1","COSMA VASILE-mandate-faza-2","DIACONU VIOREL-CONSTANTIN-voturi","DIACONU VIOREL-CONSTANTIN-mandate-faza-1","DIACONU VIOREL-CONSTANTIN-mandate-faza-2","FORȚA DREPTEI-mandate-g9","POPA CONSTANTIN-CĂTĂLIN-voturi","POPA CONSTANTIN-CĂTĂLIN-mandate-faza-1","POPA CONSTANTIN-CĂTĂLIN-mandate-faza-2","ALBU CĂTĂLIN-ADRIAN-voturi","ALBU CĂTĂLIN-ADRIAN-mandate-faza-1","ALBU CĂTĂLIN-ADRIAN-mandate-faza-2","GHEORGHE ION-voturi","GHEORGHE ION-mandate-faza-1","GHEORGHE ION-mandate-faza-2","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-mandate-faza-1","PARTIDUL ROMÂNIA PUTERNICĂ-mandate-faza-2","JINARU ION-voturi","JINARU ION-mandate-faza-1","JINARU ION-mandate-faza-2","ANGHEL NICOLAE-voturi","ANGHEL NICOLAE-mandate-faza-1","ANGHEL NICOLAE-mandate-faza-2"
40,VÂLCEA,MĂLDĂREŞTI,171272,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:58:56",1579,1553,0,14,12,1079,1053,0,14,12,1044,35,1710,631,52,73,83,94,134,1,0,240,2,1,606,6,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,MATEEŞTI,171067,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:11:24",2639,2423,4,104,108,1783,1572,2,104,105,1676,107,2740,957,83,117,134,123,35,0,0,257,2,0,1040,8,1,33,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,MIHĂEŞTI,171325,3,FINAL,UAT,CL,CL_CE,"2024-06-26 12:14:15",5883,5742,3,92,46,3583,3446,0,92,45,3407,138,6360,2786,170,238,272,218,0,0,0,1207,5,0,1725,7,1,346,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,MILCOIU,171469,3,FINAL,UAT,CL,CL_CE,"2024-06-26 13:12:30",1137,978,3,124,32,825,667,2,124,32,792,33,1110,285,39,55,63,82,0,0,0,168,2,0,385,4,1,192,2,0,12,0,0,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,MITROFANI,174520,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:10:42",833,715,0,59,59,612,494,0,59,59,596,16,790,176,29,41,47,66,0,0,0,194,2,1,402,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,MUEREASCA,171539,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:28:54",2019,2012,0,7,0,1047,1040,0,7,0,1005,42,2220,1173,50,70,80,91,0,0,0,437,4,1,418,4,0,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"MUNICIPIUL DRĂGĂŞANI",167981,3,FINAL,UAT,CL,CL_CE,"2024-06-26 13:05:43",16123,15961,14,138,10,8044,7894,2,138,10,7577,464,17669,9625,378,530,606,401,292,0,0,1688,4,0,1947,4,1,1496,3,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1185,2,1,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,119,0,0,514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"MUNICIPIUL RÂMNICU VÂLCEA",167473,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:02:29",94653,93705,123,700,125,42913,42069,25,694,125,41556,1309,104373,61486,2077,2908,3324,1534,0,0,0,7575,4,1,17783,11,1,6772,4,0,1062,0,0,316,0,0,245,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,134,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,3174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,460,0,0,270,0,0,238,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"NICOLAE BĂLCESCU",171628,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:51:46",2713,2624,5,49,35,1716,1632,1,49,34,1648,68,2928,1210,82,115,131,120,149,1,0,307,2,1,968,8,0,136,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,OLANU,171806,2,FINAL,UAT,CL,CL_CE,"2024-06-26 12:57:08",2318,2263,4,33,18,1528,1476,1,33,18,1443,85,2598,1070,72,101,115,126,49,0,0,484,3,1,646,5,0,118,0,1,0,0,0,139,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BĂBENI",168372,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:55:51",7406,7311,9,64,22,4017,3933,1,61,22,3757,260,8100,4043,187,262,300,235,257,1,0,1696,7,0,972,4,0,605,2,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BĂILE GOVORA",167641,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:51:29",2329,2086,2,220,21,1662,1420,1,220,21,1610,52,2430,768,80,112,128,134,0,0,0,529,3,1,562,4,0,89,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BĂILE OLĂNEŞTI",167696,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:53:46",3712,3654,3,32,23,2251,2196,0,32,23,2175,76,4030,1779,108,152,174,160,0,0,0,438,2,1,1004,6,0,176,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BĂLCEŞTI",168452,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:55:34",3937,3841,2,76,18,2037,1943,0,76,18,1933,104,4270,2233,96,135,154,148,0,0,0,1310,8,1,458,3,0,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BERBEŞTI",168602,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:18:50",4224,4150,2,41,31,2259,2185,2,41,31,2119,140,4630,2371,105,148,169,134,95,0,0,740,5,1,705,5,0,188,1,0,0,0,0,391,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ BREZOI",167794,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:24:35",5691,5617,10,56,8,2781,2717,0,56,8,2624,157,6200,3419,131,183,209,167,0,0,0,1457,8,1,837,5,0,216,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ CĂLIMĂNEŞTI",167909,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:05:04",7157,7086,5,53,13,3967,3900,1,53,13,3755,208,7847,3884,187,262,300,245,0,0,0,1484,6,0,1556,6,0,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ HOREZU",168041,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:14:03",5693,5580,10,87,16,3276,3169,4,87,16,3081,181,6181,2919,154,215,246,193,0,0,0,549,2,1,1463,7,0,350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,534,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,"ORAŞ OCNELE MARI",168130,2,FINAL,UAT,CL,CL_CE,"2024-06-14 16:42:24",2810,2688,0,84,38,1986,1864,0,84,38,1891,95,3010,1024,94,132,151,124,71,0,0,635,5,0,868,7,0,87,0,0,51,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,ORLEŞTI,171879,3,FINAL,UAT,CL,CL_CE,"2024-06-19 15:47:36",2298,2228,0,7,63,1454,1384,0,7,63,1383,71,2450,996,69,96,110,122,0,0,0,854,7,0,331,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,OTEŞANI,171931,2,FINAL,UAT,CL,CL_CE,"2024-06-26 13:54:56",2062,1955,1,27,79,1477,1370,1,27,79,1423,54,2250,773,71,99,113,123,34,0,0,688,5,1,513,4,0,157,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PĂUŞEŞTI,171995,2,FINAL,UAT,CL,CL_CE,"2024-06-14 17:08:22",2037,1990,0,15,32,1394,1347,0,15,32,1318,76,2242,848,65,92,105,119,92,0,1,251,2,0,856,7,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PĂUŞEŞTI-MĂGLAŞI,172082,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:08:45",3356,3326,4,15,11,2008,1981,1,15,11,1891,102,3660,1667,94,132,151,140,94,0,1,509,3,0,936,6,1,186,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PERIŞANI,172153,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:50:22",1702,1631,0,44,27,1230,1159,0,44,27,1146,74,1840,610,57,80,91,96,138,1,0,585,6,0,334,3,1,44,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PESCEANA,172279,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:48:12",1270,1217,2,50,1,754,702,1,50,1,707,47,1340,586,35,49,56,78,0,0,0,146,1,1,374,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,VÂLCEA,PIETRARI,172340,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:52:36",2421,2385,3,6,27,1437,1402,2,6,27,1333,104,2620,1183,66,93,106,119,0,0,0,630,5,1,218,1,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,14,0,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
