precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURAD MOHAMMAD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MITROI FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","GRASA CĂTĂLIN-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","STANCOVICI CRISTIAN-PARTIDUL S.O.S. ROMÂNIA-voturi","PANĂ MIHAI-SIMION-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PALAZ CLAUDIU-IORGA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BĂDRĂGAN DUMITRU-PARTIDUL ECOLOGIST ROMÂN-voturi","LUPU MIHAI-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"COLEGIUL NAŢIONAL MIRCEA CEL BĂTRÂN",4,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:50",578,571,0,7,0,260,253,0,7,0,241,19,600,340,37,70,49,8,4,52,12,9
14,CONSTANŢA,"COLEGIUL NATIONAL PEDAGOGIC ”CONSTANTIN BRĂTESCU”",9,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:47",1453,1438,7,8,0,662,654,0,8,0,625,37,1500,838,95,237,100,25,7,119,28,14
14,CONSTANŢA,"COLEGIUL NATIONAL PEDAGOGIC ”CONSTANTIN BRĂTESCU”",11,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:21",1153,1136,6,11,0,525,514,0,11,0,503,22,1200,675,72,188,88,15,7,101,21,11
14,CONSTANŢA,"COLEGIUL NATIONAL PEDAGOGIC ”CONSTANTIN BRĂTESCU”",10,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:20",1134,1117,8,9,0,501,490,2,9,0,487,14,1200,699,67,174,94,11,15,86,14,26
14,CONSTANŢA,"COLEGIUL TEHNIC ENERGETIC",183,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:54",1254,1237,11,6,0,555,549,0,6,0,534,19,1400,845,58,193,85,25,6,134,16,17
14,CONSTANŢA,"COLEGIUL TEHNIC ENERGETIC",185,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:12",1214,1180,20,14,0,512,498,0,14,0,494,18,1300,788,67,160,87,15,12,104,28,21
14,CONSTANŢA,"COLEGIUL TEHNIC ENERGETIC",186,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:22",1624,1604,14,6,0,751,745,0,6,0,750,1,1800,1049,115,234,138,20,12,161,41,29
14,CONSTANŢA,"COLEGIUL TEHNIC ENERGETIC",184,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:25",671,662,3,6,0,300,294,0,6,0,287,13,700,400,42,93,43,9,10,67,15,8
14,CONSTANŢA,"COLEGIUL TEHNIC ”NICOLAE TITULESCU”",269,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:07",1111,1103,0,8,0,535,527,0,8,0,468,67,1200,632,62,226,114,23,7,21,8,7
14,CONSTANŢA,"COLEGIUL TEHNIC ”NICOLAE TITULESCU”",268,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:08",413,404,0,9,0,413,404,0,9,0,408,5,1000,587,46,211,97,21,3,13,9,8
14,CONSTANŢA,"COLEGIUL TEHNIC ”TOMIS”",173,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:12",608,600,0,8,0,286,278,0,8,0,273,12,700,415,39,71,62,4,1,70,10,16
14,CONSTANŢA,"COLEGIUL TEHNIC ”TOMIS”",174,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:14",993,984,0,9,0,482,473,0,9,0,463,19,1100,618,57,157,90,16,11,100,13,19
14,CONSTANŢA,"COLEGIUL TEHNIC ”TOMIS”",172,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:36",896,887,3,6,0,389,383,0,6,0,379,10,1000,494,53,121,83,7,5,74,17,19
14,CONSTANŢA,"COLEGIUL TEHNIC ”TOMIS”",171,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:39:35",934,924,3,7,0,440,433,0,7,0,414,26,1000,560,54,144,71,13,2,92,19,19
14,CONSTANŢA,"CONSILIULUI LOCAL TÎRGUȘOR",540,TÂRGUŞOR,62985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:43",1056,1030,2,15,9,778,753,1,15,9,753,25,1100,320,84,279,320,28,2,25,10,5
14,CONSTANŢA,"CREŞA DIN STRADA TUDOR VLADIMIRESCU",283,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:12:44",969,958,0,8,3,461,450,0,8,3,438,23,1101,640,85,143,105,32,3,36,19,15
14,CONSTANŢA,"CREȘA NR. 20 NĂVODARI",330,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:33",1528,1515,0,11,2,516,503,0,11,2,479,37,1700,1184,132,88,122,40,10,41,21,25
14,CONSTANŢA,"FOST SEDIU C.A.P. PETROŞANI",434,DELENI,61675,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:05",444,421,0,5,18,282,259,0,5,18,263,19,479,197,54,106,93,4,1,3,1,1
14,CONSTANŢA,"FOST SEDIU C.A.P. PIETRENI",435,DELENI,61675,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:18",690,671,0,5,14,468,449,0,5,14,453,15,800,332,71,57,285,13,3,21,0,3
14,CONSTANŢA,"GRĂDINIȚA CALLATIS",233,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:09",1020,1003,0,13,4,488,471,0,13,4,456,19,1100,625,110,133,100,26,9,46,20,12
14,CONSTANŢA,"GRĂDINIȚA CU ORAR NORMAL COGEALAC",405,COGEALAC,61372,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:10",1618,1506,1,85,26,1229,1117,1,85,26,1097,43,1600,460,78,375,571,39,3,18,2,11
14,CONSTANŢA,"GRĂDINIȚA CU ORAR NORMAL NR. 2",365,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:21",765,731,1,32,1,456,424,0,31,1,447,9,878,422,65,81,207,17,3,65,5,4
14,CONSTANŢA,"GRĂDINIȚA CU ORAR NORMAL STRUCTURA LAZU",366,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:22",2083,2043,5,35,0,1200,1165,0,35,0,1194,6,2100,900,163,332,283,46,8,272,32,58
14,CONSTANŢA,"GRĂDINIȚA CU ORAR PRELUNGIT RIȚA GĂRGĂRIȚA - GRUPA FLUTURAȘILOR",363,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:07:55",1267,1248,0,13,6,826,807,0,13,6,776,50,1376,550,95,168,321,17,10,121,8,36
14,CONSTANŢA,"GRĂDINIȚA CU ORAR PRELUNGIT RIȚA GĂRGĂRIȚA - GRUPA RĂȚUȘTELOR",364,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:35",1087,1084,0,3,0,681,678,0,3,0,657,24,1322,641,83,168,236,28,1,103,13,25
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL",446,GÂRLICIU,61808,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:11:54",1236,1196,0,25,15,827,787,0,25,15,791,36,1300,473,45,476,191,21,2,53,1,2
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL ALBEȘTI",367,ALBEŞTI,60945,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:04",1327,1294,1,16,16,831,799,0,16,16,804,27,1403,566,197,456,92,18,4,26,5,6
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL ALIMAN",373,ALIMAN,61005,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:18",418,409,0,5,4,238,229,0,5,4,220,18,500,262,13,167,26,8,0,4,2,0
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL CHEIA",450,GRĂDINA,63326,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:03",279,278,0,1,0,181,180,0,1,0,173,8,300,119,24,23,115,5,0,2,2,2
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL COBADIN",401,COBADIN,61318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:16:44",1748,1737,0,2,9,807,796,0,2,9,770,37,1900,1093,86,356,237,39,7,32,9,4
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL CRIŞAN",420,CRUCEA,61559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:26",284,279,0,5,0,164,159,0,5,0,158,6,300,136,17,119,16,3,0,0,1,2
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL DUNĂREA",536,SEIMENI,62903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:19",539,536,0,3,0,316,313,0,3,0,299,17,600,284,7,199,75,14,1,0,1,2
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL FÂNTÂNELE",445,FÂNTÂNELE,63334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:01:31",1377,1292,0,25,60,984,899,0,25,60,942,42,1400,416,60,93,390,32,2,355,0,10
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL GRĂDINA",449,GRĂDINA,63326,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:22",552,551,0,1,0,330,329,0,1,0,318,12,600,270,28,46,216,10,0,14,0,4
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL MIORIȚA",396,CIOBANU,61256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:29",235,227,0,8,0,128,120,0,8,0,122,6,300,172,5,38,64,6,0,8,1,0
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NAZARCEA",525,"POARTA ALBĂ",62761,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:00",491,486,0,5,0,302,297,0,5,0,289,8,500,203,48,209,15,7,2,6,0,2
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",413,CORBU,61513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:54",712,690,1,16,5,712,690,1,16,5,700,12,1600,888,138,145,298,48,4,36,12,19
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.1 -BILINGVĂ (ROM-TURCĂ)",241,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:28",804,797,1,6,0,296,290,0,6,0,277,19,900,604,32,106,62,30,7,27,6,7
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.1 -BILINGVĂ (ROM-TURCĂ) ROMANO-TURCA",240,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:40",753,743,1,7,2,342,333,0,7,2,318,24,800,458,42,138,77,29,2,16,8,6
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",560,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:06",1824,1816,0,7,1,956,948,0,7,1,949,7,2200,1244,61,754,62,24,1,33,6,8
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 2 POARTA ALBĂ",524,"POARTA ALBĂ",62761,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:42",1081,1033,0,4,44,633,585,0,4,44,616,17,1700,1067,78,458,46,19,3,8,1,3
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR.34",83,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:21",1569,1563,0,6,0,606,600,0,6,0,576,30,1600,994,110,135,117,29,18,130,27,10
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR.34",84,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:19",1240,1231,0,9,0,517,508,0,9,0,493,24,1400,883,87,162,92,22,6,83,21,20
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 51",132,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:42",1392,1380,0,10,2,586,574,0,10,2,559,27,1500,914,71,164,159,29,13,87,21,15
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 51",133,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:22",1430,1408,15,6,1,637,630,0,6,1,616,21,1600,963,104,158,143,26,10,123,22,30
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.7",273,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:42",1258,1248,2,8,0,563,555,0,8,0,535,28,1400,837,64,241,114,38,5,38,13,22
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.8",245,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:05",1358,1348,0,10,0,525,515,0,10,0,473,52,1500,975,63,206,89,28,16,47,12,12
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL RARIȘTEA, LOC. RARIȘTEA",460,"ION CORVIN",61951,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:24",121,110,0,8,3,121,110,0,8,3,115,6,200,79,10,57,12,7,3,17,8,1
14,CONSTANŢA,"GRĂDINITĂ CU PROGRAM NORMAL SEIMENII MICI",537,SEIMENI,62903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:32",730,717,1,6,6,435,423,0,6,6,418,17,800,365,48,34,297,24,1,8,6,0
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL TOPRAISAR",543,TOPRAISAR,63072,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:03",1409,1384,2,19,4,765,742,0,19,4,744,21,1500,735,130,243,271,58,4,26,5,7
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL VALEA DACILOR",275,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:39",1271,1265,2,3,1,545,541,0,3,1,522,23,1400,855,92,264,61,54,7,21,7,16
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”ALBATROS” EFORIE SUD",289,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:34",982,962,14,6,0,501,495,0,6,0,479,16,1100,605,93,191,89,17,7,43,21,18
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT”AMICII” (GRĂDINIŢA NR.12 )",151,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:24",1073,1057,5,11,0,449,438,0,11,0,428,21,1200,751,54,109,116,21,8,90,12,18
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”MUGUREL” (GRĂDINIŢA NR. 43)",131,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:26",1405,1397,1,7,0,602,595,0,7,0,580,22,1500,898,59,178,167,29,11,91,27,18
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”MUGUREL” (GRĂDINIŢA NR. 43)",130,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:57",1309,1299,3,7,0,515,508,0,7,0,489,26,1397,882,88,132,125,19,11,81,17,16
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”NOROCEL”(GRĂDINIŢA NR.13)",166,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:41",942,933,3,6,0,418,412,0,6,0,403,15,1000,582,50,85,133,8,8,86,21,12
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”NOROCEL”(GRĂDINIŢA NR.13)",165,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:31",815,809,0,6,0,362,356,0,6,0,342,13,890,535,44,99,91,14,5,65,16,8
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.3",555,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:35:28",2018,1991,4,20,3,1077,1054,0,20,3,1056,21,2200,1123,66,828,70,41,1,40,7,3
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 4",282,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:36:21",1386,1376,0,7,3,706,696,0,7,3,673,33,1500,794,151,173,194,33,9,70,18,25
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.45",190,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:00",813,801,3,9,0,377,368,0,9,0,372,5,900,506,60,137,48,12,9,77,15,14
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.6",203,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:18:59",709,699,1,9,0,343,334,0,9,0,323,20,800,457,39,101,67,11,9,71,12,13
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 8 (TOMIS II)",201,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:59",723,702,0,21,0,377,356,0,21,0,367,10,900,523,61,122,78,13,5,59,17,12
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM PRELUNGIT „VESELIEI”",323,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:07:06",1720,1709,0,10,1,779,768,0,10,1,729,45,1900,1102,141,222,158,71,9,66,28,34
14,CONSTANŢA,"GRĂDINIȚA DE COPII FURNICA",444,DUMBRĂVENI,63161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:44:58",62,41,0,19,2,56,35,0,19,2,56,0,100,44,2,19,27,3,0,3,0,2
14,CONSTANŢA,"GRĂDINIŢA DOMINO",485,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:37",1245,1236,1,7,1,659,650,1,7,1,634,17,1400,749,55,434,45,36,4,48,0,12
14,CONSTANŢA,"GRĂDINIȚA ”FLORILOR”",429,CUMPĂNA,61620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:46",1906,1888,1,16,1,963,946,0,16,1,943,20,2100,1137,181,210,382,48,13,72,19,18
14,CONSTANŢA,"GRĂDINIȚA LUMINA",477,LUMINA,63152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:12:15",1915,1904,0,6,5,934,923,0,6,5,907,27,2100,1166,154,289,228,47,39,99,25,26
14,CONSTANŢA,"GRĂDINIŢĂ NOUĂ",552,TUZLA,60721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:14:43",1349,1333,2,10,4,823,809,0,10,4,803,20,1500,677,166,257,160,41,13,65,24,77
14,CONSTANŢA,"GRĂDINIȚA NR.1",350,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:07:28",1814,1800,1,7,6,1012,999,0,7,6,982,30,2202,1190,132,502,194,29,3,65,20,37
14,CONSTANŢA,"GRĂDINIȚA NR.2",351,"ORAŞ TECHIRGHIOL",60534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:57:16",2008,1990,0,16,2,1181,1163,0,16,2,1141,40,2189,1008,178,500,279,47,5,53,17,62
14,CONSTANŢA,"GRĂDINIȚA NR.3",219,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:25:37",1512,1502,0,10,0,733,723,0,10,0,704,29,1700,967,155,188,179,53,8,51,22,48
14,CONSTANŢA,"GRADINITA NR. 5 NEPTUN",237,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:20",1247,1236,3,6,2,574,566,0,6,2,541,29,1400,826,136,188,110,35,3,36,11,22
14,CONSTANŢA,"GRĂDINIȚA NR. 5 NEPTUN",238,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:25",497,488,2,7,0,239,232,0,7,0,218,21,500,261,36,99,41,20,1,4,9,8
14,CONSTANŢA,"GRADINITA NR.FN",451,HORIA,63278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:17",642,625,0,9,8,397,380,0,9,8,383,14,700,303,26,240,77,15,0,13,6,6
14,CONSTANŢA,"GRĂDINIȚA ”PEȘTIȘORUL DE AUR”",309,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:02",1441,1429,1,7,4,615,604,0,7,4,578,26,1600,996,109,124,161,51,7,66,30,30
14,CONSTANŢA,"GRĂDINIŢA PINOCHIO",486,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:57",1229,1217,1,10,1,722,711,0,10,1,630,23,1300,647,62,426,42,48,6,24,8,14
14,CONSTANŢA,"GRĂDINIŢA PITICOT",488,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:24",796,788,2,6,0,393,387,0,6,0,378,15,900,507,52,220,57,18,5,9,10,7
14,CONSTANŢA,"GRĂDINIŢA PITICOT",487,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:53",728,723,0,5,0,306,301,0,5,0,289,17,804,498,42,171,24,25,1,16,3,7
14,CONSTANŢA,"GRADINIŢA VAROŞ",300,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:34",1295,1280,0,11,4,679,664,0,11,4,631,48,1400,721,188,197,191,21,1,15,5,13
14,CONSTANŢA,"GRADINITA VECHE",549,TUZLA,60721,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:22:04",1151,1129,1,14,7,652,631,0,14,7,638,14,1200,548,133,177,200,31,4,54,21,18
14,CONSTANŢA,"GRĂDINIȚA VIIȘOARA",404,COBADIN,61318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:35:55",1293,1283,1,6,3,619,610,0,6,3,589,30,1400,781,58,209,233,44,4,31,4,6
14,CONSTANŢA,"GRUP ȘCOLAR ECONOMIC",213,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:23",1329,1315,0,10,4,702,688,0,10,4,657,41,1500,802,140,205,156,31,12,65,27,21
14,CONSTANŢA,"GRUP ȘCOLAR INDUSTRIAL ”ION BĂNESCU”",215,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:04:56",1327,1317,0,9,1,686,676,0,9,1,647,30,1500,823,174,161,135,48,2,28,43,56
14,CONSTANŢA,"HOTEL MANGALIA",230,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:13",1178,1170,2,4,2,594,588,0,4,2,570,24,1300,706,113,186,156,31,8,52,17,7
14,CONSTANŢA,"HOTEL ”STADION”",258,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:50",842,839,0,3,0,413,410,0,3,0,401,12,905,492,46,210,77,22,8,24,4,10
14,CONSTANŢA,"HOTEL ”STADION”",259,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:12",960,955,1,4,0,492,488,0,4,0,477,15,1100,608,55,235,113,22,4,23,6,19
14,CONSTANŢA,"HOTEL ”STADION”",257,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:26",840,837,0,2,1,377,374,0,2,1,358,19,900,523,33,188,67,19,7,26,4,14
14,CONSTANŢA,"HOTEL ”TRAIAN” EFORIE NORD",290,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:57",1296,1286,4,3,3,603,597,0,3,3,567,36,1400,797,93,317,86,14,2,38,9,8
14,CONSTANŢA,"LICEUL CALLATIS",234,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:10:40",1118,1095,0,5,18,582,559,0,5,18,549,28,1390,813,120,181,140,28,5,47,12,16
14,CONSTANŢA,"LICEUL CALLATIS",235,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:32:58",1002,979,0,11,12,471,448,0,11,12,444,27,1200,729,91,167,96,23,6,37,15,9
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",22,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:00",1324,1324,0,0,0,591,591,0,0,0,569,22,1500,909,83,178,141,19,9,109,18,12
14,CONSTANŢA,"LICEUL CU PROGRAM SPORTIV ”NICOLAE ROTARU ” (ŞCOALA NR.34)",25,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:54",1369,1362,0,7,0,659,652,0,7,0,632,27,1500,841,90,206,135,25,9,130,19,18
